Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,V_MAPE,V_MAE,V_MSE,P_MAPE,P_MAE,P_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 70.0%,2104,1754,4908,69.99429549343982,N/A,213.2694971561432,8.586790084838867,221.85628724098206,0.13369495590443373,0.09965640121516071,0.014564988902669685,0.2558457456843124,0.14988201350179212,0.03281353039955519,0.39895033643245226,0.05586361088286872,0.004441955331786686,1.5695656532962299,0.034752441210392344,0.004284149158639214,0.5895141728293574,0.08503861670255383,0.014026155948162675
Fixed Cut 75.0%,1753,1754,5259,75.0,N/A,145.2430739402771,7.968832969665527,153.21190690994263,0.1327094562052545,0.10010585225551874,0.015289596805389544,0.24786552908147738,0.1392720932803674,0.029421798782598145,0.4103478765316432,0.07177580966834869,0.007387852552184998,1.1887832721185625,0.05554455732863313,0.005372603381675628,0.4949265334842344,0.0916745781332165,0.014367962880462078
Fixed Cut 80.0%,1403,1754,5609,79.99144324015973,N/A,128.3472819328308,15.943331003189087,144.2906129360199,0.11525627306090289,0.09021098824611364,0.013962636137384092,0.253178418674163,0.1404635109147514,0.03042507702910933,0.39608429755247254,0.06554226471874736,0.0061290352527558,1.623964348110725,0.030858393091661367,0.004158198915453313,0.5971208343495663,0.08176878924281801,0.013668736833675631
Fixed Cut 85.0%,1052,1754,5960,84.9971477467199,N/A,115.93060183525085,4.878730058670044,120.8093318939209,0.12495906844262125,0.09579734440924667,0.014292832521455353,0.2553946573322587,0.14149978271879055,0.030960910999826244,0.40208441479655027,0.06859866301035367,0.006771485233966129,2.845240279514656,0.026144531466399015,0.0042013515633921375,0.9069196050215217,0.08301008040119695,0.01405664507965997
Fixed Cut 90.0%,702,1754,6310,89.98859098687963,N/A,109.92982387542725,3.8105549812316895,113.74037885665894,0.14017414377965684,0.10540595328600068,0.016264166628662955,0.2511272617754241,0.13596748975557024,0.029572866779971462,0.4485841084490421,0.0891564831989008,0.010473556097354422,1.4471393935837615,0.037507992282042754,0.0042982641112353295,0.5717562268969715,0.09200947963062733,0.015152213404306055
Window L1,997,1754,6015,85.78151739874501,0.2684459686279297,138.95150089263916,4.297367811203003,143.5173146724701,0.1312985405041794,0.09914385830630376,0.01468115311959322,0.25448364214368374,0.14860145656941068,0.03239345816209934,0.4185369161254926,0.0769939555854379,0.008240733867481163,1.149941162716732,0.051403357872183864,0.004861280334746988,0.4885650653725224,0.09403565708333353,0.015044156370980197
Window L2,997,1754,6015,85.78151739874501,0.12915301322937012,113.24011087417603,6.409178972244263,119.77844285964966,0.1319482525320036,0.10053610112914135,0.015415742015235484,0.25199681142653835,0.14085052381755983,0.030377040875715567,0.44270292411431156,0.08590302260153232,0.009849227852349065,1.0882950065397101,0.05777807250789072,0.005366872262800367,0.47873574865314084,0.09626693001403049,0.015252220751525134
Window Normal,3807,1754,3205,45.70735881346263,0.38074588775634766,252.408793926239,13.50225567817688,266.29179549217224,0.1399992806930587,0.10333258504807762,0.015530435523147146,0.24784755389944155,0.13842080215532795,0.0291068089570605,0.4590182842404384,0.07930002121036615,0.008064453066487528,4.657770813620288,0.03002353994262819,0.003185434520479109,1.3761589831133056,0.08776923708910028,0.013971783016793577
Window RBF,997,1754,6015,85.78151739874501,2.1519198417663574,131.12279391288757,3.5353846549987793,136.8100984096527,0.15559327796417186,0.11214711242859375,0.017346656155973427,0.23731587077296537,0.12673897078600896,0.025876207575068533,0.3991349490822885,0.0645725499176169,0.006028756184470015,5.299693846337434,0.02993001909382813,0.004472215927821858,1.5229344860392149,0.08334716305651142,0.013430958960833465
Window Cosine,997,1754,6015,85.78151739874501,1.091609001159668,138.125883102417,9.638212203979492,148.85570430755615,0.11738670406560547,0.0915500978092363,0.013753090505514933,0.25542552001849755,0.14659869547049847,0.03208028013033667,0.3981018010840894,0.06699634778241043,0.006443628453814672,1.0887573440699985,0.05775085096503796,0.005311646076613322,0.4649178423095479,0.09072399800679522,0.014397161291569892
Window Linear,3867,1754,3145,44.851682829435255,0.1648721694946289,265.95216369628906,14.526580095291138,280.64361596107483,0.12253724355408831,0.09345909386378778,0.013728894042093086,0.25256134161736943,0.14730285472302146,0.03190267622048308,0.4242965825351091,0.06727088216583457,0.006152179544474399,1.5461446999211315,0.027192498211378438,0.0028246063429791914,0.5863849669069245,0.0838063322410059,0.013652089037507444
Window Clinear,5087,1754,1925,27.452937820878493,0.10434889793395996,364.5569610595703,7.577337026596069,372.23864698410034,0.12299730433715264,0.09453212316787857,0.014326213950088025,0.2562068578636992,0.1449686639918678,0.03172984582815046,0.4448503687468466,0.07423479697998911,0.00724261188754779,2.203543284941638,0.026874924563196904,0.0029037477612906485,0.7568994539723342,0.08515262717573342,0.014050604856769238
Window Rank,952,1754,6060,86.42327438676554,0.1497037410736084,128.15725302696228,4.949787139892578,133.25674390792847,0.13792013700238076,0.10213591571370804,0.015016021610459918,0.2489273173609676,0.14141721459092765,0.029704921678255836,0.40203430059508793,0.06670375887488415,0.006466149467036203,1.0876503991782067,0.05920332632277584,0.005523851289654882,0.46913303853416094,0.0923650538755734,0.014177736011351699
Window Mahalanobis,1002,1754,6010,85.71021106674273,0.4290120601654053,123.60449171066284,8.379286050796509,132.41278982162476,0.11661214693373864,0.09082938940979264,0.013455691213667333,0.2538596856821866,0.14236764342620456,0.03082947162346426,0.39578405928904686,0.06381173351171292,0.0057652887246043855,1.2775014082809015,0.042164565321944555,0.004390715274827542,0.5109393250464687,0.08479333291741314,0.013610291709140888
Window AR,997,1754,6015,85.78151739874501,0.2064380645751953,128.45120000839233,10.958436012268066,139.6160740852356,0.1246853744844604,0.0952559346292455,0.01397898248891495,0.2537553127361323,0.147608709729951,0.03197930395292897,0.3953908084986184,0.06575057326770055,0.006215309791484686,1.1965582177530587,0.046337429703220814,0.004543932596693387,0.49259742836806714,0.08873816183252889,0.014179382207505507
Window Mean,1970,1754,5042,71.90530519110096,5.076248645782471,157.92421913146973,6.407009124755859,169.40747690200806,0.11282393537746327,0.08760229879708047,0.012857363159314763,0.2539689263215477,0.1508246588734265,0.03290116177952327,0.3960626648959995,0.06466733663998259,0.005965617602638951,1.3744142879773587,0.034927416276349,0.004101621256976152,0.5343174536430922,0.08450542764670921,0.013956440949613284
Window Median,997,1754,6015,85.78151739874501,5.076248645782471,138.80973196029663,4.848556995391846,148.73453760147095,0.1279665112961087,0.09583678314409606,0.013305126531775086,0.2507107797328027,0.14418610641120494,0.030820371438894923,0.44600386795684216,0.0886476960358102,0.010419844067020017,5.120880365130506,0.027110839857236536,0.004447534842904065,1.4863903810290646,0.08894535636208627,0.01474821922014853
Binary Segmentation L1,6922,1754,90,1.2835139760410725,1.4304978847503662,369.23119497299194,22.354907035827637,393.01659989356995,0.1158533515984493,0.09025285025238702,0.013734624750389671,0.25186980581443263,0.14356871598205348,0.03090255316024812,0.44544538050666993,0.07433318031245263,0.007209092341034693,1.2713378268025657,0.026364186548657378,0.0018572802325061044,0.5211265911805292,0.08362973327388795,0.013425887621044654
Binary Segmentation L2,6922,1754,90,1.2835139760410725,0.379223108291626,373.04536414146423,8.090578079223633,381.5151653289795,0.13848942630815478,0.10158472824422334,0.01471612929947417,0.25312235884067213,0.14964894213196067,0.032430961294911666,0.41970769180513645,0.06589926657297301,0.0060199319258036005,6.908126477541658,0.01963129589212159,0.001819895594110211,1.9298614886239058,0.08419105821031996,0.013746729528574917
Binary Segmentation Normal,1957,1754,5055,72.0907016543069,0.6927480697631836,177.80777382850647,4.686956882476807,183.18747878074646,0.14732738446197796,0.10777890389076837,0.01675336997985735,0.2516812263991741,0.14437393481155922,0.030812241678002113,0.401613133249896,0.06365806144524298,0.0058676621910498696,1.4522514313967194,0.03590807564266695,0.004245664160962383,0.5632182938769419,0.08792974394755887,0.01441973450246793
Binary Segmentation RBF,6922,1754,90,1.2835139760410725,84.69940114021301,380.16701793670654,20.170911073684692,485.03733015060425,0.13080853254153102,0.0978459854628447,0.014293522321355877,0.2524682417827441,0.14859380117504079,0.032043072044638944,0.4392253115848851,0.07230779101793793,0.006919064683305915,2.909384864794405,0.017650741999630706,0.0018909264033485742,0.9329717376758917,0.08409957991386385,0.013786646363162312
Binary Segmentation Cosine,5727,1754,1285,18.325727324586424,58.37652826309204,369.0445702075958,10.238978147506714,437.6600766181946,0.12144774374358404,0.09261080845600904,0.01347682349167001,0.2544447403448437,0.1518529474933146,0.03306414620862054,0.42136575085934513,0.06647638998921421,0.006078143321749908,1.1121480724691692,0.03562183243906808,0.0021860195037229527,0.47735157685423574,0.08664049459440179,0.013701283131440844
Binary Segmentation Linear,1827,1754,5185,73.94466628636623,0.534783124923706,174.6172652244568,6.9219958782196045,182.0740442276001,0.12144371961037684,0.09262544085673789,0.013421295870315172,0.2524611554563528,0.1464303480998816,0.03158234444001894,0.3951794966656465,0.0635306152397424,0.005748708636112234,1.2505617651415883,0.04305499354726746,0.004397142643327352,0.5049115342184913,0.08641034943590684,0.013787372897443438
Binary Segmentation Clinear,6832,1754,180,2.567027952082145,0.4527621269226074,366.43791794776917,18.50462317466736,385.39530324935913,0.11725117084304472,0.09037698933924924,0.013345120167581001,0.254619818140624,0.14297552808199188,0.03107259276334213,0.4477104774673559,0.07521654907259305,0.007390667099539074,1.671856398695151,0.021563667784237038,0.0018705587537219703,0.6228594662865438,0.08253318356951816,0.013419734696046043
Binary Segmentation Rank,6087,1754,925,13.191671420422132,0.4861140251159668,346.92430210113525,22.726953268051147,370.13736939430237,0.11770362209351366,0.09090820804260344,0.013573394361038814,0.2529773139998996,0.14778817816468465,0.03201770622887242,0.45462224661562756,0.07785509384285742,0.007790061156509934,2.2004158703947128,0.016911954357457046,0.0018655429822439077,0.7564297632759384,0.08336585860190095,0.013811676182166277
Binary Segmentation Mahalanobis,5847,1754,1165,16.61437535653166,75.76598715782166,360.93286299705505,9.290389060974121,445.98923921585083,0.12119501815074041,0.0920982883437888,0.013162405351946136,0.2502966820173414,0.13922022545276264,0.0297659506154031,0.4425142726576199,0.07362474468550002,0.007140835615341708,5.385678141089093,0.021804498928025565,0.0020221252193957013,1.5499210284787006,0.08168693935251964,0.013022829200521656
Binary Segmentation AR,6922,1754,90,1.2835139760410725,1.2825419902801514,335.5923659801483,26.041062116622925,362.9159700870514,0.13267688038147626,0.09933284065392745,0.01465827801415994,0.25429785315785974,0.14354899438907362,0.031198950548637125,0.39431987569546695,0.05588702006244111,0.004489528467735838,2.3248840692139265,0.018275427759226037,0.0018981744762895634,0.7765446696121822,0.0792610707161674,0.01306123287670561
Binary Segmentation Mean,5597,1754,1415,20.17969195664575,224.10058689117432,348.9475269317627,5.308746814727783,578.3568606376648,0.14174511390730204,0.1045918620718487,0.016183324638115948,0.25228846536240745,0.13662066944886017,0.02952208547452383,0.44057040572496153,0.0742884105931846,0.0075168128850364195,1.2729548431056088,0.026503080119254393,0.001864702888626694,0.5268897070250698,0.08550100555828741,0.013771731471575734
Binary Segmentation Median,6460,1754,552,7.872219053051912,224.10058689117432,404.65132212638855,8.223168134689331,636.9750771522522,0.13837879896929264,0.10161752566767103,0.01474878686046473,0.2520693603719006,0.14190168043264265,0.030427797854068152,0.45784528102198524,0.0806085897950306,0.008878156783942557,3.6203812951785515,0.027468391146962763,0.002314034552958361,1.1171686838854318,0.08789904676057718,0.014092194012858437
Bottom Up L1,5427,1754,1585,22.60410724472333,0.19247198104858398,315.91540026664734,8.468440055847168,324.5763123035431,0.12908600850133578,0.09735697529643345,0.014403687715855769,0.2540634644655734,0.14847261310920212,0.03238944832623344,0.45535244780771694,0.07795661282696312,0.00783721964289282,1.9261408720279682,0.018022270833789978,0.001836215268900402,0.6911606982006486,0.08545211801659745,0.014116642738470605
Bottom Up L2,987,1754,6025,85.92413006274957,0.11912894248962402,130.76438093185425,3.759338855743408,134.64284873008728,0.14334819951196684,0.10642075521454573,0.016567882210010917,0.2492951582302739,0.13658108482689693,0.029086504546142037,0.39706821111358265,0.0672198756889486,0.006490867159779404,2.5045951779672566,0.030582194074484842,0.004198114936243444,0.8235766867057703,0.0852009774512185,0.014085842213043955
Bottom Up Normal,6732,1754,280,3.993154592127781,0.246903657913208,358.11137104034424,15.992859840393066,374.3511345386505,0.127038679289639,0.0959494030436066,0.014035801277014301,0.25300688277332106,0.14461311936856136,0.0312568135256692,0.4785987931671472,0.0875387096770095,0.009572669692120561,1.6819230050758038,0.02109788306395628,0.0018528894906215583,0.635141840076477,0.0872997787882836,0.014179543496356401
Bottom Up RBF,6907,1754,105,1.4974329720479178,2.2447028160095215,365.9251170158386,8.89895224571228,377.0687720775604,0.12241842431861137,0.09362722711343381,0.013853380767036396,0.2546787349442246,0.14665863813641553,0.03192271805052774,0.4263183830284945,0.06793509672796241,0.0062880075524098375,1.3037306562885345,0.027254007684063115,0.001914826429831865,0.5267865496449661,0.08386874241546903,0.013494733199951463
Bottom Up Cosine,2042,1754,4970,70.87849401026811,1.267880916595459,211.98498821258545,3.7089149951934814,216.9617841243744,0.1284682457519925,0.09757174328431426,0.015041386963965522,0.2447456616991606,0.13967714081031635,0.028957077660908333,0.41602120334956316,0.06407196116604393,0.005760737443053503,1.7003003889253172,0.03392277105582687,0.0043070992963889915,0.6223838749315085,0.0838109040791257,0.013516575341079097
Bottom Up Linear,1702,1754,5310,75.72732458642328,0.1334400177001953,155.97821021080017,5.4710938930511475,161.5827441215515,0.1191600208844502,0.09224697086921398,0.01392732397236308,0.2565069281675991,0.14633419036865233,0.032032386297987464,0.41098581376870197,0.07366652229095175,0.00771021429136952,1.332696802934481,0.03938206241008973,0.004300251785548086,0.5298373914388081,0.0879074364847265,0.014492544086817032
Bottom Up Clinear,6812,1754,200,2.852253280091272,0.10216903686523438,375.6937017440796,18.720055103302002,394.5159258842468,0.11847934576830019,0.09127663103579092,0.01354766579168198,0.2537983778458736,0.14878357686789018,0.032332113769217394,0.41610161474284696,0.06475949439752696,0.0058251123018075324,2.1350447693013153,0.01766286092737754,0.0018701545294213704,0.7308560269145835,0.08062064080714676,0.013393761598032057
Bottom Up Rank,6047,1754,965,13.76212207644039,0.1606910228729248,372.6021161079407,6.152276277542114,378.9150834083557,0.12516236509392734,0.09513395294713164,0.014161453451260058,0.2530111760913102,0.13405693040893088,0.029211461913693035,0.48874476698625374,0.09239017859689834,0.010672806400515418,1.3805128165259815,0.03324909630067741,0.002251578801121774,0.561857781174368,0.0887075395634098,0.014074325141647569
Bottom Up Mahalanobis,5662,1754,1350,19.252709640616086,0.7262930870056152,368.6117970943451,27.25954294204712,396.5976331233978,0.12446722619992201,0.09449880142236425,0.01385131661909122,0.25316800056318184,0.1427245266260058,0.030954067642574027,0.43324364394891623,0.07015329260772456,0.00657966641748962,1.3764712304196633,0.024922914251195697,0.001870770417375826,0.5468375252829206,0.08307488372682291,0.013313955274132656
Bottom Up AR,987,1754,6025,85.92413006274957,0.17685794830322266,133.3709397315979,3.9224069118499756,137.4702045917511,0.13307493085985772,0.10025103877711869,0.01489311227842476,0.25383815030369045,0.13923543556462759,0.03034142188187339,0.4028928075728492,0.06940631752807276,0.006931450792020478,2.103127061769228,0.030736904216456085,0.004354099029621197,0.7232332376264063,0.08490742402156828,0.014130020995484951
Bottom Up Mean,4331,1754,2681,38.234455219623506,5.370539426803589,288.3579080104828,10.115625858306885,303.84407329559326,0.12721230403769343,0.0959064709709298,0.013985485815455391,0.25128540774152514,0.13851275501281243,0.02972920745191688,0.485474520325389,0.09049153561140376,0.010178971242802353,1.44338829407216,0.03039720856063017,0.002888242923387565,0.5768401315441922,0.08882699253894426,0.014195476858390541
Bottom Up Median,5545,1754,1467,20.92127780946948,5.370539426803589,369.0262200832367,13.334482192993164,387.73124170303345,0.12315178983702686,0.09351225566048459,0.013509987924148195,0.25263935480366684,0.1498281299583422,0.03225753891877514,0.4657377583211324,0.08204392531836585,0.008536593785555113,1.2874442692355281,0.025831211715196048,0.0018459332984191773,0.5322432930493386,0.08780388066309743,0.014037513481724388
