Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,V_MAPE,V_MAE,V_MSE,P_MAPE,P_MAE,P_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,3507,1754,3505,49.98573873359955,N/A,243.48079800605774,18.74303102493286,262.2238290309906,0.13782842871437165,0.10176315410827305,0.014757913133538336,0.2538309354070772,0.14890466168926964,0.032260056418517334,0.4847120206912633,0.08982590181388679,0.010025924020796514,1.7330104383087352,0.026094546352361914,0.0028857574094658324,0.6523454557803616,0.091647065990948,0.014982412745579491
Fixed Cut 55.0%,3156,1754,3856,54.99144324015972,N/A,205.71465921401978,7.138461112976074,212.85312032699585,0.13648546242423681,0.10205495266406371,0.015557104715276875,0.256184712912608,0.14502694276106584,0.03175730096681554,0.45766729517623533,0.0787914393728777,0.007991825513964497,1.5735253787910037,0.030697069031297895,0.0029701905691109803,0.605965712326021,0.08914260095732658,0.014569105441291969
Fixed Cut 60.0%,2805,1754,4207,59.997147746719904,N/A,217.16491174697876,4.93090295791626,222.09581470489502,0.1336599588005357,0.09991231545641881,0.01542774664086978,0.2448600352239176,0.1340069130632276,0.027833006652388644,0.43805614056136427,0.0716634038756228,0.00690851273261482,5.229758509293175,0.026587376880776902,0.0034727332020601438,1.5115836609697475,0.0830425023190119,0.013410499806983344
Fixed Cut 65.0%,2455,1754,4557,64.98859098687963,N/A,199.51946210861206,10.591849088668823,210.11131119728088,0.11695881887238863,0.09092946742411624,0.013800290786806545,0.2576023763860371,0.15099910345231599,0.03336226976490891,0.402846760014744,0.060014471898378836,0.005223916101051579,1.1633536569420624,0.04867728251377326,0.004665585951918233,0.4851904030538081,0.08765508132214649,0.014263015651171322
Fixed Cut 70.0%,2104,1754,4908,69.99429549343982,N/A,258.8330900669098,4.897027015686035,263.7301170825958,0.13221800073275752,0.09855291968432389,0.014505523750076877,0.25420720550460774,0.14694627378110228,0.03183895904341263,0.4050193756562882,0.06013579960698369,0.005158377058528462,2.131171636112003,0.033149749725134056,0.004427140183891212,0.730654054501414,0.08469618569938633,0.013982500008977293
Fixed Cut 75.0%,1753,1754,5259,75.0,N/A,209.8719882965088,5.5913050174713135,215.4632933139801,0.13304909835154877,0.09957081662919398,0.015150344673062303,0.2433791618593062,0.1356514125802051,0.027838850038278976,0.39258936718654197,0.0614615664918774,0.0054287172266222015,2.032373029116413,0.03648313578560539,0.004190217619210314,0.7003476641284525,0.08329173287172004,0.013152032389293435
Fixed Cut 80.0%,1403,1754,5609,79.99144324015973,N/A,169.08222699165344,5.114892959594727,174.19711995124817,0.12383351424685478,0.0946011438627669,0.01411877703056705,0.250859280052039,0.1404826073879483,0.030050715048808248,0.40297058439406247,0.06897261980933624,0.006824542196719487,1.3709843293606157,0.037509880555754986,0.004224757883283722,0.5371619270133927,0.08539156290395115,0.013804698039844644
Fixed Cut 85.0%,1052,1754,5960,84.9971477467199,N/A,123.13828897476196,5.922534227371216,129.06082320213318,0.11479072976910461,0.09020080349827428,0.01370530031866657,0.25331271339702044,0.1431789456405978,0.03103933677517897,0.3959625377537224,0.06508291186220762,0.006054186741377151,1.3346302195203927,0.04300191864266576,0.004515037251105316,0.5246740501100602,0.08536614491093582,0.013828465271582008
Fixed Cut 90.0%,702,1754,6310,89.98859098687963,N/A,110.19656419754028,6.189112186431885,116.38567638397217,0.12930036660608846,0.09973467096224224,0.01536580896013837,0.254785162552305,0.14672820227459946,0.03215536439976877,0.4681333469041012,0.09815406051653512,0.0122678239959618,1.3831636856044343,0.038390896469526606,0.004310744397565481,0.558845640416732,0.09575195755572462,0.0160249354383586
Window L1,997,1754,6015,85.78151739874501,0.27217984199523926,158.07669186592102,11.819048166275024,170.16791987419128,0.11626623490205976,0.09076175498475303,0.01379425064171654,0.25726703293136205,0.14647932697016589,0.03215818313427496,0.3987061477431995,0.06714883433542809,0.006469726101076066,1.750961020194726,0.03670683412273633,0.004457126761949813,0.6308001089428374,0.0852741876032703,0.01421982165975435
Window L2,997,1754,6015,85.78151739874501,0.23283886909484863,140.9869921207428,3.4294331073760986,144.64926409721375,0.12651928311370741,0.09679742317695157,0.014715673757683153,0.2610400603701301,0.1531606650914269,0.03460700991902398,0.4537532390625708,0.09007724826907369,0.010702009100849116,3.3529152367465556,0.0332455559593073,0.0045187465392651045,1.0485569548232416,0.09332022312418929,0.016135859829205342
Window Normal,3807,1754,3205,45.70735881346263,0.3449709415435791,242.09947204589844,7.492966175079346,249.93740916252136,0.12129533410896774,0.09228574651836603,0.013257510514241367,0.25235209469743175,0.14449917957792296,0.031087914065325316,0.47146835937958553,0.08467769984456561,0.009060357657701102,1.4507426438149222,0.029557336422002627,0.0028704588517510033,0.5739646080002269,0.08775499059071454,0.014069060272254708
Window RBF,997,1754,6015,85.78151739874501,2.1044039726257324,129.53413200378418,5.035274028778076,136.673810005188,0.13570021885291667,0.10196571741304097,0.015619772570970377,0.25100664779412774,0.13555049547861361,0.029121646921986964,0.40078372400899986,0.06772899931854617,0.006604757700219214,1.760629853847654,0.03394781860331904,0.004341611966378436,0.6370301111259246,0.08479825770337948,0.013921947289888752
Window Cosine,997,1754,6015,85.78151739874501,0.8664062023162842,129.20840287208557,4.375251293182373,134.45006036758423,0.13592750069695153,0.10313840757171189,0.016310643530057282,0.2558588644461843,0.14740007906653463,0.03223129289538927,0.45626249945003483,0.09019307564579984,0.010833425296663972,1.5189981199561855,0.03475449171541379,0.004237492875860449,0.5917617461373392,0.09387151349986442,0.015903213649492758
Window Linear,3867,1754,3145,44.851682829435255,0.18535590171813965,261.85213708877563,8.306895971298218,270.344388961792,0.12268671099378153,0.09320376237667821,0.013422353059799002,0.2519494477663063,0.14412728378618522,0.03099790093731605,0.42493034341673874,0.06748669793350599,0.006194937867002212,1.4411756928049995,0.02861186208357179,0.0028160583977880115,0.5601855487454563,0.08335740154498562,0.013357812565476322
Window Clinear,5087,1754,1925,27.452937820878493,0.12487983703613281,335.2962210178375,7.979763031005859,343.4008638858795,0.12852422662015725,0.09583084917495469,0.013406432110587157,0.251725747171345,0.13826040598891706,0.029806819125802898,0.4759182872920779,0.08657662365425635,0.009413028535618971,2.186684895243822,0.025444211033826027,0.002885970493480804,0.7607132890818505,0.08652802246298878,0.013878062566372458
Window Rank,952,1754,6060,86.42327438676554,0.16980290412902832,134.1249237060547,3.9231598377227783,138.2178864479065,0.12075281859068493,0.09165703079285877,0.01276530626930469,0.24530932733340852,0.1310656604328375,0.027620925325925614,0.40822483448739855,0.07054796573517692,0.007153302307052792,1.205459057120306,0.04201482617840481,0.004255785082406047,0.4949365093829492,0.08382137078481902,0.012948829746172294
Window Mahalanobis,1002,1754,6010,85.71021106674273,0.45269298553466797,169.6955258846283,7.173842906951904,177.32206177711487,0.12612970610022936,0.0962277667039113,0.014192831925827163,0.25167740990735427,0.1462072559561672,0.031421754284342615,0.39825497762374357,0.06429883254778948,0.005867252243638132,1.4910069734694822,0.035419398014096826,0.004237244400805082,0.5667672667752024,0.08553831330549067,0.013929770713653242
Window AR,997,1754,6015,85.78151739874501,0.30574703216552734,161.79334902763367,7.95868706703186,170.05778312683105,0.12537928549671623,0.09573270842486903,0.014011674969445179,0.2549486143572239,0.14153965127947687,0.030761011899145294,0.3973056630189046,0.06645093764794929,0.00633993182369893,1.2719654688287543,0.042700866564553235,0.0044234802683111975,0.5123997579253998,0.08660604097921157,0.013884024740150151
Window Mean,1970,1754,5042,71.90530519110096,5.05927848815918,198.5663001537323,8.212486028671265,211.83806467056274,0.11705185197186145,0.09018374925590031,0.013153373500945918,0.2527877823704453,0.14276521134390174,0.0308338203055874,0.40271940531253664,0.07083339562907459,0.007231084037541829,1.4979182380469398,0.036659650118817104,0.0043045670912160005,0.567619319425446,0.08511050158692299,0.01388071123382278
Window Median,997,1754,6015,85.78151739874501,5.05927848815918,126.4233410358429,5.406441926956177,136.88906145095825,0.1390161528812867,0.10427558780430095,0.01626963291241232,0.2544887255142355,0.150289090044197,0.03257785242526568,0.4288265043097675,0.08183065928554034,0.0091672342586911,1.2253113330833523,0.044471469057826174,0.00447539760675568,0.5119106789471601,0.09521670154796551,0.015622529300781198
Binary Segmentation L1,6922,1754,90,1.2835139760410725,1.2370328903198242,347.7640211582184,22.667526960372925,371.66858100891113,0.1281850000537834,0.09643138918981993,0.014011044476433974,0.2533053481168298,0.14346379797374728,0.031098783836656523,0.43201904678366426,0.06968053381221527,0.006507447276964409,1.4581828934750352,0.02340999506844114,0.001858671242378062,0.5679230721073278,0.08324642901105624,0.013368986708108254
Binary Segmentation L2,6922,1754,90,1.2835139760410725,0.3786890506744385,373.12628388404846,17.85032892227173,391.35530185699463,0.12873973845154144,0.09651475372263009,0.013923034173822641,0.2527696350746142,0.14496746172987182,0.031216719912671855,0.45225492160495634,0.07694657006140411,0.0076864158051984394,93.03008366915536,0.014971349345482662,0.002117220367211276,23.465961991071623,0.08335003371484746,0.013735847564726053
Binary Segmentation Normal,1957,1754,5055,72.0907016543069,0.888969898223877,230.45876812934875,8.059305191040039,239.40704321861267,0.12203532501252654,0.09298719028904658,0.013476767136855578,0.25541053415698206,0.148719355021332,0.03246828580193364,0.39746055958597,0.06356168030794217,0.005729274979989383,1.724775027390686,0.03163172298411112,0.004261415069271642,0.624920361536541,0.0842249871506075,0.013983935747012583
Binary Segmentation RBF,6922,1754,90,1.2835139760410725,106.16479206085205,395.5701286792755,40.26532459259033,542.0002453327179,0.1233479346018271,0.09394927449530537,0.013876131917117394,0.2529060582114193,0.14391431407438698,0.031204625633129063,0.49125264210131475,0.0928455615191534,0.010645032441454516,1.5320476907789216,0.02242383356763357,0.0018554104775992735,0.5998885814233706,0.08828324591411998,0.01439530011732506
Binary Segmentation Cosine,5727,1754,1285,18.325727324586424,72.72617220878601,350.1479649543762,24.62786316871643,447.50200033187866,0.12431094432382264,0.09498484337357799,0.014226890218271514,0.25205203441043694,0.14387829877019134,0.030997144645460044,0.4752812994237279,0.08587955696109532,0.009253961744698147,1.498339675997871,0.02448837259677449,0.001908340649496752,0.5874959885389641,0.08730776792541001,0.014096584314481603
Binary Segmentation Linear,1827,1754,5185,73.94466628636623,0.5406270027160645,183.15084099769592,4.327628135681152,188.01909613609314,0.13200775994284086,0.09827232179809726,0.014129635317534917,0.2535235160521937,0.14695701189701668,0.03187055530874247,0.3987016032596588,0.06668599451749051,0.006381169905893049,1.4101262718371548,0.03668441249615429,0.004221267853294652,0.5485897877729621,0.08714993517718916,0.014150657096366271
Binary Segmentation Clinear,6832,1754,180,2.567027952082145,0.45350003242492676,358.6162950992584,33.29512405395508,392.3649191856384,0.12448904758532198,0.0948587453763397,0.014146416725245565,0.2561145476472242,0.14048237675633926,0.03071643707101435,0.47135343476803315,0.0843023119181737,0.008932997471774352,1.8218613242321455,0.018549685620870865,0.0018376227928849661,0.668454588558181,0.08454827991793115,0.013908368515229808
Binary Segmentation Rank,6087,1754,925,13.191671420422132,0.6371548175811768,376.32041811943054,16.73457098007202,393.69214391708374,0.12164327872730099,0.09304423249181679,0.013752215848396348,0.25647890157319997,0.13937624358352962,0.03062561944889697,0.44595873762008914,0.07454517128881073,0.007248243106344603,1.2822265936063124,0.02699692492631727,0.00188759436724828,0.5265768778817257,0.08349064307261898,0.013378418192721545
Binary Segmentation Mahalanobis,5847,1754,1165,16.61437535653166,72.02183222770691,348.8217821121216,12.380716800689697,433.2243311405182,0.13232491618775266,0.09909271858345428,0.014580793192621582,0.25690416751763284,0.14136972263489647,0.031067232153306066,0.482900259057649,0.08921568354827233,0.00991770160822202,1.8703006133214812,0.018666424562054355,0.0018441953952743036,0.6856074890211292,0.08708613733216955,0.014352480587355975
Binary Segmentation AR,6922,1754,90,1.2835139760410725,1.0576529502868652,328.11029076576233,8.027471780776978,337.1954154968262,0.1324856106067751,0.09905642153780254,0.014613450006985357,0.2550068245457328,0.14932528099470568,0.03267775550098893,0.43302369442459016,0.07010644489209447,0.006596317254274219,1.0843405958902501,0.03761358990292867,0.002277274941866034,0.476214181366837,0.08902543433188317,0.014041199426028625
Binary Segmentation Mean,5597,1754,1415,20.17969195664575,256.10642313957214,318.58694291114807,5.689644813537598,580.3830108642578,0.13242462103235608,0.09819037788616547,0.014121195167938364,0.24296545695524244,0.13671465723597806,0.028099838477454966,0.44592436198134955,0.07613607867656604,0.007725868321264403,28.57670938669841,0.021073970527901022,0.002347446572539252,7.349505956666836,0.08302877108165299,0.013073587134799242
Binary Segmentation Median,6460,1754,552,7.872219053051912,256.10642313957214,283.5475022792816,22.72642707824707,562.3803524971008,0.11484900787302332,0.08946113351836416,0.013541843488236309,0.2555319240236188,0.14047724810687975,0.030718751956998414,0.4090885997820222,0.062219340003084864,0.005480430090589987,1.1199347817367085,0.03569831766041221,0.0022028205186302354,0.4748510783538429,0.08196400982218562,0.012985961513613736
Bottom Up L1,5427,1754,1585,22.60410724472333,0.16863632202148438,259.82311177253723,7.518775939941406,267.5105240345001,0.12405701155125361,0.09317518302850968,0.012934591674911683,0.25192682663754845,0.14469183006147418,0.031153700772855272,0.47377622944598463,0.08554129361014537,0.00921717054283917,1.1379733434686403,0.034616318301175265,0.0021680478177294334,0.4969333527758568,0.08950615625032632,0.013868377702083887
Bottom Up L2,987,1754,6025,85.92413006274957,0.10905718803405762,112.03149604797363,2.535407066345215,114.6759603023529,0.12187895297528911,0.09373036529949479,0.013736073379388121,0.251955493105197,0.139305665310772,0.029769485857238587,0.41083421789428864,0.07331149725443692,0.007566057423670769,1.3694350703358664,0.03701906005482646,0.004198983106936439,0.5385259335776603,0.08584164697988206,0.013817649941808457
Bottom Up Normal,6732,1754,280,3.993154592127781,0.20130085945129395,278.7538387775421,10.532975673675537,289.48811531066895,0.12725322885304105,0.09478367235720676,0.013107252319545664,0.25278756154076704,0.14553193806919562,0.03145900743619934,0.4248863417287672,0.06740612953850113,0.006175130411211661,13.164202779845104,0.01578942222113192,0.0020102967306424926,3.4922824779919224,0.08087779054650918,0.01318792172439978
Bottom Up RBF,6907,1754,105,1.4974329720479178,2.647423028945923,284.5626130104065,19.0886652469635,306.2987012863159,0.11710517430062425,0.09060396830850374,0.013596929516970523,0.2537547573785042,0.14916727625306977,0.03249326344772076,0.44354368097443725,0.07382122539388976,0.007131883157310626,1.3665910250776285,0.024913741238510465,0.0018566461756088306,0.5452486594327985,0.08462655279849378,0.013769680574402664
Bottom Up Cosine,2042,1754,4970,70.87849401026811,0.9820570945739746,150.36856484413147,5.651044130325317,157.00166606903076,0.12729458357420376,0.0958910514128809,0.013866417701611544,0.25530940632516236,0.1459880796155693,0.03183546813329338,0.3988104709434815,0.0543535686835896,0.004174261495122197,1.3223807710164937,0.044211007120029504,0.004597311896913443,0.5259488079648353,0.08511092670801765,0.013618364806735143
Bottom Up Linear,1702,1754,5310,75.72732458642328,0.11594700813293457,139.22315406799316,9.810495853424072,149.14959692955017,0.11820876805675595,0.09147020105027531,0.013754107684668355,0.25333645284558615,0.14557794917338307,0.031581988608752505,0.3961450465645346,0.06347861195769064,0.005701090960355584,1.4043229756171125,0.037997780415661396,0.0043106806594872555,0.5430033107709974,0.08463113564925212,0.01383696697831594
Bottom Up Clinear,6812,1754,200,2.852253280091272,0.09201884269714355,298.11148595809937,7.198925971984863,305.4024307727814,0.13228770526599168,0.09909291137466014,0.01472248930014501,0.2524225641988317,0.145716360314139,0.031340447390249146,0.4582443339019512,0.07893738308685948,0.008010317169233032,3.8951011344591238,0.01983226331333329,0.001957119976834949,1.1845139344564746,0.08589472952224826,0.014007593459115538
Bottom Up Rank,6047,1754,965,13.76212207644039,0.14077377319335938,321.62065386772156,16.370320081710815,338.13174772262573,0.1302735826241483,0.09749770395969343,0.014093605448141706,0.2545977587207868,0.1407640639207829,0.030530417539105202,0.43184232045941634,0.069566260423811,0.0064943787157607825,1.1634136634673147,0.031165526143926724,0.001991527681245264,0.4950318313179165,0.08474838861205386,0.01327748234606322
Bottom Up Mahalanobis,5662,1754,1350,19.252709640616086,0.6984412670135498,417.95361495018005,25.044502019882202,443.6965582370758,0.12417429964484197,0.09441078035557875,0.013907635361725686,0.2537748068897054,0.1448698795896837,0.031441824049201074,0.4543313711155502,0.07765523329377173,0.0077539256243582,1.9517912583888792,0.018887333267124752,0.0018702444937621905,0.6960179340097441,0.08395580662654006,0.013743407382261777
Bottom Up AR,987,1754,6025,85.92413006274957,0.21472930908203125,192.83185815811157,4.167536973953247,197.21412444114685,0.13635754539923853,0.10271676891919383,0.01583297813768531,0.2563264625143094,0.14847456645485996,0.03262386273287242,0.4250612562915576,0.07930724649986678,0.008750262497437683,5.413249178307029,0.025827450828463404,0.004264457349562681,1.5577486106280345,0.08908150817559546,0.015367890179389523
Bottom Up Mean,4331,1754,2681,38.234455219623506,5.370384693145752,411.18064999580383,19.27887988090515,435.82991456985474,0.11964454762859356,0.09193153790029053,0.01364606716116291,0.2549737878343637,0.15174195057061585,0.03323448041738324,0.44185377639108087,0.07316095522286623,0.0070230970844130354,1.9913433898187602,0.022840478737716892,0.0028612038428360203,0.7019538754181998,0.08491873060787274,0.014191212126448804
Bottom Up Median,5545,1754,1467,20.92127780946948,5.370384693145752,390.17139291763306,17.961166858673096,413.5029444694519,0.11898357579645825,0.09225510250284823,0.01420365840329498,0.25681635598955915,0.14234065428958545,0.031223282226415967,0.44233451535910784,0.0733905028389103,0.007102686427422374,2.745382402696966,0.018970995142138455,0.0019142958001722378,0.8908792124605235,0.08173931369337097,0.013610980714326378
