Approach,# Train,# Test,Cut,% Cut,Avg Cut Seconds,Std Cut Seconds,Avg Train Seconds,Std Train Seconds,Avg Total Seconds,Std Total Seconds,Avg P_MAPE,Std P_MAPE,Avg P_MAE,Std P_MAE,Avg P_MSE,Std P_MSE,Avg PrA_MAPE,Std PrA_MAPE,Avg PrA_MAE,Std PrA_MAE,Avg PrA_MSE,Std PrA_MSE,Avg T_MAPE,Std T_MAPE,Avg T_MAE,Std T_MAE,Avg T_MSE,Std T_MSE,Avg UR_MAPE,Std UR_MAPE,Avg UR_MAE,Std UR_MAE,Avg UR_MSE,Std UR_MSE,Avg VV_MAPE,Std VV_MAPE,Avg VV_MAE,Std VV_MAE,Avg VV_MSE,Std VV_MSE,Avg Avg_MAPE,Std Avg_MAPE,Avg Avg_MAE,Std Avg_MAE,Avg Avg_MSE,Std Avg_MSE
Binary Segmentation L2,153,1139,4400,96.63957830002197,0.1781759262084961,0.00375322684984219,2.6445245265960695,0.27234454976475536,2.8227004528045656,0.27393652333776447,56272974022484.49,14679471947060.535,0.07538133792331407,0.0033348978257370884,0.03697989391262881,0.0021765159642271248,0.03407943534098218,0.01844070339480234,0.03376053670243121,0.01827848135679789,0.0022656941263816607,0.002685421705533672,0.10496523320628803,0.006466036538247209,0.07345894687736212,0.003428787128467546,0.00831132873720707,0.0008070990967368507,0.1654262412251024,0.02076229195741626,0.14334183123759828,0.01828662739614445,0.027024184526292346,0.006166718988815215,0.5669552747136828,0.07857154545909947,0.13369694040753768,0.017494240524224585,0.024560541464298733,0.0061334132575571985,11254594804497.04,2935894389412.099,0.09192791862964876,0.005621017200759824,0.019828328553361738,0.001881558062928672
Binary Segmentation Normal,4408,1139,145,3.1847133757961785,0.34858098030090334,0.017698707090878223,17.598976373672485,3.566377396841954,17.947557353973387,3.5775629746324933,11469644969033.875,4496254246088.149,0.011891430049443647,0.0008088691365360886,0.0008851333808064687,4.356683202444397e-05,0.007101145067231248,0.0036265602278095777,0.007021461237685118,0.003582673896783627,8.054425588162804e-05,6.633286388597845e-05,0.09386365744531597,0.0016798527753010262,0.06467933559994363,0.0010745947178241353,0.006377426559298285,0.0002251967776225506,0.09227735087216107,0.0010255319310185133,0.07014181719922183,0.0015590379300458902,0.00784235714395806,0.0003290819885380367,0.4159767399088036,0.01261859640014627,0.0892047031938336,0.0017837212551775024,0.01175155688292159,0.00035976101493311155,2293928993806.8896,899250849217.6215,0.04858774945602556,0.0012305663267534823,0.005387403644573205,0.000130191799599069
Binary Segmentation RBF,153,1139,4400,96.63957830002197,23.244484996795656,0.10336471202633092,2.5834845066070558,0.4224743984806457,25.82796950340271,0.34581635810352435,72377534993534.02,56147426332271.31,0.07593445256577387,0.011992487216331093,0.03522819467763502,0.0014055564103439453,0.030701453482879722,0.00528087526626672,0.030370768116453725,0.005231432813809701,0.0013519338415323148,0.00044607774989119354,0.12162125002052533,0.013514262591886752,0.08167701830419638,0.007173523144148028,0.010852006525393976,0.002159525687032942,0.16588672453716424,0.0251818958655479,0.14383596595371198,0.022098481661848843,0.02738113275619703,0.007941060529168726,0.5781383243756648,0.09056004544611293,0.13624986661328253,0.01869505584551321,0.025825686604361225,0.005720442634857902,14475506998706.947,11229485266454.244,0.09361361431068377,0.008805069830288234,0.02012779088102392,0.0026060312151466314
Binary Segmentation Cosine,153,1139,4400,96.63957830002197,22.779410696029665,0.3538217359933787,2.5500529766082765,0.15253848829865257,25.32946367263794,0.43658820631035133,68260740709005.5,37299701793725.88,0.07753548038572122,0.008726673642716036,0.03698736012850236,0.0025763351624147404,0.03047531899553834,0.004177060165643004,0.030174162486431236,0.004130746502750465,0.0015239039973761986,0.0004370007550865636,0.11675047721390468,0.02595400517607329,0.07968017126615108,0.01639344019275501,0.010437802260712455,0.004237889407176469,0.1717754826379389,0.023079826127097913,0.14849282436228173,0.020046119314651674,0.028416883501130634,0.006899695555024681,0.6250144409510059,0.09460119028128569,0.14619660480164404,0.021554464520324827,0.029036615144099925,0.008355393390227298,13652148141801.254,7459940358745.181,0.09641584866044593,0.008665160470378427,0.021280513006364327,0.0024374388666831472
Binary Segmentation Linear,948,1139,3605,79.17856358444982,0.27268571853637696,0.004491086817345413,6.61303677558899,1.7907564250662371,6.885722494125366,1.791692273975756,50850728810860.08,30585637504423.145,0.05609945706982459,0.005620079472671083,0.019649413966720385,0.0014527024230971287,0.012903707897903583,0.00464380764670725,0.012767955348251096,0.004592819232123887,0.00024833420215983836,0.0002002421461843902,0.09562707544197623,0.002751719449472735,0.06620843091852828,0.0021272914371764646,0.006794890085397201,0.00039812026882288183,0.0945153650810349,0.0022933891566764386,0.07319780729878642,0.0017516244659386974,0.008520623203832251,0.0004157799079371549,0.3859127722973879,0.015471997957064203,0.09748595123537705,0.0021903440839465367,0.014467800484764643,0.0003570580825586706,10170145762172.107,6117127500884.624,0.0611519203741535,0.002004115109847422,0.00993621238857487,0.0004233949190462643
Binary Segmentation Clinear,183,1139,4370,95.98067208433999,0.215255069732666,0.004929671055929785,2.7395458221435547,0.32403687968958383,2.9548008918762205,0.3218931296215906,94709874738021.5,35551592804096.76,0.0791478024029903,0.006002099895637052,0.03346903168252559,0.002816132200642446,0.024913694533576572,0.008026970137070318,0.024634018755808416,0.007933262652517918,0.0009378804589471425,0.0005031635864021925,0.09843203342605722,0.012712132486880752,0.0666901048292428,0.007437639588438854,0.007406615970044164,0.0017465892778640295,0.15412918558266087,0.026873149070511054,0.13372565472763456,0.023401478711004748,0.024211510145299986,0.007072444954353087,0.48868007099051297,0.03698050202122975,0.11662891605505947,0.007861854891477317,0.01937282177545366,0.0021675078570112657,18941974947604.414,7110318560819.355,0.08416529935414713,0.00607374844175415,0.017079572006454116,0.0018816593218164716
Binary Segmentation Rank,1793,1139,2760,60.61937184274105,0.2860982418060303,0.008166711410566428,8.022993040084838,2.3264783574287424,8.309091281890868,2.325045887574203,26128961941004.86,18368960959784.938,0.015698786165289105,0.004255119498375622,0.0009321527556613876,7.730885846703994e-05,0.011919704403065706,0.004153182301218516,0.011786330906646356,0.004109328586058722,0.00022487032375399367,0.00013895695312383897,0.09499202352540613,0.0019889365613590536,0.06413841076093509,0.0009052159514749039,0.0066387161875409864,0.00027478283432026245,0.09647477498272487,0.004041102654150526,0.07507673459332703,0.004564891530114703,0.008890644053549678,0.000965885131639358,0.3537597419833361,0.015471123538128215,0.09348925256406264,0.002170109023127213,0.01386386807193612,0.000480865891360489,5225792388201.072,3673792191956.9814,0.052037902998052034,0.00209335208151638,0.006110050278488431,0.00019245810447491953
Binary Segmentation Mahalanobis,1793,1139,2760,60.61937184274105,15.270879411697388,0.014687682421356,11.671664667129516,4.449922600544409,26.942544078826906,4.454044488062434,19589810132059.777,9349760552854.867,0.014380426937514514,0.0028638524663023744,0.0009303116537290832,0.00014351529507246607,0.008618886737246544,0.005835512435000224,0.008533670434801991,0.005784899712145853,0.0001683288682672044,0.0002032317035505347,0.09668919936912404,0.0025790542854694618,0.06521144852169126,0.0014370545054545366,0.006816816449365378,0.00040200242504274367,0.0952196671444833,0.004073456450068241,0.07404750434106862,0.004441643473574879,0.008690036900742593,0.0009495523329104084,0.3591648659796844,0.03649092324402961,0.09390359863374245,0.005007545173868654,0.013907991227274357,0.0008954263230895293,3917962026412.0605,1869952110570.966,0.051215329773763765,0.002478226987909831,0.006102697019875722,0.0003112601640734212
Binary Segmentation AR,153,1139,4400,96.63957830002197,0.5291574001312256,0.012126987475813892,2.5114120960235597,0.2632710216476651,3.0405694961547853,0.2647644326594921,95501567049393.27,68349786279271.63,0.08213595610333918,0.015361710285852127,0.03564373948796346,0.0029988753832952504,0.02949074470073377,0.008321695850903633,0.029188105283411914,0.008238763314141978,0.001475393735379965,0.0008538807050595944,0.10209148893404632,0.0124759620796986,0.06996388566997622,0.007732379151701068,0.007941636608293744,0.0018043375588629963,0.15960839558703813,0.01665535001336231,0.13808178870723808,0.01477544512986549,0.025544369157224727,0.00504930047721242,0.6861061793136711,0.06955526037441233,0.15941796593547844,0.015229450697262439,0.03394046173143127,0.005991020600299898,19100313409878.805,13669957255854.293,0.09575754033988884,0.005226872858159409,0.020909120144058636,0.001858149841459854
Binary Segmentation Mean,989,1139,3564,78.2780584230178,63.74640145301819,0.32622434599891387,8.875067520141602,2.5230778196423214,72.62146897315979,2.380001622099748,25359844849454.63,19129163349944.434,0.04948463660133498,0.0035735488552867197,0.019562132098018024,0.0004821889872012017,0.012403412834348393,0.005671990089918072,0.012281435456529903,0.0056215202630118715,0.0002705118939111135,0.00020631940276502774,0.09916681079632378,0.005916697287305304,0.06777623741666956,0.002624960449817251,0.007375827736802085,0.0008825184659520417,0.09773648987071044,0.0053225882941603875,0.07667730655928955,0.005983644697724276,0.009251841503924415,0.0012518297437128637,0.3929576308619577,0.033326952960155566,0.09910804859017586,0.004788806638491494,0.014908870040064196,0.0008743532126944209,5071968969891.025,3825832669988.8823,0.061065532924799985,0.002824976902011406,0.010273836654543969,0.00047174083886954003
Binary Segmentation Median,168,1139,4385,96.31012519218099,63.74640145301819,0.32622434599891387,2.940693712234497,0.19714532371674498,66.68709516525269,0.4008305851002711,70731974646703.08,33225368888024.97,0.07647579861498832,0.0029649394539976765,0.03545577203800953,0.0031932629551348463,0.02943636439148188,0.004825645095463202,0.029111500793129262,0.004778102896502462,0.001136952688037693,0.0003467728302655389,0.10412410023270884,0.011495700044463595,0.07039887667844565,0.006719519809340549,0.008285811264358097,0.0017774920358559613,0.16205225047887173,0.02707086445224265,0.14071881002563946,0.023628895581862753,0.026222184412937898,0.0076525373341986905,0.5841197982307639,0.04157279071366662,0.13645028476707063,0.009206543350146566,0.02532668321651623,0.003015442868253785,14146394929340.75,6645073777604.985,0.09063105417585472,0.005259447132187786,0.0192854807239719,0.0013671663915809315
Bottom Up L1,153,1139,4400,96.63957830002197,0.1127164363861084,0.0026326466406188373,2.4349756240844727,0.1402116094705779,2.547692060470581,0.13898672061857578,70935170448806.69,11542598749944.86,0.07494424804581007,0.004372432464940749,0.03479046873012822,0.0020511394033994887,0.04579731387939248,0.025872927621449368,0.045321241056168714,0.025591239538043525,0.003449859561574926,0.003240417980068161,0.1328690580476579,0.06158109126757729,0.09055378191410396,0.04250892938668253,0.013660066856087318,0.011743339723681466,0.16194350336449906,0.025996198724419082,0.14046225087875394,0.02317389541143251,0.026480623953500426,0.008083509424978454,0.5692924147745977,0.09677232835809589,0.13352666092303186,0.0208600114089589,0.02493453115039844,0.006999191528471326,14187034089761.486,2308519749988.9844,0.09696163656357377,0.008523637183823004,0.020663110050337868,0.0016183794569152067
Bottom Up L2,153,1139,4400,96.63957830002197,0.07229652404785156,0.0007445826463261262,2.625954532623291,0.2920784707466176,2.6982510566711424,0.2925073436266831,79259571801224.17,22989589583304.535,0.07693331737845858,0.0035691476581281947,0.03497150454152582,0.001800475303304279,0.0386458735982138,0.014072843142660801,0.0382463216947863,0.013933792770623548,0.0023749798752152923,0.0016656896692531522,0.11613113162769186,0.021543277047600257,0.07785784417786144,0.013757019924923853,0.010044174000791531,0.003514685141145175,0.17870801291846972,0.030133616911771095,0.1547049248202768,0.025772277287194303,0.03110163304371831,0.008800585927771566,0.624419341419032,0.12258781886610007,0.14575555627876907,0.027361300467412374,0.02942245590281558,0.010403906159358859,15851914360244.988,4597917916660.904,0.09869959287003048,0.008921689508631408,0.02158294947281332,0.0032087306536937887
Bottom Up Normal,853,1139,3700,81.26509993410937,0.1330634593963623,0.0011813690347114445,4.950575256347657,0.6863945485266967,5.083638715744018,0.6865546307907456,60429037838921.586,26590706619382.547,0.05682463756070026,0.006037684465749415,0.01907816265236702,0.0003411553032084625,0.017069605224517614,0.007237273433033972,0.01690689769476878,0.007176664203070848,0.000525441725503335,0.0004728684408426314,0.09802388864027826,0.007684216669287406,0.06761872063725213,0.004168887179619643,0.007273981279483884,0.0011060826729741087,0.09907813509547443,0.005784998542958957,0.07867534815424515,0.006377633618883132,0.009619483115475804,0.0012876934703403664,0.43067410283233554,0.039372289417741096,0.10522177898856519,0.007408492483215543,0.01629323101766574,0.0019585624611108132,12085807567784.414,5318141323876.514,0.0650494766071063,0.003831590882589839,0.01055805995809916,0.0005363464006736026
Bottom Up RBF,153,1139,4400,96.63957830002197,0.8059993267059327,0.012869064963741367,2.625659704208374,0.14933969288035082,3.4316590309143065,0.1491478826931488,79020790375738.16,19767665695107.895,0.07814589991298648,0.005800223979699829,0.03598575955383579,0.002146520579536886,0.031886469082850984,0.004748625029014215,0.031543066767829364,0.004703202142216621,0.0015120058011467632,0.0005772081617634094,0.1161633111572999,0.009497608399669163,0.07888772800266515,0.00577245132908401,0.01003733528685584,0.001621305029277386,0.16890609361081846,0.03286841982224809,0.14669204777278597,0.028701377755560337,0.028432512162313642,0.009792519067729256,0.6312108353048137,0.07587648609218285,0.14711411639198502,0.01752591465835429,0.029666454324235546,0.006650753203615457,15804158075147.781,3953533139021.574,0.09647657176965045,0.006930085931328523,0.021126813425677522,0.002401866861179954
Bottom Up Cosine,153,1139,4400,96.63957830002197,0.41367402076721194,0.0053893103319364285,2.7457902908325194,0.5422891752452018,3.1594643115997316,0.5428248563303659,46486863225718.32,19253302615478.504,0.07067219204656389,0.003676515519844774,0.03600002930148603,0.0017463115121558023,0.035420578673310846,0.01179500008672681,0.03502677316999009,0.011639761415727775,0.0019066723849774376,0.00139071855110942,0.0995681580618719,0.014477635254612785,0.06792832955382688,0.009046182290296167,0.0076082936283510885,0.002127634670162761,0.16968842818086044,0.023643994494204405,0.14714617671547878,0.020664171871446032,0.028283961617112056,0.007054699623392433,0.6077558675395097,0.09863038153426688,0.1416788256070786,0.021561496478535825,0.02766359577221925,0.00731119650926612,9297372645143.816,3850660523095.7017,0.09249045941858773,0.008074077871636857,0.020292510540829176,0.002360748739885919
Bottom Up Linear,1398,1139,3155,69.29497034922029,0.09477577209472657,0.0011788747695305056,9.089925909042359,2.463879015326686,9.184701681137085,2.46353066562509,58102172215049.74,28317112260533.96,0.04070967125749909,0.006191243777222995,0.00775307400969351,0.00023422726606203934,0.009962139584983981,0.002371594854767317,0.009854156926693992,0.0023518314092384972,0.00014618278437156097,6.837954094580031e-05,0.09843531064631386,0.0024044695363877,0.06660643026881634,0.0007447777656541001,0.0072289010776657925,0.0004061665961453574,0.09971556641567499,0.008559860548417002,0.07877858796038992,0.008587117417325723,0.009740807943799584,0.0019147890468657865,0.35626125378425816,0.03132005546188851,0.09380044957591231,0.0038919614830234903,0.013933410675797911,0.0005933219715178265,11620434443010.04,5663422452106.787,0.05794985919786238,0.0017496902268490837,0.007760475298265675,0.0005054349880879762
Bottom Up Clinear,163,1139,4390,96.41994289479464,0.07016892433166504,0.0036262257129166626,2.5269525051116943,0.1647836996614888,2.5971214294433596,0.16180126863847824,80615370860818.4,16369688211500.176,0.07681144706474963,0.003658918618745996,0.03445948951559239,0.0020981658297995185,0.03034380255588537,0.0142028472320394,0.030014689882514038,0.014023978730136341,0.001530569882199806,0.0016153615658969723,0.10545858839468586,0.009209756849569288,0.07121829365818083,0.00488374936816543,0.008365630171560707,0.0014750189100908712,0.19313905350192892,0.02508353182682757,0.16722288678228953,0.02213873822515407,0.035767198940498075,0.008243192455715148,0.5376113005713717,0.07943967065187696,0.12737837124912682,0.01732916923685093,0.02253790034674027,0.005380810167378011,16123074172163.816,3273937642300.036,0.09452913772737222,0.006248482670681782,0.020532157771318258,0.0015511059663175673
Bottom Up Rank,1518,1139,3035,66.65934548649243,0.1846435546875,0.003541582723884775,8.265088415145874,1.8791525232929591,8.449731969833374,1.8805734891225818,37475510307213.46,13813390304856.348,0.01815128473293492,0.003342018416452848,0.0009064166561938528,4.0671572796457486e-05,0.00959692224865465,0.003792253768438599,0.009493109311747601,0.0037499749967869834,0.00013692739652000236,8.401701999697659e-05,0.09648254030215953,0.0018245283412952017,0.06515356706723573,0.0010601918518639215,0.00680585884283332,0.0002680204597185558,0.09604886895357267,0.0018170695417933313,0.07446888479731856,0.0027148894572820866,0.008787860980646298,0.0005654340908188858,0.3619939216005025,0.014977712980105602,0.0939269577088037,0.001998823316497162,0.013770306139534928,0.0002964451913160691,7495102061442.791,2762678060971.271,0.0522387607236081,0.0011706648660279597,0.006081474003145678,0.00010372401034284426
Bottom Up Mahalanobis,153,1139,4400,96.63957830002197,0.32418045997619627,0.0068005730708091145,2.36548433303833,0.2340959524782389,2.6896647930145265,0.2324392360001713,88708847415352.12,47422202466366.73,0.08235133224588037,0.008042475738434415,0.036049988966811074,0.004547527719379852,0.035656220734939015,0.008513877602067808,0.03528116875846778,0.008437477074495462,0.0018920041886116299,0.0009228686383423504,0.11175260653337772,0.014656671081728497,0.07538448928139097,0.008674722139291812,0.009424425399863377,0.002302944856644708,0.1799131638762761,0.05480530094518745,0.15611004838742232,0.048462052563416264,0.033711908401748744,0.017508889114314374,0.6035500951841861,0.12141076255931604,0.14155641974381222,0.02749383498338969,0.027809379109639418,0.010128897831201649,17741769483070.57,9484440493273.346,0.09813669168339478,0.011882893403228399,0.02177754121333485,0.004120223593524289
Bottom Up AR,1398,1139,3155,69.29497034922029,0.10622048377990723,0.0010436817212124071,7.637875652313232,1.555740831442759,7.744096136093139,1.5549462064822357,60444965037532.69,33716868493204.22,0.04133625527536077,0.00768544877508183,0.007817014304837125,0.00020388638552152092,0.012952818934186911,0.005748139891037652,0.012814512834294594,0.005679142461541549,0.000254197922987849,0.00019413929505608288,0.09611896732550818,0.0037078946462237006,0.06606154578259156,0.0020939535514065827,0.006924393946781333,0.0005877313073363432,0.0946280375951027,0.002791750893033074,0.0741888894282927,0.0034887475644576754,0.008711397379886819,0.0007462548509026486,0.3646842708267285,0.015249570847100295,0.09432493145537589,0.0016211155842245134,0.013809517044228791,0.00021882759348482002,12088993007506.629,6743373698640.85,0.05774522695518315,0.001480269828433938,0.007503304119744386,0.00025104860318375183
Bottom Up Mean,610,1139,3943,86.60224028113332,2.317738962173462,0.007703729328603893,4.854926109313965,0.9567910875912521,7.172665071487427,0.9641183349346942,90625369416358.6,39656363064056.055,0.06316629961698815,0.008323666728119286,0.01858195149203677,0.0008117150408396597,0.031844115902077794,0.014950592317520144,0.03150511047455297,0.0147877989886429,0.0016811972120113082,0.0017689198517885792,0.09769966757073002,0.006174007644641149,0.06675488407717178,0.003913576642809047,0.007203184009693262,0.0008589208266057569,0.09820667722230818,0.009103547652912842,0.07585644623968277,0.007792288609201398,0.008996573251527463,0.0015171310649570201,0.35651123495462217,0.02843747027529152,0.09595019958669777,0.0037178870094112756,0.014732087392716737,0.000708198641236402,18125073883271.805,7931272612811.205,0.06664658799901868,0.005520147195879671,0.010238998671597112,0.0006074546700466042
Bottom Up Median,158,1139,4395,96.5297605974083,2.317738962173462,0.007703729328603893,2.644875144958496,0.2493481638576441,4.962614107131958,0.25572928058256966,81289141092966.58,33515402520929.56,0.0796130566764949,0.007556499499893633,0.03631939980808833,0.0014180528894064792,0.039872866398004955,0.013823251373325131,0.03945365826330847,0.013701577385933335,0.002832573100662584,0.00206584601073457,0.10976110190154405,0.015214241922521504,0.0745370272103868,0.009241104266284345,0.009177347578770843,0.002292488445074047,0.1827170841699234,0.026017565746139358,0.15834029540573014,0.022685785062831868,0.032140406144111865,0.00835773921553682,0.6215172073765731,0.11149266879542426,0.14593821087626463,0.025206282133593418,0.029125833610261196,0.008622395022855034,16257828218593.465,6703080504185.887,0.09957644968643706,0.006122331235865724,0.021919112048378972,0.002229815403889547
