Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window Rank,753,1139,3800,83.46145398638261,0.17739510536193848,5.119075298309326,5.296470403671265,23899825577434.426,0.04914202555823444,0.019707775389789496,0.01855518232993842,0.018338767747972946,0.00045034973582257215,0.09811185789386691,0.06716832097217335,0.0071001770417954664,0.09652679250356022,0.07567602401057863,0.00907106485525169,0.31817135699321875,0.09257038855050963,0.014685350038371393,4779965115486.967,0.06057910536789381,0.010202943412206133
Window Mahalanobis,753,1139,3800,83.46145398638261,0.17508411407470703,3.6414406299591064,3.8165247440338135,47031615532463.21,0.05395362015002854,0.01953222607309279,0.0329333094310911,0.03259885841532801,0.0015292228696325847,0.10365643369498811,0.07006660934648064,0.008111382831982877,0.09751537720280298,0.07708459491071386,0.009360877831348487,0.3588927704878136,0.09846887910864567,0.0157664899579088,9406323106492.73,0.06643451238623935,0.01086003991279312
Window AR,1398,1139,3155,69.29497034922029,0.10812997817993164,9.454883813858032,9.563013792037964,13233127773216.994,0.030922964411788698,0.008103793277956557,0.008703535160066318,0.008623343973280686,0.00010593130406643373,0.10662211933732217,0.07049682134167072,0.008595810519185815,0.09378411263314324,0.07293891606931938,0.00848092267997029,0.33439219507974294,0.09115410968806859,0.013570756468492068,2646625554643.494,0.05482723109682565,0.007771442849934235
Window Mean,678,1139,3875,85.10871952558753,1.9725291728973389,3.9473021030426025,5.919831275939941,60479344096376.33,0.05641745201380607,0.018801944335217313,0.018237997157901267,0.018041683926951324,0.00045846652706315515,0.11968048716453872,0.08013239451895979,0.01072816913722915,0.09694350220224388,0.07607575856375494,0.009271724017506627,0.3206643865562839,0.09049670586514862,0.013703665946424389,12095868819275.348,0.06423279897772416,0.010592793992688134
Window Median,601,1139,3952,86.79991214583791,1.9725291728973389,5.5408899784088135,7.513419151306152,206181546454970.22,0.09084964193417343,0.019167239524994967,0.025610388995185012,0.025341458000140052,0.0008641020663159385,0.09069987680061009,0.06421508167390298,0.006207085164322717,0.0938113573346965,0.0732530168974276,0.008523756011481854,0.3396633627145416,0.0921727516037316,0.013782177458426928,41236309290994.14,0.06916639002187511,0.009708872045108476
Binary Segmentation L1,153,1139,4400,96.63957830002197,0.6192359924316406,2.592672824859619,3.2119088172912598,39821845426914.59,0.06631370741403804,0.03423222072690671,0.017249436323394537,0.017056183091957913,0.0003938786321848153,0.10088756125194477,0.06822938203417946,0.007780290858552348,0.19758340001867292,0.17114200442469762,0.03723358981548984,0.6536690849052741,0.14992744570422445,0.031405697418278304,7964369085383.075,0.09453374453381959,0.022209135490282396
Binary Segmentation L2,153,1139,4400,96.63957830002197,0.1803598403930664,2.9361679553985596,3.116527795791626,54344837758976.73,0.07093528417308925,0.034372777117675925,0.034571606661537684,0.034229397676347764,0.0016076241642012988,0.10652149525466419,0.07114589256157795,0.008514980213528688,0.1751743280520494,0.15137276243287107,0.02906218924479402,0.6937265331015293,0.16244080917060671,0.03483439233219303,10868967551795.516,0.09802482920289869,0.021678392614478615
Binary Segmentation Normal,4408,1139,145,3.1847133757961785,0.3474431037902832,18.59632682800293,18.943769931793213,5507918988653.979,0.01061142524737466,0.0009008988941210928,0.011569148112973842,0.011425553823631836,0.00014811439431524964,0.09201697909881039,0.06528558827430771,0.006134123137454533,0.09180307321953067,0.06931256174072906,0.00766328255366429,0.437031690911941,0.09202686533494199,0.01230905636924943,1101583797730.923,0.04973239888419706,0.0054310950697609205
Binary Segmentation RBF,153,1139,4400,96.63957830002197,23.175132989883423,2.666693925857544,25.841826915740967,168579167951189.97,0.09707635109857686,0.03358806053682468,0.026871217879520147,0.02656658031729675,0.0010581273893180592,0.13597575196396228,0.08989788728043427,0.013180552493433991,0.17066342080843133,0.14816300432377671,0.02784272308145156,0.6389592973852287,0.14767027735625735,0.029623911242893326,33715833590238.117,0.10187482007526845,0.021058674948784335
Binary Segmentation Cosine,153,1139,4400,96.63957830002197,22.891961812973022,2.437405824661255,25.329367637634277,77820256924560.53,0.0759355745178644,0.03493703793179538,0.03556898321069363,0.035163958006692184,0.0019307866922633641,0.15101020401755608,0.09964116263566015,0.01617473631249254,0.15568440714700404,0.1335108463145206,0.02358279053867416,0.7815153022378097,0.1822389533301017,0.04321093017197732,15564051384912.303,0.10529809896096784,0.02396725632944054
Binary Segmentation Linear,948,1139,3605,79.17856358444982,0.2702662944793701,8.682317018508911,8.952583312988281,81021046769295.95,0.060456590692738094,0.018567917528348916,0.010708010715674522,0.010606755421984112,0.00014724651812092243,0.0962759413817426,0.06683918038881453,0.006785899469470339,0.09462804751915206,0.07382492762006179,0.008654549277079386,0.38118728600546,0.09644246008056624,0.014229668182627792,16204209353859.275,0.061633982840832956,0.009677056195129485
Binary Segmentation Clinear,183,1139,4370,95.98067208433999,0.21620392799377441,3.205245018005371,3.4214489459991455,49795238854193.414,0.07135803518648741,0.03609162771131745,0.021399248594051533,0.02115868555239988,0.0006165318136866953,0.10653650876016094,0.07135153994328487,0.0086664090549719,0.15952052161539582,0.1381884102751609,0.02493333429939307,0.4612023279442555,0.1106999027049194,0.017695072746302026,9959047770838.791,0.0825513147324505,0.01760059512513424
Binary Segmentation Rank,1793,1139,2760,60.61937184274105,0.29762911796569824,6.532871246337891,6.830500364303589,27944364679777.574,0.015622438123040372,0.0008712091863837659,0.01666557062316297,0.016465987028983296,0.0003582217151426009,0.09481476798987731,0.06378225980208418,0.00658396748615995,0.09774176650646102,0.07727719906886794,0.009265777547231015,0.3611218987293849,0.09374509280358002,0.01366682705475779,5588872935955.617,0.05337859536531114,0.006149200597935023
Binary Segmentation Mahalanobis,1793,1139,2760,60.61937184274105,15.281632900238037,12.659056901931763,27.9406898021698,32275348152987.754,0.01663560530125715,0.0008671971817721288,0.004158425230704411,0.004111088378516944,2.5472847519424906e-05,0.09447938018882647,0.06441319022718187,0.006456323822421415,0.09649931900448969,0.07559024976616284,0.008973211812527346,0.3275790076116859,0.08969250656675568,0.013211164663389003,6455069630597.639,0.05008852804797489,0.005906674065525861
Binary Segmentation AR,153,1139,4400,96.63957830002197,0.5311160087585449,2.2621312141418457,2.7932472229003906,108589511075500.81,0.08408485845825046,0.03575825332887081,0.017370016381193624,0.01718548272799613,0.0004626667380668013,0.09937153513224255,0.07010234654319833,0.007534735692690504,0.15995264680213597,0.13741518943185752,0.02538139386320342,0.7034754455599748,0.1630904900652467,0.03505993791189954,21717902215100.332,0.0943756734453099,0.020839397506946224
Binary Segmentation Mean,989,1139,3564,78.2780584230178,63.81098198890686,11.703944206237793,75.51492619514465,13070455236152.453,0.04736530444077393,0.0200092974775937,0.004744693143681388,0.004688710437624499,3.232260541987471e-05,0.08911885295303115,0.06345604595027345,0.005938725985149335,0.09178104559746274,0.0713310391315126,0.008112872763962133,0.3819655748113951,0.09673694469322244,0.014304901824289269,2614091047230.5903,0.056715608930681394,0.00967962413128286
Binary Segmentation Median,168,1139,4385,96.31012519218099,63.81098198890686,3.069704294204712,66.88068628311157,98652205493563.72,0.08041844545959596,0.03466255382567089,0.03441556904958895,0.03403798619994394,0.001545689702489191,0.11643000589904806,0.07792664723393725,0.010230158543658063,0.15999563376445294,0.13897701964065712,0.024925803700831167,0.5937632785888449,0.13910059681556494,0.026039023565676802,19730441098712.875,0.09409213906993988,0.01948064586766522
Bottom Up L1,153,1139,4400,96.63957830002197,0.11329483985900879,2.2377028465270996,2.3509976863861084,77175138573844.73,0.07934640643983938,0.03693819735145841,0.07226929904090966,0.07159031790905254,0.006809325453217745,0.24298109168497264,0.16658443599495892,0.03466193070523039,0.13389223379495757,0.1152430766663221,0.018440893837746834,0.4707072501364106,0.11272818012071653,0.01789337318037382,15435027714769.09,0.10909848342617792,0.022948744105605424
Bottom Up L2,153,1139,4400,96.63957830002197,0.07348394393920898,3.0281147956848145,3.1015987396240234,102014320312089.5,0.08071686809391755,0.03394291763810518,0.043492012057560495,0.0430136220894627,0.002445226947268022,0.0973797188896936,0.06511318199557152,0.007248681474661027,0.14496735739973415,0.12508564685733212,0.02067301929191609,0.626919436207638,0.1460535457076662,0.028633668591564895,20402864062418.035,0.09199657294879007,0.01858870278870306
Bottom Up Normal,853,1139,3700,81.26509993410937,0.13190507888793945,4.686243295669556,4.818148374557495,92490888846348.27,0.06404374866886173,0.018508193897177526,0.018357183214051984,0.018160560413509566,0.0004491215904808269,0.1077017435553678,0.07327680469680321,0.008602230377222039,0.10772598457406837,0.08801453145439926,0.01150258363036425,0.43152208088548966,0.10617470088457605,0.016917714428997546,18498177769269.758,0.06993406922362996,0.011195968784848442
Bottom Up RBF,153,1139,4400,96.63957830002197,0.7945499420166016,2.8383278846740723,3.632877826690674,65943873150947.76,0.07235211436692017,0.03379222964150997,0.031098642388268757,0.030753843060346037,0.0012120805755605592,0.12169655482862037,0.08137736837061813,0.011006703818182787,0.12424878218415833,0.10797762364977997,0.016669404549052778,0.5710402294261921,0.13345470246231186,0.024323993152917733,13188774630189.684,0.08518313038199526,0.01740088234744478
Bottom Up Cosine,153,1139,4400,96.63957830002197,0.4195981025695801,3.169387102127075,3.5889852046966553,26150788840951.316,0.06586667326709501,0.036204722964861914,0.02706621158428262,0.026758334313341178,0.0009751844086902033,0.10257662842275875,0.07237928562954857,0.0077113037478297244,0.13822865709777934,0.11931137150225546,0.01949270469029146,0.45495286320307504,0.10860011079017245,0.016821103283526147,5230157768190.383,0.07858315510048255,0.016241003819039902
Bottom Up Linear,1398,1139,3155,69.29497034922029,0.0941629409790039,8.268633842468262,8.362796783447266,45128020897894.26,0.03789882135373972,0.007887293623775425,0.009494728650229009,0.009388632357902068,0.00011759510584725982,0.0983863181351865,0.06657665576855687,0.007238234315640412,0.09265115453695841,0.07172362183684088,0.00823991801300052,0.38009259221697694,0.09624362360116877,0.01413868419007061,9025604179578.95,0.056366270983641734,0.007524345049666849
Bottom Up Clinear,163,1139,4390,96.41994289479464,0.07310009002685547,2.5334548950195312,2.6065549850463867,97131359837195.89,0.08072114982131302,0.03444697299505872,0.05557050236173487,0.05492315942983179,0.004412768657806294,0.11612257098482597,0.0774730911567275,0.010091838442207117,0.20917066908870757,0.18091906479029654,0.040889513748013806,0.5349220954332898,0.12643390625061576,0.02177482417305887,19426271967439.31,0.10409407428975696,0.022323183603228956
Bottom Up Rank,1518,1139,3035,66.65934548649243,0.18697333335876465,6.335171222686768,6.522144556045532,37786891427871.37,0.01831623988134889,0.0008974210906103454,0.013980246883343301,0.013833337321152155,0.00024536280637742685,0.09645188230787169,0.06538382291603312,0.006738061638801904,0.09440064250863986,0.07083160745055414,0.00801103335803014,0.3779981922767647,0.09628068356832613,0.014152669751866057,7557378285574.375,0.052929138227482894,0.006008909729137177
Bottom Up Mahalanobis,153,1139,4400,96.63957830002197,0.32465505599975586,2.4207491874694824,2.7454042434692383,144791847186650.8,0.08919033579717515,0.03152469054266918,0.03914922156830638,0.038708538166502215,0.002060063192429204,0.09507889423153724,0.06615302749586414,0.0068540541720306,0.2329226105536435,0.20273561562384018,0.05255147175445096,0.5028922251204604,0.11926689650878694,0.01976987194773125,28958369437330.28,0.10321088271843373,0.02255203032186224
Bottom Up AR,1398,1139,3155,69.29497034922029,0.10602307319641113,7.300606966018677,7.406630039215088,55174752567991.72,0.04055583452574335,0.008048576245993174,0.013174980058319716,0.01302078906882925,0.0002313064801464927,0.09709525716025909,0.06796148001749772,0.0069136871305564415,0.09941949988907321,0.07983136865742672,0.009926305770062326,0.3458872042555733,0.09296744781870445,0.013888115430226725,11034950513598.418,0.058867384017640356,0.007801598211397029
Bottom Up Mean,610,1139,3943,86.60224028113332,2.31774640083313,4.426432132720947,6.744178533554077,129561085773746.03,0.07155283084732351,0.018258924879692787,0.026696165626033046,0.026413967604556433,0.0009975713353747094,0.10396410141440943,0.0708904235292438,0.008102936821143516,0.0848636040471548,0.06524689893861237,0.006815031881342744,0.3408332235146245,0.09668522988103619,0.015535824931284126,25912217154749.285,0.06615787016015443,0.00994205796976758
Bottom Up Median,158,1139,4395,96.5297605974083,2.31774640083313,2.5720908641815186,4.889837265014648,78571827348093.73,0.08261794835122573,0.03844655911778206,0.05248531780957569,0.05187136494243371,0.0036748242799151364,0.09311610401132817,0.06479241503239971,0.006745290530456435,0.1635955856486087,0.1411513977381963,0.02553289638539348,0.6773955127425564,0.15811431000006237,0.03318872276172739,15714365469618.896,0.09970948721286364,0.021517658615054912
