Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window Clinear,3056,1099,1340,30.482256596906275,0.06082582473754883,13.7446448802948,13.805470705032349,92882852247201.06,0.0573350031879488,0.011621079263557325,0.016166482675884095,0.016013262908336417,0.00034590693908321147,0.0763262952827784,0.054302754796626204,0.004962719808755024,0.22978324866631428,0.11793281712960002,0.021142276464414557,195603135407730.53,0.06950044099643207,0.007653032228471697,57697197530986.31,0.06301685580378873,0.00914500294085635
Window Rank,3001,1099,1395,31.733393994540492,0.18329596519470215,20.775030851364136,20.958326816558838,121830620752376.53,0.0674804598720347,0.013884092315500541,0.00615197501549545,0.0061059625966154414,4.7867332654979024e-05,0.08318537990305165,0.056874514382738384,0.005432539148811985,0.22547386474581968,0.11784396051684216,0.020705445789288717,153700331596458.8,0.06888955120244145,0.006430852326532792,55106190469767.06,0.06343888971413447,0.009300159382557804
Window Mahalanobis,686,1099,3710,84.39490445859873,0.15725088119506836,4.3950958251953125,4.552346706390381,45095070585117.92,0.0683005463269035,0.02533888986498289,0.4177097636505075,0.4142511136117527,0.24373916415591762,0.257149487223029,0.19707881268557015,0.052385731955070666,0.24846284378429426,0.13582105965089034,0.027400721259489662,63619370590658.79,2.0764813460443055,6.5625808074410426,21742888235155.367,0.5783865756638851,1.3822890629353008
Window AR,3006,1099,1390,31.6196542311192,0.10142111778259277,13.538365125656128,13.63978624343872,138549690255654.8,0.07145199140495197,0.013922030181716068,0.009392086660326074,0.009314900377085902,0.00012617776631393296,0.07858618251393183,0.05735992271799216,0.005376183194278502,0.23738504780702557,0.11905380273309749,0.021778822143141027,187619226551712.47,0.06922690926628866,0.007387701223578204,65233783361473.42,0.06528150529988327,0.009718182901805553
Window Mean,2483,1099,1913,43.51683348498635,1.962716817855835,7.603626012802124,9.566342830657959,55002781816570.56,0.05422449069792091,0.015458669260442537,0.012736007292759916,0.01263956577490554,0.0002530240847084132,0.07999011531268906,0.05652086022110181,0.00534063733361259,0.2269495710459757,0.12222694365332364,0.022424497043455168,146087263250154.62,0.06907598384955885,0.006320324507559731,40218009013345.03,0.06293756883936213,0.009959430445955684
Window Median,3004,1099,1392,31.665150136487718,1.962716817855835,15.970134019851685,17.93285083770752,99688256243106.0,0.062456969760878105,0.013925700844289237,0.007471545395593952,0.007411819347789982,8.286016133516008e-05,0.07899266168037264,0.05627989249988603,0.0052277994635543355,0.2328354610440989,0.11828081895122237,0.021145975349654848,170594446382601.53,0.06994953915674838,0.006977463140081866,54056540525141.5,0.06287580794330501,0.009471959791783089
Binary Segmentation L1,686,1099,3710,84.39490445859873,0.5173890590667725,5.806261777877808,6.32365083694458,259284435826458.44,0.13349051496825637,0.04032251768997208,0.2549708281037986,0.2528478410083579,0.0982586055467276,0.15151643378933388,0.10709110248339652,0.016741399824414673,0.3896929033983084,0.25867503040052997,0.09849372498396963,9077056034614.064,1.8589383443908905,5.379354442914288,53672298372214.45,0.5222085666502863,1.1266341381918743
Binary Segmentation L2,2071,1099,2325,52.88898999090081,0.1540968418121338,18.526949882507324,18.681046724319458,58514690702760.95,0.05479726745801732,0.015334912161217164,0.00610443501107518,0.006047258392716828,4.924455854169288e-05,0.07648806643028493,0.05461879379056993,0.004971925809704479,0.23806388208184417,0.12123777127231695,0.02285041967357187,131744776317310.78,0.06902771221565339,0.006100328568425773,38051893404014.34,0.06114576062585492,0.009861366154292206
Binary Segmentation Normal,656,1099,3740,85.07734303912648,0.3181798458099365,5.037781000137329,5.355960845947266,799501185017887.9,0.270720192581451,0.1031293061717947,0.7362809957030073,0.7301700099971373,0.784048515676459,0.8367437189058612,0.6280278544211082,0.5588595833986678,1.223228160102737,0.7834586642237696,0.8342366731201311,8216127438008.54,1.9956643609307687,6.084136210830487,161543462491179.56,0.8816082164308465,1.6728820578395094
Binary Segmentation RBF,1646,1099,2750,62.55686988171064,14.544340133666992,8.555775165557861,23.100115299224854,113610910199584.83,0.06736810422588192,0.01495170078595202,0.01218986000069284,0.012108518741938632,0.0002513855700723194,0.07836154216639292,0.05453745200032984,0.005036829405590235,0.22588741102415041,0.12104213045105397,0.02225538884291428,122102723274534.69,0.07484452406939493,0.006906304604071981,47142726694823.875,0.06598014589771989,0.009880321841720167
Binary Segmentation Cosine,2071,1099,2325,52.88898999090081,13.813666105270386,15.033479928970337,28.847146034240723,128854694341772.81,0.07070870919500276,0.014921263582811123,0.015499518131308627,0.015375795840735564,0.00026550347698615863,0.07808068996914877,0.05479556195751165,0.005005786808256167,0.227127156541007,0.11998945286837105,0.021725788463556477,129576692214622.9,0.06777155526405652,0.005902881072323275,51686277311279.125,0.0657282150251356,0.009564244680786637
Binary Segmentation Linear,656,1099,3740,85.07734303912648,0.277691125869751,8.364518880844116,8.642210006713867,432846021891598.0,0.19012747413875766,0.06192945236556466,0.15800845227787194,0.15670000195475003,0.03644239071004509,0.4396497069163392,0.3322010776453454,0.1582102134860813,0.33498157333716305,0.17215515335453255,0.045078494284307886,2838143613356.253,1.745884088960016,4.717772746519684,87136833100990.94,0.5194135592106803,1.0038866594731366
Binary Segmentation Clinear,2281,1099,2115,48.11191992720655,0.16974496841430664,11.75656795501709,11.926312923431396,26072651514396.71,0.04907108591381715,0.01638004807795214,0.006907307731400822,0.006848370125468045,6.85096049264761e-05,0.08537875400078594,0.05813810541609281,0.005701971806071904,0.22724115215560112,0.12635402700515322,0.023448296169175264,136010270500286.56,0.06669112900970714,0.0058536359164616854,32416584402936.65,0.061420543494047665,0.010290492314917498
Binary Segmentation Rank,686,1099,3710,84.39490445859873,0.29111599922180176,3.964891195297241,4.256007194519043,165308996482361.25,0.08698001496031293,0.02133473052568739,0.3813957981551445,0.3782472797266288,0.21037398172384605,0.08851246924945981,0.06563088170578123,0.00731534957820505,0.2765707959760502,0.14272653186117068,0.031393404639517744,10693801580522.2,2.124454007869441,6.93920853522181,35200559612576.92,0.5596077432246676,1.4419252003378134
Binary Segmentation Mahalanobis,686,1099,3710,84.39490445859873,17.306087970733643,4.8159520626068115,22.122040033340454,269268444276041.25,0.13712760775558713,0.04065362430816341,0.19830697998252547,0.19670267110148917,0.060477977646632285,0.1747057975190179,0.13445645341958054,0.02533954066926579,0.2873231001143918,0.19662751220670585,0.057217649237990345,15485876642002.744,2.0917811890885956,6.726284598233335,56950864183608.914,0.551339086714392,1.3819946780190777
Binary Segmentation AR,2011,1099,2385,54.25386715195633,0.4204390048980713,18.21219277381897,18.63263177871704,70691789878884.6,0.05772854453279736,0.015398485845628947,0.00400088537760478,0.003970309889209289,2.5431543961991896e-05,0.077907474426238,0.054340971578926284,0.004933207595650879,0.22131284866761347,0.12979325854548376,0.02445355877222318,131969664972807.69,0.0701588374076931,0.006262887833605775,40532290970338.45,0.06319838439082201,0.010214714318214156
Binary Segmentation Mean,1345,1099,3051,69.40400363967242,47.812751054763794,8.638894081115723,56.45164513587952,79470002529367.52,0.05956784109598751,0.015341977319174012,0.012552845408911582,0.012471000530437995,0.0002740264413539069,0.07745072096263576,0.056252350385968986,0.00533467005699667,0.2205841303195194,0.12576688517220544,0.023280582352565003,66913824408512.586,0.08341249737465639,0.00883907347238274,29276765387575.977,0.06749411491185131,0.010614065928494466
Binary Segmentation Median,1166,1099,3230,73.47588717015469,47.812751054763794,8.03699779510498,55.849748849868774,48567653991481.19,0.05323102566967439,0.015814365499563485,0.0100552971309441,0.009985292342237962,0.00015970027264765156,0.08499772966993929,0.06053991750465409,0.0062146201372435235,0.23093043920320472,0.12885688026373587,0.02461340605970809,30434620585211.76,0.09263823316647088,0.012141065013186469,15800454915338.537,0.06905026978935465,0.011788631396469835
Bottom Up L1,791,1099,3605,82.00636942675159,0.10004782676696777,5.417834997177124,5.517882823944092,57340514567945.586,0.05473634957316569,0.015356891447886377,0.011613401614197183,0.01151977398989744,0.0001838797948614805,0.09623281255836125,0.06865148700758336,0.008102655872244999,0.22874785689927626,0.12623000342260093,0.023675871641321965,21850257507684.863,0.10485103842112867,0.015974901498723663,15838154415126.021,0.07319773048287524,0.012658840051007703
Bottom Up L2,4246,1099,150,3.4121929026387625,0.06373095512390137,33.76782202720642,33.83155298233032,70457789662565.75,0.05223100148608064,0.011541406757071295,0.002412722667330778,0.0023932039879411013,9.51089088847326e-06,0.078069239342253,0.05419622471230982,0.004924949570071488,0.22129942198422137,0.11939095124825172,0.02096814712553733,188689165724450.84,0.06956950044441954,0.007441544760621432,51829391077403.31,0.05955617637580061,0.008977111820838
Bottom Up Normal,581,1099,3815,86.78343949044586,0.12260603904724121,5.902750015258789,6.02535605430603,293752408685454.9,0.11639312241164791,0.024509990926798245,0.3178474274954665,0.3152065604033898,0.15424630189958555,0.27323246573390075,0.2076030574092832,0.062299370943073265,0.2735610455272176,0.14450056151643073,0.031485823812894095,8420675462891.064,1.702953674463235,4.490871858112382,60434616829669.125,0.4973313952407972,0.952682669138946
Bottom Up RBF,876,1099,3520,80.07279344858964,0.75313401222229,10.772329807281494,11.525463819503784,130683376271242.05,0.07103017562633722,0.014784322256079119,0.013932465338710629,0.013834079175417874,0.0002428629042792475,0.08562078309302008,0.060831910317820495,0.006254685381898021,0.22286772464609964,0.1259965242551818,0.02333761911730172,46619371905954.65,0.09017662302542778,0.01088460549153198,35460549635439.28,0.07237386248003705,0.011100819030218017
Bottom Up Cosine,4246,1099,150,3.4121929026387625,0.4274270534515381,26.707322120666504,27.134749174118042,132490402993795.69,0.06655088900523046,0.011533329624867819,0.003112741517005895,0.003086576223799348,1.4503471470824709e-05,0.08642284367228736,0.058425342035887326,0.005725803429873789,0.22362885269119104,0.1202724856990741,0.021222185830909842,180728422209153.56,0.07115137726717086,0.007403686327482205,62643765040589.85,0.06389733404623245,0.009179901736920903
Bottom Up Linear,651,1099,3745,85.19108280254777,0.09586095809936523,5.092127084732056,5.187988042831421,866602442974064.0,0.2856804361667936,0.11006591413034342,0.7268225684211397,0.7207751958064769,0.7641171117145342,0.28848566873670495,0.22040062380475783,0.06438445334643356,0.9467797202727806,0.6175627882213777,0.5056014285775703,12358891957207.373,1.7120977795111232,4.541476316503539,175792266986254.25,0.7113033647021055,1.1971290448544845
Bottom Up Clinear,3066,1099,1330,30.254777070063692,0.05806899070739746,10.276215076446533,10.33428406715393,57561015885434.88,0.050371330245564755,0.012351284484602798,0.01400876647208833,0.013892553803773555,0.0002931145686773497,0.0855272650132339,0.060124116057073955,0.006062256461744987,0.23105278162342502,0.12767457734057266,0.023804078381581356,184098648656104.72,0.07097438767911328,0.007491580411825895,48331932908307.92,0.0646073930252197,0.010000462861686477
Bottom Up Rank,626,1099,3770,85.75978161965423,0.1835932731628418,5.110316038131714,5.293909311294556,470300887661457.25,0.21141571723101024,0.07551771136832375,0.155088846382987,0.15383136786276955,0.03572797528107341,0.636506922967086,0.4790172122887931,0.3245777798214215,0.5694020520102865,0.37932613241147545,0.19084503520479806,4928113513033.914,2.0592253595950303,6.461993661031376,95045800234898.4,0.6565631578778157,1.4177324325413978
Bottom Up Mahalanobis,706,1099,3690,83.93994540491356,0.20647907257080078,5.464763164520264,5.6712422370910645,128744406408647.6,0.07288275571186854,0.016903250240978614,0.031027201636081924,0.030797626150386517,0.0015546574299890954,0.08694842630250381,0.06362984103212882,0.007086482473500221,0.2435963212233076,0.13430145930889603,0.02666730481589971,8527821151746.397,0.3394485503761573,0.18114647023114147,27454445512078.715,0.1282120465158874,0.04667163303830182
Bottom Up AR,3101,1099,1295,29.458598726114648,0.09827089309692383,21.551246166229248,21.649517059326172,73480274749643.92,0.052909494196792826,0.011614349939460429,0.004293396271904612,0.004260694010195493,2.949253257226083e-05,0.09194613142888564,0.06175728411394286,0.006360266803212836,0.22130014343455093,0.11943121900694437,0.02101743826446492,175876827323665.97,0.06782401123368681,0.006846580736816569,49871420414661.97,0.06123654051231252,0.009173625655305401
Bottom Up Mean,1889,1099,2507,57.029117379435846,2.1092190742492676,17.156983137130737,19.266202211380005,45935774553190.23,0.05242286282617545,0.015629190712166067,0.003171378670470761,0.003144200420521032,1.4463086376723298e-05,0.08028640692818229,0.055081337599990406,0.005117275523850806,0.215395046675947,0.12570026598484477,0.02303021653983099,119295410587940.8,0.07126222386661211,0.006295269227164924,33046237028226.195,0.06152217813962875,0.010017283017877913
Bottom Up Median,834,1099,3562,81.02820746132848,2.1092190742492676,8.23497986793518,10.344198942184448,47249067985309.484,0.05308199347749189,0.015836699405721508,0.008994595663636832,0.00892896549761502,0.00011824715523459456,0.07685472770009966,0.05593801569817643,0.005263728534766387,0.22832089046576143,0.12480462976272523,0.022908460499228372,9062644575071.21,0.09654762181821473,0.014263237970339309,11262342512076.074,0.06786024525084469,0.011678074713058035
