Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Binary Segmentation Median,168,1139,4385,96.31012519218099,63.24174642562866,2.7553019523620605,65.99704837799072,88405752656900.67,0.07667668979011474,0.032644559082880345,0.03467598537806528,0.03430480416177136,0.0014681297012405852,0.09190097934931404,0.06251924971127887,0.006471949843193587,0.19868535736546658,0.17236463183099532,0.03704695669513593,0.6049425674316228,0.1409820843102248,0.026806848104000396,17681150531380.27,0.09736949196087705,0.020887688685290177
Bottom Up L1,153,1139,4400,96.63957830002197,0.1089179515838623,2.6276421546936035,2.736560106277466,83886108307847.62,0.07963135072522158,0.036215735843579185,0.07579009241925042,0.07490965960152401,0.007176868065448939,0.10556511346472312,0.07108454282150341,0.008371415344059328,0.15733235376794735,0.1356207830334536,0.023923931249393487,0.6314230883909662,0.14693853767742518,0.02914669220859622,16777221661569.684,0.10163697477182565,0.020966928542215452
Bottom Up L2,153,1139,4400,96.63957830002197,0.07150721549987793,2.727376937866211,2.798884153366089,98390993544240.03,0.0805434881013872,0.03431755504373895,0.04285985255562308,0.04235943192080915,0.002367741906216488,0.11029887600311204,0.07492825414398077,0.00895115302111766,0.14665964879791105,0.12809769641700258,0.02241298846131584,0.6687303818779231,0.15490486010339843,0.032161415248660175,19678198708848.15,0.09616674613731566,0.020042170736209824
Bottom Up Normal,853,1139,3700,81.26509993410937,0.13266611099243164,6.031675100326538,6.16434121131897,34785918981558.418,0.05079868518297173,0.019101274382505685,0.007612573842979939,0.007537946135599455,9.621379351161133e-05,0.09266742838119826,0.0668000438756136,0.006539677922429746,0.0939723655518257,0.0722365536280795,0.008303749775567274,0.414267374586218,0.10148617278432855,0.015295535884312284,6957183796311.778,0.05977188032131856,0.009867290351665328
Bottom Up RBF,153,1139,4400,96.63957830002197,0.8220009803771973,2.727721929550171,3.549722909927368,59629173755803.195,0.07160269498758919,0.03520902576124545,0.027858718787562985,0.02757837402491573,0.000992583109620589,0.10832535698347968,0.07228025538086894,0.008761937914768314,0.16387047985405925,0.14170115629849825,0.025547693233849637,0.7418963276618407,0.1718872183129026,0.039036362009792915,11925834751160.809,0.09700993980095499,0.021909520405855382
Bottom Up Cosine,153,1139,4400,96.63957830002197,0.4178040027618408,2.440805196762085,2.858609199523926,52601172518572.46,0.070177541297161,0.0347274026415359,0.05389988201904788,0.0532550676412068,0.004296638420752902,0.1019150978913434,0.06813205894621659,0.007882691229567751,0.1593020671692801,0.13887264805948346,0.025459718721646245,0.6885965775605242,0.15948589770769628,0.03400868127119373,10520234503714.66,0.0979846427303529,0.0212750264569393
Bottom Up Linear,1398,1139,3155,69.29497034922029,0.09417104721069336,8.174789905548096,8.268960952758789,14353655737427.656,0.03115666456087551,0.008080611845220678,0.012129697517404872,0.012016986413936592,0.0002356603578574266,0.09873336180466777,0.0666254709372334,0.007307260812633504,0.11396238162467343,0.09288554531487214,0.012927387219424503,0.33115276733857113,0.09166778252331448,0.01387364165215483,2870731147485.627,0.05887048995004642,0.008484912377458192
Bottom Up Clinear,163,1139,4390,96.41994289479464,0.06574797630310059,2.6898281574249268,2.7555761337280273,96911933441390.44,0.07773930877732761,0.03246588555041505,0.021997954388347063,0.02175654316997155,0.0006399726552987915,0.10629576052705654,0.07063647768510548,0.008409621785794744,0.1826313527088856,0.15865333419776084,0.031891963838712276,0.49888068052299034,0.11882370306776903,0.019822003057956804,19382386688278.215,0.08952187337958693,0.018645889377635533
Bottom Up Rank,1518,1139,3035,66.65934548649243,0.18890023231506348,10.628801822662354,10.817702054977417,49134086290648.586,0.020981872269319884,0.0009146488724307889,0.004099725936791235,0.0040613138243426805,2.7345201068268572e-05,0.09414171252671348,0.06374183667931113,0.006486246373005951,0.09763726905250437,0.076631194850215,0.009229463983706726,0.35971943730362105,0.09361392432760174,0.013712961483854948,9826817258129.816,0.051806028390158056,0.006074133182813328
Bottom Up Mahalanobis,153,1139,4400,96.63957830002197,0.316784143447876,2.1136248111724854,2.4304089546203613,75253013981249.97,0.07476464804166613,0.03418776611780195,0.04851090782009831,0.04805094775871286,0.003417092882185176,0.1332416273340836,0.08841108188546318,0.01291415728215644,0.10365300837304779,0.08803485171121907,0.011533867240901354,0.5031033422034465,0.11946301727342448,0.020317789246832786,15050602796250.121,0.08374490933409712,0.016474134553975544
Bottom Up AR,1398,1139,3155,69.29497034922029,0.10657715797424316,6.935716152191162,7.042293310165405,103165298273075.8,0.051231941346706444,0.007735824996408921,0.006638641591918552,0.006580014954859515,7.200640048772945e-05,0.09778485690488821,0.06567620400814678,0.007218237485352726,0.09230264709776383,0.07022505760166482,0.007880928298216783,0.3521855803306172,0.09231532101272881,0.01342116783863176,20633059654615.26,0.057205707784821334,0.007265633003819587
Bottom Up Mean,610,1139,3943,86.60224028113332,2.3250768184661865,5.87683892250061,8.201915740966797,24240472368291.273,0.04934861319186384,0.019749873985020396,0.021812095378347156,0.021567607187966045,0.000625838715455834,0.09209240459411755,0.0628082077566765,0.006362644863697363,0.09998284301976175,0.0746226125625441,0.009016024425695646,0.36562872317070966,0.09561961800376476,0.014421750777393771,4848094473658.349,0.06079333174056304,0.010035226553452608
Bottom Up Median,158,1139,4395,96.5297605974083,2.3250768184661865,2.6891839504241943,5.014260768890381,47309544073976.42,0.07053867401240647,0.035531310842559366,0.03465855009686214,0.034256530119474264,0.002018051892096154,0.12176718720648279,0.08136164791910533,0.010983542289227686,0.185895711884568,0.16119994667261225,0.0325603063144122,0.7392502960160119,0.17340682767283344,0.03916715118869939,9461908814795.467,0.10415272527928647,0.024052072505398977
