Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window L2,3011,1099,1385,31.50591446769791,0.07258963584899902,193.7766227722168,7.90935492515564,201.75856733322144,2.52326254120036,0.045864166318006314,0.012361042675232286,0.019183167792542827,0.01855230369437673,0.0004665325257064114,0.0807572110972276,0.05889218741300625,0.005917745720093898,0.19581214033219407,0.13087254151395558,0.025653786164047874,0.5556896253678602,0.07499461592854709,0.00789090442751121,0.6749409371580364,0.06583516297357844,0.010458002302518329
Window Normal,3381,1099,1015,23.089171974522294,0.18112611770629883,194.0865752696991,16.335011959075928,210.60271334648132,1.673677311339678,0.057644492257069954,0.012089777368674665,0.015048605941910351,0.015156908456625652,0.00024759681440708744,0.08181373419793106,0.058997750641120346,0.0058750101378347965,0.19479318094646153,0.1318827112474289,0.026233970949707038,0.4928368108724357,0.0753205470287294,0.008894545645941613,0.4916339286596834,0.0678004819261949,0.010668180183313034
Window RBF,1891,1099,2505,56.983621474067334,0.6254100799560547,147.40557599067688,6.826354742050171,154.8573408126831,1.4498734028494797,0.06789108785602622,0.015188227373576982,0.016078643403579767,0.015594223286610507,0.00035788872373189576,0.08515355417417554,0.0630198697996184,0.006719707391939091,0.20801030067330134,0.13688881364663497,0.027469558881551875,0.8525590430452621,0.08382883708602765,0.008402656515997134,0.5223349888291596,0.0734445663349836,0.011627607777359406
Window Cosine,3011,1099,1385,31.50591446769791,0.31337618827819824,182.09695720672607,7.640283107757568,190.05061650276184,3.0974805738719744,0.04963325171708286,0.012736475301375177,0.021688290081376013,0.021118680435620898,0.0006474483883794654,0.08158439824421526,0.05903448840991667,0.005899391037285212,0.22379656194310338,0.13901388590254504,0.028533999965500413,0.4820891284304085,0.07402867947758301,0.00870588431009617,0.7813277905142149,0.06856579718854976,0.011304639800527285
Window Linear,2991,1099,1405,31.960873521383075,0.0910639762878418,209.15478515625,10.843019008636475,220.08886814117432,1.3929195603219202,0.07452136065690466,0.015507297442338341,0.013414296759912585,0.013040591779381192,0.0002723004478332732,0.0807129301833407,0.05827477676695253,0.005691884526730013,0.1917264387516912,0.13254254439352506,0.026882159233472244,0.5151854277031221,0.07516400561217608,0.008494735909939346,0.4387917307439976,0.07070865584178795,0.011369675512062642
Window Clinear,3056,1099,1340,30.482256596906275,0.06258797645568848,202.8036527633667,14.122733116149902,216.9889738559723,1.5175433059798296,0.060536275601494126,0.011897529459892118,0.008763356277696309,0.008608543031687049,8.454613457311527e-05,0.08182866513402326,0.05930661030765561,0.005925216127369319,0.19422681006895515,0.1329855284940192,0.026810540303857287,0.5878532276347878,0.07536400230573975,0.007637677874926803,0.47804307301905824,0.06736019194811918,0.010471101980123717
Window Rank,3001,1099,1395,31.733393994540492,0.20378708839416504,203.88819193840027,13.435455083847046,217.52743411064148,1.277741409645067,0.07926848065092724,0.014662585090933712,0.0284342596049766,0.027392153075297604,0.0007798426778231216,0.08151347050283264,0.060242140726813595,0.006121438384014561,0.1925259757814055,0.1333841330016038,0.027283925199300365,0.524368706429103,0.0733187830278415,0.007858034159135087,0.42091676439267706,0.07472113809649679,0.011341165102241368
Window Mahalanobis,686,1099,3710,84.39490445859873,0.15973210334777832,89.22140789031982,3.3884589672088623,92.76959896087646,3.6963791457414454,0.07325871142313785,0.021488746554207537,0.45856691974456837,0.27558224301265405,0.10596016758119799,0.2155489506123668,0.13063266226240683,0.025263707898207456,0.22498519524952817,0.15272161971321663,0.03506080021890077,77.48102134492477,2.1159013646409446,6.8248154024609775,16.415300311254548,0.5496193202104724,1.4025177649426976
Window AR,3006,1099,1390,31.6196542311192,0.10495209693908691,203.26285123825073,7.157015085220337,210.52481842041016,1.4423871563984105,0.06265892975499958,0.01380175236598639,0.023157931175675155,0.022426876948294608,0.0007622371033208414,0.081704579811172,0.05803883468958739,0.005793731471032975,0.1900536138655032,0.1286776887175665,0.025040057012706236,0.4717898161997431,0.06764588214911015,0.007065524049174206,0.44181861949010093,0.06788964245191167,0.010492660400444118
Window Mean,2483,1099,1913,43.51683348498635,1.957740306854248,184.79624104499817,14.986391067504883,201.7403724193573,2.0204446930469557,0.05922625964116975,0.0160082660428064,0.015868026407442427,0.01548043353546418,0.0002526021754750742,0.08483521709965446,0.05969942534755415,0.005917228973646271,0.19520412722406338,0.13678308323183674,0.028369597501026158,0.5819428840568842,0.07352312833955188,0.007259448147426819,0.5796589895669999,0.06894246601911536,0.011561428568076133
Window Median,3004,1099,1392,31.665150136487718,1.957740306854248,208.82695508003235,10.888138055801392,221.672833442688,1.5967099802756264,0.06337348401730951,0.014294703156839962,0.015449170077338316,0.01505869270876003,0.0002603795501025853,0.08229005435559769,0.05941105644279558,0.005922258354993532,0.21376149769613906,0.1350003578396356,0.026681691537907434,0.5103403914398427,0.07385435880946688,0.008200088770312326,0.4837102187689085,0.06933958996359356,0.011071824274031153
Binary Segmentation L1,686,1099,3710,84.39490445859873,0.5331060886383057,88.02803087234497,3.4118919372558594,91.97302889823914,1.4007914976068696,0.08917773097912296,0.020389718457157258,0.23333079303053814,0.17288392122786497,0.04258725910174785,0.10797111531704981,0.07731537349895451,0.009103254953734577,0.5617280951034985,0.23914400953156376,0.08076670802219696,6.267717815568246,1.8714459937512038,5.362713462194341,1.71430786332524,0.48999340579774187,1.1031120805458354
Binary Segmentation L2,2071,1099,2325,52.88898999090081,0.15969300270080566,175.37067484855652,9.992995023727417,185.52336287498474,1.411433671592466,0.0728201146334799,0.015501509652264048,0.007693322366698891,0.007548914474298097,8.978778979121061e-05,0.08248022045049405,0.06072101868108359,0.006251568326963849,0.21823332824146727,0.14001297585163755,0.02869366245926,0.70764570369151,0.07856460062375398,0.007600200465080062,0.4854972492685275,0.07193352485285068,0.011627345738671826
Binary Segmentation Normal,656,1099,3740,85.07734303912648,0.35927700996398926,88.87545323371887,4.439529180526733,93.6742594242096,6.9098274237170685,0.06624823950025244,0.022117718399817708,6.550481485775774,0.5193116666260149,0.40381983208257777,0.2182458307569223,0.1318890517074482,0.025056105961427624,0.37511016549393567,0.19105557252173522,0.055363209794590654,55.468689541366714,1.8021630939831177,4.994941591888174,13.904470889422086,0.5421335248677133,1.1002596916253178
Binary Segmentation RBF,1646,1099,2750,62.55686988171064,14.64906096458435,146.44340205192566,7.429408073425293,168.5218710899353,2.231617602045171,0.05938809811160157,0.01632164053847901,0.007645652623504618,0.007592879988233822,7.91982025844154e-05,0.08361577421127146,0.06124750006106975,0.006381511624268639,0.22102492252560005,0.14349130320766973,0.030269018148555694,0.8002932571503792,0.0852942668117587,0.008738870291210541,0.6688394417111854,0.07140280963606675,0.012358047761019657
Binary Segmentation Cosine,2071,1099,2325,52.88898999090081,13.522101879119873,180.09728527069092,10.21882700920105,203.83821415901184,1.2512889635551419,0.08423212239781731,0.015936357836896856,0.005608196239250351,0.005537586670948668,4.6097890464753247e-05,0.08392603976742202,0.06131139720042601,0.006355086713283472,0.19655592341919542,0.1355996077670284,0.02761213849231745,0.6016563531143527,0.07567711176625476,0.007644382083861527,0.42780709521907223,0.0724715651604951,0.011518812603364806
Binary Segmentation Linear,656,1099,3740,85.07734303912648,0.25974297523498535,87.63992476463318,2.971748113632202,90.87141585350037,1.679252256380435,0.075772772018908,0.020052572298630028,0.11967036863327624,0.1406548400391256,0.026282650719267806,0.15245827342277896,0.13479227080703027,0.0253619482273199,0.19745087646124554,0.14132552123905476,0.030650020768103668,23.362974778653427,1.791997595166856,4.946780631989884,5.102361310710234,0.45690859985419463,1.00982556480064
Binary Segmentation Clinear,2281,1099,2115,48.11191992720655,0.16879820823669434,169.76309895515442,10.936792850494385,180.8686900138855,2.9783727409817167,0.05291932026175483,0.016513214146588424,0.0032160727317141363,0.003191271583520951,1.4416451589278415e-05,0.08043836132834403,0.05912003895681953,0.005898982765014466,0.20202339986971857,0.13531495885914166,0.027013000547951194,0.5700178504839891,0.07478323596014914,0.007684752931050888,0.7668136850790963,0.06506576512427718,0.011424873368438853
Binary Segmentation Rank,686,1099,3710,84.39490445859873,0.30208277702331543,85.92597770690918,4.981527805328369,91.20958828926086,1.0892788453821196,0.1284370746021631,0.02561851680490158,0.3004098531452179,0.20645542817656784,0.061491373877893364,0.115807693156704,0.08200816256039734,0.00996787164591522,0.5235290712069415,0.22935762162146672,0.07621464988584425,8.24919990023394,1.9257832284329381,5.679107675374846,2.055645072624982,0.5144083030787063,1.17048001751788
Binary Segmentation Mahalanobis,686,1099,3710,84.39490445859873,17.212848901748657,86.31929397583008,2.8130128383636475,106.34515571594238,1.4174509942947369,0.09289524760820744,0.021083580494221855,0.6098939630902908,0.31446551375854437,0.14436932585166545,0.13391906749745042,0.09056683234781991,0.013381458126037249,0.6478519017362603,0.25048120171734184,0.09191539020357112,13.302072253936325,2.20016880729911,7.389860141574044,3.222237636111012,0.5897155205462052,1.5321219792499066
Binary Segmentation AR,2011,1099,2385,54.25386715195633,0.4110839366912842,170.13343214988708,4.17209792137146,174.71661400794983,2.0401608467824466,0.058377186049870806,0.0159434614060701,0.03409760032760921,0.03262836346632415,0.0016305727060319769,0.08096832550192735,0.058045123478015125,0.005935762681906689,0.19785097471584853,0.13120604369911373,0.0251399633099334,0.5689012083519036,0.07661605594515045,0.008332985181035736,0.5843957911359468,0.0713745545276949,0.011396549056995582
Binary Segmentation Mean,1345,1099,3051,69.40400363967242,47.57779574394226,122.91125202178955,4.795689105987549,175.28473687171936,1.2050950946313197,0.08873066379507047,0.0161625118826049,0.01755262214541419,0.017008797987533467,0.000490005183631049,0.08003518203113821,0.06082922368815544,0.006296319681607102,0.19492406019676806,0.1335819976395653,0.026849222772472724,1.0197834470022673,0.08859415992169568,0.009319597285642139,0.5034780812013817,0.0777489686064041,0.011823531361191589
Binary Segmentation Median,1166,1099,3230,73.47588717015469,47.57779574394226,105.21477031707764,4.543659925460815,157.3362259864807,2.057344425237325,0.0596788507357381,0.015959865039486487,0.016008124923583267,0.016126549054319338,0.0003600012888539732,0.08038018842329328,0.06107858869550312,0.006347224369422004,0.2068316236996391,0.13805725804734456,0.028251549752611738,0.9451821355081982,0.08500757916308746,0.008645350826532812,0.6611492995584077,0.07198976513919857,0.011912798255381402
Bottom Up L1,791,1099,3605,82.00636942675159,0.10783791542053223,89.29743218421936,2.840398073196411,92.2456681728363,5.8193446436218075,0.05691054724265399,0.01685362014041958,0.025140106410886067,0.024264331022752463,0.0009413848080710638,0.08095007295255317,0.06057045686692154,0.006447955967209298,0.2016636290287804,0.13365079008852204,0.026544715572691,17.335579804303038,0.1119549497389863,0.017206440570807523,4.69253565126341,0.07747021499196728,0.013598823411839683
Bottom Up L2,4246,1099,150,3.4121929026387625,0.0694129467010498,256.07399821281433,6.338965892791748,262.48237705230713,2.117945989026797,0.05336887074155506,0.012385220319635064,0.010159292005577412,0.010171747831928583,0.00014213269601367017,0.08414624190808173,0.059729774165187474,0.006063849266097775,0.20236895295003568,0.13917477434484252,0.029400141777146817,0.4917366764872821,0.07548548599488303,0.00895320843715066,0.5812714304755547,0.0675861306156794,0.011388910499208801
Bottom Up Normal,581,1099,3815,86.78343949044586,0.13723397254943848,84.80593824386597,3.1059951782226562,88.04916739463806,1.0996728895599024,0.3289889056739268,0.14685421718682382,0.28053184765073946,0.19652002166253973,0.05600609232487505,0.2940202480588679,0.16505491329574454,0.037202243795172646,0.2772462215080836,0.16194394758088507,0.03838770116934283,9.237047140174194,1.736065302184436,4.598703641427211,2.2377036693903554,0.5177146180795063,0.9754307791806859
Bottom Up RBF,876,1099,3520,80.07279344858964,0.706397294998169,100.03142094612122,4.351212978363037,105.08903121948242,1.9126474330045644,0.06887069609376967,0.01632992543453742,0.019665130848690836,0.019132140614660502,0.0005869152973565858,0.07728326443208719,0.05824903418705121,0.005849016562132597,0.21282842145927197,0.14095040983942794,0.029384287196530433,3.134076811998205,0.1132623834132157,0.017203733051545607,1.0713002123485638,0.08009293282962508,0.01387077550842053
Bottom Up Cosine,4246,1099,150,3.4121929026387625,0.4073760509490967,286.1192841529846,20.470335006713867,306.9969952106476,8.477252527482747,0.0418054999463258,0.013334373145655448,0.008602474602226573,0.008410035831879478,0.00012735821363322778,0.08292440965265704,0.059208648879064955,0.005906450735444795,0.21041513709118906,0.13295650381878216,0.025918157017805938,0.471167860801598,0.0727979033266437,0.008515246348544215,1.8500724819260825,0.06303571836053927,0.010760317092216708
Bottom Up Linear,651,1099,3745,85.19108280254777,0.08374214172363281,86.68462491035461,2.9216387271881104,89.69000577926636,46.75027441553832,0.07893261747784151,0.022793695889895604,0.15379510875662453,0.12393628143425622,0.022700493376980237,12.310306831588793,0.43821967311662013,0.2692629702470201,4.520865264855406,0.39803394948771276,0.21799076199079562,9.076947917476142,1.6935021993180392,4.3692605909430915,14.56243790764305,0.546524944166894,0.9804017024895556
Bottom Up Clinear,3066,1099,1330,30.254777070063692,0.05889582633972168,202.96606993675232,15.367947816848755,218.3929135799408,2.190515703538512,0.05074950652977866,0.012311219874824565,0.010627027011496976,0.010665085195949922,0.00013703029677129009,0.08304247328917272,0.06188649222458134,0.006464009202951366,0.19397164215786583,0.12953813866551353,0.0251741474006545,0.46675059156662174,0.07322547354378409,0.008689904947575348,0.5889814875127339,0.06521293923192155,0.010555262344555403
Bottom Up Rank,626,1099,3770,85.75978161965423,0.18459391593933105,93.13809990882874,5.984307050704956,99.30700087547302,2.644452993752548,0.11170595247856126,0.034158314418940114,0.3762676046759989,0.2378579241052793,0.08308395311153545,0.7276063887613001,0.2709093748693516,0.10130212579672361,8.558362797045055,0.6310022483081474,0.5313500560483474,10.6555040576787,1.7457351711424682,4.6547967323093795,4.592438768382722,0.5994421341807614,1.0809382363369855
Bottom Up Mahalanobis,706,1099,3690,83.93994540491356,0.20476102828979492,89.26485586166382,2.5613391399383545,92.03095602989197,1.6758695103602201,0.0822325558289302,0.01815438017935164,0.020475131950520403,0.020642380178404748,0.0005426361868360046,0.07807245255712678,0.05862281257827958,0.005815084836684845,0.21216426937675129,0.13738194889502375,0.0283408955854053,77.97633853616847,0.4366501662978054,0.2872325533893145,15.992583980082639,0.1471059727556887,0.06801711003551843
Bottom Up AR,3101,1099,1295,29.458598726114648,0.09008073806762695,214.0179648399353,10.488346099853516,224.59639167785645,1.6362586066659612,0.05754689264621488,0.011922702701866262,0.012017439464680523,0.012085747056617835,0.00019309792085923938,0.08140387500411193,0.05910986882781554,0.005874967052684226,0.19352627923938362,0.1318527252811703,0.02627076719037971,0.4829211642260317,0.07498393209555908,0.008947896067200556,0.48122547292003387,0.06711583318147556,0.010641886186597987
Bottom Up Mean,1889,1099,2507,57.029117379435846,2.0503318309783936,135.68974423408508,7.826749324798584,145.56682538986206,1.5367971715617696,0.06950908231982106,0.015664539179560625,0.013324979969778024,0.0132232401609936,0.00023616055410606704,0.08472535076635353,0.061868367264511476,0.0065270492839665335,0.20263898752035828,0.13607660079889805,0.027664024968026172,0.6376887426046147,0.07551914176268876,0.007358846855224399,0.49503504648457486,0.07123928646138265,0.011490124168176756
Bottom Up Median,834,1099,3562,81.02820746132848,2.0503318309783936,97.73535776138306,3.6740946769714355,103.45978426933289,1.4952241984863393,0.07575295564677627,0.016020956420088366,0.009700013245540843,0.009609701732784219,0.00014438810333503323,0.09132835194842343,0.07199609625052662,0.008460344386058053,0.2040583507532919,0.13859291159371112,0.02791599429787069,1.3443045567467158,0.09400025843949994,0.011017531168033784,0.6289230942360623,0.0779903847326597,0.012711842875077196
