Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window L2,3011,1099,1385,31.50591446769791,0.0667729377746582,17.212152004241943,17.2789249420166,51889026128390.67,0.04854364727086852,0.012006173125194648,0.004472386222367653,0.004440522739763217,3.2872225385863645e-05,0.07880009807632031,0.05652488145218342,0.0052855297503116025,0.22637823378997743,0.11678779600767987,0.02055553919226235,178028319927374.9,0.06735021335506093,0.00683656020073749,45983469211153.125,0.05872941216511124,0.008943334898778387
Window Normal,3381,1099,1015,23.089171974522294,0.16569900512695312,17.542043685913086,17.70774269104004,113277373253506.4,0.062208262259110136,0.011698016124301162,0.00769804581253698,0.007632691990140569,8.322575368524886e-05,0.08175246133171953,0.05647448467202147,0.005380964303007196,0.22676505123254007,0.12148776760276982,0.02169879577005888,198917303522165.34,0.0714686056028528,0.008017761582830046,62438935355134.33,0.06385436242537901,0.009375752706776505
Window RBF,1891,1099,2505,56.983621474067334,0.6270430088043213,13.338376998901367,13.965420007705688,152004383272017.06,0.0761950623180778,0.015152239844228577,0.004897846571243664,0.004856858218462244,3.441391269500196e-05,0.08440323825276827,0.05788861795877393,0.005690388693026714,0.2368238059321135,0.12426543170366627,0.023324446291770915,101111891408363.64,0.07674161138568482,0.00712742987630477,50623254936076.11,0.06798951631693305,0.0102657837236052
Window Cosine,3011,1099,1385,31.50591446769791,0.33252406120300293,21.06622815132141,21.398752212524414,90812057491675.19,0.05674993712918892,0.011519741563502835,0.007041915501823855,0.0069920186867027095,7.866768306154533e-05,0.07825388794569985,0.05434346294207068,0.004953568120629829,0.22369877054751067,0.11888564761696113,0.020842506744832498,181980274645509.78,0.06903374285215054,0.0071642703108483665,54558466427436.984,0.061200961845414834,0.008911750884575003
Window Linear,2991,1099,1405,31.960873521383075,0.09007430076599121,17.14256000518799,17.23263430595398,140557648537444.58,0.07348150851112538,0.015079081341958029,0.005188931192909013,0.005146798651591941,4.0222207712821466e-05,0.07940624193188518,0.05514275443567321,0.005107885778479575,0.2158844978853753,0.11976110019399776,0.020957670155405138,180253172782421.44,0.06724991348221013,0.0069009917155314114,64162164263973.19,0.06415641505491976,0.00961717023981739
Window Clinear,3056,1099,1340,30.482256596906275,0.06104397773742676,13.728608846664429,13.789652824401855,134719988729130.55,0.06700042198557979,0.01166520624372704,0.018419881762453585,0.01827881402662324,0.0004299910472989781,0.07895900131263388,0.05666423071070123,0.005374794166619758,0.23570862181454993,0.12182430419077685,0.022241126660231602,169417835888340.06,0.06676945633017876,0.00654043079782813,60827564923494.11,0.06610744544877203,0.009250309783141094
Window Rank,3001,1099,1395,31.733393994540492,0.17951607704162598,17.159043073654175,17.3385591506958,35075585562902.402,0.04839712528021442,0.014509860703114517,0.011626008764828097,0.011518160430608692,0.00015264029208844116,0.079368773284734,0.05530939844861587,0.005186735209379978,0.225192091773941,0.12990027997401302,0.024474359265820055,179209229813692.62,0.06757247148583938,0.00690947616942643,42856963075319.016,0.06253948712385832,0.01024661432796588
Window Mahalanobis,686,1099,3710,84.39490445859873,0.15762996673583984,8.295959711074829,8.453589677810669,244581350536266.2,0.10508752691464776,0.02206481238815662,0.13473377290996796,0.13360613687344358,0.02671010957823559,0.19752329139005742,0.15099008996920676,0.03222099775342644,0.2990566449733697,0.19859904450580204,0.06128100093686923,9095858922762.902,1.784850075374366,4.965325025231629,50735441891805.76,0.4746265747274931,1.0215203891776639
Window AR,3006,1099,1390,31.6196542311192,0.09988784790039062,19.608025789260864,19.707913637161255,129807219804574.66,0.06932308058774285,0.013886236498488476,0.005583583655692463,0.0055397952572382335,4.96227413935676e-05,0.0824740116165704,0.05649707266920783,0.00537308091775984,0.231285399232613,0.11953798097838342,0.021388335500704948,171538820784038.12,0.06934391096293702,0.006920571840601652,60269208117722.55,0.0640483680911019,0.009523569499789697
Window Mean,2483,1099,1913,43.51683348498635,1.912118911743164,14.592849016189575,16.50496792793274,84631363457970.67,0.06069979216224971,0.015131691793058647,0.003491727367082836,0.003460858643494097,1.6616053606659105e-05,0.07697335672716456,0.055040706831400506,0.005082660969740064,0.22980238002729572,0.12116899944118568,0.022086448790183667,158946631167955.12,0.06765760840895574,0.006395806207554991,48715598925185.16,0.06160559309745717,0.009742644762828812
Window Median,3004,1099,1392,31.665150136487718,1.912118911743164,24.45023202896118,26.362350940704346,80839720531256.7,0.058225383637964645,0.013982328963635996,0.005509529374754947,0.005469587965314348,4.054998483891389e-05,0.07875027411901023,0.0546171659956797,0.004984584653303064,0.2261768296248665,0.11684689884660326,0.020475138694899957,194994194738014.8,0.06911925923731216,0.00757925727451312,55166783053854.31,0.060855659136574834,0.009412371914238207
Binary Segmentation L1,686,1099,3710,84.39490445859873,0.5509459972381592,5.841232061386108,6.392178058624268,75296614555499.14,0.07011775274096697,0.022484273854488424,0.5556096382264321,0.5510252601715361,0.4595289756310951,0.49158581982816396,0.37034736807777446,0.19309291816143856,0.42430442516738404,0.28731809732014996,0.1161806226742306,7944744365735.4795,1.7164335818500018,4.617025949900397,16648271784247.2,0.5990484120320856,1.0816625480443292
Binary Segmentation L2,2071,1099,2325,52.88898999090081,0.1541910171508789,11.90998101234436,12.06417202949524,74185472622053.05,0.058615486764089696,0.015542659812746603,0.006883628618895363,0.0068325513245439074,7.373301623051905e-05,0.08001797194284443,0.05486381997944763,0.0050775359933266095,0.22250812815541418,0.1250366485645178,0.023011463344701038,134058728265225.58,0.07035251036098582,0.006335904013259475,41648840177455.7,0.063140203398717,0.01000825923605285
Binary Segmentation Normal,656,1099,3740,85.07734303912648,0.3586239814758301,5.623946905136108,5.9825708866119385,317324018283835.06,0.12346059958798097,0.026966179295580643,0.13767504773266614,0.13652529402505417,0.027277107674019797,0.1606183091494001,0.11339333490145381,0.018147858181651096,0.8047951139399564,0.523567379581785,0.3729292259770149,7781052887115.628,1.6490934926835492,4.232088875329022,65021014234190.3,0.5092080201559644,0.9354818492914575
Binary Segmentation RBF,1646,1099,2750,62.55686988171064,14.418393850326538,11.779766082763672,26.19815993309021,160104578453611.38,0.0781299966194806,0.015243724113673852,0.007255348674996159,0.007203719258296792,7.978237351577494e-05,0.0847662921899271,0.05799575848885862,0.005665537896902549,0.22890652290265381,0.1260619816312131,0.023596846343420345,110743259331107.88,0.07336047467750201,0.00657399295165951,54169567556943.83,0.06855038613507028,0.010231976735834416
Binary Segmentation Cosine,2071,1099,2325,52.88898999090081,13.716103315353394,11.704452276229858,25.420555591583252,35800012536956.625,0.05019330177483881,0.015660079870804818,0.009317503735340406,0.009241395873616661,0.00012298140462982014,0.08339721667276379,0.0608755980703515,0.006017980694428146,0.22889547470218358,0.11964313697593398,0.02170568101858455,128125010783250.95,0.07064963765270409,0.0063181216898997835,32785004664041.51,0.062120614069489065,0.00996496893566943
Binary Segmentation Linear,656,1099,3740,85.07734303912648,0.27170491218566895,6.152594804763794,6.424299716949463,65360780476836.97,0.06321356445913733,0.020869820369226556,0.24575480499656724,0.24373023805579988,0.08825519003697772,0.18545934900640498,0.13331638377165564,0.024489438469051068,0.3855640159672622,0.20094160275283807,0.05994601598196722,5715312267909.8955,1.9773085419443195,5.993195596408389,14215218548949.484,0.5237020661967497,1.2373512122531218
Binary Segmentation Clinear,2281,1099,2115,48.11191992720655,0.17165303230285645,15.447015047073364,15.61866807937622,136185821634652.08,0.07259291696834635,0.01514305851252788,0.012218963013819183,0.012105649613810766,0.00016770500938804216,0.078342333759526,0.0549084303858758,0.005096084998502946,0.23317743967929178,0.12275668333070004,0.022600977608180518,151528115781692.16,0.06794704755091814,0.006299403445454134,57542787483268.83,0.06606214556993026,0.00986144591481069
Binary Segmentation Rank,686,1099,3710,84.39490445859873,0.29605698585510254,4.610458850860596,4.906515836715698,445690595323864.4,0.16136858249371266,0.0384285976359254,0.29181600195638124,0.2893741846922236,0.12490735159195435,0.2769940997578496,0.2112857699536339,0.06056758804513945,0.25407251968329353,0.13424123061277257,0.02712746855760912,10100309500354.697,1.7892915350896026,5.003590551512874,91158180964843.81,0.517112260568389,1.0509243114687008
Binary Segmentation Mahalanobis,686,1099,3710,84.39490445859873,17.40872883796692,4.801276206970215,22.210005044937134,95406282801033.53,0.06933822906108635,0.01954975174494996,0.184526374725608,0.18299062676715522,0.04771158150881604,0.2175898999709722,0.16748384041951364,0.03796957765679376,0.28833812888804683,0.19639855966646733,0.05517096724258948,22170310941730.406,1.9660287856434082,5.960600985479594,23515318748552.758,0.5164480083115264,1.22420057272655
Binary Segmentation AR,2011,1099,2385,54.25386715195633,0.42149901390075684,9.7528817653656,10.174380779266357,65708107948783.32,0.0566361825212445,0.015384083053158486,0.017670012996029858,0.01750252557462582,0.0004101899799536954,0.08473229604960127,0.05994877289097221,0.006000763462174643,0.22084023831554125,0.12079640805920461,0.021716210711647678,102179211676120.88,0.07666611114086312,0.007177063248522589,33577463924980.824,0.06631000003738208,0.010137662091091421
Binary Segmentation Mean,1345,1099,3051,69.40400363967242,47.7679009437561,10.162374258041382,57.930275201797485,86733527904752.5,0.060955793838792065,0.015148777389455822,0.012763840762158361,0.012674375446719876,0.00021084929348254628,0.08022723681035264,0.059257333320439906,0.005879137873218852,0.22740547807393113,0.12771293102678435,0.023914614360255524,98364697140558.08,0.07182121387706733,0.006342432108166656,37019645009062.1,0.06648432950196076,0.01029916220491587
Binary Segmentation Median,1166,1099,3230,73.47588717015469,47.7679009437561,7.722657918930054,55.49055886268616,74549547281548.05,0.05868423606103623,0.015369409060801998,0.011028147518781433,0.010936226696828113,0.00016212910615682747,0.08352523479186869,0.059498385627810145,0.006049699560794944,0.22815232359180967,0.13293895389413682,0.025807395812250358,93076902397764.72,0.07425053723534718,0.006797826518083018,33525289935862.523,0.06726166790303174,0.010837292011617431
Bottom Up L1,791,1099,3605,82.00636942675159,0.10166192054748535,5.9046630859375,6.006325006484985,133228375464935.77,0.07193524843238842,0.015151551544967605,0.012994957604519354,0.01290330071573248,0.0002961619711286141,0.07626751120812716,0.05530166869467136,0.00517393040349764,0.23350485709808544,0.1272479213867258,0.024484869649763628,10516032997909.186,0.10695576767307156,0.017298731177291374,28748881692568.895,0.07486878138051797,0.012481048949329774
Bottom Up L2,4246,1099,150,3.4121929026387625,0.06281924247741699,21.61915421485901,21.681973457336426,71448869432760.22,0.052549431413898236,0.01165909625748797,0.009610839817527486,0.009538599468213596,0.00013552000887610724,0.07919924249182328,0.05525539049751745,0.005150763587419228,0.24571874763209536,0.12023579090724403,0.02260573304949925,179683070138645.72,0.06843019181147618,0.007036488756427962,50226387914281.19,0.06120188081966993,0.009317520331942098
Bottom Up Normal,581,1099,3815,86.78343949044586,0.13495182991027832,5.2354161739349365,5.370368003845215,61891104681460.02,0.06109022392190777,0.019436090858364743,0.1330183754615198,0.13192632943795035,0.025615242984643485,0.24576406008673166,0.17687410190981442,0.04172171264484333,0.6630474883368095,0.4379053792382274,0.261316465120055,6868517585616.852,1.8177738642347128,5.094064718724973,13751924453415.557,0.5251139797485223,1.0884308460665764
Bottom Up RBF,876,1099,3520,80.07279344858964,0.7381339073181152,5.281882286071777,6.020016193389893,76437964319103.67,0.05995649396048565,0.015994199452898976,0.007617485535543329,0.007558994681350305,8.064447883048956e-05,0.09295376376368776,0.06583098051714545,0.007239810325229895,0.23195222577010938,0.13175112596138383,0.02530781754607083,41566740749586.266,0.09515209128005205,0.012353865018482171,23600941013737.926,0.07204993728008349,0.012195267364302481
Bottom Up Cosine,4246,1099,150,3.4121929026387625,0.3878748416900635,35.33928918838501,35.72716403007507,48759597310883.21,0.0478780839548925,0.012050071766299391,0.0032561714021031437,0.003231735400526554,1.7285115334106267e-05,0.07714095674020377,0.05495329061635022,0.005022958108374759,0.2326347806716606,0.11741744424713363,0.020868178724816513,186628869519247.62,0.07097161987303803,0.007549486083660166,47077693366026.17,0.05889043481838822,0.009101595959696987
Bottom Up Linear,651,1099,3745,85.19108280254777,0.09394407272338867,4.697060823440552,4.79100489616394,495739638698514.9,0.1746178311731203,0.0449930377988857,0.40272629636500296,0.39942819520594847,0.23521424020721143,0.7276581751280605,0.5467917441913486,0.412797209868639,0.5167804895404248,0.347529235100339,0.16232015267170352,6766391915952.022,1.7965511993760719,4.988708401388815,100501206122893.67,0.6529836410093655,1.1688066083870512
Bottom Up Clinear,3066,1099,1330,30.254777070063692,0.05657601356506348,16.364749908447266,16.42132592201233,125247914695535.78,0.06488186516254799,0.011678499093994573,0.0097044625338013,0.009630314183341714,0.00012349584209044506,0.08192849231082107,0.056215442219346434,0.005338286657488997,0.22049737604558572,0.1212965046720895,0.02155076714340042,172968308693389.75,0.06733132909243193,0.006705915348764031,59643244677785.1,0.06387109106595157,0.009079392817147685
Bottom Up Rank,626,1099,3770,85.75978161965423,0.18296289443969727,5.130559921264648,5.313522815704346,669332614107068.8,0.23063011037592168,0.077639256049865,0.5159659496511642,0.5116944338055467,0.38564288684537046,0.35645749371055624,0.2710305356247972,0.10000532206740696,0.3094317036060421,0.21137581687120371,0.06425712516728778,6078184783992.622,1.602669620387204,3.9981821330898986,135082159778212.28,0.5654801034129342,0.9251453446439664
Bottom Up Mahalanobis,706,1099,3690,83.93994540491356,0.2084028720855713,4.566036224365234,4.774439096450806,66109485557363.47,0.06074045126899151,0.017964491898844737,0.029554969416701188,0.029341539413151676,0.001773241824551595,0.09142324702104097,0.06744781883483064,0.007800328530841214,0.23231580129357798,0.1360034135004279,0.027012654999332433,21081339369450.145,0.4190452073661286,0.26563592652724805,17438164985362.63,0.14251568607670606,0.06403732875616362
Bottom Up AR,3101,1099,1295,29.458598726114648,0.10022902488708496,22.81722593307495,22.917454957962036,130941583494435.03,0.06619621239284787,0.011618230487744293,0.00475011783380519,0.004715625045105319,3.2688128278557504e-05,0.09745039259666552,0.06526218562687669,0.006845606479766743,0.22132203847595489,0.1213642734515955,0.021652089265974398,159413410374442.34,0.06755193510150759,0.006404792438346385,58070998773775.48,0.06501804632358667,0.009310681360022078
Bottom Up Mean,1889,1099,2507,57.029117379435846,2.067556619644165,12.552271127700806,14.61982774734497,144762156142159.2,0.07445119715931275,0.014921749915842003,0.007275023172117126,0.007210358425209364,7.080102509600237e-05,0.0805838288766829,0.057766186837518,0.005539207166476516,0.22884230549140902,0.11992805709755285,0.02180605084820537,113381389403912.67,0.072452453766755,0.006474137798703971,51628709109214.32,0.06636165065726966,0.009762389350864775
Bottom Up Median,834,1099,3562,81.02820746132848,2.067556619644165,5.264352798461914,7.331909418106079,59614032450422.414,0.05563154998295212,0.015422110191056108,0.021430510992646822,0.021249206680135902,0.0005801431132463364,0.09256941867238151,0.0663487671131046,0.007408677505052217,0.23296668230389375,0.13378771743515747,0.026536771971153776,41733499823850.91,0.10014379335706855,0.013670545078662737,20269506454854.605,0.07543220691368376,0.012723649571834233
