Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Binary Segmentation Normal,656,1099,3740,85.07734303912648,0.5432162284851074,149.33016276359558,4.873186826705933,154.74656581878662,1.4699664965861945,0.09701242958560892,0.021796077501740542,0.20976489381800562,0.16219446056811707,0.03516163045562902,0.16147709452029005,0.1070180352757823,0.017167658532090516,0.21171315845768746,0.15914347629029757,0.03961947981378721,11.043692549419074,2.005643342396199,6.114363050063164,2.6193228385602487,0.5062023488232006,1.2456215792732832
Binary Segmentation RBF,1646,1099,2750,62.55686988171064,17.6757550239563,246.39301300048828,18.15585422515869,282.22462224960327,1.1430412964791203,0.09294821673880624,0.01635156067027072,0.01248610453586101,0.012220761846689328,0.00017077916184360416,0.08170160679353736,0.06073153456804063,0.00619351897943614,0.19881738124146678,0.1342593752469532,0.026735346205100697,1.0848130824041293,0.08911871193058621,0.009551400252987955,0.504171894290823,0.07785572006621518,0.011800521053927811
Binary Segmentation Cosine,2071,1099,2325,52.88898999090081,17.081621885299683,267.387748003006,16.176204919815063,300.6455748081207,2.8893036690654736,0.05229959476201634,0.016562003413817163,0.003476053831944762,0.0034467992463276978,1.7488743555029816e-05,0.08295588921223505,0.061620481474602126,0.006385390329598802,0.22449665787277948,0.1424804049519961,0.029424279132521197,0.6060161792689042,0.07541662660889999,0.007498796092813629,0.761249689850267,0.0670527814087685,0.01197759154246117
Binary Segmentation Linear,656,1099,3740,85.07734303912648,0.3160266876220703,107.03758192062378,5.6746039390563965,113.02821254730225,1.4532094189214084,0.08514179813764783,0.02045405752150903,0.09462667840772473,0.08434056604615375,0.009136514491121829,0.08911260242330073,0.0695914307854306,0.008105875295562346,0.2092039949641135,0.15069994399042438,0.03491119042176862,4.461603768103305,1.5880643891187698,3.88832071358709,1.2615512925639714,0.3955676256156851,0.7921856702634104
Binary Segmentation Clinear,2281,1099,2115,48.11191992720655,0.21333098411560059,214.11429619789124,7.838924884796143,222.16655206680298,2.361807672119829,0.05232561501098413,0.016080502362703513,0.011786021145650662,0.011540363894582475,0.0002029673477915348,0.08716469703829334,0.06515833050850713,0.00717910814275341,0.20982401704407716,0.13594702836949035,0.027008226612183436,0.6440642817749972,0.08176053158836755,0.008797121791356825,0.6629293378245698,0.06934637387438627,0.011853585251357749
Binary Segmentation Rank,686,1099,3710,84.39490445859873,0.3482191562652588,111.39274287223816,3.809319019317627,115.55028104782104,1.2103586684499468,0.29533453012426664,0.11891535227336127,0.03318367876407805,0.03232192158831474,0.0015910209286178207,0.10597114993761546,0.07665090966981053,0.009258152869026868,0.22429576937673565,0.14804258715173318,0.032072829009790395,50.38951705873139,2.1583235787386004,7.064483591215928,10.392665265051944,0.5421347054545456,1.4452641892593447
Binary Segmentation Mahalanobis,686,1099,3710,84.39490445859873,19.052603721618652,110.8472089767456,5.144028186798096,135.04384088516235,2.4846020526285226,0.11953615327383856,0.03587520100863217,0.3000640564956884,0.2063405931525644,0.06138138189079101,1.382443855939825,0.33663886272653126,0.15697627496368619,0.5381804788958081,0.23555968924364268,0.07732154427543575,369.5928627729179,2.0752681049144197,6.592455235575305,74.85963064337554,0.5946686806621997,1.3848019275427705
Binary Segmentation AR,2011,1099,2385,54.25386715195633,0.4976370334625244,172.93032813072205,4.950106143951416,178.378071308136,1.646048055719324,0.07028903869653459,0.01575687149735714,0.013721767812654035,0.013617078923128604,0.0002931942017714389,0.08123373048627017,0.05881427664793685,0.005893093368767825,0.21190688788179027,0.14520470026882804,0.03129098655925376,0.5380096370992192,0.07682374622595436,0.00863064078873537,0.49818401579985155,0.07294976815247656,0.012372957283177102
Binary Segmentation Mean,1345,1099,3051,69.40400363967242,56.5918402671814,186.6931610107422,4.410016059875488,247.69501733779907,1.6598747462217587,0.06712683845835406,0.015678310855189684,0.012292707075751402,0.012019618868234222,0.00023628159160720693,0.08369025807838346,0.06483671521367027,0.00707540056407116,0.21843196004989854,0.1443289063440668,0.030919859612883432,1.3467768706481298,0.09695967755634856,0.01133510138250964,0.6642133084147843,0.07705435128813484,0.013048990801252222
Binary Segmentation Median,1166,1099,3230,73.47588717015469,56.5918402671814,129.19671821594238,4.294830083847046,190.08338856697083,2.729341685829382,0.0584264636184263,0.016671934505846222,0.030613782937634514,0.031146116719310616,0.0012545520315431023,0.07791276583628297,0.05955154936297408,0.006006549871669462,0.20334513916229893,0.13765458475160403,0.02840193787815556,1.1513284108121935,0.09734697435205975,0.011064945863489824,0.8385083569155579,0.076825137760875,0.01267998403014082
