Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Bottom Up L2,77,1065,4180,98.19121447028424,0.08219075202941895,87.13802790641785,3.711357831954956,90.93157649040222,1.7265551250731574,0.04413276683070608,0.0049572956901124746,0.08938135032282056,0.08027128225782035,0.007974588003355747,0.10211387768999135,0.08676545606541096,0.011675664902661888,0.15222384165062985,0.12293040827177214,0.023863764589895583,0.4479049387110702,0.19988000805931533,0.059438934660975926,0.5036358266895337,0.10679598429700499,0.021582049569400318
Bottom Up Normal,132,1065,4125,96.89922480620154,0.19264793395996094,111.81319212913513,2.720771074295044,114.72661113739014,1.1106321695168242,0.07089593599940243,0.008144555915617621,0.14730128631082948,0.12665186069169385,0.017136275733924764,0.19337993646118837,0.18051957112229913,0.04109176758561324,0.15655524769345944,0.10563703547926928,0.017739818257422487,0.4033747944517723,0.17546082302123003,0.04629555700163485,0.4022486868868146,0.13183304526277898,0.026081594898842587
Bottom Up RBF,2007,1065,2250,52.85412262156448,0.7437019348144531,207.5952889919281,7.234847784042358,215.5738387107849,1.6061795817003892,0.034607125489966785,0.004962247046224722,0.011343975501964847,0.011050621132153831,0.0002098108920764758,0.08990294961636876,0.06274015592686967,0.006243605079907775,0.12978614198987332,0.09108641713355431,0.013393865232605443,0.3809379437175992,0.16277980250691365,0.03997813678203829,0.44363011850523887,0.07245282443789164,0.012957533006570548
Bottom Up Cosine,77,1065,4180,98.19121447028424,0.4360311031341553,79.28466987609863,3.0253782272338867,82.74607920646667,0.9164978183755734,0.109977409601548,0.014023254040999623,0.026546222583181206,0.02569866821396224,0.00109535617054881,0.09808575569673415,0.07530070537768146,0.009425841732988577,0.1560113038735686,0.10427850008984826,0.017503758996850246,0.48578037415270336,0.20867743397789795,0.06477121448374518,0.3365842949363522,0.10478654345218763,0.021363885085026513
Bottom Up Linear,17,1065,4240,99.60065774019262,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bottom Up Clinear,3617,1065,640,15.034061545689454,0.06368112564086914,306.2454991340637,27.727954149246216,334.0371344089508,1.7351151921482537,0.03347003024656542,0.004963101326265926,0.006038864825856939,0.006014796142502774,4.9149282171953785e-05,0.09019910667524629,0.06448415512055201,0.00674835128032889,0.1325548794419287,0.0932696888565315,0.014054813159951529,0.3791734971735626,0.15655080326273801,0.0369575406304184,0.4686163080529693,0.07075789472577791,0.01255459113582735
Bottom Up Rank,2342,1065,1915,44.98473103124266,0.2294151782989502,209.0098102092743,14.812451124191284,224.05167651176453,1.5934756757982633,0.034998118752801746,0.004976683931379548,0.00587691590231112,0.005799715220127475,5.191829538999913e-05,0.09457497933308977,0.06930911365412158,0.007868611164686892,0.13584282681455562,0.09451500338999996,0.014342097615125502,0.38125596664616684,0.15617096695658192,0.036643726447326094,0.44220527289887707,0.07215858359472654,0.012776607490781616
Bottom Up Mahalanobis,2342,1065,1915,44.98473103124266,0.21102499961853027,223.3959517478943,6.449069976806641,230.05604672431946,1.217596569349214,0.04103518163049427,0.004825878965707811,0.027175244537501485,0.02583183365790161,0.001169020000951162,0.08192361802745837,0.05748486180328558,0.0053597429850174945,0.14903364173087358,0.10016880780185886,0.016015448989428326,0.3799643489903079,0.15922688514505373,0.03804396682922096,0.37113868452707105,0.07674951400771883,0.013082811554065155
Bottom Up AR,132,1065,4125,96.89922480620154,0.09932112693786621,87.39591598510742,2.486258029937744,89.98149514198303,0.9266160533775586,0.09055156239329563,0.010338732171651885,0.041430673343202704,0.04366105889222443,0.0027235987847355125,0.08883320055090056,0.06743928760769737,0.007381429985924654,0.12447880441905151,0.09150312347474422,0.014280403743638273,0.3855179975807776,0.1816900947325874,0.04976775088153573,0.3133753458542982,0.09496902542010977,0.016898383113497208
Bottom Up Mean,1275,1065,2982,70.0493305144468,2.188246250152588,171.8283441066742,6.827527046203613,180.8441174030304,1.994807252401295,0.032809287532715295,0.005038166001482575,0.014816370250666896,0.0145009858674889,0.00032370430518892043,0.08973197859866955,0.06531711870586726,0.006874095095834981,0.13234804861912952,0.09246735545552397,0.01391610521967334,0.38430491969268477,0.17723758170241438,0.04781601557290687,0.5232017139124887,0.07646646585280197,0.014793617239017334
Bottom Up Median,1070,1065,3187,74.86492835330044,2.188246250152588,136.31170773506165,5.676335096359253,144.1762890815735,1.1895016835859307,0.04233425853169403,0.0049703320033863425,0.03146993634950533,0.029786013009300588,0.0013426894078593895,0.09033020250226059,0.06620680612471536,0.007143764346921557,0.1363154184360941,0.09587826436995484,0.014811463598614747,0.3845082573181172,0.1766351972245639,0.04732732350962752,0.3664250996383814,0.08216810785204579,0.015119114573281911
