Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,4257,1065,N/A,N/A,N/A,305.5201749801636,13.701247930526733,319.2214229106903,28.645220759569572,0.026344268870263705,0.0053947006767159165,0.016881977581187868,0.016323762813074988,0.000471928725943197,0.08832645840941515,0.06281720431460297,0.0064195808206899095,0.1284526895941169,0.08894285662113391,0.012949158698298761,0.3815196765771771,0.1511945409156426,0.034358470035228864,5.852080312346289,0.06912452670694362,0.011918767791375334
Fixed Cut 5.0%,4045,1065,212,4.9800328870096315,N/A,308.2088098526001,7.711789846420288,315.9205996990204,4.3114240564186685,0.032280441297921715,0.004950465427701282,0.021964191015469713,0.021031633396908517,0.0007296093005737719,0.09562995274693259,0.06718969075944717,0.007164181641094,0.1359894549407446,0.09395729127270322,0.014383045479105072,0.3879954596451459,0.15317031602677744,0.0351758332042775,0.9906006229533917,0.07352587455075159,0.012480627010550324
Fixed Cut 10.0%,3832,1065,425,9.983556495184402,N/A,271.379900932312,14.085530996322632,285.46543192863464,1.7256266152284683,0.03091627103580549,0.004874664154547644,0.01805220380005865,0.01751806279740121,0.000347833096824695,0.08947522031663974,0.06356776523834531,0.006508309005921502,0.12837488931291163,0.09275788979782931,0.014127569513920296,0.3805182759980485,0.1514546230209686,0.034483710991279476,0.46840944093122505,0.07124292237806995,0.012068417352498726
Fixed Cut 15.0%,3619,1065,638,14.987080103359174,N/A,275.09582710266113,9.420604228973389,284.5164313316345,1.4772193916208372,0.03627355335707151,0.0048952090074988715,0.01746023537654597,0.0168131752390754,0.0004806538838233541,0.09501117695662172,0.0653455291590008,0.0067692439745517235,0.1263147147688865,0.09003883916634758,0.013309949373019572,0.3796855967792002,0.15201528222509225,0.034731009293403635,0.41913822310041826,0.07209727582931749,0.012037213106459438
Fixed Cut 20.0%,3406,1065,851,19.990603711533943,N/A,260.9417622089386,7.208381175994873,268.1501433849335,1.9180683758172412,0.03254040037522859,0.005035654391274321,0.02376918693240733,0.02300406174012908,0.0008721798979915477,0.08847769993296009,0.06300007000732846,0.006376046703372826,0.13386905943531086,0.09120909226457292,0.013503112937122677,0.3809931021405272,0.14891442538091357,0.03316535549972401,0.5090354848516895,0.0717336099536345,0.011790469885897078
Fixed Cut 25.0%,3193,1065,1064,24.994127319708713,N/A,237.37198734283447,15.62039589881897,252.99238324165344,1.8498347860327962,0.030147287139964677,0.004944371938378104,0.0031357363659858957,0.0031079294451646423,1.4272509751007235e-05,0.09252636327988742,0.06721467909814018,0.007383386037823174,0.1317812296247051,0.09167249719679174,0.013601958042864848,0.3789047393547728,0.1497443621933497,0.03374394052400724,0.4912365709316294,0.06837735101468219,0.011937585810564871
Fixed Cut 30.0%,2980,1065,1277,29.997650927883484,N/A,269.98497009277344,11.122750997543335,281.1077210903168,1.5889437521503669,0.03236199718526296,0.004839589774447917,0.005870923136226477,0.0057610008763593346,6.125458336409522e-05,0.0893815572285882,0.06356400428298792,0.006559954306212889,0.1413726368549522,0.09542233005031357,0.01457307441074882,0.3793831579241809,0.15793122643969343,0.03748054061564993,0.44099040545886314,0.07100811176692345,0.012702882738084731
Fixed Cut 35.0%,2768,1065,1489,34.97768381489312,N/A,212.98174691200256,7.6131532192230225,220.5949001312256,1.329365876353691,0.04253196354540319,0.005129880240429375,0.012087407819173957,0.012127858147412261,0.00018999134036664113,0.09291371496020263,0.06769077260765236,0.007480495107794948,0.13224152158117458,0.0923236800049557,0.01380072218742765,0.3837976650823338,0.15465253868224585,0.03590108828093516,0.3900812371593153,0.07386536259753387,0.012500435431390766
Fixed Cut 40.0%,2555,1065,1702,39.981207423067886,N/A,219.0964732170105,11.986893892288208,231.0833671092987,1.6367032135820212,0.0320836439226669,0.004750731029736673,0.017655759061071377,0.017116811792789944,0.00048700050588057497,0.08700740340852596,0.06217374905707031,0.006276696075608533,0.13662732859860519,0.09457350620882111,0.014417194522445923,0.3886452157960104,0.16429884366055011,0.04050105366293402,0.453327784089247,0.07404931092837969,0.013286535159321142
Fixed Cut 45.0%,2342,1065,1915,44.98473103124266,N/A,214.17182421684265,10.00156307220459,224.17338728904724,2.0336171103724294,0.031201526139687522,0.00504629690575291,0.007796664408560281,0.00764784452547278,0.00010009991568654902,0.09502302941292802,0.06798683925475558,0.0074823819610096275,0.13728999750209023,0.09679217240150881,0.015093950618100151,0.385282265409158,0.1629966454468291,0.040047737051410216,0.5318018134210332,0.07332500555365076,0.01355409329039189
