Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,4396,1099,N/A,N/A,N/A,365.20413398742676,20.159372091293335,385.3635060787201,2.633197280314642,0.048514196622734956,0.012615499868470971,0.00922660042116405,0.009171899432151489,0.00012607760853971235,0.08092944306580781,0.059519403790082664,0.005996270778884284,0.21204565561147426,0.13406191974167092,0.02638654459479266,0.5933006356422381,0.08082325533440403,0.009022262592509062,0.7057399230110653,0.06641813498420884,0.01082933108863934
Fixed Cut 5.0%,4177,1099,219,4.981801637852593,N/A,315.297513961792,20.91885495185852,336.2163689136505,1.878509527569959,0.05256755746475513,0.01205677685669715,0.006281574207645564,0.006186667651675284,4.708892565236743e-05,0.08017305142016391,0.05876708938540945,0.005811202162727609,0.19529813976067928,0.1286565214978987,0.02459031152438653,0.4663861905785298,0.07534651856409975,0.00933989159137413,0.5253296967073958,0.06430487091276771,0.010369054212167553
Fixed Cut 10.0%,3957,1099,439,9.986351228389445,N/A,276.0403940677643,5.736575365066528,281.7769694328308,1.7001923259035838,0.051826836198678686,0.011802749867855759,0.03763348598820328,0.03598862807478648,0.0019033432344383067,0.07914873157621394,0.05659571841968269,0.0053783963988580045,0.21702909767999506,0.14198508323842962,0.029722133893031275,0.49321612515853275,0.07538381550434552,0.009041116811784742,0.5054439532613055,0.07235601628718467,0.011569548041193613
Fixed Cut 15.0%,3737,1099,659,14.990900818926297,N/A,309.8941481113434,11.498088121414185,321.39223623275757,1.6000290617730613,0.058250878647864726,0.011880306311824686,0.012682699118952808,0.012333652735500574,0.0002540160128600618,0.08094636387515544,0.06017798738539054,0.006124010099382393,0.18899820897966188,0.1311660366952349,0.026580428971044904,0.4605264454219136,0.07542121567962737,0.009457671465166283,0.46863655583374897,0.06746995422872365,0.010859286572055652
Fixed Cut 20.0%,3517,1099,879,19.995450409463146,N/A,260.31641697883606,20.74488401412964,281.0613009929657,1.3542486654335397,0.06588875468155984,0.011871157947197767,0.026765964303463296,0.02580953579994987,0.000712316103730546,0.10105928079450266,0.06884762794568673,0.007584620381307017,0.20344820496624844,0.1329091898482602,0.026141862217302306,0.4598282695965044,0.07624663038859346,0.009740820358131272,0.4290700770188514,0.07394034773281011,0.011210155401533771
Fixed Cut 25.0%,3297,1099,1099,25.0,N/A,276.48893117904663,12.73379921913147,289.2227303981781,4.679192924168519,0.04339310586007494,0.012949502705735383,0.014065367651072939,0.01378651230743711,0.0002952540231006484,0.07736309750796351,0.056175411283867514,0.005348698728555645,0.22030223536584223,0.13739942198115093,0.02774739752670081,0.5372779129802829,0.0720618510742463,0.007375438158300752,1.105640307534736,0.06456326050135543,0.010743258228478639
Fixed Cut 30.0%,3078,1099,1318,29.981801637852595,N/A,281.939884185791,10.788779020309448,292.72866320610046,1.5598130887036035,0.06054356402698357,0.011975377727244609,0.01713306711094917,0.017077531012158843,0.0004216756207768102,0.08412204536276387,0.06022473114485226,0.006143465121467219,0.20392268608334935,0.13676657702409387,0.027835931542138172,0.5630324376331033,0.07451922693367082,0.007717462820207531,0.4856046649787542,0.06982632602835193,0.010818782566366864
Fixed Cut 35.0%,2858,1099,1538,34.986351228389445,N/A,318.315288066864,14.678309202194214,332.9935972690582,1.4134375028892814,0.07492164758766252,0.01570093371549862,0.014744310304661341,0.014877707721745674,0.00030873118706548476,0.08549266923621687,0.061892082354142196,0.0065677038810939,0.20362944861987434,0.13792703140198542,0.028058873689695167,0.5308072052707998,0.0702502999959634,0.007021427137378658,0.4496222272641668,0.07197375381229983,0.011531533922146356
Fixed Cut 40.0%,2638,1099,1758,39.99090081892629,N/A,298.37646198272705,24.683510065078735,323.0599720478058,1.474508189892152,0.07288255902670522,0.01567857846595224,0.0043689774714264894,0.004348720857288319,2.600527868250471e-05,0.08085028728835686,0.05915481457502214,0.005892900518504797,0.19069707736813768,0.1325807356588316,0.02656900795478192,0.541161402662114,0.0726166860199289,0.007466763630219171,0.4583171869364374,0.06831670322755524,0.011126651169628129
Fixed Cut 45.0%,2418,1099,1978,44.99545040946315,N/A,241.9554319381714,5.484356164932251,247.43978810310364,2.1789451060057172,0.057222628815184085,0.016053332313772373,0.0186689805496833,0.018165569299576596,0.0005146000564421194,0.07914829506859326,0.057509371585680244,0.005627198467104895,0.21977183491604668,0.14406665845576797,0.030843925787095383,0.5657782149188442,0.08044918961699492,0.009249426654564307,0.6124624862917769,0.07148268355464071,0.012457696655795785
