Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window Rank,753,1139,3800,83.46145398638261,0.21814870834350586,117.19133591651917,5.414459943771362,122.82394456863403,2.568478099659465,0.05453796622125469,0.01645523836041801,0.027717696166273977,0.02691587487759317,0.0010573881289950631,0.07752662724022313,0.0579521375510793,0.005596932252835829,0.09364717413465729,0.07388099721995545,0.00879629575092253,0.29899716106133306,0.0943093308808196,0.014610576432314984,0.6132733516523909,0.06151926135014041,0.00930328618509729
Window Mahalanobis,753,1139,3800,83.46145398638261,0.20035886764526367,108.28702020645142,3.6788201332092285,112.16619920730591,1.570985958778086,0.06415559847969933,0.016332425053191105,0.03476265165659823,0.033061862592591626,0.0013175339524557532,0.09599736027692267,0.07083276952480876,0.007382108604175178,0.13461355724469032,0.09829977920764864,0.014107552626247053,0.2978655996552347,0.09518790416526582,0.014850066813396194,0.4268450255223065,0.07230758279400282,0.010797937409893054
Window AR,1398,1139,3155,69.29497034922029,0.1334378719329834,164.91474199295044,6.339886665344238,171.38806653022766,1.6137909606057521,0.04127284735909546,0.007729816190410269,0.010742735964904987,0.010738245336891038,0.00016228357484302525,0.09023868537893921,0.06833516463973523,0.007562299162376589,0.09499200271538542,0.07410549390835446,0.008719798525676796,0.2885834343921383,0.0953572990645386,0.014462478689874365,0.4196695638114239,0.057961810061723004,0.007727335228636209
Window Mean,678,1139,3875,85.10871952558753,2.7235279083251953,125.8017201423645,3.9653260707855225,132.49057412147522,19.05356186139454,0.046773060317564105,0.017443223975662538,0.10725540358740433,0.1200499707762244,0.015797773287638,0.10051329903377267,0.07214968754160025,0.007449580294575814,0.09297783830602313,0.07457978177446051,0.008978653684901559,0.2885151759339039,0.10426763355318244,0.016053561379959367,3.9285647156511336,0.08356402679260633,0.013144558524547448
Window Median,601,1139,3952,86.79991214583791,2.7235279083251953,115.41235303878784,5.167233943939209,123.30311489105225,1.8507024180256715,0.06134196570207169,0.018996594825803303,0.025354740342469803,0.025848376978344485,0.0009393262465619942,0.08944696506304607,0.06819543175646627,0.007781755856359382,0.10919975834809076,0.08249078512274188,0.010455846712600136,0.2884556095960519,0.10053858612410092,0.01532153515483176,0.47263189827506613,0.06768302913674504,0.01069901175923132
Binary Segmentation L1,153,1139,4400,96.63957830002197,0.8162872791290283,84.2371678352356,2.75234317779541,87.80579829216003,3.1042038197315933,0.08450218895317332,0.03385649615009994,0.045866313458860886,0.04237773485389649,0.0028213728404356065,0.08109684837846806,0.060364061120512416,0.005865356388007479,0.29823415297619854,0.19252593664744935,0.045009360585405535,0.3107763458739384,0.12552162285990123,0.022002959591879177,0.7680354960838124,0.10105830888698664,0.021911109111165568
Binary Segmentation L2,153,1139,4400,96.63957830002197,0.23024988174438477,86.40135502815247,2.5889999866485596,89.22060489654541,39.04399049798086,0.06751215584669203,0.035722723101643615,0.02590723371999543,0.025867035214494304,0.000879526747226017,0.1133275560196461,0.09187056039186553,0.013360014941201544,0.16197466334707394,0.11878141504503265,0.019361949629546356,0.2912690371659105,0.11097056099818678,0.017809508938596307,7.927293797646696,0.08300034549925432,0.01742674467164278
Binary Segmentation Normal,4408,1139,145,3.1847133757961785,0.43369603157043457,387.70146799087524,8.15515685081482,396.2903208732605,1.0109072454258834,0.03006632526548917,0.0012729076082340844,0.0103455610449273,0.010233458149893376,0.00015592781323118415,0.08983897905731797,0.06598204213247523,0.006685004122265019,0.10189850089082444,0.07783318301833332,0.009542488467225569,0.29224650597077784,0.08814443599261038,0.01185526380583192,0.3010473584779464,0.05445188891176027,0.005902318363357552
Binary Segmentation RBF,153,1139,4400,96.63957830002197,25.500133275985718,85.70607709884644,2.664222240447998,113.87043261528015,1.4486877468863057,0.08511155043706964,0.031654775429122595,0.036958458153089034,0.035880838768367326,0.0018394951326181363,0.09565866603866105,0.07695860314432859,0.01019089331266376,0.27576342781133856,0.18178516950553927,0.04046223439565402,0.3273941532629461,0.1399221179897512,0.026700760303210017,0.4368924904304684,0.10393165596901124,0.022169631714653713
Binary Segmentation Cosine,153,1139,4400,96.63957830002197,25.256545066833496,78.88949775695801,2.2635650634765625,106.40960788726807,22.370094892858248,0.07467104653213377,0.04023731176707882,0.05475028725294503,0.058138661623858404,0.0043012421983026254,0.12813488695015401,0.10698059666622181,0.016421586076528143,0.22560945493736537,0.15565367340961284,0.030742134392433996,0.28947333278756116,0.09203515610258381,0.013889838202482229,4.61361257095725,0.09749582686688216,0.02111842252736516
Binary Segmentation Linear,948,1139,3605,79.17856358444982,0.30921077728271484,124.31431102752686,5.602201223373413,130.22572302818298,28.157193687098562,0.052375841971629276,0.01895266259245479,0.014202008548598414,0.014257962256380052,0.0002494817709498349,0.10560184351648565,0.07807019521821729,0.008951170711408387,0.10132246439481078,0.07824902431645893,0.009653050591209076,0.29985133244611323,0.11721209013607387,0.019475873487348697,5.735634267200918,0.0680330227797519,0.011456447830674154
Binary Segmentation Clinear,183,1139,4370,95.98067208433999,0.2599928379058838,88.9046220779419,3.12052583694458,92.28514075279236,9.026161480685548,0.07873266597042905,0.03865764919741543,0.03384806537029817,0.03175194450336402,0.0017288635979325576,0.0994992265402028,0.07296831892899938,0.0078337828745596,0.19261611289978844,0.13738424511767916,0.02461919084820192,0.31854155611895185,0.1340564953349237,0.025056490010108182,1.934133288322959,0.09097873397107918,0.01957919530564355
Binary Segmentation Rank,1793,1139,2760,60.61937184274105,0.36106300354003906,173.7059028148651,5.081671714782715,179.14863753318787,1.2661134956657145,0.019113454593701718,0.0009298376452670166,0.014072233130165089,0.014067602921787213,0.00026303062922135875,0.09322102558635532,0.06998773158136162,0.007851092133496416,0.10041549602906095,0.07656062582474334,0.009307365305650793,0.2910626928845119,0.10118009129538683,0.015564133093464333,0.35297698865916155,0.05618190124339616,0.006783091761419985
Binary Segmentation Mahalanobis,1793,1139,2760,60.61937184274105,17.063205003738403,165.12119889259338,6.415570974349976,188.59997487068176,1.2931612915347002,0.017657017836098406,0.0007957011150849443,0.0162307436249942,0.015990856535323214,0.00033893136372719083,0.09059598694192059,0.0683284881084854,0.007681784410936162,0.10788986200135309,0.08050104356881169,0.010073224970918223,0.2910595297490494,0.09512075184166299,0.014533351435528634,0.3597874827704035,0.05551963157807631,0.006684598659239024
