Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,4553,1139,N/A,N/A,N/A,532.0017290115356,35.06375002861023,567.0654790401459,28.28687725780498,0.013652332481573158,0.0009473743965628117,0.010953213392194528,0.010694487785527562,0.0001462332404877935,0.09263596810504908,0.0692540977023955,0.0075343730318235365,0.10023370102063718,0.07597909400051905,0.009141914157368194,0.28657620388162985,0.08566148322276963,0.011323953921219104,5.755455268840898,0.05104829903855697,0.0058187697494922865
Fixed Cut 5.0%,4326,1139,227,4.985723698660224,N/A,496.96102595329285,18.95190715789795,515.9129331111908,1.4596286318119809,0.016053092532415856,0.0008870369087847762,0.00950866872908976,0.009298164775849119,0.00014402992578922957,0.09190919170122687,0.06936154426623123,0.007838530112159707,0.10372876536872913,0.07789927321073876,0.009507152774669817,0.2889015117218441,0.09446384156307412,0.012957387649677585,0.39073535386657415,0.05341518326966179,0.006266827474216219
Fixed Cut 10.0%,4098,1139,455,9.99341093784318,N/A,419.95919704437256,25.838876962661743,445.7980740070343,1.109711953027503,0.019318593562172758,0.0008039930244716785,0.005538727581384564,0.0054405629942734035,4.6460315856896545e-05,0.09886623316829722,0.07198925509725769,0.0075710645692543726,0.09861800480306962,0.07525781477980428,0.009006634390031467,0.29024340982641633,0.09460725163355355,0.012990709265414622,0.3205956656813343,0.05332269561341234,0.006083772313005807
Fixed Cut 15.0%,3871,1139,682,14.979134636503405,N/A,417.45686507225037,12.940458059310913,430.3973231315613,2.8988182761850907,0.0122747665603664,0.0009053363559586456,0.01275930038231735,0.012685014502234648,0.00021043293417314905,0.08641880727256601,0.06324387955677538,0.0061416625985223645,0.09405356948922498,0.07363014065271349,0.008619342885357007,0.2879990718353238,0.08978353628603566,0.0120616619775204,0.6760098050329046,0.0503234675116251,0.005587687350306316
Fixed Cut 20.0%,3643,1139,910,19.98682187568636,N/A,327.2752408981323,19.46449112892151,346.73973202705383,1.1490016878055416,0.022597659741620053,0.0008950175302215868,0.01072401809806911,0.01049179207803324,0.00018543091748681424,0.09610702633274149,0.0723860831544017,0.00835651206889848,0.09259768773022997,0.0719350283398918,0.00829509152158488,0.2808910039885648,0.08685386385749155,0.011299058672099377,0.32586428479102936,0.052852885434287664,0.005806222142058226
Fixed Cut 25.0%,3415,1139,1138,24.994509114869317,N/A,447.2850229740143,26.980075120925903,474.2650980949402,1.091590150762044,0.016962992961179424,0.0007420328472208107,0.009291731960718965,0.009113159748353935,0.00012793919278072908,0.09308043032284388,0.0687758630782428,0.007346746183581543,0.09928469695241719,0.07578842618707486,0.009145664167694236,0.2863808501707853,0.08246998595099107,0.010869714618301296,0.3159255720337618,0.05062208558516841,0.005646419401915723
Fixed Cut 30.0%,3188,1139,1365,29.98023281352954,N/A,337.2002739906311,17.892449855804443,355.09272384643555,4.925651831186787,0.010820386150678726,0.0007758817933769087,0.011878209891895955,0.011606455124088543,0.00020866652426183217,0.09203883518784657,0.06791490774667817,0.00710403479965704,0.09438920113873575,0.07306718526340554,0.008500963957709043,0.28905997163479297,0.0912582665054673,0.012271133187349195,1.0826036098080112,0.050933440158063656,0.005772136052470804
Fixed Cut 35.0%,2960,1139,1593,34.9879200527125,N/A,433.7742819786072,34.16799712181091,467.9422791004181,5.11305060417357,0.010613459577761452,0.0008164382624036032,0.005714427194263267,0.005616863075943439,5.2734847092769356e-05,0.09550734360706596,0.06965188930416746,0.007183794065665681,0.10660185590456416,0.07961662088969039,0.00986857544108334,0.28649677922840094,0.0860991265363014,0.011408340237208445,1.121474202021572,0.0503195918767728,0.005865976570690767
Fixed Cut 40.0%,2732,1139,1821,39.99560729189545,N/A,263.95163202285767,6.315917015075684,270.26754903793335,1.4607538112084852,0.01632555305530341,0.000895807610339874,0.016372688393078032,0.016193207345199,0.00034946355440256644,0.09432547356935982,0.07001927943292414,0.007656502476746924,0.10422035691478089,0.07859870609420926,0.009597995276269724,0.29122211043375673,0.09088428849584379,0.012352966746699086,0.3933788881038925,0.0544042068846959,0.006170547132891635
Fixed Cut 45.0%,2505,1139,2048,44.981330990555676,N/A,341.5538558959961,17.452335119247437,359.00619101524353,8.985551565400142,0.011572429890721629,0.0009433244838789477,0.007778956939655203,0.007749644660024138,8.170802876160909e-05,0.09139069725663741,0.06864618319144271,0.007572617534877479,0.11278931726357053,0.08345724237712653,0.010757775204071918,0.2856566269130028,0.08886863487724167,0.011812482785543572,1.8966334327546022,0.0520588269993113,0.0062335816074267
Fixed Cut 50.0%,2277,1139,2276,49.98901822973863,N/A,336.5564479827881,22.844253063201904,359.40070104599,1.1205871705050536,0.020422542524398034,0.0008416085956391304,0.009511776481156855,0.009439540129886822,0.00012213333080086878,0.0973506292217803,0.07547253032804012,0.00972754770750412,0.10211939451248347,0.07792946400616038,0.009620990029641022,0.2921475827334911,0.09192285462018968,0.012532899485308181,0.3243433106907931,0.05503738632173501,0.0065690358297786685
Fixed Cut 55.0%,2049,1139,2504,54.99670546892159,N/A,266.7398819923401,13.904144287109375,280.64402627944946,9.778529582682694,0.011744369432316656,0.0008604857541371206,0.012215963245192116,0.012182591228360202,0.0001988640784012054,0.09239260757639726,0.06933047212270546,0.007711724800177481,0.10665121942568583,0.08010888840388887,0.010051696659116273,0.29113355748541575,0.08420259820659465,0.01123830194194903,2.0561845860830763,0.05151378387877313,0.0060122146467562225
