Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,4396,1099,N/A,N/A,N/A,331.11365699768066,14.656097173690796,345.76975417137146,1.9609184269636388,0.055443425092991,0.012393299568482518,0.005239913463011519,0.00517157484130512,4.3357120011955436e-05,0.08543973578795686,0.06058720652673808,0.006249174890937816,0.21336893721793512,0.14166789693777693,0.029684308307521168,0.47996709281252775,0.07733721074684988,0.0097288960328338,0.5489868212490135,0.06804146282913225,0.011619807183957446
Fixed Cut 5.0%,4177,1099,219,4.981801637852593,N/A,260.60903668403625,11.752790927886963,272.3618276119232,1.2927185830055883,0.06884722836246127,0.011831695852410715,0.01917466379116251,0.018639467661715117,0.00036959720551456364,0.08244583849279362,0.059033360955284817,0.005863710258325154,0.1923516406538272,0.12913616697445132,0.02517799122990471,0.5613443811220995,0.07556170631195663,0.007967400942290575,0.4296070214130939,0.07024358605317386,0.010242079097689146
Fixed Cut 10.0%,3957,1099,439,9.986351228389445,N/A,257.0623731613159,8.768768072128296,265.8311412334442,1.5662366948545803,0.05949920381464495,0.011904899177708154,0.017345395468668742,0.016854936242540402,0.00045688991576954975,0.07899367148013794,0.05776021215470496,0.005622025082772901,0.19032296595739137,0.1332843865953622,0.0276934462014584,0.4840615419137409,0.07535978640461612,0.009044914022874039,0.4673920539349039,0.06855170504237375,0.010944434880116611
Fixed Cut 15.0%,3737,1099,659,14.990900818926297,N/A,285.55649495124817,15.456627130508423,301.0131220817566,1.4791280310933312,0.06444588387647424,0.012140223885152597,0.006711969345031617,0.006602967407146737,6.983114707056843e-05,0.08060057178959806,0.05857951801238266,0.005830560652830195,0.22392261968885513,0.1411013134291928,0.02913744055244628,0.5173112282001375,0.07592728433311954,0.008686967347389798,0.4615348840233907,0.06933139341166325,0.011173004716977884
Fixed Cut 20.0%,3517,1099,879,19.995450409463146,N/A,285.1176998615265,18.659510135650635,303.7772099971771,1.3474896387094468,0.06743318600004629,0.011984625022902087,0.008346306897003143,0.00821928150903959,0.00010104947097262052,0.0911705554019708,0.06348505622836707,0.006715943431611758,0.20524081091243032,0.1333101706779367,0.02592625590588772,0.4902769345503412,0.07769919770700001,0.009646545809093098,0.42850484929423854,0.07002937842447798,0.010874883928093448
Fixed Cut 25.0%,3297,1099,1099,25.0,N/A,268.1949050426483,14.301849126815796,282.4967541694641,1.6722643134078032,0.05733037907237643,0.01206570879121512,0.025887323249091144,0.024857139735300873,0.0007957891952965831,0.08014224892848335,0.057684177168759995,0.005622539703669261,0.2195084960089743,0.13683430086574036,0.027363256905295084,0.507630007040973,0.07330698985874091,0.008119008497188197,0.5010864777270653,0.0700025973401838,0.01079326061853284
Fixed Cut 30.0%,3078,1099,1318,29.981801637852595,N/A,225.03421592712402,5.801593065261841,230.83580899238586,1.5380877526194485,0.05982144027725531,0.01187037934252291,0.01853225667812385,0.017895730908631512,0.0005083710740341182,0.07937417830134373,0.05863907354908676,0.005816655449856427,0.1944205640611343,0.13061198899745968,0.025683962793429046,0.4759626267827001,0.07684246543651763,0.009656285919894462,0.4612754756885501,0.06876213983379023,0.01070713091594739
Fixed Cut 35.0%,2858,1099,1538,34.986351228389445,N/A,243.1675341129303,12.880420684814453,256.04795479774475,1.5476839127255086,0.06844515173904421,0.015608873217837509,0.009481401311709114,0.009449295398767979,0.0001267530804551036,0.08517526910574696,0.06158321927460276,0.006407712890476415,0.20802292214249463,0.13562733088551204,0.027405266614132374,0.4969053718190082,0.07562829486799563,0.008907583540051682,0.4694537754208932,0.07014665843318452,0.01169123786859062
Fixed Cut 40.0%,2638,1099,1758,39.99090081892629,N/A,231.31578183174133,5.835343837738037,237.15112566947937,1.7945279355055421,0.06684390655340633,0.016000695676412272,0.014365706640976066,0.014108852722427578,0.0002871188600199533,0.08474822975290694,0.062172719961401494,0.006491464382441625,0.20676366712173713,0.1412936202087605,0.02998083175413596,0.5012123052309441,0.07465041962929646,0.008601022346378513,0.5203235688504213,0.07181390381505844,0.012272226603877659
Fixed Cut 45.0%,2418,1099,1978,44.99545040946315,N/A,217.1524908542633,10.049136877059937,227.20162773132324,1.9257519028547103,0.061976685201681286,0.0159253141097826,0.011286330227203472,0.01107003192391175,0.0001876046005889253,0.08076988105014637,0.0592909914268811,0.005942071989682233,0.19472819552690687,0.1350859890587452,0.02754358809362683,0.4920365353083814,0.07185444549230341,0.007919696666415645,0.5409145689934696,0.06785562862070453,0.011503655092019244
