Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,4396,1099,N/A,N/A,N/A,362.3440942764282,17.189950942993164,379.5340452194214,1.7049486555285953,0.05601240769834646,0.011959479695263986,0.004933080990165876,0.004870009905136338,3.826816323924832e-05,0.08336376215421426,0.059797951969081754,0.00597975993961859,0.19229744012160982,0.13072034661194878,0.02592229784813348,0.47841513572351857,0.07436686797487072,0.008849545199375914,0.4927916149036209,0.06515351683187687,0.010549870169126254
Fixed Cut 5.0%,4177,1099,219,4.981801637852593,N/A,272.7490928173065,8.899528980255127,281.64862179756165,2.24839806187305,0.04919933213824465,0.012332157815558221,0.01105188785758962,0.010949432069248383,0.00015941901441126897,0.08603627693230831,0.06122555400101256,0.006421036323700275,0.20147079025506925,0.13517932992805348,0.027404379626361008,0.47063077833124395,0.07663996657901365,0.0096418863649967,0.6035175590498523,0.06663872294311463,0.011191775829005506
Fixed Cut 10.0%,3957,1099,439,9.986351228389445,N/A,343.81724405288696,21.212414979934692,365.02965903282166,1.3621966275677238,0.067363961275115,0.011989631138824338,0.01425447486015733,0.014179987364512762,0.0002915122933753302,0.07539738987588604,0.054398832475884874,0.005019531693626982,0.21115429695698718,0.13291822444620527,0.025891696584780483,0.47149063466135244,0.07523979294050981,0.009224576972597903,0.4268986847844213,0.0688201597004456,0.010483389736641001
Fixed Cut 15.0%,3737,1099,659,14.990900818926297,N/A,320.3171019554138,18.49895191192627,338.8160538673401,1.4940753229717052,0.05883410360610528,0.011679396560716902,0.009211543616006256,0.009040824938705344,9.655909117051377e-05,0.08661760472746914,0.061028118409085765,0.00621733868543404,0.19036579949103052,0.132927150565995,0.027355266021769655,0.46861130592648637,0.07525700641982963,0.009267349417156618,0.4497763153465394,0.06741744078794423,0.010923181955249548
Fixed Cut 20.0%,3517,1099,879,19.995450409463146,N/A,324.8230721950531,22.303532123565674,347.1266043186188,1.5286737908709118,0.05934101814206583,0.011820796663095105,0.0037801166008726043,0.003751859564182603,1.9789490438310622e-05,0.08127702418900865,0.05850472338253371,0.005782758439038796,0.19222349299339486,0.13005639615650272,0.025568895686793245,0.4930805062885527,0.07430487788478438,0.008595967535750409,0.45980698618854826,0.06519177502601389,0.010357641563023167
Fixed Cut 25.0%,3297,1099,1099,25.0,N/A,290.2722761631012,14.93073582649231,305.2030119895935,1.796907743389799,0.053644386376022944,0.0119935341751002,0.005662456479856298,0.005633081703329187,4.482019951316918e-05,0.08118190450467434,0.05895435649711498,0.005864226234547496,0.20709106744366249,0.1327784619955163,0.025853873201191178,0.5007799048019295,0.07478023967150287,0.008605943719006434,0.5183246153239844,0.0651581052486973,0.01047247950587169
Fixed Cut 30.0%,3078,1099,1318,29.981801637852595,N/A,240.99047303199768,6.727778196334839,247.71825122833252,1.4891801651958525,0.06350381494752096,0.012030571921960845,0.014809976051465624,0.014893546017288383,0.0003105801135083367,0.08562828773564808,0.0630212071502431,0.006757853113148966,0.21293649619185895,0.1402107978509553,0.029013825985483674,0.4812656584905977,0.0743312533643228,0.00878270337029707,0.4567641167330846,0.07119212386606615,0.01137910690087977
Fixed Cut 35.0%,2858,1099,1538,34.986351228389445,N/A,294.22451400756836,10.39213490486145,304.6166489124298,1.6951808454937802,0.0728048676084954,0.016360826577057848,0.01637170454168261,0.015839546765889688,0.00044588347358235844,0.08327955019394032,0.05991720523638708,0.0059808368008766035,0.2148163191034814,0.1451024646136795,0.03118002494895996,0.48775793630849673,0.07128973513261272,0.007846797112153728,0.4994812711282762,0.07299076387141284,0.0123628737825261
Fixed Cut 40.0%,2638,1099,1758,39.99090081892629,N/A,236.0976951122284,15.903764963150024,252.00146007537842,1.314026379700312,0.079435782994615,0.015669111805354984,0.02636352068862829,0.026870413849762836,0.0007597029425825161,0.08058812107644414,0.05826616928157341,0.005700003068155607,0.19320854900053588,0.13573713845640864,0.028045044163319755,0.5652449721082912,0.07375156117296698,0.007475480062486249,0.43588630851484195,0.07481221315106537,0.011529868408379825
Fixed Cut 45.0%,2418,1099,1978,44.99545040946315,N/A,201.87548208236694,10.479497909545898,212.35497999191284,1.220422686002482,0.08593014116627513,0.015916414073655863,0.013557899797691616,0.013625570621063288,0.00026698940685371573,0.07801021294067659,0.05689440875196023,0.005484471673008726,0.19479519786208224,0.13294686947781253,0.026489065219782462,0.6271253971702214,0.07717429397222074,0.007761694523365455,0.4267822787546308,0.07331425679786638,0.011183726979333232
Fixed Cut 50.0%,2199,1099,2197,49.97725204731574,N/A,213.0101020336151,7.807955026626587,220.8180570602417,2.921301963883726,0.05025893185556945,0.016425577372216574,0.006786690403721589,0.006734111952785413,6.601949868535114e-05,0.083181401604608,0.061401159489076755,0.006335072934224951,0.1997567109363664,0.13361027406758358,0.026227230456330165,0.5847643467324735,0.0768042396579137,0.008059603871055025,0.7591582227121787,0.0657617434045858,0.01142270082650241
Fixed Cut 55.0%,1979,1099,2417,54.98180163785259,N/A,196.80347895622253,11.301718950271606,208.10519790649414,1.562792733306449,0.06620767581143948,0.015477889065137767,0.006153356861128327,0.006119006382182418,5.312812470884193e-05,0.0816724600125993,0.059836990045956884,0.00608255404501412,0.19826053731312365,0.13474915919945482,0.026996790151988817,0.6229117202011961,0.07683022758528071,0.0077136884313078495,0.49435816153889933,0.06874861180486293,0.011264809963631479
Fixed Cut 60.0%,1759,1099,2637,59.986351228389445,N/A,165.2771282196045,6.31591010093689,171.59303832054138,2.3107795268907525,0.06768541151045863,0.016925875583639546,0.01585411581562889,0.015673084348230153,0.00034810379739619486,0.08477465016262668,0.06190468350284638,0.006487538343938457,0.22493702280485764,0.14677599883882075,0.031281871018444256,0.7387487292161319,0.08689049898035685,0.009406961517062976,0.6750188089779992,0.07578593543614262,0.012890070052096303
Fixed Cut 65.0%,1539,1099,2857,64.9909008189263,N/A,151.41226387023926,3.4628121852874756,154.87507605552673,2.0050981676520307,0.07771079305517592,0.017339395342742092,0.03456502770936272,0.033274877906041084,0.0016026645690022322,0.09742827467232541,0.07128754922719086,0.00862621846879914,0.18840821852892434,0.12847533802796227,0.024868819849326974,0.8918814800980628,0.08848451977386132,0.009325988501041337,0.6434762337321416,0.0798466155980463,0.01235261734618236
