Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,4257,1065,N/A,N/A,N/A,309.9679548740387,25.833476066589355,335.80143094062805,1.2068033513499552,0.043011248035246155,0.005011769551656112,0.007085830327665273,0.006942527044241662,8.22942396253282e-05,0.08947881936035122,0.06330962663263945,0.006469330358862335,0.13034037908203497,0.089656616058877,0.013096389005971534,0.38212820120024094,0.1513783585666035,0.034371089404464775,0.3631673162640497,0.07085967526752154,0.011806174512116026
Fixed Cut 5.0%,4045,1065,212,4.9800328870096315,N/A,312.2169232368469,33.87103986740112,346.08796310424805,1.4693832488794256,0.03524119353509325,0.0048823595287361245,0.004764401291463717,0.004691320697058919,3.2173359733096655e-05,0.09008722805397715,0.06336406272749684,0.006456157076823633,0.1313823159648566,0.09125857724016319,0.013459750362319268,0.38010869155611005,0.15037195133413733,0.033960641304309654,0.41514517714916666,0.06898542110678987,0.011758216326384355
Fixed Cut 10.0%,3832,1065,425,9.983556495184402,N/A,279.1597890853882,10.520992994308472,289.68078207969666,1.8061475587476667,0.03117532872626361,0.004911915085580571,0.01499116579076615,0.01450887491291358,0.0003565494358702896,0.0899523781786458,0.06311447533969572,0.006410111313853912,0.1327572812038286,0.09165411338743515,0.01358314542645541,0.376786170604539,0.14887170153305326,0.03328168690202027,0.48412691090508925,0.06986489877987223,0.011708681632756087
Fixed Cut 15.0%,3619,1065,638,14.987080103359174,N/A,267.72231101989746,15.519569158554077,283.24188017845154,1.3758371676814254,0.03973809147954932,0.005018474233435756,0.004213250762905783,0.004152867528260627,2.683862616026431e-05,0.09618097608140687,0.0686679856380033,0.007647087622035269,0.13477675035206624,0.09524455998425822,0.014681098658591121,0.38358481808640615,0.15907832675834693,0.03827901991888611,0.3989185925928417,0.0733763662776837,0.013130503811821705
Fixed Cut 20.0%,3406,1065,851,19.990603711533943,N/A,229.21330189704895,11.500552892684937,240.7138547897339,1.6445449209555536,0.03324232518535028,0.0048510308524518765,0.008059152999206374,0.007963579959395511,0.000104718414894794,0.09077574626531053,0.06566039619515893,0.00706097244497251,0.13448687867724,0.09314963195471074,0.014054396224976467,0.37862290779011293,0.15376721418207112,0.035598040395226495,0.4512979213374848,0.0707566294953373,0.012333831666504437
Fixed Cut 25.0%,3193,1065,1064,24.994127319708713,N/A,242.0517978668213,7.132088899612427,249.18388676643372,1.928861376300407,0.03140246476075554,0.004841984927533793,0.021248359975037257,0.020475897528824658,0.0006678959764692476,0.10094098867440493,0.06964956410028658,0.007862092882104857,0.12845844061350475,0.08873443978793664,0.01253225765339197,0.38151692624172207,0.15153432451510107,0.03452148276877495,0.5122052183610151,0.07235933813858089,0.012085142841654972
Fixed Cut 30.0%,2980,1065,1277,29.997650927883484,N/A,272.84575605392456,8.477138996124268,281.3228950500488,1.3879410185736323,0.039354541030245396,0.005020876394648131,0.011190743542397862,0.011031149570850489,0.00018728306840846152,0.08865865736644206,0.06391385917212859,0.006712797426441444,0.13657089968790703,0.09535100055381575,0.014882058337553768,0.3831176301004341,0.16032214755010887,0.038652218211994,0.40149578985416284,0.07399453957542983,0.01309104668780917
Fixed Cut 35.0%,2768,1065,1489,34.97768381489312,N/A,237.01685571670532,12.619455099105835,249.63631081581116,1.534200103343019,0.034917944076182955,0.004907155999118368,0.003600492299838863,0.0035546254881388046,2.123343564613974e-05,0.0917111358090131,0.06687949231399087,0.007319421404982089,0.13186480685139657,0.09259270584843493,0.013878215513757645,0.38062627867318255,0.15351028542478734,0.03542025103612413,0.42840056339529,0.07029101063030699,0.01230925547792568
Fixed Cut 40.0%,2555,1065,1702,39.981207423067886,N/A,214.85424327850342,8.76269817352295,223.61694145202637,1.4793434228452045,0.035653828031143316,0.004892581351957523,0.007772561732348269,0.007726118737707457,9.627792698405116e-05,0.08977541775322172,0.06407776331580312,0.006653108449233674,0.12614764996477473,0.09013485267700681,0.013238071957045976,0.3843555856267547,0.15340405476273358,0.03537012244487739,0.4174789275844605,0.07019932350487885,0.012050032426019725
Fixed Cut 45.0%,2342,1065,1915,44.98473103124266,N/A,203.64061403274536,10.183675050735474,213.82428908348083,1.512281004765256,0.03497990194963139,0.004907753403200485,0.012107998564454565,0.011796295918103666,0.0002521319410838093,0.08969219264184615,0.06280351324212828,0.0063453899445437435,0.13072872210357822,0.09218160985142786,0.013843865759560155,0.38080785418168706,0.16308670708902692,0.04005550288663237,0.4251235544513646,0.07296960561006363,0.013080928787004103
Fixed Cut 50.0%,2129,1065,2128,49.98825463941743,N/A,210.78027415275574,12.672788858413696,223.45306301116943,1.8646617496590634,0.029936234569817845,0.004960972764593494,0.009858738488802083,0.009706173519368316,0.0001590644083386754,0.0901887938378348,0.06342157993031515,0.006464304904019441,0.13848918978249536,0.09519450207224596,0.01456238797497725,0.37988773869139586,0.16199771728955784,0.03952066761822706,0.4966172420919186,0.07205124147626099,0.013133479534031194
Fixed Cut 55.0%,1916,1065,2341,54.99177824759221,N/A,244.2338991165161,10.126187086105347,254.36008620262146,1.4718294648449064,0.03746538484847501,0.004967818933112895,0.009679763139140058,0.009446565837479286,0.00015566859413872948,0.08887195151967935,0.06340397701463918,0.006545667627818236,0.13011781094809788,0.09158302475556591,0.013583269420237569,0.38004672612030466,0.15941992742798297,0.03819215467395559,0.4161091433144257,0.07226377597682847,0.0126889158498526
Fixed Cut 60.0%,1703,1065,2554,59.99530185576697,N/A,173.08854699134827,7.96025013923645,181.04879713058472,1.4935620457696757,0.03578356402461614,0.004930384107795663,0.019051017881984558,0.018344832224063076,0.0005581439466542193,0.09138049554475285,0.06533394205163524,0.006933596661604092,0.1318774501372133,0.09349095279361083,0.014135518226768203,0.3786936310756022,0.15549636237717446,0.0363204654366048,0.4229129280818459,0.07368993069421995,0.01257562167588539
Fixed Cut 65.0%,1490,1065,2767,64.99882546394174,N/A,157.00323605537415,4.801038026809692,161.80427408218384,1.1353031720312312,0.041644037400612184,0.004786899252573143,0.05848632833104395,0.05350049167658604,0.004039038827417062,0.09202830729425891,0.06705854744589568,0.007240225431908977,0.1215732729082638,0.0851975109617801,0.011995742528654775,0.37346892436574686,0.16035464162266608,0.038713981883529106,0.3561720009861089,0.081551045821508,0.01335517758481663
Fixed Cut 70.0%,1278,1065,2979,69.97885835095138,N/A,147.73343801498413,14.170937061309814,161.90437507629395,1.2956880012723873,0.039885984014072035,0.004948948473970818,0.0039192903459757695,0.0038773934474693266,2.251002358131241e-05,0.09113741987563291,0.06626139283181232,0.0070910427933812,0.14345690300925285,0.09779033458137747,0.015318316743188107,0.38020262856412707,0.17063089060607634,0.044093237043435124,0.38288084861347527,0.07568919909616152,0.014294811015511315
Fixed Cut 75.0%,1065,1065,3192,74.98238195912614,N/A,132.50241112709045,5.263986110687256,137.7663972377777,6.909139031801588,0.03316490124846693,0.0054815745073121536,0.013438211365460544,0.013172056677389698,0.00027771958609552314,0.08542749873857242,0.061948318577304755,0.0061907856556667595,0.13174298710723353,0.09122048597333554,0.013499669291829247,0.38059120056057005,0.16739821923438478,0.042471879403873335,1.5040677859146843,0.07338079634217635,0.013584325688955406
Fixed Cut 80.0%,852,1065,3405,79.98590556730092,N/A,121.17890930175781,10.255514144897461,131.43442344665527,3.2877008748419785,0.026231440942305274,0.005163968417878537,0.010193335925365827,0.009968065917249832,0.0001373135857724962,0.09140417332222517,0.06810203431055772,0.007581163302248255,0.12791698834845847,0.09204232972677814,0.013895448153365846,0.37919566445635705,0.1722732375701862,0.044883564657514335,0.7792822073788767,0.07372342169341539,0.014332291623355897
