Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,P_MAPE,P_MAE,P_MSE,PrA_MAPE,PrA_MAE,PrA_MSE,T_MAPE,T_MAE,T_MSE,UR_MAPE,UR_MAE,UR_MSE,VV_MAPE,VV_MAE,VV_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,4396,1099,N/A,N/A,N/A,413.86983704566956,16.454010009765625,430.3238470554352,1.303443396080013,0.06926768461072931,0.011988032260088441,0.022080965209657705,0.02107166909172863,0.000806688119461976,0.08534652969557274,0.061236667096742664,0.006476324156698621,0.192160881064334,0.128528525536453,0.024730204351947078,0.5190284165346164,0.07315596282715744,0.007886122047737691,0.4244120377168388,0.07065210183256225,0.010377474187186762
Fixed Cut 5.0%,4177,1099,219,4.981801637852593,N/A,299.4981391429901,10.832851886749268,310.3309910297394,1.6529893109229365,0.057170586743949585,0.01190481374914993,0.00752955598652354,0.007485458646328445,7.856630948757052e-05,0.07980559141874355,0.05727968474083897,0.0056087704806530355,0.20335418596278476,0.13075767299495525,0.025002859572179577,0.48218243114865644,0.07137589085248554,0.00794457641421689,0.4851722150879292,0.06481385879571161,0.010107917305137402
Fixed Cut 10.0%,3957,1099,439,9.986351228389445,N/A,315.94523191452026,7.985327959060669,323.93055987358093,2.1886995490016603,0.05836260784704541,0.012169701754674836,0.03561288366262507,0.03382543877608428,0.0018155399718156513,0.08646735635759081,0.06247736620826097,0.006623898015738008,0.19607323023323905,0.133710490821784,0.027322014833726156,0.4683853786950447,0.08360336997797199,0.011985304885140054,0.5950476795900321,0.07439585472622938,0.011983291892218934
Fixed Cut 15.0%,3737,1099,659,14.990900818926297,N/A,331.6141769886017,8.365556955337524,339.9797339439392,8.409741443069825,0.055908191517616605,0.013225772132939895,0.023542362913922532,0.02257738946049195,0.0008068362301504867,0.07826644836479432,0.05765022065827864,0.005553538260404264,0.20835173000083945,0.13478928236914717,0.02745377752333786,0.47027245354522,0.07982531448411735,0.010744859160826242,1.8380348875789203,0.07015007969793038,0.011556956661531736
Fixed Cut 20.0%,3517,1099,879,19.995450409463146,N/A,302.63521003723145,21.754340171813965,324.3895502090454,1.8392658888204496,0.0550081147707578,0.012219674174062044,0.0037604927058471353,0.003717109024502117,2.274199703488809e-05,0.08307921113817704,0.06126523920994072,0.0063371721118005,0.2031530657183485,0.13723895778882114,0.028070384545137723,0.4534186488167396,0.07643148265733994,0.009890661751315399,0.5165354614399129,0.0667321806902724,0.011308126915870105
Fixed Cut 25.0%,3297,1099,1099,25.0,N/A,270.11618995666504,17.48312520980835,287.5993151664734,1.5155097155718726,0.06185116600921429,0.01197331352962287,0.006293418478505358,0.006213531756027581,5.9098971280408745e-05,0.08215349101905417,0.06032193199834417,0.006181419183018134,0.2063463251986536,0.13449669842056441,0.026687978873106102,0.4715329200632089,0.07714371552391745,0.009831730729079976,0.4563671740662586,0.06800540874161362,0.010946708257221481
Fixed Cut 30.0%,3078,1099,1318,29.981801637852595,N/A,265.7617108821869,16.75547504425049,282.5171859264374,1.1957422695709568,0.07625540034584936,0.012209742752837396,0.006115489593453046,0.0060218757928807,5.985449350325711e-05,0.0807341904839243,0.05921523700656112,0.005928973194930992,0.18597406027962915,0.1319020244207546,0.02767374327703906,0.5317203693340272,0.07427064796180517,0.008006350959996984,0.4000572758523983,0.06953303710557021,0.010775732935661541
Fixed Cut 35.0%,2858,1099,1538,34.986351228389445,N/A,284.77796697616577,18.98087501525879,303.75884199142456,1.4600909125642358,0.07035274236981473,0.01540673596149577,0.017020271812797968,0.016499354280528615,0.0003800889406282818,0.08402739758664891,0.05956077332732732,0.005961294128452736,0.2071886790105665,0.13574470772385547,0.027112915817269868,0.5226770905739127,0.07416090567604246,0.008111937322904559,0.45820087030963225,0.07126369667551372,0.011394594434150241
Fixed Cut 40.0%,2638,1099,1758,39.99090081892629,N/A,279.81185817718506,5.617266893386841,285.4291250705719,2.0480503936580368,0.06040454132414885,0.015827979604040372,0.01674048984694579,0.01631891964013928,0.0004154769248289045,0.08128051351072807,0.05925976718514728,0.00602107489782637,0.22636022533982852,0.14730561648218288,0.03184678385418447,0.522023304618471,0.0789838000122405,0.009497751989402545,0.5788909853948025,0.07245452892877172,0.012721813454056537
Fixed Cut 45.0%,2418,1099,1978,44.99545040946315,N/A,197.15353107452393,4.167232036590576,201.3207631111145,15.432757446334216,0.060078030454345975,0.018699682731055062,0.04523010394026903,0.04251161374643858,0.00293466274608293,0.07614945101198686,0.05429091111835054,0.0049869673520656285,0.21861058098104433,0.1419964071209855,0.029447428993872996,0.46740295548033334,0.06924217188900976,0.007579195907268579,3.248030107549572,0.07362382686582605,0.012729587546069029
