Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,x_MAPE,x_MAE,x_MSE,y_MAPE,y_MAE,y_MSE,sin(theta)_MAPE,sin(theta)_MAE,sin(theta)_MSE,cos(theta)_MAPE,cos(theta)_MAE,cos(theta)_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,244,122,243,49.89733059548255,N/A,101.0077531337738,4.051741123199463,105.05949425697327,0.0423493661481974,0.03841368840324531,0.0021963501072584136,0.044350413525651486,0.03910350091230786,0.0022720416908183685,12.200664537970349,0.5491462869050445,0.37031913658183757,12.543821975374811,0.5194706853985143,0.34261488217378566,6.207796573254754,0.2865335404047781,0.17935060263842498
Fixed Cut 55.0%,220,122,267,54.82546201232032,N/A,99.97748303413391,3.9842472076416016,103.96173024177551,0.06942558820225661,0.06125877108263908,0.0057957806584948215,0.04020895014449308,0.0348692879855871,0.0018037151256816604,2.3330594735080568,0.577388149509968,0.424807033877493,3.593643170959337,0.5104840561560774,0.34702726938305234,1.5090842957035357,0.2960000661835679,0.1948584497611805
Fixed Cut 60.0%,195,122,292,59.95893223819302,N/A,99.26189970970154,3.815148115158081,103.07704782485962,0.03112789487206518,0.02854680386962615,0.001204194456459958,0.05597247390581924,0.05033731347365927,0.003477676453072483,2.53083715984557,0.519881738917189,0.35619517351131824,3.2280269254986433,0.5526606855893624,0.42705220568954266,1.4614911135305246,0.2878566354624593,0.19698231252759835
Fixed Cut 65.0%,171,122,316,64.8870636550308,N/A,100.79097533226013,3.2627789974212646,104.0537543296814,0.04252757225106509,0.039051557575699974,0.0019800896200445187,0.04888341386741165,0.043003719664345394,0.0025003434364961005,5.103476539193506,0.5131827023582304,0.3382261751114639,42.835629300479106,0.5505171742124912,0.391020114067751,12.007629206447774,0.2864387884526919,0.18343168055893883
Fixed Cut 70.0%,147,122,340,69.81519507186859,N/A,100.44609904289246,3.45542311668396,103.90152215957642,0.05638307070787744,0.04960558361405936,0.0041275676597715485,0.042677597657201555,0.03800947065050376,0.002070456407396205,5.496522612937467,0.5513948343852816,0.37554518050884483,20.280167791278,0.4937276391287681,0.34418219053807203,6.468937768145137,0.28318438194465323,0.18148134877852115
Fixed Cut 75.0%,122,122,365,74.94866529774127,N/A,95.3025541305542,3.4085171222686768,98.71107125282288,0.06595853890269536,0.05695813164312003,0.004619090363439461,0.04112348311416115,0.03620563577269347,0.001746728293868992,2.1610899650453432,0.5682017449262717,0.4136211810030547,2.4953164775286876,0.52030086297789,0.3924549581832318,1.1908721161477218,0.29541659382999386,0.20311048946089877
Fixed Cut 80.0%,98,122,389,79.87679671457906,N/A,89.8316879272461,3.0232009887695312,92.85488891601562,0.09391657349089091,0.09688318687040658,0.014130734657123403,0.06485757354189071,0.06247378256741736,0.006119514733247635,2.086756470948425,0.5711023289577708,0.42434291811400626,15.142809621465288,0.5440345562709388,0.40337532046608726,4.347085059861623,0.3186234636666335,0.2119921219926161
Fixed Cut 85.0%,74,122,413,84.80492813141683,N/A,93.422602891922,2.4759669303894043,95.8985698223114,0.07294154883695944,0.06839709385376498,0.006590927080157829,0.06651935979899189,0.06149783480798434,0.005161919230527056,1.4336660519283202,0.6103996074790433,0.5202300533230455,21.362629791481933,0.6158987837814472,0.4565596087838986,5.733939188011548,0.3390483299805601,0.24713562710440723
Fixed Cut 90.0%,49,122,438,89.93839835728953,N/A,89.57334589958191,3.2855100631713867,92.8588559627533,0.6320126146163576,0.2680272797323197,0.12312548231135927,0.05934329504858608,0.05032510897341813,0.0037370981134640623,0.917974094627531,0.6334976146783627,0.6993873112981808,2.119716125930542,0.5472911216153078,0.4623348875803779,0.932261532555754,0.374785281249852,0.32214619482584544
Window L1,312,122,175,35.93429158110883,0.01857304573059082,105.47906494140625,4.7450292110443115,110.24266719818115,0.04782820693974761,0.043009157656556184,0.0028194569340687517,0.05029346873539316,0.04459652613312209,0.0028288066808900524,10.203068110740487,0.5333327938565896,0.35084757858121507,2.686469716990782,0.4569356977559474,0.2978930553502581,3.246914875851604,0.26946854385055385,0.16359722438660795
Window L2,247,122,240,49.28131416837782,0.009546995162963867,102.60421800613403,3.9111320972442627,106.52489709854126,0.04467254215294065,0.04073879497873062,0.0024673231286574692,0.049116604820909945,0.042039052897242156,0.0024209464482656587,3.314362981499015,0.5846745523350594,0.4208296190213081,3.601150762394593,0.5148580044763812,0.35078263902112167,1.7523257227168647,0.2955776011718534,0.19412513190483818
Window Normal,92,122,395,81.1088295687885,0.048384904861450195,82.17191696166992,2.677682876586914,84.89798474311829,0.38081207770341,0.20987226156392547,0.07355604828421763,0.37767868171033536,0.21885202509537766,0.06610773831625083,3.0804994207648333,0.6121013774031742,0.48041866798743804,9.699131400443793,0.5945976301129703,0.43981327322767705,3.3845303951555925,0.408855823543862,0.26497393195389596
Window RBF,317,122,170,34.90759753593429,0.008323192596435547,97.8956549167633,3.7568860054016113,101.66086411476135,0.057515521651429376,0.05280670249822035,0.0036650740611014806,0.043564156845921055,0.037647292513823795,0.0020293821266174758,2.38971817462707,0.5624441678376904,0.40388368300667926,8.737547092993962,0.5076979184648858,0.3367881370604481,2.8070862365295954,0.2901490203286552,0.1865915690637116
Window Cosine,317,122,170,34.90759753593429,0.006047248840332031,99.03119993209839,4.540374994277954,103.57762217521667,0.051566061265208005,0.04605675076684799,0.003431445754852321,0.043727119141509084,0.03779592109605352,0.002064238015837474,2.8859526512875266,0.5198734964157367,0.351477922660534,2.088860565417736,0.4815711718889668,0.33417486486858694,1.2675265992779952,0.2713243350419013,0.17278711782495265
Window Linear,172,122,315,64.68172484599589,0.010183334350585938,94.5446240901947,3.2722041606903076,97.8270115852356,0.050666340281256696,0.047821276610766,0.0030850256955345682,0.053221627470563304,0.04879101947382911,0.003397062885465395,2.5256956748103696,0.5353693788973073,0.3771031895289795,17.281809520110528,0.5425595993794287,0.38950988975274436,4.977848290668179,0.29363531859033287,0.1932737919656809
Window Clinear,342,122,145,29.774127310061605,0.006921052932739258,126.25117802619934,4.373082160949707,130.6311812400818,0.0629846676933547,0.0556934732337518,0.004526338467237264,0.06243557880814886,0.0534229401639442,0.004123286107686907,2.951823103789873,0.5424776222901109,0.3752179466156204,3.2922946836088283,0.4997236362001392,0.3367144256687077,1.5923845084750519,0.2878294179719866,0.18014549921481304
Window Rank,312,122,175,35.93429158110883,0.011281251907348633,127.19833493232727,5.386447906494141,132.59606409072876,0.04588083949863311,0.04155306058825059,0.0024988672893416467,0.05042813494977183,0.04219234856297863,0.0026162364180822555,8.861848393208158,0.5429458089727607,0.36127497732906594,2.9691668119957337,0.5000538758887765,0.3400138569091979,2.981831044913074,0.28168627350319164,0.17660098448642197
Window Mahalanobis,312,122,175,35.93429158110883,0.007819890975952148,115.12905812263489,4.722423076629639,119.85930109024048,0.05458136572331464,0.048763708533909704,0.0036531719045803926,0.04826819093845067,0.04089687437972656,0.0022377149197996007,2.380258971407929,0.5266913847971846,0.36479291242925005,1.784807927149662,0.4585335280645776,0.32123792030979187,1.0669791138048388,0.26872137394384965,0.17298042989085546
Window AR,162,122,325,66.73511293634496,0.014495134353637695,108.54327130317688,2.9354240894317627,111.49319052696228,0.12545737771993518,0.13846418364837712,0.027472509595091933,0.14279359432373886,0.1514601122799544,0.02948622439026497,2.307035949804722,0.5747975253446868,0.43160204653690576,3.9620604298230835,0.6257360404350144,0.5015488932252035,1.63433683791787,0.3726144654270083,0.2475274184368664
Window Mean,259,122,228,46.81724845995893,0.14157605171203613,115.19631218910217,4.4774839878082275,119.81537222862244,0.05340540773798297,0.04888212955452169,0.0030102072348620282,0.04816384349646318,0.041297982764751995,0.0024533588533014947,3.499134632968229,0.6152043560908095,0.46548322127588476,2.369154311835582,0.530711576166172,0.3882626782902694,1.4924645490095645,0.3090240111440638,0.21480236641357936
Window Median,312,122,175,35.93429158110883,0.14157605171203613,118.05764603614807,4.339384078979492,122.5386061668396,0.067635586677507,0.0591267458458108,0.005128063056441415,0.0404078979088352,0.035835450085522524,0.0020726644310849053,3.487919494584774,0.5655578039525099,0.39891364599759993,1.7642020109632963,0.44470583660686597,0.3130507148308687,1.3400412475336032,0.2763064591226774,0.17979127207899878
Binary Segmentation L1,312,122,175,35.93429158110883,0.033487796783447266,112.41656517982483,3.9057741165161133,116.35582709312439,0.06053838431665768,0.05365682047728816,0.0042473896039644955,0.056705180101518385,0.050436446102807266,0.0036349152786524777,3.9498754226267145,0.5727753205668986,0.40555694218540417,1.787665061413124,0.44253150473286,0.3107024154669525,1.4636960121145033,0.2798500229699636,0.18103541563374337
Binary Segmentation L2,257,122,230,47.227926078028744,0.015638113021850586,123.02164316177368,4.884444952011108,127.92172622680664,0.03649672381827186,0.03345570835933632,0.0017116001681200465,0.05320956777685493,0.04599134537593414,0.0028255640848469854,3.2429444819788493,0.5262237973263709,0.3509081440449116,19.737216886397384,0.5293131998627302,0.3644361970547398,5.767466914992841,0.2837460127310929,0.1799703763381546
Binary Segmentation Normal,97,122,390,80.08213552361396,0.05702090263366699,111.07809591293335,3.959415912628174,115.09453272819519,0.03348818989180947,0.0315313990866587,0.0014996884036997827,0.04857850483872937,0.04441074464572713,0.002725522354910253,3.3732869034185646,0.565699848622467,0.39734230220221606,23.2277854014257,0.5206196301079585,0.3441695330478345,6.670784749893704,0.29056540561570293,0.18643426150216508
Binary Segmentation RBF,257,122,230,47.227926078028744,0.029256820678710938,122.94823718070984,6.6393821239471436,129.6168761253357,0.048113949641527896,0.04317702952690716,0.0029408204057884335,0.04958638125717017,0.042992511244737394,0.002616857398154934,2.456461959330185,0.5352944071111287,0.37145199702724313,2.1533068253015175,0.46781830656976203,0.3204221535693645,1.1768672788826007,0.27232056361313384,0.1743579571001378
Binary Segmentation Cosine,312,122,175,35.93429158110883,0.027421951293945312,129.01069593429565,4.250643968582153,133.28876185417175,0.06055682700009968,0.054393193335773374,0.004252217442485893,0.06501681619115293,0.0580759698017766,0.004294756308121304,2.9800117829458,0.5527189259199152,0.3846373491966738,1.6395474268204449,0.4659585238896446,0.34533595559885283,1.1862832132393741,0.2827866532367775,0.1846300696365335
Binary Segmentation Linear,312,122,175,35.93429158110883,0.01977705955505371,140.62084817886353,4.767124176025391,145.40774941444397,0.061811902303118775,0.054745761862587304,0.0044398707280022855,0.05277810585911142,0.046306014387313375,0.0028466597128941275,2.3313492424169233,0.5256659797342969,0.36946017968267225,37.43535688922511,0.4844117505842363,0.3107089793664057,9.970324034951066,0.27778237664210853,0.1718639223724936
Binary Segmentation Clinear,407,122,80,16.427104722792606,0.013464927673339844,136.68867206573486,5.039324998855591,141.7414619922638,0.1094933159877837,0.09036534356621127,0.011626818144256205,0.0718002554293538,0.06102328603704741,0.0050001596696854006,2.8097945498344417,0.5591320051515879,0.39328080202504107,3.190062554597837,0.45375588698721475,0.29682850985213616,1.5452876689623543,0.2910691304355154,0.1766840724227797
Binary Segmentation Rank,312,122,175,35.93429158110883,0.015393972396850586,98.54603004455566,3.4230599403381348,101.98448395729065,0.07309936160525454,0.06380481159255334,0.005419496000110415,0.0541374376207668,0.04851268693296136,0.0035175242176634595,4.201736334169731,0.5308752852779391,0.35348822252671086,78.58345780593636,0.5396481455073665,0.3597350609583668,20.728107734833024,0.29571023232770516,0.18054007592571286
Binary Segmentation Mahalanobis,312,122,175,35.93429158110883,0.021090984344482422,100.43304800987244,3.9102330207824707,104.36437201499939,0.052509736641217254,0.047219011871162356,0.0029946165293984737,0.04908801569864722,0.04236838121834663,0.0024630307914013786,3.507500635158073,0.5724676553195595,0.40644712120567034,2.2019100530084077,0.47271604014834956,0.3216489686375283,1.4527521101265863,0.2836927721393546,0.18338843429099966
Binary Segmentation AR,312,122,175,35.93429158110883,0.024222850799560547,121.8331298828125,4.903877258300781,126.76122999191284,0.05680929790370116,0.050599429015680104,0.0038100030172160456,0.04961015199533386,0.04145452816431862,0.0024892940229990497,8.301862978121958,0.5569325706913802,0.378308155647648,2.183563383036502,0.5204919721735509,0.380762416954546,2.647961452764373,0.29236962501123254,0.19134246741060223
Binary Segmentation Mean,289,122,198,40.6570841889117,0.2567753791809082,127.05736899375916,3.5248000621795654,130.83894443511963,0.07889126206126534,0.06624652820707949,0.007012434821199745,0.1378759669440087,0.09344305865119965,0.017393027481464575,1.9938531560527188,0.5587653031952485,0.4123956086753274,1.2742325739919478,0.44144897517387116,0.33888088240890174,0.8712132397624852,0.28997596630684974,0.19392048834672332
Binary Segmentation Median,312,122,175,35.93429158110883,0.2567753791809082,124.99227118492126,6.025511980056763,131.27455854415894,0.052089599401996256,0.04678695724614395,0.0032814538910971485,0.048741282940605264,0.04282943163607269,0.0025199302243554223,2.590095414818522,0.5469325050187758,0.3825116014109233,2.221169090786389,0.484843279516099,0.3333051875139561,1.2280238469868783,0.2803480433542729,0.18040454326008298
Bottom Up L1,242,122,245,50.308008213552355,0.01892399787902832,122.69949102401733,3.8458728790283203,126.56428790092468,0.04715399255106636,0.0422843889010528,0.0030228124301816166,0.061321201945682954,0.050175329628238084,0.003938528428854273,4.053638215182349,0.5439168606814111,0.36695116173576536,12.311275621353046,0.4991065645466111,0.3189107952881453,4.118347257758035,0.28387078593932835,0.17320582447073662
Bottom Up L2,242,122,245,50.308008213552355,0.006685018539428711,118.09544920921326,5.7135679721832275,123.81570219993591,0.044349603538766255,0.04105907778190894,0.0023476232814081586,0.05064155091140614,0.043948476094291755,0.0025723950718718903,2.7056964342834298,0.5550673429306463,0.39176115224633107,3.5977360707430637,0.5077893929454524,0.33989796996580574,1.599605914869167,0.2869660724380749,0.1841447851413542
Bottom Up Normal,262,122,225,46.201232032854215,0.02893996238708496,124.98638582229614,4.835686922073364,129.8510127067566,0.04598712705466573,0.04155408296440311,0.0028735982717355995,0.04802005296288602,0.040825766853254467,0.0024856599673508954,4.310856941825328,0.5418148874055427,0.36722926387748345,11.575072472491284,0.5019665717468901,0.3432396033888229,3.994984148583539,0.28154032724252265,0.17895703137634825
Bottom Up RBF,242,122,245,50.308008213552355,0.010437965393066406,116.75641894340515,3.7124881744384766,120.4793450832367,0.0526569374571168,0.04747692047851641,0.0033838502803223793,0.04417063727709012,0.03909147082597343,0.0024278123285045965,2.9449794284557984,0.5673694445662499,0.4028138264351192,10.19405224859429,0.5084014409039832,0.32574301366590963,3.3089648129460736,0.2905848191936808,0.18359212567746397
Bottom Up Cosine,322,122,165,33.880903490759756,0.006201744079589844,114.0641667842865,5.375360012054443,119.44572854042053,0.05431980866173782,0.04845881651647695,0.003448883618211802,0.0520503076390359,0.0436082363137399,0.002625082728388013,2.5289692459811044,0.5696577203664623,0.4100018808798127,2.9509741429606366,0.48301929919175984,0.3207918730080005,1.3965783763106288,0.28618601809710986,0.18421693005860323
Bottom Up Linear,322,122,165,33.880903490759756,0.007071018218994141,117.84939217567444,6.034912109375,123.89137530326843,0.057111181021303005,0.050879411077534395,0.0036045800817779707,0.05025421991702684,0.04183541109368801,0.0024275067629529372,3.143912770358878,0.5671546795150361,0.40062651901441604,6.126095073895678,0.4846889556134253,0.3121851694687523,2.3443433112982213,0.286139614324921,0.17971094383197478
Bottom Up Clinear,322,122,165,33.880903490759756,0.006044149398803711,128.93436193466187,8.283070087432861,137.22347617149353,0.04786543055381708,0.04334189228534577,0.0028540791544756517,0.05358407387310289,0.04521143427893707,0.0029133443269239306,2.9630050723320167,0.5497669075043318,0.38023437542073424,2.628146588607362,0.4809426249758954,0.32221771510590624,1.4231502913415743,0.27981571476112754,0.17705487850200996
Bottom Up Rank,307,122,180,36.96098562628337,0.009795904159545898,101.52581977844238,3.589345932006836,105.12496161460876,0.062246607777152144,0.05458593409627374,0.004639356194890328,0.06774958948988502,0.06004033201124369,0.00524477689154506,2.4838350488557412,0.6092822247608296,0.46608331967386196,2.5729257153105394,0.5194375868782385,0.3695918045131279,1.2966892403583294,0.3108365194366465,0.21138981431835635
Bottom Up Mahalanobis,307,122,180,36.96098562628337,0.006195068359375,97.12349104881287,3.952785015106201,101.08247113227844,0.0444763305676625,0.041995497277263316,0.00285201611673611,0.049361019676945624,0.043689653768717654,0.0026326481238996956,2.159107037143748,0.5547117755768497,0.40142216910003864,2.3023162492521747,0.481413976588808,0.32881590847467923,1.1388151591601328,0.2804527258029097,0.1839306854538384
Bottom Up AR,307,122,180,36.96098562628337,0.006501913070678711,95.0351722240448,4.308511018753052,99.35018515586853,0.05551015428062297,0.04958691135827548,0.0036089906750917714,0.030841380873352926,0.026498053456670313,0.0009741004231932548,4.050777689889937,0.5566616966004939,0.3827517550270188,2.2895625497822443,0.4707445946449437,0.3230451842191252,1.6066729437065395,0.2758728140150959,0.17759500758610725
Bottom Up Mean,288,122,199,40.86242299794661,0.1067967414855957,89.37932896614075,4.266804933547974,93.75293064117432,0.04174539079276368,0.03759940352891793,0.0023400977598842586,0.05394909418597485,0.04580896902654491,0.002797029460321814,2.070490542509082,0.5630843652275704,0.4161530608471577,2.195491438273728,0.4724487447417531,0.3281021589352564,1.090419116440387,0.27973537063119663,0.18734808675065506
Bottom Up Median,307,122,180,36.96098562628337,0.1067967414855957,88.95766401290894,3.9219048023223877,92.98636555671692,0.057141773781649176,0.050925269708121224,0.004018742742430314,0.04543292428617321,0.039512424289865865,0.002132341348398931,10.709560341539355,0.549074237422095,0.3681787767063771,2.2068306929509043,0.45072074066396367,0.30635736973437727,3.2547414331395212,0.27255816802101146,0.1701718076328959
