Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,x_MAPE,x_MAE,x_MSE,y_MAPE,y_MAE,y_MSE,sin(theta)_MAPE,sin(theta)_MAE,sin(theta)_MSE,cos(theta)_MAPE,cos(theta)_MAE,cos(theta)_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Binary Segmentation L1,312,122,175,35.93429158110883,0.030633926391601562,93.94386696815491,3.135313034057617,97.10981392860413,0.06180911686380011,0.05445924199510143,0.004251597163793998,0.08355853658641699,0.07004521993999928,0.00714803724606942,3.155867456886751,0.5740952022619172,0.413130271482957,1.8139056354410759,0.4852961792129023,0.34799025910096365,1.2787851864445112,0.29597396085248007,0.19313004124844604
Binary Segmentation L2,257,122,230,47.227926078028744,0.014605998992919922,95.32693004608154,3.7896111011505127,99.13114714622498,0.05660751315447056,0.05034614574232816,0.0037649017321612446,0.06182344605842222,0.05322631189890245,0.003645663180725119,3.5677816049361106,0.5432632353631406,0.36696204015735895,9.337487304245414,0.5065154515699416,0.3463790497092198,3.255924967098605,0.2883377861435783,0.1801879136948663
Binary Segmentation Normal,97,122,390,80.08213552361396,0.034130096435546875,108.59535908699036,3.436699151992798,112.0661883354187,0.04072483669266772,0.03813402445095102,0.001975178266639659,0.03968082205299613,0.03565579210082599,0.0019496757300051064,2.223967671958346,0.5181639126306645,0.35784185935530444,26.35058166587124,0.5796091612908078,0.429306633932546,7.163738749143809,0.2928907226183124,0.19776833682112382
Binary Segmentation RBF,257,122,230,47.227926078028744,0.03024125099182129,125.67254495620728,4.144848346710205,129.8476345539093,0.04484736255247512,0.04166813568904379,0.0024067486426993584,0.04103069940975646,0.03581720696775566,0.0017923400455746043,5.186545553266266,0.5451645779149887,0.36630180248436406,3.1226722524013897,0.46410071976070183,0.3027084148957685,2.098773966907472,0.27168766008312256,0.16830232651710164
Binary Segmentation Cosine,312,122,175,35.93429158110883,0.015939950942993164,91.91044473648071,4.596813201904297,96.523197889328,0.057571001880079735,0.051523014391207045,0.003875511028000124,0.044165135385944645,0.03820679283724711,0.001977397413861779,19.974458127475838,0.5388203487464427,0.3553383399127681,2.3905391116301056,0.46556100962515323,0.3148487064431286,5.616683344092992,0.2735277914000126,0.16900998869943964
Binary Segmentation Linear,312,122,175,35.93429158110883,0.017503023147583008,92.9669737815857,3.7586560249328613,96.74313282966614,0.04766081966589726,0.04324576949073986,0.0027734994822035185,0.0710983527743603,0.06542785483390066,0.006137697590051662,6.7177010857756025,0.5396432444981939,0.35955614665386937,2.578688622003489,0.43138667337772246,0.2805209832399876,2.353787220054837,0.2699258855501393,0.16224708174152797
Binary Segmentation Clinear,407,122,80,16.427104722792606,0.011921882629394531,99.53623294830322,4.374754905700684,103.9229097366333,0.10887523829887988,0.09075754473135866,0.0106494102454671,0.06585522130005553,0.05533383027119685,0.004375121759952161,2.5302596016593886,0.5579511242733566,0.3979977778592202,2.049574213765316,0.4654638630117857,0.329486109414748,1.1886410687559104,0.2923765905719245,0.1856271048198469
Binary Segmentation Rank,312,122,175,35.93429158110883,0.01553797721862793,91.51164317131042,3.1915841102600098,94.71876525878906,0.05739083386670546,0.050981768064987214,0.0036747904844554114,0.042647674663631195,0.036897170907101054,0.0019197690548305023,4.715135336472632,0.5580274824471096,0.38358056847453254,3.336011396784241,0.5147639851639427,0.35368635298941825,2.0377963104468027,0.29016760164578526,0.18571537025080914
Binary Segmentation Mahalanobis,312,122,175,35.93429158110883,0.01809978485107422,88.88834810256958,3.8341407775878906,92.74058866500854,0.04564084305810574,0.042245536474012024,0.0024441090218357414,0.04464285616414626,0.03864444750977345,0.002090456165217771,2.9672220630664246,0.5376821587003624,0.3674758067339533,1.9818323680725711,0.45537583184816427,0.31299654780209835,1.2598345325903115,0.26848699363307804,0.1712517299307763
Binary Segmentation AR,312,122,175,35.93429158110883,0.01951909065246582,85.55182981491089,3.1322479248046875,88.70359683036804,0.06333595755908691,0.05517456042485568,0.0049240149411156646,0.041680534694557354,0.035668593019626736,0.0017317045787251665,10.403079583696547,0.5409761911270411,0.35479104476395923,26.99646134764065,0.451058879319204,0.27919391370174407,9.37613935589771,0.27071955597268194,0.16016016949638606
