Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,x_MAPE,x_MAE,x_MSE,y_MAPE,y_MAE,y_MSE,sin(theta)_MAPE,sin(theta)_MAE,sin(theta)_MSE,cos(theta)_MAPE,cos(theta)_MAE,cos(theta)_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,244,122,243,49.89733059548255,N/A,121.84583711624146,4.283421039581299,126.12925815582275,0.04787512035596047,0.04527394298088316,0.0030407056570199366,0.07112781032782914,0.06319946464942332,0.0053693400581559785,3.202560052177295,0.5604423123285842,0.39224890989858485,8.671602382418097,0.47128133187496934,0.29184916251846943,2.998291341319796,0.28504926295846506,0.17312702953305759
Fixed Cut 55.0%,220,122,267,54.82546201232032,N/A,120.06125116348267,3.2421438694000244,123.30339503288269,0.08189116048677635,0.08068844039732612,0.007734616935051286,0.214475190819502,0.12960866694271855,0.03279062805233943,1.8958553760152177,0.6176997301620628,0.5047481868142705,3.04588587178777,0.5156197839008707,0.3665045242875003,1.3095268997773166,0.3359041553507446,0.22794448902229036
Fixed Cut 60.0%,195,122,292,59.95893223819302,N/A,111.4967589378357,2.909719944000244,114.40647888183594,0.08270491454608371,0.07262949193984104,0.008695045357367865,0.05768052756121203,0.05381341663894363,0.003726897203108806,2.833448400787361,0.5489672575703254,0.3798621636907699,10.622615544152985,0.5197610028027767,0.36330107529520295,3.399112346761911,0.29879279223797184,0.1888962953866124
Fixed Cut 65.0%,171,122,316,64.8870636550308,N/A,116.56646680831909,4.610909938812256,121.17737674713135,0.04340423287051504,0.03939676743336375,0.0022947156272748034,0.045917595631485154,0.04105017345578477,0.0022650999747551343,4.462301201914915,0.4926087111974945,0.3160876998714752,221.0615379861008,0.5613402320733721,0.40474735489212527,56.40329025412944,0.28359897104000387,0.18134871759140767
Fixed Cut 70.0%,147,122,340,69.81519507186859,N/A,118.73380994796753,5.895560026168823,124.62936997413635,0.04391468570296105,0.03976123886272568,0.0019991658881391853,0.06489445683163955,0.06029955738184008,0.005096370598543126,5.038373267874606,0.548361464325227,0.3743989096458061,3.1900710770938567,0.5167330810513685,0.37544749954706563,2.084313371875766,0.2912888354052904,0.18923548641988847
Fixed Cut 75.0%,122,122,365,74.94866529774127,N/A,119.45589303970337,3.9584810733795166,123.41437411308289,0.062246961091501025,0.05401655475237571,0.003729383298477428,0.10900767140731434,0.10063487521722998,0.01242814871474276,2.041621562927646,0.521927179368936,0.380482268261765,4.042989729343467,0.6300246833697266,0.5109867464905349,1.5639664811924823,0.3266508231770672,0.22690663669138006
Fixed Cut 80.0%,98,122,389,79.87679671457906,N/A,120.07290315628052,4.156785249710083,124.2296884059906,0.05988361573022608,0.057304798005655314,0.004036328273355565,0.08854105151551764,0.08645323627254084,0.009265639787545563,2.569021409102289,0.566329498531165,0.4046806937169042,5.903835215110164,0.541342960183094,0.38376475228629625,2.1553203228645503,0.31285762324811395,0.20043685351602536
Fixed Cut 85.0%,74,122,413,84.80492813141683,N/A,105.91078686714172,3.2309141159057617,109.14170098304749,0.19436563999673487,0.18742644829250543,0.04472844040883371,0.19480012091317256,0.207152335364847,0.05785916688451133,1.8669094413872236,0.5782666430875113,0.44209653603536486,28.74364130556701,0.6818138520868208,0.5366756314464735,7.749929126966036,0.41366481970792124,0.2703399436937959
Fixed Cut 90.0%,49,122,438,89.93839835728953,N/A,97.98272705078125,2.64573073387146,100.62845778465271,0.6179802284094833,0.2616988917711626,0.12494531451806268,0.12921657539070405,0.09854693098826593,0.0164502678054121,1.2075492093315943,0.5081147111546338,0.4385894845438679,1.4149126157250818,0.5766753746659343,0.566304063782492,0.8424146572142157,0.3612589771449992,0.28657228266245866
Window L1,312,122,175,35.93429158110883,0.020214080810546875,95.42463898658752,3.5181331634521484,98.96298623085022,0.0719221107517494,0.06261884322183246,0.005206586929596266,0.05541790627248264,0.049174005628706684,0.0033498762215495607,4.024448094457489,0.5469036975279233,0.37199555024085273,2.5370216278072455,0.4683051132266221,0.31494059076352654,1.6722024348222422,0.2817504149012712,0.17387315103888124
Window L2,247,122,240,49.28131416837782,0.009685039520263672,90.71249294281006,3.1697018146514893,93.89187979698181,0.030507656956203225,0.028047003681479846,0.0012729024820206031,0.06772939314663716,0.06326636144220683,0.006979839673959925,3.462965144924407,0.5978148057343342,0.43992410163008194,4.176013645459314,0.5192206404980378,0.3624074195461884,1.9343039601216405,0.3020872028390147,0.20264606583306277
Window Normal,92,122,395,81.1088295687885,0.02980494499206543,83.51724791526794,2.67643404006958,86.22348690032959,0.05287083216999637,0.05010628326808833,0.004248632717331195,0.050509053497638186,0.04731148320525594,0.003669395291415929,3.135719329029462,0.5171799034930662,0.34825846284648443,8.363026720013895,0.5429816724001338,0.39778882862250275,2.9005314836777476,0.28939483559163626,0.1884913298694335
Window RBF,317,122,170,34.90759753593429,0.011616945266723633,94.4354932308197,5.407180070877075,99.8542902469635,0.052767538504643885,0.046842430928820164,0.0033626965714782294,0.04798562756606526,0.040816771161129806,0.0020984494778117837,4.293601377784953,0.5483217327840187,0.37138272819910134,1.9268905158479206,0.47418827841211064,0.3425810583346276,1.580311264925896,0.27754230332151986,0.17985623314575472
Window Cosine,317,122,170,34.90759753593429,0.008561134338378906,128.7106487751007,3.770453929901123,132.4896638393402,0.04747993861804794,0.04286433847730661,0.0026557133744204322,0.05038639242314726,0.04289353722630447,0.0024473125224651463,3.308932795151489,0.5775347640665629,0.4133201639664524,3.7898515827919588,0.5140046732546244,0.34704286225584374,1.7991626772461613,0.2943243282561997,0.19136651302979546
Window Linear,172,122,315,64.68172484599589,0.011520862579345703,89.96023297309875,2.9931418895721436,92.96489572525024,0.048448333226603975,0.04727710542713916,0.003614155697487918,0.0670919808548851,0.06199617261212183,0.005042640178612,2.6858882340276495,0.546781448013963,0.3892039118627835,5.893108400853973,0.6234355707926262,0.48752953628306306,2.1736342372407784,0.3198725742114627,0.22134756100548658
Window Clinear,342,122,145,29.774127310061605,0.008424043655395508,97.77000212669373,2.8470890522003174,100.62551522254944,0.04702508087894478,0.042173825578211366,0.0027575706054218177,0.04817379517498471,0.03921314677819819,0.0020124366454526642,1.7298261695637966,0.5613033992442928,0.4309747041118501,2.8263573583252533,0.46783205697988345,0.3097536126119247,1.1628456009857446,0.27763060714514654,0.18637458099366233
Window Rank,312,122,175,35.93429158110883,0.0103759765625,93.32177996635437,4.954415798187256,98.28657174110413,0.05804815724190017,0.05127673257585274,0.0039044286937667226,0.05214809229695558,0.04522640569086907,0.0028447635682004144,4.0192371530632425,0.5383570821947492,0.361367975167664,5.081438461084526,0.5125516848366285,0.35691724495815125,2.302717965921656,0.286852976324525,0.18125860309694564
Window Mahalanobis,312,122,175,35.93429158110883,0.006692171096801758,92.70900917053223,3.531702995300293,96.24740433692932,0.041846973465268826,0.03815488978662646,0.002081575183683138,0.066859793828747,0.06104528306351709,0.005225069251582964,2.0415766948905185,0.5543639407218267,0.4054138707379046,1.3159962528926947,0.4591475398723866,0.35775458570237834,0.8665699287693077,0.2781779133610892,0.19261877521888726
Window AR,162,122,325,66.73511293634496,0.012451887130737305,91.05855202674866,2.773751974105835,93.84475588798523,0.05440556891016039,0.04936311615413641,0.0032185551980064664,0.05078565934287845,0.04556443684806685,0.0032086419770054045,2.740992679396447,0.5483085214384263,0.3920496006326389,49.14730061887452,0.6283179680834327,0.47511095667653835,12.998371131630996,0.31788851063101575,0.21839693862104725
Window Mean,259,122,228,46.81724845995893,0.1293470859527588,88.42075419425964,4.191176891326904,92.7412781715393,0.05115265960729507,0.04607791354140854,0.003273489206379286,0.050282611875740006,0.04271975653448108,0.0025368926971344008,6.160561867620716,0.5375158682598561,0.35812356738026563,4.8779939569409825,0.5009941696963853,0.3299703627779238,2.7849977740111838,0.2818269270080328,0.17347607801542572
Window Median,312,122,175,35.93429158110883,0.1293470859527588,94.76779794692993,4.1215338706970215,99.01867890357971,0.05164732263249079,0.04633734306956688,0.003233265168125599,0.043298341511975674,0.0371878156835644,0.0019393436158178358,2.7681416930495852,0.5625687139141949,0.40224412668282006,5.470474553407467,0.4417450062336937,0.2789187822371323,2.0833904776503793,0.271959719725255,0.17158387942597397
Binary Segmentation L1,312,122,175,35.93429158110883,0.030487060546875,94.32311797142029,4.574615955352783,98.92822098731995,0.06561861050047298,0.05810946816641714,0.00422647627720151,0.044481779877362564,0.038506809075216517,0.0019904952797417217,6.293808948611207,0.5467038823617497,0.36793960284279437,2.025551866634962,0.4304503902510148,0.2882310520853677,2.107365301406001,0.2684426374635996,0.16559690662127635
Binary Segmentation L2,257,122,230,47.227926078028744,0.011115074157714844,121.13772511482239,2.9027631282806396,124.05160331726074,0.04396431314025598,0.04158880739006772,0.0023761850396233435,0.04779711387960247,0.040651275898410215,0.002363161378616081,3.690408684399875,0.5095218956169585,0.33951750155597343,2.918591688923352,0.5218668884727886,0.40908235673965365,1.6751904500857713,0.2784072168445564,0.1883348011784666
Binary Segmentation Normal,97,122,390,80.08213552361396,0.05973982810974121,110.4100968837738,4.016975164413452,114.486811876297,0.09055392231027183,0.08225225371073787,0.010514963998265335,0.02794236569204714,0.024885025323034264,0.0010132358122410623,2.1654777242220518,0.5526738663436483,0.4006461880064223,4.654462665726771,0.6224319844540004,0.48860103365824237,1.7346091694877854,0.32056078245785535,0.22519385536879272
Binary Segmentation RBF,257,122,230,47.227926078028744,0.04139900207519531,134.6829879283905,7.161090850830078,141.88547778129578,0.04731493884597099,0.04244007167272136,0.0030542732641665594,0.05479441709592142,0.04648060151855047,0.002952352655079659,4.738455003710092,0.5703288034261907,0.3991771476045662,3.8234640928225687,0.48094227537120376,0.31474009202799436,2.166007113118638,0.2850479379971666,0.1799809663879517
Binary Segmentation Cosine,312,122,175,35.93429158110883,0.018843889236450195,137.11652779579163,5.16092586517334,142.29629755020142,0.04660239186721853,0.04146882723258927,0.0030864668013652406,0.040402850862180845,0.034333810989256835,0.0016290887628264811,3.2879836342975937,0.6009463010619768,0.4462382040546955,2.1640350466287,0.5295979094892368,0.3933832944558236,1.3847559809139232,0.30158671219326494,0.21108426351867768
Binary Segmentation Linear,312,122,175,35.93429158110883,0.021446943283081055,109.04987025260925,3.8595662117004395,112.93088340759277,0.04603732832093433,0.04200125664791294,0.0026111302866464914,0.060804534735842596,0.05351414968029144,0.004060679135565676,1.901808588429282,0.5480816058511956,0.4075816260366952,2.3076992784931276,0.4843708542398044,0.3359441163707239,1.0790874324947968,0.2819919666048011,0.18754938795740783
Binary Segmentation Clinear,407,122,80,16.427104722792606,0.01276397705078125,117.35767006874084,4.579996824264526,121.95043087005615,0.0744361705510867,0.0640826615475677,0.0060792597189868415,0.09687631682412504,0.08491764951439973,0.009846146039978989,3.9655411994631486,0.5132978236380414,0.34035414810011244,3.4346738057297226,0.4825472998458945,0.321508066644624,1.8928818731420205,0.2862113586364759,0.16944690512592558
Binary Segmentation Rank,312,122,175,35.93429158110883,0.016354084014892578,106.08752727508545,4.271291971206665,110.375173330307,0.06649470661790483,0.05824315117637731,0.004894444496941369,0.054515696935048714,0.048159424108241485,0.0032114517390681384,4.090661920021599,0.549676484615843,0.3737789872524397,2.629474103696852,0.45615506578746234,0.2999655942636357,1.7102866068178515,0.278058531421981,0.17046261943802116
Binary Segmentation Mahalanobis,312,122,175,35.93429158110883,0.02108311653137207,112.40217614173889,3.588901996612549,116.01216125488281,0.06222110575772848,0.05489707120761807,0.004374427947991415,0.044114347777462315,0.0377817530631822,0.0019907785647679823,4.667119829626149,0.5325875781503477,0.3557955190588694,2.0705925797510027,0.45302274758374894,0.3111650267311206,1.7110119657280856,0.26957228750122425,0.1683314380756874
Binary Segmentation AR,312,122,175,35.93429158110883,0.0216519832611084,99.07898783683777,3.6654810905456543,102.76612091064453,0.04984629108234108,0.04409555278324995,0.003487770468679494,0.046826772392847126,0.040263121314786654,0.002251080218350039,3.8109433904938554,0.6157351008612917,0.4626746954015448,2.3571330114192794,0.5026893880634362,0.3568480537405468,1.5661873663470807,0.30069579075569114,0.20631539995728027
Binary Segmentation Mean,289,122,198,40.6570841889117,0.2548849582672119,103.04026508331299,6.983961820602417,110.27911186218262,0.05105894355739557,0.04611811157760899,0.0031547821690087064,0.05298702350449406,0.04449337850798373,0.0026426055613701987,3.173363066464318,0.5374918260026958,0.3656026871862136,3.069760835063922,0.4962351629498408,0.3321535736653416,1.586792467147533,0.28108461975953236,0.1758884121454835
Binary Segmentation Median,312,122,175,35.93429158110883,0.2548849582672119,91.15365719795227,2.5629827976226807,93.97152495384216,0.043319318086351276,0.04075119332909843,0.002273845215486027,0.12196843233257725,0.09223220716657077,0.01132493197149168,2.2693004125304777,0.5962582410185818,0.45250138424485686,1.4208739423636185,0.46320066259763015,0.35553595364145885,0.9638655263282561,0.29811057602797036,0.2054090287683234
Bottom Up L1,242,122,245,50.308008213552355,0.011296987533569336,105.79499912261963,3.767672061920166,109.57396817207336,0.05017773174829019,0.04502805747853742,0.003034853794171516,0.0534090727472149,0.04612794880950692,0.0029830636321528385,2.5754891833403293,0.5611494152363407,0.39986313573510546,47.570003669231596,0.5115426232047218,0.33142094727846094,12.56226991426686,0.2909620111822767,0.1843255001099727
Bottom Up L2,242,122,245,50.308008213552355,0.005909919738769531,103.1158401966095,2.5716660022735596,105.69341611862183,0.316242547634529,0.1960382188985514,0.05104500937969583,0.06529503730824203,0.05788075124766656,0.005004651662110949,1.7026405110178255,0.6279763252937142,0.5386213864173008,14.488182579232166,0.5294107760150746,0.3477882929184654,4.1430901687981905,0.35282651786375185,0.23561483509439324
Bottom Up Normal,262,122,225,46.201232032854215,0.025346994400024414,110.28748965263367,3.8948512077331543,114.20768785476685,0.058801013839150186,0.052228433596699604,0.004283077778994428,0.051310401516815186,0.044224958219936626,0.002686250302668704,2.740992071147377,0.5481278465776502,0.37883088716101887,3.7638127715612844,0.5284709715483045,0.38092407649183896,1.653729064516157,0.2932630524856479,0.19168107293363024
Bottom Up RBF,242,122,245,50.308008213552355,0.009613990783691406,100.43218183517456,2.672835111618042,103.1146309375763,0.051346780419419126,0.04753478937139499,0.0032234689651553274,0.06860102681778267,0.05966215212281786,0.005049311339042885,35.69183721634007,0.4737211354785784,0.29360464050032087,5.591234194025821,0.5484674070918962,0.41723508434496964,10.350754804400774,0.28234637101617194,0.17977812628737214
Bottom Up Cosine,322,122,165,33.880903490759756,0.005838632583618164,98.9815239906311,5.062385320663452,104.04974794387817,0.07699718286171899,0.06650476204947636,0.006166140698237239,0.04267797639565218,0.03481119567707622,0.001636505142925426,2.30503814118363,0.5695985291182579,0.41480393378704816,2.8834479390080867,0.49993005885622316,0.3387840411275962,1.3270403098622718,0.2927111364252585,0.19034765518895178
Bottom Up Linear,322,122,165,33.880903490759756,0.006278038024902344,100.2715368270874,5.6724019050598145,105.95021677017212,0.08179381176217444,0.07018804759687253,0.0069271391378262865,0.052658061119402466,0.04217819283057857,0.0024041637690755415,3.5863079892044127,0.5352116494866811,0.3604890273156638,3.2642888243938324,0.475072314104383,0.31007688412975903,1.7462621716199558,0.28066255100462884,0.1699743035880812
Bottom Up Clinear,322,122,165,33.880903490759756,0.00485682487487793,102.19568109512329,4.441696882247925,106.6422348022461,0.12090285878601989,0.09896162377391961,0.013440009198397744,0.05260678969022972,0.04198399672561067,0.0024546116571919426,159.48953852709866,0.5498868363776165,0.3692924582403124,8.642818957274297,0.46967499102800025,0.29735552548432037,42.076466783212304,0.29012686197628684,0.17063565114505563
Bottom Up Rank,307,122,180,36.96098562628337,0.010596752166748047,101.68663024902344,3.4025118350982666,105.09973883628845,0.11848725739774427,0.11373388713360964,0.01552392546795637,0.10602982486292499,0.08720817383612817,0.00996130270537896,1.9945097304433637,0.59725983658417,0.46538229171286916,1.9210368629576278,0.47493519873065765,0.3366768808959808,1.035015918915415,0.3182842740711414,0.20688610019554632
Bottom Up Mahalanobis,307,122,180,36.96098562628337,0.004490852355957031,102.99260687828064,4.044607877731323,107.04170560836792,0.10025190984701937,0.0950233979622858,0.012098698263757925,0.1813621275254832,0.16717665281396293,0.03632050829404787,7.192705598760943,0.5532380919256036,0.38753141862144064,14.087300050314468,0.42440786989488133,0.2572612682485176,5.390404921611978,0.30996150314918336,0.17330297335694098
Bottom Up AR,307,122,180,36.96098562628337,0.007972002029418945,96.04692316055298,5.439934968948364,101.49483013153076,0.055294582515074575,0.04948053794619527,0.0034793437008244265,0.050241124924059896,0.04396555256025596,0.0027118679328363552,26.750601257051557,0.5347299260244248,0.34779468100753724,3.9113822970078105,0.43866812132691385,0.2790460499645224,7.691879815374626,0.2667110344644475,0.15825798565143012
Bottom Up Mean,288,122,199,40.86242299794661,0.09220099449157715,112.39989900588989,4.695472002029419,117.18757200241089,0.04595805789353735,0.041196154184787684,0.002753869373150601,0.05563720013721063,0.04902408830038507,0.0033135737917419925,1.865458000560294,0.5530593511410453,0.4126261748042863,2.3702983197326604,0.45137018426308084,0.3015654193859586,1.0843378945809259,0.2736624444723248,0.1800647593387844
Bottom Up Median,307,122,180,36.96098562628337,0.09220099449157715,104.70970916748047,5.908959150314331,110.71086931228638,0.05652540338122426,0.0501385750330206,0.004137238900072209,0.05183663086385469,0.04547859170607347,0.0028527632958735825,4.091580859832653,0.54981468584106,0.3746119014743748,1.6927885576852906,0.4599214853468926,0.3305270959268835,1.4731828629407557,0.2763383344817617,0.17803224989930094
