Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,Close_MAPE,Close_MAE,Close_MSE,Volume_MAPE,Volume_MAE,Volume_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,249,125,248,49.899396378269614,N/A,84.76355385780334,2.4215590953826904,87.18511295318604,0.08892416193478814,0.0246669937507987,0.000854411451478099,0.85071420447971,0.01994301281314171,0.0012196447634871658,0.46981918320724897,0.0223050032819702,0.0010370281074826323
Fixed Cut 55.0%,224,125,273,54.929577464788736,N/A,87.70776391029358,2.515706777572632,90.22347068786621,0.15961509700435514,0.04325707368949621,0.00250334830810907,4.7061240340889965,0.019622279981312843,0.0013224376615844596,2.432869565546674,0.03143967683540453,0.0019128929848467647
Fixed Cut 60.0%,199,125,298,59.95975855130785,N/A,88.52565693855286,2.798251152038574,91.32390809059143,0.23809497343165192,0.06683519975894708,0.005877554941814287,0.5307539723828646,0.02983871444617275,0.001398007039522652,0.38442447290725806,0.04833695710255991,0.0036377809906684693
Fixed Cut 65.0%,174,125,323,64.98993963782696,N/A,85.51960015296936,2.746277093887329,88.26587724685669,0.11711326065655409,0.08603823025648928,0.010571798206959075,0.4328405943587935,0.07081483997636753,0.015123582445914587,0.27497692750767394,0.07842653511642843,0.012847690326436834
Fixed Cut 70.0%,150,125,347,69.81891348088531,N/A,86.76652908325195,2.6109797954559326,89.37750887870789,0.10229327542218573,0.07425269094231436,0.00832185871085578,0.44096615405332806,0.06876388089641686,0.014193675100128417,0.2716297147377568,0.0715082859193656,0.011257766905492095
Fixed Cut 75.0%,125,125,372,74.84909456740442,N/A,82.12905979156494,3.0451300144195557,85.1741898059845,0.1150231446495462,0.08630536538483949,0.010994298154716626,0.45902282041400827,0.09935043628670806,0.036670045627590644,0.28702298253177727,0.09282790083577375,0.023832171891153643
Fixed Cut 80.0%,100,125,397,79.87927565392354,N/A,78.82791709899902,2.6832430362701416,81.51116013526917,0.10386091568883403,0.0783862210994636,0.009519757231490818,0.45085710856471684,0.1152473344100377,0.03651720948872316,0.27735901212677544,0.09681677775475066,0.023018483360107
Fixed Cut 85.0%,75,125,422,84.90945674044266,N/A,79.60366678237915,2.5169811248779297,82.12064790725708,0.10497734754277958,0.0794966624775149,0.009455186573071884,0.42372838121227296,0.10482582041558064,0.03410776418996933,0.26435286437752625,0.09216124144654775,0.021781475381520612
Fixed Cut 90.0%,50,125,447,89.93963782696177,N/A,81.53455591201782,3.829103708267212,85.36365962028503,0.09955943498990982,0.07487037149242243,0.008541198489785422,0.4160752470225007,0.10800853730889119,0.032203383934094915,0.25781734100620524,0.09143945440065679,0.020372291211940174
Window L1,127,125,370,74.44668008048289,0.023511171340942383,80.97244906425476,3.0033600330352783,83.99932026863098,0.1278661828767872,0.09565150979542196,0.013095240792839583,0.47650522957391,0.11287068974294388,0.03827868055480663,0.30218570622534874,0.10426109976918288,0.025686960673823107
Window L2,182,125,315,63.38028169014085,0.009543895721435547,83.52080416679382,2.8546130657196045,86.38496112823486,0.10087915446454866,0.03312094796386075,0.0015802199438781925,0.44895675682680347,0.020674455113644272,0.0010224972666270373,0.27491795564567606,0.02689770153875251,0.0013013586052526144
Window Normal,177,125,320,64.38631790744466,0.033605098724365234,82.71477317810059,2.92756986618042,85.67594814300537,0.16549039128599247,0.11551866194973309,0.017206116176778287,0.45602185391505407,0.09291060009791269,0.01688373218439154,0.31075612260052315,0.10421463102382289,0.01704492418058491
Window RBF,127,125,370,74.44668008048289,0.009745121002197266,67.2745349407196,2.656841993331909,69.94112205505371,0.10477452238675446,0.0803789695344701,0.009646021958244183,0.4757438052756795,0.11443313751398648,0.03848107100923611,0.29025916383121697,0.09740605352422826,0.02406354648374015
Window Cosine,182,125,315,63.38028169014085,0.005429983139038086,100.30696821212769,3.336380958557129,103.64877915382385,0.2237003959165397,0.06491829984304154,0.005228559438665776,0.43528891976842704,0.016751180413707288,0.000956990178922749,0.32949465784248344,0.04083474012837443,0.0030927748087942616
Window Linear,182,125,315,63.38028169014085,0.0109100341796875,116.83801484107971,3.904015064239502,120.7529399394989,0.11536521480836984,0.037280439283253176,0.00200237834826958,0.5977588176732103,0.03506718049554477,0.0018737610351657133,0.3565620162407899,0.03617380988939897,0.0019380696917176466
Window Clinear,227,125,270,54.32595573440644,0.01182413101196289,90.17677116394043,3.2782890796661377,93.46688437461853,0.11380028805314493,0.033522860549341775,0.0017379988507042997,0.44128537809618046,0.021692198424405222,0.0009995109937891713,0.2775428330746627,0.02760752948687349,0.0013687549222467354
Window Rank,177,125,320,64.38631790744466,0.019045114517211914,85.01391315460205,2.856525182723999,87.88948345184326,0.21910561558358918,0.14498040147417077,0.02557435636600774,0.4997843336410592,0.06674292839905241,0.016424877048268408,0.35944497461232405,0.10586166493661162,0.020999616707138076
Window Mahalanobis,177,125,320,64.38631790744466,0.005664825439453125,82.78416895866394,2.8239691257476807,85.61380290985107,0.15828807190251787,0.11021701203017158,0.01615969485979194,0.4316739862874068,0.0723247330380692,0.014708631430456443,0.2949810290949624,0.09127087253412039,0.015434163145124188
Window AR,182,125,315,63.38028169014085,0.015218019485473633,83.75901913642883,2.733772039413452,86.50800919532776,0.12189051273159474,0.039736064179489564,0.0023201921245777,0.4628510840386324,0.025023690772561245,0.0011036320469265683,0.2923707983851135,0.032379877476025394,0.001711912085752134
Window Mean,174,125,323,64.98993963782696,0.14449739456176758,82.69705891609192,2.3261611461639404,85.16771745681763,0.12720619395296728,0.09219658768622406,0.012540354369240909,0.44369234528807133,0.07582907858860821,0.015207875364668213,0.28544926962051936,0.08401283313741614,0.013874114866954557
Window Median,180,125,317,63.78269617706237,0.14449739456176758,82.9825222492218,2.894350051879883,86.02136969566345,0.12861731906819895,0.043737072180475275,0.0027777906752426552,0.5219139238844359,0.034455407353211974,0.0016281694547371044,0.3252656214763174,0.039096239766843635,0.0022029800649898796
Binary Segmentation L1,412,125,85,17.102615694164992,0.028515100479125977,91.51600790023804,2.7892839908599854,94.33380699157715,0.09364607282836314,0.027178149230668875,0.001153576802239104,0.46746865839103574,0.026489071689209772,0.0011514934986462941,0.2805573656096994,0.026833610459939313,0.0011525351504426988
Binary Segmentation L2,452,125,45,9.054325955734406,0.015599966049194336,88.4350368976593,2.9512887001037598,91.40192556381226,0.12248841123275685,0.03408749419223228,0.0016702292760382106,0.43449989218466073,0.022234465502615302,0.0009760788206418544,0.27849415170870884,0.028160979847423783,0.001323154048340032
Binary Segmentation Normal,172,125,325,65.3923541247485,0.04261016845703125,85.57592511177063,2.890531063079834,88.5090663433075,0.13285083143991144,0.09485908734237984,0.012937698425556081,0.44698696674327043,0.08853674001706432,0.016145253626933847,0.28991889909159074,0.09169791367972208,0.014541476026244962
Binary Segmentation RBF,402,125,95,19.114688128772634,0.03081798553466797,79.27850103378296,3.008183002471924,82.31750202178955,0.09375667032202094,0.027258212572161995,0.0011345707069424782,0.4779367116846558,0.026004843652842294,0.0011781596936455997,0.2858466910033385,0.026631528112502134,0.0011563652002940389
Binary Segmentation Cosine,22,125,475,95.57344064386318,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Binary Segmentation Linear,342,125,155,31.18712273641851,0.012283802032470703,87.07164192199707,2.2346749305725098,89.31860065460205,0.2968345368199032,0.06982684111467277,0.006173459396556579,0.48854395711943815,0.01669564622461696,0.0010242513061479506,0.39268924696967067,0.043261243669644865,0.0035988553513522643
Binary Segmentation Clinear,337,125,160,32.19315895372233,0.009311914443969727,85.21745991706848,2.939945936203003,88.16671776771545,0.09246849944719565,0.02665953127248593,0.0010783225278736684,0.49695986501832057,0.016371744355695023,0.001040077918985771,0.294714182232758,0.021515637814090473,0.0010592002234297198
Binary Segmentation Rank,367,125,130,26.156941649899395,0.013450145721435547,85.51836800575256,2.3240771293640137,87.85589528083801,0.11484715640371132,0.033435366687544106,0.0017095464980320405,0.4628920983176057,0.026287966451549752,0.001104922374918869,0.28886962736065847,0.02986166656954693,0.0014072344364754546
Binary Segmentation Mahalanobis,297,125,200,40.24144869215292,0.017439842224121094,78.50998210906982,2.5290138721466064,81.05643582344055,0.08063518822038822,0.02290449396061167,0.0008355554754362919,0.4479611248011406,0.01739068738811014,0.0009562508633409821,0.2642981565107643,0.020147590674360907,0.0008959031693886372
Binary Segmentation AR,317,125,180,36.21730382293762,0.018692970275878906,82.48249292373657,2.688847780227661,85.19003367424011,0.14550237201229652,0.03870679272363452,0.002227837082160829,0.5854433423380766,0.017401209414516124,0.0010243549453998427,0.3654728571751867,0.028054001069075317,0.0016260960137803354
Binary Segmentation Mean,312,125,185,37.223340040241446,0.1887218952178955,85.79561686515808,3.128039836883545,89.11237859725952,0.1493033007218113,0.04764696139598064,0.0031628386733229177,0.4164460904124196,0.018492674966858413,0.0009046692345710513,0.2828746955671154,0.03306981818141951,0.002033753953946984
Binary Segmentation Median,340,125,157,31.58953722334004,0.1887218952178955,84.72292113304138,2.908540964126587,87.82018399238586,0.11987042520607016,0.03677300186734619,0.0018643660849753823,0.4339293571279296,0.021509241031938665,0.000976983425874263,0.27689989116699987,0.029141121449642426,0.0014206747554248225
Bottom Up L1,407,125,90,18.10865191146881,0.01175999641418457,86.10334181785583,2.486654043197632,88.60175585746765,0.10968649529618732,0.03141292211371318,0.0014895608248084663,0.44667776402574444,0.020608703755336584,0.0009694406459234791,0.27818212966096595,0.026010812934524882,0.0012295007353659729
Bottom Up L2,172,125,325,65.3923541247485,0.005053043365478516,91.59178805351257,3.817654848098755,95.4144959449768,0.13308793981442732,0.09604648898791254,0.012503304187754099,0.4794341734225943,0.0724205911737077,0.016138059536747514,0.3062610566185109,0.08423354008081015,0.014320681862250807
Bottom Up Normal,172,125,325,65.3923541247485,0.03519892692565918,107.87944889068604,3.9077651500701904,111.82241296768188,0.1676939228914906,0.11745199675806584,0.0177359684973386,0.4464291004736371,0.0859900756133911,0.0162031477607954,0.3070615116825639,0.10172103618572846,0.016969558129067
Bottom Up RBF,357,125,140,28.169014084507044,0.016872882843017578,108.37109613418579,3.9829790592193604,112.37094807624817,0.3169004031561112,0.0732726923730332,0.006790952022900087,0.4829403589549156,0.02901177620309657,0.0012670365967257754,0.3999203810555134,0.05114223428806487,0.004028994309812931
Bottom Up Cosine,232,125,265,53.31991951710262,0.008391141891479492,107.12530994415283,3.6614551544189453,110.79515624046326,0.12934196567618034,0.0354960045184684,0.0017371030662405194,0.5845513807553584,0.016942840564888012,0.0010239326676557696,0.3569466732157694,0.0262194225416782,0.0013805178669481443
Bottom Up Linear,187,125,310,62.37424547283702,0.007385730743408203,109.84293484687805,2.592118978500366,112.44243955612183,0.14863126119172182,0.045882536479409944,0.002949786039264121,0.43814994627912035,0.020985593309116476,0.0009972714429263272,0.29339060373542114,0.033434064894263205,0.001973528741095224
Bottom Up Clinear,297,125,200,40.24144869215292,0.00556182861328125,82.45928597450256,2.9040019512176514,85.3688497543335,0.39274920691941456,0.08533733915590884,0.00869841220224888,10.0531364739544,0.052751035264911726,0.003692021857514281,5.222942840436907,0.0690441872104103,0.006195217029881579
Bottom Up Rank,297,125,200,40.24144869215292,0.010539054870605469,83.43608689308167,2.69626522064209,86.14289116859436,0.10008325643758902,0.02852801200469911,0.0012482659710611234,3.5913132135445065,0.02651578726439498,0.0016499365073933915,1.8456982349910473,0.027521899634547046,0.001449101239227257
Bottom Up Mahalanobis,257,125,240,48.2897384305835,0.005747079849243164,82.9725079536438,2.5662150382995605,85.5444700717926,0.16495722669544008,0.04331960243340115,0.002652115279439297,0.41992837498127183,0.017772535836087948,0.0008779938990807795,0.29244280083835583,0.03054606913474455,0.0017650545892600377
Bottom Up AR,357,125,140,28.169014084507044,0.006864070892333984,84.61037993431091,2.7440178394317627,87.36126184463501,0.15959525469693686,0.04176946006495185,0.002604135220422666,1.2042137023682191,0.020385431963277963,0.0012804495472717025,0.6819044785325777,0.031077446014114905,0.0019422923838471845
Bottom Up Mean,274,125,223,44.8692152917505,0.1133737564086914,76.57144403457642,2.264845848083496,78.9496636390686,0.33291712887021346,0.07459293558284322,0.006887991922814518,0.4817643427722528,0.01886898981707557,0.0009819410651521242,0.4073407358212331,0.0467309626999594,0.003934966493983323
Bottom Up Median,277,125,220,44.26559356136821,0.1133737564086914,79.88696718215942,2.3467659950256348,82.34710693359375,0.2001113936068086,0.06766225449779906,0.005218784088081596,0.456086371089716,0.016514276729691094,0.0009128341248990544,0.3280988823482622,0.042088265613745096,0.003065809106490325
