Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,x_MAPE,x_MAE,x_MSE,y_MAPE,y_MAE,y_MSE,sin(theta)_MAPE,sin(theta)_MAE,sin(theta)_MSE,cos(theta)_MAPE,cos(theta)_MAE,cos(theta)_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,244,122,243,49.89733059548255,N/A,104.17282819747925,4.661064863204956,108.8338930606842,0.05338484813409398,0.05015159036176755,0.003112192925411012,0.06638451984926444,0.05435785335974593,0.004138850839682848,4.426299983525593,0.5720494906115238,0.4010397915564557,4.579627285333855,0.5024157997805263,0.3330403427070962,2.281424159210702,0.294743683528391,0.1853327945071614
Fixed Cut 55.0%,220,122,267,54.82546201232032,N/A,100.86328911781311,4.053681135177612,104.91697025299072,0.046411188538144424,0.04347757494228785,0.0024127462335091004,0.04201675996206893,0.0362794302990104,0.0018517983140298444,3.770190192759705,0.5178082342078811,0.3378559602136271,7.332414945132673,0.5359383809368844,0.37729243208692875,2.797758271598148,0.28337590509651606,0.1798532342120237
Fixed Cut 60.0%,195,122,292,59.95893223819302,N/A,137.70139122009277,3.810131311416626,141.5115225315094,0.052807200934714305,0.04700950173037105,0.0034005784370096633,0.04139607569727282,0.03695592601051951,0.001950786458237013,2.5584058921014234,0.5205141439085131,0.35639912993940526,163.96851114017176,0.5037552127894359,0.35549629165924584,41.65528007722634,0.27705869610971,0.17931169662347451
Fixed Cut 65.0%,171,122,316,64.8870636550308,N/A,109.18754506111145,3.1848740577697754,112.37241911888123,0.07989579669678627,0.07836103665689959,0.007764489705316405,0.08599681018575879,0.08379584425578974,0.009727405794041619,3.027144608184701,0.5534442750338902,0.3875226145802997,4.655455594998359,0.6239095802292532,0.48841211158388975,1.9621232025164015,0.3348776840439583,0.22335665541588687
Fixed Cut 70.0%,147,122,340,69.81519507186859,N/A,100.07212424278259,3.061734914779663,103.13385915756226,0.12000454056502532,0.1291256397925143,0.022162624424523217,0.14404405726787212,0.15555057924807386,0.03382901887435684,4.314146813670806,0.5768845764895544,0.40877048110164216,2.273409092663393,0.5212568435939253,0.3982381596424493,1.712901126041774,0.345704409781017,0.21575007101074284
Fixed Cut 75.0%,122,122,365,74.94866529774127,N/A,95.33702397346497,3.121527910232544,98.45855188369751,0.05423816741979604,0.04996016561690778,0.0037342169327652607,0.032442142477839775,0.029778486381737117,0.0014470461464607023,1.8622093637927029,0.5945705892146386,0.45989277255884436,1.6343387785210124,0.5421080337978739,0.4671539469594104,0.895807113052838,0.3041043187527894,0.23305699564937016
Fixed Cut 80.0%,98,122,389,79.87679671457906,N/A,91.16511583328247,2.793583869934082,93.95869970321655,0.05297892657712247,0.048974307597823334,0.003356943299284,0.0359878331949607,0.03252187068548608,0.001592538581704987,2.3183040329378652,0.5190082017400615,0.3587834302569612,113.76049065255395,0.577853386346435,0.425001048323951,29.04194036131597,0.2945894415924516,0.1971834901154753
Fixed Cut 85.0%,74,122,413,84.80492813141683,N/A,90.59295320510864,2.96921706199646,93.5621702671051,0.08614021383292683,0.07227712309713755,0.007783562695447081,0.10188942118668275,0.0817325739529048,0.008685393484121836,1.5581448544259158,0.6039646375990806,0.49437534650075093,9.141496545756892,0.6778371517422493,0.5293472163744389,2.7219177588006054,0.35895287159784317,0.2600478797636898
Fixed Cut 90.0%,49,122,438,89.93839835728953,N/A,87.21836495399475,3.6878128051757812,90.90617775917053,0.36624137195819223,0.19822567000360947,0.07567045085542182,0.21334856576919742,0.1399964568558643,0.034421904127466256,1.1266388699209697,0.5231350521767453,0.4695919022953774,1.682514503430964,0.5356917111145361,0.4829337425182813,0.8471858277698308,0.3492622225376888,0.2656544999491367
Window L1,312,122,175,35.93429158110883,0.01572728157043457,97.38780117034912,5.751708030700684,103.15523648262024,0.11998313518148067,0.09895002291069369,0.012285145275500125,0.06892456468140039,0.06321576568331974,0.005824873737184296,2.6975923192064917,0.5493623400745,0.3824879460736721,3.087278190479049,0.4694481315504128,0.30608458154147056,1.4934445523871058,0.2952440650547316,0.17667063665695681
Window L2,247,122,240,49.28131416837782,0.009718179702758789,100.53435397148132,5.67851710319519,106.22258925437927,0.05933251237891647,0.052713615340115046,0.0036295881689757366,0.05040045865381095,0.04349653331359714,0.002585651444572333,34.946961012079704,0.5150597883537442,0.327292421307558,4.8432147657445475,0.47012509447408946,0.2797699657297647,9.974977187214247,0.2703487578703866,0.1533194066627177
Window Normal,92,122,395,81.1088295687885,0.04635977745056152,107.33778095245361,4.177112102508545,111.56125283241272,0.05909808348590559,0.051935724472832234,0.0036527001192637916,0.09956478090841514,0.0808901354885359,0.00876093370810246,3.380824199265857,0.5059555190167571,0.3330234150914154,12.506099410879726,0.5773796054291992,0.40566941986518956,4.0113966186349765,0.3040402461018312,0.18777661719599284
Window RBF,317,122,170,34.90759753593429,0.013159036636352539,142.23736882209778,6.787503957748413,149.03803181648254,0.0619756218181487,0.0543307194848196,0.004705388829769314,0.05173973186927148,0.044699673327093466,0.0027307012409169347,8.115948907047821,0.5624530573441846,0.38767667632800035,7.28427086281106,0.48806350974729784,0.3149482833680105,3.878483780886575,0.2873867399758489,0.17751526244167426
Window Cosine,317,122,170,34.90759753593429,0.00855708122253418,117.45238995552063,4.196975231170654,121.65792226791382,0.047803043332321014,0.04314692199412454,0.0025504418060029455,0.037542270880588875,0.03215238069028098,0.0016099651394882104,2.4517859012696053,0.5272815324753171,0.3600566889634762,5.44545932059842,0.47729282255569977,0.32988131900861967,1.9956476340202343,0.26996841442885566,0.1735246037293967
Window Linear,172,122,315,64.68172484599589,0.01221919059753418,99.77458882331848,3.8155300617218018,103.60233807563782,0.04014573578803759,0.03671869703757741,0.0022511109653645693,0.055041851985364675,0.0488384873367461,0.0030318031513787923,4.650083985837259,0.5476896219872979,0.37134111892210886,45.571854535603265,0.579786810671792,0.4210466711303231,12.579281527303488,0.30325840425835343,0.1994176760422939
Window Clinear,342,122,145,29.774127310061605,0.008751153945922852,113.68608212471008,3.8967809677124023,117.59161424636841,0.06189578695481444,0.05488421070216948,0.004304232216560854,0.04372858215254249,0.03564288457212421,0.0017041518369039805,2.4746867753590394,0.5394735651654947,0.3764383575333268,3.2402211430935424,0.47398097467260614,0.3103179624356089,1.4551330718899846,0.2759954087780987,0.17319117600560013
Window Rank,312,122,175,35.93429158110883,0.011310815811157227,105.88404202461243,4.1855432987213135,110.0808961391449,0.04402382352864776,0.03997209378329432,0.002466804196516234,0.04815448797352782,0.042152215349404096,0.0024617418150410485,1.9600500769348599,0.5298399535359897,0.381897126669214,2.002359076857318,0.4723564891446857,0.3271099739268422,1.0136468663235887,0.2710801879533435,0.1784839116519034
Window Mahalanobis,312,122,175,35.93429158110883,0.006075143814086914,96.15146803855896,3.2839910984039307,99.44153428077698,0.05390251799509779,0.04837493431741666,0.003544265615712513,0.06015265688709478,0.05404222347260605,0.004192673056049412,4.031896772054039,0.5919207315997566,0.429060504472171,2.197681268039658,0.5083873113108076,0.3631196794886654,1.585908303743972,0.3006813001751467,0.19997928065814963
Window AR,162,122,325,66.73511293634496,0.011154890060424805,79.60774612426758,2.1042637825012207,81.72316479682922,0.08030538752493796,0.08070320405388304,0.008687068126009098,0.10980783592326558,0.09397817218494822,0.012651603334668023,2.5832751553826783,0.5709271796959938,0.42446649543361337,22.879270079846364,0.6503315391963586,0.5020948930465806,6.413164614669311,0.348985023782796,0.23697501498521772
Window Mean,259,122,228,46.81724845995893,0.14303255081176758,85.06698179244995,5.1876702308654785,90.3976845741272,0.046183588645504925,0.04205876704941555,0.0024928227312711114,0.042196129735838285,0.035649116708984005,0.0018888827379044137,81.64287919440606,0.5368302583094084,0.35189257669892343,59.075470639900736,0.47403183036496155,0.3002736647241206,35.20168238817203,0.27214249310819244,0.16413698672305488
Window Median,312,122,175,35.93429158110883,0.14303255081176758,95.75941872596741,2.76487398147583,98.667325258255,0.0497825722024383,0.04531567523316777,0.0029704869186496377,0.0491741048092372,0.042679430671144984,0.0024906503214965777,2.514144244773431,0.5462795670441056,0.38560526134432105,1.9141790318519831,0.46159611208706175,0.32124435144461155,1.1318199884092723,0.2739676962588701,0.17807768750726974
Binary Segmentation L1,312,122,175,35.93429158110883,0.02244400978088379,105.44267702102661,3.6360599994659424,109.10118103027344,0.07378617337205196,0.06419451384610886,0.006087699207284729,0.04179439347469513,0.0353469704368395,0.001671997474208236,2.7574309289198538,0.5633149545924921,0.39915539293282515,4.06256683590368,0.5325122131117664,0.36542814998569134,1.73389458291757,0.2988421629968019,0.19308580990000235
Binary Segmentation L2,257,122,230,47.227926078028744,0.015522956848144531,106.90565705299377,4.483717918395996,111.40489792823792,0.061761706701016085,0.054424091761608354,0.00450927162252876,0.05311329406914007,0.04696100148589638,0.0028955258488663023,5.122676266888223,0.5236861367860574,0.34228777367745206,3.0028144739600533,0.5024932002547605,0.34023979615775957,2.0600914354046083,0.2818911075720807,0.1724830918266516
Binary Segmentation Normal,97,122,390,80.08213552361396,0.04145693778991699,90.06881809234619,2.4793131351470947,92.5895881652832,0.05845093532645301,0.054407332368528204,0.004390878641795486,0.06921379301089878,0.06035757306808643,0.004962851818247507,2.4642315022771606,0.557138029164306,0.4036475580848007,76.13133535830713,0.5529991303254549,0.40024238497210174,19.68080789723041,0.30622551623159405,0.20331091837923632
Binary Segmentation RBF,257,122,230,47.227926078028744,0.019165754318237305,104.26132774353027,3.3298208713531494,107.61031436920166,0.057987487041489885,0.05228592065750959,0.00399818909439455,0.043852936379547625,0.03781832612220664,0.0019495709690321662,4.139229871506752,0.5695841515706771,0.39990105904730383,6.060379364457206,0.5161431018547793,0.3438037495971592,2.57536241484625,0.2939578750512932,0.1874131421769724
Binary Segmentation Cosine,312,122,175,35.93429158110883,0.023997068405151367,110.25788497924805,4.6523590087890625,114.93424105644226,0.05178444436684828,0.04671306859258628,0.003455114575673153,0.05666823160687252,0.04836387207652792,0.003285738402553301,3.5665402193474605,0.5675668382568455,0.39898818683350146,3.904781094109059,0.5014002059051471,0.3338197114218117,1.8949434973575605,0.2910109962077768,0.18488718780838492
Binary Segmentation Linear,312,122,175,35.93429158110883,0.016271114349365234,117.02810478210449,4.7225542068481445,121.766930103302,0.07308883733194652,0.06377906969334633,0.00553637288830917,0.04446090407939477,0.03807014103853956,0.00197816493236905,69.93414679231837,0.5365746988132897,0.35269995942538007,3.227350949346917,0.46659014662554776,0.30380837148527245,18.319761870769153,0.27625351404268084,0.1660057171828327
Binary Segmentation Clinear,407,122,80,16.427104722792606,0.01273202896118164,129.54772472381592,9.924417972564697,139.4848747253418,0.08833087171238202,0.07536394242192757,0.007689104438365489,0.0629364864048725,0.05302574626279484,0.00412073401964513,2.529010626902506,0.5367534874313123,0.3734016358125401,2.741719110942999,0.48608642525960444,0.3258546058339481,1.3554992739906897,0.28780740034390984,0.1777665200261247
Binary Segmentation Rank,312,122,175,35.93429158110883,0.016263961791992188,118.75781774520874,4.49683690071106,123.27091860771179,0.06194751017580522,0.055042382340577026,0.004329397972041154,0.05568671892763593,0.04947347420926311,0.003491225511857998,3.0673347693596114,0.5503835901423679,0.38011547163499987,3.0495622822019235,0.507955335888149,0.34604237303225976,1.5586328201662445,0.2907136956450893,0.18349461703778963
Binary Segmentation Mahalanobis,312,122,175,35.93429158110883,0.02849411964416504,141.7885661125183,3.7510628700256348,145.5681231021881,0.07411743774060382,0.06673156736828235,0.007741003481047477,0.055710645536240264,0.04906767562834602,0.0031979873225585604,7.115574456769487,0.5571842377075569,0.38258846127066604,1.9426504103723299,0.44956000772273663,0.3072866701992892,2.297013237604665,0.2806358721067305,0.17520353056839033
Binary Segmentation AR,312,122,175,35.93429158110883,0.02817702293395996,121.53160881996155,4.31374192237854,125.87352776527405,0.04099463241258585,0.03763651780875519,0.0020213009109417562,0.045349820793904594,0.03920152710953598,0.0020467460650903245,2.1890627092558614,0.5475541709887094,0.39250938388321993,2.1088311311310672,0.47979996100250255,0.33403123827263803,1.0960595733983545,0.27604804422737583,0.1826521672829725
Binary Segmentation Mean,289,122,198,40.6570841889117,0.22452497482299805,115.01256704330444,5.8413403034210205,121.07843232154846,0.04559409826969708,0.041003537902750534,0.0026487353984273212,0.06448348000437681,0.05697314253433804,0.0043191527962020545,2.2071517594074677,0.5680960978530596,0.41561980878090365,1.8409020612344773,0.44318385429504537,0.30501094841064547,1.0395328497290048,0.2773141581462984,0.18189966134654462
Binary Segmentation Median,312,122,175,35.93429158110883,0.22452497482299805,118.53250503540039,3.128115177154541,121.88514518737793,0.08375726517797379,0.07393119623287098,0.008069841697165155,0.05104313815096867,0.045532321502017956,0.0030525212778000003,2.5034433862496894,0.5470987721753767,0.3840398023503793,2.087461636787387,0.4479820101165648,0.3109149150397209,1.1814263565915049,0.2786360750067076,0.1765192700912664
Bottom Up L1,242,122,245,50.308008213552355,0.01288914680480957,126.82662200927734,4.827014207839966,131.66652536392212,0.04256780210073202,0.038834485606522084,0.0024893244275254575,0.056391067332180016,0.04959750439835579,0.0034582626371252225,3.0949776160151035,0.5372739681672862,0.3656954532353939,9.923644173100504,0.47799807519372456,0.29871997120402316,3.279395164637131,0.27592600834147224,0.16759075287601694
Bottom Up L2,242,122,245,50.308008213552355,0.007603883743286133,134.56258511543274,4.7996368408203125,139.36982583999634,0.043180838248494245,0.03938388424764377,0.002244004133291468,0.0653651946194649,0.05797439750599666,0.004595781096235481,3.0293905141598287,0.5831768561538175,0.42205091033064246,3.009272676320462,0.5234342131161376,0.3666083852628735,1.5368023058370626,0.30099233775589895,0.19887477020576072
Bottom Up Normal,262,122,225,46.201232032854215,0.03844404220581055,132.25771689414978,3.935310125350952,136.23147106170654,0.06339575439028006,0.05545597551121297,0.004899870876670566,0.05929275135893581,0.04979076678010596,0.0035839296485537945,2.117161935103469,0.5912647519880176,0.45401608171279306,1.8993263093827875,0.4981201439125626,0.36245629532198004,1.0347941875588682,0.2986579095479748,0.20623904438999943
Bottom Up RBF,242,122,245,50.308008213552355,0.012273073196411133,137.87386798858643,4.987650156021118,142.87379121780396,0.038662392278148154,0.03499309131706575,0.002053853932590688,0.04645229295602169,0.03969069489632201,0.002121006885071686,4.006814096253326,0.5449503179172408,0.36959616311061316,3.620905521075165,0.505381438397742,0.34226499026028195,1.928208575640665,0.28125388563209275,0.1790090035471394
Bottom Up Cosine,322,122,165,33.880903490759756,0.006459236145019531,120.59072613716125,6.758548021316528,127.3557333946228,0.05210232870259865,0.04664458966961408,0.0033348094710630247,0.04655572047078711,0.0382704818068097,0.002019496255753594,2.119602148830146,0.5410388995433972,0.3861696747568899,2.5707865290522913,0.4960807110918553,0.33999439743496324,1.1972616817639556,0.2805086705279191,0.18287959447966742
Bottom Up Linear,322,122,165,33.880903490759756,0.00897979736328125,119.23229122161865,5.196390151977539,124.43766117095947,0.04553444642001854,0.041302210171945436,0.0026591003047084336,0.05078857750100927,0.0418585805376571,0.002375673759880949,2.1668616554807785,0.5248484025415983,0.37055722271632463,2.001378966910726,0.4494459097348401,0.30595517923977117,1.066140911578133,0.26436377574651027,0.1703867940051713
Bottom Up Clinear,322,122,165,33.880903490759756,0.010113954544067383,118.74703478813171,4.5453362464904785,123.30248498916626,0.05051197480946617,0.04639432819828149,0.0030138256776363116,0.060838555232407145,0.05183968361091875,0.0038694427593949157,35.03187756304715,0.5566204885984628,0.37718909559192726,10.77071313714945,0.4937070916523223,0.32211379931193934,11.478485307559618,0.28714039801499636,0.17654654083522447
Bottom Up Rank,307,122,180,36.96098562628337,0.009663105010986328,114.7420301437378,5.288011074066162,120.03970432281494,0.056949434784620674,0.05050701188536856,0.003703026575682717,0.051090505330396586,0.04268941713280398,0.0026381119016423227,4.450627759126464,0.5328269865634347,0.35674188313583055,1.7483340892977561,0.46227832103231725,0.3298940339173833,1.5767504471348097,0.2720754341534812,0.17324426388263472
Bottom Up Mahalanobis,307,122,180,36.96098562628337,0.004765987396240234,133.0473861694336,6.558568239212036,139.61072039604187,0.05497701192999739,0.05156718997539228,0.003444635162769903,0.047500326706121664,0.0419572035022978,0.002511836467773303,2.0142390935615304,0.5711626680099312,0.4276543579116519,1.6164732308575631,0.4457186311246455,0.316658608181926,0.933297415763803,0.27760142315306674,0.18756735943103023
Bottom Up AR,307,122,180,36.96098562628337,0.012311935424804688,174.67703127861023,8.316329956054688,183.00567317008972,0.09216674338081618,0.07799300270993433,0.008761278894046655,0.04995997435435677,0.04205586297579409,0.002443771506482041,16.781878867910038,0.5354667144883051,0.3512269790972459,2.759060891865579,0.46358124341444606,0.3061154756331655,4.920766619377698,0.2797742058971199,0.16713687628273502
Bottom Up Mean,288,122,199,40.86242299794661,0.1235041618347168,156.59858202934265,5.7984299659729,162.52051615715027,0.05770007062695378,0.05061625285310036,0.004834343222707693,0.06129010479705374,0.05333006363512601,0.003959911946745056,8.001330806369278,0.5224301882805413,0.3456669032845214,2.3240591671752537,0.433689495222432,0.29468068715556456,2.6110950372421353,0.2650164999977999,0.1622854614023846
Bottom Up Median,307,122,180,36.96098562628337,0.1235041618347168,230.005224943161,9.034991979598999,239.16372108459473,0.10210650533709097,0.09284618720057014,0.01135549108567736,0.04970505890530705,0.04241912383417507,0.002932891956552877,3.2991045188723342,0.5399201294659318,0.3709523654018259,2.280289912028208,0.4738562565691322,0.32107963214599067,1.432801498785735,0.28726042426745235,0.1765800951475116
