Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,250,63,N/A,N/A,N/A,5.708240032196045,5.708240032196045,0.2117558769430512,0.1558105393706038,0.031100901853855323,0.2117558769430512,0.1558105393706038,0.031100901853855323
Fixed Cut 5.0%,238,63,12,4.8,N/A,6.177284240722656,6.177284240722656,0.20506033000688723,0.15209192904983135,0.02976643200307853,0.20506033000688723,0.15209192904983135,0.02976643200307853
Fixed Cut 10.0%,225,63,25,10.0,N/A,4.99511194229126,4.99511194229126,0.2107495936960351,0.1548284166087412,0.030963569705719767,0.2107495936960351,0.1548284166087412,0.030963569705719767
Fixed Cut 15.0%,213,63,37,14.799999999999999,N/A,3.0559351444244385,3.0559351444244385,0.2056657075417337,0.15125053604738942,0.029646763360241773,0.2056657075417337,0.15125053604738942,0.029646763360241773
Fixed Cut 20.0%,200,63,50,20.0,N/A,3.7580530643463135,3.7580530643463135,0.20711751609146756,0.15350207702330068,0.030267994276501075,0.20711751609146756,0.15350207702330068,0.030267994276501075
Fixed Cut 25.0%,188,63,62,24.8,N/A,2.9086201190948486,2.9086201190948486,0.1997479126892729,0.14943916898693246,0.02891997059742975,0.1997479126892729,0.14943916898693246,0.02891997059742975
Fixed Cut 30.0%,175,63,75,30.0,N/A,3.790968179702759,3.790968179702759,0.19277816597202868,0.1480030984133077,0.028826841169125594,0.19277816597202868,0.1480030984133077,0.028826841169125594
Fixed Cut 35.0%,163,63,87,34.8,N/A,3.1039960384368896,3.1039960384368896,0.20599855256677818,0.15295491277047454,0.0299653600735521,0.20599855256677818,0.15295491277047454,0.0299653600735521
Fixed Cut 40.0%,151,63,99,39.6,N/A,3.3047399520874023,3.3047399520874023,0.17786569933557086,0.14416680605459462,0.030607107102455268,0.17786569933557086,0.14416680605459462,0.030607107102455268
Fixed Cut 45.0%,138,63,112,44.800000000000004,N/A,3.641611099243164,3.641611099243164,0.19966657466714594,0.15063689132826558,0.02941165594196608,0.19966657466714594,0.15063689132826558,0.02941165594196608
Fixed Cut 50.0%,126,63,124,49.6,N/A,3.346519947052002,3.346519947052002,0.19863133763379337,0.1482274693563995,0.02852436914974854,0.19863133763379337,0.1482274693563995,0.02852436914974854
Fixed Cut 55.0%,113,63,137,54.800000000000004,N/A,3.03609299659729,3.03609299659729,0.19854074411520103,0.14661637983431713,0.028160170104523857,0.19854074411520103,0.14661637983431713,0.028160170104523857
Fixed Cut 60.0%,100,63,150,60.0,N/A,3.190498113632202,3.190498113632202,0.20923209972741794,0.15136793771370968,0.030057995395180663,0.20923209972741794,0.15136793771370968,0.030057995395180663
Fixed Cut 65.0%,88,63,162,64.8,N/A,2.4216678142547607,2.4216678142547607,0.2077175683939302,0.15015411253896932,0.029672206403052154,0.2077175683939302,0.15015411253896932,0.029672206403052154
Fixed Cut 70.0%,75,63,175,70.0,N/A,3.3074791431427,3.3074791431427,0.19128324819108672,0.1443286561986825,0.027871392772041894,0.19128324819108672,0.1443286561986825,0.027871392772041894
Fixed Cut 75.0%,63,63,187,74.8,N/A,2.5505998134613037,2.5505998134613037,0.2003603586653592,0.14748006515570403,0.028385571783519158,0.2003603586653592,0.14748006515570403,0.028385571783519158
Fixed Cut 80.0%,50,63,200,80.0,N/A,3.068603754043579,3.068603754043579,0.21509151765677473,0.15318189438310842,0.031020536785831138,0.21509151765677473,0.15318189438310842,0.031020536785831138
Fixed Cut 85.0%,38,63,212,84.8,N/A,2.574895143508911,2.574895143508911,0.21947027240062442,0.15387047789756747,0.031939285039442995,0.21947027240062442,0.15387047789756747,0.031939285039442995
Fixed Cut 90.0%,25,63,225,90.0,N/A,3.01737904548645,3.01737904548645,0.24001319044500974,0.16541059411931722,0.036929881089951475,0.24001319044500974,0.16541059411931722,0.036929881089951475
Window L1,105,63,145,57.99999999999999,0.005639791488647461,3.1178810596466064,3.123520851135254,0.21776383229876464,0.15516698876008114,0.03174387841433073,0.21776383229876464,0.15516698876008114,0.03174387841433073
Window L2,105,63,145,57.99999999999999,0.0033431053161621094,3.0664560794830322,3.0697991847991943,0.21540299518822575,0.15562925133646907,0.031315235447999,0.21540299518822575,0.15562925133646907,0.031315235447999
Window Normal,105,63,145,57.99999999999999,0.006030082702636719,3.121220111846924,3.1272501945495605,0.21510300485011413,0.15503940590050913,0.03131075684665543,0.21510300485011413,0.15503940590050913,0.03131075684665543
Window RBF,105,63,145,57.99999999999999,0.003426074981689453,2.992427110671997,2.9958531856536865,0.20540296380043715,0.1491957539361049,0.029233297853417415,0.20540296380043715,0.1491957539361049,0.029233297853417415
Window Cosine,150,63,100,40.0,0.0024209022521972656,3.475710868835449,3.4781317710876465,0.19434723600878662,0.1486477745727817,0.028891571987747555,0.19434723600878662,0.1486477745727817,0.028891571987747555
Window Linear,0,63,250,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Window Clinear,70,63,180,72.0,0.0024330615997314453,2.977958917617798,2.9803919792175293,0.20059750262941048,0.15017682968446075,0.02912460834277421,0.20059750262941048,0.15017682968446075,0.02912460834277421
Window Rank,105,63,145,57.99999999999999,0.0033218860626220703,3.2122559547424316,3.2155778408050537,0.1958316521416767,0.14514515537601916,0.027738781036683795,0.1958316521416767,0.14514515537601916,0.027738781036683795
Window Mahalanobis,105,63,145,57.99999999999999,0.0019860267639160156,3.0322651863098145,3.0342512130737305,0.19090591125660733,0.14420412483801215,0.027535248002021784,0.19090591125660733,0.14420412483801215,0.027535248002021784
Window AR,105,63,145,57.99999999999999,0.005278825759887695,3.050652027130127,3.0559308528900146,0.20851305620810917,0.15167380307681796,0.030030059016421196,0.20851305620810917,0.15167380307681796,0.030030059016421196
Window Mean,96,63,154,61.6,0.033879756927490234,3.025269031524658,3.0591487884521484,0.20064483177470524,0.15013367059980007,0.029108198452978667,0.20064483177470524,0.15013367059980007,0.029108198452978667
Window Median,105,63,145,57.99999999999999,0.033879756927490234,3.020259141921997,3.0541388988494873,0.19502344637893657,0.14787265342038072,0.02850750114410133,0.19502344637893657,0.14787265342038072,0.02850750114410133
Binary Segmentation L1,105,63,145,57.99999999999999,0.009628772735595703,3.127652883529663,3.137281656265259,0.1969023255010263,0.1503564151567056,0.029342104132290697,0.1969023255010263,0.1503564151567056,0.029342104132290697
Binary Segmentation L2,105,63,145,57.99999999999999,0.005191802978515625,3.5807571411132812,3.585948944091797,0.19969110678363203,0.14985696774448556,0.028993946940340846,0.19969110678363203,0.14985696774448556,0.028993946940340846
Binary Segmentation Normal,105,63,145,57.99999999999999,0.020546913146972656,3.609586000442505,3.6301329135894775,0.20308584531309418,0.14952905553007703,0.029106888534867852,0.20308584531309418,0.14952905553007703,0.029106888534867852
Binary Segmentation RBF,105,63,145,57.99999999999999,0.006007194519042969,3.179095983505249,3.185103178024292,0.1847179911733779,0.1425158543692763,0.027539632149780082,0.1847179911733779,0.1425158543692763,0.027539632149780082
Binary Segmentation Cosine,150,63,100,40.0,0.0050449371337890625,3.65830397605896,3.663348913192749,0.18203085247705664,0.14444427963022882,0.029113311464940055,0.18203085247705664,0.14444427963022882,0.029113311464940055
Binary Segmentation Linear,40,63,210,84.0,0.004857063293457031,3.136951208114624,3.141808271408081,0.22198253332790122,0.15789552709391888,0.0328808030380343,0.22198253332790122,0.15789552709391888,0.0328808030380343
Binary Segmentation Clinear,230,63,20,8.0,0.0037038326263427734,4.168472051620483,4.172175884246826,0.2150148724811778,0.15805279959625346,0.03194711847627039,0.2150148724811778,0.15805279959625346,0.03194711847627039
Binary Segmentation Rank,105,63,145,57.99999999999999,0.006150007247924805,3.2286837100982666,3.2348337173461914,0.19422752126864692,0.14499943812819943,0.02770610264572591,0.19422752126864692,0.14499943812819943,0.02770610264572591
Binary Segmentation Mahalanobis,105,63,145,57.99999999999999,0.004110097885131836,3.29274320602417,3.2968533039093018,0.1866177080082327,0.14246380248448887,0.02734401299835258,0.1866177080082327,0.14246380248448887,0.02734401299835258
Binary Segmentation AR,105,63,145,57.99999999999999,0.010529041290283203,3.421663999557495,3.4321930408477783,0.21618546231074123,0.15399184435111885,0.03145930756885023,0.21618546231074123,0.15399184435111885,0.03145930756885023
Binary Segmentation Mean,116,63,134,53.6,0.07576966285705566,3.248966932296753,3.3247365951538086,0.20752779026846024,0.15171962414748905,0.02990154026059413,0.20752779026846024,0.15171962414748905,0.02990154026059413
Binary Segmentation Median,105,63,145,57.99999999999999,0.07576966285705566,3.114469051361084,3.1902387142181396,0.19179909086350388,0.1448404746693208,0.027644394998878875,0.19179909086350388,0.1448404746693208,0.027644394998878875
Bottom Up L1,110,63,140,56.00000000000001,0.003946065902709961,3.2283120155334473,3.2322580814361572,0.20830970564575724,0.15382355786800272,0.030152563307784493,0.20830970564575724,0.15382355786800272,0.030152563307784493
Bottom Up L2,95,63,155,62.0,0.002841949462890625,3.2041826248168945,3.207024574279785,0.20037861385152228,0.15040541562591167,0.029207769250567152,0.20037861385152228,0.15040541562591167,0.029207769250567152
Bottom Up Normal,95,63,155,62.0,0.0040130615234375,3.1599369049072266,3.163949966430664,0.1952251701559344,0.14420265586613962,0.02751881410253811,0.1952251701559344,0.14420265586613962,0.02751881410253811
Bottom Up RBF,110,63,140,56.00000000000001,0.002582073211669922,3.144724130630493,3.147306203842163,0.2111644500796887,0.15219381328550557,0.030459263280395468,0.2111644500796887,0.15219381328550557,0.030459263280395468
Bottom Up Cosine,145,63,105,42.0,0.002084016799926758,3.4103808403015137,3.4124648571014404,0.2115891113330022,0.15802061360801858,0.031486698742654584,0.2115891113330022,0.15802061360801858,0.031486698742654584
Bottom Up Linear,10,63,240,96.0,0.002228975296020508,3.4848110675811768,3.4870400428771973,0.24997856703388083,0.17156131555861068,0.04000359438765226,0.24997856703388083,0.17156131555861068,0.04000359438765226
Bottom Up Clinear,235,63,15,6.0,0.0020232200622558594,3.38649320602417,3.388516426086426,0.19759911025768898,0.15344520471134565,0.03097143200257576,0.19759911025768898,0.15344520471134565,0.03097143200257576
Bottom Up Rank,95,63,155,62.0,0.003238201141357422,3.091684103012085,3.0949223041534424,0.211952585408169,0.1526478176072851,0.030487438348682866,0.211952585408169,0.1526478176072851,0.030487438348682866
Bottom Up Mahalanobis,95,63,155,62.0,0.001753091812133789,3.161904811859131,3.1636579036712646,0.2006043053443675,0.14677845781768425,0.028436374974899314,0.2006043053443675,0.14677845781768425,0.028436374974899314
Bottom Up AR,110,63,140,56.00000000000001,0.0035698413848876953,3.2358639240264893,3.239433765411377,0.20047279568508017,0.14573477835892984,0.028262767885955855,0.20047279568508017,0.14573477835892984,0.028262767885955855
Bottom Up Mean,110,63,140,56.00000000000001,0.02828049659729004,3.5863020420074463,3.6145825386047363,0.18636206673014935,0.145833183869679,0.028826491341789835,0.18636206673014935,0.145833183869679,0.028826491341789835
