Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 55.0%,132,74,160,54.794520547945204,N/A,3.3959319591522217,3.3959319591522217,2.1801103819258856,0.2830933982415671,0.12646493997056255,2.1801103819258856,0.2830933982415671,0.12646493997056255
Fixed Cut 60.0%,117,74,175,59.93150684931506,N/A,2.931867837905884,2.931867837905884,2.1702387540019354,0.28053209883585156,0.12338935099224585,2.1702387540019354,0.28053209883585156,0.12338935099224585
Fixed Cut 65.0%,103,74,189,64.72602739726028,N/A,3.0318078994750977,3.0318078994750977,2.4023538373879374,0.28288686535270946,0.12296263339401275,2.4023538373879374,0.28288686535270946,0.12296263339401275
Fixed Cut 70.0%,88,74,204,69.86301369863014,N/A,2.938959836959839,2.938959836959839,2.122929150966859,0.2790088664425512,0.12195615215193549,2.122929150966859,0.2790088664425512,0.12195615215193549
Fixed Cut 75.0%,73,74,219,75.0,N/A,3.114008903503418,3.114008903503418,2.315584899929718,0.28221201423234754,0.12276777553850957,2.315584899929718,0.28221201423234754,0.12276777553850957
Fixed Cut 80.0%,59,74,233,79.7945205479452,N/A,3.5355992317199707,3.5355992317199707,2.4892645983007227,0.2786706328450929,0.11904041185218307,2.4892645983007227,0.2786706328450929,0.11904041185218307
Fixed Cut 85.0%,44,74,248,84.93150684931507,N/A,2.7132787704467773,2.7132787704467773,2.0916599608650572,0.30184679537501924,0.1379046957762573,2.0916599608650572,0.30184679537501924,0.1379046957762573
Fixed Cut 90.0%,30,74,262,89.72602739726028,N/A,3.676835060119629,3.676835060119629,2.7847356066186446,0.3121903155438015,0.14675882372518745,2.7847356066186446,0.3121903155438015,0.14675882372518745
Window L1,112,74,180,61.64383561643836,0.00548100471496582,2.9713988304138184,2.976879835128784,2.2069889510477103,0.28182772911116877,0.12436862046143857,2.2069889510477103,0.28182772911116877,0.12436862046143857
Window L2,112,74,180,61.64383561643836,0.0031387805938720703,2.9066531658172607,2.909791946411133,2.219896060237959,0.2817482670037273,0.12437853801199131,2.219896060237959,0.2817482670037273,0.12437853801199131
Window Normal,132,74,160,54.794520547945204,0.005572080612182617,3.452665090560913,3.4582371711730957,2.2764079764229472,0.28227635769685283,0.1248353798956023,2.2764079764229472,0.28227635769685283,0.1248353798956023
Window RBF,112,74,180,61.64383561643836,0.0034499168395996094,2.822977066040039,2.8264269828796387,2.353863764804379,0.2812716172882128,0.12321378840218207,2.353863764804379,0.2812716172882128,0.12321378840218207
Window Cosine,132,74,160,54.794520547945204,0.002357006072998047,3.3190360069274902,3.3213930130004883,2.193531961934826,0.2815860065813017,0.12464207952398487,2.193531961934826,0.2815860065813017,0.12464207952398487
Window Linear,207,74,85,29.10958904109589,0.002972841262817383,2.845519781112671,2.8484926223754883,1.9032816495076141,0.290670511754002,0.12667773121017445,1.9032816495076141,0.290670511754002,0.12667773121017445
Window Clinear,107,74,185,63.35616438356164,0.002596139907836914,2.7692387104034424,2.7718348503112793,2.2556548339274154,0.2814139360971121,0.1235875230551881,2.2556548339274154,0.2814139360971121,0.1235875230551881
Window Rank,112,74,180,61.64383561643836,0.003304004669189453,3.0864241123199463,3.0897281169891357,2.128867457034614,0.27938225601566113,0.12173527849198514,2.128867457034614,0.27938225601566113,0.12173527849198514
Window Mahalanobis,112,74,180,61.64383561643836,0.0022270679473876953,2.797161817550659,2.799388885498047,2.182347199136526,0.27966597715643643,0.12218991589405509,2.182347199136526,0.27966597715643643,0.12218991589405509
Window AR,52,74,240,82.1917808219178,0.005151033401489258,2.383985996246338,2.389137029647827,1.9959012433007814,0.2835742993302979,0.1219713316471858,1.9959012433007814,0.2835742993302979,0.1219713316471858
Window Mean,119,74,173,59.24657534246576,0.03624987602233887,3.51400089263916,3.550250768661499,2.365896750363984,0.2806120806724463,0.12170985982313616,2.365896750363984,0.2806120806724463,0.12170985982313616
Window Median,112,74,180,61.64383561643836,0.03624987602233887,2.8681299686431885,2.9043798446655273,2.2524856386036265,0.2826927410736608,0.12500273729821965,2.2524856386036265,0.2826927410736608,0.12500273729821965
Binary Segmentation L1,112,74,180,61.64383561643836,0.012964963912963867,3.0260589122772217,3.0390238761901855,2.2399072664516995,0.28064823560240654,0.12326077375280473,2.2399072664516995,0.28064823560240654,0.12326077375280473
Binary Segmentation L2,112,74,180,61.64383561643836,0.005944252014160156,3.3031997680664062,3.3091440200805664,2.285177958540586,0.27966400074124415,0.12132590686957612,2.285177958540586,0.27966400074124415,0.12132590686957612
Binary Segmentation Normal,117,74,175,59.93150684931506,0.008981943130493164,3.356112003326416,3.365093946456909,2.3435374880162967,0.28203349668126965,0.12427904996350862,2.3435374880162967,0.28203349668126965,0.12427904996350862
Binary Segmentation RBF,112,74,180,61.64383561643836,0.006575822830200195,3.0177907943725586,3.024366617202759,2.267185000472638,0.2786443491656903,0.12022881294099536,2.267185000472638,0.2786443491656903,0.12022881294099536
Binary Segmentation Cosine,132,74,160,54.794520547945204,0.00605010986328125,3.1977837085723877,3.203833818435669,2.251123290265121,0.28004864686412284,0.12244790151977719,2.251123290265121,0.28004864686412284,0.12244790151977719
Binary Segmentation Linear,107,74,185,63.35616438356164,0.006642818450927734,3.0239009857177734,3.030543804168701,2.2386704712969814,0.279138763501979,0.12089206067259146,2.2386704712969814,0.279138763501979,0.12089206067259146
Binary Segmentation Clinear,17,74,275,94.17808219178082,0.003760814666748047,2.112748146057129,2.116508960723877,0.9817881934458524,0.45624312818995805,0.30427256873164665,0.9817881934458524,0.45624312818995805,0.30427256873164665
Binary Segmentation Rank,132,74,160,54.794520547945204,0.004869937896728516,3.5658700466156006,3.570739984512329,2.1682831759718773,0.2830895940017379,0.1261909158699908,2.1682831759718773,0.2830895940017379,0.1261909158699908
Binary Segmentation Mahalanobis,112,74,180,61.64383561643836,0.0046710968017578125,2.6980819702148438,2.7027530670166016,2.3161455836997513,0.2809108345332604,0.12306369932708543,2.3161455836997513,0.2809108345332604,0.12306369932708543
Binary Segmentation AR,117,74,175,59.93150684931506,0.00825810432434082,2.811776638031006,2.8200347423553467,2.1452117632397543,0.2781529203511424,0.12094120501290345,2.1452117632397543,0.2781529203511424,0.12094120501290345
Binary Segmentation Mean,107,74,185,63.35616438356164,0.06871986389160156,3.0675930976867676,3.136312961578369,2.3306355245417603,0.2803622224496557,0.12248264206700843,2.3306355245417603,0.2803622224496557,0.12248264206700843
Binary Segmentation Median,112,74,180,61.64383561643836,0.06871986389160156,3.0286760330200195,3.097395896911621,2.2617831584276558,0.28048085819809393,0.12319853321191919,2.2617831584276558,0.28048085819809393,0.12319853321191919
Bottom Up L1,112,74,180,61.64383561643836,0.0050580501556396484,3.1877238750457764,3.192781925201416,2.2251494377607837,0.28056132847183773,0.1235395426796866,2.2251494377607837,0.28056132847183773,0.1235395426796866
Bottom Up L2,112,74,180,61.64383561643836,0.0031669139862060547,2.912904977798462,2.916071891784668,2.2391539831291376,0.27911055204535284,0.12132568399916809,2.2391539831291376,0.27911055204535284,0.12132568399916809
Bottom Up Normal,112,74,180,61.64383561643836,0.004842042922973633,2.9572627544403076,2.9621047973632812,2.2619564034160504,0.27985655246939184,0.12262601492473928,2.2619564034160504,0.27985655246939184,0.12262601492473928
Bottom Up RBF,112,74,180,61.64383561643836,0.003152132034301758,2.9883458614349365,2.9914979934692383,2.2382993301440854,0.2797605705388189,0.12250822532961272,2.2382993301440854,0.2797605705388189,0.12250822532961272
Bottom Up Cosine,132,74,160,54.794520547945204,0.0023751258850097656,3.757570743560791,3.759945869445801,2.1864888309213533,0.285263169434776,0.12800804974457233,2.1864888309213533,0.285263169434776,0.12800804974457233
Bottom Up Linear,102,74,190,65.06849315068493,0.003136157989501953,3.140265941619873,3.143402099609375,2.2800664751276214,0.27991242292765317,0.1219290220675878,2.2800664751276214,0.27991242292765317,0.1219290220675878
Bottom Up Clinear,27,74,265,90.75342465753424,0.002477884292602539,2.324928045272827,2.3274059295654297,1.5138108011653826,0.3206189336078358,0.15567709180632003,1.5138108011653826,0.3206189336078358,0.15567709180632003
Bottom Up Rank,132,74,160,54.794520547945204,0.0032320022583007812,3.2421257495880127,3.2453577518463135,2.2100126994866347,0.28208317937068805,0.12557359501213997,2.2100126994866347,0.28208317937068805,0.12557359501213997
Bottom Up Mahalanobis,112,74,180,61.64383561643836,0.002868175506591797,3.09639310836792,3.0992612838745117,2.1974779796792974,0.27846518831418204,0.1210208731504423,2.1974779796792974,0.27846518831418204,0.1210208731504423
Bottom Up AR,112,74,180,61.64383561643836,0.004657745361328125,3.7745251655578613,3.7791829109191895,2.1838733580299,0.27879920696812616,0.12164240712730769,2.1838733580299,0.27879920696812616,0.12164240712730769
Bottom Up Mean,107,74,185,63.35616438356164,0.034966230392456055,3.356598138809204,3.39156436920166,2.29242549197915,0.28110561861730954,0.123690566333267,2.29242549197915,0.28110561861730954,0.123690566333267
Bottom Up Median,112,74,180,61.64383561643836,0.034966230392456055,3.0139739513397217,3.0489401817321777,2.2741060641263418,0.27843697726713884,0.11909366455556435,2.2741060641263418,0.27843697726713884,0.11909366455556435
