Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,260,65,N/A,N/A,N/A,6.276437997817993,6.276437997817993,1.2630241976254566,0.3169277327741558,0.16491981596791944,1.2630241976254566,0.3169277327741558,0.16491981596791944
Fixed Cut 5.0%,247,65,13,5.0,N/A,2.906611919403076,2.906611919403076,1.0316905280554192,0.31718422482746594,0.16201021492848555,1.0316905280554192,0.31718422482746594,0.16201021492848555
Fixed Cut 10.0%,234,65,26,10.0,N/A,4.061883926391602,4.061883926391602,1.023600488216397,0.31708449992250815,0.16250641495458396,1.023600488216397,0.31708449992250815,0.16250641495458396
Fixed Cut 15.0%,221,65,39,15.0,N/A,3.548156976699829,3.548156976699829,1.559102843020924,0.31476539077776167,0.16228931918608994,1.559102843020924,0.31476539077776167,0.16228931918608994
Fixed Cut 20.0%,208,65,52,20.0,N/A,2.970257043838501,2.970257043838501,1.5004062938912228,0.31448558174749,0.1609373137970926,1.5004062938912228,0.31448558174749,0.1609373137970926
Fixed Cut 25.0%,195,65,65,25.0,N/A,3.532731294631958,3.532731294631958,1.1651173810552136,0.3147542627955434,0.16299204998848574,1.1651173810552136,0.3147542627955434,0.16299204998848574
Fixed Cut 30.0%,182,65,78,30.0,N/A,3.0347771644592285,3.0347771644592285,1.7644263738419392,0.31546544826424555,0.16137454745341856,1.7644263738419392,0.31546544826424555,0.16137454745341856
Fixed Cut 35.0%,169,65,91,35.0,N/A,3.6132960319519043,3.6132960319519043,2.3036167469262234,0.31414502544162226,0.16078213158711946,2.3036167469262234,0.31414502544162226,0.16078213158711946
Fixed Cut 40.0%,157,65,103,39.61538461538461,N/A,3.1428983211517334,3.1428983211517334,2.5326980672576775,0.3131513698654741,0.1623378628053049,2.5326980672576775,0.3131513698654741,0.1623378628053049
Fixed Cut 45.0%,144,65,116,44.61538461538462,N/A,4.565374374389648,4.565374374389648,2.0125444967000776,0.3149562010954995,0.16204352297115876,2.0125444967000776,0.3149562010954995,0.16204352297115876
Fixed Cut 50.0%,131,65,129,49.61538461538461,N/A,2.967456340789795,2.967456340789795,2.0149086091859383,0.3223609665803596,0.1632525302458885,2.0149086091859383,0.3223609665803596,0.1632525302458885
Fixed Cut 55.0%,118,65,142,54.61538461538461,N/A,2.25190806388855,2.25190806388855,1.1758065719332527,0.3174419847658219,0.16050785097115514,1.1758065719332527,0.3174419847658219,0.16050785097115514
Fixed Cut 60.0%,104,65,156,60.0,N/A,2.740882158279419,2.740882158279419,1.6646951840805642,0.33390150387926565,0.1751785531571011,1.6646951840805642,0.33390150387926565,0.1751785531571011
Fixed Cut 65.0%,91,65,169,65.0,N/A,2.688709020614624,2.688709020614624,1.4166456258685818,0.40453860356112537,0.261261491019241,1.4166456258685818,0.40453860356112537,0.261261491019241
Fixed Cut 70.0%,78,65,182,70.0,N/A,2.2699248790740967,2.2699248790740967,1.5870056194549065,0.4082415794108566,0.2657610149951397,1.5870056194549065,0.4082415794108566,0.2657610149951397
Fixed Cut 75.0%,65,65,195,75.0,N/A,2.6865170001983643,2.6865170001983643,2.41722007811432,0.4111195530834674,0.26955050048861434,2.41722007811432,0.4111195530834674,0.26955050048861434
Fixed Cut 80.0%,52,65,208,80.0,N/A,2.3138999938964844,2.3138999938964844,1.9840483452801005,0.4566418013826845,0.3342225680940307,1.9840483452801005,0.4566418013826845,0.3342225680940307
Fixed Cut 85.0%,39,65,221,85.0,N/A,2.706028938293457,2.706028938293457,1.7960450940213368,0.4570924595048905,0.33720130830392564,1.7960450940213368,0.4570924595048905,0.33720130830392564
Fixed Cut 90.0%,26,65,234,90.0,N/A,2.9539129734039307,2.9539129734039307,3.7978134888183175,0.47225720525447773,0.3860662021126396,3.7978134888183175,0.47225720525447773,0.3860662021126396
Window L1,85,65,175,67.3076923076923,0.00501704216003418,3.150723934173584,3.155740976333618,1.9408359079764261,0.41042568446215677,0.2664981255954431,1.9408359079764261,0.41042568446215677,0.2664981255954431
Window L2,85,65,175,67.3076923076923,0.0040547847747802734,2.749117851257324,2.7531726360321045,2.8036333389439907,0.41552698447544045,0.2703181748593202,2.8036333389439907,0.41552698447544045,0.2703181748593202
Window Normal,85,65,175,67.3076923076923,0.0061817169189453125,2.8786239624023438,2.884805679321289,2.975955463115148,0.41524660752618925,0.2730297113210521,2.975955463115148,0.41524660752618925,0.2730297113210521
Window RBF,85,65,175,67.3076923076923,0.0036721229553222656,2.7509071826934814,2.7545793056488037,1.1616899901589408,0.4085871353817948,0.2621716398205355,1.1616899901589408,0.4085871353817948,0.2621716398205355
Window Cosine,85,65,175,67.3076923076923,0.0019330978393554688,2.7662646770477295,2.768197774887085,2.067048568632295,0.4099486057520853,0.262995128671303,2.067048568632295,0.4099486057520853,0.262995128671303
Window Linear,150,65,110,42.30769230769231,0.0035860538482666016,3.6047348976135254,3.608320951461792,2.6082383104892997,0.31270464826024247,0.1631971033382322,2.6082383104892997,0.31270464826024247,0.1631971033382322
Window Clinear,65,65,195,75.0,0.003206014633178711,2.714003086090088,2.7172091007232666,1.263465700148815,0.4105746598408299,0.263418428754822,1.263465700148815,0.4105746598408299,0.263418428754822
Window Rank,85,65,175,67.3076923076923,0.004945278167724609,3.0228512287139893,3.027796506881714,2.3027344820145252,0.4129709525282557,0.2664315832861534,2.3027344820145252,0.4129709525282557,0.2664315832861534
Window Mahalanobis,85,65,175,67.3076923076923,0.0023031234741210938,2.864689826965332,2.866992950439453,1.1384919037674517,0.40756267826732995,0.2636812723932625,1.1384919037674517,0.40756267826732995,0.2636812723932625
