Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,x_MAPE,x_MAE,x_MSE,y_MAPE,y_MAE,y_MSE,sin(theta)_MAPE,sin(theta)_MAE,sin(theta)_MSE,cos(theta)_MAPE,cos(theta)_MAE,cos(theta)_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,244,122,243,49.89733059548255,N/A,424.28348112106323,9.96383786201477,434.247318983078,0.05860639631619519,0.05173847926140269,0.0039068151203314585,0.05239481683698976,0.044253225102787536,0.002662856938111997,2.4576415626420327,0.49481490287522845,0.3349266581143382,4.417933412465605,0.4088369271586234,0.2279517244575856,1.7466440470652054,0.24991088359951052,0.14236201365759185
Fixed Cut 55.0%,220,122,267,54.82546201232032,N/A,459.1254930496216,6.9929280281066895,466.11842107772827,0.03900413596309268,0.0355834493525567,0.0018184428481420052,0.05861949193782313,0.052835432130649576,0.004211672176382362,4.624708039259931,0.4566799783422089,0.30032729976595673,27.286940602580195,0.426476097058831,0.2566335787557181,8.002318067435262,0.24289373922106156,0.1407477483865498
Fixed Cut 60.0%,195,122,292,59.95893223819302,N/A,439.9915211200714,4.148753881454468,444.1402750015259,0.07297349328628798,0.07109819355254471,0.0060022856994926335,0.05662736963644536,0.05161052943791883,0.003757789867230842,2.0501203069287035,0.5854246945873194,0.4432068229023202,3.5884523345627914,0.5425240355788825,0.39980810474817574,1.4420433761035572,0.31266436328916647,0.21319375080430483
Fixed Cut 65.0%,171,122,316,64.8870636550308,N/A,463.63965010643005,8.15465497970581,471.79430508613586,0.04332721129170818,0.03884834827484946,0.002524519363299119,0.05348054436607249,0.048002759094323055,0.0031460449938556312,9.610962954435326,0.45357323549893397,0.2652624390082912,11.85496692149144,0.4776117941465252,0.3027608312819475,5.390684407896137,0.254509034253658,0.14342345866184836
Fixed Cut 70.0%,147,122,340,69.81519507186859,N/A,376.97102427482605,3.7679309844970703,380.7389552593231,0.042473578343860764,0.039321910264504635,0.0019493101807506268,0.05500027881786986,0.04766672341564849,0.003042032033906761,9.384026412907275,0.45204502787882084,0.2640160458173505,5.741417975328614,0.5451628194845652,0.405405634625168,3.8057295613494038,0.2710491202608849,0.16860325566429396
Fixed Cut 75.0%,122,122,365,74.94866529774127,N/A,346.7416639328003,4.48709774017334,351.22876167297363,0.062261710966580446,0.05456772341986114,0.004037345126507333,0.05522769586260078,0.04924425274986116,0.0033605437358137946,5.150934015103197,0.42775522596977733,0.26728429489667643,19.000428744150096,0.42747862735247555,0.29615601822487253,6.067213041520618,0.23976145737299384,0.14270955049596745
Fixed Cut 80.0%,98,122,389,79.87679671457906,N/A,315.42753624916077,3.855213165283203,319.28274941444397,0.04975150010179146,0.04494356169775815,0.002867389421724181,0.04460808099998891,0.039808357614906836,0.0021569773821384385,18.444096166125462,0.4692632577372304,0.28774679846866236,2.9180304552811203,0.4248908197309231,0.24387602195546815,5.36412155062709,0.24472649919520473,0.13416179680699825
Fixed Cut 85.0%,74,122,413,84.80492813141683,N/A,289.1215240955353,3.089869976043701,292.211394071579,0.06114830033413653,0.05378563043008243,0.003942038104419341,0.051233473658514675,0.046328555359854966,0.0031285907861542256,1.9550160705262511,0.5341707792023557,0.39735646808210884,12.038835394939312,0.5855697961969288,0.4234478041779474,3.5265583098645545,0.3049636902973055,0.20696872528765733
Fixed Cut 90.0%,49,122,438,89.93839835728953,N/A,281.99255990982056,4.2134690284729,286.20602893829346,0.5369993947872089,0.29076352703953623,0.10995401895824644,0.46498966237910766,0.2309893260829792,0.0864664862717274,1.215208135710255,0.5039224117692035,0.4418263877209382,1.5342770615623973,0.5905779138359922,0.5706948819944954,0.9378685636097421,0.40406329468192786,0.30223544373635186
Window L1,312,122,175,35.93429158110883,0.028370141983032227,537.828690290451,7.944359302520752,545.8014197349548,0.1668174108162288,0.1319046317981047,0.02093878987943101,0.08274900822782721,0.07520181746628612,0.006905476679090027,1.9972402411727195,0.548815172705989,0.39626496207595036,1.5038701437774251,0.48424457425281603,0.37190772845870407,0.9376692009985501,0.31004154905579895,0.1990042392732938
Window L2,247,122,240,49.28131416837782,0.01108407974243164,555.1670639514923,6.7986249923706055,561.9767730236053,0.03251201390444073,0.02994795909047777,0.001291415869355865,0.05497274446201221,0.046497710099759317,0.0030964879759091306,9.571221425171945,0.4581890872852888,0.262071752803287,3.99747615893144,0.4440924134645154,0.2572611394280927,3.4140455856174583,0.24468179248501032,0.13093019901916114
Window Normal,92,122,395,81.1088295687885,0.0398097038269043,382.483252286911,4.104982137680054,386.62804412841797,0.04636979771235959,0.041601477027490175,0.002474071905625888,0.049643789090408307,0.044907832103746055,0.0028471435309870056,4.062625560756879,0.48982804398308494,0.31385146885610476,3.3661131467244956,0.4485617567105747,0.2644375001129203,1.8811880735710353,0.2562247774562241,0.14590254610140946
Window RBF,317,122,170,34.90759753593429,0.016906023025512695,447.35887837409973,9.393748998641968,456.7695333957672,0.053187053325551535,0.04711498429971381,0.004052568053805298,0.04862318381452392,0.0425609075104277,0.0026091624985811095,2.8777009219716243,0.44458883165129454,0.2767762664197106,2.9192356382962084,0.39255519045003234,0.21596620146520337,1.4746866993519774,0.23170497847786709,0.12485104960932511
Window Cosine,317,122,170,34.90759753593429,0.006838083267211914,392.58025074005127,11.282323360443115,403.8694121837616,0.06065273744684739,0.05398130743333664,0.0037773544241823114,0.04987072285267737,0.04153906682000696,0.0023057547149007824,3.097819969266302,0.44418783712344734,0.2739592116769891,4.652414944407922,0.38471065791729986,0.21032168910230434,1.9651895934934371,0.2311047173235227,0.12259100247959415
Window Linear,172,122,315,64.68172484599589,0.01059412956237793,357.0556333065033,2.861794948577881,359.92802238464355,0.027958459136273445,0.025559197717043895,0.000853756700138057,0.05569940534564784,0.05030762225562753,0.0033503117607805682,3.9000195064775256,0.42341293805527147,0.22639406541426982,67.3643574976948,0.5099414290151055,0.3469633635699416,17.837008717163563,0.2523052967607622,0.14439037436128246
Window Clinear,342,122,145,29.774127310061605,0.0070340633392333984,348.51079511642456,8.552200078964233,357.070029258728,0.048661329254844295,0.0439321211223361,0.002798837594081823,0.045422065368498854,0.03742028683084,0.001923813766576609,12.587929818738237,0.4601353503407624,0.26958572174913625,3.53134432545429,0.41906182919940205,0.22068809234440545,4.053339384703969,0.24013739687333518,0.12374911636354999
Window Rank,312,122,175,35.93429158110883,0.013667106628417969,367.65509581565857,10.868802070617676,378.53756499290466,0.06478169134396591,0.05724486714967105,0.004221491401388046,0.038151046980049085,0.033094969578702664,0.0015733652873797168,5.668752734819645,0.44018195330629994,0.24594802078891004,38.42438013712168,0.4068497188733805,0.23838643999802422,11.049016402566338,0.23434287722701358,0.12253232936892552
Window Mahalanobis,312,122,175,35.93429158110883,0.00795602798461914,344.18915009498596,5.840455770492554,350.03756189346313,0.04451825422408641,0.04126289404006188,0.0022462261452411356,0.04800835209661567,0.042915022135042946,0.002888852088489727,7.867040684312914,0.4163520509918368,0.2228114097760242,2.056794232632758,0.4081824116792618,0.2638220799366626,2.504090380816594,0.2271780947115509,0.12294214198660439
Window AR,162,122,325,66.73511293634496,0.011316776275634766,306.58571577072144,3.4280428886413574,310.0250754356384,0.039380986688287094,0.03557159544071932,0.001913244306133977,0.060636605432750616,0.05597457955497934,0.004294915673621144,22.504997447648677,0.47439431216110584,0.2971643416683892,14.525666850823256,0.47041598910064564,0.3102384740110202,9.28267047264824,0.2590891190643626,0.15340274391479117
Window Mean,259,122,228,46.81724845995893,0.15357613563537598,338.4140360355377,4.702540159225464,343.27015233039856,0.08550985756384503,0.07271404155076389,0.00739977432513168,0.03967634331987095,0.03289584018039682,0.0018143217628431942,27.891368017191866,0.5047469627279635,0.3212710813821666,3.316217728495432,0.4200609807810931,0.27260636156679885,7.833192986642754,0.25760445631005435,0.15077288475923506
Window Median,312,122,175,35.93429158110883,0.15357613563537598,350.0315570831299,5.496998071670532,355.6821312904358,0.07167712355859611,0.062491028930129866,0.0056122841635554135,0.0393746385985886,0.034182443556781655,0.0015768436393234283,1.712664463049869,0.4839712128971055,0.3309692426421771,1.512990750342327,0.38610653807229856,0.25813682052219333,0.8341767438873451,0.24168780586407893,0.14907379774181234
Binary Segmentation L1,312,122,175,35.93429158110883,0.02240896224975586,350.12973380088806,10.741392135620117,360.89353489875793,0.06206128775457708,0.0550012310442268,0.004140845355267722,0.03813880699879111,0.032298902763540756,0.0015205497587589454,4.752408806530964,0.4382510880458992,0.23874174444283355,3.0206477928350717,0.3366744082476828,0.17433713495923336,1.9683141735298508,0.2155564075253374,0.10468506862902338
Binary Segmentation L2,257,122,230,47.227926078028744,0.01070713996887207,345.6348760128021,6.015736103057861,351.66131925582886,0.051124993418638805,0.04625457391254457,0.0028927815092908327,0.04631378889745488,0.03920284205445908,0.0021662568024561073,48.29445883519973,0.46036401914019387,0.2709697331612833,4.9503722265986925,0.44320525844456776,0.2558779282087423,13.335567461028633,0.24725667338794127,0.1329766749204431
Binary Segmentation Normal,97,122,390,80.08213552361396,0.02636885643005371,276.6898739337921,2.9824018478393555,279.6986446380615,0.06022057643741065,0.053810522272480454,0.004061923418530871,0.03598720127126348,0.03194711274448231,0.0014687061041196313,104.80417927403612,0.42788491586730965,0.24884779740465815,13.218813344561006,0.5325907512930845,0.3671389267196622,29.529800099076457,0.26155832554433933,0.15537933841174267
Binary Segmentation RBF,257,122,230,47.227926078028744,0.04314780235290527,346.4824950695038,4.001932859420776,350.52757573127747,0.04630334733237808,0.041622253237183326,0.0023203955802596644,0.07556459448633557,0.06034829597372217,0.004975373857284226,12.715206111137224,0.4942141608910694,0.314338424029866,2.0792325478945783,0.40928637245532423,0.27320662619562724,3.7290766502126296,0.25136777063932486,0.14871020491575926
Binary Segmentation Cosine,312,122,175,35.93429158110883,0.019371986389160156,361.46335196495056,10.392411231994629,371.87513518333435,0.042852806156501964,0.03939855412196909,0.00216273609643644,0.04231543532909888,0.03672464386216336,0.0018437595253558126,9.800640802025733,0.45474632311815727,0.269271123671951,9.15362948100369,0.35858040136711594,0.20724231633868226,4.759859631128755,0.22236248061735142,0.12012998390810634
Binary Segmentation Linear,312,122,175,35.93429158110883,0.014363765716552734,357.074640750885,6.169804096221924,363.2588086128235,0.046396427127219336,0.042490309424012884,0.002882945548433135,0.04361799964638944,0.03715634490463325,0.0017696824575591944,12.008233001119484,0.4961788376312595,0.30621676743251725,4.2463961745401235,0.42692805107349013,0.2437880379384569,4.086160900608304,0.25068838575834884,0.13866435834424157
Binary Segmentation Clinear,407,122,80,16.427104722792606,0.009098052978515625,387.12832498550415,10.10411810874939,397.24154114723206,0.04216289434150479,0.038260271945889934,0.002204240029375267,0.04275443842308827,0.03426822353340433,0.0015777072754819006,3.5179344910536017,0.46627795708707803,0.289364849735703,4.2892710488391135,0.4116519645757342,0.2263049825066903,1.9730307181643276,0.2376146042855266,0.1298629448868126
Binary Segmentation Rank,312,122,175,35.93429158110883,0.018578052520751953,348.1756098270416,7.197312116622925,355.3914999961853,0.05166830718435385,0.04639536911502833,0.003151893258038655,0.048441180986604944,0.04239572814459943,0.0024842839065268916,14.491535634632173,0.4654503298938087,0.26579830423194256,3.467824977081817,0.3678638722947435,0.19915257196622718,4.514867524971237,0.23052632486204494,0.11764676334068384
Binary Segmentation Mahalanobis,312,122,175,35.93429158110883,0.016631126403808594,336.3054177761078,5.1698291301727295,341.4918780326843,0.09474556824033223,0.08068895906941517,0.008305866023105636,0.044817075475104134,0.03825708760855831,0.0019386406654615825,12.646196837015895,0.49341557245214596,0.30375026959005985,55.782602494559484,0.40436638631515864,0.24749173304802322,17.142090493822707,0.25418200136131947,0.14037162733166253
Binary Segmentation AR,312,122,175,35.93429158110883,0.020203113555908203,330.3574757575989,7.5978686809539795,337.97554755210876,0.08121954502330977,0.0704763678467784,0.006142957234372869,0.03783080504672047,0.03276870272174693,0.001446786488743959,11.76928464567045,0.43163596444367136,0.23970076230101584,3.5313489673344165,0.3782379202991676,0.22640894130747402,3.854920990768724,0.22827973882784108,0.11842486183290167
Binary Segmentation Mean,289,122,198,40.6570841889117,0.20087885856628418,350.3598961830139,4.403425931930542,354.96420097351074,0.04395610218756883,0.03937513757477863,0.0028740992026600027,0.05054645821343634,0.04520219285085087,0.002845275053745498,1.8979024304167447,0.414677158508793,0.2811970134991143,2.362498379407378,0.3897659750363867,0.24319870720226713,1.0887258425562822,0.2222551159927023,0.13252877373944671
Binary Segmentation Median,312,122,175,35.93429158110883,0.20087885856628418,331.0178220272064,5.241840124130249,336.46054100990295,0.05462463769166891,0.048374499452216016,0.003906677642788106,0.04795858716758783,0.04214066334587864,0.0024698713333016135,12.114599354405092,0.46587488400918226,0.28081765249727697,6.665371409542151,0.3986966022968864,0.2427096812672381,4.720638497201626,0.23877166227604085,0.13247597068515118
Bottom Up L1,242,122,245,50.308008213552355,0.010208845138549805,335.44260597229004,5.344481945037842,340.79729676246643,0.07641848673099293,0.06648216450108722,0.005378305583943819,0.04059765926237387,0.035165232468115815,0.0016775769940021814,2.528538038241211,0.42888689784729805,0.273260378188554,5.943126912875934,0.40606376854896203,0.23135436315497343,2.1471702742776273,0.23414951584136576,0.12791765598036833
Bottom Up L2,242,122,245,50.308008213552355,0.010437726974487305,348.0565962791443,3.7883598804473877,351.85539388656616,0.04266260776282441,0.03847702159850063,0.0024310543134059294,0.04188895194453069,0.03543815878102723,0.0018496160836837185,3.334183859525227,0.49472632266432315,0.3235957468013243,15.947773610672463,0.42609038706419317,0.2603684833961111,4.841627257476261,0.2486829725270111,0.14706122514863126
Bottom Up Normal,262,122,225,46.201232032854215,0.013050079345703125,330.92895913124084,5.761709928512573,336.7037191390991,0.08616195365036311,0.07418905272519359,0.006856465056265112,0.05177403022175213,0.04345761631547285,0.002615147406347805,4.158187747402683,0.48397516766899074,0.30133771054243036,4.085038844835893,0.3803153598120187,0.20589526105001332,2.0952906440276724,0.24548429913041894,0.12917614601376415
Bottom Up RBF,242,122,245,50.308008213552355,0.013486862182617188,341.06103587150574,5.878699064254761,346.9532217979431,0.05122795588243404,0.04569951160382039,0.003583146845632707,0.04911044551256528,0.04352165967517573,0.002803640369519334,2.6422852219226396,0.4528209929747354,0.28630270155088183,7.5310352456718315,0.42421427163974296,0.25903377518653314,2.568414717247368,0.2415641089733686,0.13793081598814175
Bottom Up Cosine,322,122,165,33.880903490759756,0.006073951721191406,356.2198441028595,8.008136987686157,364.23405504226685,0.044533856387602655,0.04029260175393974,0.0027161262381538154,0.0387669186747946,0.03227623287044525,0.0015230740641620894,5.631674974639719,0.39291544028104963,0.20241818552115354,3.056492024268543,0.3362895453067535,0.18147739884664155,2.192866943492665,0.20044345505304698,0.09703369616752773
Bottom Up Linear,322,122,165,33.880903490759756,0.006704807281494141,348.4796578884125,5.699108839035034,354.185471534729,0.053279765440124395,0.04754089633453535,0.003827593347592368,0.04609865077750071,0.03784457576679261,0.002079811835654827,4.123559233221966,0.4626128241037271,0.28739022636292827,2.579954444846517,0.3751330976806703,0.23007145286977607,1.7007230235715272,0.23078284847143132,0.1308422711039879
Bottom Up Clinear,322,122,165,33.880903490759756,0.005831718444824219,351.04832100868225,9.620019912719727,360.6741726398468,0.060187627066078914,0.053376134205323424,0.004261202667312526,0.04332780644325818,0.03646805868016082,0.0020190610262648717,4.455065281941633,0.46317838253235605,0.2782610808263984,11.842139244247445,0.4192137812916482,0.2514147743209628,4.100179989924603,0.24305908917737212,0.13398902971023463
Bottom Up Rank,307,122,180,36.96098562628337,0.007144927978515625,367.9444389343262,8.083432912826538,376.0350167751312,0.04248589420289639,0.03913404656183677,0.0023261378275566823,0.04137292518258526,0.03548996109970324,0.001743139835901953,32.371953468003866,0.43496036744107075,0.24914545888208126,3.337093671986786,0.3507947661459895,0.18382684573570474,8.948226489844036,0.2150947853121501,0.10926039557031111
Bottom Up Mahalanobis,307,122,180,36.96098562628337,0.004063129425048828,389.09113001823425,6.820904970169067,395.91609811782837,0.05666206651478775,0.04993734183205253,0.0045477883503427545,0.04960591922522485,0.044471505838799615,0.0028379492774654215,21.908782469219982,0.47952172193698916,0.2866265779756761,8.337397865184288,0.4117318124759233,0.2397956212647305,7.588112080036071,0.2464155955209411,0.1334519842170537
Bottom Up AR,307,122,180,36.96098562628337,0.008669853210449219,357.6401557922363,6.70595908164978,364.35478472709656,0.04486292203063955,0.04055935074850405,0.0022698590123969025,0.04600338779981083,0.039943046627886704,0.0022936813687059747,19.1601968827425,0.47215196093349077,0.27950303423293066,2.966599387752502,0.4000043828775821,0.2195497280824994,5.554415645081363,0.23816468529686594,0.12590407567413323
Bottom Up Mean,288,122,199,40.86242299794661,0.08567190170288086,378.35504603385925,7.290628910064697,385.73134684562683,0.03914493389194422,0.035674117138488295,0.001708002132595987,0.04941958463676891,0.04274299332345181,0.0025934362154577052,24.71100113034503,0.5084878394381718,0.32381282496917346,3.738378482252689,0.4316173296136158,0.23594072228922097,7.134486032781609,0.2546305698784319,0.14101374640161204
Bottom Up Median,307,122,180,36.96098562628337,0.08567190170288086,376.8746030330658,5.4335668087005615,382.39384174346924,0.04658710720787922,0.04181585937525461,0.0028487985467973626,0.04253822341303637,0.035624948753849625,0.0019829072257759065,14.844062091088665,0.4803030920665603,0.29897052697832593,2.9600632763089667,0.43534395463688236,0.27637036869235143,4.473312674504637,0.24827196370813667,0.14504315036081267
