Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,Close_MAPE,Close_MAE,Close_MSE,Volume_MAPE,Volume_MAE,Volume_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window Median,180,125,317,63.78269617706237,0.16661381721496582,306.9395408630371,3.2868869304656982,310.3930416107178,0.1857515769180738,0.060133146409502514,0.004752033756215218,0.47139013714216943,0.022835111041046303,0.0010981096624682579,0.3285708570301216,0.041484128725274405,0.0029250717093417386
Binary Segmentation L1,412,125,85,17.102615694164992,0.02766585350036621,336.71918392181396,3.4695048332214355,340.21635460853577,0.10737876765285202,0.029861366488086055,0.0012591699113188586,0.4266535389976405,0.021561224436929136,0.0009272949239330319,0.2670161533252463,0.025711295462507583,0.001093232417625945
Binary Segmentation L2,452,125,45,9.054325955734406,0.013612031936645508,351.1070649623871,3.7107083797454834,354.8313853740692,0.1278901120275396,0.03601131845756479,0.0018491168826147045,0.4753287370474678,0.02782240928013642,0.001234192948127665,0.3016094245375037,0.0319168638688506,0.0015416549153711846
Binary Segmentation Normal,172,125,325,65.3923541247485,0.03784608840942383,314.0602650642395,3.706249952316284,317.8043611049652,0.1041200218323996,0.07802406076478718,0.008450171289022933,0.4852308435288704,0.07471601577563389,0.017080394337794506,0.29467543268063495,0.07637003827021054,0.012765282813408718
Binary Segmentation RBF,402,125,95,19.114688128772634,0.038899898529052734,335.564092874527,3.3836560249328613,338.9866487979889,0.16057399880827095,0.04241248755283123,0.002534946171058423,0.4299963044297494,0.020244952319489737,0.0009251239056304063,0.29528515161901014,0.03132871993616048,0.0017300350383444147
Binary Segmentation Cosine,22,125,475,95.57344064386318,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Binary Segmentation Linear,342,125,155,31.18712273641851,0.019376039505004883,320.74232721328735,4.468603134155273,325.23030638694763,0.08005197328186564,0.023780932577691365,0.0009097995240648829,0.45743193623083034,0.01941621821332748,0.001052161355722495,0.268741954756348,0.02159857539550942,0.0009809804398936892
Binary Segmentation Clinear,337,125,160,32.19315895372233,0.01039576530456543,311.59122681617737,4.53314471244812,316.13476729393005,0.08085869819197114,0.024328989637511848,0.0009661563997271047,0.5390263948220674,0.04095507707429489,0.0020470880706989288,0.30994254650701913,0.03264203335590336,0.001506622235213017
Binary Segmentation Rank,367,125,130,26.156941649899395,0.023708343505859375,321.3381721973419,3.553179979324341,324.9150605201721,0.08195725655568686,0.023891164651593945,0.0008537175328850816,0.5534082203052524,0.01803039615494676,0.0011519879289280251,0.3176827384304696,0.020960780403270346,0.001002852730906553
Binary Segmentation Mahalanobis,297,125,200,40.24144869215292,0.02751612663269043,306.69356894493103,3.464900016784668,310.1859850883484,0.14862860997319058,0.04076446939948721,0.0022250007360995693,0.6974114498376777,0.018945488557048196,0.0012913001991577341,0.4230200299054341,0.0298549789782677,0.001758150467628652
Binary Segmentation AR,317,125,180,36.21730382293762,0.02538299560546875,307.9649829864502,3.6944098472595215,311.6847758293152,0.07664968996085467,0.022685864576359748,0.0008339280464610006,0.5558685374569731,0.04515677021802465,0.002406595611751592,0.3162591137089139,0.0339213173971922,0.0016202618291062962
Binary Segmentation Mean,312,125,185,37.223340040241446,0.22440314292907715,300.83974504470825,3.6063101291656494,304.670458316803,0.09950747063997173,0.02861537570279341,0.0012228990244802303,0.4452256019147429,0.02210262667745962,0.0010610000196165283,0.27236653627735735,0.025359001190126507,0.0011419495220483795
Binary Segmentation Median,340,125,157,31.58953722334004,0.22440314292907715,330.2978219985962,3.494309902191162,334.01653504371643,0.10480879651171618,0.02977487365738472,0.0013136451953646188,0.5036691833070225,0.032519108624940125,0.001453289162321921,0.3042389899093694,0.031146991141162414,0.00138346717884327
Bottom Up L1,407,125,90,18.10865191146881,0.013100862503051758,339.264680147171,3.081727981567383,342.35950899124146,0.11318069287240101,0.03272920710133512,0.0016288494294654464,0.5073630452502035,0.03266325457825754,0.0014451398301536071,0.31027186906130216,0.03269623083979633,0.0015369946298095269
Bottom Up L2,172,125,325,65.3923541247485,0.005911111831665039,304.0663571357727,3.1969847679138184,307.2692530155182,0.09156786464645841,0.0690370537763471,0.007109335175603622,0.4598344343915683,0.07832890174416865,0.01622161849049032,0.27570114951901326,0.07368297776025787,0.011665476833046973
Bottom Up Normal,172,125,325,65.3923541247485,0.013219118118286133,297.64775013923645,2.9093849658966064,300.57035422325134,0.11798515791113781,0.08789043252081037,0.01054252241005371,0.4849370773373691,0.09470263716754522,0.018641188871044694,0.3014611176242534,0.09129653484417781,0.014591855640549205
Bottom Up RBF,357,125,140,28.169014084507044,0.010101079940795898,311.5423369407654,3.5681920051574707,315.12063002586365,0.1683819008364235,0.045237249110581704,0.0026455805014470105,0.728602402426809,0.019337733182563113,0.0013127261077362175,0.44849215163161626,0.0322874911465724,0.0019791533045916136
Bottom Up Cosine,232,125,265,53.31991951710262,0.006347179412841797,295.2863380908966,3.1635773181915283,298.456262588501,0.1027217646586773,0.029553047749339516,0.0012808016805316907,0.4866015725697833,0.0186942626755388,0.0010780606829008373,0.29466166861423015,0.024123655212439157,0.0011794311817162643
Bottom Up Linear,187,125,310,62.37424547283702,0.0054628849029541016,282.0000538825989,3.8369429111480713,285.8424596786499,0.13965139299440213,0.04295342073527632,0.002559308492469112,0.4388646702431301,0.019564434186907113,0.0009914204040183774,0.2892580316187661,0.03125892746109171,0.0017753644482437446
Bottom Up Clinear,297,125,200,40.24144869215292,0.005256175994873047,292.9295151233673,3.5759549140930176,296.5107262134552,0.09088066977613249,0.026140353335364144,0.001030696415949111,0.4540785425046241,0.01842365836040246,0.0009969230062233472,0.2724796061403782,0.0222820058478833,0.001013809711086229
Bottom Up Rank,297,125,200,40.24144869215292,0.009559869766235352,295.35994124412537,3.469481945037842,298.83898305892944,0.1556874149835869,0.04190716485411697,0.0024094758703147473,0.44657220502885203,0.021311385879701588,0.0010247873729320592,0.30112981000621936,0.03160927536690927,0.0017171316216234031
Bottom Up Mahalanobis,257,125,240,48.2897384305835,0.00763392448425293,309.9453868865967,3.6957759857177734,313.6487967967987,0.18245133374034833,0.06163814762519776,0.005084863267141505,0.4727942075659593,0.026693436288585795,0.0011718357740784398,0.3276227706531538,0.04416579195689178,0.003128349520609972
Bottom Up AR,357,125,140,28.169014084507044,0.010556936264038086,316.9439058303833,3.001041889190674,319.955504655838,0.09830546615711842,0.028768172033828893,0.0012629829578143827,4.027409310359833,0.02068012249040929,0.0014044203239550219,2.0628573882584753,0.024724147262119092,0.0013337016408847026
Bottom Up Mean,274,125,223,44.8692152917505,0.08714914321899414,291.8890018463135,3.710739850997925,295.6868908405304,0.1482219686066356,0.04068588374775523,0.0022058852599861744,0.44182724420158265,0.022797533003497586,0.0010535686153455627,0.29502460640410916,0.031741708375626405,0.0016297269376658685
Bottom Up Median,277,125,220,44.26559356136821,0.08714914321899414,289.1272258758545,3.785720109939575,293.00009512901306,0.14403590985757297,0.048358709672953304,0.0031290422311558625,0.49249595733970974,0.030188559250994784,0.0013604159032281414,0.31826593359864136,0.03927363446197403,0.002244729067192002
