Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,400,100,N/A,N/A,N/A,10.173163175582886,10.173163175582886,0.041653711827733926,0.032971074501289055,0.0017943535823205777,0.041653711827733926,0.032971074501289055,0.0017943535823205777
Fixed Cut 5.0%,380,100,20,5.0,N/A,10.315277099609375,10.315277099609375,0.04006112158129688,0.03193772457783283,0.0016687093491724624,0.04006112158129688,0.03193772457783283,0.0016687093491724624
Fixed Cut 10.0%,360,100,40,10.0,N/A,5.102046966552734,5.102046966552734,0.07277081781125175,0.05686399080746765,0.004627809246755029,0.07277081781125175,0.05686399080746765,0.004627809246755029
Fixed Cut 15.0%,340,100,60,15.0,N/A,4.9054131507873535,4.9054131507873535,0.07031375155582671,0.054225549170824755,0.004251977657279987,0.07031375155582671,0.054225549170824755,0.004251977657279987
Fixed Cut 20.0%,320,100,80,20.0,N/A,5.0183210372924805,5.0183210372924805,0.06547654863340623,0.05087706435591383,0.0037525053541780664,0.06547654863340623,0.05087706435591383,0.0037525053541780664
Fixed Cut 25.0%,300,100,100,25.0,N/A,3.8151588439941406,3.8151588439941406,0.07476672797621511,0.05768980755055773,0.004727641801852054,0.07476672797621511,0.05768980755055773,0.004727641801852054
Fixed Cut 30.0%,280,100,120,30.0,N/A,9.657448291778564,9.657448291778564,0.0445959433878444,0.034755550723294656,0.0019607511945449814,0.0445959433878444,0.034755550723294656,0.0019607511945449814
Fixed Cut 35.0%,260,100,140,35.0,N/A,5.289944171905518,5.289944171905518,0.07174372532094597,0.05584923390745965,0.004463942077955519,0.07174372532094597,0.05584923390745965,0.004463942077955519
Fixed Cut 40.0%,240,100,160,40.0,N/A,3.4119908809661865,3.4119908809661865,0.09040043235839193,0.06889609658921343,0.006830159974806239,0.09040043235839193,0.06889609658921343,0.006830159974806239
Fixed Cut 45.0%,221,100,179,44.75,N/A,3.569140911102295,3.569140911102295,0.07809144425745687,0.06045504766817945,0.0052477894981761836,0.07809144425745687,0.06045504766817945,0.0052477894981761836
Fixed Cut 50.0%,201,100,199,49.75,N/A,4.069614887237549,4.069614887237549,0.08020023061713638,0.06185752188697867,0.005490718322410675,0.08020023061713638,0.06185752188697867,0.005490718322410675
Fixed Cut 55.0%,181,100,219,54.75,N/A,4.0637290477752686,4.0637290477752686,0.06723835295214702,0.0528652925022229,0.003980813831839385,0.06723835295214702,0.0528652925022229,0.003980813831839385
Fixed Cut 60.0%,160,100,240,60.0,N/A,3.568779945373535,3.568779945373535,0.07858779339069506,0.061556596828324275,0.005557414084051849,0.07858779339069506,0.061556596828324275,0.005557414084051849
Fixed Cut 65.0%,140,100,260,65.0,N/A,3.097593069076538,3.097593069076538,0.07620300293243251,0.059566508059568035,0.005188706036304362,0.07620300293243251,0.059566508059568035,0.005188706036304362
Fixed Cut 70.0%,120,100,280,70.0,N/A,3.214077949523926,3.214077949523926,0.10143771072545923,0.0764383729502355,0.00858369762691622,0.10143771072545923,0.0764383729502355,0.00858369762691622
Fixed Cut 75.0%,100,100,300,75.0,N/A,4.101491212844849,4.101491212844849,0.07604321788506012,0.05912111109995002,0.005024358231660095,0.07604321788506012,0.05912111109995002,0.005024358231660095
Fixed Cut 80.0%,80,100,320,80.0,N/A,3.807451009750366,3.807451009750366,0.07744160350381583,0.06016474292534583,0.005186540444168679,0.07744160350381583,0.06016474292534583,0.005186540444168679
Fixed Cut 85.0%,60,100,340,85.0,N/A,3.228105068206787,3.228105068206787,0.06938410613355844,0.05421163401578171,0.0042197461924515355,0.06938410613355844,0.05421163401578171,0.0042197461924515355
Fixed Cut 90.0%,40,100,360,90.0,N/A,2.9032108783721924,2.9032108783721924,0.09039094058035353,0.06828695489655609,0.00685135604823639,0.09039094058035353,0.06828695489655609,0.00685135604823639
Window L1,60,100,340,85.0,0.009274959564208984,2.961794853210449,2.971069812774658,0.07474038198459362,0.057556677051446015,0.004766072252331076,0.07474038198459362,0.057556677051446015,0.004766072252331076
Window L2,60,100,340,85.0,0.004930257797241211,2.810486078262329,2.8154163360595703,0.07052579121498599,0.05527962042721478,0.004419364800343753,0.07052579121498599,0.05527962042721478,0.004419364800343753
Window Normal,60,100,340,85.0,0.009078025817871094,2.849534034729004,2.858612060546875,0.07536236383591907,0.05825510376979896,0.00483083450385435,0.07536236383591907,0.05825510376979896,0.00483083450385435
Window RBF,60,100,340,85.0,0.006207942962646484,2.7893078327178955,2.795515775680542,0.07716586201984384,0.05941820007068046,0.00513620852711392,0.07716586201984384,0.05941820007068046,0.00513620852711392
