Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,226,57,N/A,N/A,N/A,3.2815022468566895,3.2815022468566895,4.912924171659904,0.1821554747037496,0.05229243544142429,4.912924171659904,0.1821554747037496,0.05229243544142429
Fixed Cut 5.0%,215,57,11,4.867256637168142,N/A,3.9024248123168945,3.9024248123168945,5.095174304201124,0.1810203689150419,0.05250450862921932,5.095174304201124,0.1810203689150419,0.05250450862921932
Fixed Cut 10.0%,204,57,22,9.734513274336283,N/A,3.2849090099334717,3.2849090099334717,4.789710360755083,0.18210174081846137,0.052680984652631734,4.789710360755083,0.18210174081846137,0.052680984652631734
Fixed Cut 15.0%,193,57,33,14.601769911504425,N/A,3.1852989196777344,3.1852989196777344,4.768919168295707,0.18286404607816598,0.053061441674387796,4.768919168295707,0.18286404607816598,0.053061441674387796
Fixed Cut 20.0%,181,57,45,19.911504424778762,N/A,3.239276885986328,3.239276885986328,5.09900493218446,0.17994723228736778,0.05102255039898514,5.09900493218446,0.17994723228736778,0.05102255039898514
Fixed Cut 25.0%,170,57,56,24.778761061946902,N/A,4.89506196975708,4.89506196975708,5.197012809304721,0.17651190338655373,0.04941075794233437,5.197012809304721,0.17651190338655373,0.04941075794233437
Fixed Cut 30.0%,159,57,67,29.646017699115045,N/A,3.379131317138672,3.379131317138672,5.390775157945802,0.17819551674648185,0.050080338471837973,5.390775157945802,0.17819551674648185,0.050080338471837973
Fixed Cut 35.0%,147,57,79,34.95575221238938,N/A,2.878659963607788,2.878659963607788,5.359232885892185,0.1790192773751821,0.05040870558509537,5.359232885892185,0.1790192773751821,0.05040870558509537
Fixed Cut 40.0%,136,57,90,39.823008849557525,N/A,4.050788879394531,4.050788879394531,5.583763306617811,0.17997439520381917,0.05092360826176346,5.583763306617811,0.17997439520381917,0.05092360826176346
Fixed Cut 45.0%,125,57,101,44.690265486725664,N/A,3.8497259616851807,3.8497259616851807,5.516884238798225,0.17493205981277454,0.048720633235189145,5.516884238798225,0.17493205981277454,0.048720633235189145
Fixed Cut 50.0%,114,57,112,49.557522123893804,N/A,3.461143970489502,3.461143970489502,5.62246650481895,0.17562863068603504,0.04879234343232612,5.62246650481895,0.17562863068603504,0.04879234343232612
Fixed Cut 55.0%,102,57,124,54.86725663716814,N/A,2.6355390548706055,2.6355390548706055,5.649645222677052,0.17548603652044195,0.04942261463106848,5.649645222677052,0.17548603652044195,0.04942261463106848
Fixed Cut 60.0%,91,57,135,59.73451327433629,N/A,2.9500508308410645,2.9500508308410645,5.823027551695542,0.17465222714528061,0.0492730409813492,5.823027551695542,0.17465222714528061,0.0492730409813492
