Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,250,63,N/A,N/A,N/A,4.5911948680877686,4.5911948680877686,0.2053872401846306,0.15387214310407527,0.03031955394648354,0.2053872401846306,0.15387214310407527,0.03031955394648354
Fixed Cut 5.0%,238,63,12,4.8,N/A,3.7271387577056885,3.7271387577056885,0.2139242329258852,0.1552662089587989,0.03139198758766367,0.2139242329258852,0.1552662089587989,0.03139198758766367
Fixed Cut 10.0%,225,63,25,10.0,N/A,4.726478815078735,4.726478815078735,0.213835161844473,0.155542661195822,0.031384602577971286,0.213835161844473,0.155542661195822,0.031384602577971286
Fixed Cut 15.0%,213,63,37,14.799999999999999,N/A,5.248776197433472,5.248776197433472,0.2038562321297401,0.15362088078839325,0.03020322754751716,0.2038562321297401,0.15362088078839325,0.03020322754751716
Fixed Cut 20.0%,200,63,50,20.0,N/A,4.544653654098511,4.544653654098511,0.20277854371255907,0.15333344164643856,0.03018695264040954,0.20277854371255907,0.15333344164643856,0.03018695264040954
Fixed Cut 25.0%,188,63,62,24.8,N/A,3.900261878967285,3.900261878967285,0.18814507199969285,0.14707878896377125,0.029243057531699423,0.18814507199969285,0.14707878896377125,0.029243057531699423
Fixed Cut 30.0%,175,63,75,30.0,N/A,3.7000060081481934,3.7000060081481934,0.20040604573773488,0.1513193347086214,0.02947870046965589,0.20040604573773488,0.1513193347086214,0.02947870046965589
Fixed Cut 35.0%,163,63,87,34.8,N/A,3.701749086380005,3.701749086380005,0.20707988033323566,0.15563828833341486,0.030751697405644454,0.20707988033323566,0.15563828833341486,0.030751697405644454
Fixed Cut 40.0%,151,63,99,39.6,N/A,4.204507112503052,4.204507112503052,0.2030438432062454,0.1509526341615393,0.02940559848149369,0.2030438432062454,0.1509526341615393,0.02940559848149369
Fixed Cut 45.0%,138,63,112,44.800000000000004,N/A,2.744467258453369,2.744467258453369,0.19040254151576735,0.14724865687953784,0.028919022611535696,0.19040254151576735,0.14724865687953784,0.028919022611535696
Fixed Cut 50.0%,126,63,124,49.6,N/A,3.0985710620880127,3.0985710620880127,0.17825800050003743,0.14244496091311568,0.029253816270553762,0.17825800050003743,0.14244496091311568,0.029253816270553762
Fixed Cut 55.0%,113,63,137,54.800000000000004,N/A,2.4546518325805664,2.4546518325805664,0.2114249016350453,0.15257540222135763,0.030389089795941102,0.2114249016350453,0.15257540222135763,0.030389089795941102
Fixed Cut 60.0%,100,63,150,60.0,N/A,3.112665891647339,3.112665891647339,0.1989568878808492,0.14532732739345722,0.027945770772313604,0.1989568878808492,0.14532732739345722,0.027945770772313604
Fixed Cut 65.0%,88,63,162,64.8,N/A,2.5737617015838623,2.5737617015838623,0.20880258639755114,0.14988014085362789,0.029721709542379873,0.20880258639755114,0.14988014085362789,0.029721709542379873
Fixed Cut 70.0%,75,63,175,70.0,N/A,3.0608158111572266,3.0608158111572266,0.1911739507573968,0.1438930726774085,0.027609332314159678,0.1911739507573968,0.1438930726774085,0.027609332314159678
Fixed Cut 75.0%,63,63,187,74.8,N/A,2.636155843734741,2.636155843734741,0.2034117400845608,0.15004842424971604,0.029211137614556966,0.2034117400845608,0.15004842424971604,0.029211137614556966
Fixed Cut 80.0%,50,63,200,80.0,N/A,3.122593879699707,3.122593879699707,0.22003709488930276,0.15733720220950342,0.0324725040890556,0.22003709488930276,0.15733720220950342,0.0324725040890556
Fixed Cut 85.0%,38,63,212,84.8,N/A,2.591049909591675,2.591049909591675,0.23750192513704668,0.16510960741532707,0.0367022539803671,0.23750192513704668,0.16510960741532707,0.0367022539803671
Fixed Cut 90.0%,25,63,225,90.0,N/A,2.9833641052246094,2.9833641052246094,0.23379883955105654,0.16249850141980823,0.03550451128055676,0.23379883955105654,0.16249850141980823,0.03550451128055676
Window L1,105,63,145,57.99999999999999,0.0056192874908447266,3.118786096572876,3.1244053840637207,0.21734449593693358,0.15509643921240887,0.031713548009705994,0.21734449593693358,0.15509643921240887,0.031713548009705994
Window L2,105,63,145,57.99999999999999,0.0032320022583007812,3.3238019943237305,3.3270339965820312,0.1945848732693119,0.1477455805751942,0.02850330071054887,0.1945848732693119,0.1477455805751942,0.02850330071054887
Window Normal,105,63,145,57.99999999999999,0.004842042922973633,3.360856056213379,3.3656980991363525,0.1871714563691295,0.144814353161584,0.02811331030434853,0.1871714563691295,0.144814353161584,0.02811331030434853
Window RBF,105,63,145,57.99999999999999,0.0028510093688964844,3.228940010070801,3.2317910194396973,0.21210030205604172,0.1528753466306599,0.030593552832131315,0.21210030205604172,0.1528753466306599,0.030593552832131315
Window Cosine,150,63,100,40.0,0.0020377635955810547,3.8206539154052734,3.8226916790008545,0.19899667122676107,0.14949271098783926,0.02907631699206407,0.19899667122676107,0.14949271098783926,0.02907631699206407
Window Linear,0,63,250,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Window Clinear,70,63,180,72.0,0.002460956573486328,3.1672070026397705,3.169667959213257,0.19686345306903982,0.1457982688318719,0.027958961091989483,0.19686345306903982,0.1457982688318719,0.027958961091989483
Window Rank,105,63,145,57.99999999999999,0.0027930736541748047,2.935711145401001,2.938504219055176,0.21617260541306868,0.15346379168499744,0.031263307470441135,0.21617260541306868,0.15346379168499744,0.031263307470441135
Window Mahalanobis,105,63,145,57.99999999999999,0.002626180648803711,3.057664155960083,3.0602903366088867,0.2080740709780015,0.152162009821012,0.02987258351641383,0.2080740709780015,0.152162009821012,0.02987258351641383
Window AR,105,63,145,57.99999999999999,0.004658937454223633,3.238690137863159,3.243349075317383,0.20353494645427744,0.15002120515005818,0.02906714214305544,0.20353494645427744,0.15002120515005818,0.02906714214305544
Window Mean,96,63,154,61.6,0.031121253967285156,2.994323968887329,3.0254452228546143,0.2271364121086402,0.16077782268100496,0.0341660227483247,0.2271364121086402,0.16077782268100496,0.0341660227483247
Window Median,105,63,145,57.99999999999999,0.031121253967285156,2.9731662273406982,3.0042874813079834,0.18169556250507032,0.14313916994201495,0.028491351161858993,0.18169556250507032,0.14313916994201495,0.028491351161858993
Binary Segmentation L1,105,63,145,57.99999999999999,0.008985757827758789,3.0230939388275146,3.0320796966552734,0.1955994991735334,0.1481959671079096,0.028586830867552166,0.1955994991735334,0.1481959671079096,0.028586830867552166
Binary Segmentation L2,105,63,145,57.99999999999999,0.005991935729980469,2.9159717559814453,2.921963691711426,0.20077414659842102,0.14730185240786994,0.028662238691330104,0.20077414659842102,0.14730185240786994,0.028662238691330104
Binary Segmentation Normal,105,63,145,57.99999999999999,0.010144948959350586,2.9645962715148926,2.974741220474243,0.21926321340146254,0.1556270990107948,0.03212941988608855,0.21926321340146254,0.1556270990107948,0.03212941988608855
Binary Segmentation RBF,105,63,145,57.99999999999999,0.00481104850769043,3.1340479850769043,3.1388590335845947,0.18370760866654962,0.1431134835332227,0.027998731155217577,0.18370760866654962,0.1431134835332227,0.027998731155217577
Binary Segmentation Cosine,150,63,100,40.0,0.0041391849517822266,3.1835548877716064,3.1876940727233887,0.19899857637484977,0.1499386910343159,0.029160810921169348,0.19899857637484977,0.1499386910343159,0.029160810921169348
Binary Segmentation Linear,40,63,210,84.0,0.004807949066162109,3.121152877807617,3.1259608268737793,0.2162708034117748,0.1531901371815157,0.03133655144026675,0.2162708034117748,0.1531901371815157,0.03133655144026675
Binary Segmentation Clinear,230,63,20,8.0,0.003918886184692383,4.527193784713745,4.5311126708984375,0.20238497600495234,0.15216330561194988,0.029876615186179796,0.20238497600495234,0.15216330561194988,0.029876615186179796
Binary Segmentation Rank,105,63,145,57.99999999999999,0.005028724670410156,3.4819929599761963,3.4870216846466064,0.199987546752012,0.14668762459652118,0.028253141442924765,0.199987546752012,0.14668762459652118,0.028253141442924765
Binary Segmentation Mahalanobis,105,63,145,57.99999999999999,0.004910707473754883,3.082556962966919,3.087467670440674,0.21606927160636816,0.15419823872602137,0.03136418706570513,0.21606927160636816,0.15419823872602137,0.03136418706570513
Binary Segmentation AR,105,63,145,57.99999999999999,0.010919809341430664,3.3282103538513184,3.339130163192749,0.2123992514418172,0.15361080709637584,0.0307327247599768,0.2123992514418172,0.15361080709637584,0.0307327247599768
Binary Segmentation Mean,116,63,134,53.6,0.0636589527130127,3.346487045288086,3.4101459980010986,0.21889922802811812,0.15526578416911563,0.03202153155962971,0.21889922802811812,0.15526578416911563,0.03202153155962971
Binary Segmentation Median,105,63,145,57.99999999999999,0.0636589527130127,3.18188738822937,3.245546340942383,0.18785910720947457,0.14675460036520654,0.02898113637551478,0.18785910720947457,0.14675460036520654,0.02898113637551478
Bottom Up L1,110,63,140,56.00000000000001,0.003981828689575195,3.1689658164978027,3.172947645187378,0.19242401299768158,0.14523966294091142,0.027782641259354538,0.19242401299768158,0.14523966294091142,0.027782641259354538
Bottom Up L2,95,63,155,62.0,0.002424001693725586,3.1217129230499268,3.1241369247436523,0.19934378210612635,0.14791368024969678,0.02856159489714097,0.19934378210612635,0.14791368024969678,0.02856159489714097
Bottom Up Normal,95,63,155,62.0,0.003844738006591797,3.1545379161834717,3.1583826541900635,0.19684743384243195,0.14754371041638398,0.02843272654146182,0.19684743384243195,0.14754371041638398,0.02843272654146182
Bottom Up RBF,110,63,140,56.00000000000001,0.0025882720947265625,3.084437131881714,3.0870254039764404,0.19536035438107596,0.1493795003506802,0.029311230286689693,0.19536035438107596,0.1493795003506802,0.029311230286689693
Bottom Up Cosine,145,63,105,42.0,0.001889944076538086,3.8251469135284424,3.8270368576049805,0.20053655892458347,0.14987203175408387,0.029051408416569422,0.20053655892458347,0.14987203175408387,0.029051408416569422
Bottom Up Linear,10,63,240,96.0,0.0022568702697753906,3.4748690128326416,3.477125883102417,0.2567794156638395,0.17452204716891181,0.042573372547967954,0.2567794156638395,0.17452204716891181,0.042573372547967954
Bottom Up Clinear,235,63,15,6.0,0.0019767284393310547,3.7187740802764893,3.7207508087158203,0.19290174022430678,0.14740491897076577,0.028471025245483957,0.19290174022430678,0.14740491897076577,0.028471025245483957
Bottom Up Rank,95,63,155,62.0,0.0028929710388183594,3.0481410026550293,3.0510339736938477,0.22528012890218635,0.15924797048655948,0.03363734514346144,0.22528012890218635,0.15924797048655948,0.03363734514346144
Bottom Up Mahalanobis,95,63,155,62.0,0.0017261505126953125,3.1219661235809326,3.123692274093628,0.2136395913152953,0.15546495006877706,0.031016347533783326,0.2136395913152953,0.15546495006877706,0.031016347533783326
Bottom Up AR,110,63,140,56.00000000000001,0.0036580562591552734,3.368568181991577,3.3722262382507324,0.1996846026242401,0.14972047949416184,0.02885818656559344,0.1996846026242401,0.14972047949416184,0.02885818656559344
Bottom Up Mean,110,63,140,56.00000000000001,0.027239561080932617,3.0816848278045654,3.108924388885498,0.19940988586851374,0.14889951811245397,0.028692125786417395,0.19940988586851374,0.14889951811245397,0.028692125786417395
Bottom Up Median,103,63,147,58.8,0.027239561080932617,2.7623000144958496,2.7895395755767822,0.20789293496138164,0.15168950890071628,0.029823226382804054,0.20789293496138164,0.15168950890071628,0.029823226382804054
