Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,260,65,N/A,N/A,N/A,3.3961658477783203,3.3961658477783203,1.0516649681906602,0.3172440475375578,0.16273815532170746,1.0516649681906602,0.3172440475375578,0.16273815532170746
Fixed Cut 5.0%,247,65,13,5.0,N/A,3.179713010787964,3.179713010787964,1.2101031865326601,0.3157751139563785,0.1614905819732376,1.2101031865326601,0.3157751139563785,0.1614905819732376
Fixed Cut 10.0%,234,65,26,10.0,N/A,5.223155975341797,5.223155975341797,1.2010948557566903,0.3158714361368762,0.163376615842749,1.2010948557566903,0.3158714361368762,0.163376615842749
Fixed Cut 15.0%,221,65,39,15.0,N/A,4.258112907409668,4.258112907409668,1.2741832215515883,0.3152886263322956,0.16163764671068853,1.2741832215515883,0.3152886263322956,0.16163764671068853
Fixed Cut 20.0%,208,65,52,20.0,N/A,3.451209783554077,3.451209783554077,0.996308915565989,0.3155410851108649,0.16327175473367597,0.996308915565989,0.3155410851108649,0.16327175473367597
Fixed Cut 25.0%,195,65,65,25.0,N/A,3.809338092803955,3.809338092803955,1.3704274950712303,0.3148912411095769,0.1612911488610912,1.3704274950712303,0.3148912411095769,0.1612911488610912
Fixed Cut 30.0%,182,65,78,30.0,N/A,2.9397921562194824,2.9397921562194824,1.9222873112065622,0.31463929396775275,0.1605624861781774,1.9222873112065622,0.31463929396775275,0.1605624861781774
Fixed Cut 35.0%,169,65,91,35.0,N/A,3.2495577335357666,3.2495577335357666,1.9566067490147772,0.3140715467901163,0.16109936994702254,1.9566067490147772,0.3140715467901163,0.16109936994702254
Fixed Cut 40.0%,157,65,103,39.61538461538461,N/A,2.782693862915039,2.782693862915039,2.069048857127235,0.3144262452659038,0.16119457277582683,2.069048857127235,0.3144262452659038,0.16119457277582683
Fixed Cut 45.0%,144,65,116,44.61538461538462,N/A,3.5074079036712646,3.5074079036712646,2.1373044429408354,0.31325894289637507,0.161504322872001,2.1373044429408354,0.31325894289637507,0.161504322872001
Fixed Cut 50.0%,131,65,129,49.61538461538461,N/A,2.9778940677642822,2.9778940677642822,4.290530897754488,0.33223782454335365,0.17755675024663736,4.290530897754488,0.33223782454335365,0.17755675024663736
Fixed Cut 55.0%,118,65,142,54.61538461538461,N/A,2.468151092529297,2.468151092529297,1.8224490236680322,0.31990896367986116,0.16307336809142325,1.8224490236680322,0.31990896367986116,0.16307336809142325
Fixed Cut 60.0%,104,65,156,60.0,N/A,2.9129350185394287,2.9129350185394287,2.1701645025543654,0.33799332031904894,0.1778002980366349,2.1701645025543654,0.33799332031904894,0.1778002980366349
Fixed Cut 65.0%,91,65,169,65.0,N/A,2.9788107872009277,2.9788107872009277,1.6495973666987063,0.41185855930428616,0.2639859671969792,1.6495973666987063,0.41185855930428616,0.2639859671969792
Fixed Cut 70.0%,78,65,182,70.0,N/A,2.431166887283325,2.431166887283325,2.294932626199421,0.4110837126030135,0.26784766191566667,2.294932626199421,0.4110837126030135,0.26784766191566667
Fixed Cut 75.0%,65,65,195,75.0,N/A,2.6943821907043457,2.6943821907043457,3.223994137635188,0.4161862264520979,0.2743966658792223,3.223994137635188,0.4161862264520979,0.2743966658792223
Fixed Cut 80.0%,52,65,208,80.0,N/A,2.246967077255249,2.246967077255249,0.9675632410623791,0.4500760157792133,0.32635355152241985,0.9675632410623791,0.4500760157792133,0.32635355152241985
Fixed Cut 85.0%,39,65,221,85.0,N/A,2.9829561710357666,2.9829561710357666,1.6115941032475989,0.4541414175971762,0.33450334374217167,1.6115941032475989,0.4541414175971762,0.33450334374217167
Fixed Cut 90.0%,26,65,234,90.0,N/A,3.0523531436920166,3.0523531436920166,3.744729009425413,0.4633266815723669,0.3743898455324139,3.744729009425413,0.4633266815723669,0.3743898455324139
Window L1,85,65,175,67.3076923076923,0.005237579345703125,2.776822090148926,2.782059669494629,2.0684003398045867,0.4121496246091795,0.2657296787869478,2.0684003398045867,0.4121496246091795,0.2657296787869478
Window L2,85,65,175,67.3076923076923,0.0026578903198242188,2.808286190032959,2.810944080352783,2.4192476975931876,0.41195676550440674,0.2690655387344657,2.4192476975931876,0.41195676550440674,0.2690655387344657
Window Normal,85,65,175,67.3076923076923,0.005381107330322266,2.8332090377807617,2.838590145111084,1.1947499683156666,0.4091091878415347,0.2632668430568075,1.1947499683156666,0.4091091878415347,0.2632668430568075
Window RBF,85,65,175,67.3076923076923,0.0035181045532226562,3.0121231079101562,3.015641212463379,1.8603094159689273,0.41079598582248644,0.2633712120391119,1.8603094159689273,0.41079598582248644,0.2633712120391119
Window Cosine,85,65,175,67.3076923076923,0.0026388168334960938,3.63110613822937,3.633744955062866,2.4452181368696495,0.41309683744167763,0.26732629128454904,2.4452181368696495,0.41309683744167763,0.26732629128454904
Window Linear,150,65,110,42.30769230769231,0.003566741943359375,4.358692169189453,4.3622589111328125,2.0960367909343605,0.31492368168767226,0.16220264870892828,2.0960367909343605,0.31492368168767226,0.16220264870892828
Window Clinear,65,65,195,75.0,0.002869844436645508,2.9183990955352783,2.921268939971924,2.3257293144384255,0.41150777635769487,0.2678554776696696,2.3257293144384255,0.41150777635769487,0.2678554776696696
Window Rank,85,65,175,67.3076923076923,0.003462076187133789,3.1530048847198486,3.1564669609069824,1.2349761235778578,0.40690022955791494,0.2627837169167104,1.2349761235778578,0.40690022955791494,0.2627837169167104
Window Mahalanobis,85,65,175,67.3076923076923,0.002729177474975586,3.2181198596954346,3.22084903717041,2.723738367037435,0.41495314661074606,0.2708564172668131,2.723738367037435,0.41495314661074606,0.2708564172668131
Window AR,110,65,150,57.692307692307686,0.006520986557006836,2.9431612491607666,2.9496822357177734,1.4408581166966927,0.3350640381852282,0.17595406571735678,1.4408581166966927,0.3350640381852282,0.17595406571735678
Window Mean,92,65,168,64.61538461538461,0.03858232498168945,2.7748072147369385,2.813389539718628,1.855211128261285,0.4125561508309769,0.26489545717072926,1.855211128261285,0.4125561508309769,0.26489545717072926
Window Median,85,65,175,67.3076923076923,0.03858232498168945,2.7494699954986572,2.7880523204803467,2.083873003403288,0.4102723972285646,0.26688307513724707,2.083873003403288,0.4102723972285646,0.26688307513724707
Binary Segmentation L1,20,65,240,92.3076923076923,0.009237051010131836,4.633728981018066,4.642966032028198,4.37295041232745,0.600627136754429,0.5729775738337324,4.37295041232745,0.600627136754429,0.5729775738337324
Binary Segmentation L2,230,65,30,11.538461538461538,0.005877017974853516,4.034211158752441,4.040088176727295,1.3345746901852262,0.3142078886571398,0.16221299796899216,1.3345746901852262,0.3142078886571398,0.16221299796899216
Binary Segmentation Normal,245,65,15,5.769230769230769,0.008621931076049805,3.4634158611297607,3.4720377922058105,1.2662976234546135,0.3160697404330632,0.16279401631079288,1.2662976234546135,0.3160697404330632,0.16279401631079288
Binary Segmentation RBF,230,65,30,11.538461538461538,0.0053560733795166016,3.8099610805511475,3.815317153930664,1.056136134166985,0.3151982820573279,0.16286387332929822,1.056136134166985,0.3151982820573279,0.16286387332929822
Binary Segmentation Cosine,230,65,30,11.538461538461538,0.005373239517211914,4.123467683792114,4.128840923309326,1.3586178081930955,0.3144408400808079,0.16253961251467736,1.3586178081930955,0.3144408400808079,0.16253961251467736
