Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,792,199,N/A,N/A,N/A,17.41779613494873,17.41779613494873,0.15760566463581438,0.02396388770839054,0.001120630621139575,0.15760566463581438,0.02396388770839054,0.001120630621139575
Fixed Cut 5.0%,753,199,39,4.924242424242424,N/A,16.78888702392578,16.78888702392578,0.16147810262533102,0.024532408151724378,0.0011920554974365436,0.16147810262533102,0.024532408151724378,0.0011920554974365436
Fixed Cut 10.0%,713,199,79,9.974747474747476,N/A,19.741371870040894,19.741371870040894,0.16604895725497515,0.024829722228667552,0.0012358578952986609,0.16604895725497515,0.024829722228667552,0.0012358578952986609
Fixed Cut 15.0%,674,199,118,14.898989898989898,N/A,20.404271125793457,20.404271125793457,0.17902539706454615,0.026598335985745857,0.0014052180153348946,0.17902539706454615,0.026598335985745857,0.0014052180153348946
Fixed Cut 20.0%,634,199,158,19.94949494949495,N/A,17.094238996505737,17.094238996505737,0.16944409002038494,0.025196333754747446,0.0012326427663506931,0.16944409002038494,0.025196333754747446,0.0012326427663506931
Fixed Cut 25.0%,594,199,198,25.0,N/A,20.39045286178589,20.39045286178589,0.16780479465888462,0.02486428513316923,0.001197306178927266,0.16780479465888462,0.02486428513316923,0.001197306178927266
Fixed Cut 30.0%,555,199,237,29.924242424242426,N/A,6.357146263122559,6.357146263122559,0.28175752266805765,0.03710454351552841,0.0024880751498295058,0.28175752266805765,0.03710454351552841,0.0024880751498295058
Fixed Cut 35.0%,515,199,277,34.974747474747474,N/A,16.188639879226685,16.188639879226685,0.15710678422538438,0.02393523300686398,0.0010877265664151487,0.15710678422538438,0.02393523300686398,0.0010877265664151487
Fixed Cut 40.0%,476,199,316,39.8989898989899,N/A,11.367743015289307,11.367743015289307,0.17511437969859833,0.025478040689375998,0.0012534813984810538,0.17511437969859833,0.025478040689375998,0.0012534813984810538
Fixed Cut 45.0%,436,199,356,44.94949494949495,N/A,11.812090873718262,11.812090873718262,0.16110769679635714,0.023984940416456147,0.0011123419467334624,0.16110769679635714,0.023984940416456147,0.0011123419467334624
Fixed Cut 50.0%,397,199,395,49.87373737373738,N/A,5.518121957778931,5.518121957778931,0.25527794279421123,0.035016276557688665,0.0022594261443521627,0.25527794279421123,0.035016276557688665,0.0022594261443521627
Fixed Cut 55.0%,357,199,435,54.92424242424242,N/A,5.729686975479126,5.729686975479126,0.2112832289894858,0.030135684736791752,0.0017580664154319744,0.2112832289894858,0.030135684736791752,0.0017580664154319744
Fixed Cut 60.0%,317,199,475,59.97474747474747,N/A,3.176193952560425,3.176193952560425,0.4374182045595633,0.0520817633755122,0.004646309288409272,0.4374182045595633,0.0520817633755122,0.004646309288409272
Fixed Cut 65.0%,278,199,514,64.8989898989899,N/A,3.980084180831909,3.980084180831909,0.2947470838683673,0.03823763614811424,0.0025854803162506106,0.2947470838683673,0.03823763614811424,0.0025854803162506106
Fixed Cut 70.0%,238,199,554,69.94949494949495,N/A,3.6158831119537354,3.6158831119537354,0.4213861063942763,0.05036555372962758,0.0043711335565260285,0.4213861063942763,0.05036555372962758,0.0043711335565260285
Fixed Cut 75.0%,198,199,594,75.0,N/A,2.9015920162200928,2.9015920162200928,0.37909135576806247,0.04836004312491321,0.004304463620646844,0.37909135576806247,0.04836004312491321,0.004304463620646844
Fixed Cut 80.0%,159,199,633,79.92424242424242,N/A,4.3740599155426025,4.3740599155426025,0.39164335782656395,0.04763065961331275,0.003960373625606498,0.39164335782656395,0.04763065961331275,0.003960373625606498
Fixed Cut 85.0%,119,199,673,84.97474747474747,N/A,3.296410083770752,3.296410083770752,0.7298048596472292,0.0727329111847534,0.007137645970493614,0.7298048596472292,0.0727329111847534,0.007137645970493614
Fixed Cut 90.0%,80,199,712,89.8989898989899,N/A,3.493703842163086,3.493703842163086,0.41470956973257084,0.09695955543400621,0.019622750239734695,0.41470956973257084,0.09695955543400621,0.019622750239734695
Window L1,507,199,285,35.984848484848484,0.02995896339416504,11.62180209159851,11.651761054992676,0.1672531309110581,0.025005118326015402,0.0011841428586949916,0.1672531309110581,0.025005118326015402,0.0011841428586949916
Window L2,127,199,665,83.96464646464646,0.011648893356323242,2.699727773666382,2.711376667022705,0.7719629059793199,0.07679193926204536,0.007727599988933143,0.7719629059793199,0.07679193926204536,0.007727599988933143
Window Normal,127,199,665,83.96464646464646,0.021419048309326172,2.6311309337615967,2.652549982070923,0.8139557038169277,0.08054658461522851,0.008446956626501608,0.8139557038169277,0.08054658461522851,0.008446956626501608
Window RBF,502,199,290,36.61616161616162,0.023040056228637695,10.56906509399414,10.592105150222778,0.17364642394138005,0.02542520165597557,0.001201686167051085,0.17364642394138005,0.02542520165597557,0.001201686167051085
Window Cosine,0,199,792,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Window Linear,0,199,792,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Window Clinear,52,199,740,93.43434343434343,0.01025390625,2.765174150466919,2.775428056716919,0.48137026693739404,0.10102706605532064,0.018592568479632515,0.48137026693739404,0.10102706605532064,0.018592568479632515
Window Rank,502,199,290,36.61616161616162,0.014885902404785156,4.646646976470947,4.661532878875732,0.24759783697540905,0.03360765385180289,0.002043216615573279,0.24759783697540905,0.03360765385180289,0.002043216615573279
Window Mahalanobis,127,199,665,83.96464646464646,0.011694192886352539,4.290754079818726,4.302448272705078,0.3273898312909399,0.04189707184679261,0.0030946260551006737,0.3273898312909399,0.04189707184679261,0.0030946260551006737
Window AR,527,199,265,33.45959595959596,0.018690109252929688,13.569997787475586,13.588687896728516,0.16495083693871107,0.0247015710228377,0.0012110557794106685,0.16495083693871107,0.0247015710228377,0.0012110557794106685
Window Mean,248,199,544,68.68686868686868,0.14159107208251953,4.098161935806274,4.239753007888794,0.45857300802702605,0.05337387993027154,0.004572440881565318,0.45857300802702605,0.05337387993027154,0.004572440881565318
Window Median,127,199,665,83.96464646464646,0.14159107208251953,3.17751407623291,3.3191051483154297,0.4590535532739404,0.053543185656721254,0.004892798537922335,0.4590535532739404,0.053543185656721254,0.004892798537922335
Binary Segmentation L1,502,199,290,36.61616161616162,0.03530097007751465,9.137696027755737,9.172996997833252,0.18291790450933007,0.027441348478486536,0.0013712046863279597,0.18291790450933007,0.027441348478486536,0.0013712046863279597
Binary Segmentation L2,12,199,780,98.48484848484848,0.01932215690612793,3.148876905441284,3.168199062347412,1.1916421298766766,0.20477554722956226,0.05094872082689055,1.1916421298766766,0.20477554722956226,0.05094872082689055
Binary Segmentation Normal,642,199,150,18.939393939393938,0.032401323318481445,13.265766143798828,13.29816746711731,0.16288823177176684,0.024389455834578442,0.0011619462163660918,0.16288823177176684,0.024389455834578442,0.0011619462163660918
Binary Segmentation RBF,502,199,290,36.61616161616162,0.0735468864440918,16.971267223358154,17.044814109802246,0.16387613798875095,0.024327047757195092,0.001137054285504866,0.16387613798875095,0.024327047757195092,0.001137054285504866
Binary Segmentation Cosine,12,199,780,98.48484848484848,0.0974888801574707,3.2425200939178467,3.3400089740753174,1.3210120449101064,0.22860793228796175,0.06192178355409236,1.3210120449101064,0.22860793228796175,0.06192178355409236
Binary Segmentation Linear,12,199,780,98.48484848484848,0.019266128540039062,3.150265693664551,3.16953182220459,1.1900721972579442,0.2030647709899287,0.04907809986939587,1.1900721972579442,0.2030647709899287,0.04907809986939587
Binary Segmentation Clinear,17,199,775,97.85353535353535,0.013092041015625,2.7622838020324707,2.7753758430480957,1.3587966930210105,0.23990787118277004,0.0680864224547537,1.3587966930210105,0.23990787118277004,0.0680864224547537
Binary Segmentation Rank,502,199,290,36.61616161616162,0.01809096336364746,5.776488780975342,5.794579744338989,0.2299311899255747,0.032084662816668004,0.0019269321039454567,0.2299311899255747,0.032084662816668004,0.0019269321039454567
Binary Segmentation Mahalanobis,12,199,780,98.48484848484848,0.10839700698852539,2.9426019191741943,3.0509989261627197,1.1610544001860925,0.2011378973345598,0.04894910056275259,1.1610544001860925,0.2011378973345598,0.04894910056275259
Binary Segmentation AR,217,199,575,72.6010101010101,0.030910968780517578,4.998558044433594,5.029469013214111,0.28556972173505013,0.037411140320987246,0.002479104803230352,0.28556972173505013,0.037411140320987246,0.002479104803230352
Binary Segmentation Mean,243,199,549,69.31818181818183,0.447817325592041,6.170710563659668,6.618527889251709,0.30363293181760137,0.039963483929103795,0.0028940370986518123,0.30363293181760137,0.039963483929103795,0.0028940370986518123
Binary Segmentation Median,117,199,675,85.22727272727273,0.447817325592041,2.957531213760376,3.405348539352417,0.6925330128291313,0.06965958417425595,0.00664682984396883,0.6925330128291313,0.06965958417425595,0.00664682984396883
Bottom Up L1,87,199,705,89.01515151515152,0.018779754638671875,5.169183015823364,5.187962770462036,0.1861565771861989,0.05155719108903443,0.005936146493579107,0.1861565771861989,0.05155719108903443,0.005936146493579107
Bottom Up L2,87,199,705,89.01515151515152,0.010518074035644531,5.337121963500977,5.347640037536621,0.1894209567764206,0.0548762756437926,0.007066085233840472,0.1894209567764206,0.0548762756437926,0.007066085233840472
Bottom Up Normal,122,199,670,84.59595959595958,0.016247034072875977,2.9857819080352783,3.0020289421081543,0.8868721021611122,0.08638839529126674,0.009636852482002222,0.8868721021611122,0.08638839529126674,0.009636852482002222
Bottom Up RBF,397,199,395,49.87373737373738,0.017615079879760742,11.263007402420044,11.280622482299805,0.1673726358049332,0.02478552757901434,0.0011629115011875214,0.1673726358049332,0.02478552757901434,0.0011629115011875214
Bottom Up Cosine,12,199,780,98.48484848484848,0.017314910888671875,2.9597911834716797,2.9771060943603516,0.7719876677336579,0.13477442043653076,0.0242883358165141,0.7719876677336579,0.13477442043653076,0.0242883358165141
Bottom Up Linear,12,199,780,98.48484848484848,0.00956416130065918,3.112032890319824,3.1215970516204834,1.074026964852382,0.1838481579219938,0.0416757339256856,1.074026964852382,0.1838481579219938,0.0416757339256856
Bottom Up Clinear,437,199,355,44.823232323232325,0.008081912994384766,9.787474870681763,9.795556783676147,0.19069593103134697,0.027157958129984658,0.001385788342694048,0.19069593103134697,0.027157958129984658,0.001385788342694048
Bottom Up Rank,187,199,605,76.38888888888889,0.015162944793701172,3.662722110748291,3.677885055541992,0.40006452877311505,0.048487893694501495,0.00410632375842549,0.40006452877311505,0.048487893694501495,0.00410632375842549
Bottom Up Mahalanobis,87,199,705,89.01515151515152,0.010265111923217773,4.246191024780273,4.256456136703491,0.19490037154841078,0.054498747582352076,0.006182345150964333,0.19490037154841078,0.054498747582352076,0.006182345150964333
Bottom Up AR,522,199,270,34.090909090909086,0.014984846115112305,12.270550012588501,12.285534858703613,0.15588040246872462,0.023841592113476435,0.0011030242907954086,0.15588040246872462,0.023841592113476435,0.0011030242907954086
Bottom Up Mean,195,199,597,75.37878787878788,0.1385338306427002,5.284976959228516,5.423510789871216,0.34570522465119713,0.04418009424375763,0.0034786029290742103,0.34570522465119713,0.04418009424375763,0.0034786029290742103
Bottom Up Median,105,199,687,86.74242424242425,0.1385338306427002,4.189989805221558,4.328523635864258,0.35406618793746764,0.056296391028149956,0.006257858414704196,0.35406618793746764,0.056296391028149956,0.006257858414704196
