Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,Close_MAPE,Close_MAE,Close_MSE,Volume_MAPE,Volume_MAE,Volume_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,249,125,248,49.899396378269614,N/A,295.6436321735382,3.63919997215271,299.2828321456909,0.10153127297714182,0.029060442822019635,0.0012761164931554387,0.6287401651444522,0.017751908986132277,0.0011759103404193469,0.36513571906079706,0.023406175904075947,0.0012260134167873932
Fixed Cut 55.0%,224,125,273,54.929577464788736,N/A,313.40512895584106,3.3785059452056885,316.78363490104675,0.1139226577239204,0.033164164802749724,0.00167782761444177,0.4933158165389322,0.023615933687427367,0.0011985068950726764,0.30361923713142625,0.02839004924508854,0.001438167254757223
Fixed Cut 60.0%,199,125,298,59.95975855130785,N/A,301.9547829627991,3.8863539695739746,305.84113693237305,0.12739746744333258,0.040079098206639026,0.002176854237108242,0.4824459400602069,0.02683598943157636,0.0012335546141144722,0.30492170375176963,0.03345754381910769,0.0017052044256113572
Fixed Cut 65.0%,174,125,323,64.98993963782696,N/A,307.78240299224854,3.9930403232574463,311.775443315506,0.11159153667800777,0.0835145851762644,0.00955711587995363,0.46615456680449047,0.0804601198470957,0.017048855716668344,0.288873051741249,0.08198735251168005,0.013302985798310981
Fixed Cut 70.0%,150,125,347,69.81891348088531,N/A,322.4556550979614,3.701345920562744,326.15700101852417,0.10657114840037706,0.07925859601307211,0.008863576370930805,0.47909259419413247,0.07206123040237838,0.016870341867674256,0.29283187129725485,0.07565991320772525,0.012866959119302529
Fixed Cut 75.0%,125,125,372,74.84909456740442,N/A,291.18990111351013,3.0378451347351074,294.22774624824524,0.13563201513425785,0.10106258640270377,0.014690737673804494,0.42924620765130556,0.11547025997337876,0.035559589305179655,0.2824391113927817,0.10826642318804122,0.02512516348949207
Fixed Cut 80.0%,100,125,397,79.87927565392354,N/A,273.51665687561035,3.0254621505737305,276.5421190261841,0.12277990023320447,0.09126226714367804,0.012756673315361086,0.5010919200041196,0.10194400566778457,0.03712362818465326,0.311935910118662,0.09660313640573129,0.024940150750007183
Fixed Cut 85.0%,75,125,422,84.90945674044266,N/A,271.07198214530945,2.959444999694824,274.0314271450043,0.1559385052808097,0.11273943653098398,0.018796108530963487,0.44509748138899463,0.10053507204439324,0.03500206938434035,0.30051799333490226,0.10663725428768864,0.026899088957651904
Fixed Cut 90.0%,50,125,447,89.93963782696177,N/A,267.2202911376953,2.882134199142456,270.10242533683777,0.16041576055637485,0.11435267878652577,0.018919922407104,0.4197764991713411,0.11364147198998947,0.03301777268035786,0.29009612986385797,0.11399707538825762,0.025968847543730935
Window L1,127,125,370,74.44668008048289,0.01778721809387207,291.3003189563751,3.426253080368042,294.74435925483704,0.1515783016511734,0.11085700059260847,0.017396258264562613,0.47069420415381025,0.11141850195033093,0.03799816344777711,0.3111362529024919,0.11113775127146966,0.027697210856169864
Window L2,182,125,315,63.38028169014085,0.008499860763549805,311.87487387657166,3.640275001525879,315.5236487388611,0.11729879560247167,0.03834933048649501,0.0021436673522638445,0.46642454881893486,0.023326042423902512,0.0010994091812208452,0.29186167221070314,0.030837686455198757,0.0016215382667423444
Window Normal,177,125,320,64.38631790744466,0.023791790008544922,309.89723229408264,3.555171251296997,313.4761953353882,0.09995333224391975,0.07424142417118017,0.008337900443687365,0.4413361955218118,0.08731566860664722,0.015816120191169375,0.2706447638828658,0.08077854638891369,0.012077010317428367
Window RBF,127,125,370,74.44668008048289,0.012778043746948242,281.5418529510498,2.7847847938537598,284.3394157886505,0.0903805273543542,0.06847730745392559,0.00700304780247103,0.5548705945823534,0.11377609431870399,0.03754706783019908,0.3226255609683538,0.09112670088631478,0.022275057816335056
Window Cosine,182,125,315,63.38028169014085,0.008033037185668945,299.08616399765015,3.767988920211792,302.8621859550476,0.093780165224357,0.03151578899385448,0.0014712851186966848,0.4531758784854566,0.02091168501578228,0.0010551286659399549,0.2734780218549068,0.026213737004818386,0.0012632068923183202
Window Linear,182,125,315,63.38028169014085,0.011597871780395508,301.4792399406433,3.129164934158325,304.62000274658203,0.11847841100938164,0.038086495481190905,0.0020598305846718148,0.4891382370565585,0.02679169907903968,0.0012699692136317637,0.30380832403297,0.03243909728011529,0.0016648998991517887
Window Clinear,227,125,270,54.32595573440644,0.007246255874633789,312.10806703567505,3.0750679969787598,315.19038128852844,0.3795876202114653,0.08315429010431015,0.008599160400510534,1.304387762540526,0.020608127172564543,0.0014311902637463006,0.8419876913759954,0.05188120863843735,0.005015175332128416
Window Rank,177,125,320,64.38631790744466,0.011759042739868164,311.41273188591003,3.295976161956787,314.7204670906067,0.07103790733945076,0.05406201102954826,0.004321202235587236,0.44256584629633305,0.07082640769560362,0.015378810744919483,0.2568018768178919,0.062444209362575956,0.009850006490253355
Window Mahalanobis,177,125,320,64.38631790744466,0.008507966995239258,298.9899320602417,3.6387698650360107,302.63720989227295,0.09601875839913415,0.0723520446131875,0.007797595599957203,0.47360531921807447,0.09506349089889311,0.01776086392349938,0.2848120388086043,0.08370776775604032,0.012779229761728291
Window AR,182,125,315,63.38028169014085,0.017113924026489258,296.8139569759369,3.660862922668457,300.49193382263184,0.19497751310184483,0.05895300549208224,0.004325814954950756,0.48820318759970405,0.028055744450992872,0.0012868883152445769,0.3415903503507745,0.043504374971537564,0.0028063516350976658
Window Mean,174,125,323,64.98993963782696,0.12711501121520996,304.35596895217896,3.8959062099456787,308.37899017333984,0.11181714574969308,0.0834006223244156,0.009447409550789973,0.46405589748485776,0.07145537005122897,0.016554572737542465,0.2879365216172752,0.07742799618782228,0.013000991144166224
Window Median,180,125,317,63.78269617706237,0.12711501121520996,312.0581910610199,3.9829440116882324,316.16825008392334,0.09914445435987876,0.035209917372465226,0.0017664858752540551,0.4872207998644518,0.026664686911453635,0.001246077900445623,0.29318262711216525,0.030937302141959423,0.001506281887849839
Binary Segmentation L1,412,125,85,17.102615694164992,0.030954837799072266,336.61361598968506,3.730752944946289,340.3753237724304,0.09789214473505028,0.028450816110484507,0.0012154430096209823,0.5264366845569057,0.03773576729434078,0.001760166083791086,0.31216441464597805,0.03309329170241264,0.0014878045467060339
Binary Segmentation L2,452,125,45,9.054325955734406,0.013124942779541016,359.58080101013184,3.3428728580474854,362.93679881095886,0.13813548533356795,0.037285451782972844,0.0019162612703691611,0.41018422296159773,0.018388726751037955,0.0008483608364870273,0.2741598541475828,0.0278370892670054,0.0013823110534280946
Binary Segmentation Normal,172,125,325,65.3923541247485,0.03370308876037598,312.6302511692047,3.427990674972534,316.0919449329376,0.15902298457380384,0.11338616603716442,0.016746332702988156,0.5089619216834523,0.07818164258037448,0.017730229908781724,0.3339924531286281,0.09578390430876946,0.01723828130588494
Binary Segmentation RBF,402,125,95,19.114688128772634,0.028132915496826172,328.6006062030792,2.8402769565582275,331.4690160751343,0.13213984532143444,0.03988269777771543,0.0023191411454247506,0.46143218018481613,0.026595128964965443,0.0011104064395615148,0.29678601275312544,0.033238913371340426,0.0017147737924931325
Binary Segmentation Cosine,22,125,475,95.57344064386318,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Binary Segmentation Linear,342,125,155,31.18712273641851,0.013218879699707031,314.89624404907227,4.221135139465332,319.1305980682373,0.11822206613632431,0.03805945738369358,0.002154398138937187,0.5454664992280029,0.04214905688694646,0.002154388390325156,0.3318442826821637,0.04010425713532002,0.002154393264631172
Binary Segmentation Clinear,337,125,160,32.19315895372233,0.014134883880615234,311.64687514305115,4.206164121627808,315.86717414855957,0.09922610111637724,0.030869686524908114,0.0014643197267043954,0.5138671797929696,0.01734933624645111,0.001113177957518165,0.30654664045467345,0.024109511385679613,0.0012887488421112802
Binary Segmentation Rank,367,125,130,26.156941649899395,0.016722917556762695,342.08222007751465,3.6182541847229004,345.7171971797943,0.10049206477169162,0.02796178340763935,0.0011107108149920081,0.4444343469290699,0.022001647320108845,0.0009808346033243606,0.27246320585038075,0.024981715363874085,0.0010457727091581848
Binary Segmentation Mahalanobis,297,125,200,40.24144869215292,0.033464908599853516,316.7889940738678,3.8549821376800537,320.6774411201477,0.09577471532280336,0.027829915842614912,0.0011934081701532883,25.4971331660094,0.04287846725836941,0.0028629017384700904,12.796453940666106,0.035354191550492166,0.0020281549543116903
Binary Segmentation AR,317,125,180,36.21730382293762,0.022053956985473633,326.4757959842682,3.213667154312134,329.7115170955658,0.09673189156462272,0.029924665233894223,0.0014161237406093178,0.5341305564158768,0.017972016498818116,0.0011183058024186478,0.31543122399024975,0.02394834086635617,0.0012672147715139825
Binary Segmentation Mean,312,125,185,37.223340040241446,0.20551133155822754,323.7394940853119,3.425745964050293,327.3707513809204,0.07138874419594989,0.020910027807520562,0.0006682982874905313,0.8665479758907314,0.021123877328305302,0.0014065891847377793,0.46896836004334064,0.021016952567912923,0.0010374437361141547
Binary Segmentation Median,340,125,157,31.58953722334004,0.20551133155822754,319.0235667228699,3.585386037826538,322.81446409225464,0.09041311267228604,0.02604649513340745,0.0009889278843792238,0.5325325660076641,0.0389163840379869,0.0019317130351310728,0.31147283933997516,0.032481439585697165,0.0014603204597551482
Bottom Up L1,407,125,90,18.10865191146881,0.009364843368530273,326.3151218891144,3.2282466888427734,329.5527334213257,0.13202588848983696,0.036009583267411216,0.001760800877836785,0.428970436979343,0.017421548905765343,0.000876204091420692,0.28049816273459005,0.026715566086588274,0.0013185024846287382
Bottom Up L2,172,125,325,65.3923541247485,0.006609201431274414,312.88924407958984,3.912768840789795,316.8086221218109,0.10942361739453665,0.08174165362015264,0.009095925732799616,0.470394486954081,0.0767064214707467,0.016931341092246123,0.28990905217430873,0.07922403754544967,0.013013633412522868
Bottom Up Normal,172,125,325,65.3923541247485,0.014907121658325195,307.46605682373047,3.773221969604492,311.2541859149933,0.20584361520567115,0.13930937793929835,0.023576809285247483,0.485815422792633,0.08545469046019498,0.017782146840554507,0.3458295189991522,0.11238203419974668,0.02067947806290099
Bottom Up RBF,357,125,140,28.169014084507044,0.012240886688232422,314.93474078178406,3.361837148666382,318.3088188171387,0.12306914262067246,0.03866272765834582,0.00225460049214088,0.4344664197003566,0.018514357875119427,0.0009716927768468903,0.2787677811605145,0.028588542766732637,0.0016131466344938851
Bottom Up Cosine,232,125,265,53.31991951710262,0.009656190872192383,305.99523305892944,3.437309980392456,309.4421992301941,0.12691226076009882,0.03473899984878659,0.0017128645025252678,0.460291732637906,0.025129080167728763,0.0010932383128744497,0.29360199669900255,0.029934040008257667,0.0014030514076998585
Bottom Up Linear,187,125,310,62.37424547283702,0.006329059600830078,303.09188413619995,3.1294307708740234,306.2276439666748,0.2015853818531123,0.059212267141620305,0.004441918873587375,0.9959049780179666,0.02226165544404217,0.0014821133571538711,0.5987451799355398,0.04073696129283124,0.0029620161153706237
Bottom Up Clinear,297,125,200,40.24144869215292,0.005182981491088867,313.65436911582947,4.007131814956665,317.6666839122772,0.19715181300258408,0.05083352168964144,0.003424558592563026,0.45496760454000473,0.024086809804527216,0.0010812963265188131,0.3260597087712944,0.03746016574708432,0.0022529274595409193
Bottom Up Rank,297,125,200,40.24144869215292,0.010905027389526367,309.9428696632385,3.325866937637329,313.2796416282654,0.1401333591019322,0.03838075512779469,0.002054847126363707,2.430637557358075,0.03044065509919581,0.0018960986880936525,1.2853854582300042,0.03441070511349524,0.0019754729072286796
Bottom Up Mahalanobis,257,125,240,48.2897384305835,0.006933927536010742,304.6905679702759,3.6311850547790527,308.32868695259094,0.09505924429574807,0.028333276872294397,0.001282125178193939,1.27436153841473,0.02463675731230409,0.001618377694774937,0.684710391355239,0.026485017092299244,0.0014502514364844376
Bottom Up AR,357,125,140,28.169014084507044,0.01052403450012207,323.437020778656,3.1649699211120605,326.6125147342682,0.13014523863505684,0.03891557703194988,0.0022722787987157354,0.40454124456573093,0.016899881975547208,0.0008215110355936355,0.267343241600394,0.027907729503748535,0.0015468949171546856
Bottom Up Mean,274,125,223,44.8692152917505,0.09265327453613281,304.3915889263153,3.9834022521972656,308.4676444530487,0.28905118226768794,0.06944382318501939,0.005804999029641342,0.45582451502392346,0.023501404508820198,0.0011078508340033153,0.37243784864580565,0.046472613846919794,0.0034564249318223285
Bottom Up Median,277,125,220,44.26559356136821,0.09265327453613281,305.02290892601013,4.438137054443359,309.5536992549896,0.2993335703610703,0.07123682603963123,0.006038637382152109,0.7324162985056976,0.019273330169978932,0.0013104353673192434,0.5158749344333843,0.04525507810480507,0.003674536374735676
