Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,400,100,N/A,N/A,N/A,4.037791967391968,4.037791967391968,0.0699170179704211,0.05468290615107532,0.004305104650145452,0.0699170179704211,0.05468290615107532,0.004305104650145452
Fixed Cut 5.0%,380,100,20,5.0,N/A,10.258530855178833,10.258530855178833,0.040583088257575534,0.03260427965939484,0.0017256694525688643,0.040583088257575534,0.03260427965939484,0.0017256694525688643
Fixed Cut 10.0%,360,100,40,10.0,N/A,3.667304754257202,3.667304754257202,0.07411662991484205,0.057478185355380476,0.004683610771300615,0.07411662991484205,0.057478185355380476,0.004683610771300615
Fixed Cut 15.0%,340,100,60,15.0,N/A,3.285546064376831,3.285546064376831,0.0922790648804943,0.06955545902393548,0.007130827765123296,0.0922790648804943,0.06955545902393548,0.007130827765123296
Fixed Cut 20.0%,320,100,80,20.0,N/A,9.531813144683838,9.531813144683838,0.04315618855843278,0.034286338520288395,0.0019294910799188688,0.04315618855843278,0.034286338520288395,0.0019294910799188688
Fixed Cut 25.0%,300,100,100,25.0,N/A,4.075243949890137,4.075243949890137,0.08171236934738452,0.06251896608517882,0.005627365392026183,0.08171236934738452,0.06251896608517882,0.005627365392026183
Fixed Cut 30.0%,280,100,120,30.0,N/A,4.141686916351318,4.141686916351318,0.07459786557850079,0.05756420197762137,0.0047092193809461684,0.07459786557850079,0.05756420197762137,0.0047092193809461684
Fixed Cut 35.0%,260,100,140,35.0,N/A,9.402775049209595,9.402775049209595,0.04658707437371847,0.03611710291547262,0.0020864164450155624,0.04658707437371847,0.03611710291547262,0.0020864164450155624
Fixed Cut 40.0%,240,100,160,40.0,N/A,5.42232608795166,5.42232608795166,0.08179346604997426,0.06218234551294398,0.005653090590059432,0.08179346604997426,0.06218234551294398,0.005653090590059432
Fixed Cut 45.0%,221,100,179,44.75,N/A,3.3023757934570312,3.3023757934570312,0.07543527209795127,0.058808905465335994,0.005034500330302247,0.07543527209795127,0.058808905465335994,0.005034500330302247
Fixed Cut 50.0%,201,100,199,49.75,N/A,5.716483116149902,5.716483116149902,0.06792778564555237,0.05258671229649678,0.003971988774775005,0.06792778564555237,0.05258671229649678,0.003971988774775005
Fixed Cut 55.0%,181,100,219,54.75,N/A,3.786980152130127,3.786980152130127,0.07756650816095237,0.05959734717459757,0.005082635827263849,0.07756650816095237,0.05959734717459757,0.005082635827263849
Fixed Cut 60.0%,160,100,240,60.0,N/A,3.874077796936035,3.874077796936035,0.07894996542227892,0.06077112926686632,0.005295817301352458,0.07894996542227892,0.06077112926686632,0.005295817301352458
Fixed Cut 65.0%,140,100,260,65.0,N/A,3.351072072982788,3.351072072982788,0.09772368512532362,0.0735932907184883,0.007964455631453938,0.09772368512532362,0.0735932907184883,0.007964455631453938
Fixed Cut 70.0%,120,100,280,70.0,N/A,3.352003812789917,3.352003812789917,0.0786441143250516,0.06078005513351761,0.005430895584271611,0.0786441143250516,0.06078005513351761,0.005430895584271611
Fixed Cut 75.0%,100,100,300,75.0,N/A,3.4288408756256104,3.4288408756256104,0.08090914369016308,0.06290963815693626,0.005823612437929687,0.08090914369016308,0.06290963815693626,0.005823612437929687
Fixed Cut 80.0%,80,100,320,80.0,N/A,3.099604845046997,3.099604845046997,0.08036196238662488,0.061873764667000175,0.00552234105642361,0.08036196238662488,0.061873764667000175,0.00552234105642361
Fixed Cut 85.0%,60,100,340,85.0,N/A,3.112427234649658,3.112427234649658,0.07168803982947347,0.0561231158782088,0.004602919876147033,0.07168803982947347,0.0561231158782088,0.004602919876147033
Fixed Cut 90.0%,40,100,360,90.0,N/A,2.677243947982788,2.677243947982788,0.09061960258300096,0.06841195482428722,0.006942824777838474,0.09061960258300096,0.06841195482428722,0.006942824777838474
Window L1,60,100,340,85.0,0.008295059204101562,2.7904040813446045,2.798699140548706,0.07411706120985513,0.05762224591598645,0.004757470371857558,0.07411706120985513,0.05762224591598645,0.004757470371857558
Window L2,60,100,340,85.0,0.004640817642211914,3.05667781829834,3.0613186359405518,0.07723766164674226,0.05962486155140976,0.005171561114923112,0.07723766164674226,0.05962486155140976,0.005171561114923112
Window Normal,60,100,340,85.0,0.009003162384033203,2.9968669414520264,3.0058701038360596,0.07085552267969633,0.055064724049772557,0.004361623752284777,0.07085552267969633,0.055064724049772557,0.004361623752284777
Window RBF,60,100,340,85.0,0.00495600700378418,3.295469045639038,3.3004250526428223,0.07236678345780802,0.056006331399880954,0.0044770948105477,0.07236678345780802,0.056006331399880954,0.0044770948105477
Window Cosine,0,100,400,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Window Linear,230,100,170,42.5,0.0042688846588134766,3.9909141063690186,3.995182991027832,0.07884708992674799,0.06031275836542532,0.005241835131933235,0.07884708992674799,0.06031275836542532,0.005241835131933235
Window Clinear,105,100,295,73.75,0.00410008430480957,3.568164110183716,3.5722641944885254,0.07377534883760141,0.056921073628686335,0.004616799304126034,0.07377534883760141,0.056921073628686335,0.004616799304126034
Window Rank,60,100,340,85.0,0.00476384162902832,2.7350106239318848,2.739774465560913,0.08138624333732156,0.0620403507546407,0.00563438226850476,0.08138624333732156,0.0620403507546407,0.00563438226850476
Window Mahalanobis,60,100,340,85.0,0.004151105880737305,2.707115888595581,2.7112669944763184,0.0791378322275039,0.061490262227635734,0.005544639881940379,0.0791378322275039,0.061490262227635734,0.005544639881940379
Window AR,60,100,340,85.0,0.00698089599609375,2.879804849624634,2.8867857456207275,0.06801736783693828,0.05355206526062022,0.004094454776846568,0.06801736783693828,0.05355206526062022,0.004094454776846568
Window Mean,76,100,324,81.0,0.05115985870361328,2.969167709350586,3.020327568054199,0.07102526293089302,0.05589533393183601,0.00451262109773214,0.07102526293089302,0.05589533393183601,0.00451262109773214
Window Median,60,100,340,85.0,0.05115985870361328,2.912734031677246,2.9638938903808594,0.07555386361409916,0.058451794521013185,0.004899338602243477,0.07555386361409916,0.058451794521013185,0.004899338602243477
Binary Segmentation L1,240,100,160,40.0,0.014666080474853516,3.2081151008605957,3.222781181335449,0.08046659789794451,0.061607063088377254,0.005462851459243798,0.08046659789794451,0.061607063088377254,0.005462851459243798
Binary Segmentation L2,240,100,160,40.0,0.008213996887207031,3.368973970413208,3.377187967300415,0.08998355570190678,0.06791065475133508,0.0067771515147613745,0.08998355570190678,0.06791065475133508,0.0067771515147613745
Binary Segmentation Normal,240,100,160,40.0,0.013427972793579102,3.6352529525756836,3.6486809253692627,0.07716621815822496,0.05927865879682247,0.0050417996684811546,0.07716621815822496,0.05927865879682247,0.0050417996684811546
Binary Segmentation RBF,240,100,160,40.0,0.011959075927734375,9.72608470916748,9.738043785095215,0.04469835195630608,0.034764320028137626,0.0019638873376572664,0.04469835195630608,0.034764320028137626,0.0019638873376572664
Binary Segmentation Cosine,10,100,390,97.5,0.013391256332397461,3.9231019020080566,3.936493158340454,0.19043962575976375,0.15101147782721358,0.02766583029227627,0.19043962575976375,0.15101147782721358,0.02766583029227627
