Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,Close_MAPE,Close_MAE,Close_MSE,Volume_MAPE,Volume_MAE,Volume_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,249,125,248,49.899396378269614,N/A,308.5410318374634,3.7204742431640625,312.26150608062744,0.1748823314685375,0.05814165834736669,0.004327744527213237,0.4749973104234031,0.028258835423987022,0.0012017737222762561,0.3249398209459703,0.04320024688567685,0.0027647591247447457
Fixed Cut 55.0%,224,125,273,54.929577464788736,N/A,302.278107881546,3.919834852218628,306.19794273376465,0.22819553007063684,0.05696195884494183,0.004164066270266841,0.4380651410735871,0.019118513532615306,0.0009822257315688931,0.33313033557211197,0.03804023618877856,0.002573146000917866
Fixed Cut 60.0%,199,125,298,59.95975855130785,N/A,316.3238332271576,3.5763208866119385,319.90015411376953,0.21161802229409732,0.06091963528686847,0.004974030752971043,0.5179733561124378,0.030116573837402235,0.0014094168358588716,0.36479568920326766,0.045518104562135356,0.0031917237944149583
Fixed Cut 65.0%,174,125,323,64.98993963782696,N/A,317.4561321735382,4.179593801498413,321.6357259750366,0.08746057851537467,0.06696422790600087,0.006506479828569867,0.475284119320919,0.07986769703332752,0.017171395086507998,0.2813723489181469,0.0734159624696642,0.011838937457538935
Fixed Cut 70.0%,150,125,347,69.81891348088531,N/A,305.30733704566956,3.16967511177063,308.4770121574402,0.09702243963979357,0.07225021242492795,0.007513946981213521,0.516510561294992,0.0707816476118228,0.01748234064597592,0.30676650046739273,0.07151593001837539,0.01249814381359472
Fixed Cut 75.0%,125,125,372,74.84909456740442,N/A,284.5722680091858,2.752150058746338,287.32441806793213,0.12453589476798609,0.09254090516655979,0.012597036942538943,0.42664610309259593,0.10831881109024014,0.03510349555660629,0.27559099893029104,0.10042985812839994,0.023850266249572618
Fixed Cut 80.0%,100,125,397,79.87927565392354,N/A,265.0152440071106,2.9684269428253174,267.9836709499359,0.17261061043730952,0.12186980922327574,0.020817862911773392,0.46028647045984616,0.10741040125734491,0.03610489466847259,0.31644854044857795,0.11464010524031029,0.02846137879012299
Fixed Cut 85.0%,75,125,422,84.90945674044266,N/A,258.99537992477417,3.0148019790649414,262.0101819038391,0.1144937762232853,0.08598384296473993,0.011027219995368518,0.431428471390145,0.10804116996621826,0.03486096374730266,0.2729611238067152,0.09701250646547907,0.022944091871335597
Fixed Cut 90.0%,50,125,447,89.93963782696177,N/A,248.18011212348938,3.293915033340454,251.47402715682983,0.08912569910179706,0.0673508467849264,0.006883621786237364,0.4234959267806289,0.10559733327769337,0.03278595207952905,0.256310812941213,0.08647409003130987,0.0198347869328832
Window L1,127,125,370,74.44668008048289,0.013723134994506836,270.3714270591736,2.7116479873657227,273.0967981815338,0.06543924152781702,0.05106956996798983,0.003996301998676336,0.48631633376546096,0.10014878092617062,0.038222925021911394,0.275877787646639,0.07560917544708022,0.021109613510293865
Window L2,182,125,315,63.38028169014085,0.007444143295288086,288.5207350254059,3.519866943359375,292.04804611206055,0.09742555373987737,0.03264663990774567,0.0015701764736836465,0.5480393761753332,0.026284830597866557,0.0013800719086141185,0.3227324649576051,0.02946573525280612,0.0014751241911488827
Window Normal,177,125,320,64.38631790744466,0.017589092254638672,290.52137207984924,3.04624605178833,293.5852072238922,0.10262661466830755,0.07601420576498827,0.008719070397593873,0.44764297714061096,0.07589801750952165,0.015316042920442325,0.27513479590445905,0.07595611163725496,0.012017556659018103
Window RBF,127,125,370,74.44668008048289,0.011829137802124023,271.10127997398376,2.7358641624450684,273.84897327423096,0.15082515457648638,0.10666160080390749,0.01587705870994959,0.4377383519904958,0.1140955658472958,0.03432027593554674,0.29428175328349115,0.11037858332560163,0.02509866732274817
Window Cosine,182,125,315,63.38028169014085,0.007185220718383789,285.6048300266266,5.55635666847229,291.16837191581726,0.10602046728182904,0.034974170688746975,0.0017121991801592354,0.5322553494342552,0.017923269455964813,0.001131417309595118,0.3191379083580421,0.026448720072355894,0.0014218082448771768
Window Linear,182,125,315,63.38028169014085,0.01229405403137207,312.1641528606415,3.3552398681640625,315.5316867828369,0.11493685732727942,0.0377480371343303,0.0020200245150294293,0.4790672191549078,0.017212936524297454,0.0010671131488951286,0.29700203824109356,0.02748048682931388,0.001543568831962279
Window Clinear,227,125,270,54.32595573440644,0.007990121841430664,309.24697399139404,3.095132350921631,312.3500964641571,0.12959243679476407,0.0353930204327234,0.0017129477864916472,0.4302659514554232,0.02025880462894281,0.0009283254470440531,0.27992919412509365,0.027825912530833087,0.00132063661676785
Window Rank,177,125,320,64.38631790744466,0.013003110885620117,303.88220405578613,3.321532964706421,307.2167401313782,0.1327460228838369,0.09798491241508411,0.012923534059534895,0.43524369884388486,0.07115470752763807,0.015720572262659525,0.2839948608638608,0.0845698099713611,0.014322053161097211
Window Mahalanobis,177,125,320,64.38631790744466,0.008599042892456055,290.6649646759033,3.4097390174865723,294.08330273628235,0.09892968750619856,0.07381181410635321,0.008021178977373018,0.45061116317434874,0.0704174153367768,0.015568107207763646,0.2747704253402736,0.07211461472156502,0.011794643092568332
Window AR,182,125,315,63.38028169014085,0.013305902481079102,291.75354504585266,3.5438919067382812,295.310742855072,0.13303361629233165,0.042430818515209696,0.0024352651517085557,1.291925153112433,0.024019290394476592,0.0016077268720086678,0.7124793847023823,0.03322505445484315,0.0020214960118586115
Window Mean,174,125,323,64.98993963782696,0.11296296119689941,320.556843996048,3.667567014694214,324.3373739719391,0.14534986071630085,0.10513358679959182,0.014344771717083054,0.5070339141900835,0.1214495445858648,0.02241363327363701,0.3261918874531921,0.1132915656927283,0.018379202495360028
Window Median,180,125,317,63.78269617706237,0.11296296119689941,314.1341030597687,3.7518720626831055,317.9989380836487,0.11711443672097982,0.04067725319836398,0.002271845666508598,0.4459333632277563,0.018957140619359745,0.0010281259117583229,0.281523899974368,0.02981719690886186,0.0016499857891334605
Binary Segmentation L1,412,125,85,17.102615694164992,0.02749490737915039,341.7130801677704,3.592388153076172,345.3329632282257,0.17208825523329482,0.04604545407988855,0.002735334345386039,0.4369773420220638,0.01965393001810709,0.0010198149016845824,0.3045327986276793,0.03284969204899782,0.001877574623535311
Binary Segmentation L2,452,125,45,9.054325955734406,0.012198925018310547,350.33631587028503,3.5754222869873047,353.92393708229065,0.22889048560266614,0.05734521679952233,0.004374091544549705,0.4817377567937902,0.02917610733721414,0.0012537268699850579,0.35531412119822825,0.04326066206836822,0.002813909207267382
Binary Segmentation Normal,172,125,325,65.3923541247485,0.03643083572387695,310.16009497642517,4.15229606628418,314.3488218784332,0.11562712836794359,0.08595919348609868,0.010152742860077965,0.46811038080146017,0.0774172984146621,0.016914627522560913,0.29186875458470174,0.08168824595038039,0.013533685191319436
Binary Segmentation RBF,402,125,95,19.114688128772634,0.02930426597595215,343.3099629878998,3.558871030807495,346.8981382846832,0.1847296477584487,0.0612422797973055,0.005382743227226433,0.4993675244948539,0.03137940077268797,0.0013623485943159443,0.3420485861266511,0.04631084028499674,0.003372545910771187
Binary Segmentation Cosine,22,125,475,95.57344064386318,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Binary Segmentation Linear,342,125,155,31.18712273641851,0.014854192733764648,332.74706196784973,3.0360310077667236,335.7979471683502,0.13735688890665773,0.041691608021466535,0.0026715898257379327,0.4547020181987936,0.025913832090996923,0.0010638474034102563,0.29602945355272553,0.03380272005623171,0.0018677186145740947
Binary Segmentation Clinear,337,125,160,32.19315895372233,0.01157522201538086,320.30156087875366,3.4144678115844727,323.7276039123535,0.09220890893563591,0.026679989580177126,0.0010775073168824837,0.521997665284281,0.036378397882890615,0.0016811976197929125,0.3071032871099586,0.031529193731533865,0.001379352468337698
Binary Segmentation Rank,367,125,130,26.156941649899395,0.015300989151000977,332.7916028499603,4.001126289367676,336.808030128479,0.08236983480111078,0.02468932318738393,0.0009842745047418588,0.5479439338065536,0.04306859794295514,0.0022180106202062217,0.3151568843038323,0.03387896056516953,0.0016011425624740403
Binary Segmentation Mahalanobis,297,125,200,40.24144869215292,0.023108959197998047,316.45246481895447,3.9095358848571777,320.38510966300964,0.09953755625483378,0.028588209416733543,0.0012218356158835593,0.5423409723482331,0.01745053852916324,0.001143614703441421,0.3209392643015336,0.023019373972948388,0.0011827251596624902
Binary Segmentation AR,317,125,180,36.21730382293762,0.03359222412109375,317.91609811782837,4.424971580505371,322.37466192245483,0.26836584697672594,0.06560203883436856,0.005212592769421701,0.7832083954773191,0.019836275224734374,0.001352874444176517,0.5257871212270224,0.04271915702955146,0.0032827336067991083
Binary Segmentation Mean,312,125,185,37.223340040241446,0.20386052131652832,320.9940838813782,3.7332088947296143,324.9311532974243,0.15730756796185597,0.042209723045810714,0.002447245146109856,0.5284527940086975,0.037750341919511925,0.001789776973690036,0.34288018098527684,0.03998003248266131,0.0021185110598999453
Binary Segmentation Median,340,125,157,31.58953722334004,0.20386052131652832,323.84416604042053,4.287322759628296,328.33534932136536,0.08090442753354123,0.024202335739724426,0.0009551770669414788,48.934528481271535,0.04008041575224214,0.002626261911061843,24.50771645440253,0.032141375745983275,0.0017907194890016604
Bottom Up L1,407,125,90,18.10865191146881,0.012234210968017578,328.49189805984497,2.8584179878234863,331.3625502586365,0.09895061406260146,0.028401444493001988,0.0012239470995713331,0.4261716398720522,0.02085293234415596,0.0009430173847325223,0.26256112696732686,0.024627188418578968,0.0010834822421519276
Bottom Up L2,172,125,325,65.3923541247485,0.0061492919921875,315.13836312294006,3.511475086212158,318.6559875011444,0.11460330261839484,0.08530259179165733,0.00979769848899645,0.48041892711486084,0.07583395483871294,0.01701269080504199,0.29751111486662785,0.08056827331518514,0.013405194647019218
Bottom Up Normal,172,125,325,65.3923541247485,0.02229785919189453,316.4915978908539,4.5733630657196045,321.0872588157654,0.1397367300571323,0.10120009780218,0.013360955658641678,0.48480577373084943,0.06945282456359868,0.016914350929696533,0.31227125189399085,0.08532646118288936,0.015137653294169105
Bottom Up RBF,357,125,140,28.169014084507044,0.02099895477294922,325.88086771965027,3.667301893234253,329.56916856765747,0.10774135154555475,0.03414102044358445,0.001738691136993031,0.561433629713025,0.020208955147956318,0.001189642913298837,0.33458749062928983,0.027174987795770388,0.0014641670251459339
Bottom Up Cosine,232,125,265,53.31991951710262,0.007658243179321289,319.9676868915558,3.7134220600128174,323.6887671947479,0.1298765529230602,0.035342134482618734,0.0017247222282667544,0.41936275524630867,0.016033474481482093,0.0008600710485865889,0.2746196540846845,0.025687804482050408,0.0012923966384266717
Bottom Up Linear,187,125,310,62.37424547283702,0.012644767761230469,303.62975001335144,3.1155178546905518,306.7579126358032,0.12303691667237818,0.038692097047374155,0.0020573368760878345,0.5064952542826848,0.02915470709002953,0.0013681306682375492,0.3147660854775315,0.03392340206870184,0.0017127337721626918
Bottom Up Clinear,297,125,200,40.24144869215292,0.00500035285949707,315.52729177474976,3.976886034011841,319.5091781616211,0.14657476745748105,0.04018515572679225,0.0021711293880292424,0.4752417539610051,0.018373536695101684,0.0010674082164011352,0.310908260709243,0.029279346210946973,0.001619268802215189
Bottom Up Rank,297,125,200,40.24144869215292,0.017934083938598633,318.90864992141724,4.065018653869629,322.99160265922546,0.08234123277497898,0.023805380743304242,0.0008725949849850156,1.526570274993051,0.025884359654578065,0.0016372688749959222,0.804455753884015,0.024844870198941157,0.0012549319299904687
Bottom Up Mahalanobis,257,125,240,48.2897384305835,0.014114856719970703,298.1652798652649,3.632652997970581,301.81204771995544,0.21638462910751763,0.05573333947847897,0.003947924646697448,0.5115844298336839,0.017279736522914892,0.0011038494912870775,0.3639845294706007,0.036506538000696934,0.0025258870689922634
Bottom Up AR,357,125,140,28.169014084507044,0.014882802963256836,337.99539709091187,3.062035322189331,341.07231521606445,0.2131590486557869,0.05509634030530827,0.004023439459599485,0.4328990901097055,0.02029684295587101,0.0010134466357017424,0.3230290693827461,0.037696591630589645,0.0025184430476506143
Bottom Up Mean,274,125,223,44.8692152917505,0.13391542434692383,320.125168800354,3.002943992614746,323.2620282173157,0.10838111150814336,0.03096926982836105,0.0014537967563744705,3.7838752359814536,0.03173733517446341,0.002121086735453103,1.946128173744799,0.03135330250141223,0.0017874417459137868
Bottom Up Median,277,125,220,44.26559356136821,0.13391542434692383,311.4149179458618,3.9336440563201904,315.48247742652893,0.11592378438579742,0.03601351635920749,0.0018769858979332593,0.42248913820697237,0.018642170168951908,0.0009362867746051025,0.269206461296385,0.027327843264079704,0.001406636336269181
