Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,292,74,N/A,N/A,N/A,3.331044912338257,3.331044912338257,2.0525494566209073,0.29810640600725585,0.13686811562035198,2.0525494566209073,0.29810640600725585,0.13686811562035198
Fixed Cut 5.0%,278,74,14,4.794520547945205,N/A,3.29489803314209,3.29489803314209,1.8972090698834814,0.29785805309124924,0.13247156747719133,1.8972090698834814,0.29785805309124924,0.13247156747719133
Fixed Cut 10.0%,263,74,29,9.931506849315069,N/A,3.4850621223449707,3.4850621223449707,1.8586396042975557,0.3021908328728363,0.13918345890274167,1.8586396042975557,0.3021908328728363,0.13918345890274167
Fixed Cut 15.0%,249,74,43,14.726027397260275,N/A,4.074879884719849,4.074879884719849,1.8296745967804735,0.29980656192772853,0.1377322813945037,1.8296745967804735,0.29980656192772853,0.1377322813945037
Fixed Cut 20.0%,234,74,58,19.863013698630137,N/A,3.9033870697021484,3.9033870697021484,1.9189688286931603,0.29744147014056643,0.133574073710786,1.9189688286931603,0.29744147014056643,0.133574073710786
Fixed Cut 25.0%,219,74,73,25.0,N/A,3.5910799503326416,3.5910799503326416,1.9207820183472621,0.2921783159409333,0.12829194721051565,1.9207820183472621,0.2921783159409333,0.12829194721051565
Fixed Cut 30.0%,205,74,87,29.794520547945208,N/A,3.648745059967041,3.648745059967041,1.8830631685317745,0.2940806331654012,0.12872272285939448,1.8830631685317745,0.2940806331654012,0.12872272285939448
Fixed Cut 35.0%,190,74,102,34.93150684931507,N/A,3.7062809467315674,3.7062809467315674,1.8226108281969122,0.29683807455687455,0.13190443262926171,1.8226108281969122,0.29683807455687455,0.13190443262926171
Fixed Cut 40.0%,176,74,116,39.726027397260275,N/A,3.495061159133911,3.495061159133911,2.0428466032792474,0.29046202206095256,0.1277702264480275,2.0428466032792474,0.29046202206095256,0.1277702264480275
Fixed Cut 45.0%,161,74,131,44.86301369863014,N/A,3.7993500232696533,3.7993500232696533,2.0860326434854617,0.28821629721773817,0.1288063478710397,2.0860326434854617,0.28821629721773817,0.1288063478710397
Fixed Cut 50.0%,147,74,145,49.65753424657534,N/A,2.9065771102905273,2.9065771102905273,2.049904894643797,0.28569326511988047,0.12679044589938235,2.049904894643797,0.28569326511988047,0.12679044589938235
Fixed Cut 55.0%,132,74,160,54.794520547945204,N/A,3.201406955718994,3.201406955718994,2.2003086540278733,0.2814203014359607,0.1239766349861282,2.2003086540278733,0.2814203014359607,0.1239766349861282
Fixed Cut 60.0%,117,74,175,59.93150684931506,N/A,2.7580888271331787,2.7580888271331787,2.245634385712632,0.278719364947221,0.12017170602405955,2.245634385712632,0.278719364947221,0.12017170602405955
Fixed Cut 65.0%,103,74,189,64.72602739726028,N/A,3.0880277156829834,3.0880277156829834,2.240930067325637,0.2808247923444199,0.12376081145073425,2.240930067325637,0.2808247923444199,0.12376081145073425
Fixed Cut 70.0%,88,74,204,69.86301369863014,N/A,3.0167133808135986,3.0167133808135986,2.147433495810843,0.27927990709626116,0.122388152386981,2.147433495810843,0.27927990709626116,0.122388152386981
Fixed Cut 75.0%,73,74,219,75.0,N/A,2.8992040157318115,2.8992040157318115,2.3682069009838975,0.27996107229245315,0.12154195757094705,2.3682069009838975,0.27996107229245315,0.12154195757094705
Fixed Cut 80.0%,59,74,233,79.7945205479452,N/A,3.524857997894287,3.524857997894287,2.663235374877048,0.2839663892473028,0.12373632698178072,2.663235374877048,0.2839663892473028,0.12373632698178072
Fixed Cut 85.0%,44,74,248,84.93150684931507,N/A,2.5651469230651855,2.5651469230651855,2.051510854560293,0.29804518162508764,0.13593236243630485,2.051510854560293,0.29804518162508764,0.13593236243630485
Fixed Cut 90.0%,30,74,262,89.72602739726028,N/A,2.4739789962768555,2.4739789962768555,1.8186950768985097,0.31061670923593476,0.14512039348286118,1.8186950768985097,0.31061670923593476,0.14512039348286118
Window L1,112,74,180,61.64383561643836,0.006127834320068359,2.9115729331970215,2.91770076751709,2.206960747054593,0.2816895358257125,0.12464051226604138,2.206960747054593,0.2816895358257125,0.12464051226604138
Window L2,112,74,180,61.64383561643836,0.0029430389404296875,3.112738847732544,3.1156818866729736,2.219476518375962,0.2816050366840501,0.12412938696764544,2.219476518375962,0.2816050366840501,0.12412938696764544
Window Normal,132,74,160,54.794520547945204,0.0056209564208984375,3.1562209129333496,3.161841869354248,2.2480510094341706,0.2814697184456356,0.12493212337296927,2.2480510094341706,0.2814697184456356,0.12493212337296927
Window RBF,112,74,180,61.64383561643836,0.0035898685455322266,3.14974308013916,3.1533329486846924,2.2536174133549594,0.2777893541196014,0.11944544036334184,2.2536174133549594,0.2777893541196014,0.11944544036334184
Window Cosine,132,74,160,54.794520547945204,0.0026061534881591797,3.5479187965393066,3.550524950027466,2.197547183366274,0.28173344110945,0.1248750963674255,2.197547183366274,0.28173344110945,0.1248750963674255
