Approach,# Train,# Test,Cut,% Cut,Avg Cut Seconds,Std Cut Seconds,Avg Train Seconds,Std Train Seconds,Avg Total Seconds,Std Total Seconds,Avg V1_MAPE,Std V1_MAPE,Avg V1_MAE,Std V1_MAE,Avg V1_MSE,Std V1_MSE,Avg Avg_MAPE,Std Avg_MAPE,Avg Avg_MAE,Std Avg_MAE,Avg Avg_MSE,Std Avg_MSE
Window Median,85,65,175,67.3076923076923,0.03725109100341797,0.0017799880091417428,2.8793469429016114,0.1248782609360595,2.9165980339050295,0.12373434038886637,1.7338843821030943,0.47347271093061877,0.4089233750940438,0.0018490945808926742,0.2643223310390973,0.0023679438834078343,1.7338843821030943,0.47347271093061877,0.4089233750940438,0.0018490945808926742,0.2643223310390973,0.0023679438834078343
Binary Segmentation L1,20,65,240,92.3076923076923,0.01084280014038086,0.002261992370969004,4.265965795516967,0.21521648574995877,4.276808595657348,0.21488337014450742,4.0868379578211105,0.38166122071952246,0.5680423131271205,0.03802121339825295,0.5251566240004477,0.0555415612201087,4.0868379578211105,0.38166122071952246,0.5680423131271205,0.03802121339825295,0.5251566240004477,0.0555415612201087
Binary Segmentation L2,230,65,30,11.538461538461538,0.004874992370605469,0.0006057069728906199,3.9993734836578367,0.4472496513045667,4.004248476028442,0.4474659742672185,1.2158764462603224,0.10748309623914702,0.31487241877666516,0.0006251596312768324,0.16250877804024327,0.0003853905224829357,1.2158764462603224,0.10748309623914702,0.31487241877666516,0.0006251596312768324,0.16250877804024327,0.0003853905224829357
Binary Segmentation Normal,245,65,15,5.769230769230769,0.008774280548095703,0.0004816562205727675,3.663324165344238,0.4056538800166227,3.672098445892334,0.406044795659908,1.2544453172029155,0.15458149986541622,0.3162739430363155,0.0007178044450567402,0.16266129153463219,0.000542042480919442,1.2544453172029155,0.15458149986541622,0.3162739430363155,0.0007178044450567402,0.16266129153463219,0.000542042480919442
Binary Segmentation RBF,230,65,30,11.538461538461538,0.006557035446166992,0.0008027297822556926,4.125052070617675,0.24947352994962949,4.131609106063843,0.24979979128402008,1.2865336264453586,0.1809174848411699,0.31474217009100247,0.00034788127578220314,0.16289656376055253,0.00038173202955027143,1.2865336264453586,0.1809174848411699,0.31474217009100247,0.00034788127578220314,0.16289656376055253,0.00038173202955027143
Binary Segmentation Cosine,230,65,30,11.538461538461538,0.0052734375,0.0007647463070756675,3.885901689529419,0.2922054757592697,3.891175127029419,0.2921605657613971,1.3156254844145594,0.23260471426970666,0.3149614693481373,0.0006288532348732193,0.16214029137460054,0.0007881217688326184,1.3156254844145594,0.23260471426970666,0.3149614693481373,0.0006288532348732193,0.16214029137460054,0.0007881217688326184
Binary Segmentation Linear,180,65,80,30.76923076923077,0.004927635192871094,0.0006488878645188236,3.4587147712707518,0.1945381298616083,3.463642406463623,0.19416860055099786,1.9266354365949176,0.3208131688403033,0.3141063579044165,0.0006422381757478479,0.16164816743829322,0.0007173849730164471,1.9266354365949176,0.3208131688403033,0.3141063579044165,0.0006422381757478479,0.16164816743829322,0.0007173849730164471
Binary Segmentation Clinear,30,65,230,88.46153846153845,0.0035408496856689452,0.00019142240048102376,3.2214004039764403,0.11616610429984574,3.2249412536621094,0.11631317731676576,1.494575451798061,0.2779328554112515,0.4528782418034003,0.005436812837067299,0.34177084210082914,0.00601276137033095,1.494575451798061,0.2779328554112515,0.4528782418034003,0.005436812837067299,0.34177084210082914,0.00601276137033095
Binary Segmentation Rank,230,65,30,11.538461538461538,0.004974842071533203,0.0005203141504783693,3.998701000213623,0.42416641508241715,4.003675842285157,0.4245709082653848,1.3356426690179573,0.16134143589735211,0.314485267096858,0.0004229743053999075,0.16229362950823295,0.0005484110653313542,1.3356426690179573,0.16134143589735211,0.314485267096858,0.0004229743053999075,0.16229362950823295,0.0005484110653313542
Binary Segmentation Mahalanobis,230,65,30,11.538461538461538,0.00543975830078125,0.0011233528370692238,4.10146484375,0.4299179144175883,4.106904602050781,0.43042970110308487,1.39346756135223,0.22323744968951595,0.3148557959802557,0.0008570539601494399,0.16276773995991087,0.0004912833882794959,1.39346756135223,0.22323744968951595,0.3148557959802557,0.0008570539601494399,0.16276773995991087,0.0004912833882794959
Binary Segmentation AR,235,65,25,9.615384615384617,0.008858680725097656,0.001012854445110872,3.5978867530822756,0.3753488609657065,3.6067454338073732,0.3756671923743969,1.311397733725957,0.10881180193913631,0.31661322813545595,0.0010311331476814058,0.16325063174987503,0.0008370144423214489,1.311397733725957,0.10881180193913631,0.31661322813545595,0.0010311331476814058,0.16325063174987503,0.0008370144423214489
Binary Segmentation Mean,186,65,74,28.46153846153846,0.06406431198120117,0.0037990430493344504,3.6503958702087402,0.11378132207740603,3.7144601821899412,0.11583299658684951,2.1390954161390523,0.2971827585117199,0.3137322871699839,0.0006961281308689058,0.1629710376135673,0.0008204460546387688,2.1390954161390523,0.2971827585117199,0.3137322871699839,0.0006961281308689058,0.1629710376135673,0.0008204460546387688
Binary Segmentation Median,230,65,30,11.538461538461538,0.06406431198120117,0.0037990430493344504,4.361958169937134,0.5291198962137069,4.426022481918335,0.5313625798378173,1.4175114263956299,0.3425596138658202,0.31449722594674834,0.001240458989489056,0.16248209226251642,0.00041044837754330055,1.4175114263956299,0.3425596138658202,0.31449722594674834,0.001240458989489056,0.16248209226251642,0.00041044837754330055
Bottom Up L1,130,65,130,50.0,0.004197549819946289,0.0005740756101774018,3.411539602279663,0.4392819354056624,3.4157371520996094,0.4397498203072654,1.971906506646299,0.7413791921115608,0.32057229174469914,0.0031505315639312075,0.16349069708639358,0.002735463390272737,1.971906506646299,0.7413791921115608,0.32057229174469914,0.0031505315639312075,0.16349069708639358,0.002735463390272737
Bottom Up L2,165,65,95,36.53846153846153,0.0030642032623291017,0.0007780927472332711,3.734873104095459,0.2332411642215224,3.737937307357788,0.23257486439464653,2.1433990533155853,0.8105663707072405,0.3139156113946169,0.0014035687933703406,0.16221272605817377,0.000881631274913178,2.1433990533155853,0.8105663707072405,0.3139156113946169,0.0014035687933703406,0.16221272605817377,0.000881631274913178
Bottom Up Normal,35,65,225,86.53846153846155,0.00457000732421875,0.00047913928420612365,3.001041793823242,0.3924096860452289,3.005611801147461,0.39284092087802597,1.482813172402717,0.5242151639579938,0.45250886762108317,0.0008428817538736716,0.32795889959695546,0.0017310776501454144,1.482813172402717,0.5242151639579938,0.45250886762108317,0.0008428817538736716,0.32795889959695546,0.0017310776501454144
Bottom Up RBF,50,65,210,80.76923076923077,0.002836275100708008,0.00010470029135180512,3.0924590587615968,0.31027548757208695,3.0952953338623046,0.310209666257848,1.610764817262425,0.5791510642911529,0.4530893205734885,0.0031425293357229597,0.3275397988894558,0.0027742393082902253,1.610764817262425,0.5791510642911529,0.4530893205734885,0.0031425293357229597,0.3275397988894558,0.0027742393082902253
Bottom Up Cosine,50,65,210,80.76923076923077,0.0021867275238037108,0.00041405816984796043,2.8351627349853517,0.17472617739456747,2.837349462509155,0.17493469569296516,1.6536227149492846,0.21018619167686897,0.45384235704053294,0.0014902419219676413,0.3280205489056143,0.0034384398368390618,1.6536227149492846,0.21018619167686897,0.45384235704053294,0.0014902419219676413,0.3280205489056143,0.0034384398368390618
Bottom Up Linear,75,65,185,71.15384615384616,0.0031730175018310548,0.0004991828213506654,2.9940685749053957,0.16211917327040243,2.9972415924072267,0.16237786079136113,1.9275219338897125,0.386388998999676,0.40980307080707573,0.0017425466449726384,0.2655192176168291,0.0025870659115864096,1.9275219338897125,0.386388998999676,0.40980307080707573,0.0017425466449726384,0.2655192176168291,0.0025870659115864096
Bottom Up Clinear,10,65,250,96.15384615384616,0.002207040786743164,0.00023706379060617398,2.8688156604766846,0.16846548721703783,2.8710227012634277,0.16832233722698256,1.1453211379444972,0.0630103896942886,0.5067939841221956,0.0011735756721998072,0.4155674811926195,0.004855489698535588,1.1453211379444972,0.0630103896942886,0.5067939841221956,0.0011735756721998072,0.4155674811926195,0.004855489698535588
Bottom Up Rank,75,65,185,71.15384615384616,0.003271055221557617,0.00021519310160372155,2.910019063949585,0.21029726276103577,2.9132901191711427,0.21026587688749554,2.113881436127551,0.560032993498065,0.41114595824818806,0.0025520218836622625,0.2670741575722972,0.003542805524830461,2.113881436127551,0.560032993498065,0.41114595824818806,0.0025520218836622625,0.2670741575722972,0.003542805524830461
Bottom Up Mahalanobis,165,65,95,36.53846153846153,0.0018332958221435546,0.00011898885850868674,3.518371820449829,0.273621780826944,3.5202051162719727,0.27359828073442727,2.543374524216,0.46067351935234524,0.3133948610046147,0.0009889325688828673,0.1628851680937035,0.001543851555575004,2.543374524216,0.46067351935234524,0.3133948610046147,0.0009889325688828673,0.1628851680937035,0.001543851555575004
Bottom Up AR,205,65,55,21.153846153846153,0.004671525955200195,0.0020917095783799973,3.570687246322632,0.16340396913346825,3.575358772277832,0.16369059130203203,1.7201801556265541,0.1731871546455022,0.3145216313500813,0.00031456915433422173,0.16102599732849762,0.0004102608334262515,1.7201801556265541,0.1731871546455022,0.3145216313500813,0.00031456915433422173,0.16102599732849762,0.0004102608334262515
Bottom Up Mean,96,65,164,63.07692307692307,0.03201069831848145,0.0017317322686538344,3.0151795864105226,0.15865064379381474,3.047190284729004,0.15763318311259727,2.084233715095586,0.7705613833200179,0.336577403857183,0.002858801811849588,0.17850783908064716,0.0032016432413935333,2.084233715095586,0.7705613833200179,0.336577403857183,0.002858801811849588,0.17850783908064716,0.0032016432413935333
Bottom Up Median,75,65,185,71.15384615384616,0.03201069831848145,0.0017317322686538344,2.948376941680908,0.25531914816072443,2.98038763999939,0.2545677762156412,1.6875058579713387,0.5423352185885476,0.40745569076304455,0.0010431201441872253,0.26243276550210487,0.0004844177074489617,1.6875058579713387,0.5423352185885476,0.40745569076304455,0.0010431201441872253,0.26243276550210487,0.0004844177074489617
