Approach,# Train,# Test,Cut,% Cut,Avg Cut Seconds,Std Cut Seconds,Avg Train Seconds,Std Train Seconds,Avg Total Seconds,Std Total Seconds,Avg V1_MAPE,Std V1_MAPE,Avg V1_MAE,Std V1_MAE,Avg V1_MSE,Std V1_MSE,Avg Avg_MAPE,Std Avg_MAPE,Avg Avg_MAE,Std Avg_MAE,Avg Avg_MSE,Std Avg_MSE
Fixed Cut 50.0%,126,63,124,49.6,N/A,N/A,3.2202998638153075,0.1960934924964527,3.2202998638153075,0.1960934924964527,0.19477338922233697,0.009505963609833261,0.14677054812956125,0.002474922112720889,0.02869175861201241,0.0003568437400600451,0.19477338922233697,0.009505963609833261,0.14677054812956125,0.002474922112720889,0.02869175861201241,0.0003568437400600451
Fixed Cut 55.0%,113,63,137,54.800000000000004,N/A,N/A,2.7707005977630614,0.26898357504454684,2.7707005977630614,0.26898357504454684,0.20798176423781867,0.005673904085432612,0.1515947551030849,0.003045466567217147,0.02988381688389639,0.001021598763304071,0.20798176423781867,0.005673904085432612,0.1515947551030849,0.003045466567217147,0.02988381688389639,0.001021598763304071
Fixed Cut 60.0%,100,63,150,60.0,N/A,N/A,3.218076992034912,0.3241935552840305,3.218076992034912,0.3241935552840305,0.20909788118554917,0.010112003240400295,0.1512337371313141,0.00480267641855893,0.030131515329760078,0.0019690210009821554,0.20909788118554917,0.010112003240400295,0.1512337371313141,0.00480267641855893,0.030131515329760078,0.0019690210009821554
Fixed Cut 65.0%,88,63,162,64.8,N/A,N/A,2.5730169296264647,0.08995669320948545,2.5730169296264647,0.08995669320948545,0.20289743245823824,0.006314839827112987,0.1491994133139695,0.001498272849633706,0.029142470108248986,0.0006064344606734349,0.20289743245823824,0.006314839827112987,0.1491994133139695,0.001498272849633706,0.029142470108248986,0.0006064344606734349
Fixed Cut 70.0%,75,63,175,70.0,N/A,N/A,3.3410093784332275,0.18266007586642277,3.3410093784332275,0.18266007586642277,0.19391737993156846,0.003345006063294935,0.1466630576923733,0.002772289501955699,0.028327938246539643,0.0006839900096758547,0.19391737993156846,0.003345006063294935,0.1466630576923733,0.002772289501955699,0.028327938246539643,0.0006839900096758547
Fixed Cut 75.0%,63,63,187,74.8,N/A,N/A,2.608673095703125,0.1780873041432159,2.608673095703125,0.1780873041432159,0.20830780871060212,0.007057109861469486,0.15109244682415152,0.002946020135716966,0.02995395006555623,0.0013498757202720204,0.20830780871060212,0.007057109861469486,0.15109244682415152,0.002946020135716966,0.02995395006555623,0.0013498757202720204
Fixed Cut 80.0%,50,63,200,80.0,N/A,N/A,3.0457666873931886,0.07591092592696949,3.0457666873931886,0.07591092592696949,0.2205105654900645,0.004151673034521545,0.15644653436175182,0.0022343045091371247,0.032399106268335656,0.0009947847613557134,0.2205105654900645,0.004151673034521545,0.15644653436175182,0.0022343045091371247,0.032399106268335656,0.0009947847613557134
Fixed Cut 85.0%,38,63,212,84.8,N/A,N/A,2.6091776847839356,0.032410080683913496,2.6091776847839356,0.032410080683913496,0.22711673897686024,0.007761131542404317,0.15940568638297464,0.004711049164614288,0.03402968120367605,0.00207080681514588,0.22711673897686024,0.007761131542404317,0.15940568638297464,0.004711049164614288,0.03402968120367605,0.00207080681514588
Fixed Cut 90.0%,25,63,225,90.0,N/A,N/A,3.0243759155273438,0.05864965416964451,3.0243759155273438,0.05864965416964451,0.23523641999268716,0.005077962701465112,0.16332350389792,0.0023407597191575443,0.035918567492863825,0.0012027784404147225,0.23523641999268716,0.005077962701465112,0.16332350389792,0.0023407597191575443,0.035918567492863825,0.0012027784404147225
Window L1,105,63,145,57.99999999999999,0.005800628662109375,0.0005190994924527815,3.1396798133850097,0.02327792207845496,3.145480442047119,0.023165985381561796,0.20738077760715395,0.009681591847956349,0.15150828312746586,0.0038638754022196783,0.02998369105689224,0.0016789837431704716,0.20738077760715395,0.009681591847956349,0.15150828312746586,0.0038638754022196783,0.02998369105689224,0.0016789837431704716
Window L2,105,63,145,57.99999999999999,0.0030334949493408202,0.0002421884279334866,3.262647247314453,0.2735574213080024,3.265680742263794,0.273539194406961,0.20672594597982785,0.012753294536154631,0.15170728225260285,0.005602118974017638,0.0300928942470564,0.002031617683277449,0.20672594597982785,0.012753294536154631,0.15170728225260285,0.005602118974017638,0.0300928942470564,0.002031617683277449
Window Normal,105,63,145,57.99999999999999,0.0051558494567871095,0.0005954607804189031,3.4219810009002685,0.5538043961134251,3.427136850357056,0.5539783701824407,0.19960318900058535,0.011296409546490065,0.14888283470644445,0.004635382067805631,0.02913924254703419,0.0015145512711865058,0.19960318900058535,0.011296409546490065,0.14888283470644445,0.004635382067805631,0.02913924254703419,0.0015145512711865058
Window RBF,105,63,145,57.99999999999999,0.0029982566833496095,0.00027992963871103534,3.277460289001465,0.3947977294107319,3.2804585456848145,0.3948179512836927,0.20642520182880109,0.011280708086435214,0.14998922316690386,0.00482459189298945,0.02969177203334682,0.0020775418796411395,0.20642520182880109,0.011280708086435214,0.14998922316690386,0.00482459189298945,0.02969177203334682,0.0020775418796411395
Window Cosine,150,63,100,40.0,0.0022669315338134767,0.00020061746886916755,3.924294424057007,0.2816735234984763,3.9265613555908203,0.28165152072614763,0.20171440137833369,0.005244559019442204,0.15095944715943937,0.002407258298592804,0.02948400604946195,0.0005905020470768628,0.20171440137833369,0.005244559019442204,0.15095944715943937,0.002407258298592804,0.02948400604946195,0.0005905020470768628
Window Linear,0,63,250,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Window Clinear,70,63,180,72.0,0.002468395233154297,0.00010187888404308119,3.2296305656433106,0.2989184826954458,3.2320989608764648,0.2990132979960827,0.1954397392336727,0.005093468546228889,0.14664746252370175,0.0033409345537628097,0.02822060264408461,0.0008133844407583244,0.1954397392336727,0.005093468546228889,0.14664746252370175,0.0033409345537628097,0.02822060264408461,0.0008133844407583244
Window Rank,105,63,145,57.99999999999999,0.003397226333618164,0.0005897424401050429,3.3995320796966553,0.5861576136920692,3.4029293060302734,0.586725737804321,0.20314305775588173,0.00964596220157477,0.14986553254829696,0.00400400711248606,0.029333959977385277,0.0015062498820885264,0.20314305775588173,0.00964596220157477,0.14986553254829696,0.00400400711248606,0.029333959977385277,0.0015062498820885264
Window Mahalanobis,105,63,145,57.99999999999999,0.002138042449951172,0.0002811575089971523,3.3568316459655763,0.4411158648108912,3.3589696884155273,0.4410207455532109,0.20204538138619235,0.010740213761575156,0.14993556489659243,0.004009340435655472,0.029436698452604108,0.0012183872410889579,0.20204538138619235,0.010740213761575156,0.14993556489659243,0.004009340435655472,0.029436698452604108,0.0012183872410889579
Window AR,105,63,145,57.99999999999999,0.004988765716552735,0.0007642418503558601,3.2453306198120115,0.20332237298579947,3.2503193855285644,0.2035215265514445,0.20556778170965762,0.004931179302814065,0.14975547124428878,0.002132333848136916,0.029332235778981766,0.0007903018730066453,0.20556778170965762,0.004931179302814065,0.14975547124428878,0.002132333848136916,0.029332235778981766,0.0007903018730066453
Window Mean,96,63,154,61.6,0.03224759101867676,0.002593005360930047,3.2274308681488035,0.27321698297103053,3.2596784591674806,0.2745891237751635,0.2079409106602512,0.012523904565672863,0.1526926297549391,0.004913669740168611,0.030444099756667554,0.0022501932039061937,0.2079409106602512,0.012523904565672863,0.1526926297549391,0.004913669740168611,0.030444099756667554,0.0022501932039061937
Window Median,105,63,145,57.99999999999999,0.03224759101867676,0.002593005360930047,3.119272994995117,0.13897814446769768,3.151520586013794,0.1403058670636391,0.1894589278745964,0.004997632192859274,0.14561436576112996,0.0017289733575129934,0.0282552387314721,0.00022753148677146396,0.1894589278745964,0.004997632192859274,0.14561436576112996,0.0017289733575129934,0.0282552387314721,0.00022753148677146396
Binary Segmentation L1,105,63,145,57.99999999999999,0.009762716293334962,0.0006620589539243356,3.145365333557129,0.12079164050712321,3.1551280498504637,0.1213963265018146,0.20014553610391309,0.01320793072652269,0.14974534103161125,0.004319741808393764,0.029630361442968985,0.0011747695760820158,0.20014553610391309,0.01320793072652269,0.14974534103161125,0.004319741808393764,0.029630361442968985,0.0011747695760820158
Binary Segmentation L2,105,63,145,57.99999999999999,0.0056171417236328125,0.0004998076610885477,3.2772242546081545,0.2989997637691963,3.2828413963317873,0.2987032291293342,0.20247698356549285,0.009157600128905978,0.14997035595129912,0.0032231886165053386,0.029437122973057103,0.001092780569630084,0.20247698356549285,0.009157600128905978,0.14997035595129912,0.0032231886165053386,0.029437122973057103,0.001092780569630084
Binary Segmentation Normal,105,63,145,57.99999999999999,0.013822555541992188,0.0061619744098004164,3.430482769012451,0.44820845187686503,3.4443053245544433,0.4532669511508757,0.20419683263357902,0.011605168869784424,0.15020933673183487,0.004368960925436133,0.029638652271157067,0.0015888454195381468,0.20419683263357902,0.011605168869784424,0.15020933673183487,0.004368960925436133,0.029638652271157067,0.0015888454195381468
Binary Segmentation RBF,105,63,145,57.99999999999999,0.005189132690429687,0.00047156625669013814,3.1631734371185303,0.11051991469960194,3.16836256980896,0.11062585407863798,0.1951042089521336,0.013716996617742056,0.14585821560925888,0.005180445726154168,0.028466329788182653,0.0018266852784717287,0.1951042089521336,0.013716996617742056,0.14585821560925888,0.005180445726154168,0.028466329788182653,0.0018266852784717287
Binary Segmentation Cosine,150,63,100,40.0,0.0045012950897216795,0.00039586572436634964,3.5655499935150146,0.3543484354554874,3.5700512886047364,0.3544206214680931,0.19413594337439635,0.009449114299555084,0.14837818120435015,0.002893941386227208,0.02922786699050653,0.0002969711675187026,0.19413594337439635,0.009449114299555084,0.14837818120435015,0.002893941386227208,0.02922786699050653,0.0002969711675187026
Binary Segmentation Linear,40,63,210,84.0,0.004916572570800781,0.00023663404903974318,3.239463233947754,0.14248736269904275,3.2443798065185545,0.14269381751544863,0.2182544379532076,0.00701158293252681,0.15533582256803205,0.0035080962863806558,0.03195563117183574,0.001581218571651548,0.2182544379532076,0.00701158293252681,0.15533582256803205,0.0035080962863806558,0.03195563117183574,0.001581218571651548
Binary Segmentation Clinear,230,63,20,8.0,0.004165363311767578,0.0008466562390272963,4.873705339431763,0.9278374923764307,4.877870702743531,0.9276941981045528,0.20633023387813904,0.0060787511414233915,0.1545639207003836,0.0029581472900946726,0.030715129633554928,0.0009088691290338986,0.20633023387813904,0.0060787511414233915,0.1545639207003836,0.0029581472900946726,0.030715129633554928,0.0009088691290338986
Binary Segmentation Rank,105,63,145,57.99999999999999,0.00524749755859375,0.0005072737145981691,3.2426581382751465,0.15537830808330377,3.24790563583374,0.15536636005151352,0.2024141567463246,0.012006310969220486,0.1488999968875764,0.004879055832234319,0.02924996780855159,0.0017622451174538604,0.2024141567463246,0.012006310969220486,0.1488999968875764,0.004879055832234319,0.02924996780855159,0.0017622451174538604
Binary Segmentation Mahalanobis,105,63,145,57.99999999999999,0.004255104064941406,0.0003756387578112068,3.1332260608673095,0.12119915748966895,3.137481164932251,0.12117681707913659,0.20941550892431426,0.014557199947866431,0.15169267345458068,0.006132758327521758,0.030460035934981842,0.002280564562481455,0.20941550892431426,0.014557199947866431,0.15169267345458068,0.006132758327521758,0.030460035934981842,0.002280564562481455
Binary Segmentation AR,105,63,145,57.99999999999999,0.00942058563232422,0.0012105549091030513,3.2694474697113036,0.1234556547469342,3.278868055343628,0.12440726518579073,0.20579159598338823,0.011994789040817593,0.1511083566914423,0.004560977961057584,0.029978356907351497,0.0016094080908016786,0.20579159598338823,0.011994789040817593,0.1511083566914423,0.004560977961057584,0.029978356907351497,0.0016094080908016786
Binary Segmentation Mean,116,63,134,53.6,0.06689796447753907,0.006782154521406278,3.176993227005005,0.12727647691936836,3.243891191482544,0.12865827504663377,0.20703251242721585,0.006930178138149462,0.1514127561022876,0.0025602826148215783,0.02986549396925252,0.0012742204083298137,0.20703251242721585,0.006930178138149462,0.1514127561022876,0.0025602826148215783,0.02986549396925252,0.0012742204083298137
Binary Segmentation Median,105,63,145,57.99999999999999,0.06689796447753907,0.006782154521406278,3.151187801361084,0.053461544864226204,3.218085765838623,0.05330796083729294,0.19868985197240654,0.010034376160253223,0.14823027252848495,0.003465278768779364,0.028939796210391135,0.001177232118631241,0.19868985197240654,0.010034376160253223,0.14823027252848495,0.003465278768779364,0.028939796210391135,0.001177232118631241
Bottom Up L1,110,63,140,56.00000000000001,0.0054057598114013675,0.0030794780077594485,3.2558759689331054,0.17965584156649742,3.261281728744507,0.18184338998819474,0.19832318822846617,0.011587465453557813,0.1489500385320878,0.004205044964588676,0.029166325481183013,0.001226609740734225,0.19832318822846617,0.011587465453557813,0.1489500385320878,0.004205044964588676,0.029166325481183013,0.001226609740734225
Bottom Up L2,95,63,155,62.0,0.0032649993896484374,0.0016113461470493552,3.13673996925354,0.08305505945186746,3.1400049686431886,0.08274483943450817,0.2051823807178145,0.011257770732734786,0.15089774062050354,0.0041986324272748924,0.029789289893949588,0.0016625334235615828,0.2051823807178145,0.011257770732734786,0.15089774062050354,0.0041986324272748924,0.029789289893949588,0.0016625334235615828
Bottom Up Normal,95,63,155,62.0,0.003928422927856445,7.334326714392682e-05,3.1841933727264404,0.05339533267653801,3.188121795654297,0.05336314481686586,0.20265060142427277,0.006184127796152664,0.1480861237165002,0.0026763848588415937,0.028852038801094906,0.0009135582479706975,0.20265060142427277,0.006184127796152664,0.1480861237165002,0.0026763848588415937,0.028852038801094906,0.0009135582479706975
Bottom Up RBF,110,63,140,56.00000000000001,0.0025700092315673827,6.556762343701347e-05,3.407530641555786,0.2874904219411753,3.4101006507873537,0.28745443859163244,0.19739503626301722,0.00871779590106169,0.14845948439653506,0.0029540179744712096,0.029286313917494113,0.0009684082238780512,0.19739503626301722,0.00871779590106169,0.14845948439653506,0.0029540179744712096,0.029286313917494113,0.0009684082238780512
Bottom Up Cosine,145,63,105,42.0,0.0019327640533447266,8.869821642534268e-05,3.4020591735839845,0.2479432737977482,3.403991937637329,0.24794100162337382,0.1922533097618739,0.01327355683947917,0.14813893267613729,0.006095430117035434,0.02948897385074354,0.001376277097999801,0.1922533097618739,0.01327355683947917,0.14813893267613729,0.006095430117035434,0.02948897385074354,0.001376277097999801
Bottom Up Linear,10,63,240,96.0,0.0025235652923583985,0.00036974384943911823,3.47173810005188,0.16512495049191964,3.474261665344238,0.16495478292396334,0.25141536196593045,0.0070656904155799085,0.17210854557039001,0.00341845328588644,0.040525258442138196,0.002066254330349786,0.25141536196593045,0.0070656904155799085,0.17210854557039001,0.00341845328588644,0.040525258442138196,0.002066254330349786
Bottom Up Clinear,235,63,15,6.0,0.0021332740783691407,0.00029493518266099583,3.6302473068237306,0.16746936633958673,3.6323805809020997,0.1673685654710177,0.2010390532865372,0.006847066389474835,0.1515348966488329,0.002981246141376631,0.029846226272805188,0.0010920908378590092,0.2010390532865372,0.006847066389474835,0.1515348966488329,0.002981246141376631,0.029846226272805188,0.0010920908378590092
Bottom Up Rank,95,63,155,62.0,0.003109598159790039,0.0004463128490327611,3.0277462005615234,0.09111127819857594,3.0308557987213134,0.09142608096995333,0.2116676790721552,0.010098916159644861,0.15344733934321536,0.003943962051718102,0.030806679372508597,0.0018540689956206703,0.2116676790721552,0.010098916159644861,0.15344733934321536,0.003943962051718102,0.030806679372508597,0.0018540689956206703
Bottom Up Mahalanobis,95,63,155,62.0,0.0017483234405517578,4.831786477103729e-05,3.0960394382476806,0.08401476564221279,3.0977877616882323,0.08404846658462767,0.20731443310443548,0.010351647921320366,0.15118622441411764,0.004602652387660229,0.029914404097393616,0.0019410402822137263,0.20731443310443548,0.010351647921320366,0.15118622441411764,0.004602652387660229,0.029914404097393616,0.0019410402822137263
Bottom Up AR,110,63,140,56.00000000000001,0.0036110877990722656,8.550904858420052e-05,3.311753177642822,0.2141797766609596,3.3153642654418944,0.21411987247811587,0.19962677990763833,0.004877289170253215,0.14796749892569178,0.0020029956540239635,0.028620929851300252,0.0004286297749907176,0.19962677990763833,0.004877289170253215,0.14796749892569178,0.0020029956540239635,0.028620929851300252,0.0004286297749907176
Bottom Up Mean,110,63,140,56.00000000000001,0.030227804183959962,0.00431259901884604,3.5331890106201174,0.39160441605603497,3.5634168148040772,0.3920295467517298,0.189667503225729,0.005729359056784871,0.14673640815643046,0.0013307733335787932,0.028918985773581592,0.00048096980188014923,0.189667503225729,0.005729359056784871,0.14673640815643046,0.0013307733335787932,0.028918985773581592,0.00048096980188014923
Bottom Up Median,103,63,147,58.8,0.030227804183959962,0.00431259901884604,2.6975560188293457,0.04405056467054827,2.7277838230133056,0.04476619886626676,0.2101986843364113,0.010121205352993438,0.15290005222648864,0.003929971672951959,0.03055275981794503,0.0018104598201093183,0.2101986843364113,0.010121205352993438,0.15290005222648864,0.003929971672951959,0.03055275981794503,0.0018104598201093183
