Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,Number of Passengers_MAPE,Number of Passengers_MAE,Number of Passengers_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window RBF,54,94,320,85.56149732620321,0.0050427913665771484,3.170862913131714,3.175905704498291,0.11807070736160635,0.10368205689786544,0.015720744937261697,0.11807070736160635,0.10368205689786544,0.015720744937261697
Window Cosine,0,94,374,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Window Linear,0,94,374,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Window Clinear,64,94,310,82.88770053475936,0.0040531158447265625,2.9478700160980225,2.951923131942749,0.12317634526654928,0.10870411641106302,0.017945755834379528,0.12317634526654928,0.10870411641106302,0.017945755834379528
Window Rank,54,94,320,85.56149732620321,0.005363941192626953,3.831859827041626,3.837223768234253,0.1162198926192418,0.10129067492356934,0.014680306323622352,0.1162198926192418,0.10129067492356934,0.014680306323622352
Window Mahalanobis,54,94,320,85.56149732620321,0.0031690597534179688,3.2053558826446533,3.2085249423980713,0.12258643858110245,0.10582339470481347,0.016326725499265976,0.12258643858110245,0.10582339470481347,0.016326725499265976
Window AR,59,94,315,84.22459893048129,0.007257223129272461,3.100893974304199,3.1081511974334717,0.1275453115776168,0.11328760763753722,0.019696201007479076,0.1275453115776168,0.11328760763753722,0.019696201007479076
Window Mean,45,94,329,87.96791443850267,0.046241044998168945,6.290931940078735,6.337172985076904,0.11726593107561305,0.10531454916717295,0.017272337133653042,0.11726593107561305,0.10531454916717295,0.017272337133653042
Window Median,54,94,320,85.56149732620321,0.046241044998168945,3.748504161834717,3.7947452068328857,0.11740699174469812,0.10284781521715017,0.015401493669237407,0.11740699174469812,0.10284781521715017,0.015401493669237407
Binary Segmentation L1,49,94,325,86.89839572192514,0.014312028884887695,3.6830978393554688,3.6974098682403564,0.1207581866979726,0.10652936604694746,0.017241551697044385,0.1207581866979726,0.10652936604694746,0.017241551697044385
Binary Segmentation L2,49,94,325,86.89839572192514,0.007385969161987305,3.3406450748443604,3.3480310440063477,0.11980991060550274,0.10600534863915195,0.017029630279473632,0.11980991060550274,0.10600534863915195,0.017029630279473632
Binary Segmentation Normal,49,94,325,86.89839572192514,0.013712882995605469,4.404658079147339,4.418370962142944,0.12209239053660352,0.1067813763347293,0.017117414234304417,0.12209239053660352,0.1067813763347293,0.017117414234304417
Binary Segmentation RBF,49,94,325,86.89839572192514,0.01297903060913086,3.540015935897827,3.552994966506958,0.1208148517988088,0.10655607290877667,0.017190920924446892,0.1208148517988088,0.10655607290877667,0.017190920924446892
Binary Segmentation Cosine,9,94,365,97.59358288770053,0.011523723602294922,3.3732237815856934,3.3847475051879883,0.19598227979735958,0.18380071151762886,0.04869958981635238,0.19598227979735958,0.18380071151762886,0.04869958981635238
Binary Segmentation Linear,9,94,365,97.59358288770053,0.007525920867919922,2.979912281036377,2.987438201904297,0.19102495829542185,0.1785809026622083,0.04563857933525728,0.19102495829542185,0.1785809026622083,0.04563857933525728
Binary Segmentation Clinear,364,94,10,2.6737967914438503,0.005899906158447266,4.318968772888184,4.324868679046631,0.20244112017190238,0.18938325667135072,0.04983069870799551,0.20244112017190238,0.18938325667135072,0.04983069870799551
Binary Segmentation Rank,59,94,315,84.22459893048129,0.007225751876831055,3.095508337020874,3.102734088897705,0.11890403918250826,0.10428830281217212,0.015936699639593654,0.11890403918250826,0.10428830281217212,0.015936699639593654
Binary Segmentation Mahalanobis,49,94,325,86.89839572192514,0.010456085205078125,3.328019857406616,3.3384759426116943,0.13079635322582076,0.11741240476858915,0.021376806877465033,0.13079635322582076,0.11741240476858915,0.021376806877465033
Binary Segmentation AR,49,94,325,86.89839572192514,0.014585018157958984,3.1082310676574707,3.1228160858154297,0.12532734647497573,0.11002289371648942,0.018556980692361367,0.12532734647497573,0.11002289371648942,0.018556980692361367
Binary Segmentation Mean,74,94,300,80.21390374331551,0.1056063175201416,3.4993600845336914,3.604966402053833,0.1259809872197757,0.11100331762938691,0.018555353730873032,0.1259809872197757,0.11100331762938691,0.018555353730873032
Binary Segmentation Median,49,94,325,86.89839572192514,0.1056063175201416,3.4465720653533936,3.552178382873535,0.1242163259900008,0.11068181327613655,0.018621433420810393,0.1242163259900008,0.11068181327613655,0.018621433420810393
Bottom Up L1,49,94,325,86.89839572192514,0.007884979248046875,3.315459728240967,3.3233447074890137,0.12693401331959778,0.11106809595125156,0.018745351970166642,0.12693401331959778,0.11106809595125156,0.018745351970166642
Bottom Up L2,49,94,325,86.89839572192514,0.005674600601196289,3.2361199855804443,3.2417945861816406,0.12275923492501621,0.10896753549920624,0.018041430424411673,0.12275923492501621,0.10896753549920624,0.018041430424411673
Bottom Up Normal,49,94,325,86.89839572192514,0.006669044494628906,3.166226387023926,3.1728954315185547,0.12569329061753845,0.11089111427961189,0.01874437660063553,0.12569329061753845,0.11089111427961189,0.01874437660063553
Bottom Up RBF,49,94,325,86.89839572192514,0.004921674728393555,3.4120500087738037,3.4169716835021973,0.13230972148908915,0.11835705228249022,0.021634391262492496,0.13230972148908915,0.11835705228249022,0.021634391262492496
Bottom Up Cosine,14,94,360,96.2566844919786,0.0036683082580566406,3.0686190128326416,3.0722873210906982,0.17995349022767815,0.16873049510853758,0.041557813307360025,0.17995349022767815,0.16873049510853758,0.041557813307360025
Bottom Up Linear,14,94,360,96.2566844919786,0.004845857620239258,3.269030809402466,3.273876667022705,0.17617756756884353,0.1653331498685247,0.04074605209691746,0.17617756756884353,0.1653331498685247,0.04074605209691746
Bottom Up Clinear,329,94,45,12.032085561497325,0.0037260055541992188,4.235547780990601,4.2392737865448,0.15743444526394895,0.1477267770103701,0.03345247763442087,0.15743444526394895,0.1477267770103701,0.03345247763442087
Bottom Up Rank,49,94,325,86.89839572192514,0.005824089050292969,3.437824010848999,3.443648099899292,0.12752471596728787,0.11235402073848967,0.01926289522606477,0.12752471596728787,0.11235402073848967,0.01926289522606477
Bottom Up Mahalanobis,49,94,325,86.89839572192514,0.003397226333618164,3.649311065673828,3.6527082920074463,0.1191949594657826,0.10532575214543068,0.01633820487572435,0.1191949594657826,0.10532575214543068,0.01633820487572435
Bottom Up AR,49,94,325,86.89839572192514,0.006152153015136719,3.2377448081970215,3.243896961212158,0.12105068970019348,0.10616756586294354,0.016742401526293568,0.12105068970019348,0.10616756586294354,0.016742401526293568
Bottom Up Mean,70,94,304,81.28342245989305,0.052763938903808594,3.7926719188690186,3.845435857772827,0.12757170584839747,0.11428096644403656,0.019948004273961806,0.12757170584839747,0.11428096644403656,0.019948004273961806
Bottom Up Median,49,94,325,86.89839572192514,0.052763938903808594,3.1305088996887207,3.1832728385925293,0.1362903348233082,0.11934440918620837,0.02176013598910645,0.1362903348233082,0.11934440918620837,0.02176013598910645
