Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,V2_MAPE,V2_MAE,V2_MSE,V3_MAPE,V3_MAE,V3_MSE,V4_MAPE,V4_MAE,V4_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 70.0%,123,102,284,69.77886977886978,N/A,2.92002010345459,2.92002010345459,0.044249330220603615,0.04471417374566042,0.002952925248903302,0.19296424860675795,0.20843995718681801,0.060537066040720934,185336613703723.56,0.7119361187223519,1.1634845216675058,0.32430307764299604,0.9169048925825714,1.8790256278951702,46334153425931.02,0.4704987855593504,0.7765000352130751
Fixed Cut 75.0%,102,102,305,74.93857493857494,N/A,3.706007957458496,3.706007957458496,0.07218771744708108,0.07508341963225092,0.0136761654648945,0.11257368940326824,0.12399534364775586,0.02225299290778172,154754972810229.56,0.5858187915239548,0.7835685894962711,0.384222222668539,1.0859956773341923,2.5870974096649517,38688743202557.53,0.4677233080345383,0.8516487893834745
Fixed Cut 80.0%,82,102,325,79.85257985257985,N/A,2.6875178813934326,2.6875178813934326,0.07346370983675672,0.07505548154775324,0.008896200604940905,0.09868652063903487,0.10585076004640202,0.015163033784197215,434841813927440.5,0.5874898994902116,0.6339493867329921,0.319650024740835,0.9202140029186368,1.9274303130446284,108710453481860.25,0.42215253600075087,0.6463597335416899
Fixed Cut 85.0%,62,102,345,84.76658476658476,N/A,3.3968052864074707,3.3968052864074707,0.1206952985397121,0.12447433761090793,0.027728569133685897,0.07164781645102908,0.08659370137438913,0.01039984355745356,90654295913095.11,0.8712059811659314,1.8660594347223025,0.3272083749338343,0.9252661212051407,1.923448269521273,22663573978273.906,0.5018850353390922,0.9569090292336785
Fixed Cut 90.0%,41,102,366,89.92628992628993,N/A,4.108698129653931,4.108698129653931,0.4454542456116671,0.48907101293903626,0.5100006015575479,0.5375036866792835,0.6731499529741952,0.8313316372121577,90376640891246.89,174.1169395750715,77860.38426943327,0.594174956382936,1.7082942419992542,6.802558510139371,22594160222812.117,44.246863695746,19467.13204004554
Window L1,307,102,100,24.57002457002457,0.012019872665405273,4.124726057052612,4.136745929718018,0.04581311723981633,0.04217181118744022,0.003126634551996972,0.27494595903622987,0.2999472778101699,0.10837855955046163,378996627402019.3,0.28155760135831437,0.11405927609044708,0.32721466691136997,0.4463183460203006,0.43675842080990873,94749156850504.98,0.2674987590940563,0.16558072275070357
Window L2,312,102,95,23.34152334152334,0.011303901672363281,3.9241180419921875,3.935421943664551,0.10660876767989133,0.09719176593253823,0.01439066816181832,0.2533366757295201,0.2729819627191874,0.07870889782568294,399956826843071.56,0.29685188294767184,0.12361207977498836,0.296634442739881,0.40092687449021597,0.35546173587509255,99989206710768.1,0.2669881215224034,0.1430433454093955
Window Normal,137,102,270,66.33906633906635,0.01826000213623047,3.514285087585449,3.5325450897216797,0.053581651596470985,0.053543943849617415,0.003770002229523186,0.06955182462693692,0.07395129864715543,0.0074402368959903984,388000414587807.3,0.5994248097342748,0.6986244570953998,0.28805381603592817,0.8390198557957487,1.6332219127933623,97000103646951.94,0.39148497700669893,0.585764152253569
Window RBF,217,102,190,46.68304668304668,0.005911111831665039,4.090151071548462,4.096062183380127,0.08344476480424387,0.07660257038099948,0.009624119404222406,0.12332717392929661,0.13216469005607098,0.019296545320359525,73891265402427.64,0.4575455959027908,0.5004883139418018,0.32027893770455207,0.9240515151585349,1.9440000403233357,18472816350607.04,0.397591092874599,0.6183522547474299
Window Cosine,222,102,185,45.45454545454545,0.006406068801879883,3.5614237785339355,3.5678298473358154,0.28338593945271356,0.2611512285599978,0.11897476729661348,0.28891565749056913,0.3175085961825952,0.14386006235649285,216678028793058.7,0.4740103133732924,0.4677776479233069,0.31611478968705226,0.7800671596817477,1.3474142737360428,54169507198264.89,0.4581843244494084,0.5195066878281143
Window Linear,282,102,125,30.71253071253071,0.007437229156494141,4.481298923492432,4.488736152648926,0.020942695248151063,0.01919243882527574,0.0006780814094140081,0.22105097455247905,0.23894271756545912,0.06175292449855208,168308961330704.47,0.2731471258376032,0.14360273485410113,0.2812084440065933,0.39860873840630623,0.35996473915917493,42077240332676.25,0.23247275515866112,0.14149961998031058
Window Clinear,287,102,120,29.484029484029485,0.005811929702758789,3.4883310794830322,3.494143009185791,0.11348206840576118,0.10259238680448214,0.011797864708828099,0.20800744518295441,0.22109057871991503,0.05267057654258062,410393237810122.4,0.29712860111869116,0.12155666771773824,0.3006565633542348,0.4120433018531143,0.3724696870132207,102598309452530.77,0.2582137171240507,0.13962369899559188
Window Rank,127,102,280,68.7960687960688,0.012408018112182617,2.8942220211029053,2.906630039215088,0.043295067224590256,0.04360124968039667,0.002295336751745928,0.08018896673634673,0.08556009537051186,0.009313150761925203,94539783508356.4,0.5544510210199444,0.7323330852162909,0.30459945643199876,0.8848502854701134,1.805615216518142,23634945877089.207,0.39211566288524147,0.6373891973120259
Window Mahalanobis,122,102,285,70.02457002457002,0.0039021968841552734,2.776398181915283,2.7803003787994385,0.10991219849065466,0.11251352872350623,0.02179922119020311,0.11943223653854494,0.12654705890180712,0.019401774734848345,262537844262588.94,0.5620809463756518,0.6555789698243774,0.3283864096981766,0.9341607771067261,1.9502604635479612,65634461065647.38,0.43382557777692277,0.6617601073243476
Window AR,197,102,210,51.5970515970516,0.010421037673950195,3.341341257095337,3.351762294769287,0.09614645244155985,0.088192916023457,0.012701924716236232,0.28372594772402937,0.31467374507079476,0.15861196078247325,342255857709185.6,0.40388829981853114,0.28583514816424876,0.31489431600404366,0.9054907600758437,1.858432524619465,85563964427296.58,0.4280614302471565,0.5788953895706059
Window Mean,221,102,186,45.7002457002457,0.09388136863708496,4.410290002822876,4.504171371459961,0.10458377275190722,0.09566553653576683,0.016268047311184176,0.13529469065333355,0.14721571026236852,0.02588007547764789,118458815014847.64,0.4330141915228395,0.42405681153210506,0.3093378518670051,0.8076399483565398,1.4808355617119557,29614703753712.047,0.3708838466693786,0.4867601240082231
Window Median,220,102,187,45.94594594594595,0.09388136863708496,3.6463959217071533,3.7402772903442383,0.06620163341018327,0.0594493302361356,0.003951725475313109,0.14656621928273092,0.15733637213779544,0.027577462090004244,234884226152426.78,0.46443933263464005,0.4388922952408017,0.3141123436533508,0.8635470427318742,1.6842813494355162,58721056538106.83,0.38619301943511136,0.5386757080604087
Binary Segmentation L1,217,102,190,46.68304668304668,0.018915176391601562,3.2366809844970703,3.255596160888672,0.15726532050630346,0.1457569721054359,0.04947524299500964,0.19096264059782367,0.20894956118254704,0.05562059442705522,263578504595477.84,0.45171361243297203,0.4014197314048481,0.33014923312689326,0.9503336826889351,2.051038900480064,65894626148869.65,0.4391884571024724,0.6393886173267445
Binary Segmentation L2,222,102,185,45.45454545454545,0.009892940521240234,3.849088191986084,3.858981132507324,0.0355101278832981,0.032193741528964585,0.0017248584786052818,0.2218120608594258,0.23878195630949214,0.061060911454003,167693998306099.5,0.4281116432191099,0.3928202221465817,0.28573733124269884,0.7214544541498744,1.1948187598719906,41923499576525.016,0.35513544880186043,0.41260618798779525
Binary Segmentation Normal,217,102,190,46.68304668304668,0.022505998611450195,3.8808839321136475,3.9033899307250977,0.1823099237874906,0.16841073666526435,0.054370980869585896,0.278903855988343,0.3046797874734004,0.11485830626774224,220101152165414.03,0.4176850814886372,0.3525522722507152,0.3652781316298053,1.0456397274190599,2.458876020317326,55025288041353.72,0.4841038332615903,0.7451643949263421
Binary Segmentation RBF,222,102,185,45.45454545454545,0.012413978576660156,3.4806032180786133,3.4930171966552734,0.1675802410316737,0.15491097853252012,0.04588950372408632,0.13952421628520434,0.15082407468316222,0.02713124199690225,244915967490716.62,0.4178633018469713,0.3418425838547881,0.29819023723233107,0.7612068398825472,1.34097775680126,61228991872679.31,0.37120129873630026,0.43896027159425915
Binary Segmentation Cosine,147,102,260,63.882063882063875,0.010746240615844727,2.6417500972747803,2.652496337890625,0.041827343267169984,0.040146819768047494,0.002526963487860506,0.11238620810552456,0.12317627293210259,0.019286083972829077,104494848466168.23,0.533968342132069,0.6691605021466911,0.3072050718659015,0.8920116674995762,1.834220560868264,26123712116542.176,0.3973257755829487,0.6312985276189113
Binary Segmentation Linear,222,102,185,45.45454545454545,0.010257959365844727,3.2476460933685303,3.257904052734375,0.03602857313290284,0.0325913823817924,0.0017413306116445006,0.20344154380091276,0.22082604828706331,0.05434178928158493,353175791220197.4,0.45417894539907383,0.37112715717047445,0.3295017254462509,0.8300625312082589,1.5668574603026546,88293947805049.48,0.38441472681904715,0.4985169343415897
Binary Segmentation Clinear,122,102,285,70.02457002457002,0.008329153060913086,3.563148021697998,3.571477174758911,0.022728607826314744,0.02310028145682846,0.0009169690759402854,0.11164782883114657,0.12296129823951549,0.023276082641604166,143793100453521.84,0.5805724085232014,0.7754606961684869,0.3069171445050455,0.8789020519578451,1.7416860640791088,35948275113380.57,0.40138401004434754,0.635334952991285
Binary Segmentation Rank,127,102,280,68.7960687960688,0.014899969100952148,2.8487579822540283,2.8636579513549805,0.2578200314509448,0.26584297668753015,0.1384870600221894,0.1303551010151967,0.13963601137317272,0.04270394502145242,204865269065663.66,0.5925660602034575,0.774947672750971,0.3367850589513762,0.9343109182683335,1.9013736906541285,51216317266416.09,0.48308899163312347,0.7143780921121851
Binary Segmentation Mahalanobis,127,102,280,68.7960687960688,0.011060953140258789,3.0911879539489746,3.1022489070892334,0.08561180276052789,0.08691178421780599,0.01327773791013033,0.16796940165744548,0.18202603057567027,0.045886340071804615,158324006173168.16,0.5779928527842879,0.7592238891471358,0.28290944742600277,0.8240859721942633,1.5816467821938742,39581001543292.17,0.4177541599430068,0.6000086873307362
Binary Segmentation AR,222,102,185,45.45454545454545,0.015132904052734375,3.623521089553833,3.6386539936065674,0.30887491598067435,0.2847803813348086,0.1435807347910457,0.09085811087961565,0.09580877180309025,0.013269617660537587,222393276960811.4,0.42418056200252363,0.3651619924578355,0.2690664672138656,0.6845296916750113,1.0890231156595072,55598319240203.02,0.37232485170385843,0.40275886514223147
Binary Segmentation Mean,185,102,222,54.54545454545454,0.1341552734375,4.0787718296051025,4.2129271030426025,0.1777377742766982,0.16349441370008352,0.047118446555977994,0.10869352591837671,0.1164517650486022,0.01691886403291596,309074646358253.5,0.4910338220553552,0.4648000983182677,0.29338978441747426,0.8473638296127319,1.64242185907808,77268661589563.53,0.40458595760419314,0.5428148169963103
Binary Segmentation Median,217,102,190,46.68304668304668,0.1341552734375,2.9545230865478516,3.0886783599853516,0.04884461636876418,0.04414955058745726,0.003693012767660057,0.2611636409496568,0.2835716708717576,0.08997829750133941,282193671672368.8,0.5146776310633261,0.5323364316807534,0.29293256398684214,0.858355049402133,1.7307740279550237,70548417918092.36,0.42518847548116834,0.589195442476194
Bottom Up L1,322,102,85,20.884520884520885,0.009797096252441406,3.3106658458709717,3.320462942123413,0.07117186581538738,0.06392666367198162,0.005734619085905097,0.17976399038871033,0.19061368484318675,0.03872561519070296,288568534453798.06,0.28527017033939717,0.13955172110224467,0.35361431353725176,0.40716608194883896,0.34660714489190325,72142133613449.66,0.23674415020085116,0.13265477506768897
Bottom Up L2,217,102,190,46.68304668304668,0.006793975830078125,2.9076223373413086,2.9144163131713867,0.23829139133655955,0.21890804903793518,0.07500147835514688,0.12722840229347254,0.13460053936513755,0.022208836047957,344452266544678.06,0.5284530404292812,0.536744816321317,0.2884155866422561,0.8305447469536053,1.5738783649216532,86113066636169.69,0.4281265939464897,0.5519583739115185
Bottom Up Normal,217,102,190,46.68304668304668,0.009814739227294922,4.252603054046631,4.262417793273926,0.17658979342129663,0.1628632136480208,0.04894479963909673,0.08176502983747355,0.085599064918274,0.011458387024528987,254843584481646.78,0.45146074717809304,0.4031223749466393,0.28530747711647847,0.824214944093666,1.5572179645241515,63710896120411.83,0.3810344924595134,0.5051858815336039
Bottom Up RBF,152,102,255,62.65356265356266,0.0054090023040771484,3.7442548274993896,3.749663829803467,0.21350127195372523,0.20028307856009325,0.07729154918917384,0.09407522772775302,0.1013338025662993,0.012603269427270837,100108234259100.62,0.5511514939634292,0.7173615153068201,0.37524129943529005,1.066537272802535,2.524231565402097,25027058564775.33,0.47982641197308895,0.8328719748313403
Bottom Up Cosine,232,102,175,42.997542997543,0.004462718963623047,2.826107978820801,2.830570697784424,0.14190450192944898,0.12808902901760083,0.01724632794113802,0.12444989281528474,0.1343033843926108,0.020517325857439702,130330503168172.84,0.3970118701640714,0.350410659370855,0.33975262527080086,0.48311420968230384,0.5262372064086489,32582625792043.363,0.28562962331414676,0.22860287989452044
Bottom Up Linear,177,102,230,56.51105651105651,0.0057811737060546875,2.982254981994629,2.9880361557006836,0.1832381812824778,0.16908068855847994,0.050789134461750124,0.0891974708258179,0.09611914493875465,0.012829500627355403,151853037670615.9,0.5037316957904693,0.5727480988158409,0.3516846492638987,0.9667541491960506,1.9915453990368774,37963259417654.13,0.4339214196209387,0.6569780332354562
Bottom Up Clinear,307,102,100,24.57002457002457,0.004060983657836914,3.3201470375061035,3.3242080211639404,0.0436750785030557,0.038894171570829895,0.0019397842691474543,0.3150531305150312,0.34056422867345604,0.12526251457345197,513184406835243.4,0.2908620559672818,0.10918259146921104,0.32814663776330455,0.42461864895118573,0.379200182954304,128296101708811.02,0.2737347762906884,0.15389626831652853
Bottom Up Rank,142,102,265,65.1105651105651,0.01133584976196289,3.3090240955352783,3.320359945297241,0.07706792856259462,0.07770521292979961,0.00931252934602667,0.06948623290860112,0.07446773016602552,0.008177044391196885,235658359305183.97,0.5261875762037409,0.5886702792743406,0.3378315134162383,0.9677268439270788,2.1121748798967817,58914589826296.125,0.4115218408066611,0.6795836832270863
Bottom Up Mahalanobis,142,102,265,65.1105651105651,0.0032501220703125,2.9282350540161133,2.931485176086426,0.05381506053091133,0.05505922948504289,0.006266226415442495,0.0862976402781234,0.09208390506277499,0.010674983652951263,159340920387735.25,0.6079154971437996,0.8471543666827647,0.3342688217557791,0.9475527619344294,1.9943712618744676,39835230096933.93,0.42565284840651174,0.7146167096564062
Bottom Up AR,217,102,190,46.68304668304668,0.005686044692993164,3.0639290809631348,3.069615125656128,0.10832373402675251,0.10053834034024588,0.02201724088946943,0.1343339566613921,0.14286133504466744,0.0255301877700496,214005098722444.4,0.45165549333593374,0.42314911876681316,0.2460409786963345,0.7192478561415543,1.2230134349647208,53501274680611.23,0.35357575621560033,0.4234274955977634
Bottom Up Mean,213,102,194,47.665847665847664,0.0663917064666748,2.78105092048645,2.847442626953125,0.16652203924818926,0.15220228256085228,0.03125069797794321,0.12471971162709593,0.13740381442898178,0.028727372683508362,167554031997488.88,0.5536292786905934,0.6916738717170894,0.29417151754994847,0.8473681272972631,1.6569801568781561,41888507999372.37,0.4226508757444226,0.6021580248141742
Bottom Up Median,217,102,190,46.68304668304668,0.0663917064666748,2.924144744873047,2.9905364513397217,0.11150225069385182,0.10307545333514502,0.02404961996161412,0.14209665262997165,0.15287977953530868,0.02822420781208339,252275940006642.88,0.5093143595602541,0.5354968855231979,0.31770007664342315,0.9070404819814072,1.8677664917421315,63068985001660.86,0.4180775186030288,0.6138843012597567
