Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,250,63,N/A,N/A,N/A,3.493095874786377,3.493095874786377,0.19723749299596122,0.15208838373631448,0.030259948908544894,0.19723749299596122,0.15208838373631448,0.030259948908544894
Fixed Cut 5.0%,238,63,12,4.8,N/A,4.45549201965332,4.45549201965332,0.20953959642268044,0.15476542833600612,0.03069670572812389,0.20953959642268044,0.15476542833600612,0.03069670572812389
Fixed Cut 10.0%,225,63,25,10.0,N/A,3.769087076187134,3.769087076187134,0.20977633091523057,0.15424292231184983,0.030736405041340165,0.20977633091523057,0.15424292231184983,0.030736405041340165
Fixed Cut 15.0%,213,63,37,14.799999999999999,N/A,3.2828359603881836,3.2828359603881836,0.19894900038279392,0.15068433459524805,0.0295161164738251,0.19894900038279392,0.15068433459524805,0.0295161164738251
Fixed Cut 20.0%,200,63,50,20.0,N/A,3.3089349269866943,3.3089349269866943,0.18376482400630773,0.14607611324314768,0.02997029330059541,0.18376482400630773,0.14607611324314768,0.02997029330059541
Fixed Cut 25.0%,188,63,62,24.8,N/A,3.453678846359253,3.453678846359253,0.19907566953838554,0.15072839945763558,0.029549523455085158,0.19907566953838554,0.15072839945763558,0.029549523455085158
Fixed Cut 30.0%,175,63,75,30.0,N/A,3.125018835067749,3.125018835067749,0.19783248690281327,0.1503814970041008,0.02932503810848056,0.19783248690281327,0.1503814970041008,0.02932503810848056
Fixed Cut 35.0%,163,63,87,34.8,N/A,3.0571229457855225,3.0571229457855225,0.19749647777493667,0.1489141828544486,0.028896593369768964,0.19749647777493667,0.1489141828544486,0.028896593369768964
Fixed Cut 40.0%,151,63,99,39.6,N/A,4.7919158935546875,4.7919158935546875,0.20794489572607985,0.15391565023728668,0.030481778914204487,0.20794489572607985,0.15391565023728668,0.030481778914204487
Fixed Cut 45.0%,138,63,112,44.800000000000004,N/A,3.8349990844726562,3.8349990844726562,0.20448143584046474,0.1525687310838688,0.029726613337156198,0.20448143584046474,0.1525687310838688,0.029726613337156198
Fixed Cut 50.0%,126,63,124,49.6,N/A,3.505192995071411,3.505192995071411,0.19578348806318924,0.14764797690500586,0.02841141382816978,0.19578348806318924,0.14764797690500586,0.02841141382816978
Fixed Cut 55.0%,113,63,137,54.800000000000004,N/A,3.0566391944885254,3.0566391944885254,0.20820882319464062,0.15092669836523,0.029856457459882715,0.20820882319464062,0.15092669836523,0.029856457459882715
Fixed Cut 60.0%,100,63,150,60.0,N/A,3.779083013534546,3.779083013534546,0.1990917323782758,0.14762252113928692,0.028460234571248837,0.1990917323782758,0.14762252113928692,0.028460234571248837
Fixed Cut 65.0%,88,63,162,64.8,N/A,2.58831787109375,2.58831787109375,0.20260833629119968,0.14871883043500933,0.02889699877374415,0.20260833629119968,0.14871883043500933,0.02889699877374415
Fixed Cut 70.0%,75,63,175,70.0,N/A,3.562023878097534,3.562023878097534,0.19363392374938013,0.14707486973054124,0.028382141252353697,0.19363392374938013,0.14707486973054124,0.028382141252353697
Fixed Cut 75.0%,63,63,187,74.8,N/A,2.8471128940582275,2.8471128940582275,0.21751635852579027,0.15501075327806962,0.031784895891350924,0.21751635852579027,0.15501075327806962,0.031784895891350924
Fixed Cut 80.0%,50,63,200,80.0,N/A,3.0065410137176514,3.0065410137176514,0.2229873427442721,0.157105917018524,0.03283510477200805,0.2229873427442721,0.157105917018524,0.03283510477200805
Fixed Cut 85.0%,38,63,212,84.8,N/A,2.628573179244995,2.628573179244995,0.22337311889809014,0.1574748612547344,0.033001920068648924,0.22337311889809014,0.1574748612547344,0.033001920068648924
Fixed Cut 90.0%,25,63,225,90.0,N/A,3.004387140274048,3.004387140274048,0.239990945709939,0.1656038291845731,0.03718668777615702,0.239990945709939,0.1656038291845731,0.03718668777615702
Window L1,105,63,145,57.99999999999999,0.0061187744140625,3.157144069671631,3.1632628440856934,0.19932608037891342,0.1497731040092866,0.02882223955751426,0.19932608037891342,0.1497731040092866,0.02882223955751426
Window L2,105,63,145,57.99999999999999,0.002785205841064453,3.1042520999908447,3.107037305831909,0.1912709447874707,0.1438131300763408,0.027391682252583704,0.1912709447874707,0.1438131300763408,0.027391682252583704
Window Normal,105,63,145,57.99999999999999,0.004709959030151367,3.056910753250122,3.0616207122802734,0.2072293280641239,0.15166766592714342,0.0297809652854134,0.2072293280641239,0.15166766592714342,0.0297809652854134
Window RBF,105,63,145,57.99999999999999,0.002855062484741211,3.0055501461029053,3.0084052085876465,0.19755154384020565,0.14648119056803727,0.028179356674251803,0.19755154384020565,0.14648119056803727,0.028179356674251803
Window Cosine,150,63,100,40.0,0.0023169517517089844,4.064328193664551,4.06664514541626,0.20330420483434017,0.14957918668372178,0.029257148638155272,0.20330420483434017,0.14957918668372178,0.029257148638155272
Window Linear,0,63,250,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Window Clinear,70,63,180,72.0,0.0023751258850097656,3.11586594581604,3.11824107170105,0.19960284079104804,0.14999827864919277,0.028979749135014447,0.19960284079104804,0.14999827864919277,0.028979749135014447
Window Rank,105,63,145,57.99999999999999,0.0032472610473632812,3.044356107711792,3.0476033687591553,0.19993897538478186,0.14893891571828186,0.028736481515159597,0.19993897538478186,0.14893891571828186,0.028736481515159597
Window Mahalanobis,105,63,145,57.99999999999999,0.0019750595092773438,3.0853421688079834,3.0873172283172607,0.20972577566553863,0.15230021590957993,0.03014436137643053,0.20972577566553863,0.15230021590957993,0.03014436137643053
Window AR,105,63,145,57.99999999999999,0.0043828487396240234,3.0382447242736816,3.0426275730133057,0.2113205973637393,0.1519191614685925,0.03022504071759574,0.2113205973637393,0.1519191614685925,0.03022504071759574
Window Mean,96,63,154,61.6,0.03076624870300293,3.1598360538482666,3.1906023025512695,0.21388338052138325,0.15385905955929566,0.03098759465322403,0.21388338052138325,0.15385905955929566,0.03098759465322403
Window Median,105,63,145,57.99999999999999,0.03076624870300293,3.1416990756988525,3.1724653244018555,0.1923416562778359,0.14637049184090806,0.028165762328883404,0.1923416562778359,0.14637049184090806,0.028165762328883404
Binary Segmentation L1,105,63,145,57.99999999999999,0.009569168090820312,3.1634490489959717,3.173018217086792,0.18207339630114663,0.1431774169653249,0.028531670611528396,0.18207339630114663,0.1431774169653249,0.028531670611528396
Binary Segmentation L2,105,63,145,57.99999999999999,0.004988908767700195,3.463088274002075,3.4680771827697754,0.20787355271102465,0.15194591956759076,0.02991462716607392,0.20787355271102465,0.15194591956759076,0.02991462716607392
Binary Segmentation Normal,105,63,145,57.99999999999999,0.020554065704345703,4.081252813339233,4.101806879043579,0.2027591149067798,0.14830923175538643,0.028827722543105002,0.2027591149067798,0.14830923175538643,0.028827722543105002
Binary Segmentation RBF,105,63,145,57.99999999999999,0.005123138427734375,3.3363242149353027,3.341447353363037,0.1933589804736813,0.14341779880427832,0.02727594588848083,0.1933589804736813,0.14341779880427832,0.02727594588848083
Binary Segmentation Cosine,150,63,100,40.0,0.004781246185302734,3.6634280681610107,3.6682093143463135,0.19707979196495545,0.15004590795285416,0.029233330521892715,0.19707979196495545,0.15004590795285416,0.029233330521892715
Binary Segmentation Linear,40,63,210,84.0,0.0051839351654052734,3.3678689002990723,3.3730528354644775,0.22538781869350447,0.15889835412078615,0.0336105970317712,0.22538781869350447,0.15889835412078615,0.0336105970317712
Binary Segmentation Clinear,230,63,20,8.0,0.003754854202270508,4.580054044723511,4.583808898925781,0.19919715489454975,0.15126819082877674,0.029870623069135124,0.19919715489454975,0.15126819082877674,0.029870623069135124
Binary Segmentation Rank,105,63,145,57.99999999999999,0.005101919174194336,3.2422900199890137,3.247391939163208,0.18846698723164942,0.14465078098642184,0.028014872335845275,0.18846698723164942,0.14465078098642184,0.028014872335845275
Binary Segmentation Mahalanobis,105,63,145,57.99999999999999,0.004218101501464844,3.2305920124053955,3.2348101139068604,0.22431777430056224,0.1582383020254967,0.0332587121685022,0.22431777430056224,0.1582383020254967,0.0332587121685022
Binary Segmentation AR,105,63,145,57.99999999999999,0.008818864822387695,3.291975975036621,3.300794839859009,0.1886232801662688,0.1453039276195019,0.02820024898484271,0.1886232801662688,0.1453039276195019,0.02820024898484271
Binary Segmentation Mean,116,63,134,53.6,0.07209420204162598,3.1313228607177734,3.2034170627593994,0.20314881150573236,0.1495400153341351,0.029079637925725387,0.20314881150573236,0.1495400153341351,0.029079637925725387
Binary Segmentation Median,105,63,145,57.99999999999999,0.07209420204162598,3.203423023223877,3.275517225265503,0.2131225230348746,0.15396042665525517,0.030796393437227017,0.2131225230348746,0.15396042665525517,0.030796393437227017
Bottom Up L1,110,63,140,56.00000000000001,0.004188060760498047,3.3831422328948975,3.3873302936553955,0.1875927993731278,0.14595574485612975,0.028704377056766737,0.1875927993731278,0.14595574485612975,0.028704377056766737
Bottom Up L2,95,63,155,62.0,0.0024399757385253906,3.231658935546875,3.2340989112854004,0.21745338539215578,0.15409679088377476,0.03151844356785716,0.21745338539215578,0.15409679088377476,0.03151844356785716
Bottom Up Normal,95,63,155,62.0,0.00398707389831543,3.1619179248809814,3.165904998779297,0.20736258698741716,0.15063783190490668,0.029559695010142346,0.20736258698741716,0.15063783190490668,0.029559695010142346
Bottom Up RBF,110,63,140,56.00000000000001,0.002652883529663086,3.447066068649292,3.449718952178955,0.19161909598205742,0.1491950635845767,0.02969068692068769,0.19161909598205742,0.1491950635845767,0.02969068692068769
Bottom Up Cosine,145,63,105,42.0,0.0019359588623046875,3.2211101055145264,3.223046064376831,0.18527921072893147,0.14362368013386423,0.027863300125000247,0.18527921072893147,0.14362368013386423,0.027863300125000247
Bottom Up Linear,10,63,240,96.0,0.0029430389404296875,3.5631706714630127,3.5661137104034424,0.24793586680296942,0.1701166618176597,0.039403044815564676,0.24793586680296942,0.1701166618176597,0.039403044815564676
Bottom Up Clinear,235,63,15,6.0,0.001966714859008789,3.8167591094970703,3.818725824356079,0.20309735280672667,0.15156347214051544,0.029765166264479944,0.20309735280672667,0.15156347214051544,0.029765166264479944
Bottom Up Rank,95,63,155,62.0,0.0038368701934814453,3.1085071563720703,3.1123440265655518,0.19738084894822608,0.14841456301450617,0.02858001901152043,0.19738084894822608,0.14841456301450617,0.02858001901152043
Bottom Up Mahalanobis,95,63,155,62.0,0.0017542839050292969,3.114551067352295,3.116305351257324,0.22257125564074456,0.15681494949447233,0.03282264056681378,0.22257125564074456,0.15681494949447233,0.03282264056681378
Bottom Up AR,110,63,140,56.00000000000001,0.0034971237182617188,3.659066915512085,3.6625640392303467,0.19142787119302812,0.1460374606953795,0.028062573336280178,0.19142787119302812,0.1460374606953795,0.028062573336280178
Bottom Up Mean,110,63,140,56.00000000000001,0.029201984405517578,4.14492392539978,4.174125909805298,0.18862718309269905,0.14573957264632195,0.028374095960733016,0.18862718309269905,0.14573957264632195,0.028374095960733016
Bottom Up Median,103,63,147,58.8,0.029201984405517578,2.648751974105835,2.6779539585113525,0.21999995244863021,0.15663796062486263,0.03237668431997036,0.21999995244863021,0.15663796062486263,0.03237668431997036
