Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,x_MAPE,x_MAE,x_MSE,y_MAPE,y_MAE,y_MSE,sin(theta)_MAPE,sin(theta)_MAE,sin(theta)_MSE,cos(theta)_MAPE,cos(theta)_MAE,cos(theta)_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,244,122,243,49.89733059548255,N/A,340.5530939102173,4.608159303665161,345.16125321388245,0.03471222127942651,0.03184312514795287,0.0012688076742450398,0.05315268649140605,0.04655368034130744,0.0030203472885450143,6.956526054662729,0.45912242215787286,0.2642735341342259,430.61357497787554,0.4115552998926788,0.25248612001272436,109.41449148507726,0.237268631884953,0.13026220227743507
Fixed Cut 55.0%,220,122,267,54.82546201232032,N/A,316.30122208595276,4.045202016830444,320.3464241027832,0.13769121862369954,0.10846758707613605,0.017028395762513512,0.1176724259340746,0.09495112879294317,0.011068790124117801,1.3031509720408854,0.5799687204175964,0.5090883286526403,2.0277430452730885,0.4942364989378436,0.36530706940675317,0.896564415467937,0.3194059838061297,0.22562314598650626
Fixed Cut 60.0%,195,122,292,59.95893223819302,N/A,318.02677512168884,2.8984107971191406,320.925185918808,0.04016659977976006,0.036184817959905254,0.002275556054737605,0.04955041218183207,0.04476900753294946,0.002890267804525879,13.814344674065564,0.4345994895888248,0.26202421177933366,4.42429061140583,0.4641127056320851,0.28597954444001256,4.582088074358247,0.24491650517844127,0.13829239501965246
Fixed Cut 65.0%,171,122,316,64.8870636550308,N/A,302.8511600494385,4.164913892745972,307.01607394218445,0.04286820336488811,0.038430223287206425,0.0025816429208288852,0.04312834198612733,0.03851870270241821,0.002081697813431561,7.363786735937596,0.4391615298597206,0.24656968615759503,3.5893914515113345,0.4712597049663586,0.28525096197877114,2.7597936831999874,0.24684254020392604,0.1341209972176567
Fixed Cut 70.0%,147,122,340,69.81519507186859,N/A,308.80020093917847,3.4397010803222656,312.23990201950073,0.12199203964748545,0.13246231133569483,0.023708186205216263,0.1363870941579097,0.14593390115907925,0.031053540673601686,226.31073997709882,0.4931099175979851,0.3204946166650707,2.9228960252938525,0.4998507073232733,0.379495115388071,57.37300378404952,0.31783920935400817,0.18868786473298987
Fixed Cut 75.0%,122,122,365,74.94866529774127,N/A,286.6157851219177,2.7718069553375244,289.38759207725525,0.1784801947438074,0.12762072766972277,0.027546129269927246,0.13258831614968447,0.1000689541997547,0.014827314545430542,1.737454659071119,0.5692006505230418,0.43987579545632566,2.0241545305575848,0.560105302048743,0.47822646021320203,1.0181694251305489,0.33924890861031565,0.24011892487122138
Fixed Cut 80.0%,98,122,389,79.87679671457906,N/A,268.27296209335327,3.6235978603363037,271.8965599536896,0.045740943672125084,0.04083406931581856,0.002387161598401653,0.0391453727242287,0.03494329678773962,0.0016155117794366134,5.847530398255103,0.4172732436685599,0.227030685494033,3.473692680744734,0.42558541447408005,0.24139101120067244,2.3515273488490473,0.22965900606154963,0.11810609251813592
Fixed Cut 85.0%,74,122,413,84.80492813141683,N/A,269.8392951488495,3.162952423095703,273.0022475719452,0.048451825900694155,0.04583768497787233,0.00288680892460952,0.13925732482417802,0.14599048645655927,0.02540496710058583,2.5503263335085435,0.46214959221654506,0.3052612491210874,13.961903342237116,0.5829706051873131,0.4074348820627506,4.174984706617632,0.3092370922095725,0.18524697680225827
Fixed Cut 90.0%,49,122,438,89.93839835728953,N/A,256.007798910141,2.663630723953247,258.67142963409424,0.25429422064020063,0.16818312897713544,0.04840610006209663,0.23432142042370394,0.1580019161656081,0.0386123427400381,1.1507751191333575,0.5222883636494372,0.45623706749652254,17.957730419653835,0.4982963594148382,0.36271969081915784,4.899280294962774,0.33669244205175475,0.22649380027945382
Window L1,312,122,175,35.93429158110883,0.01574563980102539,340.19949316978455,6.59076189994812,346.8060007095337,0.09184283163084682,0.07889641608869806,0.007435497334007798,0.049378868761021065,0.04341343408387333,0.002557281894331924,13.053976239975757,0.4644724611547657,0.27664321713081674,2.1743464054545525,0.40125387080661884,0.2559233480527228,3.8423860864555457,0.247009045533489,0.1356398361029698
Window L2,247,122,240,49.28131416837782,0.0067119598388671875,336.5466799736023,4.820107936859131,341.3734998703003,0.040201559059483256,0.036371898474385454,0.002144698152356067,0.056953662440334986,0.049424568546834885,0.0032679375271475546,11.922839951970447,0.4345776919211606,0.2570865752630514,6.949510335698492,0.4725368459870645,0.3217588589713636,4.7423763772921905,0.2482277512323614,0.14606451747847965
Window Normal,92,122,395,81.1088295687885,0.018165111541748047,274.922415971756,3.0086581707000732,277.9492392539978,0.12375873015108559,0.09959346877821355,0.012840533472665089,0.07121228856352999,0.060403475995066166,0.005025079567264418,7.474165362661835,0.4329846512019804,0.24125647951127127,3.073965161999058,0.4131620420844408,0.23860746991960122,2.685775385843878,0.2515359095149253,0.12443239061770048
Window RBF,317,122,170,34.90759753593429,0.013438940048217773,358.2053470611572,10.646811962127686,368.86559796333313,0.04924494845719059,0.044477631483385086,0.003285110654826895,0.0442056675361912,0.03863777151053587,0.002228122288814805,5.095035132611475,0.42975386504489094,0.23378850102385543,10.307775334401281,0.3835570555032836,0.22985967185439757,3.8740652707515353,0.2241065808855239,0.11729035145547367
Window Cosine,317,122,170,34.90759753593429,0.006201982498168945,352.40619802474976,10.110881090164185,362.5232810974121,0.04177409654557974,0.038031784729843185,0.002196623226834023,0.04220460264197492,0.03581372618988083,0.0018677242477060988,6.516091955158548,0.45144063668820084,0.26936536609411693,3.5066405910872587,0.3709542028582929,0.19440621123573334,2.52667781135834,0.2240600876165544,0.11695898120109754
Window Linear,172,122,315,64.68172484599589,0.009227991104125977,323.22452092170715,3.351594924926758,326.58534383773804,0.04407892407469322,0.041017369882906274,0.0021407995379624013,0.0588627761261015,0.0518694816167445,0.003354344516800387,9.20477319529222,0.4561214588476571,0.2751033923349028,7.937047661299483,0.4969021063319131,0.3262029362660397,4.3111906391981245,0.26147760416980537,0.1517003681639263
Window Clinear,342,122,145,29.774127310061605,0.00669097900390625,379.5261480808258,8.497918367385864,388.0307574272156,0.05427367265866511,0.04833876810426406,0.003547328730588699,0.04519179493439212,0.0370075378343528,0.0018385332681427474,19.738302658549042,0.46128255893714293,0.27080904548566503,5.950541709816922,0.3635721833349743,0.20365743900525404,6.447077458989757,0.22755026205268358,0.1199630866224126
Window Rank,312,122,175,35.93429158110883,0.028807878494262695,352.69385170936584,10.581778049468994,363.3044376373291,0.08113761362489348,0.07015804377946169,0.006447773524282566,0.042888425752786244,0.03699582254808812,0.0018756635285826922,3.8941677466305897,0.46907489471935343,0.28633982548782283,10.359130469243937,0.3896525192045773,0.2227985971995939,3.594331063813052,0.24147032006287011,0.1293654649350705
Window Mahalanobis,312,122,175,35.93429158110883,0.0072100162506103516,354.71810507774353,11.126313924789429,365.85162901878357,0.062438329184059886,0.05531494035315443,0.004286730560149861,0.046160806417477065,0.03985419934616532,0.002184049828907184,13.985857491255484,0.46534797314415943,0.27072665024183806,2.5536116782109457,0.3254213520584323,0.16587937289065335,4.162017076266992,0.22148461622547794,0.11076920088038708
Window AR,162,122,325,66.73511293634496,0.010056018829345703,311.11437702178955,3.7576189041137695,314.88205194473267,0.038136799018480286,0.03498273238470028,0.0018168627383112444,0.04852588763896415,0.04315338399686968,0.002518408664093682,9.874532964141862,0.44646097710324983,0.2558353152162807,7.513811793576998,0.4890987379661245,0.2917773091401515,4.3687518610940765,0.2534239578627362,0.13798697393970927
Window Mean,259,122,228,46.81724845995893,0.12225651741027832,349.7552788257599,6.327148914337158,356.2046842575073,0.04764236009114969,0.042485582482670314,0.003111320965666362,0.10628533351501439,0.08235402379837446,0.008794039155527802,3.170979628576767,0.4833207022354329,0.3153917006263362,12.605844195769459,0.44150327098509845,0.26914510164073296,3.9826878794880973,0.2624158948753941,0.14911054059706585
Window Median,312,122,175,35.93429158110883,0.12225651741027832,355.9800329208374,7.28656005859375,363.38884949684143,0.05547926662629127,0.04960361027317097,0.003671398767152728,0.049083945682767395,0.04376121589988867,0.0028619754802503413,6.616979916624965,0.4185399206519968,0.22701418861087289,3.7199694869523148,0.3801928903878955,0.22778825218169146,2.610378153971585,0.22302440930323797,0.11533395375999181
Binary Segmentation L1,312,122,175,35.93429158110883,0.023106813430786133,341.33821988105774,8.206907987594604,349.56823468208313,0.047164739524138424,0.042550613236140664,0.002649289469107352,0.044564123585453724,0.03842773505585326,0.002077512856660763,3.4691650038615496,0.4210795142344613,0.21775909335088672,3.836155792996735,0.42179982640316865,0.23780549305774132,1.8492624149919692,0.23096442223240599,0.11507284718359902
Binary Segmentation L2,257,122,230,47.227926078028744,0.010434150695800781,326.39898800849915,5.222514867782593,331.63193702697754,0.04633181332013708,0.04206981907491055,0.002711864049341416,0.0567779213132706,0.050487247369556155,0.003894294576659696,5.719248251335393,0.434982985482192,0.23604261602816035,4.481686217330072,0.42944113271687057,0.2575777937725289,2.576011050824718,0.23924529616088236,0.12505664210667258
Binary Segmentation Normal,97,122,390,80.08213552361396,0.03452801704406738,280.2911388874054,3.153514862060547,283.47918176651,0.053233970927381205,0.04764301820896254,0.003046540478088626,0.047734334506251516,0.04279838571291621,0.0025661718973266183,10.981653533962039,0.4235861383670258,0.23454671171812863,4.3779835287501365,0.4500920364102274,0.2604843932705363,3.8651513420364534,0.24102989467478309,0.12516095434102004
Binary Segmentation RBF,257,122,230,47.227926078028744,0.026365041732788086,333.7869613170624,5.9903318881988525,339.803658246994,0.04390207990397828,0.039568955397311145,0.0026240973548990612,0.05902359072932708,0.04812764470019655,0.0036099789252547307,2.210689617614166,0.49017653906102776,0.3261812062214187,4.587540271405455,0.44367475445416005,0.2556144987374947,1.725288889913232,0.25538697340317384,0.14700744530976678
Binary Segmentation Cosine,312,122,175,35.93429158110883,0.017299890518188477,335.23572301864624,5.908545970916748,341.1615688800812,0.08099777927473287,0.07002028829224917,0.006628804882578984,0.046827565717763094,0.04184390691315335,0.0029314922058971864,16.023983387627645,0.4734006902397441,0.2824356848559178,4.908265244792486,0.41520947330872027,0.2397623136152376,5.265018494353156,0.2501185896884668,0.13293957388990787
Binary Segmentation Linear,312,122,175,35.93429158110883,0.013022899627685547,340.74243569374084,8.677231073379517,349.43268966674805,0.07523883958220091,0.06572536137667401,0.005382301248857795,0.039827784982532,0.03442363388072219,0.0016136689618085225,5.704517259617756,0.4240473317319875,0.23151122132618926,17.591609099440202,0.40124717041966146,0.230947458561237,5.8527982459056735,0.23136087435226127,0.11736366252452314
Binary Segmentation Clinear,407,122,80,16.427104722792606,0.008800983428955078,373.78750801086426,8.466954946517944,382.26326394081116,0.090747629394778,0.07779887352522105,0.007184818011653981,0.0479321017753021,0.03947732491809081,0.0023944387711611038,11.2856435150763,0.43904696991038267,0.26251571524922046,3.692630015901074,0.4180465339804179,0.2298066946761645,3.7792383155368627,0.24359242558352806,0.12547541667705003
Binary Segmentation Rank,312,122,175,35.93429158110883,0.015330791473388672,331.76256680488586,5.373070240020752,337.15096783638,0.08540102890142985,0.07311360817847316,0.006964064155171227,0.062356441526974817,0.052153456635350794,0.003565298118547899,20.431699720199017,0.49617087044320063,0.3047233642375803,19.60595947455195,0.46034063293196364,0.2814154076041881,10.046354166294844,0.270444642047247,0.1491670335288719
Binary Segmentation Mahalanobis,312,122,175,35.93429158110883,0.022256135940551758,346.84624004364014,7.819377183914185,354.6878733634949,0.06812389145626682,0.059897003961394225,0.004990918605276806,0.046339505958322195,0.03867706623993743,0.002305009017442886,8.610490302117888,0.482260790450223,0.29453830174034273,1.1876167879835169,0.3879480442170377,0.27266663428209575,2.4781426218789986,0.24219572621714808,0.14362521591128957
Binary Segmentation AR,312,122,175,35.93429158110883,0.022867918014526367,339.9003629684448,10.261329174041748,350.1845600605011,0.041817651903754874,0.03784308727720836,0.0025065394220191465,0.06116244873674261,0.05579683860616945,0.0043080445056836785,2.6158646490166695,0.46303913453559425,0.28856143024669056,29.134478377765337,0.41461522620881824,0.24384613912138528,7.963330781855625,0.24282357165694757,0.13480553832394468
Binary Segmentation Mean,289,122,198,40.6570841889117,0.19401264190673828,351.8060088157654,4.884896993637085,356.8849184513092,0.05360465246737543,0.04804137521124017,0.0031108840250736983,0.039842669788405866,0.03456651427947187,0.001703150217613033,8.541108617461465,0.4667649993750267,0.28148514143512676,6.0009821860688985,0.38934170873209284,0.2214609205306912,3.6588845314465366,0.23467864939945787,0.12694002405212623
Binary Segmentation Median,312,122,175,35.93429158110883,0.19401264190673828,339.50505781173706,8.009049892425537,347.70812034606934,0.04619029996576671,0.041844333996597795,0.0027795355357192676,0.04966307010082759,0.04411958173401493,0.0028785347810749646,3.479625625971923,0.49269744210876726,0.30966846820905736,2.275154596866976,0.44330517499130156,0.2849158784512,1.462658398226373,0.2554916332076704,0.15006060424426293
Bottom Up L1,242,122,245,50.308008213552355,0.011423826217651367,334.2217130661011,4.44263219833374,338.67576909065247,0.045216463651249664,0.04129868049380496,0.002337789536322142,0.043622253786702495,0.03812464651740808,0.002116720268889297,16.143077798466134,0.46825576070596936,0.27583856582699895,7.580633132522193,0.45631398625932484,0.2691795362900707,5.953137412106569,0.2509982684941268,0.13736815298057026
Bottom Up L2,242,122,245,50.308008213552355,0.004845857620239258,334.5560748577118,4.4035398960113525,338.9644606113434,0.04800912433056159,0.044079227134590775,0.0028081468696685933,0.03450550436468672,0.02994309323135027,0.0013803744257770694,8.599300264086404,0.4920767426031239,0.3053743099251404,5.5854642753806605,0.43520979936254534,0.24838080461884557,3.566819792040578,0.2503272155829026,0.1394859089598579
Bottom Up Normal,262,122,225,46.201232032854215,0.010956048965454102,363.6024248600006,4.595416069030762,368.2087969779968,0.06346365873559053,0.05695537936281397,0.0046615915369298145,0.047312680274477464,0.041354617637690334,0.0024836657880402432,5.747411172356674,0.4626748001341436,0.26525890576118494,4.216778894296732,0.383369493831178,0.20936733859132078,2.5187416014158694,0.23608857274145645,0.12044287541936895
Bottom Up RBF,242,122,245,50.308008213552355,0.007653951644897461,357.0834860801697,6.70620584487915,363.7973458766937,0.05386437906359152,0.04818790112400349,0.0031786319928835027,0.04365703814877518,0.038424582368983475,0.0020878546324669717,4.124908499030705,0.4493279747047209,0.2719920755192151,4.875687042350828,0.4371907453675195,0.2529408792586852,2.2745292396484746,0.24328280089130683,0.13254986035081273
Bottom Up Cosine,322,122,165,33.880903490759756,0.02037811279296875,360.84921503067017,11.78573489189148,372.6553280353546,0.05391878395986352,0.048617258623511315,0.0032879615228164627,0.037757753415806825,0.030597431251049564,0.0012944378254185073,10.240867906211276,0.43932043042251034,0.24910175871110937,2.848047017311654,0.3697120974847746,0.194694821482245,3.29514786522465,0.22206180444546142,0.11209474488539739
Bottom Up Linear,322,122,165,33.880903490759756,0.0062808990478515625,373.44883823394775,11.305335998535156,384.76045513153076,0.0483819868683202,0.04327356880270463,0.003167933967245467,0.04022894238383816,0.033332038371160555,0.0016477739427212363,7.945417130785074,0.4026200395420561,0.20653328412720648,12.176861708500114,0.4361356101026277,0.2602911576380634,5.052722442134337,0.22884031420463713,0.11791003741880911
Bottom Up Clinear,322,122,165,33.880903490759756,0.005948066711425781,367.8117837905884,8.696478128433228,376.51420998573303,0.0505693082893943,0.04541268515506966,0.002876353111061531,0.03472563600985874,0.028110357931750603,0.001036631836671725,34.32209123676867,0.46525236029063716,0.27283512584873254,3.3968269206624657,0.4000660924711084,0.21956905509537494,9.451053275432592,0.2347103739621415,0.12407929147296015
Bottom Up Rank,307,122,180,36.96098562628337,0.00746607780456543,351.08609914779663,8.852983951568604,359.9465491771698,0.04404802615547275,0.03987305996528578,0.0023233296105975255,0.04426195756520119,0.037456632245041824,0.0019184885779162787,5.951579170045488,0.4405121252379117,0.24831578848459518,6.3556792949184056,0.3722731938344661,0.20348081570252516,3.098892112171142,0.22252875282067633,0.1140096055939085
Bottom Up Mahalanobis,307,122,180,36.96098562628337,0.005009889602661133,355.2396788597107,9.549766778945923,364.7944555282593,0.052079165099327474,0.0466724965361459,0.003095871340541513,0.04669171337329645,0.041615928229413075,0.002757100845884948,7.478383462034731,0.45254238323816665,0.2541742969765331,6.347337095968364,0.3367229072664262,0.1810762853864571,3.4811228591189303,0.21938842881753798,0.1102758886373541
Bottom Up AR,307,122,180,36.96098562628337,0.0071868896484375,360.9341719150543,5.833411693572998,366.77477049827576,0.0693541670321034,0.06061288376194389,0.004895162748670255,0.0473905568717787,0.041668303638116744,0.002525458543002458,2.9327120899460457,0.4856317605916326,0.3078843440251239,12.84969736933903,0.3786933541588287,0.22200594992401024,3.9747885457972396,0.2416515755376305,0.13432772881020172
Bottom Up Mean,288,122,199,40.86242299794661,0.08714962005615234,378.8533477783203,10.042534828186035,388.9830322265625,0.04063111428209107,0.037744133356770924,0.002039185994628849,0.04621110644110211,0.04073372903851744,0.002576506551304347,18.445392257781776,0.45420225229688094,0.2715164852670521,13.44106466563518,0.31994700262249093,0.17939440802023865,7.993324786035037,0.21315677932866509,0.113881646458306
Bottom Up Median,307,122,180,36.96098562628337,0.08714962005615234,430.3220500946045,6.339695930480957,436.7488956451416,0.07105107390946905,0.0620388140973161,0.004992901663531919,0.03557044883554101,0.031507320479149795,0.0016523492849772564,34.14166328244411,0.4469302105216875,0.2585844898713641,14.096123434542372,0.35064281290415605,0.19943615234041823,12.08610205993287,0.2227797895005773,0.1161664732900729
