Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,226,57,N/A,N/A,N/A,3.232395887374878,3.232395887374878,4.864899962622449,0.18248215584083458,0.052805476479339274,4.864899962622449,0.18248215584083458,0.052805476479339274
Fixed Cut 5.0%,215,57,11,4.867256637168142,N/A,3.283658981323242,3.283658981323242,4.741372297598967,0.1802537739090528,0.0521406062060903,4.741372297598967,0.1802537739090528,0.0521406062060903
Fixed Cut 10.0%,204,57,22,9.734513274336283,N/A,3.734110116958618,3.734110116958618,5.127987365026738,0.17792652515693563,0.051065938174844734,5.127987365026738,0.17792652515693563,0.051065938174844734
Fixed Cut 15.0%,193,57,33,14.601769911504425,N/A,2.969943046569824,2.969943046569824,5.0616225174469625,0.17978761462493797,0.05138484171035971,5.0616225174469625,0.17978761462493797,0.05138484171035971
Fixed Cut 20.0%,181,57,45,19.911504424778762,N/A,3.4549269676208496,3.4549269676208496,5.340687228357068,0.17847012398763556,0.05082036258643759,5.340687228357068,0.17847012398763556,0.05082036258643759
Fixed Cut 25.0%,170,57,56,24.778761061946902,N/A,3.7021610736846924,3.7021610736846924,5.160119922181225,0.17795341460033318,0.05013149109582014,5.160119922181225,0.17795341460033318,0.05013149109582014
Fixed Cut 30.0%,159,57,67,29.646017699115045,N/A,3.9285831451416016,3.9285831451416016,5.373603019289453,0.1766510930471029,0.04939944852431975,5.373603019289453,0.1766510930471029,0.04939944852431975
Fixed Cut 35.0%,147,57,79,34.95575221238938,N/A,3.1406431198120117,3.1406431198120117,5.534212799640659,0.17446776388212104,0.04841205915768959,5.534212799640659,0.17446776388212104,0.04841205915768959
Fixed Cut 40.0%,136,57,90,39.823008849557525,N/A,4.059539079666138,4.059539079666138,5.5738075823956255,0.17684307532333363,0.04927050177091306,5.5738075823956255,0.17684307532333363,0.04927050177091306
Fixed Cut 45.0%,125,57,101,44.690265486725664,N/A,3.912274122238159,3.912274122238159,5.488414022091223,0.17549633620305916,0.04887127780743505,5.488414022091223,0.17549633620305916,0.04887127780743505
Fixed Cut 50.0%,114,57,112,49.557522123893804,N/A,4.140087127685547,4.140087127685547,5.63645517943039,0.17421802042051215,0.048350652073440095,5.63645517943039,0.17421802042051215,0.048350652073440095
Fixed Cut 55.0%,102,57,124,54.86725663716814,N/A,3.658663034439087,3.658663034439087,5.534655255694734,0.173674620967349,0.0482863934347356,5.534655255694734,0.173674620967349,0.0482863934347356
Fixed Cut 60.0%,91,57,135,59.73451327433629,N/A,3.659838914871216,3.659838914871216,5.836896332887614,0.1790461696865462,0.050484225312365266,5.836896332887614,0.1790461696865462,0.050484225312365266
Fixed Cut 65.0%,80,57,146,64.60176991150442,N/A,3.8109147548675537,3.8109147548675537,5.727538610894808,0.1749637129638268,0.049721513034860186,5.727538610894808,0.1749637129638268,0.049721513034860186
Fixed Cut 70.0%,68,57,158,69.91150442477876,N/A,2.7400050163269043,2.7400050163269043,5.640033481194535,0.17939684526943198,0.05046049992463683,5.640033481194535,0.17939684526943198,0.05046049992463683
Fixed Cut 75.0%,57,57,169,74.77876106194691,N/A,2.7450671195983887,2.7450671195983887,5.5630786781310455,0.1794070472004317,0.050395743072074665,5.5630786781310455,0.1794070472004317,0.050395743072074665
Fixed Cut 80.0%,46,57,180,79.64601769911505,N/A,2.990135908126831,2.990135908126831,5.843741069597538,0.26917882669588833,0.11743671043073971,5.843741069597538,0.26917882669588833,0.11743671043073971
Fixed Cut 85.0%,34,57,192,84.95575221238938,N/A,2.9767470359802246,2.9767470359802246,5.345261250122516,0.26685443973920564,0.11450738698591124,5.345261250122516,0.26685443973920564,0.11450738698591124
