Approach,# Train,# Test,Cut,% Cut,Avg Cut Seconds,Std Cut Seconds,Avg Train Seconds,Std Train Seconds,Avg Total Seconds,Std Total Seconds,Avg V1_MAPE,Std V1_MAPE,Avg V1_MAE,Std V1_MAE,Avg V1_MSE,Std V1_MSE,Avg Avg_MAPE,Std Avg_MAPE,Avg Avg_MAE,Std Avg_MAE,Avg Avg_MSE,Std Avg_MSE
Window Median,360,135,180,33.33333333333333,0.0925288200378418,0.005058612737132554,3.829622173309326,0.9531194982774577,3.922150993347168,0.9536165364640774,0.038497171286665674,0.0006968943873324635,0.027045606384368696,0.00040037921746816286,0.0024378606991837777,0.0001249408045776651,0.038497171286665674,0.0006968943873324635,0.027045606384368696,0.00040037921746816286,0.0024378606991837777,0.0001249408045776651
Binary Segmentation L1,360,135,180,33.33333333333333,0.022910451889038085,0.0006519397381246703,3.6319589614868164,0.4604363332088759,3.6548694133758546,0.4600482004110245,0.03970043283681556,0.0019657980281431917,0.02786537722688646,0.0013534947654785994,0.002511402459407924,0.00018138931799191628,0.03970043283681556,0.0019657980281431917,0.02786537722688646,0.0013534947654785994,0.002511402459407924,0.00018138931799191628
Binary Segmentation L2,360,135,180,33.33333333333333,0.017267847061157228,0.008135079072098194,3.6866902828216555,0.5364623759116536,3.7039581298828126,0.542739104808236,0.04244501377832175,0.0046971925095239155,0.029854339919109605,0.0034166134538502046,0.002730756756606764,0.00031667138931801715,0.04244501377832175,0.0046971925095239155,0.029854339919109605,0.0034166134538502046,0.002730756756606764,0.00031667138931801715
Binary Segmentation Normal,365,135,175,32.407407407407405,0.0244931697845459,0.007864399502505707,4.015047979354859,0.5247310470681944,4.039541149139405,0.5257881316022378,0.04188164754791051,0.002015281980546709,0.029320108327362718,0.0014614787741767804,0.0027455084832539146,0.0001745153077328889,0.04188164754791051,0.002015281980546709,0.029320108327362718,0.0014614787741767804,0.0027455084832539146,0.0001745153077328889
Binary Segmentation RBF,365,135,175,32.407407407407405,0.03196897506713867,0.0031055066050812825,4.202637958526611,1.0903564090408997,4.23460693359375,1.092487912412887,0.03853471918060655,0.0004936980668079345,0.027112029893638923,0.00034673000476298884,0.002380304188518108,5.8657147543776504e-05,0.03853471918060655,0.0004936980668079345,0.027112029893638923,0.00034673000476298884,0.002380304188518108,5.8657147543776504e-05
Binary Segmentation Cosine,10,135,530,98.14814814814815,0.03216862678527832,0.0010306804979241726,3.278785514831543,0.44473917063453033,3.310954141616821,0.44430174126996663,0.0402626924788821,0.0018773065174926692,0.034057228493870065,0.0022256022556721394,0.0037224009443238633,0.00014343616943980026,0.0402626924788821,0.0018773065174926692,0.034057228493870065,0.0022256022556721394,0.0037224009443238633,0.00014343616943980026
Binary Segmentation Linear,500,135,40,7.4074074074074066,0.011265945434570313,0.000625865695361205,4.727309465408325,1.0338445128547291,4.738575410842896,1.0339255888931025,0.03977453985956348,0.002128576045390997,0.02798841964582039,0.0013933609302625967,0.0025440983738490718,0.00021891787064177371,0.03977453985956348,0.002128576045390997,0.02798841964582039,0.0013933609302625967,0.0025440983738490718,0.00021891787064177371
Binary Segmentation Clinear,525,135,15,2.7777777777777777,0.009693717956542969,0.0012145334190844853,5.387613010406494,1.1002362198594593,5.397306728363037,1.09947492779731,0.038495012651647995,0.0010285750837478191,0.02714191986955383,0.000589297308957081,0.0024002004934935333,0.00014221186816282884,0.038495012651647995,0.0010285750837478191,0.02714191986955383,0.000589297308957081,0.0024002004934935333,0.00014221186816282884
Binary Segmentation Rank,360,135,180,33.33333333333333,0.013723611831665039,0.0024059596541519826,3.629787969589233,0.22620307567141096,3.6435115814208983,0.2251093955546764,0.03968001526220667,0.0016893624608635034,0.027925005778805544,0.0014638632981669982,0.002544372593567456,0.00013597153350865672,0.03968001526220667,0.0016893624608635034,0.027925005778805544,0.0014638632981669982,0.002544372593567456,0.00013597153350865672
Binary Segmentation Mahalanobis,360,135,180,33.33333333333333,0.0307797908782959,0.003095313612632016,3.8746094703674316,0.6507406855724189,3.9053892612457277,0.6501887101327112,0.045989134047192945,0.008939404535319922,0.03274907814744862,0.006520773821976809,0.002943340109618921,0.0006577807946781609,0.045989134047192945,0.008939404535319922,0.03274907814744862,0.006520773821976809,0.002943340109618921,0.0006577807946781609
Binary Segmentation AR,365,135,175,32.407407407407405,0.022280406951904298,0.0028424586239608526,3.7399858474731444,0.8970055965594173,3.762266254425049,0.8977302784522736,0.040710452537525324,0.002310266888491175,0.02856755793662104,0.0015499092768315225,0.0026091587446122775,0.00022273926169918558,0.040710452537525324,0.002310266888491175,0.02856755793662104,0.0015499092768315225,0.0026091587446122775,0.00022273926169918558
Binary Segmentation Mean,357,135,183,33.88888888888889,0.2165525436401367,0.01794341905978741,3.2204689502716066,0.8464043858939727,3.437021493911743,0.841993784751538,0.04255581125011244,0.009256576462334945,0.03008186819820839,0.006833980513326054,0.0027332550335310234,0.0007242228661683081,0.04255581125011244,0.009256576462334945,0.03008186819820839,0.006833980513326054,0.0027332550335310234,0.0007242228661683081
Binary Segmentation Median,363,135,177,32.77777777777778,0.2165525436401367,0.01794341905978741,2.864411735534668,0.23303766811758866,3.080964279174805,0.22903042046584676,0.045132137982356706,0.00982108055052276,0.03189857835659137,0.007394210242780664,0.002989421611569511,0.0007027325977979606,0.045132137982356706,0.00982108055052276,0.03189857835659137,0.007394210242780664,0.002989421611569511,0.0007027325977979606
Bottom Up L1,360,135,180,33.33333333333333,0.011160993576049804,0.0012976589468736179,3.7572505474090576,0.5459318035858386,3.7684115409851073,0.5452211758070137,0.040719185180130964,0.002470748816141734,0.028468926536839807,0.0018470273031656276,0.002638384377466549,0.0001391705185606601,0.040719185180130964,0.002470748816141734,0.028468926536839807,0.0018470273031656276,0.002638384377466549,0.0001391705185606601
Bottom Up L2,360,135,180,33.33333333333333,0.006613683700561523,0.0005672381209544714,3.9874471187591554,1.0207074471570672,3.9940608024597166,1.0208870271239383,0.0421398553687393,0.002736854555420791,0.029779950887633973,0.0019387653307737275,0.0027165325684727925,0.00021170554264961615,0.0421398553687393,0.002736854555420791,0.029779950887633973,0.0019387653307737275,0.0027165325684727925,0.00021170554264961615
Bottom Up Normal,360,135,180,33.33333333333333,0.010576677322387696,0.0002917999135807953,3.769175148010254,0.6682137136699,3.7797518253326414,0.6679840955082871,0.04565599954962186,0.008516011904031938,0.032350799363761784,0.006338364421340522,0.002954527665373129,0.0005764336344442179,0.04565599954962186,0.008516011904031938,0.032350799363761784,0.006338364421340522,0.002954527665373129,0.0005764336344442179
Bottom Up RBF,360,135,180,33.33333333333333,0.011177873611450196,0.000190081116761588,3.2648996829986574,0.20443082606690458,3.2760775566101072,0.20441510050735173,0.03914532378392053,0.0018313126431797823,0.02755539878356932,0.0013426003935651163,0.0024366841804528273,9.171825878916858e-05,0.03914532378392053,0.0018313126431797823,0.02755539878356932,0.0013426003935651163,0.0024366841804528273,9.171825878916858e-05
Bottom Up Cosine,10,135,530,98.14814814814815,0.007752418518066406,0.00038889793993038263,2.923556089401245,0.14556692699704632,2.9313085079193115,0.1456573128706886,0.040991991983220885,0.002593881353371391,0.03495888441758229,0.002639490761248651,0.0037132259051229914,0.00025966793979448496,0.040991991983220885,0.002593881353371391,0.03495888441758229,0.002639490761248651,0.0037132259051229914,0.00025966793979448496
Bottom Up Linear,135,135,405,75.0,0.007042884826660156,0.0008718085140048125,3.272527074813843,0.7107581121400833,3.279569959640503,0.7101991852090377,0.038930623152597744,0.000621904039420665,0.027305642180095038,0.000409784649572277,0.002520354078229573,0.00010269330965271292,0.038930623152597744,0.000621904039420665,0.027305642180095038,0.000409784649572277,0.002520354078229573,0.00010269330965271292
Bottom Up Clinear,525,135,15,2.7777777777777777,0.005540084838867187,0.0004928811952820539,5.195636653900147,0.7043897622049766,5.201176738739013,0.7044005870075367,0.039680418769769334,0.0015746674631940316,0.027854173831618343,0.0010127752073814298,0.0025474936829092605,0.0001907122531669847,0.039680418769769334,0.0015746674631940316,0.027854173831618343,0.0010127752073814298,0.0025474936829092605,0.0001907122531669847
Bottom Up Rank,360,135,180,33.33333333333333,0.007882833480834961,0.00027140847862980924,3.5066870212554933,0.3217921544768323,3.514569854736328,0.32186877552326326,0.03996596159632967,0.002078953354750234,0.027996202325475998,0.001377468885534597,0.002581970605300603,0.00019706569852622507,0.03996596159632967,0.002078953354750234,0.027996202325475998,0.001377468885534597,0.002581970605300603,0.00019706569852622507
Bottom Up Mahalanobis,360,135,180,33.33333333333333,0.0072516918182373045,0.0013953963776946676,3.857430601119995,0.5452170405611894,3.8646822929382325,0.5451264890304283,0.03862025749439408,0.0011114424444508416,0.027079253644661343,0.0006366342920153805,0.0024624559192096083,0.00015242638331147397,0.03862025749439408,0.0011114424444508416,0.027079253644661343,0.0006366342920153805,0.0024624559192096083,0.00015242638331147397
Bottom Up AR,360,135,180,33.33333333333333,0.009036874771118164,0.0002022180035957284,3.381704902648926,0.28723001038056567,3.390741777420044,0.2871862872605162,0.040075451918454366,0.0024652091761599277,0.028313183784505272,0.002099914765767701,0.0025492944770212273,0.00012322404025942718,0.040075451918454366,0.0024652091761599277,0.028313183784505272,0.002099914765767701,0.0025492944770212273,0.00012322404025942718
Bottom Up Mean,319,135,221,40.925925925925924,0.08403601646423339,0.001577175452442421,3.509508752822876,0.38470248765344023,3.593544769287109,0.3843500907103699,0.03974208473748932,0.0024701409148131593,0.027891424481207547,0.0017686031062025594,0.0025039919536991714,0.00016432385668350662,0.03974208473748932,0.0024701409148131593,0.027891424481207547,0.0017686031062025594,0.0025039919536991714,0.00016432385668350662
Bottom Up Median,360,135,180,33.33333333333333,0.08403601646423339,0.001577175452442421,3.822623109817505,0.7349159331040034,3.9066591262817383,0.7352312937292912,0.04071237926359537,0.00300788145769182,0.028635850067859327,0.0021555245640211902,0.002566367889854725,0.00023397183146038513,0.04071237926359537,0.00300788145769182,0.028635850067859327,0.0021555245640211902,0.002566367889854725,0.00023397183146038513
