Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,400,100,N/A,N/A,N/A,11.604555130004883,11.604555130004883,0.03887670223351497,0.03140783436501462,0.0016668996019486087,0.03887670223351497,0.03140783436501462,0.0016668996019486087
Fixed Cut 5.0%,380,100,20,5.0,N/A,10.812249183654785,10.812249183654785,0.041471785288439623,0.03278481674067219,0.0018136484374565612,0.041471785288439623,0.03278481674067219,0.0018136484374565612
Fixed Cut 10.0%,360,100,40,10.0,N/A,11.144541263580322,11.144541263580322,0.04447050325839075,0.03533156196109188,0.0020426005137691165,0.04447050325839075,0.03533156196109188,0.0020426005137691165
Fixed Cut 15.0%,340,100,60,15.0,N/A,4.107177972793579,4.107177972793579,0.0849294294651959,0.06614366790852988,0.006434307232840708,0.0849294294651959,0.06614366790852988,0.006434307232840708
Fixed Cut 20.0%,320,100,80,20.0,N/A,9.247461080551147,9.247461080551147,0.06709353613161631,0.05202529298920519,0.003929134491519518,0.06709353613161631,0.05202529298920519,0.003929134491519518
Fixed Cut 25.0%,300,100,100,25.0,N/A,4.868220090866089,4.868220090866089,0.07414028578982722,0.05761828454046789,0.0047326538885419005,0.07414028578982722,0.05761828454046789,0.0047326538885419005
Fixed Cut 30.0%,280,100,120,30.0,N/A,8.375478029251099,8.375478029251099,0.04921505489402843,0.03824274659503069,0.0023112937095583807,0.04921505489402843,0.03824274659503069,0.0023112937095583807
Fixed Cut 35.0%,260,100,140,35.0,N/A,10.452354907989502,10.452354907989502,0.04369538919732772,0.03418083028024973,0.0019416468784175453,0.04369538919732772,0.03418083028024973,0.0019416468784175453
Fixed Cut 40.0%,240,100,160,40.0,N/A,5.7851598262786865,5.7851598262786865,0.07000587701256103,0.053880988703184855,0.0041847713548901575,0.07000587701256103,0.053880988703184855,0.0041847713548901575
Fixed Cut 45.0%,221,100,179,44.75,N/A,6.1840081214904785,6.1840081214904785,0.05582050549443124,0.04290249588814111,0.0027842877937418286,0.05582050549443124,0.04290249588814111,0.0027842877937418286
Fixed Cut 50.0%,201,100,199,49.75,N/A,3.984602928161621,3.984602928161621,0.08609769941896336,0.06573475330393487,0.006279218576489981,0.08609769941896336,0.06573475330393487,0.006279218576489981
Fixed Cut 55.0%,181,100,219,54.75,N/A,4.186636924743652,4.186636924743652,0.07242057979474058,0.05600686454695969,0.004525763065768071,0.07242057979474058,0.05600686454695969,0.004525763065768071
Fixed Cut 60.0%,160,100,240,60.0,N/A,4.204144239425659,4.204144239425659,0.07696547392831776,0.059839159089993904,0.005175513242183038,0.07696547392831776,0.059839159089993904,0.005175513242183038
Fixed Cut 65.0%,140,100,260,65.0,N/A,3.645562171936035,3.645562171936035,0.08008947409268556,0.061219272696102854,0.005413736155059724,0.08008947409268556,0.061219272696102854,0.005413736155059724
Fixed Cut 70.0%,120,100,280,70.0,N/A,3.1486928462982178,3.1486928462982178,0.08206091803718531,0.06239506515876257,0.005711293741400251,0.08206091803718531,0.06239506515876257,0.005711293741400251
Fixed Cut 75.0%,100,100,300,75.0,N/A,4.1945390701293945,4.1945390701293945,0.07630207682412453,0.05868458151272216,0.004935778627080024,0.07630207682412453,0.05868458151272216,0.004935778627080024
Fixed Cut 80.0%,80,100,320,80.0,N/A,3.9812841415405273,3.9812841415405273,0.07608537993554146,0.058983236583842316,0.005033713828733361,0.07608537993554146,0.058983236583842316,0.005033713828733361
Fixed Cut 85.0%,60,100,340,85.0,N/A,3.05237078666687,3.05237078666687,0.07453288222094398,0.05787368409768221,0.004943536181383326,0.07453288222094398,0.05787368409768221,0.004943536181383326
Fixed Cut 90.0%,40,100,360,90.0,N/A,3.3868651390075684,3.3868651390075684,0.08294809053032803,0.06324890707460208,0.005777034328078695,0.08294809053032803,0.06324890707460208,0.005777034328078695
