Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,V1_MAPE,V1_MAE,V1_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Full,250,63,N/A,N/A,N/A,5.107460975646973,5.107460975646973,0.20986955872268917,0.15736201740741618,0.031500441659687496,0.20986955872268917,0.15736201740741618,0.031500441659687496
Fixed Cut 5.0%,238,63,12,4.8,N/A,3.2960050106048584,3.2960050106048584,0.2213287188507876,0.15948131106938915,0.03297125647309952,0.2213287188507876,0.15948131106938915,0.03297125647309952
Fixed Cut 10.0%,225,63,25,10.0,N/A,4.000574350357056,4.000574350357056,0.20839390251330933,0.15384168725933237,0.03038820426384886,0.20839390251330933,0.15384168725933237,0.03038820426384886
Fixed Cut 15.0%,213,63,37,14.799999999999999,N/A,3.486988067626953,3.486988067626953,0.19777488363308945,0.1486214199683091,0.028845833383933928,0.19777488363308945,0.1486214199683091,0.028845833383933928
Fixed Cut 20.0%,200,63,50,20.0,N/A,4.316190004348755,4.316190004348755,0.18986260078247932,0.15047126182696857,0.03100276050008871,0.18986260078247932,0.15047126182696857,0.03100276050008871
Fixed Cut 25.0%,188,63,62,24.8,N/A,4.241014003753662,4.241014003753662,0.20376381977967103,0.15240123351710072,0.02988514525457347,0.20376381977967103,0.15240123351710072,0.02988514525457347
Fixed Cut 30.0%,175,63,75,30.0,N/A,4.424718141555786,4.424718141555786,0.20779389493989076,0.1573900124318248,0.0314122528396931,0.20779389493989076,0.1573900124318248,0.0314122528396931
Fixed Cut 35.0%,163,63,87,34.8,N/A,3.414375066757202,3.414375066757202,0.2003835596909436,0.14985800443955719,0.02909806752290047,0.2003835596909436,0.14985800443955719,0.02909806752290047
Fixed Cut 40.0%,151,63,99,39.6,N/A,3.4410500526428223,3.4410500526428223,0.194209461892812,0.1479273621971713,0.028774955447644888,0.194209461892812,0.1479273621971713,0.028774955447644888
Fixed Cut 45.0%,138,63,112,44.800000000000004,N/A,2.7517409324645996,2.7517409324645996,0.19050145552401113,0.14619874447792977,0.028407467854919634,0.19050145552401113,0.14619874447792977,0.028407467854919634
Fixed Cut 50.0%,126,63,124,49.6,N/A,3.07204008102417,3.07204008102417,0.19902210524620514,0.1470896907391606,0.02843423017136154,0.19902210524620514,0.1470896907391606,0.02843423017136154
Fixed Cut 55.0%,113,63,137,54.800000000000004,N/A,2.5836009979248047,2.5836009979248047,0.20851325015288813,0.15382157388482662,0.030213662248437627,0.20851325015288813,0.15382157388482662,0.030213662248437627
Fixed Cut 60.0%,100,63,150,60.0,N/A,3.0372889041900635,3.0372889041900635,0.22080303503330606,0.15630879201124764,0.032418904394393135,0.22080303503330606,0.15630879201124764,0.032418904394393135
Fixed Cut 65.0%,88,63,162,64.8,N/A,2.634582042694092,2.634582042694092,0.20251997649849338,0.1504532004567544,0.02916997604140454,0.20251997649849338,0.1504532004567544,0.02916997604140454
Fixed Cut 70.0%,75,63,175,70.0,N/A,3.4058191776275635,3.4058191776275635,0.1940844974176947,0.14721485443190221,0.02838080016774474,0.1940844974176947,0.14721485443190221,0.02838080016774474
Fixed Cut 75.0%,63,63,187,74.8,N/A,2.653540849685669,2.653540849685669,0.21334040271560598,0.15303492103714753,0.030830231644449084,0.21334040271560598,0.15303492103714753,0.030830231644449084
Fixed Cut 80.0%,50,63,200,80.0,N/A,2.934119939804077,2.934119939804077,0.22591892473975994,0.15912215375802322,0.03369529604577458,0.22591892473975994,0.15912215375802322,0.03369529604577458
Fixed Cut 85.0%,38,63,212,84.8,N/A,2.5958809852600098,2.5958809852600098,0.2221373781734229,0.1570991038331171,0.03275497615971774,0.2221373781734229,0.1570991038331171,0.03275497615971774
Fixed Cut 90.0%,25,63,225,90.0,N/A,3.126627206802368,3.126627206802368,0.22780585001247733,0.15990824429380018,0.03419703133737377,0.22780585001247733,0.15990824429380018,0.03419703133737377
Window L1,105,63,145,57.99999999999999,0.005135297775268555,3.170077085494995,3.1752123832702637,0.1975317906111045,0.14599047039516208,0.028069348251555905,0.1975317906111045,0.14599047039516208,0.028069348251555905
Window L2,105,63,145,57.99999999999999,0.0028591156005859375,3.1019840240478516,3.1048431396484375,0.21394186221526093,0.15509667638482036,0.03113484950333667,0.21394186221526093,0.15509667638482036,0.03113484950333667
Window Normal,105,63,145,57.99999999999999,0.004680156707763672,3.179202079772949,3.183882236480713,0.19464467460328966,0.14401088737153525,0.027409404283812635,0.19464467460328966,0.14401088737153525,0.027409404283812635
Window RBF,105,63,145,57.99999999999999,0.0027310848236083984,3.204270124435425,3.207001209259033,0.22246607713654515,0.1566483619629057,0.032813063430715377,0.22246607713654515,0.1566483619629057,0.032813063430715377
Window Cosine,150,63,100,40.0,0.0020771026611328125,4.110000133514404,4.112077236175537,0.20375404740766037,0.1530522780220838,0.029905953513543148,0.20375404740766037,0.1530522780220838,0.029905953513543148
Window Linear,0,63,250,100.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Window Clinear,70,63,180,72.0,0.0024309158325195312,3.138848066329956,3.1412789821624756,0.1902793481007659,0.14261820596020616,0.0272018261305988,0.1902793481007659,0.14261820596020616,0.0272018261305988
Window Rank,105,63,145,57.99999999999999,0.0032401084899902344,3.4068470001220703,3.4100871086120605,0.21011786219648013,0.15449139872047457,0.03056482616320574,0.21011786219648013,0.15449139872047457,0.03056482616320574
Window Mahalanobis,105,63,145,57.99999999999999,0.001970052719116211,4.0379698276519775,4.039939880371094,0.18983615325068198,0.14732367677556826,0.028995782198841684,0.18983615325068198,0.14732367677556826,0.028995782198841684
Window AR,105,63,145,57.99999999999999,0.004426240921020508,3.4733471870422363,3.477773427963257,0.2060529649457145,0.14797129358974676,0.029033786178297372,0.2060529649457145,0.14797129358974676,0.029033786178297372
Window Mean,96,63,154,61.6,0.02955007553100586,3.2886300086975098,3.3181800842285156,0.20138778925558146,0.15001769699096568,0.02910123149376173,0.20138778925558146,0.15001769699096568,0.02910123149376173
Window Median,105,63,145,57.99999999999999,0.02955007553100586,3.1286168098449707,3.1581668853759766,0.18886436874853305,0.1452615902274442,0.02806387949806547,0.18886436874853305,0.1452615902274442,0.02806387949806547
Binary Segmentation L1,105,63,145,57.99999999999999,0.009822845458984375,3.0733838081359863,3.0832066535949707,0.21140216958834307,0.1529705414527792,0.030539372988439402,0.21140216958834307,0.1529705414527792,0.030539372988439402
Binary Segmentation L2,105,63,145,57.99999999999999,0.005794048309326172,2.9984290599823,3.004223108291626,0.21417317393350327,0.1542590108014142,0.031126037622934064,0.21417317393350327,0.1542590108014142,0.031126037622934064
Binary Segmentation Normal,105,63,145,57.99999999999999,0.008839845657348633,3.4283368587493896,3.4371767044067383,0.18721240572813286,0.14438039941655947,0.027993545885672294,0.18721240572813286,0.14438039941655947,0.027993545885672294
Binary Segmentation RBF,105,63,145,57.99999999999999,0.0049631595611572266,3.0332798957824707,3.038243055343628,0.2177088423891425,0.15493488508021983,0.03169676169426414,0.2177088423891425,0.15493488508021983,0.03169676169426414
Binary Segmentation Cosine,150,63,100,40.0,0.004183053970336914,4.061130046844482,4.065313100814819,0.20547925023948896,0.15123685891015076,0.029715693503283982,0.20547925023948896,0.15123685891015076,0.029715693503283982
Binary Segmentation Linear,40,63,210,84.0,0.004609823226928711,3.1516079902648926,3.1562178134918213,0.22046843094436827,0.1563032870965552,0.03240688773159774,0.22046843094436827,0.1563032870965552,0.03240688773159774
Binary Segmentation Clinear,230,63,20,8.0,0.003776073455810547,6.504220962524414,6.507997035980225,0.20876626478243113,0.1570404290614798,0.03130695367712009,0.20876626478243113,0.1570404290614798,0.03130695367712009
Binary Segmentation Rank,105,63,145,57.99999999999999,0.004999876022338867,3.0471489429473877,3.0521488189697266,0.21274936472552725,0.1527832042360491,0.030695648461056244,0.21274936472552725,0.1527832042360491,0.030695648461056244
Binary Segmentation Mahalanobis,105,63,145,57.99999999999999,0.0040128231048583984,3.0292160511016846,3.033228874206543,0.21554944730248723,0.1546215775224326,0.031232478997842764,0.21554944730248723,0.1546215775224326,0.031232478997842764
Binary Segmentation AR,105,63,145,57.99999999999999,0.00834202766418457,3.2100160121917725,3.218358039855957,0.21390746803872826,0.1554921893914394,0.031221536810792132,0.21390746803872826,0.1554921893914394,0.031221536810792132
Binary Segmentation Mean,116,63,134,53.6,0.059343576431274414,3.1485021114349365,3.207845687866211,0.20268996903753328,0.15187502668312505,0.02950766622290118,0.20268996903753328,0.15187502668312505,0.02950766622290118
