Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,DEWP_MAPE,DEWP_MAE,DEWP_MSE,TEMP_MAPE,TEMP_MAE,TEMP_MSE,PRES_MAPE,PRES_MAE,PRES_MSE,Iws_MAPE,Iws_MAE,Iws_MSE,Is_MAPE,Is_MAE,Is_MSE,Ir_MAPE,Ir_MAE,Ir_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window Linear,15739,8765,19320,55.10710516557803,0.7688491344451904,663.8642177581787,52.09502291679382,716.7280898094177,5.804985670159552,0.32904413831134904,0.146477025177174,0.6275991958236308,0.23165909351571862,0.07318282145520977,0.015860129199723787,0.015188052096940888,0.00026288023098309436,0.8564241454144248,0.04436148227607952,0.00638328066211925,1.0497450058545563,0.007731233857431425,0.0012370483170850892,1.8385201855264417,0.005344974557445459,0.0009514073515655975,1.6988557219963927,0.10555482910249371,0.038082410532356226
Window Clinear,26244,8765,8815,25.143329815453946,0.5068647861480713,904.6255049705505,58.00659680366516,963.1389665603638,28.277971442551525,0.32820776096713333,0.14008299321374473,0.742514962726736,0.23316382414191042,0.07236679964347516,0.007271807567585706,0.007077795118247587,6.999750012578367e-05,0.8769504745123795,0.042038621850433756,0.0064221884465514465,1.0329722048664103,0.009302375501475326,0.0010789148479964285,1.173533919967401,0.010918183101730856,0.0009559501929741751,5.351869135365317,0.10511809344682083,0.036829473974144426
Window Rank,34984,8765,75,0.2139250976924613,0.6205930709838867,1226.5947587490082,92.28690195083618,1319.5022537708282,85.31839867004548,0.3274834236755906,0.13996782862213009,0.721115071968892,0.21628974805639012,0.06235231289814097,0.013745041390699502,0.013428774428603388,0.0002356890547361293,0.8737555195303736,0.036650216912264985,0.004567201769483779,1.1664983886321139,0.0072893349847041435,0.0011785672344743023,1.139987572677002,0.01010968362456981,0.0007494851980157965,14.87225004404082,0.10187519694701928,0.03484184746283033
Window Mahalanobis,34989,8765,70,0.19966342451296384,13.039819955825806,1247.072410106659,92.42504096031189,1352.5372710227966,54.76748205702867,0.3265024303692292,0.13902328990105395,0.7285186709432351,0.21496590070819743,0.061531396030367676,0.007432247895203,0.007192127327065656,8.28302595667168e-05,0.8623969243366959,0.03719165585545948,0.0045670260534240205,1.1197472537697226,0.0023712750593190544,0.0010801944072257484,1.123540058184255,0.01062602783081308,0.0007427725769325877,9.768186202026325,0.09980823619167922,0.03450458487142836
Window AR,10094,8765,24965,71.2085341852306,0.8309130668640137,407.71439266204834,24.029915809631348,432.5752215385437,20.451361995179106,0.3389910623579294,0.14898884273065774,0.9155328135819936,0.24697005059307828,0.08157818637218012,0.0038529473049568924,0.003753779402686918,2.385290863391741e-05,0.9209456161043992,0.04214425556880321,0.0067554446848472754,1.0398062188255879,0.008306603084480122,0.0012058121648455247,1.4532172880304988,0.008513207173693641,0.001631405357331617,4.130786146504422,0.10811315969677776,0.04003059070308274
Window Mean,23891,8765,11168,31.854873213725433,256.7152328491211,935.6198809146881,72.43607902526855,1264.7711927890778,7.579671859753205,0.32449996156297933,0.14225949428585163,0.658006228984141,0.23072377583867607,0.07190682942043931,0.007967049284755574,0.00770326111759943,9.221571983163942e-05,0.9073236502629954,0.04058684025712689,0.006563445989451077,1.2188215017386728,0.0034592215906346507,0.001151775189377631,1.1523482191149033,0.010219812487906462,0.0009331560839408569,1.9206897515231158,0.10286547880915352,0.037151152781482066
Window Median,26294,8765,8765,25.000713083658976,256.7152328491211,945.0705859661102,109.37606906890869,1311.16188788414,18.004318236221597,0.32357976679501205,0.13631603435356413,0.7653252623687681,0.23326231497226577,0.07229860495227429,0.009240362917750645,0.008947820016794217,0.00011140964020767579,0.906424197940534,0.04038123793821741,0.0065325486919573595,1.0278003180703672,0.012704219807396078,0.0011405922487647685,1.1002809402052416,0.01730001048838476,0.0010838682562535717,3.6355648862873804,0.1060292283363438,0.03624717635717033
Binary Segmentation L1,32959,8765,2100,5.989902735388916,19.46698498725891,1412.657037973404,94.67550992965698,1526.7995328903198,97.97301211362232,0.32587066288159405,0.13933652997464213,0.7634497794277174,0.22052346141169593,0.0647731408009186,0.01284385928718688,0.012467833822303123,0.00020184187397694251,0.844135163577758,0.04232799079951631,0.004720996705237923,1.0680826968629555,0.002731607701306295,0.0010304133634184596,1.3318136755428107,0.005143636986064122,0.0007377534912715099,16.998889548053455,0.1015108656004121,0.03513344603491097
Binary Segmentation L2,22659,8765,12400,35.3689494851536,3.5246570110321045,940.0148899555206,117.88931488990784,1061.4288618564606,71.28926836011503,0.32687681686206854,0.14143941350617978,0.6453405977738013,0.22696361343997412,0.06949009340652394,0.006423064797683208,0.006225243789046401,5.8262191108219526e-05,0.8901799935101464,0.04381477973322532,0.006672852450005694,1.1172199983296105,0.00575861519594838,0.0011542511360048628,1.0652269314759188,0.020145318764010538,0.001127666948316491,12.502276491000416,0.10496406463071141,0.03665708993969
Binary Segmentation Normal,6874,8765,28185,80.39305171282695,7.604319095611572,336.26205110549927,20.68825912475586,364.5546293258667,1.8387528612949546,0.32953297004972637,0.16568929352855488,0.5152503691181912,0.23592612963035853,0.08422473140943214,0.03933335976227723,0.015413814200076028,0.002954522962338234,0.8772920915007464,0.045811445007273695,0.006930225757107937,1.414812334153799,0.03993334706974099,0.48095395662953705,2.1351705610204945,0.010854077726320941,0.0018565859323827025,1.136768596141743,0.1129119639472486,0.12376821936989209
Binary Segmentation RBF,32964,8765,2095,5.9756410622094185,7078.268788099289,1442.5530169010162,95.69690585136414,8616.51871085167,30.564638740817315,0.31900693349138304,0.1328878773736071,0.7018541256143364,0.2114611344481083,0.05978306459425821,0.008866942692784062,0.008643517694856766,0.00010364177168804423,0.9099154133854704,0.03341431097394789,0.004558146602637967,1.0737351933937278,0.007953841154048628,0.001048867037592453,1.2207355184271054,0.007857897345781547,0.0007311294289423482,5.746624322388448,0.09805627251801997,0.033185454468120996
Binary Segmentation Cosine,22659,8765,12400,35.3689494851536,7858.320255994797,1346.223397731781,97.54133224487305,9302.08498597145,16.962828914724412,0.323282532049305,0.140111142641824,0.6944975019780183,0.2335404282735249,0.07300476565442535,0.007783066490115644,0.007541358742317826,8.094059526689615e-05,0.8795595083091446,0.042931202790931884,0.006473652909831849,1.0506373196069774,0.003581363459926692,0.001170108405823452,1.1585356574654981,0.009752775998756402,0.0009361732342170053,3.458973661429033,0.10343827688579355,0.03696279724023139
Binary Segmentation Linear,6874,8765,28185,80.39305171282695,13.339798927307129,349.0335338115692,26.44704794883728,388.8203806877136,1.74206844997209,0.3422410709388457,0.1748064175455043,0.5328992572674618,0.24584837372380636,0.09050434198463814,0.0340817411081678,0.01474202503766655,0.004210045046625807,0.8694965912236859,0.0486568920460371,0.007044239836544166,11.195656597799891,0.03622169179117822,0.4952912607059603,1.1455513523866607,0.01776565920184081,0.0020299480681805096,2.586625664959659,0.11757928545656288,0.1289810421979096
Binary Segmentation Clinear,2139,8765,32920,93.898856213811,8.297011852264404,152.11837601661682,16.176753759384155,176.59214162826538,2.9423419967583637,0.36750793157037404,0.18891054298636062,1.2234307628573957,0.4020668225916204,0.22142882315189316,0.0072215161896365156,0.006536203170610275,0.00039413735694884214,0.8740889344734719,0.05008390839093096,0.0071301202133372404,1.6775635932985549,0.03972287740271235,0.49186758149844106,1.8722333833521652,0.08248394780194988,0.27245068263697825,1.4328133644882655,0.15806694848803518,0.19703031464066054
Binary Segmentation Rank,33129,8765,1930,5.505005847286004,8.167206764221191,2246.9213302135468,269.1081757545471,2524.196712732315,44.33930872375271,0.32472870116320474,0.13958835741193865,0.6954181705210407,0.21394329325582925,0.06120931694687322,0.005233591754361703,0.0050897841187443355,3.638756452880066e-05,0.8611368258058771,0.03787569910298654,0.004564584869487552,1.032584162247603,0.006790238185312806,0.0010359981810502152,1.2473001546650142,0.005795292561759284,0.0007126982043364306,8.030163604791095,0.0990371680646387,0.03452455719636915
Binary Segmentation Mahalanobis,33129,8765,1930,5.505005847286004,11111.444142103195,2221.3681490421295,91.67335891723633,13424.485650062561,19.07125360232516,0.33000907314677064,0.1442773181154068,0.668033868080626,0.2174912040116704,0.06351673877578161,0.012190074970822406,0.011717703676101558,0.000191081382516969,0.8852731765819397,0.033711895791163085,0.004450228892323445,1.154083842681428,0.0031491385774419386,0.0010493698682931278,1.1483548157862729,0.01125081330453197,0.0007930469749875644,3.823198230071038,0.10122163808461265,0.03571296400155162
Binary Segmentation AR,1244,8765,33815,96.45169571294105,40.35015392303467,195.89025926589966,8.125634908676147,244.36604809761047,1.6001445991338432,0.4843007147580614,0.32884391063882157,3.919496462164894,0.7732568853082306,0.8788431852156418,0.1832519012157474,0.10094240532448664,0.020574480141091905,0.9123185819455977,0.08226579232192001,0.01789765621209655,1.6895105600452462,0.057369700701794805,0.42812838843753065,4.618577238137013,0.16941192030032445,1.2018305242007452,2.153883223773725,0.27792456978580643,0.4793530241409894
Binary Segmentation Mean,19463,8765,15596,44.48501098148835,26148.78331875801,1387.0732929706573,43.13189888000488,27578.988510608673,31.911338492191227,0.3208742374540887,0.1340750430669334,0.831977052979044,0.24078325475605455,0.07700377856992735,0.010019147100963447,0.00982335461311322,0.00014806931794624675,0.879315991536175,0.04459910868848301,0.0065722892825201985,1.0180812785380495,0.01481571602112398,0.0012504852302029467,1.1136216092070974,0.012430323150028483,0.0009493179561016592,5.960725595258752,0.1072209991138147,0.036666497237271854
Binary Segmentation Median,22659,8765,12400,35.3689494851536,26148.78331875801,1329.7882091999054,71.4528021812439,27550.02433013916,53.3209773249829,0.32395496363756676,0.13938734681301138,0.6935844764154808,0.22931909369538028,0.07037806475681312,0.00959909430633917,0.009395190491167991,0.00013122032235887517,0.9431080654396098,0.038747260712960085,0.006655874056544716,1.0443582708913566,0.005070228826144372,0.001146455935365901,2.98452816082986,0.00641206533383926,0.0009724097367563088,9.832692565477634,0.10214980044950954,0.03644522860347508
Bottom Up L1,32189,8765,2870,8.186200405031519,1.553642988204956,1606.120244026184,183.2830410003662,1790.9569280147552,35.33199770426489,0.331281723228232,0.14364490608673192,0.6713321263811061,0.21593818781115132,0.0626097584160444,0.00588036997690697,0.005722699989498447,4.999134959271868e-05,0.8726801886848752,0.03545621158594844,0.004498998660688586,1.1721890411765221,0.0035758574597183055,0.0010101889815937518,1.443133178056486,0.005032586362234671,0.0007354034004690674,6.582868768090112,0.09950121107279637,0.03542487448252014
Bottom Up L2,26294,8765,8765,25.000713083658976,2.1151061058044434,1485.9282312393188,99.59862494468689,1587.6419622898102,26.37671012444805,0.32905602968191366,0.14105464296916462,0.7919445760933695,0.23918034828721677,0.07584613154034965,0.005821897091536383,0.005666394087225971,4.571316784688468e-05,0.863191942885823,0.04469427437968084,0.006523671721063627,1.0297644543424374,0.007236177291209842,0.0010347013137994654,1.3102401506148729,0.006160788848394224,0.0009324047011214209,5.062945524245996,0.10533233542927246,0.03757287756889096
Bottom Up Normal,6484,8765,28575,81.50546222082775,2.1748721599578857,392.69200325012207,17.832919120788574,412.69979453086853,1.8511225089201941,0.33823619866802784,0.16904434376577615,0.5318032192856978,0.23939908448165204,0.0854414870005125,0.049543781049723276,0.024127349740729002,0.0035381289016866227,0.9456503480082081,0.040249834449959096,0.0068173191655412965,4.241788204751707,0.037409599769739704,0.47571334986832714,1.6422919570422234,0.011468815744726265,0.0019155221713464824,1.5437000031762917,0.11514848047580616,0.12374502514553205
Bottom Up RBF,31794,8765,3265,9.312872586211816,703.3826591968536,2382.5549330711365,98.88110089302063,3184.8186931610107,25.28752883851306,0.3165374768200038,0.13083845722182577,0.7890735417335428,0.21693496991571387,0.06300353720895632,0.007971601160916829,0.007763715867512599,8.399151622589176e-05,0.8230138702200368,0.0434964271818179,0.00459085708385742,1.229151122685185,0.004036138571069421,0.001070538222415817,3.6576924260904216,0.005814741736266009,0.0007688812416270731,5.29907190006719,0.09909724501539569,0.03339271041581806
Bottom Up Cosine,26294,8765,8765,25.000713083658976,101.28948497772217,1022.8963050842285,39.184452295303345,1163.370242357254,164.82440872908367,0.32869492950798934,0.1408143334899413,0.7574085345734182,0.23626513716208408,0.07466609012447417,0.009241329690448991,0.009017940662309968,0.00011143476325886311,0.9117258895007242,0.039940216067875185,0.006509390005811794,1.0227186113271807,0.013944627559052828,0.0011753755891463925,5.669700036658804,0.006292162017293187,0.000985751878828545,28.865867188472404,0.10569250216276656,0.03737706264191024
Bottom Up Linear,6509,8765,28550,81.43415385493026,1.7545571327209473,453.6350061893463,26.649110078811646,482.0386734008789,1.8609015129770317,0.3296257247427662,0.16405264774549563,0.5250851027922777,0.24192396470916505,0.08822544704859614,0.05866773838531571,0.03762272495852661,0.0047109192538039805,0.8821635926685876,0.04290460088790069,0.007034159150802091,2.827070635023537,0.03597341463089731,0.5009611215677892,5.276263439244095,0.008681044815727929,0.0017607539251838123,1.905025336848474,0.1161219124574968,0.127790841448612
Bottom Up Clinear,779,8765,34280,97.7780313186343,1.4789960384368896,183.56541299819946,9.580756902694702,194.62516593933105,1.6810527483630975,0.5569594507816322,0.43331661256529996,206.84091691843497,0.9806554957449328,1.3952779427416546,0.09226892070881572,0.06179595217250016,0.012079071463753267,1.63107743205592,0.05252097455592111,0.012109751344305565,1.4020519354816103,0.07054765326743698,0.5336561488447037,2.065535186026148,0.16988040963103737,1.1892871648658379,35.6188171901786,0.3153933226922507,0.5959544486375915
Bottom Up Rank,31549,8765,3510,10.011694572007187,3.0596799850463867,2169.690596818924,90.60123705863953,2263.35151386261,22.196491314024378,0.31741800106079304,0.13186144404059036,0.6875421341046725,0.2091780965947324,0.058572007218474685,0.008628318467424487,0.008343750392756557,0.00010296966913733557,0.8547754711686048,0.036772725490774746,0.004472083900524872,1.1858449714604287,0.0036559708938589583,0.001039657813979207,1.0847077795860698,0.014638077546678514,0.0008138366624014311,4.33633166480193,0.09833443699659795,0.03281033321751803
Bottom Up Mahalanobis,28809,8765,6250,17.827091474371773,65.26683592796326,1691.6984090805054,144.52213406562805,1901.4873790740967,18.257310923474517,0.3204053561762153,0.13378310839733618,0.733279008023704,0.22853597675408732,0.06954685861168648,0.008058451356881819,0.007855878327428317,8.581999885779998e-05,0.8398225247917683,0.041694854359430794,0.004638443412715481,1.0408539810098494,0.004704039051376156,0.0010769598605466345,1.1792083374197266,0.009296006684040082,0.0009503436795179746,3.676422204346085,0.1020820185587617,0.03501358899344347
Bottom Up AR,26079,8765,8980,25.61396503037736,1.6943490505218506,1524.2709419727325,44.53761672973633,1570.5029077529907,11.807390128319474,0.2980530580188939,0.116530229207073,0.7077192784888373,0.21817506181019639,0.06404273931897037,0.007370680291618756,0.007144598996579648,6.865306896944034e-05,0.8660669221543044,0.0422774738621644,0.0063477404645722905,8.447099920506261,0.003281693859031153,0.001140643975066773,3.038742977367326,0.007504478879515392,0.0010126111875272629,4.14573165118797,0.09607272757106221,0.03152376953702996
Bottom Up Mean,21678,8765,13381,38.16708976297099,883.7701835632324,962.6617670059204,197.0763430595398,2043.5082936286926,24.286680927417958,0.32102163054241295,0.13486529965008995,0.804262086108149,0.23996618564282296,0.07646288903833465,0.0055506650967101865,0.005382899011864695,4.573637174939366e-05,0.8834731938440347,0.03986897184143576,0.006269515687560273,1.244256027789371,0.0022914538648045294,0.001162343963700614,1.1523569610535391,0.009522502419533684,0.0009389419420311956,4.729429976884968,0.10300894055381159,0.03662412110891102
