Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,CO(GT)_MAPE,CO(GT)_MAE,CO(GT)_MSE,NMHC(GT)_MAPE,NMHC(GT)_MAE,NMHC(GT)_MSE,C6H6(GT)_MAPE,C6H6(GT)_MAE,C6H6(GT)_MSE,NOx(GT)_MAPE,NOx(GT)_MAE,NOx(GT)_MSE,NO2(GT)_MAPE,NO2(GT)_MAE,NO2(GT)_MSE,T_MAPE,T_MAE,T_MSE,RH_MAPE,RH_MAE,RH_MSE,AH_MAPE,AH_MAE,AH_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Bottom Up L2,2110,1872,5375,71.81028724114896,0.10799884796142578,161.03858304023743,12.342387914657593,173.48896980285645,1.8093619867104322,0.0924901231264112,0.043059165215141845,0.007742406530512147,0.007644420291173831,9.614294691182924e-05,4.3776323417219745,0.09121736911487383,0.037817951396527175,0.4989009093872123,0.11529573901078566,0.02107293271435121,0.742727235684759,0.23310072877955715,0.09449798909646492,20.84361766780586,0.08135976059805398,0.03850868688402596,1.2743409032477253,0.11635820059264951,0.05925209947939985,1.3369595088967139,0.0845812587149364,0.03674419135597464,3.8614103699981515,0.10275595002855512,0.04138114488609971
Bottom Up Normal,6250,1872,1235,16.499665998663996,0.2021632194519043,333.40580677986145,21.353579998016357,354.9615499973297,1.1608617769386884,0.21902884810277543,0.06312806579886823,0.014568442895813603,0.014294974866801365,0.00026566573227245757,1.1678726003547069,0.06304894821948108,0.040716298857997914,0.9446084018386163,0.11235040789539154,0.027106247744519123,1.6051810922595633,0.32107955206957733,0.14019160969329866,30.540204386094395,0.08895022991039782,0.047957421366645096,0.9541750724717947,0.11293466666807592,0.060266367166449765,2.6146993546201376,0.051431947621853026,0.037609706269512516,4.875271390934213,0.12288994691929404,0.052155172828695494
Bottom Up RBF,6250,1872,1235,16.499665998663996,2.281007766723633,315.4602460861206,14.595367193222046,332.3366210460663,1.1678488899564807,0.21181953571092027,0.06048504094766447,0.022161219822884198,0.02132872739362333,0.0007730880656909171,1.4516271219136314,0.06395711041496363,0.040414062908539765,1.5120853361315092,0.1314552111046425,0.03316259775031432,2.6213841537905678,0.37365468934773155,0.17368954795644628,1.105557066316682,0.06824286543618657,0.040581968425240145,1.3138089843023255,0.11332919096735783,0.05812390320177345,1.3909703378106102,0.06610379630956695,0.0344226249701999,1.3231803887555866,0.13123639083562397,0.05520660427823365
Bottom Up Cosine,6250,1872,1235,16.499665998663996,1.1943747997283936,338.77915024757385,17.604326963424683,357.57785201072693,1.132789684913348,0.2410054471053913,0.07049893981298543,0.010685478551012786,0.010571919453798505,0.00012366024595468768,4.51417362690121,0.06933545139993755,0.036906782885182995,1.1713426593878378,0.12046611010310014,0.029974552471270993,3.2915754847991243,0.39337611262251126,0.1875628098620392,0.8282227949816325,0.0650082616114225,0.03781119470796452,2.1705935032937007,0.1312269174023837,0.06046860230699509,1.2273977528557607,0.09673443133182635,0.03466008656676674,1.7933476232104526,0.14096558137879625,0.05725082860739496
Bottom Up Linear,3925,1872,3560,47.56179024716099,0.1431870460510254,208.2836971282959,13.399263143539429,221.82614731788635,1.1395278763458196,0.23780789030073018,0.06955422647878994,0.0049956642253569826,0.004963731419283042,3.366057900728268e-05,1.0640336050456827,0.05935728995157937,0.0332843469615072,0.8900290247547155,0.11132293254979557,0.02649932410280604,3.8359510949651283,0.40655695540201586,0.19966081875960018,1.2801745290432764,0.07895358481216048,0.040290101724027555,44.3883926124476,0.1090976191266521,0.053761615009268605,1.3238864759563453,0.06455412776245252,0.030890429051943787,6.740873860347986,0.1340767664155835,0.05674681533336881
Bottom Up Clinear,3895,1872,3590,47.9625918503674,0.09692096710205078,219.28889679908752,18.564321041107178,237.95013880729675,1.1113728464676347,0.27535256197902075,0.08570389553451085,0.03694668249007364,0.03533240796938772,0.001518305605986908,161.6679877219832,0.07778139203582574,0.03749859089746602,1.0330141714096974,0.11576645609303618,0.028163839025638147,7.315274176145876,0.4354948216426011,0.22113197751957422,0.9381594429129826,0.063286763297729,0.03899491141887427,1.0123089840970072,0.11819497820836412,0.06150769231812755,1.2388178385111206,0.08353423520658713,0.03248276887394704,21.794235233002148,0.15059295205406875,0.06337524764926564
Bottom Up Rank,6250,1872,1235,16.499665998663996,0.23903989791870117,311.51098799705505,17.748191118240356,329.4982190132141,1.2044394934770115,0.18936913409434558,0.054231534049001016,0.015041069626260062,0.015288225416218375,0.0002515240006153159,2.825946000949277,0.06920706623029145,0.039531861311874375,1.2032069166311101,0.12219184620626802,0.03035191464885626,2.3779284004736017,0.36513677423655266,0.1687922356739983,1.394826205042634,0.07101216188557166,0.04313052109959781,1.0784715078207887,0.1222663237110855,0.06194198648016364,1.2810014983921731,0.08498229879694183,0.03482055083188883,1.4226076365516076,0.1299317288221592,0.05413151601199943
Bottom Up Mahalanobis,6250,1872,1235,16.499665998663996,0.6242039203643799,361.72173404693604,39.20556688308716,401.5515048503876,1.1287090990644768,0.24421513749734447,0.07163453167907283,0.0034802092263915077,0.0034685207067701096,2.0405175297279424e-05,1.6569374648269724,0.06493029086619807,0.04005238656148851,1.114199410771928,0.11909733928231175,0.029373168121537997,2.4071115309311524,0.3661526948400265,0.16906748312738254,1.4681378682848176,0.0769651194490308,0.043017813200213535,4.499071114310343,0.11350925311515161,0.05668658417696846,1.4160333959245628,0.0633598767489318,0.03424082302453275,1.7117100116675807,0.13146227906322056,0.05551164938331177
Bottom Up AR,6250,1872,1235,16.499665998663996,0.14607787132263184,347.7237329483032,16.221251249313354,364.0910620689392,1.1305277969466112,0.23930375856598962,0.06953459564957705,0.004305124067237777,0.004296932591190287,3.182767278099133e-05,1.2256807252172428,0.06263401533904168,0.03853761435881587,1.2091635344032716,0.12219155048477782,0.030438490751351563,2.174236873472653,0.35505605678598123,0.16267874919323802,1.174468585866289,0.07660753077772364,0.04237151374609002,1.2126260011245347,0.1161601824689966,0.05925987914793225,1.5381527338065377,0.060526960447649665,0.03620057188767599,1.2086451718630475,0.12959712343266871,0.054881655300932745
Bottom Up Mean,4954,1872,2531,33.81429525718103,5.208253622055054,255.42227816581726,18.542921781539917,279.17345356941223,1.163174248775662,0.2162037354705161,0.06192019360152302,0.00441264569302087,0.004405319818542726,3.157724326036178e-05,2.7163255950981458,0.06795540374570175,0.040386087026853645,0.9450048607025604,0.11290051308837652,0.027100771356269128,1.9465338174519093,0.34408976833425103,0.15540417248818475,1.3994074741905722,0.07177496768360005,0.0434171904925223,1.1556399579146979,0.12848763801784682,0.0630261676872084,1.4488270091328153,0.06885231910470449,0.03633149670457999,1.3474157011199233,0.12683370815794226,0.05345220707505024
Bottom Up Median,6250,1872,1235,16.499665998663996,5.208253622055054,328.5981240272522,12.540256977081299,346.34663462638855,1.174449699189774,0.20099418480632772,0.05664477128278869,0.010511831847474623,0.010387785185438059,0.00012264424456770543,2.021204996070052,0.06398744939881759,0.03733467602737575,1.4718630717429828,0.12987807210343053,0.032976579211157445,4.260787070715606,0.4100616365075244,0.20015547545347595,1.0681657891275314,0.06599756091832716,0.04085950615226673,2.620444778280368,0.1231475112377239,0.05845621756145403,1.2666204412776931,0.08848613220072009,0.034798932962301334,1.736755959781436,0.13661754154478853,0.05766860036192349
