Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,CO(GT)_MAPE,CO(GT)_MAE,CO(GT)_MSE,NMHC(GT)_MAPE,NMHC(GT)_MAE,NMHC(GT)_MSE,C6H6(GT)_MAPE,C6H6(GT)_MAE,C6H6(GT)_MSE,NOx(GT)_MAPE,NOx(GT)_MAE,NOx(GT)_MSE,NO2(GT)_MAPE,NO2(GT)_MAE,NO2(GT)_MSE,T_MAPE,T_MAE,T_MSE,RH_MAPE,RH_MAE,RH_MSE,AH_MAPE,AH_MAE,AH_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,3743,1872,3742,49.993319973279895,N/A,208.20335793495178,14.310232877731323,222.5135908126831,1.161438092793059,0.21913264095986104,0.06311166098737922,0.04013401095447879,0.03854837609522411,0.0015211608673583181,1.8758445851635857,0.06504703228619615,0.03651573908554448,0.6712801002297305,0.10303758362195799,0.022876334674326978,4.260424047945638,0.41211363603843126,0.2023822350042641,1.0240279369457357,0.0636014742771076,0.03648262118984964,2.343534055195285,0.11247428352853885,0.056653168139276636,1.3902288724905751,0.06764449603466882,0.03456534182874553,1.5958639627147617,0.13519994035524813,0.05676353272209311
Fixed Cut 55.0%,3369,1872,4116,54.98997995991984,N/A,181.61442613601685,8.128671169281006,189.74309730529785,1.2683594134166138,0.17680558606756916,0.05324889624132514,0.00517607221540758,0.005222894774684957,6.668437632709534e-05,1.8718382881190254,0.06728518524841473,0.04003969280159853,0.5941497179581194,0.10406837882684634,0.021536284678600897,1.772225435000202,0.33382865872399453,0.14908056926305152,0.9518179801455171,0.07058179653552998,0.03981909899650629,1.274143340392874,0.11509136266896935,0.05909732268762381,2.2918021328700777,0.055962694465254426,0.035743206608505176,1.2536890475147306,0.11610581966390782,0.049828969456692365
Fixed Cut 60.0%,2994,1872,4491,60.0,N/A,223.35664582252502,5.8715500831604,229.22819590568542,1.2419246012660359,0.1871065426207718,0.05543963110975613,0.015187360669596152,0.014893697556689687,0.0003391907476342471,58.37946177265846,0.08437942440445316,0.03473693684042481,0.50776108989141,0.1179909641475331,0.021791423825632775,1.4859351939245693,0.31288607250562683,0.13677690782564106,50.008257593144144,0.0815247577868414,0.03639896519950875,3.147566984765972,0.11891876041932899,0.05391896865667762,1.1981193108202317,0.0932803762430727,0.03196618889517254,14.498026738392543,0.1263725744605395,0.046421026637556005
Fixed Cut 65.0%,2620,1872,4865,64.99665998663995,N/A,215.64664888381958,18.00572896003723,233.6523778438568,1.1896731742033857,0.20947109500399672,0.061101033472316886,0.006132255666415943,0.006088547452857596,6.134783083439603e-05,1.9405884076865743,0.06510499761181948,0.03745321491052988,0.583972867607926,0.10235265791773562,0.021040258342972462,2.067465043168158,0.35040860352182923,0.15864191023228136,1.8514402121659896,0.0709422589293618,0.03742274620095927,1.5996024132239375,0.11315272333522476,0.0575377518423053,1.3680151272053618,0.07016513364653894,0.03466335966928609,1.3258611876159687,0.1234607521774204,0.05099020281268575
Fixed Cut 70.0%,2246,1872,5239,69.99331997327988,N/A,410.9936351776123,7.4401819705963135,418.4338171482086,1.5423238063568934,0.10637154038180933,0.041639204646639276,0.008449688892371764,0.008549227056170916,0.0001120698012569366,29.733245458075608,0.08252844252225021,0.03832631774950927,0.519816582665254,0.11498186237397362,0.021698531295412066,0.922425584165319,0.25748110968760524,0.10680473344920938,9.284735779688212,0.07841079613887991,0.03988921354460454,0.6682042241957008,0.11274459835255754,0.06427880324922562,1.2930853315187827,0.08692052838272471,0.03559398454006394,5.4965358069447685,0.10599851311199629,0.04354285728449014
Fixed Cut 75.0%,1872,1872,5613,74.98997995991984,N/A,140.92512392997742,7.940476894378662,148.86560082435608,1.412045630545379,0.12971683661019817,0.04476780691072943,0.0048721007172387205,0.004868214514241355,4.157845299459313e-05,2.713976114615534,0.10207571797103077,0.03773876779228577,0.5106130330978423,0.14027179329416417,0.02734366574904716,0.7212282940373659,0.2300287572880225,0.09398485356555852,3.0340902665107436,0.11316014110417315,0.03961194701634628,3.0724197154268817,0.12322921745927509,0.058333931330481044,1.19594019407718,0.10594083669701285,0.034836775398017196,1.5831481686285214,0.11866143936726464,0.042082415776932475
Fixed Cut 80.0%,1497,1872,5988,80.0,N/A,117.6276159286499,4.138771057128906,121.76638698577881,1.3611789821116256,0.140661936646584,0.04289468790190241,0.033263881513978695,0.035182420947241305,0.0021743853985312835,2.5648535569698896,0.11422325433648998,0.04302731324023903,0.5200526707773382,0.12968186231415288,0.024993544705612308,0.6101295149702032,0.21386198014391236,0.08776537479739084,4.391670678431749,0.1300290311495882,0.046252691436291786,0.6267024086363052,0.12357481882219248,0.07197780064573879,1.2365890652501097,0.1380989867644601,0.043082746862305975,1.4180550948326514,0.1281642863905776,0.04527106812350154
Fixed Cut 85.0%,1123,1872,6362,84.99665998663994,N/A,108.7634768486023,4.895978927612305,113.6594557762146,1.706642315593961,0.10641472562382912,0.044998086400512456,0.02839087451649425,0.02733859303170171,0.0010272715384957967,1.836554037204334,0.13639393307201503,0.04198080851442459,0.5126866190252196,0.12297712968448254,0.023066302759281305,0.7281208111750479,0.24663151201838573,0.10826558825824363,2.099775023410829,0.1349087948354815,0.041489678524400254,5.075082021901738,0.1415796591430483,0.06006945102990469,1.1792543307995513,0.1155348975093757,0.03579326129699716,1.6458132542033992,0.1289724056147899,0.04458630604028245
Fixed Cut 90.0%,749,1872,6736,89.9933199732799,N/A,93.2842423915863,4.259927034378052,97.54416942596436,1.3345344887159016,0.15436203948337926,0.049063749251257185,0.03195019026743304,0.030805609311238293,0.0012857467358321107,2.040194604201987,0.1264920137869773,0.0430365470894282,0.6171271785932575,0.13131973696317495,0.03265850316808178,0.8932975496655515,0.29110831655542446,0.13733875739147733,2.4212727729188024,0.1276885947644296,0.04256640046556543,8.143031083421167,0.14643639428420108,0.06252520303614865,1.1938534724622674,0.11734397166416852,0.03712191954222795,2.0844076675307965,0.140694584601624,0.050699603335002376
Window L1,3390,1872,4095,54.70941883767535,0.25742006301879883,203.2418019771576,7.935757160186768,211.43497920036316,1.1488443034370297,0.23346230259184542,0.06823802460976083,0.003816493703251155,0.0038381984342518824,2.5104691558666136e-05,2.1744717914248963,0.06726331255543008,0.040818381562279,0.5342325036748097,0.10451599298358,0.02023563640332704,2.0165901956871926,0.34733961283104164,0.15636204075673016,1.5737544007981525,0.09292726803393211,0.0458774474029381,0.7939888509448735,0.11264175437139122,0.061721905826264085,1.9922211175180482,0.04900590807673565,0.03368772157858531,1.2797399571485326,0.1263742937347759,0.05337078285393044
Window L2,6580,1872,905,12.090848363393453,0.12937498092651367,325.78725600242615,18.022844314575195,343.93947529792786,1.1627727360372302,0.22116819863616294,0.06387558782081504,0.07579247826270023,0.012344982947485853,0.00018996316325750547,2.007988114814624,0.06543409492097985,0.03949760504626646,1.7621886470763073,0.13727019342847968,0.03569229744025811,3.5724546710850538,0.40096400586551756,0.19563554133215513,1.4826593636887793,0.07976186402648414,0.04343132772184947,1.1316803521631276,0.12346626095015702,0.061964779819896156,1.4641066551617403,0.06325836705718833,0.03545033903889031,1.5824553772861942,0.1379584959790568,0.059467180172923476
Window Normal,6445,1872,1040,13.894455577822312,0.3241159915924072,359.9160780906677,19.72960877418518,379.9698028564453,1.1364102838247014,0.25045898358149504,0.07512791873612214,0.03790038014558364,0.006577083469532443,8.486462146986666e-05,0.9443019734067656,0.06201615754184063,0.034617345331818594,3.3396592923709267,0.12937491239374313,0.033390403506534425,2.7934521912699495,0.3798894318482249,0.18040166533982505,1.113037133882699,0.0883362694221983,0.03429809057522764,1.0617952061243416,0.11108492345453466,0.04722910334640494,1.486203929984575,0.05255702188372621,0.02773301465103167,1.4890950488761938,0.1350368479494118,0.05411030076355438
Window RBF,470,1872,7015,93.72077488309954,2.3033130168914795,79.77840185165405,3.2406680583953857,85.32238292694092,1.2466313487758074,0.19795407375739663,0.05950999000284888,0.03448275806830177,0.033274461340968155,0.0011637235772079396,1.6110611568788717,0.14871145212870818,0.042325309155539205,0.7119220357063366,0.14030677780136017,0.041407381834964924,1.304249516007691,0.39264426717155526,0.2241247014940905,2.4649345416802917,0.12618366178961285,0.040087760056747634,6.432161918658635,0.1375119951677746,0.05934094184251791,1.1405807290403578,0.13633355539583994,0.03789850126907644,1.8682530006020381,0.16411503056915178,0.06323228865412411
Window Cosine,6440,1872,1045,13.961255845023379,0.9865107536315918,299.2749869823456,18.974782943725586,319.23628067970276,1.1701976305970299,0.20622352067385538,0.05854687761617692,0.04362922210514936,0.007323669811330128,6.760900643426726e-05,1.6129519876087723,0.06552084909584024,0.038677428922305516,1.1218243094423086,0.11906548421770616,0.029016469630045047,2.1074625295128255,0.35160150637704235,0.15782274549734882,1.0812371938726577,0.07588083687122642,0.041803125138850615,1.447148018947909,0.11975332224225231,0.05900498787352521,1.3299706203953008,0.07059095438801756,0.03364786542363493,1.2393026890602439,0.12699501795965876,0.052323388638540164
Window Linear,4315,1872,3170,42.35136940547763,0.18979787826538086,201.730966091156,9.097562074661255,211.01832604408264,1.1386536360044994,0.24255763399511496,0.07162720796340785,0.006376077868948338,0.0062838125484558595,8.97791594432303e-05,1.1924440223132147,0.06396415458995121,0.040893049162913586,0.7307551904521858,0.1041157461571509,0.02376023828151137,2.841889807970091,0.38137004885279885,0.1798010622118857,3.0074287051760713,0.08291496423777722,0.04669675898440274,0.9651142157929465,0.11879979161401216,0.061902596918440154,1.4333062354165178,0.0770120666601769,0.037626726713192574,1.414495986374309,0.13462727733192958,0.057799677424399745
Window Clinear,6915,1872,570,7.615230460921844,0.11098408699035645,344.2721860408783,17.32614803314209,361.70931816101074,1.1489864189439736,0.22730930654282722,0.06564807310675273,0.17356649731203147,0.024712290472351763,0.0006345774748561641,1.364551141587723,0.06346610629530493,0.03806966719102331,1.52768615479224,0.131966039138651,0.034081500499621165,3.2729854088709036,0.39437445279365857,0.190044515252971,1.7124623839498319,0.0810121265551711,0.04501651490652096,1.6163645533030524,0.12420477849567475,0.0598554081520342,1.427913443077068,0.0659115674538238,0.035269845363075474,1.5305645002296022,0.1391195834684329,0.0585775127433569
Window Rank,790,1872,6695,89.44555778223113,0.2494821548461914,92.20826601982117,3.4582929611206055,95.91604113578796,1.2658089309203275,0.17806406182248855,0.05361911972747255,0.04412630238456095,0.042868654242149945,0.0030389075497202316,1.5314538989005002,0.16688376852571163,0.047930223992550494,0.5721474221048674,0.11912416320604818,0.027165833677361154,0.9774982241162594,0.2970319749989432,0.14115130950964735,1.7890351295723514,0.16079751359500769,0.046215999734038636,3.2129588551304966,0.1662677675769013,0.0658134360564585,1.122666032462617,0.16277007709601635,0.04358191930296794,1.314461849448998,0.16172599763290826,0.05356459369377709
Window Mahalanobis,715,1872,6770,90.44756179024716,0.43111300468444824,89.06797003746033,6.378413200378418,95.8774962425232,1.6075147572003132,0.11101626263845457,0.0442318543057776,0.01295140355001807,0.01276170164105185,0.00023360571068569618,2.813800671198302,0.10027029376078513,0.03669301357231666,0.5740203363513725,0.12704451431525868,0.03140989577099648,1.1704875977522913,0.32569305405361765,0.1592271723282327,2.972416969132208,0.11380375908689923,0.03854004870709084,7.748421917287509,0.11334275149987123,0.054566807018615084,1.203684262029669,0.09575542667344002,0.03309536757670835,2.262912239312711,0.1249609704586721,0.04974972062380289
Window AR,700,1872,6785,90.64796259185037,0.1866917610168457,94.20652890205383,3.3421881198883057,97.73540878295898,1.265706756487679,0.1673710986665682,0.04985422493745237,0.022413352563208602,0.02337774693486518,0.0011212693673517094,9.090244928909556,0.07229078421664922,0.038333417329974306,0.5322859994602642,0.1284144967382087,0.03010515685738492,0.7011199483593813,0.25696026840242026,0.12011848090853063,15.985996745468052,0.09728138401759515,0.03867279456074637,0.9511435380552079,0.11745974921641657,0.06144134492541649,1.2297112719246335,0.09727376926083371,0.034703911384732805,3.7223278176534973,0.12005366218169462,0.04679382503394866
Window Mean,3676,1872,3809,50.88844355377421,5.168803691864014,192.84652090072632,12.370842218399048,210.38616681098938,1.1612425860748954,0.22495592104454804,0.06545711601677731,0.014710895606937481,0.01497462899024135,0.00027164278394651187,7.820353125715947,0.09068176533150382,0.04154628085890081,0.6619522487153277,0.10165649797256933,0.02241940813850614,2.291527194249385,0.3603707711750759,0.16412987047494657,2.1499280796191815,0.07067151037622937,0.041685742698005165,1.0665351976057884,0.12518299231984562,0.06323027922881443,1.3155330782387415,0.09053734063274702,0.0370543362423967,2.0602228007282752,0.13487892848034494,0.05447433455528679
Window Median,3853,1872,3632,48.52371409485638,5.168803691864014,208.36939311027527,18.984946966171265,232.52314376831055,1.1299604501901808,0.2506828592632475,0.07482000790933756,0.0070702189868742035,0.006966042299646741,0.00012200930106478658,0.9801440868731219,0.06215859930908788,0.037362716631448155,0.9328967584063884,0.11181599283895764,0.026646617453589212,4.672682128922386,0.40738219992970776,0.19801569618955298,1.5024322404819743,0.0738697889321305,0.04311935446751382,1.3777445145774463,0.11978561694123081,0.05973360735244883,2.0614336780739726,0.04853625041985467,0.03247927915522565,1.583045509564045,0.13514966874173281,0.05903741105752262
Binary Segmentation L1,2110,1872,5375,71.81028724114896,1.586982011795044,149.81273412704468,5.438261032104492,156.8379771709442,2.046112397497798,0.08621481066858722,0.04395859759187737,0.010775558420076728,0.010666478543115365,0.00016047526903151344,1.403439516230142,0.06406315974662075,0.03815483638137498,0.5051995446081444,0.12432329921115401,0.02308991930920799,0.5582443391712012,0.203481265203847,0.08254169747226901,1.962329471804237,0.068994030469637,0.03923205183814352,1.2903088229130835,0.11375880762434518,0.058555417802290274,1.3537630696460845,0.07616176624023109,0.035599278161205596,1.141271590036346,0.09345795221344219,0.040161534228175
Binary Segmentation L2,2110,1872,5375,71.81028724114896,0.43146300315856934,146.4656879901886,4.938171863555908,151.83532285690308,1.3469023625189664,0.14994623014193437,0.047972135997774716,0.022570947760161587,0.02213161439103032,0.0007236030618581839,19.20869075912526,0.07237706859167017,0.03459810252541553,0.5174404439859207,0.11898868166510201,0.02250492451428177,0.7183845486130139,0.2299089488535365,0.0940701307872208,29.18214033963247,0.08216735435488656,0.037264694739966325,1.3097153084626525,0.11316832050362316,0.05821358731183472,1.3370217221539489,0.06544007144730814,0.031596215889780274,6.705358304031549,0.10676603624363636,0.04086792435351656
Binary Segmentation Normal,6250,1872,1235,16.499665998663996,0.8166317939758301,351.5334882736206,23.183696269989014,375.53381633758545,1.137840691159795,0.23783381061298278,0.06945051829650252,0.010815213300704537,0.010625084092086505,0.00018355401282969954,1.091619850076586,0.062028682988674325,0.03781619035156086,1.1467561940363706,0.12044118904163943,0.029751866471669178,2.1804126199191844,0.3544861515893498,0.16169587712854872,1.226981547113342,0.08492701254146269,0.043026846694645404,5.559575625314377,0.11557609006116921,0.05561063633935817,1.4167850975936676,0.06051421728876283,0.03312490982318905,1.7213483548142543,0.13080402977701583,0.053832549889788
Binary Segmentation RBF,6255,1872,1230,16.432865731462925,85.72287702560425,307.8766429424286,15.72802472114563,409.32754468917847,1.1522692395551712,0.2253472509513117,0.06497257741009138,0.007612224423914782,0.005541676512692148,5.1414284651429265e-05,1.1454842708006838,0.06362316001581171,0.039750470742292376,2.082535248675777,0.13077284800194738,0.03341044210129247,2.815305554261629,0.3691880668379476,0.17149862197157892,1.1456742684386765,0.08283274300024715,0.04265900305680289,1.0625981199369052,0.11111423394390342,0.05890855332538147,1.4266678313784458,0.061664761466305465,0.033330431951327,1.3547683446839005,0.13126059259127074,0.05557268935542727
Binary Segmentation Cosine,6255,1872,1230,16.432865731462925,84.5466239452362,320.42884397506714,14.14980411529541,419.12527203559875,1.1784726807943655,0.20159533098274518,0.05710607649476858,0.015423825356485317,0.011413946919925828,0.00014581770822282418,16.243399222675126,0.07349954824680338,0.039069607333236576,1.1236176304712127,0.11964726486214765,0.029612920787304278,2.258938442340473,0.3591627005215801,0.16453661602211772,1.2971328624839529,0.06582990754985778,0.042288954084709486,1.8683422733590291,0.12475118052281897,0.05939798917914255,1.374865042852908,0.08459638519279783,0.03759062139234025,3.1700239975416946,0.1300620330998345,0.0537185753752302
Binary Segmentation Linear,2110,1872,5375,71.81028724114896,0.939690113067627,151.26543712615967,6.745351314544678,158.95047855377197,1.9807334366388638,0.09943153076511942,0.043623915823687076,0.03530004385110807,0.03706922207826669,0.001906108241842961,12.575466320732609,0.07064045283057073,0.03641567756161221,0.5431959266734998,0.1390193897261517,0.028535448375527604,0.6217402773432972,0.21391069521615755,0.08718453856540906,2.3360481945232823,0.0711789635222371,0.038320365894075996,1.0766317291718888,0.11318763473192016,0.05952477455461367,1.1936224632137844,0.08929694093472962,0.030451294543068583,2.5453422990185413,0.10421685372564402,0.040745265444979625
Binary Segmentation Clinear,5715,1872,1770,23.647294589178355,0.5485730171203613,275.65141677856445,19.2016179561615,295.4016077518463,1.1138011093538187,0.261394561281217,0.07872858652779671,0.031381098470465794,0.03243448958000612,0.0010903025290967486,45.22558750592948,0.0827947043620789,0.03777976316269412,1.0517402810902137,0.11621581274502703,0.028183661160060373,2.6518007453964336,0.3731254551716155,0.17242139767935727,0.8892110639357357,0.06491081681440088,0.03915611461274783,5.706851425231202,0.13542070261185074,0.05981571401882879,1.239802740356446,0.08799451540968078,0.033523554348086286,7.238771996220468,0.14428638224698445,0.056337386754833435
Binary Segmentation Rank,6255,1872,1230,16.432865731462925,0.530656099319458,333.7855679988861,16.741562843322754,351.0577869415283,1.1353996907345483,0.24502502260524991,0.07279358286723231,0.02247294770253903,0.01585753034511396,0.0003484322450815883,1.858544067373908,0.06579090003648332,0.0368202803369129,1.1254090236102743,0.11877817803819346,0.029130948461035876,1.7184721639470648,0.3301209355159691,0.14739542792952284,1.658143166778815,0.07686443594953841,0.04189592020258635,5.051077012332728,0.12613557293543795,0.05893806024974503,1.4369309242895727,0.07256682814095072,0.036425144509113126,1.750806124596181,0.13139242544586693,0.052968474600153796
Binary Segmentation Mahalanobis,6255,1872,1230,16.432865731462925,83.45191717147827,301.59588503837585,13.528194904327393,398.5759971141815,1.1379862802750822,0.2375990493621008,0.06934885595743165,0.0080852035010121,0.005825109508541369,6.396261873010156e-05,1.0947838169895183,0.06412791695130575,0.03885573846112943,1.2433091475102935,0.12014275945399165,0.030212513724904883,1.759365443945684,0.3327469049304022,0.14829544469308376,1.7247801682767958,0.08810886120070721,0.043719271686429605,8.94199502944993,0.1205775903934648,0.05698080992426144,1.854407513879505,0.05157643742382233,0.033697977402345876,2.220589075478478,0.12758807865304192,0.05264682180853957
Binary Segmentation AR,6255,1872,1230,16.432865731462925,1.5162310600280762,314.6081237792969,14.049791097640991,330.17414593696594,1.1229012220535346,0.25887543825272263,0.07817673082951428,0.008037260044041802,0.005818079356417381,5.600542573013307e-05,1.5997429299545067,0.06429417216484971,0.038680320788404395,1.547632235411476,0.1326896843098484,0.033709051423119765,2.37147775841468,0.36478951309172564,0.16904527746124043,4.102949310534615,0.08213373292265885,0.043862778203469205,1.8692573553816592,0.1162339454469828,0.05734938959176968,1.4197689853136666,0.06463626058589703,0.03473660292574421,1.7552208821385227,0.1361838532663877,0.056952019581124065
Binary Segmentation Mean,4957,1872,2528,33.77421509686039,260.0916452407837,265.43788385391235,14.592694759368896,540.1222238540649,1.120430315301668,0.2569169293157636,0.07700328965167144,0.01917036466156958,0.01875202814909049,0.00040760862825406027,86.43205114042408,0.08187172244281274,0.04008741197782573,1.3114824651563712,0.1253756059576398,0.03140835326445394,2.3636021934438216,0.3643358116075013,0.16820141537508662,1.4540941775380418,0.06569459361372068,0.041096309984233505,1.5868112383268627,0.13466746011976277,0.06270256197039635,1.2968428608470952,0.09510631704032049,0.037142288845115584,11.948060594462433,0.14284005853082637,0.05725615496212961
Binary Segmentation Median,6253,1872,1232,16.459585838343354,260.0916452407837,282.578715801239,15.355626821517944,558.0259878635406,1.1657113024782149,0.21914263357400254,0.06333976503389747,0.017334578644695633,0.017018110694578443,0.00031008493717042657,1.8815274053594604,0.06575677745518432,0.0410231351676829,1.2471348804996507,0.12361135021637087,0.030624924483144224,1.9066025349218583,0.34184756368434177,0.1525535659195568,1.3062837198116213,0.09862075123508879,0.04518310646158593,1.0638399270779664,0.11262862218869275,0.05911620227008725,3.432140185605757,0.04665885605177361,0.03511250455553389,1.5025718167999031,0.12816058313750409,0.05340791110358237
Bottom Up L1,2110,1872,5375,71.81028724114896,0.17379474639892578,143.82142281532288,15.445199012756348,159.44041657447815,2.074513307260945,0.08206410585018203,0.0420865340719401,0.003276536685213725,0.0032764132894869433,2.0579588526510685e-05,46.8825487817312,0.07692189303183398,0.03799995837327605,0.494418360937098,0.11900918454677391,0.021548631865990743,0.697419550661433,0.22537459679239974,0.09106404729338012,2.312641423237538,0.0738640334884028,0.0379097477598011,1.6041518915663524,0.11504225866845141,0.05796696580334254,1.203017297835565,0.09935650539433717,0.033990520843171064,6.908998393739412,0.0993636238827334,0.04032337319992855
