Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,DEWP_MAPE,DEWP_MAE,DEWP_MSE,TEMP_MAPE,TEMP_MAE,TEMP_MSE,PRES_MAPE,PRES_MAE,PRES_MSE,Iws_MAPE,Iws_MAE,Iws_MSE,Is_MAPE,Is_MAE,Is_MSE,Ir_MAPE,Ir_MAE,Ir_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window L2,26294,8765,8765,25.000713083658976,1.971484899520874,3945.981281042099,407.5889959335327,4355.541761875153,22.70686977398766,0.32184386650479746,0.13509001834419093,0.7071856513656078,0.22609963739978392,0.06834955341191098,0.0105617475557917,0.010279514131010161,0.0001391920070438094,0.8826603041076999,0.04313593839914929,0.006577994696172486,1.0377703748098956,0.007908233266359777,0.0010556274596865273,1.1244785305104812,0.011404933322550105,0.0009645147198127469,4.411587730389509,0.10344535383727431,0.035362816773136234
Window Normal,10604,8765,24455,69.75384352092188,4.819115877151489,2176.5364010334015,96.23377704620361,2277.5892939567566,7.0170091229728815,0.32238439607169683,0.13534161391434152,0.8388096575093582,0.2389989938896603,0.07596359424740279,0.00624873714031373,0.006067275769565714,5.015909701293109e-05,0.8556529419986247,0.05021485265401376,0.006837156752737315,1.0301946780208202,0.013300760103313354,0.0012992966505583443,1.1578846032980235,0.012189867735886463,0.0009965505938901874,1.8176332901566667,0.10719269103735522,0.03674806187599048
Window RBF,27374,8765,7685,21.920191676887534,1086.8596529960632,2510.8462750911713,67.35555410385132,3665.061482191086,32.32715225384022,0.3309983068654379,0.14234980332665098,0.8162678375341275,0.24024580254138977,0.0766746835230146,0.006589375080688547,0.006413482114534181,5.798073561598735e-05,0.9388289942882164,0.03318222761388297,0.004615978263801703,1.037950892914524,0.005069667735286134,0.0010291907691985958,1.1264731585726333,0.012139251523722005,0.0009801458024929534,6.0422104187050785,0.10467478973237433,0.037617963736795865
Window Cosine,26294,8765,8765,25.000713083658976,74.82758402824402,1505.7519040107727,51.32831287384033,1631.907800912857,50.77842212675506,0.3334861124183822,0.14621434479478515,0.7274196336028662,0.2364789530775463,0.07459234659778112,0.014489961078985052,0.014215882905209568,0.0002773805869916679,0.8944494605097536,0.04149542119388583,0.006434069615221898,1.03008670870348,0.00860534254236087,0.0010453722565686816,4.479067188544081,0.006127221693781841,0.0009710176262686455,9.653989179865693,0.10673482230519404,0.038255755246269486
Window Linear,15739,8765,19320,55.10710516557803,1.005728006362915,852.7803418636322,63.23990511894226,917.0259749889374,12.035709816109478,0.32628404022533175,0.1425063632448738,0.6365748671927636,0.23058100605367274,0.07215538572092593,0.0074306888126876,0.007242005542437212,7.472484594540354e-05,0.9704481989473814,0.03950044300593065,0.006807319358286936,1.0509595514456957,0.003722195330490376,0.0011393407210606383,1.3153704410699436,0.009006191358360179,0.0009575192777841119,2.6694155939296667,0.10272264691937001,0.03727344219481286
Window Clinear,26244,8765,8815,25.143329815453946,0.5649678707122803,1326.183832168579,84.1732120513916,1410.922012090683,33.26419925797785,0.3288805178562866,0.14063205755094368,0.7860723533848463,0.23851828515766668,0.0754787249140378,0.007449451296086861,0.007241736960184949,7.281120786489633e-05,0.8529047185519621,0.04712057295525467,0.006597456995309433,1.0314492551772325,0.008278300584410665,0.0010682302763326585,1.2317982305103736,0.009819748964765541,0.0009656885852378007,6.195645544483063,0.1066431937464271,0.03746916158828779
Window Rank,34984,8765,75,0.2139250976924613,0.7944812774658203,1491.7177369594574,75.01522898674011,1567.5274472236633,36.951249502752525,0.32336063532041337,0.13756321818495804,0.7150130708306123,0.2172017655576604,0.0630513794195626,0.020050841968127512,0.019915854284158294,0.000528004213483373,0.8178978356039892,0.037734077755675895,0.00425309631897227,1.0386394622940036,0.005936683918200357,0.001057668662874624,2.6442037670478826,0.005563326230699332,0.0007590301349808023,7.031175746749535,0.10161872384446703,0.03453539948913856
Window Mahalanobis,34989,8765,70,0.19966342451296384,57.41645431518555,1576.9488570690155,83.65164184570312,1718.0169532299042,8.062851862131994,0.3251930869555812,0.13769354792159824,0.7443785599454135,0.21366262745329997,0.060967522462888335,0.009397706350901506,0.009159686344381945,0.00011372657511347564,0.8491601495776047,0.04099074789651914,0.004720171324483966,1.1906341128299252,0.003110030985736068,0.0010619823325542803,1.8579708819750598,0.004959850743214537,0.0007452112183346855,2.1190655454684877,0.0995126717297871,0.03421702697249552
Window AR,10094,8765,24965,71.2085341852306,0.8942320346832275,434.0236847400665,30.523651838302612,465.44156861305237,14.839235196712243,0.3382895806710636,0.14841616117499176,0.8935649002191357,0.2508406056680078,0.08339058018630532,0.008910887927195457,0.008638712377737064,0.00010318343577147498,0.838301782789601,0.0501327601718676,0.0066508816364644376,1.0260635520739572,0.010509270081276159,0.0011760007719117515,1.2392735761603728,0.01085249229958296,0.0015547445045327145,3.1408916493137435,0.11154390354492166,0.040215258618329607
Window Mean,23891,8765,11168,31.854873213725433,1230.6600544452667,1024.6900222301483,126.94190406799316,2382.291980743408,79.8949249969278,0.3227936164917108,0.1371699525400854,0.674595605300919,0.22708165885619913,0.0691498369726286,0.009312631908357532,0.009060424750703459,0.00010952895873703727,0.9786820609721437,0.03589607429535226,0.006528697024629704,1.2308475225199629,0.002407125995025132,0.0011323477908759382,1.2177489908099737,0.008933666224571,0.0009358516784821841,14.001018634739866,0.10102876110225967,0.03583770249423979
