Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,CO(GT)_MAPE,CO(GT)_MAE,CO(GT)_MSE,NMHC(GT)_MAPE,NMHC(GT)_MAE,NMHC(GT)_MSE,C6H6(GT)_MAPE,C6H6(GT)_MAE,C6H6(GT)_MSE,NOx(GT)_MAPE,NOx(GT)_MAE,NOx(GT)_MSE,NO2(GT)_MAPE,NO2(GT)_MAE,NO2(GT)_MSE,T_MAPE,T_MAE,T_MSE,RH_MAPE,RH_MAE,RH_MSE,AH_MAPE,AH_MAE,AH_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,3743,1872,3742,49.993319973279895,N/A,262.80777192115784,23.80085802078247,286.6086299419403,1.1326737964811742,0.2371621372952196,0.06876636332321535,0.007378721821804621,0.007435687936878668,0.00011293874471888998,40.89455510749993,0.08273456880137495,0.037564395860931805,0.8021839417934565,0.10796225680172311,0.025370739748877505,3.514357067355923,0.3993485748441479,0.1938093972595436,1.9242168550298178,0.07157440761420804,0.03910152960984508,0.9474440164434083,0.11346646057828448,0.06051722695481075,1.283626618271784,0.08646949364376261,0.03531505986175658,6.313304515587167,0.13826919843944974,0.05756970642046248
Fixed Cut 55.0%,3369,1872,4116,54.98997995991984,N/A,224.28948307037354,15.960027933120728,240.24951100349426,1.1257201780601545,0.24334208412366196,0.07109236411914882,0.00934564269963569,0.009442611007288557,0.00010422741970629965,2.708591742811979,0.0680175597129771,0.04102032419663941,0.6428515820455273,0.10104189577146441,0.02193309207403821,2.549371171799625,0.36859301428630736,0.1700116401346657,1.8764870657599462,0.0681022355542078,0.043669737846390125,0.8426541858580293,0.12056253242956375,0.06434031083140128,1.3461147279363563,0.08464525819172646,0.03699815944172791,1.3876420371214084,0.13296839888464956,0.05614623200796476
Fixed Cut 60.0%,2994,1872,4491,60.0,N/A,236.81101322174072,11.492008209228516,248.30302143096924,1.2230947781401864,0.18767399171915455,0.05482736212968105,0.01683062375576481,0.016289175262492236,0.0005073485553488487,1.110365197182006,0.0625338112632348,0.035571014492696826,0.5673787245129951,0.10162191116748726,0.020593075983254012,1.6648958116575703,0.32685604946897895,0.14435149906052666,1.1708047231530534,0.06570648820756807,0.03972179792005156,8.453691913850953,0.10900016199523911,0.05272183127350196,1.2926521890250071,0.06665678444236016,0.030447262922192082,1.9374642451596928,0.11704229669081428,0.04734264904215665
Fixed Cut 65.0%,2620,1872,4865,64.99665998663995,N/A,260.1200580596924,15.514680862426758,275.63473892211914,1.1734250187797322,0.2158658913212264,0.06256228841482946,0.0031356533343076184,0.0031326928359443327,1.923072542182741e-05,3.0223190227605623,0.06909560394147962,0.04097556054444123,0.5317228579134132,0.10348910525181006,0.01996841620142665,1.6659463298163135,0.3269643958120194,0.1440753462265326,7.334784109682505,0.08144908416167751,0.04056194014734881,0.7362142968925067,0.11384709141190906,0.06337763265249517,1.2488214761382341,0.0927211193578038,0.034893343421363895,1.9645460956646967,0.1258206230117336,0.05080421979173249
Fixed Cut 70.0%,2246,1872,5239,69.99331997327988,N/A,460.15919375419617,16.4520320892334,476.61122584342957,1.3594978244074996,0.147557326831314,0.04799785338067263,0.015069681004093751,0.014826043047562347,0.0002584186425086679,49.25489394148934,0.07772396350681768,0.039654676747986256,0.4975416264515065,0.12745378680997763,0.023668641921672035,0.666487554688227,0.220965407849131,0.08962416320700389,7.958989685017996,0.08275317363846527,0.040050470302710105,0.8214810049753904,0.11101777872663778,0.06137983187901139,1.3916749769609225,0.06709950562260274,0.03410598645471495,7.745704536874377,0.10617462325406349,0.042092505317034984
Fixed Cut 75.0%,1872,1872,5613,74.98997995991984,N/A,157.7424738407135,7.7844932079315186,165.52696704864502,1.9558844647266125,0.09825947306481608,0.045562793205180974,0.008672447455848963,0.008782732538052857,0.00016951848799440897,163.69855088364383,0.0753900066171126,0.0387375101832958,0.5024657481081695,0.13418993288449504,0.025437345073599297,0.6455649823118125,0.2191739301478488,0.0891071948776471,11.485770054843197,0.09791318213789692,0.04082229198957542,1.0100881630285115,0.11740680474320385,0.06134707499443486,1.2004093657667534,0.1226479260942325,0.03839257121798374,22.563425763735605,0.1092204985284572,0.042447037503714
Fixed Cut 80.0%,1497,1872,5988,80.0,N/A,150.44924306869507,11.73169493675232,162.1809380054474,1.899032350012003,0.09677904768844012,0.04531274471638576,0.03219415664874719,0.03374390074654182,0.0016631677522618064,4.762021534116216,0.09270532053883722,0.03690785162098816,0.5042566933000071,0.11767603608018144,0.021641978089608653,0.5484620806770852,0.2012436600144052,0.08160462822378482,3.7834150404983653,0.10570929690723736,0.03831121634678786,1.5734328214777555,0.1137016202675079,0.057865948242945456,1.1982355459463234,0.10644479112279705,0.035103754634445,1.7876312778345633,0.1085004591707434,0.03980141120340097
Fixed Cut 85.0%,1123,1872,6362,84.99665998663994,N/A,127.47553181648254,5.745858192443848,133.2213900089264,1.4158194516067035,0.12455975629383693,0.042724550565589714,0.013182529235818884,0.013291720346854776,0.00033589714262094136,1.8070102557980023,0.1396590905078534,0.0444980222030913,0.5496781970731832,0.11118364330901302,0.021796556312211536,0.8550890459313438,0.26706905616389875,0.1194800132460234,2.038295644451491,0.14453299419996565,0.04582422714090458,2.377127581495172,0.14202839781336746,0.06383501635601103,1.2103190636337682,0.1245729012511917,0.039139797271155866,1.283315221153186,0.13336219498574764,0.047204260029701045
Fixed Cut 90.0%,749,1872,6736,89.9933199732799,N/A,107.22213387489319,4.988754987716675,112.21088886260986,1.2628975147116934,0.18182902470683485,0.05466900871611231,0.022316572171056433,0.022839321502796835,0.0006822396586103546,1.9558052582860423,0.1291864749034117,0.04253552275502612,0.5371872366921048,0.14248612666363875,0.03301579781646833,0.8378721250700092,0.2824798493322067,0.1324072792427432,1.9997140257934933,0.14533464643477523,0.04485818125965897,3.0206725396550436,0.13555019935414897,0.06295658010477383,1.179623201377467,0.14261392733453196,0.04170165808690214,1.3520110592196137,0.14778994627904302,0.05160328345503688
Window L1,3390,1872,4095,54.70941883767535,0.28465819358825684,238.96665000915527,29.006198167800903,268.25750637054443,1.1610462502902104,0.23022740610429882,0.0677587400892655,0.006880530233158422,0.006821406702435825,6.15286866267011e-05,1.1520445720822752,0.062232055349951146,0.03763696064368542,0.6124359295340011,0.10051880599122842,0.021275809261613734,2.3448848541132596,0.3633043249805476,0.16732745645340688,0.9831468098012023,0.06712690434677063,0.04077865917282079,1.0432178662131741,0.10953900663870655,0.058377784079883074,1.4258650290776884,0.0592335631803908,0.03259987870249177,1.0911902301681207,0.1248754341617911,0.053227102136224246
Window L2,6580,1872,905,12.090848363393453,0.13803696632385254,420.0433852672577,32.04948401451111,452.23090624809265,1.1509830630273332,0.22359538044893576,0.06431524747046333,0.040506009981315344,0.00685042983639731,5.510171590197871e-05,1.2994151342267974,0.06390115848563781,0.038022530602118056,1.9560395259924688,0.14261889304479683,0.0369952662895741,2.6246064761972256,0.3742233503622371,0.17438411925868424,1.4505367432776572,0.08536401102727978,0.04431630355000158,1.2068975234410702,0.11452930633633912,0.05889042411843939,1.4088578854216178,0.06369088991713309,0.03419737603858803,1.3922302951956858,0.13434667743234455,0.056397046130471376
Window Normal,6445,1872,1040,13.894455577822312,0.35973215103149414,370.15817308425903,31.00419807434082,401.52210330963135,1.1885761908561936,0.20324632741451523,0.05862451238281851,0.047626138435678006,0.0088075976408725,8.677580885243713e-05,1.2698385227447382,0.06290752187581376,0.03966664188761779,1.221752601379765,0.12308750915693771,0.030388000476106947,2.4214192427639634,0.36657856740462924,0.16887670735902008,1.1940565661240865,0.07877499768806799,0.04314380750871599,1.0147179562427984,0.11242327668792915,0.05956530521385005,1.3992048851658145,0.06714720099848374,0.03504156809220074,1.2196490129641298,0.12787162485840609,0.05442416484114781
Window RBF,470,1872,7015,93.72077488309954,2.336364984512329,89.08378386497498,3.4646661281585693,94.88481497764587,1.1323276492291445,0.25498245746111425,0.07702233464050935,0.02114896362942125,0.02179881254405822,0.0010458735222574414,1.7744227093980507,0.13288193448032515,0.03948489347521064,0.6029787112124296,0.13446599366578682,0.03710231865372927,1.4955113240009825,0.4135451622791893,0.23651505818422966,2.1518990205655033,0.13168310431156496,0.03909576868257307,1.8090219546393465,0.13493914345694413,0.05684817114992288,1.1216343182748918,0.14319963674245534,0.038122650316223895,1.2636180813687221,0.17093703061767962,0.06565463357808206
Window Cosine,6440,1872,1045,13.961255845023379,1.0431528091430664,390.54790592193604,17.953580141067505,409.5446388721466,1.1576642565204418,0.22009015705934512,0.0632018797955676,0.15887008858636542,0.024024959451805324,0.000616059578990646,2.0748791937832394,0.06734501692996761,0.03989580844016077,1.393805347005794,0.12834586995279285,0.03271829801560551,1.963794126852556,0.34313307843693364,0.1550581756595141,4.472079345360789,0.08606575454676883,0.04699590563465489,1.2007786198222872,0.12629166757848728,0.06214587879217294,1.5869029799077363,0.063574541370834,0.03797280715936379,1.7510967447299004,0.1323588806658666,0.05482560163450379
Window Linear,4315,1872,3170,42.35136940547763,0.2259058952331543,265.49334502220154,10.952286005020142,276.67153692245483,1.1334941456087468,0.23910139950484324,0.0696249248410669,0.006817714585932854,0.006860890737519197,7.099717432845143e-05,14.53720319669823,0.08892048175415611,0.03899091487032001,0.7863026331823726,0.10522564543479199,0.024157501307443287,1.7081349026134538,0.3291912162506029,0.14521431829806725,1.1668055438574625,0.0657956695744068,0.04016432689171121,22.584401697749808,0.13395713890559643,0.059512956132912104,1.2481879516887162,0.1041549712298884,0.03687090817121442,5.396418473248093,0.1341509266739755,0.05182585596088293
Window Clinear,6915,1872,570,7.615230460921844,0.129990816116333,459.90277910232544,11.490624904632568,471.52339482307434,1.1665811759107463,0.22244121392089622,0.06482412093948017,0.08647427999734199,0.013258434360144407,0.00020430452606321755,3.1285757242853065,0.06446611806523384,0.04031548217772627,1.448561071097694,0.12777629206305044,0.03293065568776967,2.4834105790944774,0.36769115692173787,0.17253615313059825,1.0974704492973368,0.08424511384402299,0.04217905083267507,7.5743033864887845,0.11246175165198762,0.055897580027344046,1.4388245131348203,0.07054250034907893,0.03621301738532895,2.303025147413311,0.13286032264701897,0.05563754558837327
Window Rank,790,1872,6695,89.44555778223113,0.24614882469177246,96.91204690933228,4.473069190979004,101.63126492500305,1.394855599984442,0.14137868527806796,0.04734161669592775,0.012257493600262199,0.012490059511271622,0.0002566502602397438,1.4739617094351574,0.18099220181451084,0.05207164269051861,0.5278983304568136,0.12042032372038342,0.02605894463568881,0.7895854110741453,0.26897834879938587,0.1235717725218019,1.6176601909027,0.18073228432157404,0.05214877278725707,28.80957105601115,0.18069508625092306,0.07048080698069542,1.131468684702871,0.16763402520134393,0.04564766850954786,4.4696573095209535,0.15666512686218254,0.05219723438520968
Window Mahalanobis,715,1872,6770,90.44756179024716,0.4592413902282715,96.71044921875,7.659994125366211,104.82968473434448,1.4174281064396659,0.1461523902333472,0.04930217110728829,0.04835188468116446,0.04597640649361716,0.00225417419855923,13.11248746888596,0.09446994741904227,0.03770017619861685,0.5321900506726596,0.12959490529903503,0.030408733992360756,0.8785498230800607,0.2875225374662052,0.13608140668812493,4.24590387333135,0.10778763636600713,0.03920233706685732,37.30115225982666,0.1331945399524778,0.05934375215278375,1.1935600553153876,0.10811847464692882,0.03516527339554049,7.3412029402790955,0.1316021047345824,0.04868225310001644
Window AR,700,1872,6785,90.64796259185037,0.19130587577819824,104.7360680103302,3.3410120010375977,108.268385887146,1.4913380742151061,0.13175929969985467,0.04704031984289358,0.022564862768974646,0.022834562350653988,0.0009601370504962192,13.683709062388735,0.10420211538573199,0.04079554504820656,0.6734898857022762,0.135222592099195,0.03600623750778044,0.8628849403591067,0.28773899931427327,0.13822521662339968,9.554069005689815,0.10811397339280121,0.041918267909534956,0.6041564069917712,0.12067990175110918,0.06956329069259953,1.313449347221902,0.1235047521179595,0.042679780282395906,3.5257076981672206,0.12925702451394722,0.05214859936966337
Window Mean,3676,1872,3809,50.88844355377421,5.4145379066467285,247.74063682556152,25.83326005935669,278.98843479156494,1.1855349389742436,0.20733585127226925,0.059929088322394235,0.015044058221892585,0.014805812213563842,0.00023419609840433217,2.5933278504261654,0.06558750221647246,0.03374813539804616,0.8764357766847628,0.10990747160224991,0.026161390032415865,4.957858827308781,0.419185005697609,0.20781411994958146,0.8649927447636091,0.06762747760470865,0.03845605153046215,4.488655523106466,0.11018329949982099,0.05325593910420785,1.3052993317299333,0.06838430842977102,0.031950476902482434,2.0358936314019815,0.13287709106705797,0.05644367466724928
Window Median,3853,1872,3632,48.52371409485638,5.4145379066467285,316.2696328163147,16.71477198600769,338.3989427089691,1.2180524075899557,0.19087359083265565,0.055659109658881864,0.009322415319405036,0.00922442161991814,0.00015009355357327263,25.4832312189632,0.08555917709277715,0.03797395345948504,0.9446710914010242,0.11156725966609941,0.027228176113438213,22.0672769475441,0.4316074658314719,0.21930199444691237,1.825238004855592,0.06897772460305678,0.04006770297960981,1.1434001818153285,0.11492039599665302,0.0596683144429929,1.237809397473733,0.09401275780796303,0.03446312599999702,6.741125208120292,0.13834284918132417,0.059314058831861305
Binary Segmentation L1,2110,1872,5375,71.81028724114896,2.395630121231079,215.0349771976471,8.923673868179321,226.3542811870575,2.0384457970985603,0.09441261502569069,0.045163438212755674,0.02725210651511633,0.02836951196386175,0.0013787033575892885,50.69756327547053,0.0725043189156208,0.03392716143613174,0.5153066221088551,0.12462870649482324,0.02353980750441579,0.5647706288538707,0.2031138759249421,0.08405480098284955,4.3592325209000995,0.07718110531246124,0.03628061533857172,2.332170906533193,0.11201463225299434,0.05275494140384999,1.2097809804329622,0.09166047927329768,0.031297425597479375,7.718065354739152,0.1004856556454614,0.03854961172920539
Binary Segmentation L2,2110,1872,5375,71.81028724114896,0.5628490447998047,234.1596438884735,18.779250860214233,253.50174379348755,1.496824261653968,0.1198400128840181,0.04454067936352276,0.013433794101873342,0.013537157884326766,0.0002128382369359937,57.792513973612905,0.07991534825500936,0.038051336016821195,0.50784721838127,0.11116611675767679,0.02058180085669447,0.660390858392565,0.22018600573377628,0.08931331304957901,2.038366743517733,0.07202074562234903,0.037359791726145355,1.5501370162321948,0.1080742936729663,0.05616803314778063,1.305489172561147,0.0722247991944158,0.03313590992253229,8.170625379806715,0.09962056000056721,0.039920462790001436
Binary Segmentation Normal,6250,1872,1235,16.499665998663996,1.106011152267456,470.1143820285797,26.19950294494629,497.41989612579346,1.1727731208476482,0.20737207719825868,0.059034460371577294,0.008557624381069153,0.00864606875197178,9.50061032127218e-05,1.160986353380538,0.06852593121847422,0.040685172359305785,1.1407201607557078,0.1193962946917553,0.029626178652251502,2.1876636021516136,0.3556563251439592,0.16174249711676028,2.6578595938328666,0.09018355380999818,0.04695914519062952,0.9300059777263141,0.11638881764434297,0.06148605426771845,1.6941599558649445,0.059061914319569656,0.03793139849428666,1.3690907986175882,0.12815387284729116,0.05469498906946778
Binary Segmentation RBF,6255,1872,1230,16.432865731462925,94.05298590660095,476.9658136367798,20.532378911972046,591.5511784553528,1.1616620820368904,0.21732398397935299,0.06222382986527097,0.02148214873030757,0.015292788638506133,0.00029693707114617336,1.1108001432949908,0.06655675954535085,0.03981695434903701,1.1495582430463143,0.11955709924385975,0.029217718742142715,2.3416240444831535,0.3631498987893281,0.16814327625146427,1.610220936672426,0.09112846662523999,0.04565405305689505,1.3447502213306792,0.12189378366102803,0.06034388802068227,1.41999091725349,0.06678705536919954,0.03526803081935897,1.270011092106032,0.132711229481483,0.05512058602199964
Binary Segmentation Cosine,6255,1872,1230,16.432865731462925,97.58942890167236,431.77647519111633,37.2320671081543,566.597971200943,1.1599833594450966,0.22472720570553967,0.06533144394606634,0.035021520437028816,0.024570457672804687,0.0006349035699769426,1.3821828614252707,0.06428810957448908,0.040252575679431475,1.2839600542674097,0.12406997948240898,0.031308772597728726,1.804132132493337,0.33566499308706066,0.14891547094615254,5.162128451410992,0.09123664692404915,0.04847669083398301,1.2308974974738167,0.11764412113217519,0.05983634198974572,1.6399136539039272,0.05505568532064571,0.03545543977298302,1.7122774413571098,0.12965714986239651,0.05377645491700851
Binary Segmentation Linear,2110,1872,5375,71.81028724114896,1.142359972000122,177.20344972610474,22.878235816955566,201.22404551506042,2.1464028027465205,0.08616541283712927,0.043910966172753654,0.016099363151016566,0.015899458522734805,0.00029212889041856983,18.66263772600175,0.07383164709709436,0.03566912778977139,0.49488689518546286,0.122811964129153,0.02241733411594113,0.6183259538468466,0.21318648719860586,0.0861612039916747,2.7536696371188976,0.0748703390358198,0.03705316460797499,1.5234194312178777,0.10930090676827697,0.05672043125450949,1.2563292698514599,0.07996746482744892,0.032741369419640794,3.4339713848899844,0.09700421005203277,0.03937071578033557
Binary Segmentation Clinear,5715,1872,1770,23.647294589178355,0.7085690498352051,344.2717797756195,27.29232120513916,372.2726700305939,1.151459096401355,0.2200208612897472,0.06270680055878661,0.00557465404582982,0.005536022893420301,4.318091882669848e-05,9.166278004149932,0.06970920264783308,0.03344118719763019,1.687357687332433,0.13520090439322333,0.034586087168927894,2.2396481707216234,0.35749806139759704,0.1634893793036762,1.1481603910611238,0.07634408095601376,0.03968463974212687,13.434914853932044,0.12163030200897601,0.05607775181048738,1.344213913695081,0.06545024504599997,0.032193412793146615,3.7722008464174275,0.13142371007910125,0.05277780493670107
Binary Segmentation Rank,6255,1872,1230,16.432865731462925,0.619696855545044,394.99657583236694,13.75304388999939,409.3693165779114,1.123300175864496,0.25530506695377925,0.0764587813151887,0.010424713788338492,0.007655984832983085,9.736096241248124e-05,46.47132656682224,0.08353070269259788,0.03930925541117348,1.5921859961228775,0.13345753573832944,0.03442548072516735,2.352565350249306,0.36358592195643313,0.1684696643301701,1.118983034424503,0.06981160781879887,0.039903786431504995,3.0892990708035497,0.1310265758413492,0.05962724649682502,1.3508409767230938,0.08339195511857905,0.03682177042129404,7.138615735599805,0.14097066886910609,0.05688916826171701
Binary Segmentation Mahalanobis,6255,1872,1230,16.432865731462925,92.36226892471313,386.323162317276,18.76859402656555,497.4540252685547,1.1511936712975515,0.22444966070827785,0.06465811961618353,0.0049510935851630215,0.0035850314811587593,2.4384473994141025e-05,1.0583195264218228,0.0642693226723265,0.03944837641900985,0.9423042156429918,0.11220072412079703,0.026868859989622934,1.9218166723899859,0.34199434551261954,0.1519612809168835,1.276735376594525,0.08111606723392138,0.04213185678566023,2.0661824094770567,0.10835730665673678,0.05549282829983491,1.4762604029286854,0.05700220471275262,0.03272266120542973,1.2372204210422235,0.12412183288732373,0.051663545963327354
Binary Segmentation AR,6255,1872,1230,16.432865731462925,1.7992570400238037,387.2520263195038,10.878447771072388,399.9297311306,1.253685485281177,0.1694715051977628,0.050342720156273536,0.008006947344694652,0.005841869120187589,5.484959828478465e-05,1.4804600612448777,0.06291431539805342,0.03772276852072751,1.3171557902927353,0.1244825845834481,0.03141662890872337,2.1018710087436943,0.3470038765845535,0.15872095758108604,1.4472718800705053,0.0837965831169504,0.044235399051750925,1.2680242387690608,0.12591424950060834,0.06158313089747544,3.2322393502687405,0.051371963816870564,0.035150512276300026,1.5135893452519356,0.12134961841480424,0.05240337087382774
Binary Segmentation Mean,4957,1872,2528,33.77421509686039,292.33905696868896,345.1589159965515,20.282873153686523,657.780846118927,1.096340195174228,0.2799888399122734,0.08680604515905237,0.008113097628636634,0.008141417806192158,9.070951003905545e-05,3.9271141221450545,0.06969743349501387,0.03890936452162968,1.4581887312594257,0.13031617064760947,0.03303003643070109,2.1351205663369637,0.35354228918079184,0.16080712694357327,3.0393243859164536,0.07222426229578205,0.041770981935030996,1.5233446718694066,0.11419247426459941,0.058009025371380474,1.3499655021676986,0.07884913005765609,0.036053603308769736,1.8171889090622337,0.13836900220748966,0.05693461164752209
Binary Segmentation Median,6253,1872,1232,16.459585838343354,292.33905696868896,377.2002582550049,18.4403338432312,687.979649066925,1.1637713798831537,0.21782559564835904,0.06265402043337254,0.0036157007868656854,0.003615076132817818,2.399002454005388e-05,1.6087193008004483,0.06451717971606885,0.04113252484722005,1.6454000086828846,0.13520101323728873,0.03449073025294471,1.9479202481868758,0.3441415430602305,0.15608489120038171,2.7815217770116925,0.08724225040456886,0.046919613170544675,0.9999727100773812,0.12049312269384038,0.061897076345440845,1.436668536224436,0.06719949877875606,0.035867139989996466,1.4484487077067179,0.13002940995899115,0.05488374828305519
Bottom Up L1,2110,1872,5375,71.81028724114896,0.2107551097869873,173.62875604629517,12.401367902755737,186.2408790588379,2.1941945963780642,0.08553756229534135,0.04378682240464235,0.004072597965190082,0.004082564388845914,3.2108888395316064e-05,1.006917385096496,0.06496175274691786,0.03823725477940178,0.49965847257880414,0.12398158870181566,0.022870858383917683,0.6086792516890911,0.2110809430109301,0.08479237827390125,1.0314373185489207,0.06677703543866316,0.04007845879681178,1.1092776731288172,0.11388059041131814,0.05902108315585886,1.3589406272361766,0.06667538775815562,0.033510325060920415,0.9766472403276959,0.09212217809399842,0.04029116121798123
