Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,DEWP_MAPE,DEWP_MAE,DEWP_MSE,TEMP_MAPE,TEMP_MAE,TEMP_MSE,PRES_MAPE,PRES_MAE,PRES_MSE,Iws_MAPE,Iws_MAE,Iws_MSE,Is_MAPE,Is_MAE,Is_MSE,Ir_MAPE,Ir_MAE,Ir_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,17530,8765,17529,49.998573832682055,N/A,884.3460540771484,55.95586085319519,940.3019149303436,23.33532783868069,0.3188768821809894,0.13348004400522878,0.6886264231992916,0.22711023038312705,0.0691134390316846,0.01674167327693483,0.016551036311657684,0.00035546961293429866,0.9219771510793983,0.04006130891565837,0.006501051912762323,1.1560753707890834,0.0068966251782592945,0.0011456070606348362,1.690961065049022,0.005908793568953407,0.0009477770422639811,4.6349515870124,0.10256747942310696,0.03525723144425145
Fixed Cut 55.0%,15777,8765,19282,54.99871644941384,N/A,807.1380219459534,65.3482518196106,872.486273765564,20.242272794225183,0.3177725366370068,0.1338756857059482,0.6367532326208849,0.2223735469612417,0.06708028186533614,0.016024534503578113,0.015329154460320673,0.0003098877061767161,0.9176741697414417,0.03835218410443729,0.00641100096923322,1.0348218580333004,0.010022725725615163,0.0012131881797838647,1.0987260957192237,0.015720766262684382,0.00102094976747129,3.9910454474739225,0.1032618190252167,0.03498516569899166
Fixed Cut 60.0%,14024,8765,21035,59.99885906614564,N/A,774.896271944046,29.827311277389526,804.7235832214355,35.850469709763814,0.31858213674290026,0.14129886954225013,0.6190406037129152,0.22104619541621184,0.06683208635383378,0.0124716919687878,0.012257810932982142,0.00019782328874034155,0.8568767104447641,0.049578072996299585,0.006795436383553499,1.0223471185600508,0.017233207733507904,0.0013856070015391055,2.330395849509796,0.008124379619509884,0.0009757296558009884,6.781933613993374,0.10447030057356793,0.03624759203761969
Fixed Cut 65.0%,12271,8765,22788,64.99900168287743,N/A,642.1675107479095,31.642651796340942,673.8101625442505,90.02329148420884,0.31989366725512713,0.13317853301496752,0.7299923476978494,0.2316288137783588,0.0717229510223461,0.00690507866784961,0.006707927901912249,7.397421279946375e-05,0.8678566060053569,0.047780554070463985,0.006810217680460092,2.256946244055354,0.004226330064989011,0.001168506010946149,1.2506347898278432,0.007889422647215809,0.0009262007876901577,15.855937758410457,0.10302111928634355,0.03564673045486819
Fixed Cut 70.0%,10518,8765,24541,69.99914429960923,N/A,616.8116228580475,45.3810088634491,662.1926317214966,29.079208865144853,0.33195310313209614,0.1435660188979096,0.7956455626353636,0.235614788825192,0.07410379423452818,0.004868121840515684,0.00473548656654505,3.582712974073454e-05,0.855876182050424,0.05159925899429592,0.0069148709368056895,1.1273482465340856,0.004318763426953582,0.0011669005136881096,4.298130884439422,0.006480686521529981,0.0009945122137019846,6.026846310440775,0.10578368124443449,0.03779698732106245
Fixed Cut 75.0%,8765,8765,26294,74.99928691634102,N/A,495.20482206344604,16.076439142227173,511.2812612056732,20.80467262090159,0.3273870314263056,0.14247476749278684,0.7959251927082879,0.243021441105351,0.07916056339638253,0.018187588141280076,0.017343910975348587,0.0004002337789883435,0.8571622101043708,0.04762713459086792,0.006729735497686157,1.1192130209702034,0.006024162559013973,0.0034931955578634895,1.2312645683434487,0.011570382998934259,0.0015665226717613387,4.1377375335281625,0.1088290106093031,0.03897083639924479
Fixed Cut 80.0%,7012,8765,28047,79.99942953307281,N/A,396.5905079841614,27.618361949920654,424.20886993408203,2.1633936524185944,0.328937140830332,0.15721353866891613,0.5161666089175433,0.24178336007988965,0.088903717736183,0.009911964543738971,0.009681674765731951,0.00012967622120348788,0.8837936247116189,0.04206966212525534,0.006436778745691152,1.044307787600188,0.010737065865537219,0.004361264559263496,3.25016191132994,0.007291618837038322,0.001594324712883367,1.3112892582536047,0.10675008708396362,0.04310655010735668
Fixed Cut 85.0%,5259,8765,29800,84.99957214980462,N/A,304.2755901813507,25.714441061019897,329.9900312423706,1.5249191068880963,0.3393371430236166,0.18100050997256195,0.5245150583326317,0.244022694425069,0.09148674305336363,0.00928800324107482,0.00912374706617947,0.00023602995140494665,1.9524736078440608,0.03468566826018923,0.007737000259576237,5.082666162012634,0.035411884257534124,0.488487291044864,3.294738836118833,0.010299738379875294,0.00330203742099954,2.0647667957395544,0.1121468125687435,0.12870826861712859
Fixed Cut 90.0%,3506,8765,31553,89.99971476653641,N/A,245.04422402381897,8.62940502166748,253.67362904548645,12.881248162373812,0.31944704963504855,0.13942181098499268,0.6096751254719542,0.23424632454088334,0.07579294315497427,0.029926428403787227,0.016253588186379293,0.006830843469642605,1.012728970515496,0.041914633578228444,0.006847554674981688,8.460520684183193,0.03746342051286802,0.49779657250671033,1.5349293493804717,0.016075950068635953,0.005829659234850044,4.088171453388122,0.11090016108700736,0.12208656400435879
Window L1,26294,8765,8765,25.000713083658976,1.1966049671173096,1250.320313692093,93.90336108207703,1345.4202797412872,220.80882793701585,0.3251290396919764,0.13811874859533654,0.7043876311542265,0.23017380958284653,0.07059842851275322,0.006036051497696229,0.005866123582295958,4.952051407092827e-05,0.8655196388388329,0.04580530170288572,0.006626649160820492,1.0374368396397204,0.0072793837478774956,0.0010713349932474912,1.3677819435593603,0.006196135632643109,0.0009343329416453979,37.464998340284325,0.10340829899008674,0.03623316911964562
Window L2,26294,8765,8765,25.000713083658976,0.6051912307739258,1373.0106489658356,105.08966517448425,1478.7055053710938,22.16696008148805,0.32314014469960783,0.13591969603456244,0.7757607274037892,0.2339041855389817,0.07280580064889419,0.00650941625178298,0.006313739542769357,5.734994477849715e-05,0.8262848969003992,0.05174344468122074,0.006624450519056104,1.0998501761048014,0.0034380221038150167,0.0009972940272583418,2.055611092968141,0.007561112327581273,0.001002686325366493,4.4884960651861805,0.10435010814899487,0.03623454624998608
Window Normal,10604,8765,24455,69.75384352092188,1.472895860671997,502.63565611839294,51.046993017196655,555.1555449962616,50.73543887399143,0.3321357435051126,0.14336093134259761,0.8333008886735934,0.24347763361254315,0.078692941580892,0.016063538340576798,0.015382496804268642,0.000275714303782222,0.8444955131930276,0.04618018329523298,0.006472136293901634,1.2181319763070715,0.006179611313842214,0.0012643013912178717,1.4214338250579397,0.006115418603202398,0.000977522701018876,9.178144102593935,0.10824518118903276,0.03850725793556848
Window RBF,27374,8765,7685,21.920191676887534,286.1810681819916,1668.1886768341064,71.54414892196655,2025.9138939380646,29.947672958957277,0.3252546472864105,0.13769360833715394,0.8111977827974388,0.24108660525028996,0.07711880509964433,0.012050685339157263,0.011587108168516548,0.00018585761301133147,0.8526577104459515,0.04218389897902255,0.00477322963255699,1.141738627327315,0.005329129855631555,0.0010426525526246466,1.155095347075764,0.010331620915927297,0.0009450491116270108,5.653402185323795,0.10596216840929844,0.03695986705776984
Window Cosine,26294,8765,8765,25.000713083658976,76.66416501998901,1309.3369317054749,97.05791902542114,1483.059015750885,26.953339698748593,0.32726542888536764,0.13931674112444392,0.73932816938686,0.23079855663969576,0.07099896699594639,0.005884082010762111,0.005716154242147346,4.569569968176997e-05,0.8501998011771725,0.046839256243970374,0.006546965165224432,1.0414635417567806,0.003891797392852612,0.0010261945262163953,1.3247326162756565,0.006624831543581572,0.0009558808735889202,5.152491318225976,0.10352267082460138,0.03648174073085027
Window Linear,15739,8765,19320,55.10710516557803,0.7651691436767578,725.6468949317932,35.89356803894043,762.3056321144104,26.71154325195365,0.32076553126671836,0.1362881777282044,0.6707042182857955,0.22398053395305817,0.0673955995013777,0.010882931962955308,0.010488042392868054,0.0001666253735135127,0.9562326071970847,0.039082969325680894,0.006759709544764335,1.210834617094955,0.007965704944250529,0.0012304985643486392,3.340838135698225,0.006413176689851203,0.001008312687832863,5.483505960365455,0.10144932642873739,0.0354748205666737
Window Clinear,26244,8765,8815,25.143329815453946,0.6200451850891113,910.9955480098724,53.78856611251831,965.4041593074799,32.41103714241613,0.32857607270076156,0.140492599993754,0.7103728635244694,0.23110230098254178,0.07138371669641548,0.023273021287448892,0.023206432780860126,0.0006961042704442902,0.8461822724176232,0.05064615468846506,0.006785514130643759,1.064440687894889,0.004711675372027067,0.00101349321331091,1.3780302388509038,0.006808297128323263,0.00094490569045774,6.072222704398574,0.10750848894216238,0.036886055665837726
Window Rank,34984,8765,75,0.2139250976924613,0.664064884185791,1409.6928730010986,54.89235806465149,1465.249295949936,34.18173598518413,0.3287433102922685,0.14135636632221224,0.7201084009492802,0.21326473799519413,0.06080697954180134,0.013427253086832451,0.012877787890923503,0.00024696695560589123,0.8471532803138984,0.04667145221295207,0.005019891601979353,1.4314430792040551,0.004374028486736691,0.0010385839303788831,1.1216079667754775,0.011764735672300592,0.0007677421049448811,6.385912660918962,0.10294934209172797,0.03487275507615376
Window Mahalanobis,34989,8765,70,0.19966342451296384,15.912029027938843,1283.6750919818878,65.66553521156311,1365.2526562213898,30.899952306682763,0.3265502125976897,0.14177978435403452,0.6688316669933074,0.21551068961847175,0.06260010590415185,0.007697441987847205,0.007443446911249557,9.035918088874262e-05,0.8628172263814669,0.04196750454399439,0.004810845967459479,1.0739318962072215,0.0032701152719411698,0.00107177330640752,2.7344599277617805,0.005994725140480289,0.0007924133557205941,6.041281744335744,0.10012278234730386,0.03519088034477718
Window AR,10094,8765,24965,71.2085341852306,0.8488357067108154,484.5939748287201,16.40452790260315,501.84733843803406,10.19441961554654,0.3316880040300463,0.14308629735020947,0.8725429733608461,0.2387884934217162,0.07672646330343261,0.005802928923058009,0.0056309371409710785,4.743065700144304e-05,1.3208478253265659,0.033801669822532264,0.007221317924380725,1.035245083527989,0.010679077142336318,0.0012409884077444284,3.2727339060535012,0.008506755600899965,0.0016602055484263318,2.7835987221230862,0.10484915619308284,0.03833045053186581
Window Mean,23891,8765,11168,31.854873213725433,384.93006920814514,1014.6930060386658,37.22382307052612,1436.846898317337,64.35875910234437,0.3170132917268322,0.13398255405919196,0.6774709997126624,0.22401750195463807,0.06750276414037808,0.008358811860232877,0.008159548613791548,9.064984043198333e-05,0.8558887592381592,0.04362371301483157,0.0062772528191369316,1.0544212636686021,0.003667931481603262,0.0011209808606976747,1.1211431274338448,0.012932133253686747,0.00099607511149156,11.34600701070959,0.10156902000756331,0.034995046138554815
Window Median,26294,8765,8765,25.000713083658976,384.93006920814514,1054.649744272232,61.04377603530884,1500.623589515686,36.3698668763016,0.33041902919683197,0.14225336496756988,0.7346936573263488,0.23481351661611347,0.07338482996870123,0.014785885088057614,0.014358516054342001,0.00026805091964866276,0.8486589168011399,0.04454135648474796,0.0063609878073932775,1.1684992787112471,0.002786584733022221,0.0010496857017240906,1.1197701394782837,0.012441182277058822,0.0009523815578460719,6.709379125617769,0.10656003089368528,0.03737821682048057
Binary Segmentation L1,32959,8765,2100,5.989902735388916,20.434139013290405,1280.7004458904266,45.60659599304199,1346.741180896759,38.266173255695705,0.321953953325506,0.13559549748712799,0.765668747065949,0.22042665955210905,0.06472222356812518,0.008575392616739282,0.00828580414140064,0.00010041390893197888,0.8641401456668245,0.04026302209049768,0.0047135560443375985,1.6106828112620255,0.0035468692767095028,0.0010327478164998875,1.1681350327071909,0.009733793111223346,0.0007579551097911797,7.113895897502403,0.10070168358290628,0.0344870656558023
Binary Segmentation L2,22659,8765,12400,35.3689494851536,3.594240188598633,1452.6757049560547,143.54656195640564,1599.816507101059,26.55357322547246,0.3195588732006936,0.1351399303360164,0.6508603102768198,0.2260052553867713,0.06897250189896081,0.010422598336503415,0.01017530541295326,0.00014281109896065053,1.0242255349432585,0.0359310656544777,0.006637280207446794,1.0372767361888604,0.006267854913084531,0.0011655982716124987,1.162674072809631,0.009888523958251903,0.0009347735194630616,5.073172079671251,0.10130447975437136,0.03549881588874345
Binary Segmentation Normal,6874,8765,28185,80.39305171282695,12.623868942260742,585.5375301837921,43.48390579223633,641.6453049182892,1.8531892999239852,0.3379620054814239,0.16877630934006643,0.5439374618738577,0.24264705181732096,0.08801172867882598,0.26693850287409987,0.007504169619354901,0.0029650302034850322,0.9226861478793443,0.03899593948161441,0.006359117926999402,3.1101926161298334,0.03874405366833296,0.5892239376771911,1.442305114099071,0.01027915749460464,0.0026389050112156118,1.3565415237966996,0.1126887295937757,0.1429958381396302
Binary Segmentation RBF,32964,8765,2095,5.9756410622094185,15259.544973134995,1591.6640419960022,54.967318058013916,16906.17633318901,16.77433474522074,0.32322362058396725,0.1405484701660103,0.7021581610582169,0.21338700849172568,0.06113686863389335,0.006831882796196158,0.0066303463533485645,6.045179097358161e-05,0.8302085451023455,0.053080035118064715,0.005385434070443766,1.082631425201168,0.0031648266448001936,0.0010417775504402386,1.1175981557373424,0.014174077505109359,0.0008261769657927806,3.418960485852675,0.10227665244950206,0.03483319652959238
Binary Segmentation Cosine,22659,8765,12400,35.3689494851536,6958.012904405594,1272.7649388313293,178.21805214881897,8408.995895385742,56.812149211798555,0.3232585887841444,0.13877269653194554,0.6776924671836554,0.22908386926083163,0.07033330327003244,0.01190169816804982,0.011438236831403452,0.00014694564065814906,0.8991262251637807,0.04011140252829674,0.006461522412160333,1.1346469226343785,0.0026288395486803347,0.0011821083448234043,1.1548301011703643,0.010109057248427727,0.0009368987137358558,10.115057771019837,0.10277166570029689,0.036305579152226035
Binary Segmentation Linear,6874,8765,28185,80.39305171282695,16.16315507888794,476.1212468147278,24.037480115890503,516.3218820095062,2.7545901077999244,0.32300524433518685,0.15362988628569674,0.5208485889655273,0.24076546460150974,0.08890445715462733,0.012978595969619741,0.011144136068368444,0.0007721325868949284,0.9021021548935826,0.04287075103370325,0.006240900088527701,1.8028221663647885,0.03544904003777576,0.48501549426398916,1.0654246047374938,0.026200202828014142,0.0018900820231416776,1.1764610364551575,0.11323913981742566,0.12274215873381311
Binary Segmentation Clinear,2139,8765,32920,93.898856213811,10.096350908279419,189.9234642982483,10.17203426361084,210.19184947013855,2.192128943439832,0.3964574734264218,0.2223294822238374,1.35099120375438,0.40270219640793226,0.22252978480939695,0.09222609128251777,0.030193037678739643,0.004218030340575919,0.8707215486238502,0.04993230822833638,0.006875458543093066,1.3270013763995694,0.04023783614801668,0.5356334330997493,2.2765112329783515,0.07390796280478568,0.2733083939242965,1.3515967327464156,0.1655718024490417,0.21081576382349265
Binary Segmentation Rank,33129,8765,1930,5.505005847286004,9.635814189910889,1963.7422749996185,191.8932342529297,2165.271323442459,25.64750959858502,0.3231387796708464,0.13692652155554175,0.696378147662178,0.2147534234709746,0.06166099178568901,0.009257648782474325,0.00903288943131285,0.00011458286121853722,0.8691414876234981,0.03793917539534898,0.004639023398378235,1.4446744153695366,0.004781232108144738,0.0010121472947360822,1.2027246599130963,0.007852109789211068,0.000728065462852916,4.978280992989293,0.09958293497763888,0.03418022205973612
Binary Segmentation Mahalanobis,33129,8765,1930,5.505005847286004,10357.575302124023,1408.884111881256,111.19780015945435,11877.657214164734,36.00271105085008,0.32658622053226155,0.1390745133548475,0.7194886930533276,0.2168510562227963,0.06271836817979481,0.005521620046841693,0.005365660260448063,3.9953984037751195e-05,0.8471350110290652,0.043477571347148004,0.004830991949438113,1.245289704863318,0.003030413134723183,0.0010509683621705652,1.0751640233640782,0.017060653912088563,0.0008687082894079551,6.649218350534479,0.10206192923490957,0.03476391735328287
Binary Segmentation AR,1244,8765,33815,96.45169571294105,32.81493926048279,141.5018608570099,4.451314926147461,178.76811504364014,1.4478774943899824,0.49111283338761746,0.33511011251462003,11.182405563628214,0.7887556715432635,0.9022209428350405,0.8640933313806936,0.03212235015293768,0.016573241192060675,0.8822483657528754,0.10629116632192183,0.014162659304082705,1.2516447462027949,0.0425874062935152,0.5321515138515166,2.5677524223683643,0.14033361689908827,1.0096045743254427,3.032670320620491,0.266867174099727,0.46830384067046166
Binary Segmentation Mean,19463,8765,15596,44.48501098148835,32680.495687246323,777.4142439365387,74.1299741268158,33532.03990530968,34.316306048585425,0.3272539419372081,0.1398576963442579,0.7221946118569704,0.22806912814877023,0.06927077598636384,0.008146658657365614,0.00788022161197208,9.116906739501105e-05,0.8342561517108046,0.049753080497516006,0.00652373828391293,1.2035490130914672,0.002557460483326169,0.0011416866788792727,1.2359904109177282,0.007810043399458647,0.0009223322127981169,6.386740482469957,0.10388731267970763,0.03630123309560123
Binary Segmentation Median,22659,8765,12400,35.3689494851536,32680.495687246323,942.3834419250488,95.80618286132812,33718.6853120327,65.93503575844132,0.31874906890719373,0.133350669295454,0.7009394673139487,0.22436247913353977,0.0672430332373,0.012876355139496858,0.012656875888761753,0.00023513733719464892,0.9234935654046049,0.04026588411755131,0.006625321690193262,1.028571583988007,0.006828363886189453,0.0011562412980506043,1.084146019871796,0.017979593169794496,0.0010608841003520225,11.614177125026545,0.10347371085050448,0.03494521449309076
Bottom Up L1,32189,8765,2870,8.186200405031519,1.4796910285949707,1170.8633999824524,59.463552951812744,1231.80664396286,3.2239356221356594,0.3366506600169478,0.15448658024892548,0.7153014003438614,0.22204957252933796,0.0659929508962144,0.014948036909202532,0.014296677412894863,0.0003171582327462288,0.963377377698964,0.03351973384340096,0.004683236780831186,1.0610250660790879,0.0047509107368162475,0.0010852507105288144,1.175767499529794,0.010602752478431727,0.0007854219796433006,1.1923925004494278,0.10364505116963825,0.03789176647481499
Bottom Up L2,26294,8765,8765,25.000713083658976,1.1168298721313477,990.1669161319733,129.71560502052307,1120.9993510246277,34.17991358161892,0.32893297026552454,0.14075349931278872,0.7417681303289938,0.23612496164147112,0.07406551817362825,0.007863816221390653,0.007643335485785195,7.72847321322294e-05,0.9242590607448025,0.0388783992266016,0.00640285039970627,1.0456864311193688,0.007347141771533842,0.0010887283390688945,1.1432750874835962,0.011240358946696673,0.0009423539754934745,6.340461017919499,0.10502786122293462,0.037221705822136374
Bottom Up Normal,6484,8765,28575,81.50546222082775,1.7199780941009521,311.0930321216583,14.082578182220459,326.89558839797974,1.5210785416453658,0.3444309292757922,0.1845034134160579,0.5028949328328949,0.2584080409923954,0.10398460002730836,0.029490622871328514,0.018446945032262494,0.005286302631986518,0.8458566187682429,0.052200017694408296,0.008155211919856232,2.136150155672864,0.03811563986599646,0.5096787317436449,6.82274817405225,0.009698666834059129,0.0016635840132723588,1.9763698409738224,0.12021670661581925,0.13554530729202074
Bottom Up RBF,31794,8765,3265,9.312872586211816,156.41841673851013,1395.558095216751,163.64930725097656,1715.6258192062378,215.91046649689346,0.3229979181465332,0.13703732543998756,0.7143247016342931,0.2153144851966035,0.06179966092364459,0.006547112143562006,0.006349234449108607,6.081001123060734e-05,0.8550918035727957,0.038284209937866895,0.004568160724257753,1.0388639934312573,0.005778307324315422,0.0010479853317277561,1.1170726944975424,0.011616102639298676,0.0007660242140068543,36.607061133695375,0.10005670961561998,0.03421332777414257
Bottom Up Cosine,26294,8765,8765,25.000713083658976,46.620970010757446,1241.8519060611725,55.529045820236206,1344.0019218921661,11.105487726504764,0.3299424127049451,0.1414893160516534,0.7480955726344742,0.23629237793986393,0.07433663564261837,0.008967462121300633,0.008739651799070453,0.00010762034907706973,0.8266794044156078,0.059357127937293204,0.00720844140287796,1.0509959889123273,0.003801701779790932,0.0009989153418337624,1.0800550574278922,0.018314130648965494,0.0010639223283546466,2.470046868669395,0.10940790046832057,0.037534141852735944
Bottom Up Linear,6509,8765,28550,81.43415385493026,1.6334211826324463,291.85911989212036,11.719598293304443,305.21213936805725,1.7236318624439013,0.3395840321696379,0.17427990838792567,0.5120205300894225,0.24976764219363604,0.09594576731888667,0.030867929524460287,0.02830324800941285,0.0018868480648531623,1.5664407015214998,0.04792185738178586,0.007783582525878258,3.7087087352543873,0.04380715938000428,0.4961861252108394,1.9110980017757158,0.009083643430228458,0.001652767727526964,1.5754612934349002,0.11974459709411733,0.12962249987265198
Bottom Up Clinear,779,8765,34280,97.7780313186343,1.071465015411377,92.29156994819641,3.951899766921997,97.31493473052979,1.4608351924919865,0.544989641519945,0.4085499218605749,16.30432839623203,0.8770010583366796,1.1197254712349654,0.17955828812547972,0.03024722356560351,0.021317502732010662,0.9304095570327163,0.055488566176174224,0.012223197960705812,3.1585117064368684,0.04509626897117861,0.49735525941696157,2.1909867473422024,0.15784753485376257,1.2458465947057094,4.037438314610219,0.2851117155705573,0.5508363246518221
Bottom Up Rank,31549,8765,3510,10.011694572007187,1.2990131378173828,1219.8430619239807,123.51927399635315,1344.6613490581512,28.49082587017978,0.3245041793661594,0.13796281669689198,0.7449696093972089,0.21702774374138942,0.06264256817945982,0.006571304419414913,0.00637082863719188,5.8683328626546853e-05,0.8282711520047928,0.04307810901289411,0.004619350700670578,1.3092001905069979,0.0020160730762585764,0.0010554728364828567,1.3513350680404193,0.006088764004136014,0.0007599454351689728,5.455195532424773,0.09984761630633687,0.034516472862883535
Bottom Up Mahalanobis,28809,8765,6250,17.827091474371773,12.571118116378784,1100.721883058548,83.88150119781494,1197.1745023727417,12.571438730011689,0.3310457596489587,0.14277694162145005,0.8103004194443018,0.23968671706635125,0.07640041753722107,0.005864467996479033,0.005715290641193624,5.04046626217181e-05,0.8828574632231142,0.03732457360439702,0.004680580563311983,1.0279574914745835,0.007208782313638669,0.0009979725050799594,3.2985879380184615,0.006154830943625199,0.0009299443179659311,3.0995010850281055,0.10452265903635949,0.03763937686794191
Bottom Up AR,26079,8765,8980,25.61396503037736,1.3513548374176025,1000.5821249485016,57.54945993423462,1059.4829397201538,32.081065818029344,0.3262398578475487,0.1382333971763361,0.7397367605894963,0.23339300338734856,0.07261921600106895,0.008845245817672716,0.008541735242085315,0.00010979190287423273,0.8493218671942198,0.04944525379101863,0.006727144066127018,1.0876692879390784,0.00659082438324233,0.0010544857781642136,1.132543722378034,0.011827682631141154,0.0009728975345740074,5.983197116991324,0.10600639288039644,0.03661948874319076
Bottom Up Mean,21678,8765,13381,38.16708976297099,225.28225803375244,863.252836227417,59.24655795097351,1147.781652212143,23.125721321898382,0.31842332519239974,0.13242867338269335,0.7807465419509012,0.2345499869849818,0.07323627778938754,0.005985196421841812,0.005815768981472394,4.546166217190948e-05,0.8796122800564979,0.04203239982649553,0.006458890976699083,1.030742464486902,0.007320355356935314,0.0011406596953692002,2.335983296841062,0.00565615316988938,0.0009458902890182582,4.693131850275929,0.10229966491869481,0.03570930896588994
