Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,T_out_MAPE,T_out_MAE,T_out_MSE,Press_mm_hg_MAPE,Press_mm_hg_MAE,Press_mm_hg_MSE,RH_out_MAPE,RH_out_MAE,RH_out_MSE,Windspeed_MAPE,Windspeed_MAE,Windspeed_MSE,Visibility_MAPE,Visibility_MAE,Visibility_MSE,Tdewpoint_MAPE,Tdewpoint_MAE,Tdewpoint_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 60.0%,6316,3947,9472,59.994932860400304,N/A,23.911030054092407,23.911030054092407,0.3474664691949057,0.24478534969392904,0.08889542832095357,0.006140686643644592,0.006056481960400315,5.258323369241079e-05,0.23257745929927612,0.12761808071226066,0.023731993947373808,270067382866.03302,0.09769485233362711,0.013441219412068973,0.21156124058583436,0.08870217194227752,0.012446468391172942,1564550451103.373,0.326780696580041,0.1489673726503817,305769638995.0231,0.148606272203756,0.0479225109926073
Fixed Cut 65.0%,5526,3947,10262,64.99873321510007,N/A,22.799275636672974,22.799275636672974,0.34468459323308503,0.2414589590706945,0.08775823021727434,0.022555772979793092,0.02214318519326739,0.0005607020231636568,0.2485075219423851,0.13189596313150057,0.026816557576079307,269504941808.40915,0.08857968239244465,0.011353613728335075,0.21873489731471876,0.08167009082167646,0.012399018129820073,1767041795578.6284,0.30057396780625284,0.12385152133866204,339424456231.2855,0.14438697473597276,0.04378994050222235
Fixed Cut 70.0%,4737,3947,11051,69.99619964530022,N/A,17.664680242538452,17.664680242538452,0.3441142575328212,0.23768083749224464,0.08634963763399829,0.006395891074759266,0.006296078605023815,6.240896435042437e-05,0.22685488409180776,0.12555577880870192,0.022673803729802433,295409371889.9796,0.10452836433605979,0.015524224947594778,0.21910610833122812,0.08182312174418366,0.012562216199416863,1771507752582.9224,0.3198736671803169,0.14184333371066893,344486187412.26843,0.1459596413610881,0.046502604197638596
Fixed Cut 75.0%,3947,3947,11841,75.0,N/A,15.0797700881958,15.0797700881958,0.32937401333313715,0.22601516518829431,0.07793178108407066,0.01117311990690012,0.01100974631218372,0.0001825093137550541,0.23262404627733413,0.12680253697104216,0.02375502726602346,355321108147.08014,0.1292846834324778,0.024249676208086157,0.2384367888508228,0.10662532487890247,0.017821530326885906,1897536530816.5967,0.30495288248559754,0.12747786738355726,375476273160.7254,0.150781723211417,0.045236398597063056
Fixed Cut 80.0%,3158,3947,12630,79.99746643020015,N/A,19.583547830581665,19.583547830581665,0.36260821726492126,0.2691233963071859,0.10721928094314398,0.024850180651158814,0.02445482043965187,0.0006474898824293057,0.22213264406831498,0.1255065191010988,0.02188343544895822,368404885161.75305,0.1285115261574782,0.02364869009385291,0.21666083132294073,0.08528046690301265,0.012708028011774118,1698654900975.2986,0.35558120308852903,0.1748895773503214,344509964356.30927,0.16474298866615958,0.0568327502884133
Fixed Cut 85.0%,2369,3947,13419,84.99493286040031,N/A,12.555416107177734,12.555416107177734,0.3888463195249717,0.2970435743836055,0.12236563685318855,0.034862389367973534,0.034267288579802976,0.0014506636103989497,0.24725587828959797,0.13111913383361554,0.02656096393812684,299861232968.36304,0.11690224332979854,0.02039323498612353,0.2196795800112048,0.09235821164550749,0.01351379873375029,1607288889465.4785,0.44570098657963747,0.2786147186036439,317858353739.1246,0.18623190639199536,0.07714983612087212
Fixed Cut 90.0%,1579,3947,14209,89.99873321510007,N/A,14.751285076141357,14.751285076141357,0.3451847809658389,0.25622341147555155,0.09597359496846339,0.006849776240947164,0.006732445197342404,7.610441888978573e-05,0.20762702750285023,0.12346797413983535,0.020742180677796988,396542395889.8634,0.13256103137180247,0.025342884653441443,0.20795695814561596,0.08240070423559524,0.012912940495451351,1593341277347.4229,0.5823448291305144,0.48524000774337084,331647278873.0162,0.19728839925844088,0.10671461882623566
Window L1,7328,3947,8460,53.58500126678491,0.698685884475708,59.12911629676819,59.8278021812439,0.327591607779501,0.22960854040172018,0.0784146023425073,0.005706189802120798,0.005598944331511687,4.950430627922959e-05,0.20982653054114717,0.11984151628260482,0.019632516484281794,271291328014.9912,0.09367175664354302,0.01245461842909297,0.20349164308352685,0.08009931787162344,0.010859218607339788,1363967027634.2441,0.3314141770821521,0.15359749351188454,272543059274.988,0.1433723754355258,0.04583465894689757
Window L2,6268,3947,9520,60.29896123638206,0.34599924087524414,42.81033110618591,43.15633034706116,0.3608006826835198,0.25648172502374483,0.09567287155315211,0.005822285309096961,0.005732480735239293,4.958456367581797e-05,0.2244987310749312,0.12417148175309956,0.022146169500143947,242439879075.32687,0.08359190653837015,0.010220418517279718,0.2091598134143692,0.07323006988701808,0.011685395216688307,1626206881632.0142,0.3175915317804098,0.13960442509605175,311441126784.67535,0.14346653261964712,0.04656314407449863
Window Normal,8178,3947,7610,48.20116544210793,0.6891260147094727,62.229034185409546,62.91816020011902,0.39277103236574135,0.2823727136819088,0.11067853135959606,0.008231867947250057,0.008077421068259942,9.597242453685853e-05,0.2287579664075804,0.12263252216244198,0.022736281826184833,232090303082.79987,0.08259533395581042,0.01023618563731494,0.19199671438601743,0.07449883861810438,0.010257818440891636,1098711803157.7792,0.36384897801669885,0.18570129660844983,221800351040.23083,0.15567096791720417,0.056617681049495716
Window RBF,10368,3947,5420,34.32987078794021,11.471174001693726,37.108988761901855,48.58016276359558,0.40240732187853984,0.29407647533215714,0.11693434953568495,0.008856094722095767,0.008664427574702748,0.00011882050267008793,0.22734567915595755,0.12474031073174865,0.02250119796986895,257098535313.7389,0.08895110908723092,0.011262419203500556,0.2071787652391897,0.07437159311522312,0.011642839951733194,1026684142026.0216,0.3734518245723024,0.1966409484832969,213963779556.76315,0.16070929006889437,0.059850095941125704
Window Cosine,6268,3947,9520,60.29896123638206,4.942267894744873,30.616332054138184,35.55859994888306,0.3349637704431179,0.2338622359560624,0.08173477957966306,0.008783273273560795,0.008605911293074607,0.0001090441860068507,0.2381081245399322,0.12803324348944375,0.024738719511662052,265095062074.10416,0.09284690122777417,0.012282543630116091,0.2158799524057248,0.07973745760779997,0.011941224300720522,1771452220083.0774,0.31351006013415106,0.13507868332683556,339424547026.31226,0.14276596828471763,0.04431416575583402
Window Linear,1393,3947,14395,91.1768431720294,0.3473937511444092,14.019891262054443,14.367285013198853,0.364999105411791,0.2767776472886594,0.10903248095756493,0.009009296319116632,0.0088960004306708,0.00012391721071666439,0.22285874869767586,0.132442589796171,0.024426211670647964,383477583683.5588,0.1329670298778241,0.025311728034835574,0.22748020538613037,0.08750386543617246,0.01372342702754656,1538313609129.5315,0.6148038484569543,0.5353489441663394,320298532135.676,0.20889849688107617,0.11799445151127493
Window Clinear,6293,3947,9495,60.14061312389156,0.24535584449768066,33.9498450756073,34.19520092010498,0.3275585109232966,0.22768148519869455,0.07767052509634925,0.006728470729651535,0.006607541299778405,6.85028645497971e-05,0.2201534232538934,0.12292187222304651,0.02131397430199039,271139762764.82126,0.09449703419853922,0.01259710769316687,0.21244465025663928,0.0760179362745125,0.01174725469076391,1642299321643.7925,0.30387241543228616,0.12685213837437415,318906514068.2039,0.13859971410447638,0.04170825050353231
Window Rank,1423,3947,14365,90.98682543704079,0.39841794967651367,9.247849941253662,9.646267890930176,0.398319008970776,0.304946689175933,0.12974527364360064,0.0271545472671625,0.026686381306971166,0.0010099802441374162,0.238023599392935,0.1407961131668312,0.02729917971606995,453196304935.5466,0.1594122643282163,0.03526308130165863,0.2317176634980347,0.08371038525398565,0.014911947294867944,1686663592255.8572,0.6291755995682483,0.5681490979975888,356643316198.7356,0.22412123880003154,0.12939642669965398
Window Mahalanobis,1358,3947,14430,91.39853052951608,1.900094985961914,11.019400358200073,12.919495344161987,0.4045116742499492,0.30760580909742835,0.12932215132945257,0.007720644268916017,0.0076316351455540075,9.690811798560718e-05,0.23160682937840898,0.13303429278985074,0.02537694087505581,404183238861.40814,0.1363115393029217,0.026456030061968068,0.2209315317975826,0.09232135101636323,0.014288195949404406,1488822030638.1423,0.6304155114122171,0.5625914450727905,315500878250.0961,0.21788668979405676,0.1263552785677763
Window AR,6223,3947,9565,60.583987838864964,0.37619781494140625,20.145567893981934,20.52176570892334,0.3519961098532043,0.24713693334205744,0.0903457380054572,0.004980859505792528,0.004899851968229646,4.2041591295197666e-05,0.23851431838826373,0.12952323988450476,0.024961362394766515,290178217214.835,0.10323347701528916,0.014804685109006259,0.21914434883276745,0.0771995139266454,0.01231979920397281,1741411895568.3198,0.32592382015222365,0.14648411011103263,338598352130.6482,0.14798613938149158,0.04815962273592189
Window Mean,5510,3947,10278,65.100076007094,21.414713382720947,16.384330987930298,37.799044370651245,0.3421623823372601,0.24186483425894703,0.08717549336966257,0.005757540143988598,0.0056791740514857535,5.1096277101464875e-05,0.22732231224133215,0.1246220084635732,0.02268583317290463,285544147569.20465,0.09658021893183445,0.013157177716746514,0.21977836482704513,0.0926121194363311,0.013619435479169089,1744410582463.3892,0.3044669200338778,0.12791718490930878,338325788338.87494,0.1443042125293418,0.04410103682081542
Window Median,6268,3947,9520,60.29896123638206,21.414713382720947,22.897414922714233,44.31212830543518,0.32467487125064176,0.22274206921820486,0.07759282870686553,0.010126456506680445,0.009960621946001077,0.00014745451746999715,0.23107340317615394,0.12693315648256087,0.02337384855329587,301931869987.49,0.10601808662430161,0.015480213983499297,0.22640991385855844,0.07668584651397516,0.01352881642861756,1728762538642.8281,0.30070099161099106,0.12393354113893651,338449068105.1558,0.1405067953993394,0.04234278388811413
Binary Segmentation L1,5023,3947,10765,68.18469723840892,4.558496952056885,19.59996008872986,24.158457040786743,0.3364512243945555,0.2297560753771442,0.08097407094621513,0.007489260913003019,0.00737153200696724,9.507602212060863e-05,0.22538993119231557,0.12527709716855498,0.022394111982737393,275919966983.8486,0.09365542868380207,0.012361840010612532,0.21502831304237915,0.08672647737354365,0.012511058357029023,1867448402727.4895,0.30505883255352445,0.12758317809008887,357228061618.665,0.14130757386058967,0.04265322256813389
Binary Segmentation L2,7613,3947,8175,51.77983278439321,1.055694818496704,41.36954689025879,42.42524170875549,0.3607404545753631,0.2585869626881337,0.09616074241020656,0.010066594343400057,0.00985252788477176,0.00018855292119629175,0.22419150479257463,0.12360476527721939,0.021965728447969325,276430978341.2353,0.09775496751319634,0.013219560604947672,0.21195458833990313,0.07955046393153076,0.011902139093420545,1385536705180.0605,0.34868623473007665,0.17019704387941387,276994613920.3486,0.15300598700415471,0.05227229455952571
Binary Segmentation Normal,7333,3947,8455,53.55333164428679,2.005686044692993,40.45185375213623,42.457539796829224,0.3717957082656721,0.2664424157024101,0.10240305235350029,0.008114495695158274,0.007972456308682622,0.00010141211192676539,0.22864659348107766,0.1265139526781639,0.02289767299834387,255553277963.03305,0.08966084788238506,0.011492987838964552,0.21368464689873348,0.07989004553441047,0.011955567288145851,1436166461581.2744,0.34776149374412546,0.16934950207524135,281953289924.18634,0.15304020197502968,0.05303336577768716
Binary Segmentation RBF,5158,3947,10630,67.32961743096023,614.5740110874176,19.840099096298218,634.4141101837158,0.323791014327777,0.21880946357421707,0.07456439786954148,0.007501570359413327,0.007364198069779149,9.622598894156211e-05,0.22974402935655608,0.1295519711487898,0.023586097349575806,272912001973.3566,0.09277566789057708,0.012317893399077361,0.2173850641434321,0.08787199216376256,0.01283733807279537,1947360385007.5352,0.29157017529633733,0.11668241144702467,370045397830.24585,0.13799057802391065,0.040014060687826036
Binary Segmentation Cosine,7613,3947,8175,51.77983278439321,582.378093957901,34.21516013145447,616.5932540893555,0.37629347371727817,0.27211811156698834,0.10481440056411258,0.01075485432709851,0.010597321764621522,0.00015706090949439886,0.22914280725992744,0.1255599806323067,0.023052836021780737,216534121116.6221,0.08061135631715904,0.010259161842466332,0.2110212379672294,0.07690125850160622,0.011592945130095792,1482969225207.6633,0.3419503897505637,0.16436418899386734,283250557720.84863,0.15128973642220755,0.0523734322436363
Binary Segmentation Linear,3868,3947,11920,75.50038003546997,2.70945405960083,20.386632204055786,23.096086263656616,0.32454333380405254,0.22155678094998535,0.0754402540773769,0.014803964905408373,0.014538184044106322,0.00027083132692805643,0.22336108806947164,0.12586328735443025,0.02229443083418261,377285080061.00665,0.12951593592131544,0.02411630123689235,0.22150126490758323,0.09675439245556797,0.014624747638078951,1751627492169.7275,0.3148830475186585,0.13644409895471915,354818762038.5699,0.15051860470734443,0.0455317773446963
Binary Segmentation Clinear,15528,3947,260,1.6468203699011907,1.993586778640747,122.37841320037842,124.37199997901917,0.42261474163580104,0.31028153443965284,0.12722323024126772,0.007235576129477089,0.0070546040084478265,8.485187396697746e-05,0.24546626315791428,0.1292378539690181,0.02620032693748935,283578310694.24835,0.10155215214713831,0.014064326168238751,0.2224408979199556,0.07559474049078174,0.012239367834467683,1036728272245.3326,0.3623157598881752,0.18520870529399663,220051097156.7441,0.1643394408238691,0.06083680139157118
Binary Segmentation Rank,5893,3947,9895,62.67418292373955,1.682305097579956,23.385695934295654,25.06800103187561,0.3322795193997897,0.22978893106179615,0.08026360745238778,0.0069769112612344305,0.006890445919936449,6.979489989081049e-05,0.23412295814655748,0.12671228521139566,0.02385463943282857,268162883696.88165,0.09073366843284274,0.011819072199469274,0.21377587963261482,0.0753216386331739,0.012217811476166424,1806627479258.0435,0.3042916818160243,0.12683352383109933,345798393825.928,0.13895644184586167,0.04250974154864038
Binary Segmentation Mahalanobis,6023,3947,9765,61.85077273878895,588.2805769443512,29.43142604827881,617.71200299263,0.32558159808752196,0.22486822040245397,0.0763911744522216,0.006932246466541063,0.006837714149293437,7.020109822824004e-05,0.23341653991699363,0.12528445639281116,0.023724382030528145,281163157673.05005,0.09573088456216768,0.012930268364171103,0.21688326770220945,0.0748678491179102,0.01222450267137367,1815920473684.0154,0.3038225258916336,0.1272635630388123,349513938559.6197,0.13856860841937832,0.04210068194255582
Binary Segmentation AR,9633,3947,6155,38.985305295160884,5.168379068374634,37.03938102722168,42.20776009559631,0.37046969074003117,0.2703781284696994,0.1035322213906152,0.007423024641314331,0.007261019196641136,8.87668380857845e-05,0.23688937602576773,0.12688799759882802,0.02443170154074705,229597996999.42258,0.08248295043591591,0.00989030897134622,0.2138880461971969,0.08122129104901941,0.01199842826768956,1251314959500.6548,0.34039250724922493,0.1634595131128894,246818826083.47888,0.15143731566655486,0.05223349002022887
Binary Segmentation Mean,7369,3947,8419,53.325310362300485,1804.4062848091125,34.5397412776947,1838.9460260868073,0.3983565093712897,0.2889492253858674,0.11812982853532027,0.0068221035214364465,0.00672144074440047,6.454099461993944e-05,0.2331739430969588,0.12625175427441918,0.023711250552149194,264173140861.2329,0.09177013294395997,0.012011314263346534,0.21478078359952846,0.07506177379711212,0.012443609666418755,1265216759859.844,0.3527906731980363,0.17436904181327303,254898316786.98975,0.15692416672396609,0.05678826430418793
Binary Segmentation Median,6678,3947,9110,57.70205219153788,1804.4062848091125,39.562206983566284,1843.9684917926788,0.34666378415265736,0.24690995860446013,0.08896632937829026,0.008116610168415491,0.007983370170616795,9.392800907246171e-05,0.23300161446725642,0.126270505012583,0.02370789119952504,296621315073.33344,0.106133856841845,0.015475736211162015,0.2072548334975323,0.07562400243460922,0.011136003128472047,1587604814376.775,0.300005006797489,0.12455755626511031,314037688241.7885,0.1438211166436005,0.04398957403193878
Bottom Up L1,5543,3947,10245,64.89105649860653,0.4399449825286865,23.57577419281006,24.015719175338745,0.3135923734663143,0.20832576482168155,0.06773859119253536,0.005376180031465946,0.005276301977421228,4.511459834206181e-05,0.22855561603606347,0.12693372962049929,0.023060988377641565,302994444024.8916,0.10645822078400302,0.015593150209942465,0.21130189637665736,0.07606945653618813,0.011655330789800787,1731957104429.1382,0.31717912986665253,0.13827467181856873,339158591409.1138,0.14004043393440754,0.04272797449780516
Bottom Up L2,7618,3947,8170,51.748163161895114,0.2829601764678955,31.45925784111023,31.742218017578125,0.3596005573487841,0.2590489842629706,0.09663488463706638,0.011134673651566297,0.010898366704654272,0.00015854988885494648,0.24069994709104306,0.13067203996867113,0.025334033554692454,259051655212.3167,0.09171833602954414,0.011871377322991903,0.209328948665824,0.07233184905311271,0.011730656802203244,1379115585389.4243,0.34954180473587343,0.1705694841262531,273027873433.75894,0.15236856345913788,0.05271649772201029
Bottom Up Normal,5743,3947,10045,63.62427159868255,0.4488542079925537,26.763592004776,27.212446212768555,0.33358443122966247,0.23652340841181368,0.0827674552130565,0.009423265801239618,0.0092376727538148,0.00012150184162091306,0.24397773801285758,0.12945061494039806,0.025861688366074862,213735058407.03888,0.079949601113565,0.010177378255146913,0.21607093194088173,0.0743685574326543,0.012382329987266598,1820131171858.5383,0.2922150321353207,0.11722001255809258,338977705044.3637,0.1369574811312612,0.04142172770354304
Bottom Up RBF,6033,3947,9755,61.787433493792754,11.905506134033203,24.15704607963562,36.06255221366882,0.36016853915990404,0.2579688537619163,0.09699434804965182,0.017532143428601835,0.0172738017584658,0.0003621753908732753,0.23691650883001666,0.1268475439612798,0.02439026395299672,237186456923.08456,0.08194653716174716,0.009932046495378773,0.21674206406190533,0.07907101853491495,0.012204460804450899,1618578261939.137,0.323971025481895,0.14592279584077097,309294119810.4973,0.1478464634433699,0.048301015089020405
Bottom Up Cosine,9198,3947,6590,41.74056245249557,6.158100128173828,35.773733139038086,41.931833267211914,0.3612825049892118,0.25993854316653997,0.09621807053335384,0.006726902855663132,0.006577669402061309,7.283975794590103e-05,0.22276197938588924,0.12501816873417276,0.021950246440323205,240685923712.54138,0.08624535018060889,0.010812280880759136,0.20428093511281484,0.07394792667974798,0.011383799429852515,1122112708297.1487,0.3684952032552658,0.19125050968701873,227133105335.07742,0.15337047690306635,0.055281291121542175
Bottom Up Linear,1408,3947,14380,91.08183430453509,0.32827186584472656,16.209989309310913,16.53826117515564,0.3822056583490887,0.29162699473860715,0.11855394000345501,0.010008682847425773,0.009867696012461036,0.000151361025650833,0.22039233600656988,0.1320956523882103,0.023745660598257185,414802816523.8961,0.14074425334996607,0.028324662023745055,0.21699617829650045,0.0865797468183784,0.012921944961579744,1562169976102.3738,0.6416368395772541,0.5853928924714384,329495465437.87885,0.2170918638141471,0.12818174351402098
Bottom Up Clinear,13178,3947,2610,16.531542944008105,0.26636195182800293,63.34010100364685,63.60646295547485,0.3982324958829187,0.29239462285528695,0.11713667901888357,0.009914760605078258,0.009669825483762894,0.00014282702544260844,0.24377046359435137,0.12944652766365558,0.025928926049513086,265963987372.82196,0.0891334504383967,0.011343183394563984,0.21256100625193358,0.0738910053687397,0.012030369815444886,1136682652133.0808,0.3661496631090069,0.1887259938459986,233774439917.7911,0.16011418248647472,0.05921799652497456
Bottom Up Rank,7283,3947,8505,53.8700278692678,0.5013570785522461,37.96451115608215,38.4658682346344,0.38308005637815334,0.2750556358097651,0.1073947288834704,0.00488801860723635,0.004794552596997081,3.275832302210525e-05,0.22963398116696346,0.125042724052507,0.022911479212163938,262613974849.4764,0.09027808377751513,0.011681732714821093,0.21616803988228078,0.07557316368690352,0.012351315690335622,1235796570958.7075,0.339856293636971,0.162218029117467,249735090968.16492,0.15176674226010994,0.05276500732354675
Bottom Up Mahalanobis,12078,3947,3710,23.49885989359007,2.9353079795837402,58.88998198509216,61.8252899646759,0.39227348134327705,0.28630739890485424,0.1135353041428652,0.011012125534162613,0.010808064075506503,0.00017180344966409765,0.2122740809143329,0.11885060888127988,0.019834532943484213,247668956814.77332,0.08526587563395305,0.010378619946191688,0.2145138430448782,0.07691480441498304,0.01175136685253378,1035822779255.1636,0.3717226722574975,0.19539047463904627,213915289345.1237,0.15831157069467885,0.05851035032896407
Bottom Up AR,7373,3947,8415,53.299974664302,0.4100639820098877,20.685297966003418,21.095361948013306,0.3626153956186911,0.26020746776081516,0.09923055398424156,0.011869974616299513,0.011681459265459493,0.00016927689587379927,0.23262304046044574,0.1271337676656958,0.02379745147454846,289174376201.42377,0.09601129284894125,0.01320415903702101,0.21292628413548467,0.08603627065752732,0.012870715203579644,1458954585503.066,0.3422732767228879,0.1628267908101248,291354826950.8803,0.15389058915355458,0.0520164912342316
Bottom Up Mean,7546,3947,8242,52.204205725867745,23.67672848701477,31.554013967514038,55.23074245452881,0.3841100442912544,0.2773251709144494,0.10828238377958736,0.005230152520924637,0.005121215229895393,4.25358265771317e-05,0.23018705910623893,0.12645525730177334,0.023121965342756727,232633183489.7543,0.08351431832854893,0.010001327918523761,0.21517581886494186,0.07675976299302048,0.012174917059620706,1406160321388.927,0.35525079741374993,0.1762014884407727,273132250813.2538,0.15407108703023967,0.05497076972797308
Bottom Up Median,7328,3947,8460,53.58500126678491,23.67672848701477,23.829257249832153,47.505985736846924,0.4090569746200076,0.2987902921536938,0.12118082859044088,0.006790265273603204,0.006651496051424099,9.68249077453124e-05,0.2349369978858454,0.12754244404610468,0.024020500088806712,218338808192.96216,0.0808397175858983,0.010229081562055315,0.21433405338735712,0.07730492065143951,0.011979410691845598,1183224794349.2966,0.37395604393178355,0.19781301923064715,233593933757.1985,0.16084748573672403,0.06088661084525687
