Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,DEWP_MAPE,DEWP_MAE,DEWP_MSE,TEMP_MAPE,TEMP_MAE,TEMP_MSE,PRES_MAPE,PRES_MAE,PRES_MSE,Iws_MAPE,Iws_MAE,Iws_MSE,Is_MAPE,Is_MAE,Is_MSE,Ir_MAPE,Ir_MAE,Ir_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,17530,8765,17529,49.998573832682055,N/A,109.4328019618988,109.4328019618988,5104294257342.267,0.27168522055633415,0.09670219948691773,30483706293179.848,0.1769709527708963,0.04269029561206929,0.006979652242159298,0.006755569003842214,6.63280891479646e-05,7.692604399945531,0.04421245873282356,0.0052124314855441865,5519369841474.824,0.0026926964215731987,0.0009149575050127972,46852009620498.95,0.013555692978412573,0.0008183089745206818,14659896668750.385,0.08597876507731268,0.02440075352553554
Fixed Cut 55.0%,15777,8765,19282,54.99871644941384,N/A,38.12231111526489,38.12231111526489,9027907926654.262,0.2721086091669094,0.09936897723491496,37100508992957.16,0.2001478942603901,0.05485816084423171,0.005597716689594997,0.005447351601131787,4.268424499063786e-05,7.904987310197142,0.04507352334205679,0.00537071235547626,15728681603491.986,0.004947271102535692,0.0009154442054970555,17366306092582.262,0.0075572069936273925,0.000811746791394157,13203900769282.014,0.08921364274444103,0.026894620946084174
Fixed Cut 60.0%,14024,8765,21035,59.99885906614564,N/A,37.23086500167847,37.23086500167847,13564942841263.402,0.2731123237929965,0.10395709344363273,37092262180975.46,0.19443066473815884,0.05243715040092145,0.011210343820010106,0.010959295961437916,0.00020090418150235285,7.433392893176808,0.04322094831642801,0.005176628299554914,21299111758701.85,0.0062400053859638545,0.0009700990862074999,93580605901936.05,0.023930280760994432,0.0011946214157927812,27589487113813.78,0.09198225315932922,0.027322749471268573
Fixed Cut 65.0%,12271,8765,22788,64.99900168287743,N/A,72.54083800315857,72.54083800315857,6922473430043.674,0.2782571858517724,0.10241850237391271,28364073950138.88,0.20164276823908028,0.05444415630818382,0.004000439891044416,0.0038837771479849374,2.238254564737058e-05,7.8814595952679,0.04461337927881316,0.0052487795918362565,4766701514552.77,0.002545524442885672,0.0009429393084810255,10078912016805.883,0.005616356041065483,0.0006998412518596784,8355360151924.624,0.0894264985002662,0.02729610022998684
Fixed Cut 70.0%,10518,8765,24541,69.99914429960923,N/A,28.992645978927612,28.992645978927612,1117121647308.274,0.2769183619715958,0.09993507256402559,19014593258642.203,0.2158953593761247,0.06417482310466549,0.0077039614417144745,0.007468031642042654,8.14281244843657e-05,6.716223561732704,0.04049847710697511,0.00502559211590792,35630097260661.86,0.009330432574282716,0.0009400365303828023,11284751730783.904,0.0060129071964190465,0.0007633293752658947,11174427316233.717,0.09268726164457212,0.028486713635788734
Fixed Cut 75.0%,8765,8765,26294,74.99928691634102,N/A,27.53339123725891,27.53339123725891,9561122932335.13,0.29691639896403865,0.1175809806723628,38263184045963.28,0.21129756897502183,0.060557759095681396,0.006195089880158843,0.006035224504579325,6.0810789036117573e-05,6.2447843990672895,0.03975338646526612,0.00520774752651402,33168247949883.047,0.010067455988542372,0.0031544730292544045,25886196920771.816,0.010331267435754455,0.0013385397438174897,17813125308159.656,0.09573355038886595,0.03131671847611112
Fixed Cut 80.0%,7012,8765,28047,79.99942953307281,N/A,30.829932928085327,30.829932928085327,19622218698009.426,0.27907052290680634,0.11768738921723804,45629834281100.3,0.20464969859461357,0.061402317358822664,0.008595503688803829,0.008415190069645332,0.00010000039308289492,3.3909605513234373,0.031338599036727005,0.004808400779570249,10023292835128.652,0.00507559533022322,0.003475405354291701,47801326831348.98,0.014880361727964824,0.0013020400220561112,20512778774264.8,0.09057166127766227,0.031462592187510165
Fixed Cut 85.0%,5259,8765,29800,84.99957214980462,N/A,15.34998106956482,15.34998106956482,22234099983596.113,0.27664427861053636,0.11843650649166261,51362993542473.71,0.21878187814801633,0.07292541788127112,0.026562958258209923,0.02620726796472163,0.004304694738282851,3.8923279002832496,0.04199505292499564,0.015253799152083013,32446564201895.027,0.04220323628425306,0.5326850766075288,67701832959826.516,0.019153344824886346,0.003470342853766002,28957581781298.895,0.10416417645956766,0.12451263962076563
Fixed Cut 90.0%,3506,8765,31553,89.99971476653641,N/A,13.81061315536499,13.81061315536499,4234503074450.3037,0.2747157248991033,0.09903522358741274,32343343510626.87,0.20034699685009566,0.05462676671848938,0.010002094405514462,0.009863556396737532,0.0016976442019849193,4.505257535531506,0.03580382596181336,0.005644685789108955,17851212865268.49,0.038027919836548206,0.4959845831193667,37698963964966.62,0.016599253673345,0.004944091985311345,15354670569219.24,0.09589287960293981,0.11032216590028017
Window L1,26294,8765,8765,25.000713083658976,1.1003968715667725,109.9624559879303,111.06285285949707,3038134399660.442,0.26072939202117446,0.08930645582460513,28060208232229.887,0.18804160558136995,0.047555230816867085,0.008159738254956946,0.007888131868263901,9.352781948044267e-05,5.400843308045683,0.03686393984481945,0.005100962709728979,18684231699485.703,0.005499017644089994,0.0007962305022715631,98139374149877.08,0.024579999276457494,0.0011013684807852388,24653658080209.543,0.08726701437269535,0.023992296025623108
Window L2,26294,8765,8765,25.000713083658976,0.5591099262237549,78.18853211402893,78.74764204025269,4826967453471.306,0.27102400829566253,0.09699178123229646,27909503669311.207,0.19463775167035527,0.050736977830145746,0.006803082561376005,0.006606820224288122,5.972816965862175e-05,9.328282314792926,0.050214008602574564,0.005637237423340998,17400822641821.38,0.0052897844985116274,0.0008857197295119912,8215532998406.284,0.0054406830975047855,0.0007977796162703257,9725471127169.705,0.08886884273148221,0.02585153733353741
Window Normal,10604,8765,24455,69.75384352092188,1.3951497077941895,54.293994188308716,55.689143896102905,3021321064419.724,0.27510274492134285,0.09909023935155198,28624055413355.082,0.19972531212213243,0.053302930654833755,0.008021866913133164,0.0077795682517504215,8.15371399077993e-05,7.207943251799205,0.04222849997044467,0.004939095114218823,30516519474136.953,0.008262922844096788,0.0009981185728020956,30433729665378.996,0.01006165571069695,0.0007799446349502385,15432604269549.438,0.0905267839700763,0.02653197757804399
Window RBF,27374,8765,7685,21.920191676887534,183.09166383743286,171.49313306808472,354.5847969055176,2190082855684.375,0.26600791665552104,0.09278838504045889,25984138553117.406,0.1942560352398557,0.050687032444815344,0.0058396808408643685,0.005703404960641164,4.8747362061099085e-05,7.087948201522358,0.0349000374713207,0.003547543822100736,19664817974176.363,0.005741157427495657,0.0008337257170447706,21274483970864.61,0.008140793317157629,0.0007464980438262076,11518920558974.775,0.0857915575119978,0.024775322071717922
Window Cosine,26294,8765,8765,25.000713083658976,47.15834069252014,68.996906042099,116.15524673461914,1220630624123.4194,0.275387344484302,0.0989564483457223,30913393859301.688,0.19637249042201962,0.052154298053097445,0.008283089035325495,0.008038837101183693,9.222771453517118e-05,5.28820756594631,0.036996720780836906,0.005420848581719049,6407986909794.803,0.0028358581544396253,0.0008428392494467884,8547337559530.87,0.005619899208990712,0.0008131812735353272,7848224825459.2,0.08754185835862749,0.026379973869676058
Window Linear,15739,8765,19320,55.10710516557803,0.8001940250396729,50.866148233413696,51.66634225845337,12769945411597.98,0.2752441280093986,0.10578572870636596,36288460291334.26,0.19387463699494392,0.051710223327153665,0.009205925862275206,0.008904930017914326,0.00011875619934035222,5.048240256952177,0.0364935390616837,0.005224039700871515,9802064948786.865,0.0037143231723822715,0.000997620460276291,40026278696286.086,0.01224149102428054,0.000823323899901457,16481124891334.795,0.08841217471343336,0.027443282048984895
Window Clinear,26244,8765,8815,25.143329815453946,0.5115461349487305,151.7159070968628,152.22745323181152,2661884704156.4985,0.26804528338653705,0.09374102997661138,27431317006854.016,0.19347498827976015,0.050247585569331295,0.0060513146791962924,0.005901956533013782,5.252547897574249e-05,6.444886436857739,0.04002474602178218,0.00512272690811323,17364267660359.326,0.005192775940545947,0.0007886412379874053,12997809182061.059,0.006387144148938458,0.0007680249935261544,10075879758906.014,0.08650448238509556,0.025120089027424183
Window Rank,34984,8765,75,0.2139250976924613,0.6406679153442383,173.20451092720032,173.84517884254456,2757069551416.085,0.27619144734105033,0.09988833861269183,27676966605138.984,0.19076491812127952,0.048461334180155136,0.00700228880701507,0.006791962960041427,6.409789561460976e-05,6.891701617366588,0.0344728049199565,0.0035175037860275455,5934261703132.108,0.002713684130070927,0.0008321639740006947,3619271021012.6523,0.004020388245150416,0.0006137605522099856,6664594813450.91,0.08582586761958977,0.02556286650011665
Window Mahalanobis,34989,8765,70,0.19966342451296384,10.860442161560059,118.4859311580658,129.34637331962585,1720479877549.578,0.27352046141786024,0.09764966407656604,24885737309616.65,0.18509687794551077,0.045926615712485734,0.006734236954378561,0.006563160505049313,6.139713039588754e-05,6.261989790496121,0.033088858041085405,0.0036079320946779325,5231227286737.761,0.0025696715822800245,0.0008453747122680855,15022704550058.268,0.006509853766521277,0.0006381084749692699,7810024837327.946,0.08455814720971605,0.024788182033560518
Window AR,10094,8765,24965,71.2085341852306,0.7994270324707031,35.57083177566528,36.370258808135986,2514087798186.573,0.2857866815817958,0.10616433155493547,30663595886513.37,0.20719365259054717,0.05740467102158497,0.010790256554815233,0.010541863804981089,0.00014981986218682973,5.610561186989375,0.038080766461063675,0.005101676627413591,34671162208786.355,0.009156611179648746,0.000976838695429998,15062755071292.42,0.007960859249042041,0.0013275469306656472,13818600160797.166,0.09312007247784489,0.028520814115369428
Window Mean,23891,8765,11168,31.854873213725433,246.91693830490112,71.76538181304932,318.68232011795044,6370257928402.258,0.26224890165333864,0.09132763065002437,31564618122306.145,0.20030028122388815,0.05401582708269242,0.006116193490807067,0.005958031054778256,5.07552279102768e-05,6.341923843536666,0.03958382882021722,0.005153011940487246,30418417739873.75,0.008238907143205158,0.0010013240065015795,50025144275595.98,0.014454550144842588,0.0008637160653792228,19729739677697.188,0.08846408334004462,0.02540204416216592
Window Median,26294,8765,8765,25.000713083658976,246.91693830490112,89.14871287345886,336.06565117836,4566246326325.127,0.2784358618985777,0.10145827281168911,31490221969750.77,0.192319374610257,0.049505819422909096,0.0176396827169487,0.017059239819694778,0.00041390617289908873,6.668641739694622,0.040506736477079475,0.004988887642869871,10337606661999.488,0.003726154095194443,0.0008736866540659696,8432130958361.519,0.005487917807165021,0.000781240635879928,9137700986073.707,0.0895892141179936,0.02633696889005217
Binary Segmentation L1,32959,8765,2100,5.989902735388916,19.4590060710907,150.79634881019592,170.25535488128662,6144750010088.174,0.2848969239235606,0.10719227350628703,31282488274282.258,0.17983794276721088,0.043636540834978865,0.006659048936636756,0.006501311473677455,6.545197548881624e-05,6.475902526516263,0.03304849731395572,0.00341927681636416,34610922660268.402,0.009034885865425406,0.0008496271585289776,20369678050883.258,0.0075231050146945325,0.0005889772370401771,15401306499254.537,0.08680711105975282,0.025958691254781393
Binary Segmentation L2,22659,8765,12400,35.3689494851536,3.461623191833496,85.69187021255493,89.15349340438843,9483260361368.473,0.2775131654323955,0.10382599272614162,32140860643168.027,0.19712457999403749,0.05214721915955255,0.006714884358524024,0.006492298171328659,6.382267273583363e-05,9.037843452047802,0.049326218307442334,0.005681206027189711,10891182401139.873,0.0038838510581843014,0.0009366323444583712,13543254785150.07,0.006652326781681685,0.0008150237104113987,11009759698472.352,0.09016540662417795,0.027244982773414986
Binary Segmentation Normal,6874,8765,28185,80.39305171282695,7.3087382316589355,27.653717041015625,34.96245527267456,17045603043828.943,0.27834553614542495,0.11288873890454545,44401632295798.21,0.19775794548249043,0.057840623733003034,0.005793722898179929,0.005705233498297005,0.0010530223769547348,3.3861444532565317,0.0342417552651682,0.006056023587010349,14261841075851.725,0.03641551654410705,0.4821263753922714,21683465690501.848,0.009523946081181183,0.0014361631795905341,16232090350997.041,0.09366498883611024,0.11023349119556274
Binary Segmentation RBF,32964,8765,2095,5.9756410622094185,7305.2465262413025,149.13613390922546,7454.382660150528,7736162489575.143,0.2829154679464187,0.1061020725439485,30524291662165.887,0.1843541929386686,0.045624507563269585,0.0062597378471857,0.006119093831010072,5.886484269113549e-05,8.307792403613446,0.03903080320124589,0.0037573930818690674,2827133412014.568,0.0020363964269511517,0.000841261297004612,17076951885888.102,0.006839803602273373,0.0005945694829292225,9694089908275.111,0.08688262632442667,0.026163111468618706
Binary Segmentation Cosine,22659,8765,12400,35.3689494851536,5166.633830070496,155.60756587982178,5322.241395950317,5742602762212.186,0.25806608798430164,0.08859545034712002,27579887633563.79,0.18532664861047168,0.04643970803045864,0.006452899048965594,0.006251956994214886,5.502664207151208e-05,6.920490005489338,0.04172740600030055,0.005326495897462192,37076826175811.17,0.009626855427292871,0.0009160113874554639,7122226689428.347,0.005180263405790811,0.0007652587862495864,12920257210170.193,0.08436320307039526,0.023682991848469618
Binary Segmentation Linear,6874,8765,28185,80.39305171282695,12.64036774635315,19.921040058135986,32.561407804489136,18292010044065.1,0.285412197816317,0.12252835604894616,49066280301323.31,0.21018216747915178,0.06755947058036216,0.017351903908236186,0.017111715274514796,0.005277040599699174,2.6937077712762663,0.033416233896902306,0.005983818816739935,14470222369367.578,0.03807619964751983,0.5251559561049651,41159640875457.01,0.013667699724884986,0.0019064239659284837,20498025598368.97,0.09964436897321387,0.12140184435277417
Binary Segmentation Clinear,2139,8765,32920,93.898856213811,6.3387250900268555,7.643791913986206,13.982517004013062,17726104081302.66,0.3204305389693874,0.1420156064008615,32144259088759.215,0.3424653838970014,0.16311108954951384,0.03312956874825624,0.032395681737627184,0.005183170442216603,8.838170543350062,0.05347899344035714,0.007246754064558236,80034511099334.83,0.051442118931998126,0.4956012352552427,59713291446916.03,0.08196932532775447,0.3097939225759086,31603027619386.652,0.14703034038402277,0.18715862971471706
Binary Segmentation Rank,33129,8765,1930,5.505005847286004,7.303722381591797,246.01616406440735,253.31988644599915,7848731722159.053,0.271997793553772,0.09850668567746204,30465524457546.363,0.17932709759573756,0.043406016959323696,0.006413622819165107,0.006248705353621363,5.754745835279544e-05,5.719150632201803,0.030813230950915486,0.003332856595219914,4502109182262.08,0.002360431732366138,0.0007874497171047583,21476683401394.21,0.007651540680285896,0.0005694201554482002,10715508127227.686,0.0830664666444489,0.02444332942715198
Binary Segmentation Mahalanobis,33129,8765,1930,5.505005847286004,9030.964927911758,191.45329999923706,9222.418227910995,4844260607655.118,0.27383909114655514,0.09835666547614698,28473461559373.1,0.18343503259804977,0.04501836215747279,0.006825165941292983,0.006660777003668531,6.555104667669061e-05,4.987643966295969,0.030117532298622886,0.0036932803860945944,6179027300066.715,0.0027699814503661544,0.0008319006666880267,9020468941190.078,0.005074418104135885,0.0005820007601452244,8086203068048.12,0.08364947210023166,0.024757960082203975
Binary Segmentation AR,1244,8765,33815,96.45169571294105,33.36148810386658,6.779284954071045,40.14077305793762,41005116800588.28,0.5085712588820025,0.36370289501732495,12346396691164.701,0.6993106392556009,0.7332875343494702,0.04935058730577112,0.048266533973696076,0.012508791876133412,13.962133302087684,0.06976887645815924,0.008090611724009864,86882007945108.44,0.05458442641893875,0.546963753517359,242135718494462.4,0.19237493025022,1.1999350352054745,63728206655222.59,0.26214611087310763,0.47741477028162915
Binary Segmentation Mean,19463,8765,15596,44.48501098148835,21592.718955039978,70.27466893196106,21662.99362397194,5049863285878.367,0.27462336397968756,0.09899105406422257,30619993262237.082,0.20080860623318794,0.054092039428777015,0.013079707372290722,0.012705926383335606,0.00018999686436338076,8.82650718926185,0.047817731673506746,0.005117233379656848,88776195929009.66,0.021100080216995033,0.0012613280842462319,24095138248956.113,0.008778553399069992,0.0007670080539988955,24756865121014.785,0.09430571031429628,0.026736443312544267
Binary Segmentation Median,22659,8765,12400,35.3689494851536,21592.718955039978,236.6714289188385,21829.390383958817,7550632996010.779,0.27147125634864483,0.09793146171118189,28869897794456.746,0.1963664369759511,0.05164561941098145,0.006104307124112163,0.005942746887968265,5.156886150923532e-05,4.366029375051301,0.03333749988344833,0.004837995383514294,24564079961397.848,0.0068996221642246384,0.0009329660761797106,6306597640498.366,0.004976083521334976,0.0007631037614357548,11215201398727.799,0.08649894096359477,0.026027119200800447
Bottom Up L1,32189,8765,2870,8.186200405031519,1.9139699935913086,184.0645191669464,185.97848916053772,6081678552085.113,0.2779306304016712,0.10126843514217834,29985512775739.39,0.18474449427370176,0.04584098153130985,0.006910876794198468,0.0067563468363404005,6.881675984454934e-05,5.5883250064461505,0.031170622834352565,0.0034971035168915613,7219297078196.939,0.002935355574532333,0.0007565725154991068,22861161526463.07,0.008136241479310394,0.0006355847954477955,11024608322081.46,0.08527894856665025,0.025344582376861925
Bottom Up L2,26294,8765,8765,25.000713083658976,1.5978360176086426,85.00926423072815,86.60710024833679,2902487896705.454,0.27625356105026244,0.10007089849077667,29486385389185.79,0.1960019029930956,0.05200827215303354,0.003660147993302172,0.0035659845228020173,1.967230028468153e-05,6.723951217224841,0.0413091618556312,0.005281177964743618,22618437888153.87,0.0065196833037117295,0.0009619978335215255,92038085923475.47,0.023332415356616176,0.0010691104016101486,24507566182921.0,0.09116378484701877,0.026568521523995085
Bottom Up Normal,6484,8765,28575,81.50546222082775,2.0163938999176025,54.48116707801819,56.49756097793579,19248065057798.92,0.2945890708619661,0.12733659399024724,51856120524584.17,0.21865739308095158,0.07317350126546465,0.007225338671803248,0.007105466185050853,0.0023311029322706715,5.260765192284297,0.037351586761359856,0.005302746176023532,26551164467362.29,0.037357937784380166,0.431843259545649,42649033466198.37,0.013810396975962917,0.002531088133870457,23384063919324.5,0.10147864194161034,0.10708638200725455
Bottom Up RBF,31794,8765,3265,9.312872586211816,417.6749291419983,135.17782831192017,552.8527574539185,2382021885107.107,0.2623896180127557,0.09054768340231757,23468006551829.074,0.17578867542817317,0.04176847559094856,0.011005301551961364,0.010748242947724673,0.00015759083009494297,5.3335091502064325,0.030810548846280098,0.003600429566594957,48069036558536.64,0.0120832118927985,0.0009876390974415472,17917118533206.434,0.007247769555540786,0.000647711419506973,15306030588113.912,0.0831780111138774,0.02295158831781739
Bottom Up Cosine,26294,8765,8765,25.000713083658976,91.21325492858887,135.60692501068115,226.82017993927002,2869986837000.783,0.2738879886859981,0.09846384113601825,27765833652453.0,0.1969674449097315,0.051797036900660696,0.007906617045588009,0.0076788922948784226,7.901292860361576e-05,7.922069760777192,0.04455543492409894,0.005155575116299289,36471402205832.21,0.009432311876791612,0.0008366263059781142,20162516547940.87,0.00796213742769016,0.0007958179661342398,14544956540538.916,0.0900807016865305,0.026187985058949034
Bottom Up Linear,6509,8765,28550,81.43415385493026,3.5479729175567627,21.220435857772827,24.76840877532959,19834605816204.277,0.2923758037687648,0.12509072497644272,50573076084470.086,0.21885990628296798,0.0721914344436182,0.04517944350751455,0.04445082245280698,0.0047738498596220655,10.226057788320182,0.055637071015385606,0.006427415715673707,24039987508968.793,0.03803111978796559,0.46508225489712224,46808594817519.77,0.015623167097469828,0.002010080183378304,23542710704528.543,0.11082964840089211,0.11259596001264255
Bottom Up Clinear,779,8765,34280,97.7780313186343,1.3007829189300537,7.47238302230835,8.773165941238403,36896225940566.22,0.4369191112893967,0.263440609707091,3436661600169.7803,0.7944673870695854,0.9286118915260405,0.1303683762193014,0.12688665738317323,0.03812774899013841,4.437763741593404,0.046718095685528586,0.008526363361973545,100772087372972.81,0.05827634455848823,0.5532802717948581,60668744158020.72,0.15065949822372568,1.1614857044802107,33628953178622.016,0.2689878490349786,0.4922454316433866
Bottom Up Rank,31549,8765,3510,10.011694572007187,1.5204288959503174,140.14362907409668,141.664057970047,6819982150233.754,0.27657987761678016,0.10115392099784981,29233517496203.97,0.18160506217716588,0.044290384178299204,0.005496880453479202,0.00531864983308664,4.3640506925621836e-05,7.13816982665398,0.03557894005313238,0.0037092543884473016,6830867714853.36,0.0029033171396245696,0.0008167975372535905,9716471398661.934,0.005357108186034187,0.0006156470535368796,8766806459993.14,0.08455715916763605,0.025104940777052154
Bottom Up Mahalanobis,28809,8765,6250,17.827091474371773,36.4391233921051,166.49541807174683,202.93454146385193,958808669134.9067,0.27766200462148943,0.10063387836677765,25202070640704.293,0.20032771968219162,0.053795328499937366,0.0059804940656095085,0.0058253704240998575,5.0645130291539094e-05,11.637409114135412,0.04968348530879679,0.004353494084840217,3737923473274.245,0.0022292107218192933,0.0008316381682471569,45403276787775.625,0.013281800282034843,0.0007992660586784824,12550346595150.014,0.09150159850673721,0.026744041718128757
Bottom Up AR,26079,8765,8980,25.61396503037736,3.6021759510040283,239.6152629852295,243.21743893623352,4882942573661.086,0.2659746237415212,0.0938467853077147,29631364779824.703,0.1922031958693608,0.04954272545082942,0.006662975459957802,0.006500336830494918,6.300554190561935e-05,5.302186887111157,0.03669302385764767,0.005219909277381832,13870564781016.484,0.004428031862243162,0.000780982375361518,29699463360204.285,0.009914995270663607,0.0007635969661787418,13014055915785.096,0.08595236790532129,0.025036167486561973
Bottom Up Mean,21678,8765,13381,38.16708976297099,560.826868057251,119.72629022598267,680.5531582832336,11060085190427.691,0.27829916090251683,0.10646255552037434,34641866438307.164,0.1939666161185933,0.051107120762467206,0.007121999612123773,0.00691782423105801,6.549837378595527e-05,6.136397225009976,0.039750033000279315,0.005443150617263027,3584239362614.84,0.002255625724952774,0.0009014105865641413,54569430432074.67,0.015315299447677769,0.0008480161696144617,17309270237238.186,0.08941742657084573,0.02747129200501156
Bottom Up Median,26294,8765,8765,25.000713083658976,560.826868057251,151.65076518058777,712.4776332378387,2618125203667.6616,0.2816553249503037,0.10358029143569752,30270125161326.24,0.1998305967091148,0.053108259462027824,0.0063122242818418875,0.006124709291883745,5.094345786340455e-05,6.288409699422239,0.03869402677647382,0.004725017601146686,27923935190387.113,0.007574131008178902,0.0008459109984384836,26721278773553.42,0.009278987068151211,0.0007769304635218145,14588910721489.9,0.09052629596734968,0.02718122556978265
