Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,CO(GT)_MAPE,CO(GT)_MAE,CO(GT)_MSE,NMHC(GT)_MAPE,NMHC(GT)_MAE,NMHC(GT)_MSE,C6H6(GT)_MAPE,C6H6(GT)_MAE,C6H6(GT)_MSE,NOx(GT)_MAPE,NOx(GT)_MAE,NOx(GT)_MSE,NO2(GT)_MAPE,NO2(GT)_MAE,NO2(GT)_MSE,T_MAPE,T_MAE,T_MSE,RH_MAPE,RH_MAE,RH_MSE,AH_MAPE,AH_MAE,AH_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,3743,1872,3742,49.993319973279895,N/A,17.088664054870605,17.088664054870605,36.00070208523747,0.2206444023455116,0.06110993552281963,0.006008247300063637,0.006008247300063637,5.991328508227777e-05,0.6973666280329802,0.057216746410835365,0.028557358414605934,0.5231285011534038,0.0963374595786728,0.02067882743296738,0.7704825409740004,0.3941789603061388,0.1842537889350275,145695457764.74805,0.06353495735844882,0.030883468508106224,0.29941593999716926,0.1014838371922759,0.04402626327167774,14.308733909745344,0.0692901497114746,0.025687973545247437,18211932227.169235,0.12608684502542755,0.049407191114441806
Fixed Cut 55.0%,3369,1872,4116,54.98997995991984,N/A,17.29143714904785,17.29143714904785,32.41402666502472,0.20312232066869096,0.05602135341640717,0.0035702546863709316,0.0035702546863709316,3.7674349149537636e-05,1.8899136216885632,0.06067176970700876,0.02876824415987324,0.6761263497647377,0.09550997358700815,0.018105506742856086,0.6538837455889058,0.3470020143927754,0.152816873513997,121268658884.50404,0.05870810681498403,0.02899859129896866,0.3331637258538605,0.09707257279897503,0.04181753181928878,2.9081351815280416,0.0422540357096146,0.025547157082403682,15158582365.422853,0.11348888104567834,0.044014116547868035
Fixed Cut 60.0%,2994,1872,4491,60.0,N/A,13.562605142593384,13.562605142593384,17.79450114820224,0.1271704354124638,0.04160329280314152,0.013817826864227212,0.013817826864227212,0.0002519318812842691,2.3093033351942007,0.08508905785016257,0.025669806776986874,0.7430541525711631,0.09666787637098345,0.016892435223933126,0.4701760605630203,0.2664021509972789,0.10981889266888051,24708845021.843845,0.06369365905356311,0.024366928177976133,0.3044407118097431,0.10045385259431425,0.041210370445841575,18.073172916530083,0.07817488927366452,0.022908829762755146,3088605632.6940374,0.10393371855208214,0.03534031096759991
Fixed Cut 65.0%,2620,1872,4865,64.99665998663995,N/A,13.1166090965271,13.1166090965271,21.93717239847753,0.14541947796885274,0.0431628263915502,0.009905852165682386,0.009905852165682386,0.00027822888176304224,1.346360482280749,0.06441740269969559,0.025547393180004842,0.704476823108415,0.09721176712990022,0.017800772421825123,0.49524300469017335,0.27732734615391025,0.11368082622683716,62436773675.94489,0.06058395986141532,0.025119660971657513,0.29905116363357215,0.10061049380750663,0.040244362845072504,10.456362418293862,0.061084738486836106,0.025053275689794107,7804596713.89917,0.10207012978422478,0.036360918326063064
Fixed Cut 70.0%,2246,1872,5239,69.99331997327988,N/A,12.36741018295288,12.36741018295288,17.730284027911686,0.1268224664545251,0.040539232309581716,0.00717579599360039,0.00717579599360039,0.00020128913840071903,0.7770845721886704,0.05500363133990733,0.029205459823676467,1.049884085206979,0.11764551124129757,0.02096362286240659,0.40159747824642295,0.22817576936412004,0.09104921905232172,87679925798.62343,0.05968448943387086,0.029798024558825534,0.34337550818300155,0.10155505892596041,0.04442913199457246,7.822129940066263,0.052926945567528465,0.024913017990527832,10959990728.344372,0.09362370854010124,0.03513737471628911
Fixed Cut 75.0%,1872,1872,5613,74.98997995991984,N/A,5.5959837436676025,5.5959837436676025,8.73097066386832,0.08426006324941458,0.040874079990926786,0.02843106579205306,0.02843106579205306,0.001022674637890715,1.4134237740557256,0.06370947591313049,0.032382527323470064,1.3612863428810684,0.14453592332257406,0.028167793303425087,0.36734155902156385,0.1972396132391693,0.079778752009601,46754367725.248825,0.08398969673226729,0.03012189531051773,0.31055571499861295,0.10266528909016631,0.048948307533052425,28.77117583855466,0.10637681846286938,0.027877976722222968,5844295970.77899,0.10140099322520545,0.036146750853888326
Fixed Cut 80.0%,1497,1872,5988,80.0,N/A,5.878055810928345,5.878055810928345,10.799698391565448,0.09433875756608098,0.0396964390366624,0.02181307540821965,0.02181307540821965,0.0005731183873829816,3.461079329406985,0.09659417360217058,0.026959001900529113,1.3079099302373356,0.13782777133022045,0.026253905989442685,0.3632099073243358,0.19603436459804668,0.07984475961545254,98173197314.6739,0.10111506809752044,0.02765606402027344,0.3155169152955279,0.10809824840702098,0.040210474474708865,33.18384079477413,0.11591361157178905,0.028016000435411238,12271649670.51591,0.10896688382263348,0.03365122048248293
Fixed Cut 85.0%,1123,1872,6362,84.99665998663994,N/A,5.128216743469238,5.128216743469238,15.807012787719925,0.11945797423129907,0.042470152697792994,0.01505805790903741,0.01505805790903741,0.0008477907577246575,4.06925341473697,0.11606902054306568,0.03101349782503473,0.8415238042984172,0.10568537212948637,0.01952480986890764,0.48044041357216427,0.28811019722785935,0.12934978220124296,107440364696.60378,0.12788326484063994,0.03352582408577169,0.38030407187318416,0.13200637588017589,0.048759417599999966,27.382928551846874,0.10427076557358796,0.02906123148858077,13430045593.19753,0.12606762854189382,0.041819063315631906
Fixed Cut 90.0%,749,1872,6736,89.9933199732799,N/A,4.5021491050720215,4.5021491050720215,22.50957037957755,0.16195386320926228,0.05019170533539741,0.04356708261346689,0.04356708261346689,0.0027066427325843152,3.4874004279467647,0.10138912896316389,0.027709358525544812,0.9307963392811563,0.13690843972394195,0.03291488738896746,0.5363014464646173,0.34080716524279653,0.16614812067791646,117887622560.154,0.114284145804786,0.02932667434483999,0.39084985631091285,0.1252386904778094,0.04498121166110748,29.54123099286995,0.10803584589597712,0.026115427521870703,14735952827.199211,0.14152304524140039,0.04751175352352863
Window L1,3390,1872,4095,54.70941883767535,0.25086212158203125,14.847243070602417,15.098105192184448,23.661871243353573,0.16055660839588967,0.04657704460978921,0.01420012929803884,0.01420012929803884,0.00032478986265050303,0.9190606535918142,0.051448892335014436,0.0226919382260356,0.6341325350898559,0.09621549151501685,0.019344006966640626,0.6027760044194276,0.3272321320829388,0.14260694127715956,101582651454.56523,0.05816865594459762,0.030932206612655735,0.32649655966910734,0.09785372046145933,0.041405657837795144,8.002248911396945,0.05367457111749665,0.02429354765233824,12697831436.090752,0.1074187751438064,0.04102201663063311
Window L2,6580,1872,905,12.090848363393453,0.11905097961425781,42.291306018829346,42.4103569984436,32.510321568416785,0.19808465155430197,0.052471151670677556,0.0401921051329167,0.007119947764909955,5.646755680334559e-05,0.9249402316195752,0.05358016622901043,0.029588044816310267,0.49345245523158177,0.11416052125485163,0.02602524954560525,0.62840533491924,0.33459398653385963,0.14294087551757706,186404063496.63565,0.07754700135230698,0.03407702036516415,0.29524939307610193,0.10618427041625209,0.045286096552348554,7.08701935984646,0.0530855944727075,0.02636627636721078,23300507942.326855,0.11804451744727495,0.04460139779896216
Window Normal,6445,1872,1040,13.894455577822312,0.30083775520324707,23.40310001373291,23.703937768936157,32.306901742756835,0.2017567638191397,0.05512370272036309,0.13977895157698333,0.024761550323646297,0.0006423345050165628,0.6441335668065818,0.05984164078917965,0.02868045870615066,0.5056128839055507,0.11453406915686871,0.026993232175664635,0.5820555857901976,0.31686551424033554,0.13473272966477057,137870465268.20773,0.06456340218961398,0.03409543162317334,0.2978197391545648,0.10666561197764751,0.04702427518118456,13.85949969359681,0.06987573350265128,0.027229681086244892,17233808164.56795,0.11985803574988504,0.04431523070782102
Window RBF,470,1872,7015,93.72077488309954,1.9027199745178223,4.522055149078369,6.424775123596191,29.465364414453564,0.1878712237933366,0.053054542018177574,0.025184636173555104,0.025184636173555104,0.0009301302870570406,4.557839764119686,0.12208955710891424,0.034412456218087244,0.6856397901187391,0.1327464916117576,0.03554656592680472,0.48874727468959994,0.3637007178640231,0.20237179770851868,118979158128.46051,0.12084766703467745,0.0337093374817331,0.394412601150019,0.13865781232498425,0.05274094161261091,42.157319500421565,0.1414619628861573,0.034724477165983335,14872394775.779373,0.1540700085996756,0.05593628105237157
Window Cosine,6440,1872,1045,13.961255845023379,1.0038981437683105,31.561198949813843,32.56509709358215,31.760850807247646,0.1936931049609472,0.05209343488821588,0.03941341185429944,0.0069820038714436565,7.551502475156103e-05,1.5943015433779502,0.05746057269520878,0.029160306778479434,0.4594873290090384,0.10157916620286614,0.02252794045598205,0.5714484356577049,0.31118143380425106,0.12959377412597026,209226762619.22668,0.08590176355849961,0.03501895015246793,0.2921307526844752,0.10272485429050136,0.04519624974680241,1.6414258014155465,0.03945846532237626,0.026931710567770085,26153345331.94821,0.11237267058826166,0.042574735217555004
Window Linear,4315,1872,3170,42.35136940547763,0.18915820121765137,26.195612907409668,26.38477110862732,37.53843838227165,0.22567160122889934,0.06211882224569476,0.01152675100689599,0.01152675100689599,0.0001500374326240486,1.105632208668061,0.05400359917958205,0.02836266371939522,0.5374234700971391,0.10196843980235719,0.022681401943282446,0.6118763716588492,0.3312199249295454,0.14385462638534696,133553907989.1643,0.06241969587576772,0.029684619103694243,0.2897842603932646,0.09730533194571495,0.04103877344824555,7.596485091001953,0.05320651559855545,0.02495884079356523,16694238504.60693,0.1171652324459146,0.044106223133981125
Window Clinear,6915,1872,570,7.615230460921844,0.11009097099304199,30.68725275993347,30.797343730926514,31.28142643094202,0.19421329420124236,0.052671492697441785,0.06527609840654656,0.010979999731967463,0.00015214426697682048,0.7273663330037886,0.052681472465168216,0.02221047851855983,0.5376983477380335,0.12615381781969046,0.030440119926217157,0.6895554953602747,0.3633471730935598,0.16401743403615285,179435338723.90204,0.06958968407829709,0.025747205863800166,0.28508870013565674,0.0985079968199014,0.036943235988958954,6.49579580968762,0.04769456756021344,0.021722075674781162,22429417345.49801,0.12039600072125499,0.04423802337161108
Window Rank,790,1872,6695,89.44555778223113,0.23500680923461914,7.237131118774414,7.472137928009033,19.23067755602427,0.13964895997879972,0.04526161897024129,0.01393629117561729,0.01393629117561729,0.0004031444221991542,3.848039867691257,0.1070576011077084,0.028461685805208865,1.0146657410730058,0.1321366967633283,0.02734617180605836,0.4121400484393326,0.26098853349810025,0.11860822872457306,198523870361.87457,0.15193392435150874,0.03585379186680065,0.41317440361824714,0.1402164331214837,0.0455283914126571,35.64811818034126,0.12158257237011108,0.02802523496053652,24815483802.806965,0.13343762654583208,0.0411860334960344
Window Mahalanobis,715,1872,6770,90.44756179024716,0.439594030380249,6.131270170211792,6.570864200592041,21.77143825820398,0.15270929189468196,0.04721782869804391,0.019245051187101063,0.019245051187101063,0.0006327737549877895,2.6927109133917417,0.09898316069313254,0.03161991701695471,0.8188606637622258,0.12574824702347817,0.027947547420266984,0.41412332389781303,0.2667644090517069,0.12272440985383057,85164800723.4909,0.10845307376962005,0.03327655189794202,0.3267826379082542,0.11540887044021816,0.0474224604224949,21.74214635075755,0.09123256156198326,0.028793038938257978,10645600096.409563,0.12231808320274011,0.04245431600034734
Window AR,700,1872,6785,90.64796259185037,0.17949509620666504,6.047239065170288,6.226734161376953,19.50002220439797,0.1500279708112213,0.04919824318336748,0.013606082370389882,0.013606082370389882,0.000787110439422304,2.960666953740585,0.09718754051181092,0.02812679651670541,0.6562995780034088,0.1219523783051899,0.03077731949552893,0.46252767547292356,0.2981590556317281,0.14123979745804566,121887958553.52863,0.11184009879627753,0.030495858534440715,0.34239163210481843,0.11501683127395909,0.04456256721897917,20.370825393965262,0.0847142758690594,0.025946662592467126,15235994824.729385,0.12406302919620428,0.043891794429869596
Window Mean,3676,1872,3809,50.88844355377421,4.7307140827178955,14.4629807472229,19.193694829940796,35.18468185898176,0.21771137456446485,0.06060709096203229,0.008969576173429515,0.008969576173429515,0.0001322962118109748,1.1773730275245118,0.054532492838756004,0.025167283190945463,0.499290040857592,0.10466120945715902,0.024002946779498317,0.7558428246966228,0.3912036457649158,0.1851562820762758,190531960307.0099,0.07174943213435664,0.028015435729914637,0.2995542096655492,0.09480871546675548,0.03618139258437064,11.80839357939092,0.06053745065495917,0.02224076074621242,23816495044.592983,0.12552173713184944,0.047687936035132564
Window Median,3853,1872,3632,48.52371409485638,4.7307140827178955,10.51003384590149,15.240747928619385,33.509508358439966,0.20785188915157446,0.05736403584384766,0.008911450874389975,0.008911450874389975,0.00012504129231375,1.6229539036360447,0.05752543458291816,0.02757566713689831,0.5745646739503214,0.09780919640596666,0.021006769634311435,0.7477901545840401,0.3856617367959567,0.17831871541805241,170683695158.65665,0.07051971196672871,0.03193217073128717,0.3329519410543408,0.10251182207872657,0.04450269970437671,4.473778081900032,0.04577349219235447,0.02554241188045385,21335461899.990864,0.12207059175607687,0.04829593895519271
Binary Segmentation L1,2110,1872,5375,71.81028724114896,1.5278267860412598,11.023061037063599,12.550887823104858,6.9889051607864525,0.07541469240621651,0.0401195117549423,0.02510346001658299,0.02510346001658299,0.0007048440475656526,0.9341981993867435,0.06207720218674747,0.02593270734285531,1.0196872318411159,0.11576329599977722,0.02092897593031173,0.42784676316821657,0.2412558824436488,0.09831623616838675,9055801448.19145,0.0738040655899703,0.025911271393557152,0.32548643517313136,0.10570323388002834,0.042351631749254146,16.596633746065745,0.07508980679989685,0.025410782777797406,1131975184.3136632,0.09677645491535847,0.0349594951455838
Binary Segmentation L2,2110,1872,5375,71.81028724114896,0.4163670539855957,10.971746683120728,11.388113737106323,11.742979002413456,0.10079597367642312,0.04151707120693727,0.00634857035833773,0.00634857035833773,8.431523663629062e-05,2.265100483076604,0.08615097408612676,0.030311135417164684,1.2147603033446988,0.1302223657830385,0.024121170281034967,0.35848913431750223,0.1922972411796171,0.07742553399116775,25970356728.318398,0.08908973378224284,0.028744117687007943,0.3254988989143484,0.11230226328684563,0.04334768869167046,20.123402538829822,0.08331314429023816,0.023830906125170623,3246294595.5443726,0.1000650333053586,0.033672742329598764
Binary Segmentation Normal,6250,1872,1235,16.499665998663996,0.7986018657684326,17.845466136932373,18.644068002700806,30.709606294636348,0.1943411054557514,0.05393140045167666,0.009738332176975527,0.009738332176975527,0.0001677753748060859,0.9017904129118486,0.05821032826938036,0.03154241975045238,0.5395931263016943,0.12599753862234148,0.030821169004477164,0.6323167645716903,0.3397692988646911,0.14974753202987512,194534023499.48062,0.0730800869277751,0.03550458034047529,0.3128752983026833,0.10893025641114958,0.04511016861673295,9.40468473488275,0.05737973316617818,0.025908278555846723,24316752942.74886,0.12093083498678026,0.04659166551554285
Binary Segmentation RBF,6255,1872,1230,16.432865731462925,84.92846775054932,35.92551922798157,120.85398697853088,36.55744436431352,0.2189020121079028,0.05956535426160933,0.00455059085950135,0.0033095206250918913,3.1169386664666634e-05,0.7647486052720469,0.061214392317955356,0.031583904922526225,0.4610031145455072,0.10793665214981189,0.024307274166282863,0.6340125215586417,0.3371882547890461,0.14500818963924722,149576257219.09143,0.06263324588641085,0.032748098886764096,0.2963810304680244,0.10586120267575931,0.04375231749180049,12.958984282965778,0.06916802410088525,0.028452187764385593,18697032158.846066,0.12077666308160782,0.045681062064910086
Binary Segmentation Cosine,6255,1872,1230,16.432865731462925,83.68237280845642,23.303830862045288,106.98620367050171,32.0415042517707,0.19627094199420939,0.052601144837122346,0.020560430341847163,0.014953040248616123,0.0002469962835631232,0.7739653105501174,0.05612289642529467,0.03078061552667236,0.4797203579227414,0.10961314532602989,0.025809806442066416,0.6030863470568076,0.324249597298165,0.1381208702007801,150838614532.6906,0.06503348528638123,0.03223025830041151,0.2896879082884155,0.10251526602831827,0.04547041701258337,5.163845772941757,0.04890633481110118,0.027485168554666217,18854826821.507862,0.11470808842726424,0.04409315964473318
Binary Segmentation Linear,2110,1872,5375,71.81028724114896,0.9410171508789062,12.59846305847168,13.539480209350586,8.253888242988864,0.08055557663620477,0.039599759194014233,0.013488937894396744,0.013488937894396744,0.00023679794719968494,1.130691689737342,0.05976822510361672,0.028255121161337136,1.0115004095259654,0.11436517218732413,0.0197641223420896,0.3824009174231616,0.21463602898037074,0.08503041285526775,30203846546.97626,0.06507713358806541,0.027239432744641873,0.33015993634368745,0.10068965195345496,0.04431965328715473,15.44703787484268,0.07260312781898674,0.02442511515872909,3775480821.6931853,0.0901479817703025,0.03360880183630427
Binary Segmentation Clinear,5715,1872,1770,23.647294589178355,0.5297591686248779,16.68751311302185,17.21727228164673,29.974193590806276,0.18863746008642876,0.05199577276082234,0.008029129485981714,0.008029129485981714,0.0001276010496103239,1.5894453992194206,0.06128697694798697,0.031199265701945048,0.5040106637153737,0.11038205254343743,0.025793531565042712,0.624632922187448,0.3359218918044527,0.14624629986854668,229887998579.67352,0.08771996050733204,0.03432253673410777,0.31342398863490045,0.10644641699758994,0.04623540280006433,4.375737825383703,0.04469512628823986,0.025068579764314397,28735999827.132874,0.11788987683268104,0.04512362378055671
Binary Segmentation Rank,6255,1872,1230,16.432865731462925,0.5357203483581543,28.072652101516724,28.608372449874878,35.755861223296726,0.21648634179721887,0.0591305733756153,0.008995768272045793,0.006542376925124214,8.682109931439491e-05,1.1345183850027862,0.056137626481857196,0.03091167232216672,0.4929862577662113,0.10958145283561806,0.02545803383146777,0.6095495355367834,0.3291056471364392,0.142063502108432,219812025453.64163,0.08585678579148914,0.03668262262776788,0.29419359906509784,0.10375596843209248,0.048256398138748866,5.623272361407281,0.051007663530797484,0.02865495332924782,27476503187.195118,0.1198092328663295,0.046405572104095176
Binary Segmentation Mahalanobis,6255,1872,1230,16.432865731462925,83.37695693969727,17.685399055480957,101.06235599517822,41.556057359828394,0.24666042313633274,0.07049102384336241,0.011578791658456442,0.008420939387968321,0.00010642152793825289,1.0199384619713625,0.05732240741242912,0.03171603017982721,0.521119862138026,0.11181632319626378,0.026349495890905694,0.6016154476617929,0.32692571695309186,0.141180921003486,185621660502.0595,0.07140126653304847,0.037455076259260124,0.3031907092252899,0.10510061170737242,0.04403890948048561,8.839631266511008,0.05734862187492137,0.028156565807025406,23202707569.364048,0.12312453877517837,0.047436805499036415
Binary Segmentation AR,6255,1872,1230,16.432865731462925,1.4127299785614014,60.93761706352234,62.35034704208374,31.151169706212716,0.1938325189327107,0.051026705493368206,0.010164895262219654,0.007392651099796113,7.794699372756257e-05,0.6860752112356884,0.06101840717436162,0.029687666557712905,0.4874896797951913,0.1118429303619047,0.024994086519579583,0.6139543946634605,0.3281772783856715,0.13835255032445584,155974403718.806,0.06543157086615267,0.03308154160721746,0.288834390388701,0.10553154266235336,0.04430259663896896,10.891833002831731,0.06254596837316642,0.02590387545978468,19496800470.366943,0.11697160848201446,0.043428371199351945
Binary Segmentation Mean,4957,1872,2528,33.77421509686039,258.14981985092163,26.2330801486969,284.38289999961853,35.24252727958449,0.2159092222611003,0.058805250584999295,0.004638628729546677,0.004638628729546677,3.747611140190766e-05,0.6433152327599767,0.05266181136610201,0.026908905210121015,0.4503304863896328,0.0985505569465112,0.02150912315206484,0.5729638974006939,0.3119399961842613,0.13064347112298122,148766983691.83554,0.06509777067270099,0.030988697596412866,0.2850554058784199,0.09844002360335624,0.041450841446366835,8.263934353003428,0.05435842269749194,0.025019315639478738,18595872967.162254,0.1126995540576337,0.04192038510797837
Binary Segmentation Median,6253,1872,1232,16.459585838343354,258.14981985092163,14.176383972167969,272.3262038230896,32.936195558978326,0.20871399077084365,0.05801518933500886,0.01347554449101875,0.01347554449101875,0.00031459460925998146,1.0432222408699916,0.053411693873657934,0.026347705935367238,0.5060541846824467,0.11010414062910537,0.025770838308083334,0.6892232599638223,0.3601969285721627,0.16037351080066603,130712810152.0793,0.060498523514843666,0.028973345615153988,0.3390369726880537,0.11649021033920327,0.044018432531091216,8.281804317224145,0.05090166880145701,0.02171610194000428,16339101274.486036,0.12172408762403644,0.045691214884329374
Bottom Up L1,2110,1872,5375,71.81028724114896,0.16286468505859375,9.258666038513184,9.421530723571777,12.98177056947643,0.10714385450531107,0.04149061508280942,0.020367932063964353,0.020367932063964353,0.000492616444181188,0.8402045738986589,0.0630807865243415,0.02888359868958448,0.9620385772431229,0.11099698740123863,0.019743711457797856,0.3815510414975095,0.21221430040041464,0.0847378881142018,58479712104.175514,0.05732202784425451,0.02600301411268393,0.30824028130010683,0.09845527849272494,0.04314302308588003,12.73535664418351,0.06660222912970558,0.02518689375840262,7309964016.550642,0.09202292454524433,0.03371017009319263
Bottom Up L2,2110,1872,5375,71.81028724114896,0.1027839183807373,12.054584980010986,12.157368898391724,9.457920276865835,0.08827189538292687,0.040052867855009396,0.009904765667288935,0.009904765667288935,0.00016495618257106665,3.4139328205374575,0.10408988478399074,0.02841238990265763,0.8679857032503665,0.10580555439709212,0.018823659836346953,0.4431661836470211,0.24990280094532372,0.10176744208986731,62551929248.80866,0.09893932507727644,0.03161372020944231,0.32598315668998795,0.10849184521909694,0.045549496324054785,28.529486626694506,0.10671432201770317,0.02835235316787342,7818991161.48214,0.10901504918633721,0.03684211069597784
Bottom Up Normal,6250,1872,1235,16.499665998663996,0.17848682403564453,27.788135290145874,27.96662211418152,30.482848128662546,0.19242785110924263,0.05197929613130298,0.007682425151242008,0.007682425151242008,0.00010336807525585274,0.8975427512384605,0.06744114513155922,0.02994657281591583,0.4731051265561226,0.10492286417387607,0.024023688892139253,0.5655190945115864,0.30849648599282886,0.12928427107056434,97794491019.15533,0.05648691959199733,0.029816722569848072,0.3398159072057862,0.1227598142598813,0.047488574102567786,14.751829497669638,0.07304679214297473,0.027019595242160976,12224311383.334196,0.11665803719420009,0.042457761112469405
