Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,DEWP_MAPE,DEWP_MAE,DEWP_MSE,TEMP_MAPE,TEMP_MAE,TEMP_MSE,PRES_MAPE,PRES_MAE,PRES_MSE,Iws_MAPE,Iws_MAE,Iws_MSE,Is_MAPE,Is_MAE,Is_MSE,Ir_MAPE,Ir_MAE,Ir_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,17530,8765,17529,49.998573832682055,N/A,49.51416492462158,49.51416492462158,5828112572325.099,0.2783096269596064,0.10221159711427602,34170349161723.887,0.1904991393037746,0.049910159041018365,0.009310736401497028,0.009019323488939237,0.000111944579364554,5.386452055563827,0.036900891393593434,0.0050777783114719895,69343570720668.38,0.016783505913926265,0.001091953577402957,51564475989406.16,0.014796341878927088,0.0008871678307517446,26817751407354.59,0.09105147148979342,0.02654843340904763
Fixed Cut 55.0%,15777,8765,19282,54.99871644941384,N/A,55.97018790245056,55.97018790245056,11346957619111.988,0.2721979874181931,0.10173405735129736,34301069420628.22,0.18379741015692672,0.04666140058780469,0.009214609336872544,0.008951145616945443,0.00010720860162013054,5.318850642588498,0.03671534660612997,0.005166515869738421,22857313548510.156,0.006575584073561779,0.0009926520953663005,7958699406796.468,0.005420272514822957,0.0008020733169676093,12744006665841.791,0.08560962439776278,0.025910651303799197
Fixed Cut 60.0%,14024,8765,21035,59.99885906614564,N/A,58.89231085777283,58.89231085777283,9342118554873.385,0.2708937349612608,0.09836959840698657,35262571439710.92,0.19887972778288676,0.053820836756010446,0.008947281454610722,0.00870468103109724,0.0001028380835829488,3.9839035792882282,0.033621910711632556,0.005116445976160128,14642917284071.508,0.0047257647502470836,0.0009367288136965746,27799544954677.98,0.009607293362958732,0.0007983970165320608,14507858705556.057,0.08773885210001309,0.026524140842161478
Fixed Cut 65.0%,12271,8765,22788,64.99900168287743,N/A,43.235965967178345,43.235965967178345,5029418889990.299,0.27522301396086196,0.09982488185573278,29724826133070.598,0.20521816331661852,0.05663087039287741,0.005700511906206938,0.005538526561003934,4.967082301187677e-05,3.7755718769188262,0.033645512394196296,0.005410804157932405,68186626022479.27,0.016586717969816783,0.0011629352445978723,63872635231528.305,0.01741592973584684,0.0009260118049414161,27802251046178.49,0.0922713106563899,0.027334195713182394
Fixed Cut 70.0%,10518,8765,24541,69.99914429960923,N/A,43.308727741241455,43.308727741241455,2479087849215.4927,0.2755049411808684,0.09878667414338822,26812019215035.47,0.19996480293717553,0.05356806207164581,0.006130918001015879,0.005956548149460861,5.2199787240535835e-05,7.386957018250494,0.042448548878407565,0.00481282696054963,6224312856735.952,0.0029116513589364503,0.000997950495100603,28970181323478.34,0.009778641901874574,0.0007576251163271985,10747600207411.9,0.0894275224011195,0.02649588976237544
Fixed Cut 75.0%,8765,8765,26294,74.99928691634102,N/A,42.779804944992065,42.779804944992065,8746637885089.112,0.2784902805004979,0.10373373649738478,35167420870997.03,0.20124567439445729,0.0550105065261025,0.008056952736869545,0.007823934100597563,9.175608248369601e-05,5.118229433511433,0.03650464629033418,0.005149421190778133,7128379926158.063,0.004223717720704853,0.002981474766590911,39529456366408.92,0.013144676185024384,0.0013435728111696348,15095315841442.803,0.09023882153193515,0.028051744645751556
Fixed Cut 80.0%,7012,8765,28047,79.99942953307281,N/A,41.62497615814209,41.62497615814209,18650603730198.137,0.28252141008558934,0.11762250074725213,47143700417537.69,0.2047793234326274,0.06267793474245612,0.005138675067949855,0.005049920130135406,5.015323021998621e-05,5.06512421551989,0.036089596994208044,0.005145477019013788,15732358062283.916,0.006351719598780759,0.003500138583300187,73845580638534.0,0.020412629353127935,0.0014229432656191524,25895373808092.8,0.0925340999324102,0.03173652459797694
Fixed Cut 85.0%,5259,8765,29800,84.99957214980462,N/A,28.877007722854614,28.877007722854614,24930308790340.086,0.2909292351016365,0.13497330793283924,48671776193114.03,0.20758565682368668,0.0652931205575397,0.009861343051103677,0.009669322109800718,0.002721347336388514,4.3829276609016325,0.03554365391399686,0.005739990551593637,22122646658089.863,0.04018995156467002,0.5373677405564354,42403743993067.51,0.01375825136064544,0.0013779836023683145,23021412605768.973,0.09961267847907229,0.12457891508952827
Fixed Cut 90.0%,3506,8765,31553,89.99971476653641,N/A,18.5228009223938,18.5228009223938,9914605139240.637,0.27443900626147194,0.10115225282058946,37427334830945.34,0.20243661391613063,0.05688165973128284,0.008469211837530835,0.008339719632000862,0.0017366429064638272,6.161572598711312,0.040044304069185556,0.0053011289820497215,18750278821080.31,0.03932895292878097,0.5415542867175059,21952181661055.297,0.013376491209014773,0.00447324035015317,14674066742054.383,0.09632751466943058,0.11851653525134094
Window L1,26294,8765,8765,25.000713083658976,1.1802327632904053,109.39938688278198,110.57961964607239,2558795289202.478,0.2736489672753795,0.09791434106334115,26868702673336.37,0.1984972306256291,0.05282664873225404,0.007792408601690596,0.007582277288022212,7.970403641252325e-05,5.440076389276971,0.03727143101029539,0.005241626471531256,7722888426507.462,0.0030790548840102525,0.0007909095265134873,43301952557749.13,0.012919483300775705,0.0008023461264752087,13408723157799.938,0.0888330740640178,0.026275929326087962
Window L2,26294,8765,8765,25.000713083658976,0.6505100727081299,121.59440803527832,122.24491810798645,2761094630239.5903,0.27116151455580556,0.09604825036144495,25781967728849.76,0.19816889887509279,0.05271626958111438,0.01110201271559575,0.010734694815496321,0.00016559349643336117,5.127124385218958,0.035466825239866974,0.004738856341625034,30863952599110.625,0.008233482159587396,0.0009117291167849385,25871076484304.844,0.009071824867625004,0.0007485899250225873,14213015240418.12,0.08880620675224493,0.025888214803737594
Window Normal,10604,8765,24455,69.75384352092188,1.6268649101257324,40.103402853012085,41.73026776313782,3067218141321.288,0.2758827483636294,0.09945135901287744,29127538569766.35,0.1998776370481684,0.05379881464598674,0.007787970975622045,0.007573679132820541,7.509242726377256e-05,8.71220737323673,0.047590421941228846,0.005226596688278514,10103535399977.395,0.00374505185921895,0.0009562831248568289,53495024102787.02,0.01492439287548345,0.0008038499561870932,15965552702309.912,0.0915989885367572,0.026718665975908478
Window RBF,27374,8765,7685,21.920191676887534,231.3758988380432,144.7244837284088,376.100382566452,812137676613.6304,0.2745321307823154,0.09836461090201064,26019105236679.367,0.199889853010793,0.053589875584799114,0.008401104123769512,0.008128791767216153,9.330489893002818e-05,7.97768646081985,0.037624744887582905,0.003640051495009544,33456178868507.418,0.008772618102356808,0.0008411882815918885,36032671966686.24,0.011342722137457984,0.0007897919766237985,16053348958082.303,0.09004847678128579,0.026219803856494164
Window Cosine,26294,8765,8765,25.000713083658976,54.90178608894348,151.58582520484924,206.48761129379272,1672106139923.6985,0.26997208545897183,0.09532023974761064,28646281420084.76,0.1917309309382647,0.0494460251022199,0.0040534414301052315,0.003950867714859885,2.575759146193003e-05,4.478567582919941,0.03400673889959444,0.005016347950856521,20696359870705.33,0.005962929687585889,0.0008223054621849319,6578858706426.3,0.004964399032403642,0.0007443951984401296,9598934356190.615,0.08509799195527912,0.025229178508795778
Window Linear,15739,8765,19320,55.10710516557803,0.8311202526092529,71.77054286003113,72.60166311264038,7168456720220.177,0.2843062914699313,0.1066091068740992,35120032021010.438,0.1959840609998754,0.05228204943351426,0.00629960859409608,0.006135724821436873,5.246000884898375e-05,4.318624012684913,0.03329897793798355,0.004691009656015272,8973058337980.715,0.0034058808936437146,0.000856381495385546,9195873306237.252,0.005630783824542324,0.0007754154118896495,10076236730908.578,0.08812695332456756,0.027544403813292217
Window Clinear,26244,8765,8815,25.143329815453946,0.5790016651153564,206.27905297279358,206.85805463790894,3160881783890.3237,0.2716094616637785,0.09658915787534358,28490394900413.434,0.19251052823294476,0.049642746180987136,0.005588446192910606,0.005461696709446608,4.663318516006329e-05,7.893914416046283,0.04521216272958902,0.005498630585702877,3794982542561.195,0.0022239134901316576,0.0008114825508861096,3935019398028.2773,0.004485321126760863,0.0007893851778202838,6563546437483.305,0.0869171806587743,0.025563005925983356
Window Rank,34984,8765,75,0.2139250976924613,0.676098108291626,111.31839418411255,111.99449229240417,4262661544411.438,0.27599924330327263,0.09987707124882124,24482146540153.035,0.18288865667911533,0.04492211624773021,0.006283753414916471,0.006100711458557168,5.3608840491820435e-05,4.329481091005124,0.029037588498521977,0.00376329700007794,7492599680609.633,0.00310538172471752,0.0008932581848881605,12380525833326.168,0.005735204331757365,0.0005567518611283494,8102988933083.8955,0.08381113099932212,0.025011017230523024
Window Mahalanobis,34989,8765,70,0.19966342451296384,13.74593210220337,117.48088788986206,131.22681999206543,5291325250438.004,0.28394552235496323,0.1052525883007304,29163007343795.797,0.1894702831523489,0.04794719968529024,0.005657087272286995,0.005495583824012503,4.249151281553582e-05,6.367911655222506,0.03339610103305268,0.0036176378871467913,6763452012468.706,0.002951830439269543,0.0008971626354204814,10346491749543.695,0.005450151209052824,0.0006177805181386145,8594046059375.2,0.0867849120021148,0.026395810089923713
Window AR,10094,8765,24965,71.2085341852306,0.9735710620880127,43.34676504135132,44.32033610343933,2496541839129.686,0.27805104369144784,0.10103133482362901,24339384561855.023,0.20963605483669742,0.05923144265332807,0.006699687076564725,0.006516097200293345,5.967689133747505e-05,4.090812553327998,0.034045910426062316,0.005177413168030027,15947012677349.521,0.004956304589840197,0.0008757997165680414,64470678556882.484,0.018605255826041833,0.0014318872958092872,17875602939203.27,0.0919684444283962,0.02796792575811707
Window Mean,23891,8765,11168,31.854873213725433,306.5410158634186,122.58655500411987,429.12757086753845,7396006702340.595,0.28091195192808355,0.10445942266855211,34348743257240.75,0.19182412225950385,0.0500158567189916,0.005161319945295244,0.005021114869986156,3.719086141147092e-05,6.576158836941127,0.03958121860253699,0.00473735004041076,14750612645372.145,0.004718148188783692,0.0008832775740735942,13993907126047.54,0.006620020071320196,0.0007623976949042756,11748211621834.367,0.088112762653368,0.026815915926390724
Window Median,26294,8765,8765,25.000713083658976,306.5410158634186,143.2843108177185,449.8253266811371,4434833945002.302,0.26406776190231784,0.09193684482725648,28667356024755.605,0.1824017982039235,0.045043356071055085,0.009451427833745144,0.00914617232701173,0.00011389278849262517,6.714560406808991,0.04091403834483234,0.0051687682521016015,12747374230661.527,0.004207575622428468,0.0008122343430874972,68970866532402.52,0.01810046369686287,0.0009425996006060884,19136738455471.24,0.08647296834956225,0.02400294931376665
Binary Segmentation L1,32959,8765,2100,5.989902735388916,21.992162942886353,218.3967957496643,240.38895869255066,5763977044587.967,0.2732124832770034,0.09876682585779624,30069296682915.383,0.17993878342160077,0.043619816438246375,0.008054846324527723,0.0078107335593503215,8.364803027306713e-05,6.08229642271861,0.03223691370612402,0.003461918585661975,11089226867887.152,0.0038254984039630376,0.0007986896582416621,24999335677997.855,0.008566382850081555,0.0006096025362306474,11986972712232.188,0.08426513253635283,0.024556750184408352
Binary Segmentation L2,22659,8765,12400,35.3689494851536,3.997548818588257,149.1520562171936,153.14960503578186,8592947914472.644,0.2677235496381168,0.09659358673412245,31748852244494.453,0.19202769431357697,0.04962144238314587,0.006077227401482074,0.005903181394504993,4.9152113865470546e-05,6.788851636818764,0.04088399562299019,0.005009511060617883,12921737045096.064,0.00434703340521905,0.0009424950628428488,15346538705415.16,0.0069375161970977265,0.0007813363913176967,11435012651580.627,0.08630382842858376,0.025499587290985223
Binary Segmentation Normal,6874,8765,28185,80.39305171282695,8.899454832077026,28.12871813774109,37.028172969818115,16371064680260.96,0.27891235796408675,0.111736046252688,47987561402599.12,0.2087160071490281,0.06557627899122428,0.01002249616284516,0.009893509136098478,0.00032638842589845327,9.128243639113835,0.04962227451257626,0.005692434382160134,14885607376090.18,0.03638257654768728,0.4804344992411789,26305964438314.996,0.01035379967122052,0.0016793829466329258,17591699649545.404,0.09898008749678161,0.11090750503996437
Binary Segmentation RBF,32964,8765,2095,5.9756410622094185,7310.921989202499,128.68821787834167,7439.610207080841,5049435594260.75,0.2799175509079197,0.10294526739445392,29757317566181.957,0.17910470658839145,0.04339554227092408,0.00989105249695985,0.009613675384054577,0.0001342056262137576,6.678096522912174,0.033905474860571966,0.0035800803350053896,44522750551506.984,0.01130319246377853,0.0009761929147349668,17760106242562.49,0.007421344882916123,0.0007118057105605784,16181601659086.258,0.08687765751460393,0.025290515708648806
Binary Segmentation Cosine,22659,8765,12400,35.3689494851536,5201.649374008179,119.75536298751831,5321.404736995697,9510217552588.39,0.27886047700874034,0.10377323377786611,35977259907146.01,0.19888729898997842,0.05371210470279747,0.005474280299010592,0.005329119413937888,4.0129904804675406e-05,5.797596696386815,0.03841745385358634,0.005200469917542074,5565147178372.417,0.002723239112442425,0.0009481180164637857,18920900332689.715,0.007619187523799962,0.0007549823953736143,11662254161800.146,0.08863946265041339,0.027404839785807922
Binary Segmentation Linear,6874,8765,28185,80.39305171282695,14.55210280418396,28.771960973739624,43.324063777923584,20410613463704.695,0.2696814936519065,0.11141943317853668,48153937118936.99,0.20480739699501088,0.06388437995005021,0.011009445667139548,0.010851544857363941,0.005119813000450303,4.579485479241032,0.035089805169945254,0.005087220481856623,11180622903795.025,0.03602100058943016,0.4853367396034873,119726934827099.69,0.030404874668474694,0.0018715082546312467,33245351385589.84,0.09780935265535447,0.11211984907816959
Binary Segmentation Clinear,2139,8765,32920,93.898856213811,8.189053297042847,10.09559178352356,18.284645080566406,22853868349696.117,0.33907291440691445,0.16042352839076893,30880168144263.832,0.3757379576021767,0.1954154658914983,0.015910927631318652,0.015581949371956304,0.002560951355923954,10.521420966648833,0.057558752815018974,0.006869250743022958,43718477090012.516,0.041640949584314545,0.45269877074537385,42684423913588.016,0.07422625678364926,0.2583908649407438,23356156249594.867,0.15063646342734016,0.17939313867788909
Binary Segmentation Rank,33129,8765,1930,5.505005847286004,8.113381147384644,186.27371907234192,194.38710021972656,7850346412344.733,0.27454760048553434,0.10112321552638458,31458556585608.01,0.17813303858297888,0.04295749625070519,0.006256809468718983,0.006094039891533579,5.398188697744129e-05,7.702544129260648,0.03697331213576131,0.0037093991067195576,28687201157542.793,0.007799932834588939,0.000922326756367917,20313106674557.305,0.007526426596707828,0.00059684075904244,14718201805009.87,0.08517905842118338,0.024893876714366176
Binary Segmentation Mahalanobis,33129,8765,1930,5.505005847286004,7091.816879034042,125.37276911735535,7217.189648151398,6710707681847.166,0.2859488755938255,0.10777443657934764,34556453896010.223,0.18138288342657388,0.0454308564648806,0.00940114667500874,0.009172260854563349,0.00010476571086377367,7.705910299869505,0.03716914392331575,0.0036852620921948276,29666781570919.07,0.007962239883477678,0.0008580334434955003,13376016378110.92,0.006258731286494752,0.0006500039629499057,14051659921148.936,0.08798235582804098,0.026417226375622088
Binary Segmentation AR,1244,8765,33815,96.45169571294105,33.01339507102966,11.094278812408447,44.10767388343811,31237769541784.61,0.3909616516535688,0.2128395611306225,9582260518613.424,0.6830507874102819,0.6842388007718488,0.05828107630183535,0.056822448427747974,0.016065302298740352,13.954680873019182,0.07132827740531124,0.008038376435406178,140325728682193.53,0.0649003235161301,0.49218102955074017,37211845225638.29,0.14399525531480223,1.166164477041127,36392933994707.01,0.23517645728797312,0.42992125787141483
Binary Segmentation Mean,19463,8765,15596,44.48501098148835,19703.145341157913,71.43895316123962,19774.584294319153,2444472703451.401,0.26793316668365647,0.0938633557469951,23426504240366.438,0.19144570451747356,0.04934014792379904,0.005824590386131265,0.0056426794608968505,4.4722192553603063e-05,5.197329179564852,0.036365251743840865,0.005146233304622393,5509338324885.371,0.002758328695581331,0.0010114118555978363,6941275656660.653,0.005306347252740022,0.0008533619981505262,6386931820894.648,0.08490857972569771,0.02504320550361985
Binary Segmentation Median,22659,8765,12400,35.3689494851536,19703.145341157913,117.22477698326111,19820.370118141174,8752703887910.332,0.27287703508245875,0.09986920182681407,31605047772368.305,0.18932374260560259,0.04841255250530172,0.009808827187937274,0.009555535799082266,0.00012543320416121353,5.637139656334874,0.03759338041447761,0.005088723790781633,7792931802280.137,0.0032371384787931285,0.0009689398526048562,17333399645110.836,0.007301765333103549,0.0007504462556575162,10914013851278.982,0.086648099618919,0.02586921623922012
Bottom Up L1,32189,8765,2870,8.186200405031519,1.763782262802124,122.25827598571777,124.0220582485199,5505170391650.619,0.27621475327471573,0.10027861493049317,28799515384897.652,0.18283914959828695,0.044723302235032035,0.008523160375104245,0.008249230649260381,9.721261739733419e-05,6.991667326181547,0.034397630231096224,0.003373892589947765,5332636915984.665,0.0025924512241516356,0.000840408313528578,12120361969129.463,0.005859782579946072,0.0006332034398823557,8626280776944.677,0.08502549959290817,0.024991105687713528
Bottom Up L2,26294,8765,8765,25.000713083658976,1.1616029739379883,110.25997400283813,111.42157697677612,1032872265297.0398,0.2774313946990557,0.10045557741438658,27241864630277.902,0.20187702654954504,0.05458012857352125,0.006542752557829057,0.0063931019724004605,6.232780110561559e-05,6.291544404124108,0.03877159688323451,0.004703313003195461,8729745525194.805,0.003374600725450076,0.0008758681193989329,29311618789060.81,0.009917958229516475,0.0007772860719586308,11052683534972.674,0.08962761317653234,0.026909083497261083
Bottom Up Normal,6484,8765,28575,81.50546222082775,1.7029571533203125,29.317325830459595,31.020282983779907,20933051571624.6,0.29293411679014125,0.12887504566414965,51736584297317.67,0.21814688862186232,0.07240074144172903,0.00579286951567697,0.005678823266083371,0.000498665765103264,8.608811315389847,0.04842283856971652,0.0059466994500018645,15980977894445.135,0.03648696535954528,0.4696542732118192,58725495952894.97,0.017408620699547652,0.0014666264006811865,24562684952714.832,0.10317970888448125,0.1131403419889147
Bottom Up RBF,31794,8765,3265,9.312872586211816,251.4165871143341,112.6958692073822,364.1124563217163,8892773792558.121,0.27669559771537944,0.10233687341431293,34289564893975.01,0.18723257484062855,0.047854020349143725,0.005636115832824041,0.0054822882411033075,4.2594935268377155e-05,5.771322294945651,0.031924933585271605,0.003584897979637768,9423072379609.596,0.0035201244607064165,0.0008633279433071738,29179671298740.21,0.009899095584909251,0.000704745476721117,13630847060814.54,0.08579243573799948,0.025897743349731956
Bottom Up Cosine,26294,8765,8765,25.000713083658976,65.435555934906,125.33439326286316,190.76994919776917,1049729165889.3601,0.2731416971149104,0.09767668934375176,27795134127278.047,0.19170658422469344,0.04935804900928603,0.006274287902803002,0.006100459265426604,5.3741525808012906e-05,6.220622991631873,0.03881624863807122,0.004875749108608682,5982601410827.053,0.0026685997449009623,0.000756103206279577,10552606342618.03,0.005781457603439692,0.0007262467782113014,7563345174436.321,0.0863691744319059,0.025574429828657555
Bottom Up Linear,6509,8765,28550,81.43415385493026,3.1925129890441895,21.09092688560486,24.283439874649048,21021489828698.824,0.28348275747395696,0.12066938086229662,47108787624891.53,0.2049550207192908,0.063148273845407,0.02303177511647252,0.022660953999502152,0.002957704164476528,8.689081509679776,0.04902925669831506,0.005819581366832255,25714770619240.24,0.03851776024942176,0.46786533537273745,85246951535257.08,0.023318411365634614,0.0018595387678788154,29848666601349.062,0.10366069341768586,0.1103866357299383
Bottom Up Clinear,779,8765,34280,97.7780313186343,1.324530839920044,10.043523788452148,11.368054628372192,39256011598499.84,0.4674496475118999,0.30069372288044327,3677124229178.3066,0.8101652956159341,0.9764490435048642,0.01938372072499904,0.01896391017844429,0.007494323662715723,9.706286648799988,0.06249049823936381,0.009406208064141748,138779517824207.42,0.06429001949702014,0.49261478671401715,44289734132696.04,0.14652383170250338,1.1897287486969217,37667064630764.87,0.26164720045752277,0.49606447225385075
Bottom Up Rank,31549,8765,3510,10.011694572007187,1.3539831638336182,120.40113687515259,121.7551200389862,4661865155221.584,0.2765522829240008,0.10046415072542735,28924446550290.95,0.1844459809554229,0.04569597432422421,0.006251526710360766,0.006109512358095927,5.721607692003656e-05,6.006862295545387,0.03257480118240926,0.0036163635859458856,32865594538123.844,0.008624200017360976,0.0008151777149451792,21913790589283.938,0.007941222142971011,0.0006223618165706342,14727616138820.836,0.08604133326337547,0.02521187404067225
Bottom Up Mahalanobis,28809,8765,6250,17.827091474371773,15.793086290359497,198.5376579761505,214.33074426651,1444081082355.6272,0.2797316474489427,0.10214492717041841,27182811504197.863,0.20549654382545765,0.05613172633047256,0.007716616416053545,0.007495846402808514,7.612743744874799e-05,7.447739056564641,0.03580567712594011,0.003448237184020201,12408452726750.33,0.004122099840788536,0.0008083723893395937,15020826239150.008,0.0068753657645185835,0.0007925929630999129,9342695258743.398,0.08992119673474143,0.027233663912466604
Bottom Up AR,26079,8765,8980,25.61396503037736,3.2539801597595215,100.7320408821106,103.98602104187012,5806158795943.495,0.2784971702415891,0.10210634309078108,28801807844534.027,0.19375135010509373,0.05024242502594365,0.007122399717955651,0.00690742352982186,6.617277728523845e-05,4.925952923546798,0.035348082222333224,0.004999912708689517,36730686355232.914,0.009556957741773519,0.0009296734329781386,41926325933226.49,0.01251633195144846,0.0007793996476718105,18877496488156.754,0.08942955263200918,0.02652065444722491
Bottom Up Mean,21678,8765,13381,38.16708976297099,346.3985788822174,70.13308119773865,416.53166007995605,8458405682012.884,0.278515043104388,0.10361436509676229,34066680755620.727,0.1971605599456227,0.05224781862572702,0.007001040475917647,0.006768585722458006,6.968019365699876e-05,5.546731514135649,0.03765903811981753,0.005175247326526027,19301990111336.297,0.0057329051631448335,0.0009110333672548767,5736949211096.745,0.0049113295759667976,0.0007926773963415894,11260670960011.803,0.0884579102718989,0.02713513700104481
Bottom Up Median,26294,8765,8765,25.000713083658976,346.3985788822174,75.03720808029175,421.43578696250916,4435477245300.812,0.28599664512590034,0.10664595168302471,28000428686029.277,0.20065284412214845,0.05382592086718612,0.009419141489484592,0.009122882742037824,0.00011759726974271133,7.440019508890567,0.04402730163360023,0.005406821819600067,36585413991645.45,0.00949169996982093,0.0008820406784867908,52031915966692.25,0.014879030071081541,0.0008927570781184787,20175539314945.652,0.09402840061076372,0.027961848232693088
