Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,CO(GT)_MAPE,CO(GT)_MAE,CO(GT)_MSE,NMHC(GT)_MAPE,NMHC(GT)_MAE,NMHC(GT)_MSE,C6H6(GT)_MAPE,C6H6(GT)_MAE,C6H6(GT)_MSE,NOx(GT)_MAPE,NOx(GT)_MAE,NOx(GT)_MSE,NO2(GT)_MAPE,NO2(GT)_MAE,NO2(GT)_MSE,T_MAPE,T_MAE,T_MSE,RH_MAPE,RH_MAE,RH_MSE,AH_MAPE,AH_MAE,AH_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 75.0%,1872,1872,5613,74.98997995991984,N/A,8.691057920455933,8.691057920455933,13.019504290604763,0.1064006371661741,0.04040252488333614,0.010801432918926986,0.010801432918926986,0.00018683009013534304,1.0126588689309688,0.057466738335740314,0.028503264253556027,0.9675434304428199,0.11189454990275467,0.01985744608275313,0.38669086392334917,0.2159034235565514,0.08630755196066298,54778343400.614914,0.06172506185935626,0.02845666019874213,0.3112586922501211,0.09858161039970037,0.04073762289258051,12.805107177944972,0.064963352063209,0.02417846836380898,6847292928.641058,0.09096710077530162,0.03357879609069688
Fixed Cut 80.0%,1497,1872,5988,80.0,N/A,5.782337188720703,5.782337188720703,14.133931906606534,0.1127343750994183,0.04163302062768065,0.019685272556846968,0.019685272556846968,0.0008131292202496205,1.781059315050187,0.07698425368069804,0.0278708388334633,0.900662027054203,0.10769746651398782,0.01958262700846881,0.3712299502031761,0.20491094310297156,0.08213251699833352,17536594177.874435,0.0713123888952323,0.02680331686364673,0.302409272810423,0.0994671354402326,0.04307142468326317,13.89899270544738,0.06973118978667141,0.025386056095968498,2192074276.160303,0.0953153781345073,0.0334116162913843
Fixed Cut 85.0%,1123,1872,6362,84.99665998663994,N/A,4.1159679889678955,4.1159679889678955,16.207601241213634,0.12364691528089086,0.04183860560229748,0.04089281635693506,0.04089281635693506,0.003386588867232098,1.9371455644816145,0.0820971817387892,0.03333830128535418,0.9340488050742195,0.11029498580405177,0.020080967871010727,0.44947431209500527,0.26759077351592786,0.11997794066050549,35470345089.42587,0.09359970405917545,0.03349423345148295,0.3336876812885081,0.11625428494242578,0.049382285817062284,28.325229135083926,0.10639454124882163,0.0302792746100179,4433793142.206744,0.11759640036837712,0.041472274770620376
Fixed Cut 90.0%,749,1872,6736,89.9933199732799,N/A,4.756286144256592,4.756286144256592,20.93017817401005,0.14918413911418685,0.04641348694879799,0.028950287605418595,0.028950287605418595,0.0017251290931905331,4.417604556062869,0.12250124415737296,0.03743420411430533,0.8828589127475783,0.13075096869320293,0.02971649488520334,0.46484712717327886,0.29834774451110657,0.1397121842926926,135855472151.0854,0.1353816368939929,0.03960175665146293,0.4066678794803065,0.14421412204105116,0.05762885331420962,40.08055760348025,0.13960421450618152,0.0383698432052597,16981934027.287134,0.14361679469031408,0.04882524406314026
Window L1,3390,1872,4095,54.70941883767535,0.23816871643066406,15.555685043334961,15.793853759765625,24.277102226095916,0.1618664468075251,0.046395261572241775,0.017157484059678964,0.017157484059678964,0.00036918496063356195,1.5591372469369165,0.060137397821467306,0.02954725930275004,0.7764158105964842,0.0982200640492621,0.017193574425689584,0.5537413471180358,0.3033944683236569,0.12621491562475493,131833582155.66461,0.05883345697395123,0.02978842888244257,0.314654592129181,0.10009767043628098,0.045085109223457605,11.472699407703374,0.06394032929514377,0.02701133087559414,16479197774.329447,0.10795591472087065,0.040200633108445516
Window L2,6580,1872,905,12.090848363393453,0.1275160312652588,29.341142892837524,29.468658924102783,37.56913761798088,0.22611281733704636,0.06200066476561509,0.07412764054620717,0.013131557226963183,0.0002130607786290732,0.9886129835314235,0.053881052568387086,0.028043822164622416,0.503036235309477,0.11943161832726158,0.028221224031704788,0.685884168750973,0.3591464734322477,0.15947274447751322,207388807361.5086,0.08183466501772883,0.03554812911230071,0.29749536673348553,0.10478395767096858,0.04390609616822763,6.828167729166432,0.05045058562095485,0.023644631510790246,25923600926.05684,0.12609659090019465,0.04763129662617542
Window Normal,6445,1872,1040,13.894455577822312,0.2899351119995117,34.45443391799927,34.74436902999878,34.44780112599661,0.21660380242152125,0.05961383251608008,0.04436995305063022,0.00786004482739242,9.031817474545892e-05,0.8430262483075388,0.05522699664160011,0.026875406248704284,0.5057262557938521,0.1187447689721078,0.027492308731472605,0.6335894311068611,0.3390787475929663,0.1469272526336864,180612550541.6442,0.07116204364056881,0.03173793714592539,0.3008895488435867,0.10533545176263788,0.04107266018881109,9.149722446213888,0.056949730593204434,0.02451900338463954,22576568823.446182,0.12137019830649982,0.044791089878008145
Window RBF,470,1872,7015,93.72077488309954,2.12951922416687,5.060770034790039,7.190289258956909,34.34571217985089,0.22102073934512867,0.06471489060480604,0.018680400694982616,0.018680400694982616,0.0006683976692766712,3.8300248645215094,0.1127231475989996,0.03165768275990064,0.7124538199613721,0.1304994694581193,0.03392729906972676,0.48382346299969275,0.35963084674578216,0.19718945102014857,106531768250.92738,0.10720062170649303,0.03127695492164339,0.33974984720106616,0.11731418273859623,0.04645066813840233,28.696823845269922,0.10538065039672363,0.02793409888162418,13316471039.919329,0.14655625733560299,0.05422743038319108
Window Cosine,6440,1872,1045,13.961255845023379,0.9818329811096191,41.70394802093506,42.68578100204468,35.91154043555843,0.2174494445257468,0.05900988505633636,0.12903807895440841,0.022858827095555083,0.0005326184313984729,0.6484649436308603,0.05775215666045412,0.027856762582711324,0.4747435545818682,0.11070663246652969,0.02489056562779925,0.6429201303940466,0.34014337042550224,0.14594139006240284,155643609195.15125,0.06445197471909965,0.030304707984717027,0.2983070487165298,0.10650458980789133,0.04236150400448432,12.121159764504382,0.06381562330430245,0.02376020037705165,19455451155.67221,0.12296032737563498,0.044332204265862624
Window Linear,4315,1872,3170,42.35136940547763,0.19060921669006348,16.76236319541931,16.952972412109375,37.21313948709077,0.22835501639491432,0.06397698658937206,0.02415026908905193,0.02415026908905193,0.0006595800817560701,1.3728707807123874,0.05938919188639913,0.031320548271126576,0.5799271987971103,0.09737095381490235,0.020661538884969903,0.6584322544660098,0.3496805903117572,0.15441754629421187,217429103040.2685,0.08077140075801985,0.03584432758745841,0.30714448321966287,0.10276272748227733,0.05089007746576383,6.335807518250041,0.05283089014386709,0.027498299705923105,27178637885.844963,0.12441387998514855,0.04815861311007276
Window Clinear,6915,1872,570,7.615230460921844,0.11123108863830566,22.386667013168335,22.49789810180664,32.61923400687372,0.20211606141683564,0.055004340921414395,0.17714039448343075,0.029796533975345794,0.0009641754354948913,0.8028825979050428,0.0627901859050312,0.03225494951543262,0.5178863671347683,0.12357815842399106,0.02966854587398173,0.622517268895971,0.33306641684751315,0.14316964633335122,149051701593.47073,0.06722284203723032,0.03331394130356451,0.2943263607478735,0.10516699117764071,0.0450923786943134,12.621017237200725,0.0676346792464668,0.02795308161061389,18631462705.140705,0.12392148362875681,0.04592763246102079
Window Rank,790,1872,6695,89.44555778223113,0.23016715049743652,6.2550129890441895,6.485180139541626,13.000440883131999,0.10250878388910446,0.039723393456053184,0.02025529753426764,0.02025529753426764,0.0006959390945011639,7.5776384402821355,0.1655746794107772,0.040555384766575484,0.8449599163557696,0.12169534356524848,0.026539717154594668,0.38598025570592975,0.239544895355201,0.10967197184607534,222886942809.0018,0.16654446308306012,0.04108450882757363,0.5769619574984856,0.18140017457091456,0.056649020758254925,55.30806707322054,0.17419011303752766,0.03968979577982282,27860867860.839573,0.14646421880576257,0.04432621646043138
Window Mahalanobis,715,1872,6770,90.44756179024716,0.42964696884155273,5.011672019958496,5.441318988800049,24.102839373302785,0.1668949873467233,0.051466526533852905,0.022285393479682166,0.022285393479682166,0.0010396657062185404,3.0653366571437655,0.09873560608530331,0.03031263975326427,0.8549191754997576,0.13044024224056652,0.029834478571386856,0.3709388453516148,0.2336871840448155,0.10847865198637469,112182856357.62096,0.10617551632612224,0.030883162186476885,0.3160753266073721,0.10944790280843229,0.04538769635539138,22.270287241516076,0.08909780798307398,0.02596738380796778,14022857051.077934,0.11959558003933987,0.040421275612616665
Window AR,700,1872,6785,90.64796259185037,0.17558813095092773,4.260489225387573,4.436077356338501,23.5911414743472,0.1649584280264042,0.05407675630958154,0.016442124645447923,0.016442124645447923,0.00046945107485679325,1.0672358451660893,0.07267458239034164,0.030383745289082883,0.8729456743343578,0.13377947538280333,0.03148741113364502,0.4712378265627424,0.3041951257202989,0.14737483614873342,44976702495.70689,0.09231040886944163,0.030044371433321147,0.3349021092526732,0.11403818998666375,0.04963967178970574,20.980268168965072,0.08843480971247103,0.027468458758721385,5622087817.880133,0.12335414309173384,0.04636808774220602
Window Mean,3676,1872,3809,50.88844355377421,4.90421462059021,21.959947109222412,26.864161729812622,30.93169978551344,0.19516128678877934,0.05299490614819653,0.008832694186601818,0.008832694186601818,0.00014095437095200283,0.8585027955707043,0.056532589447966734,0.029434626854959362,0.47321175753982725,0.09372680043709149,0.01994699731322887,0.6969163539985911,0.3628105025996485,0.16189497102312192,140329348438.4602,0.06258925815517077,0.031787351486050996,0.3026447276571325,0.09984444936005742,0.04468637948706347,8.609681710239304,0.05643337812436164,0.027158203227519644,17541168560.042706,0.11699136988745959,0.04600554873888659
Window Median,3853,1872,3632,48.52371409485638,4.90421462059021,15.243079900741577,20.147294521331787,27.911146223564742,0.17780238457617747,0.048764100164756394,0.005853611534466373,0.005853611534466373,6.440484013255942e-05,1.2746717665914695,0.07489888417489086,0.030599047545681716,0.48776965748847545,0.09699101393162157,0.020994592687181686,0.6994766629188592,0.36332018692728874,0.161981496355387,107422606933.96928,0.06112826189779884,0.033702447189209304,0.3218795505507935,0.11629441266192508,0.04986540644668137,18.80129383356422,0.08383322365144806,0.028455445929656514,13427825872.933933,0.12251524741945195,0.04680336764483583
Binary Segmentation L1,2110,1872,5375,71.81028724114896,1.537611961364746,11.059834003448486,12.597445964813232,7.98542710660539,0.07362151750626576,0.038585523890318225,0.00690752910225385,0.00690752910225385,9.197920981729695e-05,1.3526202013854753,0.07560452056080502,0.03148612815702492,1.0038274355158439,0.1141388143349075,0.019771822007437614,0.35007099584368345,0.18928983824786455,0.07609824744063022,26630569413.6799,0.06694919608825813,0.033469384504759905,0.32632182254531594,0.10515697352727202,0.05019194971521525,18.932808528264193,0.08503359934342315,0.028753115001015496,3328821180.45474,0.08958774858888115,0.034806018740777364
Binary Segmentation L2,2110,1872,5375,71.81028724114896,0.4063129425048828,7.496990203857422,7.903303146362305,15.80564231542383,0.11803583029315236,0.04062164679979011,0.02365918929711104,0.02365918929711104,0.0008275651411783623,1.2731167027908912,0.06706483877486981,0.029313360141845837,1.131007191876161,0.12328769571389492,0.022730044352727224,0.38970539097303647,0.21427735143166624,0.08678422589546139,13304827059.57762,0.07959271303941035,0.027636026066267957,0.3466765135592734,0.10961115928343411,0.04349199168396995,12.614973502117683,0.06712357908904737,0.027474009116842772,1663103386.3953001,0.1003315446153232,0.03485985864976041
Binary Segmentation Normal,6250,1872,1235,16.499665998663996,0.7753028869628906,17.742913961410522,18.518216848373413,30.30585847012583,0.19195848693731002,0.053184854643694844,0.015420565081026216,0.015420565081026216,0.0003556252892682989,1.0993947423138357,0.057154234611578585,0.02869404117765624,0.5152274314821956,0.11971179197772625,0.02943323639377598,0.6360343748774229,0.3423641272656017,0.151167644698098,197662052211.5523,0.07932195705021194,0.03262042413237354,0.3091295806699135,0.11071306855728094,0.044936905473918744,5.375954658808649,0.0478036564869386,0.02684517937130425,24707756531.226154,0.1205559859959592,0.04590473889751127
Binary Segmentation RBF,6255,1872,1230,16.432865731462925,84.85733103752136,35.41454100608826,120.27187204360962,27.703241519794584,0.17945933425209157,0.048164795392659145,0.005544690875681113,0.004032502455040809,3.524327520006544e-05,0.8972933001879582,0.05333950944363912,0.02922477138457286,0.47291036840862394,0.10998135855935415,0.024904078881953805,0.5818816936569211,0.3148344679257594,0.1311155187065212,173157673325.4121,0.06986832523099758,0.03132285217492457,0.314903689313808,0.11329645399270685,0.045633262259359736,6.653973956225886,0.051220766645416915,0.02527681832249531,21644709170.255215,0.11200408981312569,0.04195966754971085
Binary Segmentation Cosine,6255,1872,1230,16.432865731462925,84.3455421924591,27.921455144882202,112.26699733734131,35.84404549413957,0.2213358215941181,0.061309966130823894,0.016329233092692862,0.011875805885594809,0.00016452554992125347,0.71547019044775,0.05930844856139182,0.028951526399440822,0.5128221479719396,0.11804039026282057,0.027325339496708984,0.5907238843046991,0.31937160120424163,0.13417979938096206,148137428781.59958,0.060229596611841435,0.027835027114907297,0.3168247337089207,0.11401401553743647,0.045194668030467816,12.867640234251416,0.0642004504842016,0.022083800095802672,18517178604.057896,0.12104701626770563,0.04338058152487939
Binary Segmentation Linear,2110,1872,5375,71.81028724114896,0.9397239685058594,9.566839933395386,10.506563901901245,10.915888998457753,0.09656549009503371,0.04121797945249863,0.009080845900579048,0.009080845900579048,0.00013424771656616143,2.1478532293877293,0.062253898841182605,0.02862618385722184,0.7615285058640009,0.09940031729113681,0.01827054738377125,0.3740542328733574,0.20478965748375572,0.08243286399137091,101223951877.90193,0.060625722932964365,0.029320358467249792,0.39810847191791193,0.10837055360400805,0.04697991075075211,8.16554304880987,0.05384219930890828,0.024795338897818993,12652993987.584217,0.086866085682196,0.03397217881465622
Binary Segmentation Clinear,5715,1872,1770,23.647294589178355,0.5222039222717285,16.77459692955017,17.2968008518219,36.424867682356805,0.22360283146888896,0.06280634437143269,0.012498879113082272,0.012498879113082272,0.00023603642637585095,1.6441556646661681,0.06269453487781353,0.030716208436633172,0.5327658211097112,0.101332815895112,0.022783720663243558,0.5432628274047762,0.301703636532903,0.12721904855717728,237802256660.38315,0.0931391037223406,0.03912150547168516,0.3182602357704384,0.1089195096474071,0.04566638969225206,4.371079618609247,0.046807523032581004,0.027853841950432272,29725282088.028732,0.1188373542862659,0.04455038694615401
Binary Segmentation Rank,6255,1872,1230,16.432865731462925,0.5210380554199219,28.403116941452026,28.92415499687195,31.504852793268004,0.19281061166786956,0.051367663187985545,0.010251709375400665,0.0074557886366550296,0.00010232867332659473,0.7544400563422734,0.056480836955943324,0.0318245761598954,0.4774159493807014,0.10357870172645878,0.023448215495243147,0.5355247949433772,0.29471851301834207,0.12088349509982797,163497055490.13947,0.06760739971224328,0.034805729354511254,0.29972099321779777,0.1077146844586003,0.049871297737745464,12.62666463683828,0.06865974788803463,0.028804445516071066,20437131942.04351,0.11237828550801818,0.04263846890307584
Binary Segmentation Mahalanobis,6255,1872,1230,16.432865731462925,83.36118197441101,27.95404863357544,111.31523060798645,32.567354652986836,0.19986524845310574,0.05384158035253655,0.016495141638667613,0.01199646664630372,0.00018563138558440114,1.4294886538140836,0.05818392283188594,0.030127300980198408,0.4768401472890091,0.11007926195412765,0.02565795833068279,0.6026224194814406,0.3232334998909563,0.13636387624760093,191979784571.0199,0.0801664588038148,0.03430791163918342,0.3084584896755289,0.10007129032347381,0.04719191493952788,4.3921144862434955,0.045822458195880655,0.025448994482718396,23997473076.351643,0.11617732588744337,0.04414064604475412
Binary Segmentation AR,6255,1872,1230,16.432865731462925,1.431718111038208,48.06489706039429,49.496615171432495,38.774222588433254,0.2385119964958835,0.06703573594616141,0.010007272468974681,0.007278016341072494,0.00031250194088237903,0.8773188645184368,0.053275298581014686,0.027137902085995123,0.5386997574424394,0.12539126853830335,0.029378311197562734,0.6631903171522454,0.35150428666481576,0.1544749007927493,177158369152.4746,0.07126983996439555,0.02956138051523367,0.28633128818709774,0.10077333774304581,0.03863525944287468,7.330021625610618,0.04998752882487997,0.02244744068420885,22144796150.119297,0.12474894664417632,0.046122929075708585
Binary Segmentation Mean,4957,1872,2528,33.77421509686039,258.6979670524597,14.605204820632935,273.30317187309265,31.73772376188619,0.19983831511560138,0.055246798017806464,0.005472183387337038,0.005472183387337038,5.5277337893545805e-05,0.7155671597483764,0.056869247360591436,0.027468313288436363,0.4765116151798337,0.10309486561677683,0.023410810092852504,0.565555125787956,0.31028101307483946,0.13082969689611912,140759312950.89285,0.05781322273504957,0.027829281666109724,0.3493431085254203,0.1241230193726978,0.04635627495009331,14.72557462701284,0.0714231191969256,0.025485457254809035,17594914124.93358,0.11611437323247728,0.04208523868801504
Binary Segmentation Median,6253,1872,1232,16.459585838343354,258.6979670524597,19.79135298728943,278.48932003974915,29.63855427493033,0.18274814725336055,0.04972233399372056,0.010783449286749791,0.010783449286749791,0.0001400043378920535,0.8319807817443798,0.06005011750374578,0.030053523434084673,0.4576657909563811,0.10378827591788987,0.023738280678163907,0.6324971355407141,0.3384837405865977,0.14709750361757734,202255698931.39447,0.07310928093969982,0.030118866490408486,0.30768121781173446,0.1100247644879703,0.043694447856619995,9.57205573718812,0.05671847173142395,0.02285027712266826,25281962371.60567,0.11696328096342958,0.043426904691391884
Bottom Up L1,2110,1872,5375,71.81028724114896,0.16020512580871582,11.871196985244751,12.031402111053467,9.84780229186933,0.09269982991185409,0.04120435290347634,0.0058184116199892265,0.0058184116199892265,6.119969072752896e-05,1.7876243697687144,0.0602200378083931,0.02739031945278527,0.83520956951942,0.10245372539655748,0.018403997991343526,0.36913133158640077,0.19847886338630247,0.07975704128496042,119903641201.457,0.05496665811900639,0.025329993306045573,0.3233722657134223,0.09719367893060155,0.04359664799723391,3.544610682122269,0.04084820283964984,0.02365825246687088,14987955152.271297,0.08158492600154416,0.032425225636680446
Bottom Up L2,2110,1872,5375,71.81028724114896,0.10178089141845703,16.165544271469116,16.267325162887573,9.277065867830492,0.08680538895577591,0.03986355051014801,0.007191553256466945,0.007191553256466945,8.960089243679288e-05,1.1201003196849468,0.054165167895402884,0.026477429021256663,0.8067378345050616,0.10016182087211617,0.017595965879748272,0.4171876892341581,0.23463274950440668,0.09437399649521112,81055777155.44067,0.05645274757804004,0.027419780336500298,0.35210570210344555,0.09901659101834245,0.043887409333706405,8.077529028571957,0.05367670332634902,0.023506751288890324,10131972146.937334,0.08651284030086248,0.03415181046973723
Bottom Up Normal,6250,1872,1235,16.499665998663996,0.19307708740234375,25.361812829971313,25.554889917373657,34.939361529224136,0.21274837981893932,0.05810458597129195,0.004166274863337704,0.004166274863337704,2.7670138483137363e-05,0.8365707425023671,0.06353530947388657,0.0329405476866978,0.4969314716370947,0.11689941503255258,0.027531058158639644,0.5694950305595817,0.3116053030866934,0.1312987976425714,149381551555.26016,0.06201044051768632,0.029220856259055104,0.32182816725308927,0.11367070682373988,0.04244070725176189,14.253652973371779,0.0718832179456776,0.02692356992986238,18672693950.83527,0.11956488094531403,0.04356097412979541
