Approach,# Train,# Test,Cut,% Cut,Cut Seconds,HPO Seconds,Train Seconds,Total Seconds,DEWP_MAPE,DEWP_MAE,DEWP_MSE,TEMP_MAPE,TEMP_MAE,TEMP_MSE,PRES_MAPE,PRES_MAE,PRES_MSE,Iws_MAPE,Iws_MAE,Iws_MSE,Is_MAPE,Is_MAE,Is_MSE,Ir_MAPE,Ir_MAE,Ir_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Window Clinear,26244,8765,8815,25.143329815453946,0.5470850467681885,1080.7625370025635,37.28610873222351,1118.5957307815552,29.1151246961144,0.32911854614512986,0.1410726267952669,0.7309377906918477,0.23335336827408426,0.07275484073331609,0.009963462912934568,0.00975753776063104,0.00013586818896766365,0.8551033203447505,0.05250267074247086,0.0070089290073992805,1.2546389796951656,0.007719941374922108,0.0011201153813412295,1.2640067600932032,0.01107518948219123,0.0009893609938628851,5.538295834975382,0.10725454229657067,0.03718029018335914
Window Rank,34984,8765,75,0.2139250976924613,0.6783590316772461,1678.1070549488068,83.69117474555969,1762.4765887260437,41.01046393627708,0.32951351043524457,0.14112725372513263,0.708433964489648,0.2164242190277866,0.06260625669399901,0.011307936173133236,0.01092293322293317,0.0001659816890318052,0.8397760838710386,0.043670417020673716,0.004772725748538004,1.043591051025663,0.005534363156118623,0.0010372218079130163,1.1642282990309203,0.009546430833338995,0.00074829876814538,7.46296687847791,0.10260197894934793,0.035076289738793245
Window Mahalanobis,34989,8765,70,0.19966342451296384,95.9006278514862,1947.0412187576294,199.90182662010193,2242.8436732292175,52.33837026274561,0.3266192249087957,0.13924318244523512,0.763657359426006,0.21973161981424266,0.06400524443753686,0.007735405959148053,0.007532036008566803,7.772125961309193e-05,0.8464953292631954,0.03917162215487654,0.004546229797786734,9.089266935555486,0.0029301466983091174,0.0010201709356455124,1.1126787985650324,0.012549963508620615,0.0007844436790905971,10.693034015252408,0.10142243551556705,0.034946165425818014
Window AR,10094,8765,24965,71.2085341852306,1.1225759983062744,611.4342579841614,53.224153995513916,665.7809879779816,19.209066648051074,0.3249023121799928,0.1372388920209965,0.865457380797284,0.24113231740148108,0.07754596987141352,0.022434937948431606,0.02131963398248174,0.0004653710851743103,0.9833703183967344,0.037275951181525324,0.006609705650937009,1.069083801966822,0.012122093480349982,0.0012957621571349895,1.0861548612288792,0.026460493136050773,0.001973990524878582,3.872594658064868,0.11053546689364613,0.03752161521842241
Window Mean,23891,8765,11168,31.854873213725433,629.2779657840729,1333.152811050415,108.57090306282043,2071.0016798973083,40.81263791903005,0.31907066588650945,0.13374018035403046,0.71101836872399,0.2313336442357137,0.07161653814487509,0.007887225053089402,0.007699526813809916,8.808126573733186e-05,0.8989961320869216,0.039301051153423174,0.006353089602174132,1.0313467003062773,0.008134907328732753,0.0011435553673893348,1.344739944480237,0.007496430676201864,0.0009476351016407147,7.467771048280127,0.10217270434906457,0.035648179972641136
Window Median,26294,8765,8765,25.000713083658976,629.2779657840729,1413.759262084961,155.85970997810364,2198.8969378471375,33.780216926305435,0.3234990829688454,0.13598964348337877,0.7496055957352344,0.23637620157849076,0.07429900919872008,0.015298887120823538,0.014834895164433525,0.00028665777492272614,0.8576769758455034,0.04297248707869951,0.006351858075673213,1.1961720705901295,0.002503637456243955,0.0010690664847040616,1.2748173590875482,0.006554249168053263,0.0009440595791625916,6.312297969114108,0.10445675890246015,0.03649004909942697
Binary Segmentation L1,32959,8765,2100,5.989902735388916,23.94825506210327,1765.8311553001404,305.8264789581299,2095.6058893203735,41.06488216997374,0.32949367032108584,0.1431582332458503,0.6934002934013882,0.21500938903026798,0.06171771272003841,0.00750082037514966,0.007302405637578126,7.253045639631705e-05,0.8825856718485107,0.036559449564741726,0.004635938329963556,1.085645764620561,0.0029891720054839883,0.0010165964587926992,1.141565711683554,0.01041427160756388,0.000754753618912234,7.479263405317148,0.10029472636111947,0.03522596080499218
Binary Segmentation L2,22659,8765,12400,35.3689494851536,4.1284050941467285,1233.8413200378418,94.49251794815063,1332.4622430801392,53.01877832307264,0.324733268890743,0.13952093043885938,0.6679443705900924,0.22937445671178336,0.07075386491558133,0.009477397594927724,0.00928799886347755,0.00012514977567540606,0.897304223753667,0.04140758429111254,0.006508678093400677,1.040960682519116,0.006518028359252217,0.0011456107002708591,1.3496724558874615,0.0063959777186191665,0.0009414917140618473,9.49735624223633,0.10295288580583074,0.03649928760630825
Binary Segmentation Normal,6874,8765,28185,80.39305171282695,8.65724802017212,367.945716381073,12.871117115020752,389.47408151626587,1.997809736407798,0.3336835407407128,0.16310171669627394,0.5213542350974186,0.24632589733251478,0.09213209307830388,0.44496888264476064,0.03664912265186278,0.0035293638665891787,1.1456014014574092,0.03959199383027377,0.0077020392942061715,1.2372156482880685,0.03771115425990294,0.4765997184584537,1.178804613646666,0.02054149234730799,0.0026070822570003114,1.0876257529236881,0.11908386686042866,0.12427866894180534
Binary Segmentation RBF,32964,8765,2095,5.9756410622094185,9607.591796875,1314.8257331848145,142.92344617843628,11065.34097623825,29.797429784253875,0.3238941370787265,0.13786547883246053,0.7060561349235865,0.2154375605667888,0.06187806891704152,0.011360370787104643,0.011105987876341641,0.00016609411559590016,0.916582041867813,0.033778940817517235,0.004616363246136212,1.0343653261531345,0.007861447869097067,0.0010993598468319562,1.2818917752374694,0.006426542184737022,0.0007399889673677873,5.624614238870506,0.09975076939886714,0.03439422565423893
Binary Segmentation Cosine,22659,8765,12400,35.3689494851536,5930.757285833359,1135.4500889778137,54.160027742385864,7120.367402553558,30.641953311804595,0.3255338295597001,0.14141298207619363,0.6751722287361258,0.23206635541992776,0.07231603904364692,0.013081665580397295,0.012825648187849847,0.0002276336904393457,0.8731589570784849,0.049004663209389045,0.006874049368513403,1.020733783461611,0.023543075772675514,0.0016103543537956406,1.1732030869936974,0.008893235153950569,0.0009079114385457599,5.732883838942449,0.10864446788391512,0.037224828328522516
Binary Segmentation Linear,6874,8765,28185,80.39305171282695,12.842724800109863,367.8610408306122,25.650510787963867,406.3542764186859,1.711682123983831,0.3431418697453939,0.176204401617014,0.5642130882324498,0.23661069832003143,0.080083282169379,0.018982242455984295,0.014766471084401345,0.0013020150340249288,0.9996721325233016,0.04151862015975742,0.007219467565506393,1.1947811157333776,0.04443153752869741,0.45760321121827113,3.933935853326273,0.01057945852520452,0.0017203280838115134,1.403877759375871,0.11517477589391466,0.12068878428133435
Binary Segmentation Clinear,2139,8765,32920,93.898856213811,7.422734975814819,193.11681509017944,20.535696983337402,221.07524704933167,2.389083783203649,0.38538880146766424,0.20929679479345553,1.1599332895773409,0.39413371409958087,0.21217423503377866,0.026442854214679214,0.010446014605271746,0.002380578271906721,0.8354130863948592,0.09630606491235374,0.011983004999156254,3.953027373224733,0.03779583933319273,0.49608527940409164,3.1629547144845196,0.08085674229245216,0.2810118608796724,1.921142516849964,0.16748786278508818,0.20215529223034376
Binary Segmentation Rank,33129,8765,1930,5.505005847286004,8.379558801651001,1893.0368320941925,136.09023785591125,2037.5066287517548,37.54485763403844,0.3215258910737816,0.13454789241887133,0.7427369125956714,0.21077364920884634,0.05932210159462221,0.010963097322543776,0.010718824350395367,0.00016414928369031418,0.9007462598681661,0.034224989439560864,0.004581382437136242,1.0535932208407854,0.003863947048447851,0.0010391488022308776,1.1254885741615348,0.010089572105379304,0.0007340901797776761,6.8963976164712095,0.09853281220440051,0.0333981274527214
Binary Segmentation Mahalanobis,33129,8765,1930,5.505005847286004,9096.616108179092,1561.116366147995,88.43189811706543,10746.164372444153,31.822086708253632,0.3200325092791166,0.1345974963889868,0.7173571980426552,0.21323238435624914,0.06070996081913553,0.00559064890255189,0.005423902505492908,4.353017782020194e-05,0.8992870936838299,0.0359486005291385,0.0046284745931332175,1.1323012516223225,0.002811594908914207,0.0010537825135451227,1.1230590169243844,0.00954378048540852,0.0007406897936709502,5.9499469862382135,0.09783212867738554,0.03362898904771532
Binary Segmentation AR,1244,8765,33815,96.45169571294105,28.33786702156067,128.9485650062561,9.256441116333008,166.54287314414978,1.5245297160243614,0.47358297522310255,0.3106042101166343,3.7808133154387433,0.7565755914425741,0.8310140417943583,0.24774969614562808,0.0509687889035453,0.018390937284266242,1.0308196793600153,0.0732773128595161,0.009872595799924869,1.7585035755341307,0.047793351003238956,0.44439476626671415,13.203555924714289,0.15674436881806794,1.2437543579897419,3.5909953178695244,0.25982373137500936,0.47633848487527475
Binary Segmentation Mean,19463,8765,15596,44.48501098148835,24728.68198466301,900.6565690040588,92.75733828544617,25722.095891952515,36.79256501967186,0.3226758283825779,0.13606396614987623,0.7190946921864932,0.22989176366979136,0.07047607373225798,0.0060008862618707555,0.005840472202113699,5.2024736817980485e-05,0.856283985827672,0.050715592756542784,0.0069049758759522385,1.0530738901979497,0.006458168678075495,0.0012447385322789202,1.155411430086482,0.008933101831837357,0.0009302169238648657,6.763738317372053,0.10408582125348904,0.035945332658508015
Binary Segmentation Median,22659,8765,12400,35.3689494851536,24728.68198466301,1076.513177871704,39.34482002258301,25844.539982557297,24.26825045452943,0.325683457281384,0.13982331670163273,0.6633008422901526,0.22311023332144383,0.06708989833045546,0.008786007906844745,0.008524486833549314,0.00010082327403561288,0.8378764910599639,0.05071575491126095,0.006665448477999576,1.1789306367261732,0.004862958869161105,0.0011820845350381539,1.2358553526418312,0.007271385015422135,0.0009471562496653986,4.698833297525732,0.10336137937203627,0.035968121261471135
Bottom Up L1,32189,8765,2870,8.186200405031519,1.574038028717041,1431.392812013626,69.64539861679077,1502.612248659134,42.05878535115048,0.3221142912042361,0.13624716971336476,0.6579743445690909,0.2086373265456907,0.058645930954915736,0.008169280938086998,0.007899554103755167,9.827573920985636e-05,0.845949804901188,0.04044773491767962,0.004602809952425963,1.0343068538935898,0.0064616635793976985,0.001031379947262124,3.281282261200548,0.004878482163942658,0.0007568573580798546,7.981077982775505,0.09840650875244937,0.03356373727754301
Bottom Up L2,26294,8765,8765,25.000713083658976,1.240684986114502,1051.976233959198,53.90222692489624,1107.1191458702087,23.817252755488305,0.3306207810535924,0.14209963714597895,0.7229946031262519,0.23299174252077812,0.07236392618671213,0.00680366745452924,0.006627134884977612,6.509777505032676e-05,0.9082815508074933,0.04199699540177925,0.006634018831460572,1.1119841711157183,0.003856921553774242,0.0010170842644005795,2.5924718765272416,0.007527169307213609,0.0009934289846169602,4.859964770753268,0.1039367907870183,0.037195532198036646
Bottom Up Normal,6484,8765,28575,81.50546222082775,1.8470180034637451,342.79157519340515,13.759844303131104,358.3984375,1.6462400731605242,0.3402940576257117,0.17747770143249178,0.522013397652137,0.24467339884040973,0.09066896023653742,0.017701577933462765,0.01690157388724437,0.0005258721355079697,0.8822147569734655,0.0496618923788176,0.007204900707951416,1.6968006318783426,0.03847313445087413,0.48586771926297334,3.0840245344588637,0.010595898891525322,0.0020435956117045894,1.3081658286761335,0.1167666593457637,0.12729812489786196
Bottom Up RBF,31794,8765,3265,9.312872586211816,258.6410541534424,1519.325156211853,91.93310117721558,1869.899311542511,46.291924070419405,0.3179325826180036,0.13393259222317705,0.6600994568760437,0.20949097944920403,0.05917762521069758,0.00837782231344039,0.00808921723775113,8.189227163118031e-05,0.8797858048749645,0.04026840693359393,0.004819760356052248,1.058142130254227,0.004472416520546623,0.0010508531156516185,1.2521194474589838,0.0063632436376447835,0.0007238762168732531,8.35840812203285,0.0977694743994565,0.033297766565680446
