Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,T_out_MAPE,T_out_MAE,T_out_MSE,Press_mm_hg_MAPE,Press_mm_hg_MAE,Press_mm_hg_MSE,RH_out_MAPE,RH_out_MAE,RH_out_MSE,Windspeed_MAPE,Windspeed_MAE,Windspeed_MSE,Visibility_MAPE,Visibility_MAE,Visibility_MSE,Tdewpoint_MAPE,Tdewpoint_MAE,Tdewpoint_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 70.0%,4737,3947,11051,69.99619964530022,N/A,26.30495524406433,26.30495524406433,0.32842650708375976,0.22083068524604224,0.0759846017614577,0.006376931732590635,0.006282358762053777,6.650298093074644e-05,0.22133588524166414,0.12739760080869122,0.02232423892196589,276666863784.8912,0.09591955082503152,0.01363767518482483,0.2133373136397831,0.08214802051582049,0.011980962008956922,1615712430846.8599,0.32771921780270435,0.1483902237542049,315396549105.4094,0.14338290566005696,0.0453973674353902
Fixed Cut 75.0%,3947,3947,11841,75.0,N/A,26.284199237823486,26.284199237823486,0.3228569997056292,0.22231151864858678,0.07478176101107717,0.00772971767682148,0.00761121819886231,9.06642652857789e-05,0.22253009891541056,0.12279262800463753,0.021656122488706936,361289166497.3948,0.1232949684587963,0.022237836110088588,0.21785180874908408,0.0828245767218152,0.012608190016129363,1624446218787.6023,0.30444052562741464,0.12834214958852155,330955897547.6058,0.1438792392766857,0.043286120579968286
Fixed Cut 80.0%,3158,3947,12630,79.99746643020015,N/A,17.98262882232666,17.98262882232666,0.3448503618699356,0.24657444571217735,0.09084438086148959,0.020048821206299444,0.019676494291002433,0.0006754295888986697,0.2109373143807954,0.12401166024669835,0.02078258943149775,355595536073.9194,0.12635902108302371,0.023552282172232514,0.23062547052733848,0.0901959167362092,0.014269464646709116,1509575829871.819,0.37663289122914023,0.19776675316492065,310861894324.43036,0.16390840488304223,0.05798181664429142
Fixed Cut 85.0%,2369,3947,13419,84.99493286040031,N/A,22.516632080078125,22.516632080078125,0.34566360046771155,0.25863753326255456,0.09758719958998777,0.0187930554385797,0.018441210827853407,0.0005281514351666523,0.21186716513912962,0.12156717853134788,0.020188144382945444,366810513383.712,0.13064280999891723,0.024360328110598222,0.22329561053380517,0.07926265027640188,0.013269387082090977,1608780844468.8152,0.41962146398639094,0.24905733703797892,329265226308.88306,0.1713621411472448,0.06749842460646129
Fixed Cut 90.0%,1579,3947,14209,89.99873321510007,N/A,13.186607122421265,13.186607122421265,0.37765733529551077,0.2875200635126447,0.11793631551316727,0.01518658361548765,0.015003981262693953,0.0003591157534361711,0.22750020141909294,0.14196129927622586,0.027466780028729126,423270041655.77136,0.13887924139962182,0.02825574722963464,0.2332401404174411,0.0877935495609666,0.014624499316654703,1554075543944.5615,0.6391436620906255,0.5861452185767668,329557597600.2241,0.21838363285046403,0.12913127940306493
Window L1,7328,3947,8460,53.58500126678491,0.9108648300170898,32.97484016418457,33.88570499420166,0.38954582654130493,0.28260161505540016,0.11096783576485578,0.005934745190946009,0.005822622715930341,6.82823371471132e-05,0.24381130943581275,0.13217122156771308,0.026000109436302613,267465680141.29105,0.09341989998340759,0.012391068561204196,0.2127743865216561,0.07290368536322707,0.011997616380082982,1417217587761.0525,0.3558444792600488,0.17783528394159154,280780544650.5345,0.1571272539909547,0.05654336607019733
Window L2,6268,3947,9520,60.29896123638206,0.4623878002166748,51.39545702934265,51.857844829559326,0.3372207550589782,0.23737575323168725,0.08367360150012655,0.008135341978435972,0.007984869775391833,0.00010155485461960316,0.2188420827276203,0.11990186902887545,0.020833278699883963,229462979140.38016,0.08263484616173257,0.009852155584355524,0.2121767176222436,0.07753924343636495,0.01189090070863695,1684680527027.2922,0.3133296005632888,0.1356979326539316,319023917694.7253,0.1397943636995568,0.04367490400025903
Window Normal,8178,3947,7610,48.20116544210793,0.8086857795715332,44.231940031051636,45.04062581062317,0.3699327859628548,0.26949790961262315,0.10156342343859133,0.00889112906345043,0.008739691120377518,0.0001331119710680869,0.2311043388237653,0.12625505155728506,0.02336101039634705,258669209593.36664,0.08892201120568462,0.011340473799734184,0.21403236436547451,0.07546752641505469,0.01216572558000631,1230118585650.9175,0.35983490424666587,0.18242625637171633,248131299207.5216,0.1547861823596153,0.0551650002595773
Window RBF,10368,3947,5420,34.32987078794021,14.38385820388794,86.63858985900879,101.02244806289673,0.4123279904210152,0.3017491290698417,0.12307441959246465,0.006134841503543709,0.006005951005788803,5.6626046439431974e-05,0.23799541793986256,0.12503411430086228,0.024590442880643288,284203485431.0347,0.10144873148456555,0.01401052604488093,0.20784367214286098,0.07314725564547025,0.011224808912709364,1161957379076.5193,0.35390288758548516,0.17520250498581935,241026810751.4069,0.16021467818200238,0.05802655474382614
Window Cosine,6268,3947,9520,60.29896123638206,4.955230951309204,41.37953591346741,46.33476686477661,0.3448436607250772,0.24337172047263822,0.0867022367532185,0.008066275041965472,0.00790348990949106,9.976012904420479e-05,0.2238185060308779,0.12275677786916273,0.021900825855282278,257103012642.79767,0.08799966901925718,0.011079346127520172,0.21489478652154193,0.07293715475262184,0.012091578679914282,1692989632644.0276,0.3238429944677128,0.14425773816932208,325015440881.2548,0.14313530108181408,0.04602191428571691
Window Linear,1393,3947,14395,91.1768431720294,0.4889657497406006,8.676522016525269,9.16548776626587,0.35330839943847303,0.26819113267111855,0.10510000068008518,0.03370124163637631,0.03327481175417585,0.0017755693760142946,0.2334065669249205,0.15123534685813836,0.03184407521451942,398848850256.2878,0.1299353948386132,0.024665179545579403,0.22105109811874937,0.0858227777862354,0.01279088447212255,1577689317991.957,0.6230528230281873,0.5539602800390481,329423028041.53644,0.21525204782274554,0.12168933155456156
Window Clinear,6293,3947,9495,60.14061312389156,0.28576016426086426,33.74455404281616,34.030314207077026,0.3912335969501067,0.2815762321335645,0.11299740641740305,0.00506172377046773,0.004981041508628178,4.315970774832661e-05,0.25649860104030264,0.13572764782452862,0.02855303612440725,203714966167.3894,0.08155230048397534,0.010770439247256078,0.21371836551994822,0.08313092801212232,0.01206576481208955,1572946651836.3386,0.31949014910025597,0.1412403026148423,296110269667.41724,0.15107638317717906,0.050945018153957716
Window Rank,1423,3947,14365,90.98682543704079,0.4458320140838623,13.720113754272461,14.165945768356323,0.41008810734776024,0.31211449318078466,0.134080889443103,0.018844418272460115,0.018566886794166702,0.0003889825793602709,0.2223765962443404,0.13102649113920983,0.023656628080500532,350866318929.3666,0.12194494128302308,0.02229199793956437,0.21555515574630052,0.08459977231053543,0.012928350142393921,1411519752393.3435,0.6485945717711297,0.595676727420244,293731011887.2937,0.2194745260798089,0.13150392926752733
Window Mahalanobis,1358,3947,14430,91.39853052951608,2.373370885848999,10.358001232147217,12.731372117996216,0.3920304065300254,0.2999248486170542,0.12515069145534155,0.030606769340696463,0.030187021535325587,0.0013054150225822066,0.23536697096402895,0.14547900974915362,0.029300926467002875,402930914596.2132,0.14505794153192486,0.029798716435796496,0.22148059047768118,0.08848108617943178,0.01516625463994242,1391051259464.2073,0.6105934785704789,0.5304403650587796,298997029010.2401,0.21995389769722914,0.12186039484657414
Window AR,6223,3947,9565,60.583987838864964,0.3927738666534424,33.154786109924316,33.54755997657776,0.33454483659074263,0.23256215187118526,0.0810431126809109,0.004946210535090113,0.004867438660271506,4.111349596092406e-05,0.23625348304708657,0.12811696186002225,0.024332864630044984,268947284513.16257,0.09298147978244692,0.012209521491298548,0.21698231225812287,0.07843775453566158,0.011943734881813913,1725139170708.7913,0.31650611686190644,0.13774033547279801,332347742537.1086,0.14224531726191567,0.0445517804421379
Window Mean,5510,3947,10278,65.100076007094,25.50773024559021,40.881787061691284,66.3895173072815,0.3472240506546108,0.24507481784804555,0.08830479178675654,0.010478082643038674,0.010331540312790188,0.00013184993850586584,0.24513450558402788,0.13066218641025495,0.02618856450353692,255163699260.90942,0.08792180638807771,0.010995848168699389,0.1989642041572223,0.07773286758397968,0.010717043768158213,1894474037726.115,0.29904580689938204,0.12243120558297066,358272956164.61053,0.14179483757375508,0.04312821729143785
Window Median,6268,3947,9520,60.29896123638206,25.50773024559021,30.439985036849976,55.947715282440186,0.34071813712878046,0.23629175236967628,0.08370168270446918,0.006733196783285567,0.006625843223744358,6.230481905853189e-05,0.2341483232555509,0.1292019700383253,0.024078580191365825,240993974167.6373,0.08589464499664687,0.01090575704982907,0.2211622544511476,0.08435863250494377,0.012732609309965778,1562254653801.593,0.3196510549344918,0.1425826034765196,300541437994.99115,0.14367064967797147,0.04567725625853467
Binary Segmentation L1,5023,3947,10765,68.18469723840892,4.545789957046509,16.114712715148926,20.660502672195435,0.3480854717694372,0.24423838019602526,0.0904965197408622,0.021702463551889394,0.021376925129782027,0.0007059352565273198,0.21425749512846565,0.1205578881854291,0.020151589432369412,260037620957.4166,0.0869917209386807,0.011027148179945932,0.23145272549359067,0.08362952906646194,0.013899681618147227,2131426583996.4617,0.30746094585460426,0.12945301895066394,398577367492.4285,0.14404256489516395,0.04428898219641938
Binary Segmentation L2,7613,3947,8175,51.77983278439321,1.1640896797180176,33.61939787864685,34.78348755836487,0.3857893973700501,0.27835215279044556,0.10955342216013682,0.0061399348905940366,0.006015411867709523,5.9194467008596334e-05,0.22487754356929396,0.12385888212468647,0.02214131602382332,218457040323.99686,0.08041012297874513,0.009923128662320289,0.22255421942553247,0.07750941196536626,0.01287687057983474,1218702026388.2034,0.36216806042123856,0.18398180942477918,239526511118.84677,0.15471900702469873,0.056422623552983886
Binary Segmentation Normal,7333,3947,8455,53.55333164428679,2.3204169273376465,64.98088216781616,67.30129909515381,0.36208274617861685,0.2578353491132217,0.09575450757134377,0.0064385055783195136,0.006329863194574231,5.7912421853158183e-05,0.22965531373389567,0.12565839685812488,0.02297135605546047,259375844480.98514,0.08930303614655043,0.011327148391723697,0.21220330690189743,0.07238251960240645,0.012084318916690219,1385644144053.8987,0.3399238716083999,0.1613653488907814,274169998089.2772,0.14857217275387977,0.05059343204130889
Binary Segmentation RBF,5158,3947,10630,67.32961743096023,671.3502099514008,44.9349479675293,716.28515791893,0.32010571592337167,0.21762129544777986,0.07261044829039376,0.0065228886503694026,0.006436064775478413,5.8093697497463976e-05,0.2260796638454104,0.12524507206692537,0.02241893017054715,264215411614.45844,0.08858771847313529,0.011328401327050623,0.21518462339371372,0.08800378145889577,0.01265360730113515,1854886515447.6804,0.2983463003710658,0.12289774670543119,353183654510.45917,0.1373733720988803,0.040327871248675894
Binary Segmentation Cosine,7613,3947,8175,51.77983278439321,629.1108510494232,37.12115406990051,666.2320051193237,0.34070236756030864,0.24081206119442872,0.08629950478410055,0.013644825683193678,0.013346774463975,0.0002712010346145577,0.21909293838030944,0.12596660464827344,0.021660390609175118,300029328585.8952,0.10900881192295267,0.01614969642224518,0.21063783696264468,0.07947274497538959,0.011781983696778102,1295551668794.3323,0.3386478837434018,0.16124705037618997,265930166230.1621,0.15120914682473677,0.04956830448718388
Binary Segmentation Linear,3868,3947,11920,75.50038003546997,2.8341331481933594,20.948124170303345,23.782257318496704,0.320907493295519,0.21540638439964843,0.07233856913305096,0.012446438808483215,0.012211272174502175,0.00018913113156607687,0.2224508809666984,0.12704078133308241,0.02236124263769275,378218373349.2566,0.13012316535081256,0.024327046477476924,0.22747718452626514,0.08564872301389992,0.013758652271132684,1618983536829.135,0.3193362238364553,0.14080345039119557,332866985029.8492,0.1482944250180671,0.04562968200701915
Binary Segmentation Clinear,15528,3947,260,1.6468203699011907,2.1211390495300293,135.008695602417,137.12983465194702,0.42874117303485615,0.3154917378035908,0.13315935285109257,0.009803440631038933,0.009616577880129004,0.00011697280032460932,0.23299379129223105,0.12368456929812946,0.023781674225442997,301754989952.86816,0.11270720311976178,0.016904784036688818,0.21106610963228128,0.07234030048165638,0.011744578554871194,1131081224045.3325,0.37007243407474144,0.19263074285692436,238806035666.51004,0.16731880377633468,0.0630563508875575
Binary Segmentation Rank,5893,3947,9895,62.67418292373955,2.539397716522217,55.626436948776245,58.16583466529846,0.3447041273455285,0.24308404245567752,0.08594002823360045,0.0068444273125734395,0.006754912848015029,6.914587164483453e-05,0.23798121513522646,0.1269127082947348,0.024590012217292023,269667010906.70804,0.09295119366216985,0.01218014053096451,0.21611273782003887,0.077009848844539,0.012137430900206077,1787841185258.02,0.31153354746164985,0.1332928187330778,342918032694.23724,0.14304104226113099,0.044701596081130945
Binary Segmentation Mahalanobis,6023,3947,9765,61.85077273878895,692.2220869064331,27.544634103775024,719.7667210102081,0.33918058746492624,0.23506438747574637,0.08514441956426858,0.017973180952050877,0.017698528511291292,0.0004177914082333001,0.2282018774413445,0.12983043080837456,0.02352406681008143,296229046568.8767,0.09898776694207977,0.013872189011220311,0.22835135516731897,0.07839645161188047,0.013853595313142498,1459568081731.3704,0.3309473925578953,0.152008403781089,292632854716.8338,0.1484874929845447,0.0481367443146725
Binary Segmentation AR,9633,3947,6155,38.985305295160884,8.533170938491821,65.04441332817078,73.5775842666626,0.38050062321924244,0.27447455955253774,0.10625072212541326,0.006733432385905748,0.0066162340875831225,6.341555907744001e-05,0.23496526470656295,0.12512660313365878,0.02394554409489912,273330147056.48178,0.09565788439232112,0.012775897399449137,0.21170605354652416,0.072975385975678,0.011996056318820579,1161662130718.2532,0.37595935604470043,0.19898406802445284,239165379629.2758,0.15846833719774678,0.059002617253685365
Binary Segmentation Mean,7369,3947,8419,53.325310362300485,2016.7412853240967,65.83941602706909,2082.5807013511658,0.3867814754705087,0.27930146151578256,0.10965982287908786,0.0062260806930079385,0.006117167733618837,5.3550582637020655e-05,0.23730929874273668,0.12793964262098104,0.024588355715727324,264436452073.64886,0.08805414592702002,0.011272361054838762,0.21936874849475232,0.0740493348486514,0.013118482490809059,1229125027172.7913,0.35338593815296093,0.17522630205790954,248926913207.88303,0.1548079484665026,0.05565314579683494
Binary Segmentation Median,6678,3947,9110,57.70205219153788,2016.7412853240967,94.22802591323853,2110.969311237335,0.3342670024268302,0.23103652089492585,0.08109675050017158,0.008965343839542889,0.008788461115700263,0.00014689285057066913,0.23555225906806224,0.13102726519880617,0.024631509773315425,305148226576.9042,0.10453487922005425,0.015125416019319757,0.21534371654747014,0.07797711295188861,0.012218107607409386,1571925854854.3093,0.33206593588086597,0.15356201101687528,312845680238.6579,0.14757169587704005,0.04779678129461041
Bottom Up L1,5543,3947,10245,64.89105649860653,3.850252628326416,120.38515591621399,124.2354085445404,0.32786411164904367,0.22645895302226762,0.0786748908227323,0.008273980358417856,0.008106483771346476,0.0001065874704783842,0.2300043934304411,0.12707074736048884,0.023232784794296163,246720188651.43982,0.08672331256735612,0.010875971993313537,0.21160088347757866,0.0825102640788552,0.011750999795810508,1684069022614.592,0.3234125020436481,0.14493821039408758,321798201877.7893,0.14238037714066046,0.04492990754511978
Bottom Up L2,7618,3947,8170,51.748163161895114,1.323150873184204,127.57041501998901,128.89356589317322,0.3615417344263485,0.25908311395522376,0.09710717993160249,0.013977919359599526,0.013667852373994602,0.00026999838455643707,0.21918702919674007,0.12364077292593939,0.02132022564408724,243329590757.32156,0.08719009171260629,0.011132340896779972,0.20904046567306792,0.07938172058049346,0.011378603292407353,1367732989136.2512,0.33727627315573294,0.15950364603304282,268510429982.38907,0.15003997078399853,0.050118665697079325
Bottom Up Normal,5743,3947,10045,63.62427159868255,0.5943179130554199,23.5456440448761,24.13996195793152,0.35870366394598674,0.25425480620638413,0.0942227423401185,0.007367107802167729,0.007279069988744425,7.831827190735667e-05,0.25486541974292126,0.13366774051887614,0.02829544392863783,283124466146.843,0.09518241778156168,0.012889019704538335,0.21810866060298478,0.0755895880395235,0.012568269842669687,1852995482313.9702,0.31133611534833877,0.13278555994690985,356019991410.2561,0.14621828964723815,0.04680655900579689
Bottom Up RBF,6033,3947,9755,61.787433493792754,13.602149963378906,55.92422413825989,69.5263741016388,0.3319980967008004,0.2313050066998532,0.08113922627073475,0.005032187113860657,0.0049492047866864985,3.612041722512147e-05,0.23667615530166988,0.12843218656930963,0.024365499203739056,250877533406.45148,0.08629980204907561,0.010794038695707747,0.2120010885175824,0.08479096426106775,0.012010491118964527,1694194459768.0708,0.3139302599877075,0.1360697654162517,324178665529.20184,0.14161790405895017,0.04406919018710372
Bottom Up Cosine,9198,3947,6590,41.74056245249557,7.106688976287842,75.10950469970703,82.21619367599487,0.3821252178676353,0.279682937766724,0.10677295603406595,0.008398269219506633,0.008261977616271489,9.082625475805168e-05,0.2194500886061704,0.12197936789690693,0.021253206965624837,292441702841.3635,0.10496229705887497,0.015006243061459907,0.20995651187665762,0.07306613135188493,0.011714466462519063,1085237817550.5896,0.37145280755603133,0.19430506718925764,229613253398.78934,0.159900919874449,0.05819046099461419
Bottom Up Linear,1408,3947,14380,91.08183430453509,0.6932928562164307,11.90847110748291,12.60176396369934,0.3929465575947874,0.3006820770959576,0.1253856446685279,0.018774475457415583,0.01849229654447387,0.0005097459218860811,0.22171268228524188,0.13570007808470047,0.02520472269338705,360047329056.1857,0.12613787722848277,0.02278482616640479,0.23871403033888822,0.09558176672275842,0.016528735709241904,1337528382394.6482,0.6534382922239417,0.6061091822905093,282929285241.9844,0.22167206465005332,0.13275380957499297
Bottom Up Clinear,13178,3947,2610,16.531542944008105,0.3741781711578369,60.12743520736694,60.50161337852478,0.40769778684761426,0.2983529619477348,0.12359144433658778,0.009567871037017143,0.009385462119573048,0.00011665937734468947,0.250780094306224,0.13219461077826009,0.027548433603040327,279894932931.1794,0.09122345731820587,0.011889684164683011,0.2199038023147386,0.0854854744415309,0.012387077828194183,1288067906870.0625,0.35579861720763645,0.17804434473365136,261327139967.02332,0.16207343063549015,0.058929607340583556
Bottom Up Rank,7283,3947,8505,53.8700278692678,0.7244439125061035,47.32007074356079,48.044514656066895,0.3424195189401529,0.24358971016274789,0.08716554858227533,0.00752517985224315,0.007362866978149545,8.603690820633646e-05,0.23504614287832237,0.12665115052135315,0.024146610181814614,251418217709.0306,0.08850504620842711,0.011171895832083358,0.21466539060871748,0.07243590139944266,0.012544349917488614,1526883005013.4468,0.3290157552721413,0.15073668235345644,296383537120.5359,0.144593405090377,0.04764185396255416
Bottom Up Mahalanobis,12078,3947,3710,23.49885989359007,3.776988983154297,117.32018876075745,121.09717774391174,0.39028551211661183,0.28562597498422915,0.11212866276371447,0.0077446348371403425,0.007554794734497265,9.697599615061775e-05,0.23179972842621044,0.12649096335191556,0.023568023665062696,258263134572.38467,0.08756748686589312,0.010886231229044991,0.20104583734947187,0.07009672418120612,0.011033481295768786,1036135000606.191,0.3728805917732643,0.19629582035527052,215733022529.89612,0.15836942264850096,0.05900153255083542
Bottom Up AR,7373,3947,8415,53.299974664302,0.45433902740478516,57.83327317237854,58.287612199783325,0.3703271094100455,0.26649345697489396,0.10168525737077078,0.005876013635068432,0.005772038077938815,5.1093614652892704e-05,0.2266831212645319,0.12394868607126637,0.022299414658104456,245492208799.0608,0.08544928595192836,0.010521994143994991,0.2125253810438892,0.08216811380574432,0.011953664090426292,1314593715321.9802,0.33317494702772515,0.1552011033484846,260014320686.96704,0.14950108798491626,0.0502854212044056
Bottom Up Mean,7546,3947,8242,52.204205725867745,32.49980330467224,27.870492935180664,60.370296239852905,0.39467115023691013,0.28607263177461434,0.11359978905256371,0.0067737137590690895,0.0066383944132025075,7.826381590360101e-05,0.2240503274795752,0.12566184558841637,0.0222799194930796,254551309596.79846,0.08677351425475252,0.011023502412096254,0.21668756533389527,0.08698043601399187,0.012531939326264216,1168114217283.0168,0.3790149681703571,0.20243830440142566,237110921146.79184,0.1618569650358894,0.06032528641688875
Bottom Up Median,7328,3947,8460,53.58500126678491,32.49980330467224,42.71322011947632,75.21302342414856,0.35880468902074814,0.257344758330841,0.0961315409918122,0.006261085250871941,0.006147995527340434,6.359619695516647e-05,0.24203124766229853,0.13116917039777926,0.02550384231547663,251109162834.03293,0.0860359560551725,0.010877895397349372,0.20559069347491984,0.08013908641536198,0.011466549014144758,1498995305414.3066,0.33282391126151323,0.15445874031847634,291684078041.519,0.14894347966466812,0.049750360705702525
