Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,T_out_MAPE,T_out_MAE,T_out_MSE,Press_mm_hg_MAPE,Press_mm_hg_MAE,Press_mm_hg_MSE,RH_out_MAPE,RH_out_MAE,RH_out_MSE,Windspeed_MAPE,Windspeed_MAE,Windspeed_MSE,Visibility_MAPE,Visibility_MAE,Visibility_MSE,Tdewpoint_MAPE,Tdewpoint_MAE,Tdewpoint_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 90.0%,1579,3947,14209,89.99873321510007,N/A,7.9050397872924805,7.9050397872924805,0.36526785353878294,0.27826686414403007,0.10963937172773315,0.025654102307802393,0.02517350739883343,0.0011026325115610876,0.22589080387624919,0.12651876565814196,0.023961002204945465,361732711485.3492,0.12402114204913739,0.023889394025734006,0.21862061330773774,0.09115585590067482,0.013585983510856063,1669210827310.831,0.619212208010545,0.544541051092665,338490589799.52075,0.2107247238602281,0.11945323917891583
Window L1,7328,3947,8460,53.58500126678491,0.5028548240661621,24.75508689880371,25.257941722869873,0.36583229308028903,0.26217717452782613,0.10038405436966939,0.005300656418247345,0.005194009782138835,4.704790562894132e-05,0.22990681120439224,0.12795225352759534,0.02337224301926853,282098391704.6968,0.09702364069795377,0.01318248474292426,0.21402503779318066,0.07239862788391459,0.012723351123267895,1289591696874.8643,0.3636423528244229,0.18526532085233496,261948348096.7355,0.15473134320730872,0.05582908366884907
Window L2,6268,3947,9520,60.29896123638206,0.2793121337890625,29.982744932174683,30.262057065963745,0.3423192396931723,0.2397291359694805,0.0856076002721443,0.00849359283461263,0.008377885339272754,9.561566845443308e-05,0.22881522975372146,0.12514986829264005,0.022959196287491428,279564717143.46387,0.09400365758421401,0.012562181065756697,0.2143994980457132,0.08008875462868388,0.012056455975363863,1718268326194.5928,0.3160016650350527,0.13714057290310688,332972173889.792,0.143891827808224,0.04507027036205293
Window Normal,8178,3947,7610,48.20116544210793,0.6725819110870361,44.708977937698364,45.3815598487854,0.36727922482966674,0.26572779033240584,0.09889399477230273,0.006493290445435676,0.006394236643322719,5.8644655394284053e-05,0.22710629573191396,0.12247058521964363,0.022433884537231732,242114634314.6663,0.08774892848480718,0.0109358740648945,0.2128232632573684,0.0788482540038334,0.012161338858798172,1225454911156.404,0.35563725929394613,0.1782273878680377,244594924245.31485,0.15280450899632658,0.05378518745944322
Window RBF,10368,3947,5420,34.32987078794021,13.577616930007935,46.262213945388794,59.83983087539673,0.41129056689692145,0.3012140046909058,0.12195414989106508,0.009157212035895377,0.008978276728839576,0.00013128705757571772,0.2277506935917866,0.12482274015722675,0.022683002060030936,222565611132.9824,0.08052579723860488,0.009468884804545516,0.2167354004429308,0.0724554639239599,0.012793540326542176,987424996936.265,0.38501427133630944,0.20892535704927853,201665101345.0115,0.16216842567930811,0.06265937019817289
Window Cosine,6268,3947,9520,60.29896123638206,4.357630014419556,22.892789125442505,27.25041913986206,0.307987838959789,0.21177670650113675,0.06824748208771554,0.01018084040786352,0.009979985495745525,0.00017294502399079913,0.2390427421863772,0.12855772427789058,0.024823704051736974,244592180533.71036,0.08417881445425543,0.010299760732372692,0.2095320184932168,0.08005782754108527,0.011257766511593355,1836791262291.7502,0.3002850660901671,0.12424189575571919,346897240471.0136,0.13580602072671352,0.03984059236052139
Window Linear,1393,3947,14395,91.1768431720294,0.3424041271209717,8.864749193191528,9.2071533203125,0.4437817594438879,0.3419045716420533,0.15687913170813333,0.008658510694437573,0.008537658935581916,0.0001202950652706831,0.24733804933018286,0.13570234233720646,0.0283972783124264,426800356050.9282,0.1504908909499957,0.03161351500578506,0.21548570975916342,0.08274966745511873,0.012927818650360311,1564797300044.839,0.6681696410735408,0.636924795643419,331932942682.8084,0.23125912873225032,0.1444771390642323
Window Clinear,6293,3947,9495,60.14061312389156,0.24451470375061035,17.26949191093445,17.51400661468506,0.3552117460596569,0.25046914110085944,0.09122407014679862,0.007244122990783052,0.007134624325013744,8.850807247977605e-05,0.24896095738805696,0.13098813449053273,0.027105618028853053,291271877194.8476,0.10706524809290739,0.015643993317919522,0.22025571060868523,0.08493516939562717,0.0122252722484698,1717157165475.8591,0.3228060832649202,0.14332757588905223,334738173778.57544,0.15056640011164343,0.048269172950595525
Window Rank,1423,3947,14365,90.98682543704079,0.3909909725189209,7.296984910964966,7.687975883483887,0.4121816756700347,0.31684792265660316,0.13688165383318024,0.04633898409658277,0.045509678072043015,0.0030990730761733427,0.23903640697377967,0.14288062886549124,0.028067000701548012,376248995468.6617,0.131799556590872,0.025404788209712995,0.2434029604043095,0.10379165825005186,0.016767273661377237,1320618991554.4236,0.6313481433831223,0.5619030339972847,282811331170.7041,0.22869626463636528,0.12868713724654604
Window Mahalanobis,1358,3947,14430,91.39853052951608,1.8492729663848877,7.147266149520874,8.996539115905762,0.39319436137897423,0.30333811572173214,0.1286219411622993,0.024892170307923404,0.024574339857802063,0.0008257263299571908,0.24049797737143752,0.1361518551836583,0.027846301042230955,384002469653.837,0.13576783111493018,0.026589059966061052,0.24885044645894774,0.09507753005767039,0.017551628944180286,1715941170564.9495,0.6074261070660009,0.5240515380018416,349990606703.2971,0.2170559631669667,0.12091436590776183
Window AR,6223,3947,9565,60.583987838864964,0.36458587646484375,23.43917489051819,23.803760766983032,0.32815405021095295,0.2313924299720095,0.08117556245630067,0.01593073042577998,0.01564254344712698,0.00032032520454360725,0.24088255767639355,0.12903269693071492,0.025273226089436884,272663314432.71622,0.09452759599377343,0.012347527633015866,0.22600707573732084,0.09167322849818604,0.013882155913185324,1774043963729.7998,0.3289227038124584,0.14933360790511058,341117879693.8767,0.14853186644237826,0.04705540086693222
Window Mean,5510,3947,10278,65.100076007094,22.581764459609985,13.677625894546509,36.259390354156494,0.3365372769385818,0.2335684643601017,0.0819468089243523,0.0312090509491379,0.030671412770032134,0.0011550299703724201,0.2388642474333825,0.12706038936165337,0.024988373188595682,268452037439.9191,0.08994181692283394,0.011613878369040572,0.22509261832130467,0.09681424526707694,0.01497192019800611,1848598711109.603,0.2931401941371897,0.11663600001873824,352841791425.02155,0.14519942046981482,0.04188533511151756
Window Median,6268,3947,9520,60.29896123638206,22.581764459609985,32.459224224090576,55.04098868370056,0.3632020690361039,0.2588965368159597,0.09602908815140686,0.008053451539044609,0.007944299995099532,8.603858359575014e-05,0.2516900543544217,0.13261324496088642,0.02742488901772804,243326645594.09305,0.08583197445763661,0.01067658751130856,0.21551826830601903,0.07765454304133483,0.011923238969662239,1795113593416.055,0.30300351228541306,0.12604899709685322,339740039835.1401,0.1443240185927219,0.04536480655509247
Binary Segmentation L1,5023,3947,10765,68.18469723840892,4.043755054473877,13.43552303314209,17.479278087615967,0.32757084927595026,0.21971381553002672,0.07273319668459678,0.027675979455682082,0.02725059052821675,0.0011310336838250587,0.22316893470347682,0.12864558605281826,0.022695156058676298,332803751978.5185,0.1256914792022801,0.02091989759269925,0.21647814916724598,0.0779132141877338,0.01213757438103102,1896918421066.7368,0.3557841608820682,0.17374896342810692,371620362174.33954,0.15583314106385712,0.050560970304822615
Binary Segmentation L2,7613,3947,8175,51.77983278439321,1.077888011932373,47.69097590446472,48.768863916397095,0.3679308202204502,0.26581282937451517,0.1014993863756531,0.009223556686512249,0.009027704640213545,0.00012961569210066906,0.23806246049637997,0.12875584187599876,0.02467256072396214,234503345119.84286,0.0837132137700038,0.010348250579885646,0.22223919333177017,0.07482057336434864,0.013118238752061797,1255217471027.5696,0.34632546583039614,0.1689410636554717,248286802691.3729,0.15140927147591307,0.05311818596318921
Binary Segmentation Normal,7333,3947,8455,53.55333164428679,2.12198805809021,30.91476583480835,33.03675389289856,0.40522556749763916,0.29468134089470027,0.1198011463993979,0.0038600648837823115,0.00378686983402248,2.3807166119607142e-05,0.24162070289015333,0.13163468814529872,0.025510834218779,266281911785.55527,0.0912860594731404,0.011895731868383006,0.22147263112580068,0.0743106257234644,0.013171953572499558,1311768452576.4827,0.35943800678290694,0.18118540026995897,263008394060.48755,0.15918959847558892,0.058598145582522944
Binary Segmentation RBF,5158,3947,10630,67.32961743096023,645.6805090904236,24.984123945236206,670.6646330356598,0.32351930440368176,0.22495265087331434,0.07633637636484096,0.007097071737386706,0.006994433125586005,8.081283953666275e-05,0.22392319376057365,0.12329245642681884,0.021977052985385888,282664544008.4048,0.0979880588800971,0.013219508838842696,0.22219642828591887,0.09323656564166713,0.013911177582716303,1927237293332.0232,0.2898482847010028,0.11500173775265683,368316972890.1662,0.13938540827474788,0.040087777727329875
Binary Segmentation Cosine,7613,3947,8175,51.77983278439321,601.956004858017,47.2447829246521,649.2007877826691,0.36368012119304727,0.2634086289233407,0.09762534620460094,0.006014932482007316,0.005916493327297237,5.389210281863516e-05,0.23236222749678645,0.12552586872460098,0.023568181890640236,262744906932.9185,0.08841232628898246,0.01124878282143552,0.21152022415048652,0.07300838881521132,0.011937792179864373,1384482251621.6226,0.3351626756795534,0.15702598950737517,274537859759.21713,0.14857239695983118,0.05024333078445572
Binary Segmentation Linear,3868,3947,11920,75.50038003546997,2.6988818645477295,20.676204681396484,23.375086545944214,0.3241361014965006,0.2233536817226471,0.07642052287266768,0.007491700673660072,0.007391339592507764,8.283836577765816e-05,0.22899154194401797,0.12751164380455307,0.023209918051768356,373582141647.4132,0.12700003946788366,0.02325730596672678,0.21240466612486092,0.08047913721636184,0.011918373888695412,1654460836964.3005,0.3095908043925703,0.1323856849584717,338007163102.06146,0.14588777436608757,0.04454577401735119
Binary Segmentation Clinear,15528,3947,260,1.6468203699011907,1.9199891090393066,43.04653310775757,44.966522216796875,0.4427442277418238,0.3261510839822472,0.14071269419360946,0.008505986513663657,0.008335670453803356,9.539799250958521e-05,0.24027381317201163,0.1274549820935503,0.025040231068433394,268919858744.6138,0.09315751938916199,0.01207221804725353,0.21196311706658585,0.07365160707765901,0.012157746530309209,1002910665225.3995,0.37646634649181154,0.19960481098779392,211971753995.14713,0.16753620158137217,0.06494718313665153
Binary Segmentation Rank,5893,3947,9895,62.67418292373955,1.599010944366455,19.522100925445557,21.12111186981201,0.33669580478323424,0.23533267735746155,0.08435941801436167,0.00901775163982393,0.008856157528433639,0.0001267368535144675,0.2295464993066804,0.12630117294395465,0.02304640128132885,298503699982.02325,0.10110311049037676,0.014269752547661416,0.21101169386439486,0.08197122256309049,0.011728022042681132,1744833426188.408,0.2975584791792863,0.12128348746974493,340556187695.1709,0.14185380334376727,0.042468969701548794
Binary Segmentation Mahalanobis,6023,3947,9765,61.85077273878895,588.3269920349121,30.15810465812683,618.4850966930389,0.33944939630241444,0.23493051144761032,0.08324463167132075,0.006041941893518105,0.005954819178396478,5.9096511975209235e-05,0.23567236489066123,0.1280295580479032,0.024182232701660276,296880285149.17645,0.10023990023823313,0.014061362975215848,0.21947396061129235,0.07359306174448849,0.013128454562066938,1658144606280.7788,0.317821688227432,0.13933804737136127,325837481905.1093,0.14342825648067714,0.04566897096560003
Binary Segmentation AR,9633,3947,6155,38.985305295160884,5.348417043685913,28.82262110710144,34.17103815078735,0.40077621022336424,0.29274437023069055,0.11767419931571273,0.010448749940999655,0.010266941620575629,0.00019148096470007406,0.21892232645792245,0.12346732178372903,0.02140764337102935,266629338902.86572,0.08911809054179572,0.011368451753492988,0.21138742699362334,0.07473554084870972,0.011990851649194743,963649170814.6783,0.38614717715700564,0.21031364397846022,205046418286.39023,0.16274657369708448,0.062157711838764985
Binary Segmentation Mean,7369,3947,8419,53.325310362300485,1854.7734360694885,27.388515949249268,1882.1619520187378,0.3803185033175324,0.2736621271295677,0.10630914528682903,0.0071623823585134595,0.0070271280110310065,9.566921596244908e-05,0.22478510546060662,0.12417465776525907,0.02240535796079402,242676632746.4824,0.08518068320615105,0.01052259422696368,0.21749919976221482,0.07591271023190488,0.012526268702514167,1452355070535.926,0.34884233258275493,0.16965027242020694,282505283880.53876,0.1524666064877783,0.05358488463554508
Binary Segmentation Median,6678,3947,9110,57.70205219153788,1854.7734360694885,48.00690412521362,1902.7803401947021,0.3428504899132015,0.2435400870702024,0.08740549758350863,0.006033836670645347,0.005952038339151111,4.9845770241456256e-05,0.2235607892222786,0.12319855696077528,0.02193041923031037,242345991357.1982,0.08667077508472779,0.010811558691167242,0.20674687743220832,0.08279230627576278,0.011471927903102645,1619871784441.5354,0.3249905177030673,0.14620230621806454,310369629299.9078,0.14452404690561446,0.046311925899399135
Bottom Up L1,5543,3947,10245,64.89105649860653,0.4076836109161377,23.86412787437439,24.271811485290527,0.3343580479488636,0.23339705106801206,0.08120440290211552,0.007144005568273375,0.007049887836577052,7.126312534174832e-05,0.22193262106412648,0.12358360925182922,0.02167647889207564,261489399167.5283,0.08748706547873047,0.010978747773246198,0.21190884449466915,0.07349808947548413,0.01212104503309972,1627079467104.6604,0.31588306502352614,0.1381104770857575,314761477712.1445,0.14014979468902666,0.044027069135272746
Bottom Up L2,7618,3947,8170,51.748163161895114,0.29441404342651367,46.57463884353638,46.86905288696289,0.4028215418971233,0.29248881625319,0.11872893367502448,0.006296394474497474,0.0061767163295838945,6.312595969859654e-05,0.2268059061882484,0.1252094034941071,0.022487021525852007,271965140505.35318,0.09201280180058939,0.012284183579591716,0.21582792475876109,0.0822380595936139,0.011878413135958218,1039816880251.4526,0.3716665159584797,0.1949460620179701,218630336792.93872,0.16163205223826074,0.06006462331568255
Bottom Up Normal,5743,3947,10045,63.62427159868255,0.48451900482177734,29.580273151397705,30.064792156219482,0.33866570986501354,0.23901347210465732,0.08414899368761368,0.007420590321171544,0.007298935923112658,9.74468670371166e-05,0.2260829944860262,0.12429036847801465,0.022462954994048105,266132985265.46207,0.09275380033276387,0.01213588239891939,0.21108472256342622,0.07505294049640747,0.011755570286880098,1795973683225.034,0.30810945814391943,0.13087467141574724,343684444748.5263,0.14108649591314606,0.04357925327504106
Bottom Up RBF,6033,3947,9755,61.787433493792754,13.082419872283936,21.954463958740234,35.03688383102417,0.3311872822584406,0.227999945730207,0.07912268929301383,0.015803733907949674,0.015603474216234632,0.0003189686048249521,0.23366637002133409,0.12631313995156018,0.02386026958616082,252008765497.79572,0.08909530462642169,0.011243517195828124,0.21690668523993292,0.07973301623711822,0.012453851000520886,1755026482927.8398,0.3008031064029374,0.12432849304389926,334505874737.71234,0.13992466452741334,0.041887964787374665
Bottom Up Cosine,9198,3947,6590,41.74056245249557,5.729957103729248,43.47937297821045,49.2093300819397,0.3831247513497656,0.2793779265262429,0.10799588305727859,0.01459533156629684,0.014364722296635745,0.00024073129041910605,0.23610024837717386,0.1263586686533002,0.02415045717780143,258374795414.27353,0.09027625522183912,0.011696071615694869,0.21891050347535165,0.07363462134716468,0.012944553353157067,1135458553767.5117,0.359874185629748,0.18297863879114357,232305558197.10446,0.1573143966124886,0.05666772254758246
Bottom Up Linear,1408,3947,14380,91.08183430453509,0.37389707565307617,8.397285223007202,8.771182298660278,0.36632450058504995,0.27822403813257246,0.10901661482507728,0.019495506212643104,0.019181808405467744,0.0005223183572331854,0.23867187793658243,0.13976181830386689,0.027625260613493817,394916597687.97906,0.13812322565753138,0.027166729861506842,0.2219685531943159,0.08864308347600185,0.014454839548298813,1706989542689.1978,0.6105522243415674,0.5272280484799384,350317690063.0193,0.21241436638616876,0.11766896861425823
Bottom Up Clinear,13178,3947,2610,16.531542944008105,0.25971293449401855,47.9656982421875,48.22541117668152,0.39783811684663883,0.2915451642068654,0.11650165166501839,0.010065002985852363,0.009874498605116742,0.00013867541260953288,0.22655619131963237,0.1240597764679036,0.02248840410291303,294568076648.9442,0.10955189267679784,0.015977872279648832,0.21408815497738146,0.07469289096794325,0.012063250824925912,1189662529627.297,0.36270973789403627,0.18469311564836505,247371767712.8546,0.16207232680311034,0.058643828322246794
Bottom Up Rank,7283,3947,8505,53.8700278692678,0.5287191867828369,35.48711109161377,36.015830278396606,0.3620792341639674,0.2602129556244811,0.09728474577764976,0.013546703950065183,0.013254930528883864,0.00026008394103405107,0.23421003314121272,0.12714730336224747,0.02393717306506868,239098667993.61368,0.08236034037493048,0.009832233154291043,0.21194559910073765,0.07961519257555263,0.011681559176921694,1499003885543.0374,0.33176649328036784,0.153300828785757,289683758922.9029,0.149059535957744,0.049382770650120394
Bottom Up Mahalanobis,12078,3947,3710,23.49885989359007,2.6129958629608154,77.2762930393219,79.88928890228271,0.3942579869094629,0.28750764096990905,0.11321222743649527,0.008008404240533428,0.007870857228412938,8.706303472549684e-05,0.23245482631687536,0.12438252877102758,0.023411096138819126,249128327757.82117,0.08278579294602297,0.00983879384945619,0.20216468750032082,0.07869582978832643,0.011146992123880777,1148625033689.6477,0.35206967186373805,0.17406176294154754,232958893574.7181,0.15555205359457266,0.05529298925415401
Bottom Up AR,7373,3947,8415,53.299974664302,0.360914945602417,56.40298414230347,56.763899087905884,0.3559321999382145,0.25556261436157685,0.09285711148577622,0.005115970279466635,0.005016624038194838,3.776044326623986e-05,0.22428100880462792,0.1233192842205024,0.021956037620986583,284554079024.4119,0.09748190629347987,0.013337205837456586,0.2119646561976089,0.07877562586302421,0.011463467733740894,1273774042295.2732,0.34049241107013506,0.16234472431835822,259721353553.40872,0.15010807764115217,0.05033271790659738
Bottom Up Mean,7546,3947,8242,52.204205725867745,24.135233640670776,18.957256078720093,43.09248971939087,0.35853313693281746,0.2560584539076129,0.09472207276032388,0.015968684115038365,0.015664111986953833,0.0005135497454779214,0.2474952253510898,0.13265348877333358,0.02701434838937081,249891005867.15823,0.08703538012916646,0.010836966769550139,0.21677318777693,0.07514513928606553,0.012509398962683948,1375289018216.2356,0.3564825477897327,0.17841725741004605,270863337347.37387,0.15383985364547761,0.054002265672908785
Bottom Up Median,7328,3947,8460,53.58500126678491,24.135233640670776,25.530633211135864,49.66586685180664,0.38265255741936927,0.277524186041376,0.10933246358056452,0.006704286353866832,0.006548278868158496,7.515118972595348e-05,0.23702224534706845,0.12666501097037955,0.02443341271227749,224768967762.08444,0.08060696520028374,0.010153841879414533,0.24207684204494553,0.0834726036185313,0.013938591866419747,1517667504131.1094,0.3367141093683027,0.1585355236849124,290406078649.0035,0.15192185901117228,0.052744830818885736
