Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,CO(GT)_MAPE,CO(GT)_MAE,CO(GT)_MSE,NMHC(GT)_MAPE,NMHC(GT)_MAE,NMHC(GT)_MSE,C6H6(GT)_MAPE,C6H6(GT)_MAE,C6H6(GT)_MSE,NOx(GT)_MAPE,NOx(GT)_MAE,NOx(GT)_MSE,NO2(GT)_MAPE,NO2(GT)_MAE,NO2(GT)_MSE,T_MAPE,T_MAE,T_MSE,RH_MAPE,RH_MAE,RH_MSE,AH_MAPE,AH_MAE,AH_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Fixed Cut 50.0%,3743,1872,3742,49.993319973279895,N/A,13.5480797290802,13.5480797290802,30.695223765085775,0.197007381557843,0.05486599327836982,0.006069851305146,0.006069851305146,5.488203888192941e-05,0.7643470016311548,0.05351387375087824,0.029449861272447517,0.5015186566302531,0.09716729017114475,0.02114998554170625,0.6585374903101096,0.34885305248878923,0.15393150699711244,168938522853.23257,0.06992283102472491,0.03187701306089847,0.30067624852503344,0.10052930076400333,0.045438115006881795,10.477391448954952,0.060733858817093686,0.025617192442711274,21117315362.079502,0.11672467998495278,0.04529806870487616
Fixed Cut 55.0%,3369,1872,4116,54.98997995991984,N/A,17.557631015777588,17.557631015777588,38.80066855040783,0.23878495452845064,0.06882727341785835,0.0046346154033977925,0.0046346154033977925,4.868502749566231e-05,2.185041652954141,0.07799435132038617,0.02294563189479093,0.647135631035416,0.093110613479192,0.017350690695295698,0.635368952086186,0.33915280195276,0.14772808433350243,39150321717.44032,0.05831865849660724,0.022092793640843912,0.2991934517695031,0.10300140503218283,0.03255694873633156,21.404048680519498,0.08484366989689308,0.02203036878479379,4893790222.677048,0.12498013376373357,0.0416975595663641
Fixed Cut 60.0%,2994,1872,4491,60.0,N/A,15.933143138885498,15.933143138885498,27.577890888544868,0.1830997353597876,0.051756114313979085,0.00832472672091732,0.00832472672091732,0.00017864825596000062,0.9594612255925972,0.055290084528799195,0.02428772411002453,0.5257325966266122,0.09541310020375768,0.019972152785994266,0.637343241365686,0.34193248723588915,0.15018315096881024,139490649563.3449,0.05962238673346452,0.02625362150764712,0.32286260402706934,0.09690830550105098,0.041566231109664,9.510712667582808,0.05849004172100564,0.025935034691570883,17436331200.360916,0.11238510850058386,0.042516584717956274
Fixed Cut 65.0%,2620,1872,4865,64.99665998663995,N/A,11.996068954467773,11.996068954467773,28.3679625098687,0.18219375501823168,0.05073312246515284,0.01316757528136307,0.01316757528136307,0.00022976923047723032,1.5622811252504911,0.05799357728020914,0.028443963377565513,0.9068814606164635,0.10738718270666434,0.018686626582245052,0.5641992093244015,0.3088853693306712,0.1301406240545141,94694511293.66951,0.05911281384942759,0.02770083314287999,0.3619941833127648,0.10494038493220992,0.048712695126498014,3.2334581868966232,0.04036714842742403,0.023626000484408577,11836813916.084959,0.10925597585327494,0.041034204307967684
Fixed Cut 70.0%,2246,1872,5239,69.99331997327988,N/A,8.982950925827026,8.982950925827026,16.13034465023575,0.12040923579103506,0.04092357272622849,0.01013332103596296,0.01013332103596296,0.00019430124833059886,1.3078094373190414,0.058301084204107005,0.02565873839342131,0.9488961639300229,0.11161401540601018,0.020220523685922632,0.4951493235505032,0.2794041804083764,0.1175626382848691,67552511165.274574,0.05971549524596965,0.027758308286653238,0.3586630930118462,0.10129536803879302,0.04238761547460888,8.24807903702692,0.05484496224106138,0.024803668791804734,8444063899.096701,0.09946470779641435,0.037438670861479825
Fixed Cut 75.0%,1872,1872,5613,74.98997995991984,N/A,5.54742693901062,5.54742693901062,8.397619181320064,0.08279617706077429,0.039523243649323525,0.019129967210120235,0.019129967210120235,0.0006229827291646388,1.6762937372200817,0.07681778183925408,0.026197037597910467,1.3802249678948313,0.14404113178452044,0.02872355933804262,0.35184262739450883,0.18534787882020654,0.07542416318016164,30572693416.278507,0.08185569607211181,0.027820617876403678,0.32155227856813784,0.09892519542411489,0.04153748274469261,12.473081238187296,0.0674335854388173,0.027358029237880443,3821586680.1122837,0.09454342670623983,0.033400889544197454
Fixed Cut 80.0%,1497,1872,5988,80.0,N/A,7.967416048049927,7.967416048049927,20.30103539484816,0.14069107841764633,0.04224735051648693,0.008604405488788922,0.008604405488788922,0.00013964583592388475,3.2038807944725503,0.09642521134288358,0.02557744127060952,1.075370952144745,0.11983676125124941,0.021202073637170554,0.40148221888768404,0.22573155537225462,0.09135230161122516,127362881394.66646,0.11142162796488637,0.026232636492137983,0.3798538936873904,0.13056921656336287,0.04203424999161911,29.684243567815997,0.10880280762993004,0.02704699418890475,15920360181.2151,0.11776033300387519,0.03447908669300973
Fixed Cut 85.0%,1123,1872,6362,84.99665998663994,N/A,4.958091974258423,4.958091974258423,17.84309377698905,0.12941706379854967,0.04257069611732117,0.02608687452592415,0.02608687452592415,0.0009540308534284867,5.426082693884175,0.13204006214616446,0.03347771308908605,0.8910140320214246,0.11053559597742091,0.021077794732571185,0.47541729761445317,0.28666554221769563,0.12761673965698261,153897123500.51898,0.1333476199891548,0.03585697814341405,0.381628330961275,0.13267014216754297,0.04853869681542751,43.87799888993261,0.14475049316286107,0.03365351919523054,19237140446.180027,0.1369391742481641,0.04296827107543272
Fixed Cut 90.0%,749,1872,6736,89.9933199732799,N/A,8.576602220535278,8.576602220535278,23.729744552540478,0.16160045935839173,0.04791861414714931,0.009889473672207175,0.009889473672207175,0.0001479784603384177,3.8553134388228596,0.11317761625098638,0.03281441886765693,0.7751621343297377,0.11854233758491854,0.02589841101208784,0.4501699255465654,0.29096760043129366,0.1363150722648288,91686315984.96152,0.12002202868668548,0.034774560608577657,0.355940390739606,0.12784634127552963,0.05016883308572383,25.010889807698156,0.10087138431883076,0.030277528888165924,11460789504.893587,0.13036465519735524,0.04478942716681611
Window L1,3390,1872,4095,54.70941883767535,0.2335350513458252,13.46693468093872,13.700469732284546,31.48061568522038,0.19972781316179372,0.05538631232471656,0.021969755916748865,0.021969755916748865,0.0005796369936626629,0.7710992833789695,0.056248130242489584,0.029305191280141182,0.7285968856321164,0.09799839633267585,0.018169469665184183,0.6253122238826245,0.3353088811146179,0.1459532828958074,100082183615.48634,0.059328036419308214,0.03162491572615757,0.3168835414599751,0.10104333556834558,0.044178278985846,16.252327327919865,0.07603653473127649,0.026270957489774878,12510272958.21038,0.1184576104359069,0.043933505670161334
Window L2,6580,1872,905,12.090848363393453,0.1193540096282959,26.705452919006348,26.824806928634644,39.112145557539776,0.2350111832740799,0.06552750674859331,0.04127802147474593,0.007312315584543123,9.02370503924951e-05,0.6720463950753566,0.05477115532500574,0.027582120737382566,0.4785762709168871,0.10820773307271601,0.024988099976977988,0.6775330329886909,0.35719055452000925,0.15876350260047448,159099032008.46478,0.06704726668851146,0.028911430531850732,0.29935063149045016,0.10575147347098701,0.04367822976802928,10.16067992396446,0.05982435209344309,0.025499146225586612,19887379007.48825,0.12438950425366185,0.04688003420491096
Window Normal,6445,1872,1040,13.894455577822312,0.2878568172454834,18.37189292907715,18.659749746322632,31.21186726659433,0.19751566404925594,0.05409541880345373,0.09578549321912652,0.016968200747409484,0.00034436304894039604,1.6057485781538696,0.05927713339013564,0.029686943454557302,0.49771574129275786,0.114398683148544,0.027528776442253974,0.6329815188564973,0.3386834336600649,0.14797477414834972,200281960672.15878,0.08057527192178666,0.03360761838997858,0.32093649755194203,0.11271130125139099,0.04653137754432579,5.896037572274446,0.050028472659346276,0.026957924077919748,25035245089.05246,0.12126977010349155,0.04584089948872245
Window RBF,470,1872,7015,93.72077488309954,2.1564929485321045,4.509071111679077,6.665564060211182,30.47166583986155,0.2048354302324175,0.05920185117168156,0.04010413706142845,0.04010413706142845,0.0029115890725374734,6.5522119386290365,0.14951783986829878,0.03674821398691808,0.8695953072851916,0.14263993582154721,0.035679375594619325,0.5315990203846301,0.3912216317311148,0.2221831587050748,158135650982.856,0.1483817191260909,0.038390598139152014,0.4448207285035838,0.1509763774670241,0.05146200318673992,45.56019686247584,0.15146680285442315,0.03607672493316247,19766956383.41574,0.17239298427029306,0.06033168934873567
Window Cosine,6440,1872,1045,13.961255845023379,0.985584020614624,23.702371835708618,24.687955856323242,25.825549147511865,0.16763773464379936,0.046672347274688816,0.12209820914861748,0.021629443604715238,0.0006527849564766415,0.7939684816975381,0.054294234663088255,0.028476734515638917,0.5307056513214025,0.12487872493860545,0.02987061634609408,0.6095780584883208,0.32955067094536383,0.14205571669638098,193804246089.14313,0.0805370581589739,0.0347582726043325,0.30453595962256114,0.10276045138986116,0.04603045844007954,3.048237812943165,0.04181442897312344,0.026130989093735225,24225530765.047234,0.11538784341469115,0.044330989990928424
Window Linear,4315,1872,3170,42.35136940547763,0.1887190341949463,16.829824209213257,17.018543243408203,29.665170424017855,0.18972784186230907,0.05227645060653023,0.017887040341507652,0.017887040341507652,0.00039548857288669435,0.8812135949266865,0.057036632064264514,0.030360736175399923,0.4940132526426484,0.10552522136393108,0.024414773581121475,0.6580849038766953,0.3503932426760452,0.15565611228531645,176900512788.3752,0.07789121815341728,0.03429600485571796,0.3021351833676643,0.10335480283919031,0.04645430765261997,8.40554781071248,0.05653638607824693,0.027496334525220146,22112564103.599884,0.11979404817236386,0.046418776031851586
Window Clinear,6915,1872,570,7.615230460921844,0.10985898971557617,33.740545988082886,33.85040497779846,42.79733959610538,0.2576881998838752,0.07495486903760896,0.1298960338730275,0.021849627228431878,0.0005383575626370155,0.9868735643753771,0.054716222023732226,0.02766671653344949,0.5310295048221598,0.12566381637877805,0.029420466576400097,0.6677050389057384,0.3490594929701734,0.15053643189632893,163847748781.64758,0.06677453297413387,0.03128801926032538,0.29343866651910866,0.1051732130740667,0.04312296159291549,10.092481313363045,0.05848998488236394,0.023672491111378913,20480968604.643276,0.12992688617694437,0.04765003919638053
Window Rank,790,1872,6695,89.44555778223113,0.23104310035705566,4.302718877792358,4.533761978149414,22.07965601457725,0.15589875504508735,0.04857848495211928,0.05089847165841519,0.05089847165841519,0.003309986646925726,9.354838253297373,0.187752663001506,0.04731772275297466,0.8522115720816406,0.12028570390368758,0.02491218768464993,0.3708809628487458,0.22906611473137073,0.10330535487894414,272542770364.9381,0.1788376567241813,0.04760352857262379,0.4571626856927062,0.15834858208765293,0.060638870901554454,48.471171835156724,0.15950341312281913,0.03863167057244326,34067846305.821827,0.15507392003433995,0.04678722587027941
Window Mahalanobis,715,1872,6770,90.44756179024716,0.4289379119873047,4.469663381576538,4.898601293563843,23.55621531592095,0.16135476659168826,0.04645352850043754,0.013829095753524003,0.013829095753524003,0.00038576184002170767,3.539321363250069,0.10367477066188492,0.030635516102999683,0.8797370580415453,0.13248859835366272,0.03148975572660077,0.44667596917940317,0.2854167500517866,0.13422019699521712,84129902877.63467,0.12142332187054464,0.035421572141521744,0.3609017142896184,0.1284568260483943,0.050245151584238576,32.65835909624697,0.11840851192057625,0.03213173563110299,10516237867.386194,0.13313158015650756,0.04512290231526751
Window AR,700,1872,6785,90.64796259185037,0.17964410781860352,5.198774099349976,5.378418207168579,23.029024346859323,0.16045490339352841,0.04799030099080619,0.020375110956043725,0.020375110956043725,0.0008475212269336098,1.4603237664877637,0.07446265055652279,0.029685125623894,0.7674473812340878,0.124775801900926,0.02954552093673409,0.4188424790295514,0.2695389430660345,0.12755675801383648,51091363521.801865,0.08362976263892555,0.03262918050496724,0.33640507830134525,0.11202129105051464,0.04985883648128683,16.704024351713937,0.07860487631317142,0.02880868372581128,6386420445.567288,0.11548291748445835,0.04336524093803366
Window Mean,3676,1872,3809,50.88844355377421,4.921025991439819,14.374309778213501,19.29533576965332,35.918319555711314,0.22192086909130496,0.06183219018533445,0.006199712855566602,0.006199712855566602,8.457075467691171e-05,0.8573225512735687,0.05949235381633043,0.028974399982327634,0.5558182407851817,0.09181950051177555,0.01833425403045975,0.64516965811042,0.3440575363745345,0.15086935890466488,48541577526.39995,0.061106691286619004,0.028610689966207192,0.30986592772785637,0.10215431776673159,0.04432285530209023,14.833265998093804,0.0703873317471205,0.02397592296625506,6067697197.440735,0.11964228918124781,0.04462553026150201
Window Median,3853,1872,3632,48.52371409485638,4.921025991439819,11.829939365386963,16.750965356826782,40.892627234812714,0.24365722231161818,0.06952373984984532,0.008322375261751641,0.008322375261751641,0.00020541285354916798,0.7961505438091097,0.05839034655258339,0.028091452668242197,0.46199100771878443,0.10200428715458104,0.023241691121883987,0.8138807885439956,0.4091453178921403,0.1942348491053376,135439424180.28448,0.06225367004371999,0.028525976173233193,0.31255633137167915,0.09997643241992586,0.044586704597255056,5.938202289923803,0.04791553166362696,0.024047218175053262,16929928028.688536,0.12895814791249327,0.051557130568050044
Binary Segmentation L1,2110,1872,5375,71.81028724114896,1.518692970275879,12.751603841781616,14.270296812057495,7.57860843672135,0.08045110726889233,0.04075230185523375,0.008477787070236002,0.008477787070236002,0.0002192400708357246,1.1702887345515498,0.06874831307941284,0.026481301162696584,0.8463709879211634,0.10414848427597968,0.01873070824267485,0.4233016974556506,0.2390537485759955,0.09606464654145153,32976016114.117786,0.06619049729537069,0.02672145670505382,0.3075514449649176,0.09706385899282013,0.04423533309868568,13.492669684738766,0.06893624080412215,0.02551724524014034,4122002017.2431297,0.09163375467035356,0.03484027911459657
Binary Segmentation L2,2110,1872,5375,71.81028724114896,0.4181239604949951,8.40677785873413,8.824901819229126,5.234437936531899,0.06541592568167892,0.04015676354866929,0.012219064612810478,0.012219064612810478,0.00026481322335162786,1.3469378353655932,0.0554134900172618,0.027744084752236997,1.0579378178181595,0.1194740012553478,0.021479912483169016,0.4075183619593459,0.2275020914100663,0.09261703982741112,123587935826.92294,0.06015520406071766,0.029866066532229514,0.3585854192517386,0.10504056598121454,0.04777922835602357,4.061921712452649,0.04635608872215729,0.027055588919763115,15448491979.925297,0.08644705396765683,0.035870437205356785
Binary Segmentation Normal,6250,1872,1235,16.499665998663996,0.7545089721679688,35.513782024383545,36.268290996551514,35.54606876485225,0.21865290883693234,0.06000973788407857,0.007234207554732826,0.007234207554732826,9.760601412278964e-05,1.4560985738037375,0.05521597655237361,0.02704471496942854,0.4838711622990127,0.11327737462700695,0.02635191484029362,0.6899399333832208,0.3619627020047966,0.16202443156528273,204353381685.26562,0.07921971698627875,0.03324435191027243,0.2972618451599294,0.10096972596572648,0.04465087597484352,4.542248047293788,0.045192636380193246,0.0248356942294313,25544172716.035976,0.12271565611350502,0.04728241592346921
Binary Segmentation RBF,6255,1872,1230,16.432865731462925,85.86589002609253,25.44004511833191,111.30593514442444,29.771455567663434,0.18894481772126845,0.05126258416392487,0.006724031748944264,0.004890204908323102,4.508663879603055e-05,1.263884193774949,0.05705771172755765,0.03046302967911226,0.47358491054994883,0.10820991838121707,0.025105683378020053,0.5671580953473593,0.30834182958172157,0.12839574157517716,226104731873.69885,0.09164314397989745,0.038145881020765285,0.3051498311876144,0.10712361077845257,0.045997585818312044,2.692166303961511,0.04250118409559496,0.028653242254857523,28263091488.597347,0.11358905264675401,0.04350860431612064
Binary Segmentation Cosine,6255,1872,1230,16.432865731462925,84.93411684036255,42.30380201339722,127.23791885375977,34.189983423032366,0.2124788283436292,0.05760398066929655,0.005601833457122204,0.004074060696088875,7.578756610231766e-05,0.8556627718949464,0.05427870544052156,0.02762385137463103,0.4824353253635137,0.10956405509355364,0.024583161681093226,0.6032186906167475,0.3243915618519086,0.1373983541451344,168030556115.77438,0.06904957353840246,0.03234477036653634,0.29261267220390824,0.10571268978793245,0.04619873246010945,9.092656277189175,0.057329962579581055,0.025249729036310637,21003819520.162086,0.11710992966645212,0.0438847959124017
Binary Segmentation Linear,2110,1872,5375,71.81028724114896,0.9433767795562744,18.878979921340942,19.822356700897217,9.442376698038847,0.08543955050543071,0.03906437866102665,0.0046698209108040735,0.0046698209108040735,5.581435595773739e-05,0.8078583500585405,0.053517181683369684,0.026998727323928873,0.8766900878213769,0.10282481108835398,0.017609409279049363,0.3835016037428607,0.21338936771208736,0.08456050742277263,60437442290.6437,0.055927469872126,0.025035233733571565,0.30726872994321647,0.09473750705686235,0.040330811280900485,6.498216456589406,0.049228038984306,0.023907721723814186,7554680288.620523,0.0824667184766675,0.03219532547262764
Binary Segmentation Clinear,5715,1872,1770,23.647294589178355,0.5310828685760498,25.629711151123047,26.160794019699097,34.99391948039539,0.21453275633136323,0.05879306525283316,0.002832658808608477,0.002832658808608477,2.5134831051275038e-05,1.5887004701373195,0.058084020970470156,0.027977522385274865,0.4656035884188085,0.10726467646085529,0.024565333813171497,0.6239059588304658,0.3323152545801541,0.1420444697765698,241321675781.61676,0.0908316552014677,0.03604525716903658,0.2974756425447253,0.09940980748743537,0.04391620195890647,5.036255458611518,0.04675363960520858,0.026464178921400912,30165209478.07816,0.11900305868069527,0.0449788955135306
Binary Segmentation Rank,6255,1872,1230,16.432865731462925,0.5309910774230957,33.18709874153137,33.71808981895447,34.05914164830157,0.21187850992072363,0.0578799448066613,0.008139123805566391,0.005919362767684647,6.318148890858997e-05,1.1727813023487383,0.05463527194488864,0.028087461129144838,0.4896670796287947,0.10702031089919042,0.024622655785204096,0.625231634021859,0.3349243405223168,0.14398127302489627,170141696625.64877,0.06977485218664117,0.031699523278211156,0.29991761234251796,0.0987785853628179,0.04354824954341203,6.0214908556356335,0.05004868457342696,0.025859724335125484,21267712083.54059,0.11662248977221115,0.04446775167394552
Binary Segmentation Mahalanobis,6255,1872,1230,16.432865731462925,84.02450394630432,25.37992215156555,109.40442609786987,32.641934637940324,0.2058341458133654,0.05667380685433997,0.012501615969009783,0.009092084341098023,0.0001239951911343238,0.9866884460074022,0.05802664934946848,0.026553088017500368,0.5049941306436002,0.11747141546215316,0.027632732968256652,0.6736323807069683,0.3569429833087976,0.1594867071217523,173162171238.6147,0.07143993975457014,0.031019515807991255,0.3073953310340754,0.11018303134240032,0.04311622495968781,9.938152216261752,0.056604421518506,0.022760891339706893,21645271410.459957,0.12319933386129478,0.04592087028254617
Binary Segmentation AR,6255,1872,1230,16.432865731462925,1.4438669681549072,20.300222873687744,21.74408984184265,39.38993142044734,0.23661289967870583,0.06677000847929981,0.008646072191623194,0.0062880525029986875,0.0001508273011959324,0.9182170743112049,0.060448408539433424,0.025550719423809584,0.48191759806731227,0.11458556143547083,0.027395741278758854,0.646949617463216,0.3453047195393431,0.1524170389654272,194514574523.17877,0.07378153516554722,0.03360382320770301,0.33374814361971916,0.11704750785331466,0.04461735985868652,15.427759211388848,0.07380896620874136,0.025999643874304475,24314321822.548206,0.12848470636544426,0.047063145298648155
Binary Segmentation Mean,4957,1872,2528,33.77421509686039,260.96515440940857,19.037578344345093,280.00273275375366,26.85492735638007,0.17340013465651238,0.04762793043052607,0.007349836602607298,0.007349836602607298,0.00016710399776501323,1.0241189744248436,0.05639267373578398,0.029196844284804836,0.4982321292470838,0.09835364116025766,0.021510000933997967,0.614105801327463,0.32842916275474743,0.13933639654469412,204815677197.38095,0.07490930876157399,0.0318757354670323,0.2929300138618502,0.10012438123502616,0.043879112145078454,3.567097545505851,0.04327720053123495,0.02430114429131292,25601959653.779953,0.11027954242971785,0.04223678351190151
Binary Segmentation Median,6253,1872,1232,16.459585838343354,260.96515440940857,14.130672931671143,275.0958273410797,39.31917926959822,0.23556254833032234,0.06629420143993027,0.006893106024642413,0.006893106024642413,7.102580800508323e-05,0.8937893836529014,0.056010520203119946,0.0289048669333179,0.4987915831429795,0.11511456283925509,0.02791284720476339,0.6834557981564482,0.35907503772745586,0.1605761457209347,165957485942.80466,0.07377676208322874,0.03530582059886556,0.28805719607887487,0.10220215029988147,0.04457016745058059,12.073942528854463,0.06444114083172975,0.026066915567856595,20744685749.57109,0.12663447854245435,0.04871274884053175
Bottom Up L1,2110,1872,5375,71.81028724114896,0.15208911895751953,7.461436986923218,7.613526105880737,17.973727081398646,0.13514405363352325,0.04541065653025697,0.026596716357939365,0.026596716357939365,0.0008764570243158935,2.403291568693007,0.06409880799854488,0.02925584021928839,0.9136787795924652,0.10808112688775288,0.01959355398073092,0.3542988372386931,0.18862544652302066,0.07649384970344798,114329755275.8555,0.06136121289349354,0.031567517145741034,0.451996724643126,0.11774752293367328,0.054684741267702404,3.675539324153715,0.04532999453514492,0.027968443244613533,14291219412.706854,0.0933731102203865,0.03573138238951211
Bottom Up L2,2110,1872,5375,71.81028724114896,0.10002565383911133,10.0837721824646,10.183797836303711,9.59449224761976,0.08636102006384658,0.038922927890007314,0.010041737908013064,0.010041737908013064,0.00017319651485035232,1.0901383009251382,0.05566192822636732,0.026421793546494148,1.1383807776609005,0.12479850242280234,0.022524418972873706,0.3721979580303708,0.20421535353735865,0.08163885212174182,97370256847.91852,0.05880203969440256,0.02878748216791561,0.36774984390767274,0.10501445427677586,0.04742589839533761,5.678593156797525,0.04833041289763289,0.024739763384654393,12171282108.271282,0.08665318112839986,0.033829291624234356
Bottom Up Normal,6250,1872,1235,16.499665998663996,0.18298912048339844,20.27888512611389,20.46187424659729,36.13949388652667,0.2253524208689503,0.06320823192379701,0.01314665772640034,0.01314665772640034,0.00023497158483686887,0.8298286458658387,0.060979628688231834,0.027472160969373712,0.5233512699962214,0.12354092403237693,0.030532262247392125,0.6826175844800679,0.3594115675977157,0.16069345820706954,146372303733.67352,0.06421276042351134,0.030154270936702487,0.2949135583177445,0.10106762485642774,0.044931669265015274,13.21067476216644,0.06892557197419977,0.026823012539155224,18296537973.17095,0.12707964452097664,0.04800625470916779
