Approach,# Train,# Test,Cut,% Cut,Cut Seconds,Train Seconds,Total Seconds,CO(GT)_MAPE,CO(GT)_MAE,CO(GT)_MSE,NMHC(GT)_MAPE,NMHC(GT)_MAE,NMHC(GT)_MSE,C6H6(GT)_MAPE,C6H6(GT)_MAE,C6H6(GT)_MSE,NOx(GT)_MAPE,NOx(GT)_MAE,NOx(GT)_MSE,NO2(GT)_MAPE,NO2(GT)_MAE,NO2(GT)_MSE,T_MAPE,T_MAE,T_MSE,RH_MAPE,RH_MAE,RH_MSE,AH_MAPE,AH_MAE,AH_MSE,Avg_MAPE,Avg_MAE,Avg_MSE
Bottom Up Normal,6250,1872,1235,16.499665998663996,0.17855381965637207,36.1322181224823,36.31077194213867,32.0778618268385,0.1977565928787712,0.05368622407493252,0.005781114836480599,0.005781114836480599,8.352509672016336e-05,1.0815011735055216,0.056224426220157664,0.02967930070814375,0.5189864531412167,0.12058055446327876,0.028128050313788393,0.6252705244748531,0.3345005639266952,0.14394194781196978,197895260011.77814,0.0752127934363908,0.03274982797524581,0.29162047316510703,0.10185953288944413,0.04512826032668065,5.298148205525553,0.04847608799023539,0.025788155337191095,24736907506.45965,0.11754895833018161,0.044898161455584014
Bottom Up RBF,6250,1872,1235,16.499665998663996,2.2594268321990967,23.305394887924194,25.56482172012329,30.246845214870564,0.19134286913465878,0.05239731625981339,0.01509388662854724,0.01509388662854724,0.000258729269804835,0.6285682207760571,0.0622208961248238,0.03273336162696106,0.483626940227875,0.10329798508785343,0.02345587586692155,0.4962859594935119,0.2779454860533317,0.11369476510815368,150073501516.43787,0.06655285222736106,0.03486746786809129,0.3256357315873593,0.11582511419977484,0.05059218936722482,13.359157554350197,0.07141144428494335,0.029827264785512328,18759187695.24913,0.11296131671766164,0.04222837126906037
Bottom Up Cosine,6250,1872,1235,16.499665998663996,1.3065948486328125,33.341975927352905,34.64857077598572,30.290238804104334,0.18942292055933468,0.051018549130423835,0.0045458725885795205,0.0045458725885795205,8.066919782863583e-05,0.6767008736162576,0.0563686545422825,0.029091166622957312,0.49712159568561554,0.11568000055021728,0.026885130184371393,0.5980567132171302,0.3248120093471261,0.13937816108150236,194003251757.81775,0.07622731278446421,0.033534789328510166,0.3076212931820385,0.11068424538006413,0.0448830082878396,11.293892473894246,0.06242513918707128,0.02426877842770633,24250406475.185688,0.11752076936739232,0.04364253153264248
Bottom Up Linear,3925,1872,3560,47.56179024716099,0.170867919921875,15.158500909805298,15.329368829727173,26.143748794059025,0.17154268107483758,0.04845106814917761,0.0052826922316973075,0.0052826922316973075,4.646623681676432e-05,1.0400891574420097,0.05321563762598958,0.024770118730614115,0.5315435256324129,0.09744663313160039,0.02102257631563707,0.595918517192366,0.32269873438452396,0.13789621878443495,145524114261.7747,0.0604268858625566,0.025514764450175746,0.31212181663630373,0.09394384719868447,0.0398661075596243,8.787261314400654,0.052542085597698934,0.022153815256093706,18190514287.398792,0.10713739963844841,0.03996514193532179
Bottom Up Clinear,3895,1872,3590,47.9625918503674,0.09154939651489258,23.221575021743774,23.313124418258667,30.883328201767377,0.1968044940924996,0.054516386034297884,0.007622454633022442,0.007622454633022442,8.079117050355296e-05,0.9933860841928707,0.0642159480549455,0.027527183339250406,0.5328915073717868,0.09596836117353055,0.020426990128946637,0.6837046389818545,0.3573833377615709,0.15830828637346192,85970322990.31184,0.057783314176357216,0.026984270328878804,0.29242935932683006,0.10461779191941424,0.042274487632928424,18.90797815247161,0.07961334499974698,0.024167177096309563,10746290380.326647,0.12050113085138581,0.04428569651307211
Bottom Up Rank,6250,1872,1235,16.499665998663996,0.22620201110839844,17.827085971832275,18.053287982940674,33.70174059123487,0.20684572183548924,0.056711538814108245,0.009856225338442395,0.009856225338442395,0.00014123313218798302,0.8492890214435557,0.05760285063740914,0.028402775303981307,0.5063897722483091,0.09913509113895434,0.022339057138027318,0.5478725958268386,0.30362360136079086,0.12852036370305273,175142836284.21387,0.07290525894246137,0.03303388261858963,0.35459139553237784,0.1248065561946771,0.04878144284875143,10.484928654038313,0.06148010580144107,0.0262620853763332,21892854541.33358,0.11703192640620805,0.043024047366878995
Bottom Up Mahalanobis,6250,1872,1235,16.499665998663996,0.6099808216094971,32.77135229110718,33.381333112716675,34.1350534286805,0.20305490334110668,0.05363323042981102,0.00717356658812822,0.00717356658812822,6.3128798955079e-05,0.8808439253371058,0.052016283481074725,0.02823976371636422,0.4842739479042309,0.11502832501831557,0.026343271261682774,0.6554338827370347,0.3455230550181053,0.14974244604318443,240899231779.69598,0.08592032208452276,0.03225032790439669,0.29508812519177524,0.10384266879318865,0.042364156611994636,6.55554532267383,0.051418553083238845,0.02647992743249453,30112403977.838676,0.12049720967596002,0.044889531524860436
Bottom Up AR,6250,1872,1235,16.499665998663996,0.1684427261352539,50.867037296295166,51.03548002243042,30.352623442453414,0.19109389691800277,0.05098132306666287,0.0046918692921185945,0.0046918692921185945,5.63840729273423e-05,0.8138088333729627,0.05361723621692159,0.02863233905871664,0.474328852216035,0.10823924798535146,0.024311796212018278,0.6384234305667806,0.3405302558083166,0.14729346828761566,182479418384.7926,0.07162636870017959,0.033048092126494344,0.28944120595148437,0.10478901632889985,0.04543760577180344,7.595115557114196,0.05335430776767558,0.0245715241977175,22809927303.12015,0.11599277487718315,0.04429156659924452
Bottom Up Mean,4954,1872,2531,33.81429525718103,5.269963264465332,22.661849975585938,27.93181324005127,32.68932125373405,0.20225042780600988,0.05536971917193844,0.011769656457466351,0.011769656457466351,0.00019275870804274877,1.1317709653562746,0.0572048370039455,0.029968515808421206,0.5053478251017925,0.10904261817746058,0.025417990927146583,0.6227030892009011,0.3360626943353957,0.146855147606967,169120454443.7893,0.06709524100259866,0.02939041394779813,0.2888237038360647,0.10131694348806332,0.04451937134282159,7.303019028457351,0.051956928981036286,0.02438253811820795,21140056810.792747,0.11708741840649695,0.04451205695391797
Bottom Up Median,6250,1872,1235,16.499665998663996,5.269963264465332,30.419941186904907,35.68990445137024,36.568896802379996,0.22083755580707784,0.060283246162508845,0.006244061523723858,0.006244061523723858,6.650095878761667e-05,0.9243733421763746,0.054381571371186196,0.026566514546363086,0.48720724962508805,0.10556166937515939,0.02403622180008853,0.6219187518172895,0.33399872717670626,0.14417047539899544,163410371708.16116,0.0648811088027088,0.029685476752368312,0.2932201507162254,0.10423808620300434,0.041686245331902974,12.144202310969451,0.06338022421698174,0.023261126586961115,20426296469.90089,0.11919037555956845,0.04371947594224698
